movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
disneyfrozen,1.1649622,1.2776903,0.27628148,0.7520473,0.35732865,0.53607655,1.2280438,0.60014,0.9698757,0.6065552,0.6783846,0.22944994,1.2480717,0.7637282,0.42038006
disneymaleficent,1.4982032,1.1462028,0.6902524,1.193704,0.8336221,0.8432634,1.2931027,1.2573555,1.6936908,0.87984145,1.5511777,1.0720112,1.5228264,1.1810117,0.0
doctorsleepmovie,1.3065048,0.96846604,0.86417913,1.5075397,1.300322,0.7141205,1.3640761,1.3137987,1.6769729,0.86334026,1.1886604,0.75183094,1.4683317,0.66424984,0.117651604
dolemiteismyname,1.2386036,1.459877,0.56976557,0.84949887,0.5381846,0.7035454,1.1880558,0.91535914,1.3063293,0.5803303,0.83929396,0.3310369,0.9955275,0.8895158,0.41397208
dontletgomovie,1.6297728,1.4405843,0.84694505,1.1121888,1.1525356,0.89369327,1.3039218,1.096221,1.6766343,1.1659688,1.1912694,0.7802808,1.171567,1.2784901,0.10612004
doramovie,0.8650846,0.89818406,1.1084876,1.3758101,1.2399924,0.6846935,1.298569,1.2609811,1.5655024,0.9411646,1.0323567,1.0139779,0.97088647,0.9128041,0.0
downtonabbey_official,0.8279593,0.5243288,1.0382106,1.0652643,1.3525732,1.0309548,0.68206936,0.7793189,1.061043,0.67144716,0.8775328,0.7941035,1.0228695,0.5402582,0.0
dumbo,1.2944978,0.99552274,0.59424126,1.1454377,0.84451467,0.548357,1.2404426,1.1094406,1.4618416,0.80238986,1.1872118,0.831766,1.4001706,1.0594609,0.0
escaperoom,0.8830011,0.9833845,0.9727771,0.99307203,0.8400673,1.1285007,1.0309886,1.1143026,1.393682,1.1480762,1.1830256,1.1858833,1.1932102,0.7166262,0.0
everybodyknowsmovie,0.83705676,0.7350168,0.73457694,0.86787057,0.8311739,0.4004197,0.84125817,0.74931425,0.9410855,0.69211566,0.73178476,0.50116193,0.97020537,0.67205507,0.047345586
fastandfuriousmovie,0.1843011,0.7852173,0.96969306,0.8836286,0.9138264,0.8014838,0.70353323,1.1492987,1.0432627,0.41392455,0.8309359,1.15338,0.85796654,0.9472719,0.05976055
fightingwmyfam,1.0291121,1.231804,0.597175,1.2714603,0.87338704,0.15962303,1.1878403,1.1024132,0.809189,0.5418208,0.8630784,0.6882268,0.9712611,0.34707782,0.12729838
fivefeetapartfilm,0.6697131,0.88139594,0.35653082,0.577317,0.19689825,1.0475757,1.3337858,1.0006106,0.5562098,0.6781876,1.2690275,0.944636,0.38866085,0.44554165,0.1706459
fordvferrari,0.6359519,0.53152317,0.6840888,0.6890907,0.60063684,0.29966325,0.483241,0.6134494,0.9038637,0.29343283,0.60164875,0.5419007,0.65104485,0.5482417,0.0
freaksthefilm,0.52812254,0.6959932,0.8410951,0.8176273,0.8275188,0.67673105,0.93562865,0.6222021,0.6128963,0.41613856,0.87582785,0.8738806,0.8367923,0.6010652,0.0
geminimanmovie,1.134563,1.2177354,0.70555055,1.2932801,1.0851645,0.47894323,1.4419378,1.5083177,1.7601938,0.6289619,1.2198007,0.54786843,1.6275232,0.6711586,0.1491194
glassmovie,1.3468916,0.9119631,1.3002422,1.2946484,1.4471389,0.46238407,1.1159711,1.4474018,1.605756,0.5271808,1.4187533,0.7554053,1.3648548,0.82472676,0.0
gloriabellmovie,1.3359704,0.9949187,0.73110926,0.927454,1.1060888,0.6436204,1.446387,1.249851,1.590267,0.8137021,1.3077147,0.837126,1.1591612,1.0398381,0.24965909
godzillamovie,0.7356506,0.54962766,0.76154184,0.90762365,0.528897,0.4948417,1.0089073,0.91761744,0.96332353,0.27322733,1.035354,0.5899656,0.62747544,0.6667913,0.046934728
goldfinchmovie,1.1175264,0.8588052,1.1043681,1.0007904,1.287767,0.6496346,1.1512635,1.4305255,1.1798713,0.8286575,1.2077007,0.97769666,1.0386715,0.8824363,0.0
goodboysmovie,1.0908303,1.057414,0.9525188,1.3100845,1.2078261,0.60790193,1.3016746,1.3428946,1.3882556,0.7707503,1.2292538,0.98067427,1.2604699,0.66811746,0.0
goodliarmovie,1.4341133,1.0721025,1.059699,1.1758033,1.0823642,0.4954724,1.6929804,1.4425976,1.1461656,0.77133954,1.2608869,0.5997915,0.91144055,1.0242265,0.0
gretafilm,0.8941702,0.8793843,0.985754,1.0952989,1.3016781,0.6532174,1.1818386,1.0639868,1.1197004,0.75959206,1.276088,0.77427113,0.9977071,0.8552692,0.0
halathemovie,1.1482214,0.8581662,0.20540673,0.6149186,0.68362623,0.6743137,1.0200198,0.8889329,1.6458127,0.5604284,0.58823055,0.63947165,0.98512495,0.875673,0.2470991
happydeathdaymovie,0.25834584,0.2422624,0.43340936,0.48652646,0.42868018,0.374846,0.35439438,0.41516858,0.62080175,0.38244444,0.4218871,0.34298328,0.6277062,0.36714494,0.19690657
harrietfilm,1.0679913,1.0616167,0.9213679,1.2048202,1.1051915,0.5670274,1.3675421,0.9828462,1.2837942,0.9145764,1.1161124,0.6516125,1.3044964,0.8792039,0.031191505
hellboymovie,1.0556353,1.0990441,0.7188468,1.00829,0.9972067,0.6209663,1.3941861,1.1413136,1.4707577,0.88121843,1.0968468,0.85675025,1.3113831,0.9707388,0.0
hersmellmovie,0.9243399,1.1833835,0.5967891,0.65549695,0.4697361,0.29492003,1.058108,1.0196526,1.0108502,0.6703856,0.5344918,0.2857511,0.7665194,0.57829195,0.511942
highlifemovie,1.1707747,0.9191071,0.64969707,0.92386305,1.0075793,0.53995806,1.3018688,1.122385,1.3650906,0.76385176,1.1592512,0.7421411,0.97984385,0.83072674,0.08943096
highstrungmovie,0.0,0.0,0.0,0.0,0.0,2.762243,0.2226691,0.0,0.0,0.0,0.0,0.697124,0.0,0.0,2.6747715
honeyboymovie,0.42423058,0.8176483,0.90077114,0.6265693,0.8685421,0.44184256,0.59560096,0.906201,0.67768836,0.15204751,1.2751726,1.4046502,0.14045417,0.9927012,0.0
hotelmumbaifilm,1.2072144,0.70718575,0.62806785,1.2179369,0.92520356,0.79513013,1.1582624,1.201144,1.6591575,0.7393713,1.3311254,0.99249125,1.0469146,0.78274536,0.18438229
httydragon,1.0309738,1.5652913,0.21731025,0.5600935,0.8110887,0.49571556,1.3587394,0.59567577,1.0180777,0.24186233,0.7518168,0.23668425,0.26917332,1.0127264,1.0755538
hustlemovie,0.8457426,0.80253386,0.38989818,0.47007063,0.6143579,0.3728561,0.59113705,0.66846406,0.6259999,0.45907837,0.6947154,0.5755217,0.286135,0.8184871,0.26233158
hustlersmovie,0.0,1.1827526,0.17903805,0.0,0.24020939,0.9407585,0.76410735,0.65134746,0.09510622,0.024669029,0.93387574,0.8494499,0.0,0.4188331,0.37655094
isntitromantic,1.1306803,1.0866909,0.85996974,0.8313345,0.83342063,0.85897624,1.183871,1.1527221,1.1675301,0.85399437,1.1762795,0.9963622,0.8771381,1.0402825,0.0
itmovieofficial,0.94921404,1.0370147,0.99667823,0.8222649,1.1546453,0.44212997,0.8413896,1.2383139,1.1506641,0.5767321,1.1910079,0.55391544,0.9349304,1.0707856,0.0
jayandsilentbob,0.9486059,0.8974043,0.5279902,1.1934866,0.3702848,0.36229113,0.7755137,1.1644592,1.301074,0.8438451,0.5442513,0.43968204,1.3811203,0.33079654,0.0007953942
johnwickmovie,1.1712615,1.2740022,0.8417889,0.80529535,1.1567023,0.5635476,1.0571738,0.9869109,1.145159,0.11254267,1.375816,0.8788744,0.52614176,1.2482773,0.0
jojorabbitmovie,1.0767075,1.0959653,0.8444185,0.8176093,0.33692777,0.57064015,1.5425726,1.2307415,1.4971437,0.66877306,1.4794629,0.6532595,1.0994184,0.8311099,0.14086735
jokermovie,1.1953815,0.83908916,1.0378312,1.23875,1.0924977,0.5440065,1.3654917,1.2977607,1.284514,0.67404115,1.3044441,0.73959327,1.1144758,0.9773163,0.0
judythefilm,0.82673526,1.1092812,0.7446333,1.2499205,1.0276169,0.98149025,1.3254563,1.0322263,1.1649723,0.51923,1.4064301,0.8898858,0.7808521,0.5185437,0.12747797
jumanjimovie,0.6068759,0.97815204,0.6217059,0.72550476,0.40177608,0.98928165,1.269316,0.86216056,1.0795684,0.5998806,1.2106944,1.0178574,0.44755805,0.53946733,0.039433308
justmercyfilm,0.4743512,0.46236992,0.30087703,0.60893524,0.43071538,0.31475326,0.7158303,0.6073165,0.79953563,0.35671148,0.6583144,0.4686201,0.57760316,0.40530458,0.091753155
knivesout,1.0945058,1.0696856,0.8701824,0.695181,0.7520195,0.6071653,1.1265894,1.0348381,0.87244767,0.59501565,1.2929107,0.59147155,0.46511668,0.71216905,0.0
lalloronamovie,1.0884796,1.0201392,1.0062851,1.1535865,1.0149623,0.6271985,0.97845304,1.2312481,1.4851334,0.6838206,1.1240032,0.9310572,1.3618954,1.1163663,0.0
lastblackmansf,1.3776826,1.4494691,0.67320323,0.6930294,0.85264385,0.65538216,1.4600952,0.95719975,1.2144449,0.5516217,0.91840786,0.586272,0.44400936,1.0583205,0.33639362
lastchristmasthemovie,0.96469873,0.90127015,0.80332446,1.0408554,1.0716583,0.5225001,0.9059134,1.0205818,1.2931187,0.83047664,1.0755445,0.70896375,1.0991622,0.81653106,0.0
latenightmovie,1.2150854,0.8058146,0.94545484,0.8274212,1.1000708,0.51576716,0.97544,1.1214767,1.2645059,0.66853654,1.113148,0.769434,0.72588074,0.6477503,0.0
lighthousemovie,1.1707747,0.9191071,0.64969707,0.92386305,1.0075793,0.53995806,1.3018688,1.122385,1.3650906,0.76385176,1.1592512,0.7421411,0.97984385,0.83072674,0.08943096
lionking,0.6285267,0.8322339,0.6252526,1.2503636,0.8047427,0.0,0.80248195,1.0441585,0.89096946,0.4263008,1.2490892,1.0494648,0.9819726,0.67674106,0.0
littlethemovie,1.3972547,0.95462394,0.75191,1.242627,1.1115936,0.1371077,0.9910836,1.1104419,1.2434485,0.47645816,1.2667875,0.54735833,1.2594701,0.8345422,0.0
littlewomenmovie,1.0784931,1.2546531,0.74764,0.93238056,0.7975289,0.9825907,1.6299028,1.2609367,1.2067273,1.14105,1.1948664,1.0683554,1.0607617,0.9499025,0.0
littlewoodsfilm,1.0395379,1.42176,0.9223838,1.194533,1.0799569,1.3080872,1.1957966,0.89177364,1.4697216,1.1600784,1.4621085,1.0763861,1.1613275,0.9960781,0.13053182
longshotmovie,1.1640537,0.89567363,0.49404213,0.92464876,0.81274265,0.53462964,1.3088992,1.3463938,1.5913475,0.85414577,1.379698,1.0355318,1.3426906,0.82912296,0.0
lordsofchaosmovie,1.2140603,1.0598822,0.9352671,0.9245535,1.0012339,0.638105,1.1765437,1.1773448,1.448672,1.0061208,1.089541,0.5280281,1.1708308,0.7393957,0.025649771
lucyintheskyfilm,1.0426475,0.85064256,1.2150711,1.1346018,1.0341146,0.5247722,1.271505,1.1250093,1.3515275,0.80643547,1.1718508,0.7635509,1.1122878,0.7486534,0.0
mamovie2019,1.3212034,1.2616029,0.57405144,0.7442652,0.9291304,0.594365,0.9176485,1.1081071,1.1247721,0.49304894,0.7393094,0.4453478,0.5905603,1.0015739,0.059931114
marriagestory,1.3121456,1.6370711,0.31483024,0.81458604,0.69394255,0.8893824,1.9014529,1.2373745,1.3882501,1.0398698,1.1837204,0.35675105,0.98903584,0.86061716,0.69185406
meettheaddams,0.6840432,0.84124255,0.54780185,0.793723,0.91597736,0.8106029,0.9278014,1.0668708,1.1784623,0.4624664,1.1951145,0.8322736,0.8496767,0.65408814,0.0
meninblack,0.5935285,0.6940434,0.9236026,0.78585994,0.58534294,1.528928,0.9354361,0.8102807,0.7772172,0.64454186,1.3144871,1.190627,0.32333234,0.52562195,0.0
midsommarmovie,1.2963628,1.4002041,0.7537743,1.191379,1.2007297,0.685712,1.842966,1.4125848,1.5240211,0.8872427,1.3195182,0.7790729,1.1833278,0.7238427,0.2687501
midwaymovie,1.012165,1.0350623,0.7152833,1.1880662,1.038895,0.4987907,1.2753711,0.8841251,1.3847313,0.70450974,0.6880643,0.5063418,0.94679976,0.72474974,0.24874517
missbalamovie,1.0428289,1.1005784,1.0808208,1.100028,0.98142636,1.0876164,1.0541968,1.1542213,1.423794,1.2392353,1.2434433,1.0998626,1.1392173,0.7550574,0.0
missinglinkfilm,1.1368052,0.9907938,0.8567338,1.0536793,1.049161,0.5280176,1.1054511,1.0667853,1.3088813,0.79107296,1.1122389,0.74352837,1.0386809,0.85729903,0.0
motherlessbklyn,1.304655,0.9481294,0.9910201,1.1238195,0.81587994,0.27698287,1.5910447,1.4439106,1.1885474,0.5202691,1.196279,0.32376418,0.6691643,0.7504087,0.138515
onceinhollywood,1.0636109,0.79419637,0.7702428,0.8834312,0.6934365,0.74799454,0.80700284,1.0008898,0.5579988,0.3841663,1.2499632,1.1043729,0.2520712,0.8737935,0.0
onthebasisofsex,0.7708091,0.32258815,0.55174994,1.0080328,0.82748646,1.2084332,0.3474604,0.63305604,1.2847006,0.482685,0.8196147,0.91647613,0.75115293,0.75195557,0.0
overcomermovie,1.0129571,0.93645763,0.7964004,0.9591265,0.82022095,0.62177765,0.9645962,0.9388069,1.3089235,0.8990382,1.0772189,0.8675773,1.00762,0.93519986,0.0
peanutbutterfalcon,0.0,1.2018511,0.45770067,0.0,0.0,0.795959,0.73718584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7259985
petsematarymovie,1.4048079,1.2531824,0.99644554,1.64313,1.5634068,0.3657356,1.5047231,1.4517152,1.6930604,0.6565007,1.3904074,0.69449973,1.6395397,0.60949093,0.1429444
piercingmovie,0.0,2.6044037,0.0,0.0,0.0,2.5470197,2.7731874,0.0,0.0,0.0,0.28684908,0.0,0.24884945,0.0,2.655336
playingwithfire,1.2564036,1.4216422,0.66614676,0.991773,1.2930341,0.36256537,1.5758213,1.1488507,1.3664987,0.5307528,1.0853053,0.2853839,1.4102831,0.47772282,0.27882606
playmobilthemovie,1.4312629,1.4487345,0.9308114,0.94933355,1.2239726,0.45149168,1.4476602,1.2230008,1.4364226,0.965991,1.2459165,0.78065205,1.0026443,1.1063485,0.0
pomsmovie,1.0788566,1.0804507,0.7688924,1.0061921,0.9649304,0.565005,1.2433199,1.0571494,1.2283504,0.7304553,0.9982359,0.6526227,0.91040903,0.85578424,0.0
queenandslim,0.64443135,1.0485656,0.2383699,0.763206,0.79069597,0.68385905,0.9960703,0.97807544,1.1866186,0.1560666,1.0475746,0.7940737,0.6347997,0.7702255,0.07227438
rambomovie,0.999436,0.9812728,0.70772195,1.0046419,0.83335495,0.4763927,1.0982132,1.0114108,1.2184291,0.64692473,1.0175256,0.71887195,1.1317964,0.89183235,0.0
readyornotfilm,1.1400824,0.7652929,0.86306393,1.2687017,0.9096933,0.5850205,1.3822165,1.1377897,2.004442,1.124211,1.3977637,0.7153704,1.1632273,0.79591316,0.07235121
richardjewellfilm,1.3589379,0.931926,0.8286203,0.9738115,0.85134566,0.46279666,1.0876158,1.2163908,1.245069,0.8256005,0.8984711,0.83629286,1.0482566,0.88567984,0.0
rocketmanmovie,1.1612389,1.1911925,1.0295824,1.194905,1.2580271,0.32102442,1.2553349,1.2457118,1.453326,0.5460876,1.4075246,0.7254987,1.4277163,0.72756255,0.0
scarystoriesmovie,1.0785046,1.0356334,0.8732337,1.050999,0.9146282,0.6418581,1.2605139,1.2506576,1.4148941,1.1542678,1.2831826,1.109906,0.9428749,1.0489247,0.0
secretlifeofpets,1.0842223,0.8546046,0.43515748,0.56629384,0.52346265,0.5261906,0.6941197,0.8164725,0.34792283,0.55112875,1.0388774,0.8147292,0.28800806,0.9378547,0.040212978
serenityfilm,1.0711787,1.0858829,1.0277752,1.0137732,1.2888956,0.5487603,1.2262754,1.1319716,1.4603226,0.905499,1.2246023,0.8561338,1.1042179,1.0385188,0.030315816
shaftmovie,1.3190769,1.0075381,1.1829466,1.339038,1.3897518,0.38317415,1.1371137,1.342912,1.3312941,0.640363,1.2471435,0.7172375,1.089144,0.86432254,0.0
shazammovie,1.3791487,1.1538714,0.8030913,1.1262196,0.9321419,0.612686,1.3039504,1.5613768,1.4960399,0.90602267,0.9155249,0.4767632,1.427318,0.76918894,0.039275676
spidermanmovie,0.37796637,0.85907304,0.6538968,0.89364386,0.56073517,0.96273917,1.1284106,0.92303777,1.1156721,0.59380233,1.1725204,0.97471654,1.0329446,0.32088482,0.0
spiesindisguise,0.8215505,1.1282299,0.50853074,1.1143751,0.5527596,0.4533202,1.4121985,1.431473,1.6429627,0.23406802,1.4416548,0.7311114,1.2926537,0.75532496,0.18929578
starwars,0.8367345,0.744786,0.31820607,0.31809068,0.18487242,0.0,0.6008716,0.6785354,0.6154404,0.36048168,0.52249455,0.042456593,0.6541764,0.45849407,0.0
stormboymovie,1.3313565,0.90903497,1.0702739,1.1975039,1.3651321,0.8344522,1.0870532,1.1547942,1.7523568,1.027685,1.1085199,0.67442834,1.2202364,0.70091826,0.0
stubermovie,0.7616603,0.7529305,0.595543,0.6807296,0.496745,0.45541054,0.7423716,0.91176933,0.77771974,0.21458086,0.91857976,0.33654273,0.69175726,0.48568937,0.07031208
taosdfilm,0.8019293,0.73747015,0.8260925,0.76971686,0.80640775,0.45731694,0.71256137,0.7538239,1.1102922,0.7006209,0.82400227,0.66413665,0.736897,0.5672004,0.020315975
teenspiritmov,0.63299304,0.79937935,0.22593069,0.5911001,0.20783703,1.2321959,0.547158,0.521645,1.0334532,0.8725438,1.5118707,1.0406339,0.12886962,0.6876346,0.08070732
terminator,0.99622977,1.1737885,0.8907684,1.2218591,1.0592636,0.37214735,1.1438805,1.162211,1.4993048,0.6764637,0.96239746,0.36372235,1.3351878,0.4812508,0.046175852
theaeronautsmov,0.4227973,0.604185,0.428106,0.3578778,0.37212503,0.3540025,0.5655383,0.5738373,0.6035907,0.37526676,0.54554224,0.39549947,0.3789209,0.5301183,0.19054745
thebestofenemies,1.2606552,1.3285867,0.8837191,1.2743952,0.8030505,0.6086793,1.4983362,1.3312457,1.4842713,0.5359237,0.96774024,0.65347075,1.162766,1.1679752,0.007116787
thedeaddontdie,1.015241,0.8016441,1.2317164,1.0476923,1.365022,0.4776781,1.1171912,1.125627,1.3197024,1.020342,1.1974462,0.79463434,1.1758095,0.6866883,0.0
thefarewell,1.4628947,1.1202524,0.7919973,1.0526603,1.1355627,0.6897722,1.6306139,1.2190588,1.525017,0.84635746,1.4849161,0.9462888,1.0892841,0.92378896,0.09489213
thehighwaymen,0.96979815,0.93599284,0.6012213,0.90218985,0.68851304,0.51015884,0.86594474,0.78207785,1.3255148,0.8161795,0.68581474,0.6008271,1.1032473,0.6196509,0.24527189
thehummingbirdprojectfilm,0.68579537,0.61696947,0.5635837,0.6677451,0.6464186,0.37067035,0.6887173,0.6728714,0.8576155,0.5222908,0.69124305,0.48792356,0.6998453,0.5492085,0.009467952
theintrudermovie,1.1545625,1.0725447,0.48751593,0.89086175,0.69551116,1.0741011,1.5296549,1.2861841,1.5878017,0.9779043,1.0009873,1.0132401,1.1316788,0.44853055,0.0
theirishmanfilm,0.9668456,1.4745029,0.41308525,0.54516953,0.28082848,0.9584953,1.3064086,0.87981653,1.2387202,0.67046666,0.98506314,0.34409916,1.0140516,0.350564,0.73185176
thekitchenmovie,1.0177085,0.80172217,0.7727523,0.92205894,0.7530429,0.032607466,1.2217155,1.1022696,0.6316896,0.43222803,1.0851657,0.3004058,0.540307,0.9430632,0.0
thelegomovie,1.18401,0.6408988,0.85875475,1.1589131,1.0148802,0.024622679,1.102051,1.1100245,1.2143197,0.4873871,0.8670964,0.23211202,1.5282606,0.7744555,0.055262163
