movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.84868234,0.8475349,0.0,0.77211285,0.7270928,0.6190528,0.79711443,0.0,0.71494776,0.8151861,0.71028376,0.0,0.4841518,0.98382854,1.1546757,0.64535004,1.1409485,0.347095,0.94033134,0.8268992,0.52035964,0.9088009,0.75809544,0.89334387,0.93263423,0.42595136,1.1614494,0.61937064,0.0,0.53876495,0.7694594,0.0,0.973475,1.1168655,0.56435716,0.15007629,0.67339575,0.657169,0.83950996,0.6783857,0.81769323,0.0,0.6603687,0.57187384,0.31678623,0.35463828,0.20870194,1.0829448,0.0,0.66711766
47metersdown,0.6062391,0.3039254,0.0,0.6638475,0.5348354,0.6633458,0.53928226,0.0,0.4808644,0.6346907,0.489291,0.0,0.38610297,0.7769784,0.7589787,0.76050246,0.7289345,0.30912662,0.69720143,0.73583645,0.3470766,0.74912846,0.53378195,0.75174147,0.25505877,0.24365544,0.85887504,0.5405408,0.0023650355,0.22366905,0.42745763,0.0,0.6757779,0.90105706,0.08990524,0.3048596,0.34262502,0.63627106,0.48793975,0.37665856,0.46370286,0.2029618,0.08400524,0.63120925,0.35854834,0.27513802,0.0,0.9344323,0.112284556,0.7738494
abeautifuldaymovie,0.67532885,0.5793553,0.0,0.78212696,0.53274506,0.6208066,0.64206576,0.0,0.6478659,0.7905443,0.59539753,0.0,0.26586932,0.84076715,0.8813791,0.65104955,0.84206355,0.33650208,0.7690171,0.89695346,0.47989994,0.6200186,0.66911983,0.97574264,0.7088734,0.45969874,1.1402527,0.3020872,0.0,0.5054784,0.5478823,0.0,0.72986805,0.77537614,0.6112488,0.13134994,0.734283,0.5974244,0.7318379,0.36473078,0.48646834,0.0,0.6640548,0.5985321,0.22882125,0.38263753,0.0,1.0231581,0.0,0.5969932
abominablemovie,0.4119188,0.9737947,0.0,0.70568115,0.36562395,0.48222342,0.0,0.0,0.41534257,0.59139764,0.59997195,0.0,0.65983605,0.7800275,0.87370515,0.22557655,0.85581255,0.038158223,0.718309,0.3080843,0.72446996,0.7143609,0.18529344,0.76307565,0.12719627,0.3543929,0.9109656,0.49124998,0.0,0.6765259,0.6912233,0.0,0.9514952,0.7925756,0.03625589,0.0,0.1263048,0.65989614,0.55304974,0.0,0.5632482,0.0,0.42541093,0.24784678,0.49151772,0.101725556,0.28345835,0.840961,0.0,0.7813523
adastramovie,0.62679803,0.54467094,0.0,0.87931216,0.69748265,0.54102325,0.6601354,0.0,0.63881606,0.6426118,0.33625972,0.0,0.43458858,0.7603878,0.7220522,0.4370611,0.92276835,0.30522963,0.9680551,0.878899,0.4950823,0.7807548,0.6207944,0.86906296,0.57385135,0.45152554,0.90025336,0.57191104,0.071514025,0.33667406,0.5131873,0.0,0.9392689,0.9114565,0.6704711,0.007176495,0.891821,0.8155431,0.6642536,0.6538644,0.5220117,0.0,0.4484442,0.48939782,0.3065595,0.030178688,0.0,0.9722343,0.05666128,0.41433164
adogsjourneymovie,0.08799017,0.9959395,0.0,0.41425997,0.31376454,0.05011253,0.0,0.0037691966,0.6700948,0.6387085,0.5100933,0.0,0.1140255,0.81288517,0.6950578,0.0,0.69209707,0.0,0.5038146,0.55259514,0.61633396,0.4882421,0.22175324,0.8189564,0.20933121,0.5989491,0.72878855,0.23364767,0.0,0.51093376,0.6026637,0.0,0.62383676,0.79072076,0.56634307,0.02700108,0.26501378,0.59430236,0.41517398,0.1545322,0.63596594,0.0,0.93912363,0.28995776,0.00035062432,0.3270645,0.35304534,0.7283095,0.0,0.3245783
aftermathmovie,0.53817797,0.6338209,0.0,0.7033569,0.61963177,0.55038464,0.5363497,0.0,0.5090867,0.67675346,0.62595344,0.0,0.4372623,0.85237336,0.88462603,0.6062262,0.8066623,0.2686377,0.88093466,0.872645,0.5102827,0.7431401,0.62657213,0.8925422,0.6027087,0.50896055,1.020267,0.589475,0.017941954,0.4896424,0.6301666,0.0,0.9364611,0.93425757,0.47935498,0.020300858,0.6441219,0.60787493,0.6595792,0.50992215,0.5684414,0.0,0.67382,0.54318,0.2987783,0.26839066,0.06070651,0.8858614,0.0,0.7057604
aftermovie,0.76657534,0.7491698,0.0,0.79673076,0.77591306,0.5867243,0.5144958,0.0,0.48525023,0.9203144,0.7376983,0.0,0.5096552,1.0249695,0.9957637,0.36103016,0.7989168,0.38174182,0.92061573,0.8940292,0.5882289,0.7720339,0.6070256,1.1372811,0.37799188,0.20965561,1.0680999,0.6908247,0.0,0.5870003,0.6701702,0.0,0.78243244,1.016747,0.46149147,0.23142506,0.49353623,0.68705875,0.6720429,0.3462397,0.6479977,0.0,0.49651623,0.6984098,0.69511354,0.39749926,0.22111052,1.0106735,0.0,0.67556506
ahiddenlifefilm,0.42373538,0.43507934,0.0,0.4546932,0.39771804,0.33106154,0.37926698,0.0,0.44034022,0.46857688,0.34985554,0.0,0.27938277,0.56013066,0.60893357,0.42529735,0.58081555,0.2194546,0.5558994,0.51900935,0.31542933,0.49718487,0.4068807,0.5573015,0.3996805,0.2890457,0.6275864,0.35528916,0.0023051477,0.34169275,0.4088215,0.0,0.53623784,0.60104626,0.36392105,0.07179775,0.48077714,0.42212558,0.40014374,0.33463383,0.39327347,0.0,0.38431633,0.40742955,0.22750269,0.21234475,0.017265625,0.576883,0.0021630824,0.3895579
alitamovie,0.32772234,0.4342162,0.0,0.7004116,0.4602321,0.3112509,0.674652,0.0,0.3326646,0.58301425,0.07221488,0.0,0.3974162,0.636292,0.8353541,0.36199278,0.53149134,0.21999548,0.84521294,0.72319204,0.27944314,0.42786396,0.4482693,0.7017132,0.35096875,0.32215643,0.65062827,0.44478124,0.0,0.1492196,0.4941056,0.0,0.6232199,0.66469616,0.39760658,0.057734728,0.571053,0.54304826,0.28189245,0.29592973,0.5221391,0.04090106,0.41310304,0.5213662,0.20825411,0.095123135,0.0,0.687869,0.09363003,0.26908934
