movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.52935445,1.5251645,1.3006185,0.05821895,1.0357685,0.0,1.1240604,1.5075309,0.70140916,1.6968544,1.2799578,0.0,1.3603364,0.0,0.0,1.1434879,0.8503973,1.1261108,1.2654346,0.9077139
47metersdown,0.0,1.1680509,0.6529891,0.083058916,0.7505525,0.0,0.81477416,1.5646498,0.52613753,1.3760026,0.92566633,0.0,1.2758278,0.0,0.0,0.70063716,0.610826,0.670043,1.0614083,0.51942605
abeautifuldaymovie,0.4376121,1.2143576,0.9784904,0.060985766,0.91789407,0.0,1.0823445,1.043334,0.80302954,1.2756255,0.9274298,0.0,1.0564393,0.0,0.0,0.8141801,0.68789124,0.7274958,0.99279284,0.73835135
abominablemovie,0.5662732,1.5943733,0.5513153,0.047030695,0.56919706,0.0,0.83663267,1.7687143,0.42999914,0.6569238,0.69317853,0.0,0.9175945,0.16931401,0.62889355,0.9619266,0.95326275,0.0,1.3977542,0.22308856
adastramovie,0.5718733,1.2060252,1.0042228,0.057430044,1.0563649,0.03868495,1.1261907,1.014455,0.845246,1.4352729,1.1551725,0.0,0.9804768,0.0,0.0,0.8905039,0.8414785,0.8814484,0.8678881,0.8378111
adogsjourneymovie,0.30032393,1.0317609,0.74714696,0.0,0.40066493,0.0,0.5451793,1.1373606,0.0,1.041693,1.2289196,0.0,1.0098534,0.21640937,0.23748147,0.59505296,0.0,0.48046023,0.8269298,0.5275038
aftermathmovie,0.58308846,1.2104341,0.86322236,0.0,1.11077,0.0,1.0761915,1.1933054,0.88865185,1.3993096,0.9223889,0.0,0.7979409,0.0,0.0,0.85554767,0.79742473,0.8588433,0.87827885,0.6923704
aftermovie,0.61166626,1.300474,1.1769735,0.013675426,1.0564296,0.0,1.1296811,1.2136542,0.590557,1.4857035,1.0746945,0.0,0.9624778,0.0,0.0,0.9431795,0.9243569,1.0367703,0.9275193,1.0785999
ahiddenlifefilm,0.38862383,0.79015946,0.6497596,0.0,0.6762885,0.0,0.6339966,0.76929253,0.50044554,0.86747116,0.6101786,0.0,0.61828476,0.0,0.0,0.57374275,0.4801667,0.5505086,0.62595224,0.47914693
alitamovie,0.0,0.9460424,1.0845755,0.0,0.59243566,0.0,0.7462512,1.0328492,0.088584825,1.3120246,1.0190767,0.0,1.0309023,0.0,0.0,0.5655475,0.4875378,1.0028042,0.5506426,0.6287012
angelhasfallen,0.4071405,1.4981141,0.97268987,0.16768378,1.1083477,0.0,0.9890798,1.4064996,0.8976414,1.5054567,0.9617084,0.0,1.3663774,0.39856583,0.13336398,0.40189755,0.5900532,0.36501393,1.3062352,0.5841533
angrybirdsmovie,0.0,1.3120553,1.0753864,0.0,0.0,0.07396477,0.27234784,0.7694364,0.022084333,1.1350782,0.9598938,0.0,1.2595458,0.34185755,0.0,0.0,0.0,0.6511302,0.98396635,0.65600336
annabellemovie,0.767906,1.8639685,1.1496778,0.5322875,0.6694777,0.020614054,0.80675924,1.8514425,0.77190447,1.2689872,1.3817971,0.0,1.5117604,0.0,0.0,1.0858672,0.3944747,0.53528816,1.7913452,0.9921051
annamovie,0.6234716,1.406424,1.0339574,0.002102986,1.0909644,0.0,0.8772205,1.5655742,0.799258,1.5417659,1.2167872,0.0,1.1853964,0.0,0.0,1.0613879,0.6403771,0.85764027,1.1039852,0.617174
apollo11movie,0.49389717,1.0183277,0.84343857,0.0,1.040911,0.0,0.9374542,1.1227344,0.71348566,1.374043,0.6770117,0.0,0.8157148,0.0,0.0,0.8771242,0.7133528,0.9830635,0.6138169,0.5584634
arcticdogsmovie,0.29593232,1.21781,0.942589,0.0,0.8699521,0.0,0.54522234,1.1554649,0.51280916,1.2170453,0.81610036,0.0,0.96915925,0.0,0.0,0.67487705,0.36983752,0.69488955,0.8819033,0.7051814
arcticmovie,0.42139536,0.8695747,0.9602075,0.017110765,0.522661,0.13547744,0.53262085,0.81382143,0.43575,0.91216576,0.78351164,0.0,0.73111904,0.0,0.0,0.76792675,0.4919686,0.5051223,0.718318,0.6409317
artofracingmovie,0.6592908,1.4383602,1.120126,0.102025874,1.1381581,0.0,1.2845598,1.318041,0.9115326,1.306767,1.1519802,0.0,0.96460176,0.0,0.0,0.94056976,1.0179769,0.7584826,1.098212,0.95023525
avengers,0.28269362,0.65804577,0.7930105,0.13710144,0.5892299,0.12025048,0.501073,0.6330716,0.30729705,0.8705941,0.59633356,0.13465561,0.6047442,0.0,0.0,0.71754855,0.5848902,0.55067986,0.63825047,0.401218
beachbummovie,0.42490545,1.1190614,0.70917416,0.0,0.84840465,0.0,0.989003,0.8937829,0.47670463,1.3096449,0.5216313,0.0,0.67496455,0.0,0.0,0.71106046,0.84284526,0.99840736,0.62958527,0.46482584
bernadettefilm,0.34636348,1.4766467,1.2405434,0.2231371,0.82953054,0.0,0.9643521,1.2159451,0.5081157,1.3885329,1.2921783,0.0,1.1626993,0.0,0.0,0.96205026,0.59143776,0.63010573,0.9785104,0.99593127
blackandbluemovie,0.18990211,1.3539761,0.6610268,0.6652128,0.017635815,0.0028465614,0.74121845,0.9485451,0.70234025,0.7838474,1.068187,0.0,1.5343547,0.0,0.0,0.9986182,0.58931065,0.23764268,1.6605978,0.3156962
blackchristmas,0.60340947,1.2379827,1.1893525,0.3165906,0.9147258,0.084563226,0.9492313,1.2569721,0.62398726,1.3655756,1.2915378,0.0,1.1234453,0.0,0.0,1.0675514,0.6910061,0.64834106,1.2708275,0.76322937
blindedbythelightmovie,0.5555451,1.2281345,1.076117,0.0,1.1056457,0.0,1.0011878,1.1381274,0.653209,1.348551,0.86985075,0.0,0.890285,0.0,0.0,0.8947501,0.8648237,0.856765,0.96558714,0.779946
bombshellmovie,0.32404667,1.1191657,0.5606206,0.11402411,0.20713249,0.0,0.6557064,0.9485367,0.17837963,0.717408,0.7041863,0.0,0.8718849,0.0,0.0,0.5512376,0.49447984,0.6591973,0.8839884,0.33194062
booksmart,0.019840002,0.0,0.0,2.4449453,0.0,2.0661764,0.0,0.0,0.0,0.0,0.69187975,1.30128,0.0065353885,0.0,1.3162385,1.5543063,2.3557765,0.0,1.1275524,0.0
breakthroughmovie,0.30478343,0.950541,0.7844385,0.9357697,0.0,0.08428067,0.17479475,0.9022065,0.50144994,0.6243486,1.4856397,0.033655316,1.3216835,0.0,0.0,1.1388297,0.53808665,0.0,1.6072097,0.008895911
brianbanksmovie,0.5052166,1.3031694,1.3777671,0.12762284,0.5197658,0.3290146,0.66370755,1.3406143,0.32876998,1.3141282,1.3814466,0.0,1.0998225,0.0,0.005425606,1.2410557,0.3796039,0.59363556,1.1003311,0.8070418
