movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
blindedbythelightmovie,0.8700647,0.79413736,0.813482,0.44963208,0.6033414,1.0047992,0.0,0.0,0.44449437,0.0,0.0,0.7177116,1.0436985,0.65592486,0.726543,0.6776461,0.806488,0.34320456,0.9469433,0.6759265,0.7010677,0.87347925,0.5167771,0.0,0.8038943
bombshellmovie,0.43442267,0.31949854,0.5423459,0.14150643,0.13179314,0.61995333,0.0,0.03875918,0.31991786,0.0,0.0,0.324071,0.56466454,0.35831523,0.4877144,0.5115762,0.4109822,0.38871118,0.58607,0.71760356,0.26435164,0.61320937,0.15657894,0.0,0.25432777
booksmart,0.0,0.0,0.8587225,0.22687869,0.0,0.7963801,0.0,0.0,0.0,0.0,0.0,0.84373146,0.0,0.0,0.04949221,0.0,0.0,1.189636,0.0,0.0,0.0,0.416156,0.0,0.0,0.0
breakthroughmovie,0.5358329,0.39024144,0.6603682,0.6486995,0.31102574,0.95241636,0.0,0.0,0.19911844,0.0,0.0,1.1173928,1.1487355,0.54641825,0.31635335,0.0730661,0.47687706,0.35244995,0.86298335,0.25916702,0.36634514,0.5468937,0.6798599,0.0,0.76680386
brianbanksmovie,1.110999,0.70032495,1.0511452,0.9014274,0.59963894,1.3776053,0.0,0.0,0.21171036,0.0,0.0,0.94000673,1.0592132,1.2586405,0.40161502,0.6016294,0.45694518,0.29219806,0.9515461,0.7968116,0.61896515,0.67013276,0.2907977,0.0,0.71481967
brightburnmovie,0.89623934,0.8264001,0.8302361,0.741688,0.6815424,1.4198451,0.0,0.0,0.4039464,0.0,0.0,0.8469233,1.229332,1.0314834,0.67178345,0.8263131,0.5133568,0.48231894,1.222134,1.0061038,0.3633236,0.78633386,0.585145,0.0,0.72675663
brittanyrunsmov,0.37809545,0.30680668,0.40401518,0.3718334,0.4093152,0.58779204,0.0,0.0,0.17914891,0.0,0.0,0.5515446,0.49876627,0.48220825,0.26407737,0.33555925,0.32287636,0.27078342,0.6226818,0.30021077,0.21281609,0.4000535,0.26768753,0.0,0.4845812
captainmarvelofficial,0.63763666,0.71085215,0.6680982,0.6768621,0.8776748,1.4748574,0.0,0.0,0.35678342,0.0,0.0,1.0613387,1.0044382,0.7795902,0.46740425,0.4344099,0.33098033,0.6288566,0.92869854,0.50602883,0.2877,0.6853493,0.5943886,0.0,0.7209765
captivestatemovie,0.8767896,0.45230752,0.46057516,0.6869898,0.4093435,0.82126784,0.0,0.0,0.23273458,0.0,0.0,0.5277101,1.057224,0.5395528,0.73120254,0.3983432,0.16181292,0.28622243,1.0155063,0.5605322,0.21343327,0.5508459,0.38967925,0.0,0.2572083
catsmovie,0.89289474,0.47454733,0.71770215,0.83231497,0.4357468,1.3709277,0.0,0.0,0.27873093,0.0,0.0,1.1839726,1.0457577,0.58693117,0.34820837,0.2776126,0.16536757,0.5792711,0.70579827,0.15252088,0.42878157,0.31148377,0.26015848,0.0,0.5966083
charliesangels,1.0274519,0.6246919,0.54389125,0.7069677,0.11596742,0.974991,0.0,0.0,0.4172779,0.0,0.0,0.34554386,0.97289115,0.7861943,0.5205391,0.51005065,0.14149308,0.1835068,0.6249453,0.6310856,0.39691898,0.64289486,0.0,0.0,0.0
childsplaymovie,0.10749936,0.0,0.20656651,0.7191202,0.07765189,0.8921861,0.0,0.0,0.0,0.0,0.0,1.2970967,0.7189511,0.5732605,0.6017966,0.077745974,0.06657893,0.43135613,1.2890149,1.0210727,0.0,0.7795594,0.37211636,0.0,0.20838742
clarathefilm,0.49428922,0.0,0.19447076,0.6345882,0.12630373,0.40706638,0.0,0.0,0.087648556,0.0,0.0,1.0061287,0.35462904,0.6999631,0.14525622,0.15003599,0.12605675,0.011550948,0.94414395,0.7657121,0.054662652,0.43755567,0.35507843,0.0,0.44296744
coldpursuitmovie,0.7596514,0.688051,0.58745134,0.54155606,0.6196521,1.1379688,0.0,0.0,0.49499008,0.0,0.0,0.73765975,0.77859133,0.8957855,0.35651517,0.7129202,0.6026603,0.4058167,0.8336377,0.8277154,0.49188504,0.91081196,0.4265048,0.0,0.783639
countdown,1.0826646,0.50999266,1.2374451,0.78427655,0.0015401989,0.903812,0.0,0.0,0.07983104,0.0,0.0,0.65117073,1.3587961,0.9344831,0.4026178,0.47335705,0.5863863,0.52174693,0.8801723,0.65852624,0.7429582,0.52085114,0.111996315,0.0,0.5695005
currentwarmovie,0.6690298,0.5800772,0.6704531,0.694447,0.72328985,1.5617903,0.0,0.0,0.4766239,0.0,0.0,1.4726565,1.0953865,0.88803184,0.47347313,0.65951824,0.6737756,0.4728113,1.2654642,0.6519544,0.47728145,0.9022387,0.77297914,0.0,1.0013446
darkwatersmovie,1.1641116,0.197828,0.230297,0.74861705,0.60953486,1.2886198,0.0,0.0,0.16258524,0.0,0.0,0.9080254,1.3195004,0.6038821,0.85209304,0.43974078,0.23535931,0.25125158,1.2961727,0.59413314,0.6411624,0.45224735,0.99599314,0.0,0.2660757
detectivepikachumovie,0.7548367,0.6932157,0.7700392,0.8556525,0.37737694,0.94002557,0.0,0.0,0.20541787,0.0,0.0,0.9846146,0.90409565,1.0572127,0.9000305,0.51562697,0.3843193,0.18887573,0.9957682,0.8728998,0.31313735,0.5971107,0.80305266,0.0,0.52748007
disneyaladdin,0.6817361,0.81778055,0.6767614,0.6614371,0.5743751,1.4162132,0.0,0.0,0.3635989,0.0,0.0,1.1270708,1.3897148,1.2377875,0.62848973,0.7520813,0.94760215,0.3428743,1.5377333,1.121459,0.3337788,0.6632675,0.70037425,0.0,1.2077287
disneyfrozen,0.95854557,0.24432757,0.3015082,0.39555222,0.8605628,1.3253478,0.0,0.0,0.2967091,0.0,0.0,0.8656134,0.81108886,0.2493568,0.5990996,0.8588095,0.21316,0.077849224,0.8709052,0.4107855,0.34108487,0.46213055,0.6488044,0.0,0.27416304
disneymaleficent,0.7568114,0.7737054,0.7765845,0.49410167,0.7434826,1.475066,0.0,0.0,0.4023999,0.0,0.0,1.2108469,1.1799681,1.0835828,0.61374503,0.8144516,0.8987712,0.39704067,1.459884,1.1735771,0.32028103,0.87614554,0.52546585,0.0,1.0408746
doctorsleepmovie,0.95928997,0.6567645,0.85535985,0.57905775,0.7177907,1.4036789,0.0,0.0,0.433559,0.0,0.0,1.106446,1.0894969,0.81386656,0.71721315,0.9306035,0.67890203,0.46596327,1.0543721,0.8680256,0.6265775,0.9177425,0.5219202,0.0,0.67809767
dolemiteismyname,0.96261275,0.31754652,0.40507734,0.66765463,0.7452556,1.4030133,0.0,0.0,0.26745537,0.0,0.0,1.4614754,0.63714516,0.94540834,0.14807531,0.49784565,0.28033936,0.5552106,1.3627757,0.47437721,0.1811112,0.6750876,0.5727333,0.0,0.7131823
dontletgomovie,1.1438099,0.61828667,0.7207741,0.59672856,0.83792377,1.5596387,0.0,0.0,0.35096732,0.0,0.0,1.1656348,1.1068774,0.984895,0.7318392,1.1150061,0.57653254,0.38350677,1.5074192,1.0498885,0.4765704,0.83586323,0.72829974,0.0,0.77980906
doramovie,0.87137276,0.58468956,0.79870754,0.8791336,0.52657056,1.518946,0.0,0.0,0.31385282,0.0,0.0,1.3614469,1.2815449,0.8074367,0.6411725,0.6217211,0.6572902,0.06783532,0.92120236,0.93364364,0.7756009,0.7951848,0.42908373,0.0,0.83492124
downtonabbey_official,0.5312973,0.39361095,0.5293675,0.7381156,0.33563286,1.3079575,0.0,0.0,0.13448562,0.0,0.0,1.2736279,1.5121155,0.33751547,0.7986387,0.0,0.53886825,0.23062563,0.82902116,0.42190105,0.7379279,0.84354323,0.6602874,0.0,0.35797286
dumbo,0.72578263,0.6698047,0.6827574,0.39501205,0.6631923,1.2720692,0.0,0.0,0.42534035,0.0,0.0,1.073764,0.9959523,0.9698743,0.6009689,0.7968238,0.81268847,0.38234568,1.3321908,1.0792036,0.3355888,0.80076605,0.5506417,0.0,0.9488679
escaperoom,1.0055429,0.69198036,0.804945,0.7749311,0.54467225,1.566388,0.0,0.0,0.45445284,0.0,0.0,1.0900496,1.3598357,0.8962853,0.8131976,0.7438175,0.30199498,0.47586173,1.304493,0.7769805,0.44514096,0.730286,0.53762907,0.0,0.632285
everybodyknowsmovie,0.6403636,0.58002347,0.46386015,0.53963894,0.43589044,0.9442489,0.0,0.0,0.271967,0.0,0.0,0.75089276,0.93174547,0.65228647,0.58220786,0.6000919,0.5038545,0.32999834,0.8883009,0.61146605,0.43611026,0.66335076,0.57115364,0.0,0.55767167
fastandfuriousmovie,1.1136378,0.4448923,0.84503645,0.35809815,0.21927504,0.86251795,0.0,0.0,0.17973328,0.0,0.0,1.0919148,1.0811914,0.43661523,0.61175656,0.13446502,0.66480064,0.11313897,0.68778104,0.0,1.0491636,0.685739,0.34269378,0.0,0.3766268
fightingwmyfam,0.72984606,0.40299934,0.9364434,0.7130874,0.5468516,1.4045587,0.0,0.0,0.4577415,0.0,0.0,1.0934511,1.2914399,0.5018781,0.72454965,0.15734321,0.19174989,0.7166439,0.83403516,0.46022886,0.16609634,0.73743296,0.120008335,0.0,0.38632312
fivefeetapartfilm,0.82515615,0.10933287,0.61154175,1.0605887,0.0,0.8233974,0.0,0.0,0.07188892,0.0,0.0,1.1712914,0.76156664,0.9059704,0.0,0.2434814,0.28956312,0.15990692,1.0728801,0.5662833,0.28446108,0.42149174,0.17136338,0.0,0.8776758
fordvferrari,0.33012754,0.35490832,0.6738855,0.40382087,0.37571502,1.0127065,0.0,0.0,0.32710534,0.0,0.0,0.7524996,0.68252957,0.5559268,0.52586275,0.3990533,0.4767849,0.31241184,0.8122559,0.7863151,0.19102667,0.56202394,0.4679008,0.0,0.50255936
freaksthefilm,0.5355722,0.3609187,0.46816415,0.51142746,0.5020952,0.8907481,0.0,0.0,0.02369842,0.0,0.0,1.0430628,0.7976266,0.2747836,0.49784273,0.15064368,0.21415026,0.12429288,0.78621614,0.12367019,0.38750455,0.6198754,0.33440477,0.0,0.2710942
geminimanmovie,0.9097737,0.6304669,0.59162694,0.690348,0.56326705,1.4063427,0.0,0.0,0.44534087,0.0,0.0,1.0911053,1.2711096,0.9627252,0.56843686,0.64557946,0.5996349,0.3191977,1.3335214,0.65704083,0.6110079,0.7509608,0.8352338,0.0,0.9945344
glassmovie,0.97801197,0.6521065,0.95636535,0.63567054,0.47521833,1.4388274,0.0,0.0,0.3394751,0.0,0.0,0.92267156,1.2268463,1.0893402,0.52732843,0.52953446,0.6332549,0.60328305,0.9687178,0.96341574,0.6209562,0.7441135,0.5264709,0.0,0.6915233
gloriabellmovie,0.91932935,1.0004461,1.0822011,0.8528866,0.7508085,1.6314732,0.0,0.0,0.33901933,0.0,0.0,1.2293681,1.3293246,1.2833732,0.65491384,0.8097403,0.55680066,0.4713908,1.3022839,1.1316034,0.52332675,0.97362864,0.5977943,0.0,1.0076308
godzillamovie,0.5942745,0.6932002,0.758409,0.5040102,0.44326916,0.7212405,0.0,0.0,0.008382842,0.0,0.0,0.8988779,1.0450561,0.8444638,0.7129925,0.183388,0.24374527,0.30577064,0.97552425,0.65402716,0.26076773,0.4774682,0.53928494,0.0,0.33992973
goldfinchmovie,0.8656808,0.4609419,1.1801003,0.6402413,0.3434965,1.2342936,0.0,0.0,0.42694905,0.0,0.0,0.95168,0.9948128,1.1579828,0.5053856,0.56454116,0.5244078,0.7032589,1.0615733,0.79289913,0.4494184,0.6847631,0.25670254,0.0,0.57822806
goodboysmovie,1.3017608,0.70033073,0.73963076,0.87505525,0.6119395,1.3789966,0.0,0.0,0.28883204,0.0,0.0,1.1636295,1.1393663,0.77076715,0.9899468,0.50192964,0.15117267,0.50330055,1.115419,0.35188138,0.6095488,0.29238912,0.3177774,0.0,0.48072112
goodliarmovie,1.0308955,0.709071,0.85831153,1.072604,0.41156712,1.401429,0.0,0.0,0.07526812,0.0,0.0,1.5415525,1.3246623,1.1920618,0.6086683,0.6100932,0.46576473,0.1471874,1.1398296,1.0060247,0.47238,0.8838345,0.50679064,0.0,0.5339759
gretafilm,0.7417127,0.8037609,0.47951233,0.50974923,0.17175114,0.8910034,0.0,0.0,0.4815499,0.0,0.0,0.8650459,1.3160472,0.7772509,0.8755968,0.65654534,0.609499,0.44663987,1.1363459,0.8544426,0.5821837,1.033327,0.7186482,0.0,0.803519
halathemovie,0.7685446,0.8304595,0.8929191,0.70144284,0.34828806,0.8553728,0.0,0.0,0.08473575,0.0,0.0,0.70675266,1.191249,0.6759562,0.62626576,0.41066724,0.36275148,0.27128044,0.5769656,0.5945442,0.47285396,0.48663858,0.034525953,0.0,0.45685446
happydeathdaymovie,0.39698482,0.54205674,0.32863718,0.33887854,0.65096784,0.48541036,0.0,0.0,0.30049896,0.0,0.0,0.34356025,0.36746353,0.3986739,0.536353,0.39490068,0.21421278,0.23976593,0.5527262,0.40305632,0.23747465,0.545499,0.44674572,0.0,0.39515176
harrietfilm,0.8921745,0.81033635,0.65206355,0.620538,0.73479116,1.2183028,0.0,0.0,0.36197105,0.0,0.0,0.80030346,1.2677345,0.8700102,0.670286,0.84398526,0.9309276,0.32760316,1.0259051,0.94160587,0.54997516,1.0906717,0.6679121,0.0,0.7395069
hellboymovie,0.8964785,0.4678132,0.6375491,0.7337302,0.5146415,1.1756686,0.0,0.0,0.62591016,0.0,0.0,1.0825832,1.0297936,1.1058525,0.47114354,0.586181,0.7685735,0.49903774,1.2530712,0.8602687,0.5393528,0.7924132,0.52218044,0.0,1.0079671
hersmellmovie,0.7655676,0.09175063,0.41913098,0.687184,0.6362574,1.0039527,0.0,0.0,0.06353982,0.0,0.0,1.3565719,0.77288616,0.33556175,0.8268948,0.5084969,0.2816752,0.0,1.0834378,0.008314848,0.50106645,0.52372205,0.8877797,0.0,0.2448256
highlifemovie,0.87870026,0.8036936,0.8147128,0.68890125,0.678576,1.2759839,0.0,0.0,0.3989343,0.0,0.0,0.84397906,1.032539,0.99885315,0.56275904,0.74418133,0.4562784,0.48746562,1.0646414,0.92030984,0.41999587,0.85260093,0.47402912,0.0,0.74090713
highstrungmovie,0.0,0.0,0.24021468,0.11822413,0.030775256,0.23588663,0.0,0.0,0.0025753453,0.0,0.0,0.25828758,0.0,0.0,0.08358067,0.0,0.101889625,0.3316189,0.072975166,0.0,0.0,0.16870585,0.0,0.0,0.018688798
honeyboymovie,0.07207779,0.38345456,0.6607428,0.83029306,0.4149101,0.95350283,0.0,0.0,0.0,0.0,0.0,0.9446405,1.2709922,0.42995572,0.99175787,0.395631,0.15753983,0.0,1.1895111,0.7290496,0.0,0.040623065,0.79527295,0.0,0.64404905
hotelmumbaifilm,0.99455357,0.98142153,0.9316444,0.90361863,0.6880903,1.2701356,0.0,0.0,0.3716557,0.0,0.0,0.8989581,1.1942097,1.1454556,0.5711216,0.7317824,0.58063537,0.48058596,1.0431411,0.9598786,0.4594531,0.93848217,0.5028688,0.0,0.78898376
httydragon,0.5383331,0.6481472,0.49874192,0.52050555,0.041663446,0.70336324,0.0,0.0,0.0,0.0,0.0,0.6194209,1.2348392,0.5300679,0.73530227,0.62858754,0.24362847,0.0,0.8677234,0.82612944,0.4842312,0.37730616,0.3867446,0.0,0.4503857
hustlemovie,0.69439214,0.32737532,0.44400543,0.20435715,0.37810987,0.86355793,0.0,0.0,0.511847,0.0,0.0,0.73009723,0.7259718,0.34610903,0.5737708,0.45118716,0.5791229,0.60351455,0.80999285,0.27673745,0.55543154,0.8993191,0.5425919,0.0,0.31625187
hustlersmovie,0.4652493,0.0,0.07992206,0.32707575,0.0,0.66031116,0.0,0.0,0.0,0.0,0.0,0.5894808,0.34435448,0.0004945174,0.73540974,0.61428225,0.21335769,0.0,0.6406721,0.0,0.5554615,0.0,0.84955335,0.0,0.00790263
isntitromantic,1.1306053,0.66778487,0.5935317,0.42066282,0.70978,1.2697685,0.0,0.0,0.6420636,0.0,0.0,1.0247351,1.1917253,0.4005282,0.92912596,0.72369874,0.47728267,0.49617586,0.87217546,0.37173617,0.8892662,0.95440733,0.43459696,0.0,0.38826045
itmovieofficial,1.1263739,0.48365575,0.71466625,0.7441565,0.4537127,1.5008916,0.0,0.0,0.49044168,0.0,0.0,1.1972337,1.1500494,0.7627073,0.74653184,0.5493842,0.47820774,0.596643,0.9961539,0.49405015,0.79881996,0.9868999,0.60468674,0.0,0.22391269
jayandsilentbob,1.0574387,0.43602335,0.9132199,0.7375144,0.57491076,1.2666109,0.0,0.0,0.14022222,0.0,0.0,1.0502714,1.1175128,0.35188648,0.53252923,0.21757233,0.31942415,0.3897243,0.77674836,0.0,0.53592443,0.0,0.3820331,0.0,0.59256876
johnwickmovie,1.1383402,0.83908933,0.4409573,0.9266726,0.77613974,1.2956637,0.0,0.0,0.20050646,0.0,0.0,1.257558,0.8445268,1.1388052,0.3065695,0.1713598,0.22524077,0.2111533,0.7663544,0.70216113,0.43528673,0.8040802,0.29862887,0.0,0.36124521
jojorabbitmovie,1.1267658,0.46100003,0.7857191,0.9070524,0.61491966,1.3248869,0.0,0.0,0.50294113,0.0,0.0,1.1910098,1.5557691,0.5368622,0.8083383,0.23591349,0.32262552,0.5296706,0.99244326,0.13586916,0.6780228,0.65472424,0.5565233,0.0,0.44828084
jokermovie,1.0053735,0.84509987,0.8850536,0.73009795,0.81732833,1.1340382,0.0,0.0,0.3982054,0.0,0.0,1.0713296,1.1213737,1.0011646,0.75480545,0.6705096,0.6417339,0.40934324,1.0849339,0.9856663,0.55158365,1.160577,0.57802415,0.0,0.59591407
judythefilm,0.71740776,0.71018916,0.7604674,0.9096068,0.42681363,0.96567047,0.0,0.0,0.050793342,0.0,0.0,1.0474373,1.3778807,0.76078904,0.82162404,0.470997,0.31541258,0.27578607,1.0990493,0.7876664,0.47395796,0.5371538,0.79416656,0.0,0.7228333
jumanjimovie,0.41553432,0.09391658,0.7803255,0.7339314,0.30129093,1.7173676,0.0,0.0,0.38037562,0.0,0.0,1.3260431,1.4384809,0.44524473,0.43032062,0.12963793,0.08880216,0.6204654,1.1440078,0.4508779,0.08115876,0.6357831,0.2623004,0.0,0.55425626
justmercyfilm,0.57352614,0.47557098,0.51412356,0.44476506,0.56644535,1.1590791,0.0,0.0,0.09785598,0.0,0.0,0.9401802,0.6472093,0.47510475,0.38678658,0.42066413,0.28431302,0.40960094,0.67745227,0.4753629,0.21473688,0.44012854,0.2731231,0.0,0.32899815
knivesout,0.82355404,0.4901982,0.6099711,0.8391923,0.50208914,1.425257,0.0,0.0,0.3226962,0.0,0.0,1.1083412,1.0788451,0.91430295,0.2537433,0.12210588,0.47072628,0.54748,0.6485592,0.4542336,0.5056195,0.4794438,0.31279904,0.0,0.69551945
lalloronamovie,1.0280557,0.9381184,0.9927244,0.65742266,0.7593796,1.2498504,0.0,0.0,0.3550548,0.0,0.0,1.061493,1.2016419,1.2390144,0.58619016,0.53495044,0.7916066,0.3236763,1.1161933,0.80227816,0.7254269,0.95843446,0.56280816,0.0,0.92064047
lastblackmansf,0.96986264,0.4076053,0.41373706,0.68329,0.66168356,1.6164613,0.0,0.0,0.25554204,0.0,0.0,1.2067044,0.93437684,0.8365245,0.2319558,0.57402986,0.0,0.41286334,1.114038,0.5773486,0.27048528,0.5063921,0.35974708,0.0,0.6588139
lastchristmasthemovie,0.74683684,0.781888,0.7054732,0.5923769,0.7138082,1.067695,0.0,0.0,0.41448334,0.0,0.0,0.69894576,0.98231393,0.7196115,0.58157134,0.65307593,0.5655991,0.41756102,0.8436335,0.80368143,0.4384917,0.92477936,0.5352068,0.0,0.72732955
latenightmovie,0.6443358,0.48966998,0.6541765,0.86815405,0.50012434,1.4676125,0.0,0.0,0.24475616,0.0,0.0,1.1741667,1.2847924,0.74221206,0.70431936,0.36897945,0.2663133,0.25850075,1.0657986,0.52388674,0.2051701,0.51696587,0.60720694,0.0,0.5361653
lighthousemovie,0.87870026,0.8036936,0.8147128,0.68890125,0.678576,1.2759839,0.0,0.0,0.3989343,0.0,0.0,0.84397906,1.032539,0.99885315,0.56275904,0.74418133,0.4562784,0.48746562,1.0646414,0.92030984,0.41999587,0.85260093,0.47402912,0.0,0.74090713
lionking,0.97490686,0.7251266,0.5259223,0.47287524,0.5514151,0.99300724,0.0,0.0,0.23497826,0.0,0.0,0.9463769,0.8018044,0.8269953,0.4722917,0.41624883,0.0,0.6796513,1.2335749,0.6452126,0.0,0.63102484,0.11573089,0.0,0.03564447
littlethemovie,0.9888066,0.82493544,0.8602483,0.75781476,0.75154066,1.5510849,0.0,0.0,0.0597646,0.0,0.0,1.0583209,1.1759934,1.1266283,0.4052375,0.16635558,0.1677109,0.06810182,0.711376,0.6909244,0.5874331,0.6230424,0.37802285,0.0,0.3606442
