movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,1.7177666,1.4160024,1.0739403,1.2634722,1.7417774,0.0,1.8260874,1.2966332,1.4402268,1.9074094
47metersdown,1.7679781,1.373597,0.8615281,0.89346015,1.2519977,0.0,0.79290575,0.8544573,1.6404306,1.1367021
abeautifuldaymovie,1.4437908,1.4362067,1.0186961,1.0937982,1.3324919,0.0,1.6535324,0.8969771,1.1711141,1.8202507
abominablemovie,1.3859013,1.0457036,0.6367651,0.53416204,1.7380594,0.0,1.7419633,0.33557034,0.3729813,1.2051926
adastramovie,1.3611876,1.1993717,1.0603217,0.9271575,1.5603508,0.0,1.1002613,1.1578304,1.4085271,1.7105062
adogsjourneymovie,1.4757615,0.916924,0.55357236,0.19776055,1.0550516,0.0,1.1608381,0.21930176,1.2230611,1.3287063
aftermathmovie,1.4370059,1.2671316,0.8271518,0.7659309,1.4580296,0.0,1.1612386,0.80993915,1.3200907,1.6458993
aftermovie,1.5667381,1.4205053,1.1860077,0.72678745,1.6977172,0.0,1.2759612,0.8937151,1.5003158,1.6745713
ahiddenlifefilm,0.8214939,0.7352347,0.5614073,0.61534524,0.8955134,0.0,0.8460578,0.62066996,0.7724343,0.9896139
alitamovie,1.8243011,1.096542,0.12583727,0.96231604,1.120882,0.0,1.0152391,0.9604108,1.0119987,1.404237
angelhasfallen,1.220933,1.0485487,1.0932072,0.4769681,1.4558702,0.0,1.4294443,1.7900897,1.4104539,1.0477394
angrybirdsmovie,1.4241676,1.0933671,0.0,0.58988714,1.0425202,0.0,0.6438712,0.0,1.7554727,1.7969453
annabellemovie,2.114188,1.4997448,0.72707653,1.2002769,1.931194,0.0,2.6478875,0.98373073,1.2611969,2.0072613
annamovie,1.6592164,1.214268,0.69315946,1.1259023,1.5209113,0.0,1.5389124,0.8683416,1.1318802,1.892842
apollo11movie,1.2505369,1.1425259,0.91881496,0.8990129,1.4361389,0.0,1.3036609,0.8717516,1.1380346,1.6335447
arcticdogsmovie,1.2521696,1.2343557,0.40478012,0.9409287,0.9516814,0.0,0.95664936,0.95151573,1.0706614,1.1886737
arcticmovie,0.92922765,0.6840717,0.45187536,0.49578968,0.8325191,0.0,0.7892363,0.77335185,0.94416,0.9018476
artofracingmovie,1.8668748,1.2588294,0.8742392,0.95179164,1.7960402,0.0,1.644115,1.2563379,1.3204455,1.6914942
avengers,0.961668,0.8389217,0.740717,0.7316911,1.2771419,0.0,0.928801,0.72632676,0.9366824,1.201397
beachbummovie,1.3973204,1.081258,0.5013787,0.9157337,1.1925529,0.0,1.5129864,1.1223072,0.9705927,1.3697817
bernadettefilm,1.6693769,1.1826332,0.88669175,0.819733,1.8665483,0.0,1.9418108,0.76010823,0.9137231,1.6629534
blackandbluemovie,1.6281781,1.2276006,0.0027237758,0.68110096,0.94862777,0.0,2.6566517,0.4491651,0.6053424,1.4306657
blackchristmas,1.7626172,1.1408292,0.69067657,1.0418392,1.3695331,0.0,1.5514346,0.92938983,1.1925945,1.6386671
blindedbythelightmovie,1.0344018,1.1210562,0.78493357,0.909567,1.2170835,0.0,1.3034129,1.0158446,1.1114681,1.4761288
bombshellmovie,1.0523044,0.9348183,0.40798602,0.4047156,0.5873396,0.0,0.83198607,0.65116656,0.8323861,0.6509757
booksmart,0.033277415,0.09810767,0.0,0.5644463,0.4218983,0.0,1.0886903,0.39122945,0.0,0.0
breakthroughmovie,1.4316791,0.6907779,0.46521133,0.58091235,1.3866361,0.0,1.7633878,0.13310559,0.35372806,1.3147435
brianbanksmovie,1.816791,1.0367573,0.88451105,0.92505956,2.1155324,0.0,1.4071629,0.4782846,1.4410079,1.9865246
brightburnmovie,1.4975318,1.3960991,0.65617824,1.1371955,1.2373061,0.0,1.7135079,0.89997476,1.1547724,1.5251143
brittanyrunsmov,0.7450064,0.5908673,0.39701355,0.6046326,0.8314446,0.0,0.7684889,0.42542762,0.6561906,0.9461655
captainmarvelofficial,0.7060419,0.91456324,0.69838,0.67650783,1.2353618,0.0,1.1215312,0.5832815,0.6680887,1.1331989
captivestatemovie,1.1311831,0.7941161,0.51691675,0.76877975,0.47375333,0.0,1.7066789,0.70873183,0.5406986,1.0734037
catsmovie,1.7057297,0.8948737,0.3447992,0.22295702,1.589159,0.0,1.0109062,0.0,1.574351,1.7983925
charliesangels,1.2743207,1.0579605,0.0,0.86053216,0.522451,0.0,2.4697108,0.81184137,0.07227639,0.83188754
childsplaymovie,2.4883473,2.3969762,0.0,0.59649575,0.0,0.0,2.445867,0.0,0.0,0.0
clarathefilm,2.0949235,3.4489827,0.039322987,0.0039028972,0.5075784,0.0,0.1876379,0.0,0.0,0.0
coldpursuitmovie,1.0359926,1.0027729,0.8345965,0.90896106,1.4153364,0.0,0.979251,0.62939405,1.169312,1.530515
countdown,1.4698046,1.1570085,0.6567053,0.90394044,1.150144,0.0,2.6477797,0.49656528,0.11437395,1.1254137
currentwarmovie,1.6419828,1.1310247,0.9654936,0.89774907,1.7898605,0.0,1.3475285,0.70173705,1.3313788,1.7557352
darkwatersmovie,1.5270975,1.0643826,0.8774753,0.64812887,1.2108454,0.0,2.4103687,0.5230795,0.55875206,1.4522076
detectivepikachumovie,1.2693565,1.0002915,1.1368113,0.37716132,1.6005554,0.0,1.748053,0.560887,0.9698763,1.2375326
disneyaladdin,2.0624223,1.5710659,0.58368087,1.1463838,1.1706755,0.0,2.1008227,0.9249241,1.6321839,1.6903858
disneyfrozen,1.8991307,1.3054512,0.0,0.4765028,0.52599597,0.0,0.9699637,1.0333362,1.9020163,0.66321343
disneymaleficent,2.055639,1.4517012,0.7101838,1.1276466,1.4359466,0.0,1.8139086,1.1099049,1.7205937,1.8285935
doctorsleepmovie,1.5087026,1.2769566,0.90231615,1.1894795,1.5647582,0.0,1.6317213,0.8596643,1.3577176,1.6972103
dolemiteismyname,1.9971865,1.4109404,0.19934615,0.5573077,1.2985069,0.0,1.225977,0.4963621,1.6010453,1.397104
dontletgomovie,2.1500583,1.4643923,0.6726775,1.0629115,1.5053902,0.0,1.7620077,0.9504011,1.4458511,1.8241942
