movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,0.86223453,0.0,1.1112763,0.29211244,1.8642465,0.25357705,0.64878225,1.4818286,1.5292983,1.3039862
47metersdown,0.78297544,0.0,1.0153643,0.43573427,1.5249345,0.5656301,0.32702345,1.0226898,1.957192,0.9850609
abeautifuldaymovie,0.72528994,0.0,1.0923328,0.17614207,1.5115722,0.49545717,0.23374125,1.2997191,1.3011358,0.74646944
abominablemovie,0.95050526,0.0,1.0964742,0.47117567,1.9630858,0.5468464,0.087353125,1.6127183,1.1222321,0.8591654
adastramovie,0.7897403,0.0,1.0018889,0.34199908,1.5892183,0.4806801,0.19662285,1.2513208,1.1226765,0.6634517
adogsjourneymovie,0.16232173,0.0,0.77865595,0.0,2.7086828,0.0,0.10206707,2.0395699,1.9542984,0.9440223
aftermathmovie,0.7577098,0.0,0.87364745,0.24504511,1.4887198,0.4358475,0.32175124,1.1737111,1.1743115,0.8256322
aftermovie,0.9172556,0.0,1.2820638,0.180964,1.662195,0.33924606,0.24005271,1.1662656,1.0388349,0.69496065
ahiddenlifefilm,0.47357988,0.0,0.58060074,0.13126434,0.81022906,0.25466162,0.23292848,0.6665382,0.6987632,0.4680242
alitamovie,0.6843459,0.0,1.0057763,0.07225269,1.5938988,0.6663135,0.31198943,1.409979,1.1108084,0.3848927
angelhasfallen,0.88217306,0.0,1.1514311,0.12348355,2.169379,0.42398506,0.20237175,1.6612633,1.4652749,0.92259854
angrybirdsmovie,0.5961637,0.0,1.3822547,0.0,2.6785407,0.22782783,0.466065,1.4515499,0.99292713,1.0824072
annabellemovie,1.914157,0.0,1.9842567,0.49059123,2.1405702,0.72226894,0.47399694,1.9003339,2.2129517,1.356789
annamovie,0.738526,0.0,1.052573,0.22638084,1.4996877,0.43973035,0.60736454,1.1590939,1.4086932,0.74561656
apollo11movie,0.687988,0.0,0.9139715,0.34976456,0.939217,0.2797982,0.20930444,0.7468188,1.0133995,0.68610126
arcticdogsmovie,0.6157921,0.0,0.7629957,0.17006353,1.6276754,0.51013064,0.4691478,1.0881801,1.4253637,0.8835081
