movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44
angelhasfallen,0.41076675,0.57293725,0.0,1.0051745,0.86067647,0.58141565,0.23353523,0.37578613,0.46480104,0.6226065,0.8888404,0.3888278,0.19351861,0.6380892,0.7499958,0.43740892,0.38694638,0.2702548,0.8058428,0.26620245,0.0,0.2962305,0.0,0.0,0.5002032,0.68501127,0.77130365,0.44577956,0.0,0.47838542,0.56398344,0.0,0.8435381,0.57162124,0.89798516,0.48775792,0.55613637,0.73885924,0.766834,0.020043187,0.44819316,0.35889393,0.7270864,0.39910957,0.5376824
angrybirdsmovie,0.33784777,0.6067362,0.0,0.38766,0.71202254,0.0069353506,0.19447894,0.0,0.28309035,0.11786333,0.3078345,0.016035385,0.4458041,0.7016432,0.90111095,0.44898498,0.0,0.2291495,0.83120567,0.52031034,0.08049871,0.0,0.0,0.0,0.0,0.45420894,0.33515748,0.62662905,0.0,0.57981336,0.068415135,0.0,0.81733245,0.46706086,0.5305018,0.97625685,0.6795371,0.5306246,0.1815306,0.08105427,0.6410564,0.45391273,0.6158701,0.54396945,0.517149
annabellemovie,0.7422782,1.022897,0.0,1.3176278,0.98456955,0.7236708,0.62748617,0.807177,0.7974369,0.74332887,0.78768104,0.4092121,0.3595058,0.62152725,0.7126957,0.7155235,0.47595745,0.38364583,1.1268847,0.2606411,0.0,0.6761564,0.0,0.0,0.43778288,0.79865915,0.9106331,0.4771868,0.0,0.60128105,0.339581,0.0,1.0320119,0.8341173,1.0185403,0.862301,0.6331361,0.5262176,1.0459782,0.69360733,0.8232233,0.71061605,0.7749158,0.41549456,0.9886336
annamovie,0.5762503,0.78801477,0.0,0.9398703,0.878182,0.9343458,0.3425004,0.2942617,0.34517145,0.5605921,0.8925647,0.31836393,0.46577573,1.0028652,0.8095578,0.57932144,0.34591106,0.27863875,1.0012915,0.4640034,0.0,0.3795107,0.0,0.0,0.4540546,0.8216709,0.8160931,0.6935875,0.0,0.71599233,0.34266505,0.0,0.8017397,0.57005686,0.8579719,0.7797002,0.75097686,0.6063795,0.7017923,0.45588124,0.7314472,0.8381654,0.8670627,0.46728948,1.0178556
apollo11movie,0.46510005,0.76472896,0.0,0.82420707,0.6953364,1.0361217,0.3908742,0.3521688,0.43212527,0.5812454,0.67133325,0.23890342,0.48772693,0.56665856,0.68549705,0.65093744,0.45866543,0.40203092,0.6623105,0.20671296,0.0,0.74455357,0.0,0.0,0.6201703,0.9183668,0.7077175,0.32340294,0.0,0.80648786,0.4028289,0.0,0.73977154,0.5768059,0.7888999,0.81947756,0.60970724,0.5609082,0.55196655,0.5581192,0.47600368,0.6669093,0.7804545,0.6002124,0.94424963
arcticdogsmovie,0.25661403,0.5959787,0.0,0.72107995,0.77999413,0.45040882,0.42050338,0.51377225,0.24612501,0.45410797,0.7416745,0.25376135,0.6241651,0.40248817,0.67312634,0.29627502,0.36170375,0.31989926,0.62136525,0.25069422,0.0,0.4741374,0.0,0.0,0.15572983,0.79412353,0.5529892,0.28207827,0.0,0.6327926,0.40612292,0.0,0.63173413,0.5177595,0.8471653,0.4575637,0.6971403,0.4552239,0.5816041,0.56517416,0.6612522,0.42942995,0.51446456,0.6370809,0.6903027
arcticmovie,0.38117376,0.38266385,0.0,0.7032536,0.5795887,0.49433222,0.34602758,0.23792633,0.2137193,0.35819986,0.42682004,0.20044217,0.18700188,0.60732883,0.3775791,0.32693017,0.13874865,0.18956022,0.56687534,0.2966385,0.12872106,0.32525027,0.0,0.0,0.37760186,0.5851369,0.57188624,0.379556,0.0,0.50928575,0.26947036,0.0,0.48020297,0.2693445,0.6003492,0.5768809,0.4223734,0.37021035,0.47612584,0.36597225,0.47636324,0.40098205,0.5129312,0.34977067,0.5971104
artofracingmovie,0.6023075,0.88461155,0.04641448,0.76632863,0.9202598,0.7159219,0.33686692,0.44588917,0.60773164,0.50793034,0.6997377,0.3261432,0.63257027,0.9555844,1.0316582,0.5530497,0.4113452,0.30431128,0.81678444,0.25417307,0.021288421,0.34778088,0.0,0.0,0.31648335,0.7618934,0.60352343,0.5107445,0.0,0.7738029,0.44584984,0.0,0.8110738,0.5479903,0.8898559,1.0091157,0.655596,0.7739831,0.9198094,0.35516822,0.7519823,0.5902052,0.78827465,0.5307585,0.8074067
avengers,0.34758502,0.45719558,0.0,0.4572508,0.6150247,0.28440067,0.41897243,0.20216683,0.12605442,0.52874875,0.5428951,0.2562697,0.27161354,0.5981582,0.44599307,0.33984095,0.18111424,0.20766528,0.6323275,0.30712515,0.0,0.19245598,0.0,0.0,0.23214674,0.61506253,0.6149592,0.4239921,0.08242833,0.29523116,0.23055038,0.0,0.5617871,0.29006365,0.6452378,0.31956214,0.53687626,0.50604904,0.47141838,0.16623598,0.46266112,0.58401006,0.37431446,0.26299825,0.56453335
beachbummovie,0.6206693,1.0015925,0.0,0.91761327,0.5813193,1.1140096,0.6208961,0.43005085,0.5380494,0.6390926,0.69960606,0.268009,0.57487327,0.4819529,0.9278031,0.77776104,0.4311035,0.57590234,0.9289324,0.2529994,0.10869753,0.7707894,0.0,0.0,0.73547655,1.1343933,0.623269,0.40789083,0.23992789,0.921515,0.49509257,0.0,0.819164,0.75487703,0.7849909,0.82004553,0.70192266,0.5363406,0.6261541,0.8386696,0.37260053,0.71923035,1.0671908,0.97442734,0.87563366
bernadettefilm,0.58098364,0.6904771,0.0,0.9601385,0.55771124,0.76998127,0.14341176,0.48590082,0.481791,0.9040754,0.70337254,0.3471269,0.4952865,0.59012896,0.5799927,0.5690751,0.5546157,0.35536888,0.84119076,0.25981995,0.0,0.51097107,0.0,0.0,0.6310529,1.0619674,0.72741085,0.6161969,0.0,0.5145802,0.33404353,0.0,0.9478949,0.7463396,0.7048685,0.59326136,0.63389194,0.7185663,0.8225077,0.44465023,0.6226596,0.646216,0.58138335,0.41620618,1.285107
blackandbluemovie,0.57560074,0.40947616,0.0,0.6377769,0.9803116,0.01645226,0.71614414,0.44695258,0.18425721,0.06724345,0.40637434,0.35105082,0.29294896,0.6184337,0.662436,0.013107412,0.0,0.40340087,1.0204952,0.52339745,0.09358233,0.28643528,0.0,0.0,0.13335377,0.8792494,0.49369493,0.53292215,0.0,0.5832616,0.23122333,0.0,0.55262697,0.32016677,0.8649782,1.0607852,0.8518755,0.79232746,0.34162307,0.45379785,0.8492753,0.059311587,0.6590612,0.74170303,0.51329416
blackchristmas,0.36181644,1.002134,0.0,1.0886037,0.8837442,0.7491731,0.3609526,0.5872208,0.53320146,0.53382236,0.6688546,0.45712987,0.57479864,0.890955,0.8616664,0.42683947,0.6360447,0.3128663,0.872514,0.34307167,0.0,0.5158588,0.0,0.0,0.49566543,0.7465445,0.76735276,0.48684976,0.0,0.5796007,0.27999112,0.0,0.84822094,0.79256135,0.8000174,0.6714806,0.63936365,0.54567415,0.91796774,0.5458592,0.70988476,0.60670924,0.8551762,0.51287776,0.89528394
blindedbythelightmovie,0.38331062,0.7343892,0.0,0.71450144,0.67007715,0.7776121,0.13386713,0.52039915,0.5191094,0.5027942,0.68804294,0.43534195,0.42940995,0.6059544,0.7525007,0.47778934,0.48325893,0.46721444,0.7986329,0.44338176,0.0,0.65947795,0.0,0.0,0.48551425,0.80270743,0.60727596,0.41008803,0.0,0.7116413,0.47911838,0.017137554,0.73070616,0.42562768,0.6160926,0.6668198,0.43688065,0.37430888,0.5209069,0.47211784,0.39520183,0.64762825,0.6772213,0.4745346,0.7892657
bombshellmovie,0.11793573,0.43310976,0.0,0.16812837,0.53513396,0.26377323,0.19490838,0.15857881,0.1584251,0.35165656,0.4237113,0.24497212,0.5670199,0.46427977,0.522459,0.12069106,0.2805641,0.1385099,0.459905,0.21488714,0.0,0.15757264,0.0,0.0,0.1155428,0.35495865,0.27856264,0.20897195,0.0,0.37457293,0.0,0.0,0.35127473,0.38640386,0.4698614,0.368105,0.44806066,0.30151814,0.32593918,0.14219642,0.3594391,0.33154523,0.47037527,0.33151737,0.44096214
booksmart,0.1887576,0.25504112,0.57208246,0.0,0.054360583,0.23382095,0.0,0.37218434,0.10731193,0.0,0.12890594,0.0,0.48074102,0.1454528,0.42474276,0.06740048,0.017944045,0.0,0.25677437,0.15945645,0.0,0.010974914,0.0,0.0,0.0,0.16587882,0.29778695,0.065854646,0.0,0.404961,0.057958316,0.0,0.07167326,0.0985241,0.28240952,0.45158553,0.05143617,0.030630335,0.09458499,0.2223787,0.17004214,0.51668006,0.33005902,0.0,0.5761109
breakthroughmovie,0.20952806,0.46827066,0.0,0.5187193,0.957734,0.043043014,0.4960143,0.39715397,0.04962537,0.16412468,0.5421782,0.34983486,0.56009674,0.8249543,0.52674633,0.19927406,0.07744991,0.13520311,0.7015915,0.7203541,0.0,0.08999055,0.0,0.0,0.14895518,0.7045837,0.6571211,0.3955484,0.0,0.67010856,0.097926445,0.09553474,0.48021853,0.33613235,0.86923444,0.3904088,0.7057048,0.45963165,0.23785931,0.2149933,0.92796075,0.33399975,0.48262092,0.25173163,0.81377035
brianbanksmovie,0.309069,0.5795507,0.0,1.002307,0.8367192,0.44001362,0.53313917,0.4194926,0.17685746,0.10940866,0.52925974,0.41394806,0.29381025,1.0406846,0.7117959,0.42608565,0.17735286,0.19298299,1.1021562,0.5278227,0.22840673,0.07660708,0.0,0.0,0.4045935,0.742957,0.70012,0.79424465,0.0,0.8235442,0.23276137,0.0,0.57310236,0.29950568,0.8498697,0.9615306,0.7298476,0.61184174,0.6041971,0.3329254,0.8302521,0.47258255,0.80646217,0.4715855,0.77054614
brightburnmovie,0.5800914,0.6434649,0.0,0.6942693,0.74379426,0.7951748,0.35166475,0.5111811,0.4381744,0.53145593,0.7533448,0.5065824,0.65424067,0.7591603,0.9956714,0.47796762,0.19644076,0.27456,0.84649384,0.418893,0.14197792,0.26653826,0.0,0.0,0.3012607,1.1106869,0.78286463,0.6621603,0.0,0.7145708,0.38022926,0.0,0.7369335,0.46482491,0.96247613,1.2721059,0.831176,0.7207689,0.64720845,0.3495722,0.6999903,0.7251541,0.8066002,0.6891089,0.9685929
brittanyrunsmov,0.30556145,0.42606175,0.0,0.4061001,0.4461186,0.6144989,0.1101572,0.09397766,0.3008393,0.2809433,0.40815675,0.09620225,0.2061243,0.32688558,0.5248407,0.40014118,0.16346592,0.18703265,0.49123383,0.09305593,0.07510076,0.26552778,0.0,0.0,0.23874414,0.3239298,0.21380895,0.26986918,0.0,0.33961904,0.2602326,0.0,0.36967528,0.3796645,0.3128329,0.6395595,0.36929265,0.36804447,0.30780178,0.25042242,0.3049367,0.26450914,0.5709646,0.40392718,0.40340564
captainmarvelofficial,0.36265668,0.42187297,0.0,0.63322634,0.5601209,0.47854,0.29129958,0.47085577,0.26793453,0.5419817,0.65588135,0.13109536,0.35852116,0.62939286,0.6149407,0.3652169,0.2720488,0.38284808,0.8207037,0.274432,0.0,0.43439895,0.0,0.0,0.19980635,0.9287813,0.71589816,0.52516866,0.0,0.5028865,0.35573003,0.0,0.692001,0.39135462,0.7611775,0.506321,0.55695325,0.53220177,0.7618246,0.30364072,0.5852128,0.5386695,0.44372916,0.43894663,0.64776
captivestatemovie,0.31609485,0.65928733,0.0,0.7792145,0.83280224,0.3419871,0.47982433,0.35083097,0.22519208,0.38247728,0.616144,0.35226876,0.45635352,0.58463037,0.8066365,0.40418142,0.22366239,0.2867604,0.5105103,0.418646,0.08389221,0.25788283,0.0,0.0,0.3730867,0.74712867,0.6188616,0.46135136,0.0,0.42392012,0.3625895,0.0,0.71789294,0.22838515,0.77074313,0.49206436,0.62874216,0.35818082,0.5615803,0.24370661,0.5066925,0.57590663,0.4034154,0.36272752,0.5113218
catsmovie,0.13302629,0.5577324,0.0,0.820693,0.7912763,0.34459448,0.6550111,0.38287503,0.09237374,0.331299,0.31547493,0.3638147,0.076669894,0.82016635,0.16384953,0.17850915,0.3836306,0.18233284,0.94297475,0.33229667,0.0,0.5229145,0.0,0.0,0.10794425,0.5120869,0.71162635,0.3261574,0.0,0.54818213,0.17928645,0.0,0.62835866,0.62761265,0.6525993,0.11543414,0.6527214,0.54118097,0.3449428,0.38119736,0.79427665,0.57374537,0.6267489,0.3724178,0.42374587
charliesangels,0.19668451,0.62855464,0.0,0.28763765,0.85994524,0.18592924,0.4964434,0.41811,0.16506165,0.44358432,0.57815534,0.8176617,0.2893471,0.7291318,0.23604423,0.019692808,0.0,0.04989754,1.0738919,0.60306793,0.0,0.2483533,0.0,0.0,0.019478627,0.7566512,0.6033045,0.5294159,0.13523719,0.50634015,0.037582193,0.0,0.48603523,0.21960923,0.88044006,0.41296816,0.61122096,0.4162401,0.05494767,0.30154073,0.74471194,0.6193092,0.15868595,0.18708955,0.71219164
childsplaymovie,0.7855245,0.0,0.0,0.70329225,1.1386675,0.0,1.2105461,0.0,0.0,0.0,0.38524562,0.12554204,0.0,0.7731396,0.5426354,0.09325645,0.049023602,0.2136092,1.1725328,0.36595717,0.08344394,0.39891872,0.0,0.12627003,0.44775313,0.054627802,0.13621429,0.4956396,0.0,0.26342008,0.5602247,0.0,0.06556868,0.9824794,0.56064177,0.041369773,0.8002769,0.0854584,0.0,0.12758052,0.8866155,0.01977554,1.1073899,0.5695728,0.0060469955
clarathefilm,0.9222964,0.0,0.0,0.5876555,0.8441444,0.0,1.5029871,0.0,0.0,0.0,0.0,0.18381244,0.0,0.11943993,0.0,0.0,1.0687025,0.64822894,1.3916998,0.108677745,0.0,1.1834457,0.0,0.15558313,1.9825163,0.0,0.06875918,0.4262826,0.5726724,0.0,1.1061906,0.0,0.0,1.2347466,0.024254441,0.0,0.6053479,0.0,0.0,0.4987279,0.0210336,0.0,0.8561214,0.26177415,0.0
coldpursuitmovie,0.2692215,0.7304928,0.0,0.86706233,0.7576563,0.835495,0.34062403,0.45857954,0.42576596,0.4945468,0.62719446,0.28062487,0.62479556,0.5758671,0.78113675,0.5368447,0.43131918,0.24585874,0.8106736,0.39069656,0.0,0.5084026,0.0,0.0,0.49768192,0.6900357,0.68494046,0.41701126,0.0,0.72188354,0.32580277,0.0,0.7293648,0.5837681,0.7810479,0.75596136,0.6204943,0.5265103,0.63138396,0.55793506,0.55498666,0.6315836,0.7460668,0.47790653,0.8720564
countdown,0.30473265,0.5240617,0.0,0.9544358,0.4150995,0.4948213,0.49697736,0.6590136,0.2449154,0.3394407,0.8015219,0.61418414,0.43910253,0.51973367,0.39361522,0.13283117,0.5260273,0.29172683,0.63707316,0.304205,0.0,0.40579355,0.0,0.0,0.7458147,0.74769586,0.87667567,0.28825378,0.0,0.6483392,0.0803926,0.0,0.53944904,0.39360607,0.88272774,0.3436121,0.4442931,0.40757406,0.5784708,0.5895633,0.43452308,0.5021654,0.5751482,0.36852083,0.70635676
currentwarmovie,0.17056695,0.60486406,0.0,1.0912775,1.0090243,0.50962085,0.25176302,0.51657444,0.18429092,0.59628814,0.7521839,0.42539805,0.56067145,0.70701945,0.79621327,0.13910905,0.14750719,0.3644094,1.0276394,0.59744084,0.0,0.4452221,0.0,0.0,0.3903643,0.9591262,0.8624779,0.561769,0.0,0.53267634,0.2856754,0.0,0.8605209,0.43046153,0.95664805,0.68563277,0.6651186,0.65335065,0.75755304,0.41758212,0.66293687,0.43248743,0.6770358,0.5833713,0.70913273
darkwatersmovie,0.37284544,0.7407183,0.0,0.65239125,0.6727402,0.44560394,0.20995846,0.63726187,0.39242205,0.49219668,0.6838261,0.52942276,0.4763746,0.74357426,0.639391,0.1767354,0.47442573,0.204387,0.84914976,0.42714486,0.0,0.20925164,0.0,0.0,0.24988544,0.45718274,0.5671262,0.37254065,0.0,0.42278448,0.0812161,0.0,0.6850564,0.6725063,0.59070855,0.3830278,0.4809916,0.4615089,0.54156554,0.394316,0.558851,0.62388515,0.6976353,0.26310274,0.62449634
detectivepikachumovie,0.561649,0.6286274,0.0,0.8586989,0.7624595,0.45410004,0.54526836,0.50795794,0.3423427,0.21766524,0.34872478,0.0,0.32556784,0.61134195,0.77008295,0.3845377,0.06813576,0.23727612,0.92262125,0.663228,0.0,0.05513453,0.0,0.0,0.0,0.6646507,0.76621985,0.69379663,0.0,0.318396,0.31510466,0.0,0.88598746,0.5544412,0.49040392,0.872816,0.8095729,0.6097203,0.803939,0.51058125,0.7503298,0.3729831,0.7285688,0.60082215,0.6825722
disneyaladdin,0.43902272,0.69598365,0.0,0.76626354,0.8673172,0.46966833,0.5675532,0.4771009,0.37342453,0.60671943,0.9254162,0.39282858,0.6060718,0.8155025,0.8839916,0.34936506,0.32446623,0.3983788,1.1401715,0.39806867,0.0,0.31665468,0.0,0.0,0.29025182,0.91581404,0.76814663,0.3614513,0.0,0.64136446,0.046329446,0.0,0.7285918,0.7562464,1.1081716,0.5370943,0.6589896,0.50346756,0.559033,0.49085188,0.8597331,0.6765912,0.67433655,0.43334314,0.799848
disneyfrozen,0.42390737,0.6274163,0.0,0.89820564,0.8407856,0.259079,0.066215135,0.0,0.23853657,0.38491085,0.6644451,0.5730596,0.24208075,0.9730293,0.58007795,0.20591465,0.22637291,0.25261578,0.85494554,0.691709,0.0,0.07131641,0.0,0.0,0.67437905,0.39614874,0.5173325,0.6453662,0.0,0.0,0.13338825,0.08286393,0.6197424,0.54727614,0.25866464,0.0,0.5858498,0.31596604,0.306932,0.043042436,0.47111064,0.3600834,0.768208,0.072438054,0.50721395
disneymaleficent,0.44222593,0.66257036,0.0,1.1049708,0.74196917,0.7444104,0.4233348,0.44398427,0.35740587,0.5228877,0.88655233,0.3774113,0.50811094,0.84900385,1.0514971,0.33601266,0.4678811,0.44485554,1.1120274,0.3456055,0.0,0.4301826,0.0,0.0,0.5888557,0.98434895,0.830044,0.4745204,0.0,0.6814896,0.27627414,0.0,0.84092206,0.76452494,1.0927358,0.4987772,0.6546686,0.5300992,0.7411588,0.45517352,0.8016428,0.6991172,0.83908904,0.5091475,0.9454467
doctorsleepmovie,0.3458578,0.8532846,0.0,1.0482446,0.97178984,0.8587765,0.39157426,0.6244472,0.5136754,0.514765,0.59945804,0.3038004,0.52879065,0.5800446,0.84129626,0.46811104,0.3500585,0.37059435,1.1061223,0.37914252,0.0,0.7008648,0.0,0.0,0.42367914,0.8620305,0.78904593,0.5580284,0.0,0.67930615,0.40897247,0.0,0.93789786,0.6526423,0.9371254,0.845229,0.5660384,0.5911748,0.8134048,0.520649,0.76569325,0.68007404,0.6391399,0.60830355,0.96587986
dolemiteismyname,0.17220905,0.7757909,0.0,1.1268928,0.9033087,0.13854331,0.72842336,0.4103924,0.2015293,0.32241246,0.5071509,0.44807225,0.35402206,0.7290395,0.41345766,0.41235882,0.34734398,0.14053077,0.6785224,0.49095112,0.096456066,0.21510209,0.0,0.0,0.65201557,0.50466,0.8876944,0.3857871,0.0,0.7056902,0.39745328,0.0,0.712214,0.50411457,0.91383713,0.51281136,0.8030245,0.5146186,0.55199254,0.2912362,0.7358569,0.36302227,0.5852139,0.34256154,0.40482143
dontletgomovie,0.41990665,1.0212718,0.0,1.1878086,1.0002459,0.52738994,0.39567587,0.74117607,0.5436377,0.5794938,0.69583297,0.45409182,0.5268789,0.93852955,0.7205355,0.3280475,0.6940298,0.31832463,0.9835177,0.40229514,0.0,0.56539845,0.0,0.0,0.5542281,0.70206565,0.9182954,0.4049415,0.0,0.51320016,0.24458149,0.0,0.88168687,0.9304065,0.91600007,0.6410823,0.65606517,0.6022885,0.8802239,0.5849774,0.8365977,0.59725916,0.90651476,0.42511868,0.8984933
doramovie,0.41919664,0.72123367,0.0,0.9928116,0.7275241,1.0898194,0.24312142,0.40970933,0.18532206,0.5498869,0.68039954,0.4426572,0.3704418,0.81804496,0.92363244,0.53700846,0.32338902,0.27332142,1.0207202,0.53414196,0.0,0.3287437,0.0,0.0,0.5029485,0.7630637,0.67770296,0.73572135,0.059911788,0.6411956,0.4202178,0.0,0.79460263,0.55750334,0.5218622,0.68918556,0.63888186,0.6132981,0.6442183,0.4389478,0.47628757,0.7120468,0.8727598,0.49163166,0.70225275
downtonabbey_official,0.105107434,0.7057947,0.0,0.86600864,0.641907,0.24839088,0.40311,0.7260936,0.075048484,0.5101599,0.7078768,0.56053877,0.17627248,0.5504621,0.5949189,0.3052144,0.42194292,0.40365034,0.6761603,0.21730834,0.0,0.31768385,0.0,0.0,0.41956478,0.47319996,0.58583516,0.47330722,0.0,0.12851606,0.49834928,0.0,0.71830505,0.5394157,0.6746909,0.09774034,0.5354436,0.0284263,0.7886036,0.37314186,0.41195995,0.52036536,0.5700466,0.5820023,0.16171709
dumbo,0.4385633,0.6815974,0.0,0.89920366,0.72935396,0.67240644,0.39275965,0.40800124,0.40097982,0.5506392,0.85102916,0.32991856,0.48716125,0.83398294,0.95496064,0.46525413,0.3977275,0.4654671,1.0396254,0.38631067,0.0,0.3568486,0.0,0.0,0.51159394,0.8709084,0.70352465,0.47315234,0.0,0.5322519,0.3022001,0.0,0.7914322,0.7055758,0.9046517,0.51262075,0.6380446,0.4220718,0.7159135,0.43878677,0.7543284,0.6698823,0.76266325,0.5522528,0.87415963
escaperoom,0.56108236,0.7160421,0.0,0.76989114,0.86612207,0.6425673,0.3650146,0.33014256,0.38405895,0.43924227,0.7246088,0.33407664,0.60834324,0.8219451,1.080253,0.45480746,0.10119511,0.27108178,0.82694477,0.31429058,0.062120028,0.21654744,0.0,0.0,0.10386898,0.9454047,0.6351301,0.60082966,0.0,0.76560944,0.20521569,0.0,0.91038543,0.5450105,0.90755033,1.0731186,0.73503834,0.6823719,0.6080247,0.27118888,0.64751583,0.53715974,0.81668687,0.6309033,0.7257311
