movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.014216535,0.5560534,1.29094,0.8326458,0.0,0.8472118,0.06813708,1.4144926,0.0,0.8827791,0.0,1.3358148,0.94374126,1.204116,1.0134144,0.6700425,0.8109758,1.0779378,1.192468,0.57475907,1.0946673,1.3792583,1.0551184,0.57758766,1.5577451,0.0,0.6832653,1.3034831,0.6937661,0.74595314
47metersdown,0.0,0.5127801,0.9715284,0.51902217,0.0,0.84754133,0.5831602,0.8782738,0.0,0.7553683,0.0,1.3401088,0.41606537,0.74256796,0.7777213,0.7725646,0.77496684,1.0941923,0.97903866,0.57354754,0.6386517,1.2043883,0.994791,0.8814689,1.0838032,0.0,0.17989317,0.6052495,0.2390749,0.9323414
abeautifuldaymovie,0.0,0.48813856,1.0047504,0.762889,0.0,0.7421035,0.011697844,1.0333657,0.113402635,0.87273157,0.0,1.0214046,0.8127769,0.96356696,0.8899497,0.63180166,0.7250195,0.9569412,1.0681158,0.4004584,1.0898968,1.2513499,0.78780794,0.5736051,1.230117,0.0,0.7636763,0.83549345,0.69567597,0.88433635
abominablemovie,0.65305185,0.46353447,0.85946107,0.3270846,0.0,0.6434533,0.54211867,1.0636063,0.0,0.52463126,0.0,1.0731701,0.5005453,0.68610466,0.69410145,0.35329068,0.8837439,0.5854323,0.8616678,0.5161424,0.74576294,1.1562419,1.154337,0.23291679,1.1897795,0.0,0.33223897,1.2858151,0.2546498,0.3179518
adastramovie,0.15076584,0.49144316,1.0047678,0.7430484,0.0,0.77917737,0.11918715,0.8933601,0.04035943,0.9168615,0.0,1.1051834,0.7633974,0.86907893,0.86872476,0.9169683,0.780665,0.8649729,1.0411131,0.4358405,1.143818,1.4018509,0.7372617,0.33182687,1.2278943,0.0,0.58504516,1.1626066,0.3428428,0.50780034
adogsjourneymovie,0.0,0.18770306,0.9356584,1.0652394,0.0,0.32884234,0.0,0.5505521,0.5782102,0.76042205,0.0,0.4512703,0.77752465,0.54125637,0.44803312,0.0,0.07728403,0.7682049,1.2258984,0.0,1.1658728,1.5284008,0.6187128,0.860716,1.2583778,0.0,0.5930047,0.0,0.0,0.38175863
aftermathmovie,0.03029982,0.57976377,1.1646689,0.7348347,0.0,0.77193993,0.17812553,1.2199528,0.046387866,0.8117257,0.0,1.0515567,0.5403188,0.9508808,0.88988644,0.7060404,0.6710863,0.89405566,0.8999147,0.46826363,0.97162366,1.2141814,0.8115065,0.45780048,1.1233757,0.0,0.4287189,0.9549526,0.5180331,0.43112272
aftermovie,0.0,0.6406634,1.0796375,0.8116137,0.0,0.73876643,0.17510137,1.1329951,0.0,0.8037285,0.0,1.4100443,0.73652697,1.1801189,0.9385605,0.9141845,0.7161533,1.1200788,1.1017021,0.46009564,0.8615402,1.4957569,0.9661198,0.51133406,1.4262158,0.0,0.30876398,1.1575487,0.5087822,0.59738475
ahiddenlifefilm,0.022396013,0.41163087,0.673901,0.5013562,0.0,0.40943226,0.020143436,0.6928846,0.0,0.53503245,0.0,0.65624255,0.47232923,0.6256108,0.579558,0.460332,0.4160875,0.61747754,0.64847493,0.30911037,0.655822,0.7471848,0.5646657,0.36224622,0.7846573,0.0,0.37601352,0.572957,0.34730253,0.4449894
alitamovie,0.0,0.26635814,1.0869517,0.93114954,0.0,0.42483178,0.22456606,0.8001072,0.1557914,0.91865075,0.0,0.81877,0.7086004,0.28780013,0.63638747,0.32609868,0.4848564,0.6715425,0.7617531,0.32016337,0.9010344,1.1853147,0.5983797,0.45258382,1.2425213,0.13286704,0.50106144,0.98529255,0.2400475,0.3860493
angelhasfallen,0.08446814,0.5275567,0.7920387,0.79870623,0.0,0.8137044,0.11224796,1.2173853,0.0,0.7226391,0.0,0.89725935,0.88709486,0.93021244,0.7811106,0.42482862,0.53890574,0.80839074,1.1857849,0.67488635,1.2253696,1.0800338,0.9405624,0.4551618,1.2686551,0.0,0.6476326,1.0093901,0.39003542,0.5715507
angrybirdsmovie,0.0,0.0,0.80126625,0.8162059,0.0,0.3875395,0.0,0.12224224,0.3138533,1.1189419,0.0,0.39519432,1.6380861,0.076446764,0.0,0.0,0.124550804,0.0,1.6128012,0.24762931,0.7947384,1.7761929,0.0,0.18805511,1.8833822,0.0,0.5931716,0.9183378,0.0,0.0
annabellemovie,0.013879292,0.74694836,1.3470612,0.8014751,0.0,1.0625515,0.45953423,1.265944,0.0,1.4384757,0.0,1.6418388,1.1846178,1.1603037,1.0139089,0.50459707,1.0191925,0.95152885,1.7084398,0.6547767,1.2156161,1.7089901,1.200968,0.5925481,1.7005776,0.0,0.9050704,1.23522,0.42947355,0.7084759
annamovie,0.0,0.63278043,1.2410375,0.97117376,0.0,0.71239924,0.21499439,1.1944907,0.04394391,0.8592711,0.0,1.1415516,0.70277905,1.1498268,0.7033032,0.7011821,0.76468605,1.1188605,0.90543735,0.68124163,1.2693447,1.5155823,1.1951282,0.73975015,1.4907113,0.0,0.5105139,0.92611706,0.38264623,0.51394355
apollo11movie,0.0,0.6662403,0.8549251,0.8910902,0.0,0.75929946,0.028538406,0.9735481,0.0,0.9397896,0.22929859,0.9569541,0.7172367,0.9644854,0.9928926,0.64643365,0.5678481,0.8692149,1.0996602,0.36167923,1.0857291,0.99799967,0.81965184,0.66208255,1.138162,0.0,0.61631894,0.85416675,0.5860406,0.78038365
