movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.06533639,0.058311664,0.2816169,0.29809123,0.66166085,0.794828,0.6474,0.6865427,0.0,0.65299565,0.44223017,0.61312026,0.40587485,0.0,0.0,0.44144797,0.5165826,0.30261034,0.28208423,0.6183573,0.32041574,0.45055956,0.0,0.48731378,0.36861038,0.19279355,0.61737055,0.7483743,0.3487189,0.677105,0.5053774,0.258173,1.1046917,0.0,0.19361383,0.09388064,0.0,0.35541844,0.5983967,0.47134772,0.7191096,0.522859,0.8289329,0.42624182,0.57376194,0.72051865,0.5184878,0.30771255,0.50191694,0.0
47metersdown,0.0021499395,0.0907322,0.2736522,0.4565146,0.70292795,0.8311201,0.8379722,0.9886833,0.0,0.53029764,0.59177977,0.9511704,0.23585004,0.0,0.0,0.64186776,0.43770522,0.8072232,0.4454259,0.55315566,0.6574385,0.8112244,0.0,0.7547956,0.3530061,0.20631135,0.8531957,0.84429425,0.06298367,0.6050198,0.6518319,0.46772745,1.2003218,0.0,0.2468273,0.4074291,0.0,0.34093735,0.5695757,0.5901515,0.86722255,0.69867563,1.0808874,0.55531657,0.44388986,1.1394329,0.7880924,0.23852238,0.43635356,0.0
abeautifuldaymovie,0.11051469,0.0,0.0035898536,0.30460072,0.5979267,0.62485427,0.6929047,0.71298325,0.0,0.47888345,0.28515774,0.57680434,0.38936794,0.0,0.0,0.49226856,0.26448312,0.52115756,0.24155527,0.5220599,0.36634585,0.5436379,0.0,0.58510107,0.25067982,0.2751636,0.49804944,0.7852318,0.08153744,0.5224154,0.4424326,0.4743661,0.7979984,0.0,0.4594736,0.101260215,0.0,0.34651214,0.47382283,0.5150793,0.54846793,0.43499643,0.5957318,0.43050662,0.4806889,0.6967406,0.48449454,0.17174864,0.506921,0.0
abominablemovie,0.048261046,0.5254766,0.0,0.15429893,0.9138412,0.8120954,1.1861675,0.5173289,0.0,0.8052971,0.720908,0.62369126,0.27485898,0.0,0.0,0.55876434,0.58823633,0.50214833,0.5203854,0.92315465,0.70536476,0.9163339,0.0,1.0465295,0.35020018,0.3959418,0.9173005,1.05593,0.4388352,0.8379964,1.2838619,0.7823013,0.89462906,0.0,0.6092173,0.30727133,0.0,0.66878426,0.52763355,0.84945947,0.72193027,0.5642359,0.6872809,0.74615645,1.1421362,1.0257714,0.94003,0.34987795,0.89102083,0.0
adastramovie,0.2662418,0.015520921,0.11678206,0.21478927,0.5734246,0.6303029,0.4758346,0.3885557,0.0,0.3541134,0.20028618,0.4380982,0.3380993,0.0,0.0,0.4463545,0.23373866,0.4443686,0.32805213,0.6141981,0.4691207,0.57938904,0.0,0.48732844,0.25281674,0.22652112,0.4891431,0.6300522,0.2070213,0.49426457,0.4009129,0.38731328,0.8611777,0.0,0.24638404,0.10802653,0.0,0.38552672,0.23106574,0.61149883,0.58286875,0.36650097,0.4896681,0.2791371,0.5835425,0.71019495,0.37157777,0.34220716,0.15731171,0.0
adogsjourneymovie,0.45716584,0.16647886,0.14555168,0.6912539,1.1608498,1.4862036,1.3853676,0.985543,0.0,0.8423015,0.28580058,1.2102305,0.64556444,0.0,0.0,0.91913956,0.17018972,0.72626656,0.3457626,0.5722081,1.0704454,1.1092199,0.0,1.0529214,1.0376066,0.29657686,1.3695401,1.0535966,0.036320925,0.8768125,0.6193604,0.4731011,1.5429665,0.0,0.4730553,0.36987308,0.0,0.1480688,0.99258167,1.0547827,1.3962338,1.0251474,0.9174849,0.8638147,1.2756199,1.7781683,1.0712805,0.19942923,1.2678347,0.0
aftermathmovie,0.11607979,0.17428401,0.10370506,0.17481351,0.48809433,0.53698856,0.654503,0.601557,0.006389575,0.49650693,0.322263,0.3753401,0.30497575,0.0,0.0,0.4208108,0.27166298,0.24134752,0.24218854,0.45820755,0.26390833,0.46259147,0.0,0.5161238,0.2278925,0.22948565,0.53144073,0.56389886,0.22450629,0.49372524,0.43122125,0.3394268,0.41726997,0.0,0.31677276,0.22996268,0.0,0.09453598,0.26321715,0.39978993,0.47479376,0.32039994,0.5038071,0.3953314,0.48165318,0.5158147,0.46150395,0.06889942,0.47860265,0.0
aftermovie,0.18628077,0.10107289,0.1395639,0.26926547,0.49725273,0.7156505,0.67488575,0.6008112,0.0,0.31659812,0.41872543,0.50457126,0.3195246,0.0,0.0,0.37856382,0.4683219,0.6165385,0.10674928,0.69231194,0.46217373,0.4581839,0.0,0.7038517,0.363132,0.43883893,0.988366,0.81154877,0.26018712,0.58293283,0.50352395,0.6699466,0.87394017,0.0,0.51967865,0.2589146,0.0,0.20607477,0.26897788,0.70754015,0.57847553,0.5726803,0.6113749,0.4586287,0.6987527,0.8309729,0.6034285,0.11444309,0.42828435,0.0
ahiddenlifefilm,0.0824161,0.08215359,0.09968055,0.1685909,0.33227408,0.39146617,0.34320596,0.32098964,0.0,0.26699173,0.22302291,0.3090826,0.16547383,0.0,0.0,0.2585068,0.18263009,0.21842533,0.12429288,0.29596388,0.1930708,0.2739384,0.0,0.35789797,0.15577802,0.11773735,0.30671644,0.35057572,0.12481651,0.28987074,0.2827928,0.20839153,0.43550104,0.0,0.20591737,0.10443176,0.0,0.15750465,0.21331762,0.31735092,0.34324783,0.24892667,0.35449407,0.19932547,0.31667122,0.4128083,0.3262747,0.16213489,0.26825982,0.0
alitamovie,0.029616091,0.0,0.26035234,0.3703674,0.8562279,0.978748,0.6614817,0.7976242,0.0,0.69341975,0.61819905,0.60734266,0.3723541,0.0,0.0,0.39554286,0.4152928,0.46221653,0.29484975,0.91683304,0.5069566,0.5127866,0.0,0.7375514,0.46550274,0.1753056,0.6659567,0.7196329,0.33307636,0.62576467,0.39502236,0.3026061,0.9934961,0.0,0.13188222,0.11034214,0.0,0.5777868,0.58859813,0.49085137,0.76113594,0.36972725,0.95172715,0.25048873,0.5231608,0.6975078,0.82151514,0.49157763,0.29836738,0.0
angelhasfallen,0.27208233,0.2683029,0.1264405,0.4768538,0.87339085,1.0730989,0.73909724,0.6022524,0.0,0.7453051,0.53164124,0.7228789,0.22758216,0.0,0.0,0.5840189,0.30660146,0.47194856,0.38303882,0.61618394,0.52243316,0.9228223,0.0,0.7766014,0.22212066,0.19403295,0.78981483,0.6120714,0.28164998,0.49881157,0.59276134,0.5371482,1.0924276,0.0,0.5099556,0.23276362,0.0,0.3281488,0.44956863,0.62262964,0.77364707,0.45139402,0.876597,0.6295326,0.85887796,0.77268434,0.6485831,0.14032954,0.38297898,0.0
angrybirdsmovie,0.0,0.59434277,0.42010006,0.48229802,0.9215551,1.552293,1.3120463,1.2126365,0.10928189,0.84269565,0.49702126,1.1095037,0.8375864,0.0,0.0,1.2583429,0.8771736,0.9480144,0.44428518,1.3236079,1.115475,1.392099,0.0,0.92306614,0.655867,0.42733884,1.5149006,0.860902,0.24914813,1.338749,1.3771958,0.8402865,1.8615981,0.0,0.33709413,0.0864149,0.0,0.4404616,0.8336221,0.6501342,0.97700816,0.9326461,1.5629872,0.72288626,1.0067164,1.4872024,0.8640882,0.7598708,0.64149255,0.0
annabellemovie,0.30572337,0.16104448,0.22968,0.5493969,0.9629707,1.4791067,1.2090896,0.90105337,0.0,0.9432792,0.94092685,1.2359992,0.34362274,0.0,0.0,0.67599607,0.6355494,0.5996502,0.38367313,0.7736281,0.6415466,1.167064,0.0,0.94781935,0.33439294,0.29196623,0.9772022,1.1064827,0.3881581,1.0388554,1.3861833,0.5983156,1.4972891,0.0,0.5392294,0.47847903,0.0,0.37212402,0.9776222,0.9379263,1.0172442,0.72573715,1.2287754,0.84925807,1.4795822,1.2585249,0.7452364,0.16347677,0.863461,0.0
