movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.0,0.90186393,0.5743497,0.81963897,0.6599597,0.0,0.96528304,0.9220251,0.8442476,0.36966395,0.49492395,0.66118413,0.5810807,0.8503425,0.51693785,0.68881375,1.3641903,0.7576277,0.65850544,0.62158054,0.23508175,0.735588,0.8422709,0.0,0.50245845,0.40201995,0.0,0.5138685,0.0,0.0
47metersdown,0.0,0.9377069,0.8592704,1.3535748,0.72295153,0.0,0.71092063,1.3457628,0.66388744,0.22306004,0.21859337,0.6390136,0.5645129,1.1915448,0.41371602,0.7697269,1.4579822,0.90345895,0.42828318,0.91788685,0.032783613,0.6956306,1.1807976,0.0,0.5814015,0.595252,0.0,0.39306727,0.0,0.0
abeautifuldaymovie,0.0,0.79646933,0.47908252,0.35769466,0.7539803,0.0,0.49275017,0.64871275,0.8764364,0.45105323,0.28181642,0.37173826,0.3921114,0.51480585,0.5119632,0.50555086,1.0999297,0.5310936,0.5020737,0.4355743,0.30701727,0.8777604,0.59401137,0.0,0.43740964,0.37216818,0.0,0.40965647,0.0,0.0
abominablemovie,0.0,0.965436,0.4056229,1.0199536,0.53098094,0.0,0.52965045,1.3458536,0.7250499,0.5483368,0.08487631,0.3204072,0.6385149,0.7426641,0.55661476,1.0525339,1.4981006,0.9745985,0.27320617,0.69180787,0.3501363,1.230987,0.789368,0.0,0.72522455,0.42533293,0.0,0.48746178,0.0,0.0
adastramovie,0.0,0.668318,0.45062155,0.47439432,0.47819224,0.0,0.533797,0.47359866,0.8465232,0.58948725,0.4918179,0.64883685,0.2900294,0.29706156,0.47422144,0.511253,0.92437935,0.79824924,0.3995678,0.4227263,0.42630595,0.699557,0.7886034,0.0,0.6155801,0.25999844,0.0,0.2924976,0.0,0.0
adogsjourneymovie,0.0,1.6518633,1.4218489,0.9759814,1.5359526,0.0,2.245078,1.5837842,1.611694,0.8219377,1.4311016,1.0997452,0.88163924,2.0707564,0.9210787,1.4996809,2.205838,1.4203516,1.469638,1.2456521,0.45513064,1.1991421,1.5025754,0.0,1.1924431,0.41310027,0.0,0.8944246,0.0,0.0
aftermathmovie,0.0,0.6803477,0.5353134,0.49616435,0.6580709,0.0,0.6752807,0.70737284,0.63470906,0.49560127,0.28130096,0.46738595,0.25250542,0.66690385,0.5240598,0.5690311,1.0345153,0.65121233,0.3546382,0.49172667,0.30864272,0.75209,0.72421455,0.0,0.46683583,0.2669889,0.0,0.3755538,0.0,0.0
aftermovie,0.0,0.74229753,0.40423113,0.7040321,0.6494248,0.0,0.75385445,0.7801836,0.845252,0.45596513,0.42133713,0.6621627,0.50206876,0.66532683,0.5174625,0.6319232,1.2805462,0.8724237,0.39809528,0.45824465,0.56481844,0.87036806,0.8472036,0.0,0.55623347,0.29274413,0.0,0.43402615,0.0,0.0
ahiddenlifefilm,0.0,0.40243143,0.26597044,0.3279383,0.34237722,0.0,0.39090607,0.42750984,0.41861022,0.25997806,0.21492359,0.3166015,0.24206804,0.35058185,0.26166221,0.3539238,0.559398,0.36932606,0.26795936,0.30792052,0.19495311,0.43656674,0.4120194,0.0,0.25352556,0.18089333,0.0,0.19297424,0.0,0.0
alitamovie,0.0,0.77943295,0.49313363,0.55032074,0.868268,0.0,0.33786482,0.97028655,0.9880689,0.90936935,0.38185033,0.98990965,0.29788953,0.37849566,0.6507786,0.7949668,1.0988328,0.8946112,0.5329234,0.7711,0.48651057,0.8293448,1.0568991,0.0,0.31852826,0.45794058,0.0,0.28102803,0.0,0.0
angelhasfallen,0.0,1.1511271,0.8679501,0.85891986,0.9217274,0.0,0.74699533,1.2386205,1.3215263,0.37937346,0.70743287,0.789054,0.63393664,0.9254041,0.55110437,1.0724446,1.3094441,0.9589791,0.8232789,0.7498357,0.579875,1.2661989,0.92838544,0.0,0.57004434,0.26461583,0.0,0.4816781,0.0,0.0
angrybirdsmovie,0.0,1.8705902,1.0766029,0.83195895,1.5311047,0.0,1.0684416,1.7630734,2.3733225,1.2529869,0.5707781,0.7440765,0.73181397,1.1496313,1.3869355,1.6345191,2.2982607,1.0533324,1.7403862,1.3424695,0.7519701,2.1543243,1.4032569,0.0,0.7016459,0.7711011,0.0,0.65082496,0.0,0.0
annabellemovie,0.0,0.9261568,0.6646769,0.9584911,0.8510378,0.0,1.2766391,1.4716655,1.4262538,0.7766363,0.6082496,1.032801,0.6133481,1.3104744,0.537532,1.0997812,1.8595808,0.9501867,0.42071724,0.9641448,0.27104926,1.2220408,1.2336589,0.0,0.75415486,0.29563126,0.0,0.35927746,0.0,0.0
annamovie,0.0,0.8886876,0.57166636,0.56125593,0.7370917,0.0,0.94174284,0.844842,0.75322825,0.52593887,0.40076822,0.76000756,0.42084605,0.9901885,0.5500716,0.7241001,1.208808,0.8296895,0.51763844,0.76788,0.25976145,0.9452017,0.8869472,0.0,0.5623113,0.25506884,0.0,0.38976094,0.0,0.0
apollo11movie,0.0,0.53728384,0.3611418,0.41890076,0.5674558,0.0,0.4531695,0.42993975,0.39746457,0.49729112,0.18757977,0.44369847,0.34575686,0.43072695,0.31161132,0.5178878,0.70603335,0.46090126,0.36556023,0.3517318,0.30941877,0.5429586,0.5837192,0.0,0.35741594,0.12181969,0.0,0.2524944,0.0,0.0
arcticdogsmovie,0.0,0.702885,0.5636224,0.6724359,0.6421906,0.0,0.6296038,0.7474234,0.65597916,0.30049103,0.30827415,0.602589,0.4431593,0.79910684,0.439395,0.5806621,1.1197611,0.59495294,0.3154251,0.79537064,0.18547855,0.78736377,0.7378334,0.0,0.56251657,0.48203325,0.0,0.28255126,0.0,0.0
arcticmovie,0.0,0.5654801,0.2966926,0.39860663,0.18556419,0.0,0.4398944,0.5254707,0.47116783,0.36775702,0.3131866,0.4371115,0.17542683,0.44523838,0.36647427,0.400589,0.6479128,0.51977146,0.34800038,0.25440183,0.26848096,0.5582467,0.5452788,0.0,0.3738153,0.16364786,0.0,0.34169555,0.0,0.0
artofracingmovie,0.0,1.0460142,0.74823636,0.7800688,0.7334738,0.0,0.9323987,0.84252244,1.0407996,0.69796,0.6117533,0.7755329,0.39449814,0.5340209,0.48893598,0.763977,1.2569883,1.0501553,0.6129893,0.5950007,0.5491032,1.0333508,1.0389979,0.0,0.58937895,0.37397483,0.0,0.31530854,0.0,0.0
avengers,0.0,0.79668194,0.4289814,0.3989949,0.35624683,0.0,0.72083795,0.5921077,0.48421627,0.28386268,0.44623765,0.38865703,0.44986793,0.6232196,0.429594,0.51020753,0.90838844,0.62011015,0.6180991,0.25380096,0.31578496,0.58976716,0.60295224,0.0,0.27123693,0.19001675,0.0,0.27911714,0.0,0.0
beachbummovie,0.0,0.72999257,0.6001246,0.59138256,0.76447815,0.0,0.7671865,0.7099506,0.58042574,0.48899573,0.20533536,0.6055395,0.46678516,0.70136726,0.41155586,0.5215776,1.2112541,0.8540062,0.540613,0.5092725,0.23995885,0.68006986,0.69550085,0.0,0.6479056,0.34282562,0.0,0.4811182,0.0,0.0
bernadettefilm,0.0,0.87525856,0.60461575,0.54636914,0.64970106,0.0,1.2356575,0.9920841,1.0270808,0.62408113,0.6986145,1.090682,0.48530903,0.77285457,0.3712027,0.76444805,1.0565559,0.72250974,0.75667804,0.5458483,0.34740463,0.8638219,0.84563816,0.0,0.4340068,0.41252956,0.0,0.4543027,0.0,0.0
blackandbluemovie,0.0,1.6335889,1.0004554,0.6902551,1.2768936,0.0,1.2363617,1.6171398,1.3946913,0.846244,0.4729012,1.3355343,0.8618593,1.232983,0.8605139,1.1657969,2.2561574,1.2878281,1.0167179,0.89556485,0.59385383,2.2393126,1.5468991,0.0,0.7906954,0.4756124,0.0,0.6576076,0.0,0.0
blackchristmas,0.0,0.844215,0.5829369,0.63904196,0.7474712,0.0,0.9268738,0.99718183,0.7312396,0.4185547,0.509837,0.5741366,0.4406644,0.9844532,0.49063426,0.8751712,1.0739522,0.7599323,0.6264401,0.56254375,0.27515727,0.7626286,0.7398924,0.0,0.5086918,0.31676793,0.0,0.4333924,0.0,0.0
blindedbythelightmovie,0.0,0.44706827,0.45612997,0.50883466,0.4554264,0.0,0.51881117,0.52968615,0.47905242,0.30784988,0.3316174,0.3893836,0.40258446,0.3105236,0.35622472,0.5184431,0.5832255,0.46520668,0.4528734,0.507756,0.22212793,0.455254,0.45948178,0.0,0.2975144,0.40182325,0.0,0.3654845,0.0,0.0
bombshellmovie,0.0,0.7695316,0.5427553,0.78236187,0.55111766,0.0,0.8912221,0.9644773,0.8744798,0.5252092,0.6562775,0.6492256,0.66401094,0.6943555,0.23871705,0.7085594,1.0313114,0.91555446,0.64902306,0.7639343,0.40547863,0.9253079,0.7151748,0.0,0.60633975,0.24101084,0.0,0.29578236,0.0,0.0
booksmart,0.0,0.060240228,0.0,0.0,0.15143913,0.0,0.71161586,0.2393395,0.49797767,0.38230807,0.2711295,0.50208056,0.0,0.0,0.0,0.0,0.0,0.40675148,0.0,0.1911676,0.26456603,0.13804506,0.0,0.09220479,0.13103467,0.19284658,0.0,0.2877911,0.0,0.0
breakthroughmovie,0.0,1.4638709,1.0915803,0.9779602,0.84330356,0.0,1.6665932,1.1600094,1.505776,1.0626047,1.3645344,1.5665451,0.68048126,0.9831934,1.1831685,1.5385369,1.7035072,1.652044,1.2752829,0.93121785,0.579437,1.2619038,1.7782788,0.0,0.9680911,0.54500616,0.0,0.73559153,0.0,0.0
brianbanksmovie,0.0,0.76116115,0.61834025,0.9260937,0.56303346,0.0,0.902745,0.9485039,0.8811805,0.33199453,0.79680663,0.5568776,0.47177908,0.74336994,0.46885276,0.7800698,1.501542,0.96183276,0.3846639,0.6062055,0.46074572,0.7879622,0.6115107,0.0,0.5901236,0.2858112,0.0,0.47698236,0.0,0.0
brightburnmovie,0.0,0.7734989,0.76534,0.62135416,0.8066542,0.0,0.74284047,0.9779666,0.8947649,0.5302845,0.3627752,0.65891504,0.4891827,0.4876743,0.28390735,0.5309766,1.360101,0.8574865,0.45483774,0.44626635,0.3549156,1.026686,0.81394035,0.0,0.5865071,0.2642246,0.0,0.3642089,0.0,0.0
brittanyrunsmov,0.0,0.6220057,0.44418368,0.44738543,0.63282675,0.0,0.40633595,0.49625146,0.5123722,0.33598664,0.14953454,0.46351784,0.24382834,0.5438478,0.40384158,0.32544133,0.6909512,0.689608,0.48801878,0.22536118,0.21593958,0.6869381,0.6651094,0.0,0.3192417,0.19820812,0.0,0.32874712,0.0,0.0
captainmarvelofficial,0.0,0.9718767,0.6003533,0.7344835,0.542094,0.0,0.5773276,0.8036894,0.7553463,0.31507683,0.5296525,0.38864475,0.5916165,0.8351748,0.51669455,0.4565573,1.0378394,0.9201655,0.48467156,0.22393192,0.45935997,0.78109735,0.6579194,0.0,0.22067003,0.2595428,0.0,0.18454777,0.0,0.0
captivestatemovie,0.0,1.0974205,0.66072476,0.69785905,0.9169939,0.0,0.9478787,1.0124841,0.91643083,0.7250051,0.15527743,0.6101389,0.5322412,0.65192103,0.549583,0.5875043,1.3206788,0.9259432,0.633567,0.7120378,0.4700405,0.8903718,1.1963395,0.0,0.5747203,0.48638964,0.0,0.2744648,0.0,0.0
catsmovie,0.0,1.2006911,0.5812916,0.59318644,0.82164073,0.0,1.2456976,1.0850432,1.170054,0.6069818,0.516232,1.4484663,1.024158,0.7705308,0.30048296,0.9898535,1.3969455,0.9387729,0.891579,0.993065,0.45868272,1.522938,1.1839033,0.0,0.7939263,0.77789754,0.0,0.29780602,0.0,0.0
charliesangels,0.0,1.6043829,0.6720852,0.9991983,1.6786059,0.0,1.1539545,1.9597787,1.657189,0.96698475,0.03789099,1.0029452,1.1132087,1.2548189,0.6949567,0.8336452,2.1570086,1.3605952,0.86121154,0.8785685,0.6044006,1.5834277,1.3165599,0.0,0.66957664,0.56582206,0.0,0.38758066,0.0,0.0
childsplaymovie,0.0,1.4498817,0.58472127,1.3792858,1.3382088,0.0,0.71661705,1.3566182,1.7434962,0.89082897,0.0,0.9869424,0.7368157,1.3793812,0.712453,0.65799826,1.8470992,0.9409563,0.3338697,0.9332303,0.5362378,1.637809,1.089465,0.0,0.80533165,0.33012676,0.0,0.30062234,0.0,0.0
clarathefilm,0.0,0.8851677,0.51163036,0.13925894,0.6307842,0.0,0.7549421,0.848792,0.72408926,0.3436571,0.45969266,0.8545383,0.38118663,0.69722307,0.39922202,0.7909885,1.1988297,0.6481385,0.034295823,0.69354606,0.43899497,0.7832974,0.33711204,0.0,0.41759118,0.1742421,0.0,0.38287207,0.0,0.0
coldpursuitmovie,0.0,0.63006574,0.28557327,0.4093141,0.45285848,0.0,0.46222252,0.6546109,0.64839953,0.2432441,0.39693144,0.42783606,0.32091165,0.5633819,0.39915708,0.5060085,0.8861343,0.44945472,0.36946976,0.30787626,0.36839733,0.6814298,0.52586895,0.0,0.2853749,0.36090687,0.0,0.35823765,0.0,0.0
countdown,0.0,1.2383018,0.7006131,1.2718781,0.6231506,0.0,1.1977637,1.3988416,1.4558674,0.8785032,0.7135763,1.0081571,0.6951745,0.89186406,0.6413813,0.7291198,1.7021223,1.073952,0.48327187,0.91534674,0.3846254,0.7707481,1.3155315,0.0,0.9429049,0.45312318,0.0,0.43625388,0.0,0.0
currentwarmovie,0.0,1.048864,0.56252605,0.60894704,0.71872854,0.0,0.81035054,0.9775215,0.861937,0.81560344,0.27944547,0.79131097,0.4500862,0.6797781,0.6543403,0.8705907,1.4008713,0.8885097,0.47655222,0.6797732,0.43775892,1.162677,1.0200219,0.0,0.49378657,0.47322756,0.0,0.2704382,0.0,0.0
darkwatersmovie,0.0,0.9667285,0.5997021,0.6922772,0.6580419,0.0,1.4956149,0.8477218,1.4399002,0.9095883,0.6983879,0.79880583,0.6299975,0.65934503,0.47557136,0.87336797,1.3448886,0.8081198,0.7306451,0.992272,0.38498098,1.246537,1.2490487,0.0,0.7579255,0.33321127,0.0,0.5523665,0.0,0.0
detectivepikachumovie,0.0,0.89815027,0.4680875,0.836889,0.9669643,0.0,1.1828072,1.3157762,1.2410444,0.54109484,0.16489519,0.9535454,0.55425495,0.9252012,0.5032457,0.97720474,1.5790306,0.86347365,0.6697736,0.6425073,0.40017277,1.3606901,1.1314268,0.0,0.61320823,0.4541499,0.0,0.39913088,0.0,0.0
disneyaladdin,0.0,1.4316082,0.752079,1.1990885,1.1603298,0.0,1.1418846,1.4521302,1.1987495,0.72017586,0.77498007,0.8859244,0.87264246,1.351007,0.7153488,1.1935104,1.7735959,1.1748549,0.85613555,1.1448913,0.5548566,1.598029,1.1922671,0.0,0.8349542,0.82542366,0.0,0.40500695,0.0,0.0
disneyfrozen,0.0,1.1693591,0.6110186,0.9683578,0.6856244,0.0,1.4263556,1.2308422,1.3774284,0.63496614,0.69387925,0.52397835,0.69633794,1.3053933,0.5900474,0.79959506,1.667526,1.1181787,0.7980011,1.3169292,0.6396114,1.3906139,0.7663554,0.0,0.92602557,0.3494591,0.0,0.6795493,0.0,0.0
disneymaleficent,0.0,0.9781413,0.5401931,0.96587086,0.7931494,0.0,0.78421825,1.096662,0.88772994,0.5919045,0.38843444,0.5612798,0.5567833,0.8766415,0.5918133,0.90466064,1.327402,0.87023646,0.59201103,0.9034385,0.38423043,1.1759131,0.8553266,0.0,0.64048105,0.56780237,0.0,0.3220294,0.0,0.0
doctorsleepmovie,0.0,0.8701612,0.5327189,0.59360254,0.8226413,0.0,0.69696784,0.8208467,1.0092824,0.8415977,0.38244373,0.9310021,0.5518711,0.61314726,0.37395358,0.8726603,1.1046262,0.7982805,0.20492959,0.6058898,0.26315057,0.7238087,1.0389969,0.0,0.8500146,0.4150656,0.0,0.39032406,0.0,0.0
dolemiteismyname,0.0,1.5189341,0.6865237,1.0390146,1.2302847,0.0,1.2874674,1.5878582,1.245405,0.5608474,0.1997796,0.88456506,0.71024036,1.3116213,0.67539465,0.9956268,1.8794142,1.1306213,0.998419,0.56887054,0.39423797,1.3413577,1.3736835,0.0,0.7612722,0.79352355,0.0,0.53205466,0.0,0.0
dontletgomovie,0.0,0.9476418,0.67136574,0.6801752,0.90297574,0.0,1.0459687,1.0813422,0.89797515,0.5103147,0.5377269,0.6666675,0.4761084,0.98777604,0.55891997,0.8635371,1.2647128,0.9023742,0.69097567,0.5904743,0.29738197,0.88545597,0.90332985,0.0,0.6098137,0.40098557,0.0,0.4925816,0.0,0.0
doramovie,0.0,0.957167,0.7769796,0.71882313,0.88162225,0.0,0.9186976,0.93091583,0.9854528,0.6353126,0.6712781,0.62204146,0.2812889,0.7914486,0.8586861,0.80119264,1.2397524,0.9596197,0.6735811,0.55180764,0.46130687,0.8035817,1.2499903,0.0,0.58778125,0.2707082,0.0,0.4152336,0.0,0.0
downtonabbey_official,0.0,1.2887423,0.66836226,0.55727106,1.0879499,0.0,1.0181814,1.2757503,1.1079762,1.0358639,0.18756838,1.0103003,0.39052072,0.83765554,0.6541641,1.0454693,1.5121962,1.052886,0.3741323,0.97580826,0.5022795,1.6152785,1.3988824,0.0,0.8084652,0.5523819,0.0,0.40384063,0.0,0.0
dumbo,0.0,0.88323104,0.55228287,0.8594841,0.76081985,0.0,0.8301498,1.0027288,0.78733796,0.4899144,0.53047454,0.49764222,0.63331205,0.82142305,0.4866805,0.89705676,1.2436589,0.83691317,0.598307,0.8406343,0.36087614,1.0004864,0.785226,0.0,0.5455335,0.50309676,0.0,0.38337976,0.0,0.0
escaperoom,0.0,1.1741989,0.74815583,0.719669,0.9299928,0.0,0.93911403,1.2768191,1.064344,0.7902957,0.22226673,0.71385074,0.6078575,0.5508067,0.6764047,0.80917037,1.4999287,0.9041972,0.67494977,0.6355525,0.463099,1.3200732,1.0445391,0.0,0.5290981,0.46177295,0.0,0.40212467,0.0,0.0
everybodyknowsmovie,0.0,0.7049501,0.4019088,0.58482236,0.5381911,0.0,0.68208873,0.80241174,0.68468285,0.39197728,0.26524097,0.41373438,0.38784876,0.61796606,0.45900777,0.55396986,1.013965,0.6655005,0.47605655,0.5802415,0.25394657,0.71242994,0.77741534,0.0,0.44125944,0.31750026,0.0,0.40740374,0.0,0.0
fastandfuriousmovie,0.0,1.4590201,0.8403168,0.87947124,0.9435186,0.0,1.6477964,1.5397372,1.1157355,0.9061072,0.52027434,1.210353,0.7249775,1.5193496,0.7158556,1.0156027,2.0473478,1.2325016,0.800979,1.1421291,0.36928347,1.62179,1.285227,0.0,0.67979956,0.60494566,0.0,0.29867566,0.0,0.0
fightingwmyfam,0.0,0.9712603,0.6398922,1.3644449,1.0303534,0.0,1.1022447,1.4473637,1.1274445,0.3430534,0.39192075,0.9683862,0.6677669,1.3376601,0.7283908,0.82738423,1.8824742,1.203269,0.6192431,0.5208199,0.46238464,1.3245673,1.2773381,0.0,0.67563266,0.43663436,0.0,0.64508945,0.0,0.0
fivefeetapartfilm,0.0,1.1775638,0.6212045,1.1611655,1.0082003,0.0,1.1105269,1.541023,0.925995,1.3087391,0.057930052,1.091959,0.34850395,1.0526383,0.881164,0.65035594,2.1566775,1.3069223,0.5756848,0.53642267,0.74071604,1.2755743,1.499577,0.0,1.1981301,0.33996508,0.0,0.14632747,0.0,0.0
fordvferrari,0.0,0.62277925,0.37435517,0.5835794,0.3696356,0.0,0.34981447,0.5607897,0.76157826,0.37578872,0.37604427,0.41810787,0.26437467,0.47487897,0.586742,0.6036862,0.84615266,0.80477333,0.3896447,0.56512225,0.61089975,0.56398815,0.5432528,0.0,0.5685539,0.3500203,0.0,0.27183333,0.0,0.0
freaksthefilm,0.0,0.9114376,0.40305755,0.6536705,0.8123127,0.0,0.7756437,0.78122103,0.734838,0.5966229,0.46362057,0.52038544,0.38652724,0.777019,0.4470634,0.5184899,1.3902421,0.8420707,0.60563964,0.72166073,0.42675403,0.8845737,0.90277183,0.0,0.643392,0.35629544,0.0,0.26349908,0.0,0.0
geminimanmovie,0.0,0.9532318,0.72469044,0.6959339,0.8831284,0.0,0.8603344,1.0289565,1.2708486,0.86858463,0.7440953,0.7685593,0.42610094,0.72300756,0.740323,0.7810267,1.2289252,0.8980075,0.66497207,0.6185175,0.5440005,0.99612474,1.1648726,0.0,0.59543383,0.44552526,0.0,0.4275288,0.0,0.0
glassmovie,0.0,1.163191,0.65212363,1.0444632,0.8173681,0.0,0.96600246,1.2095526,1.3248497,0.6678129,0.55821526,0.72158295,0.6252768,0.8034818,0.88078946,1.0403606,1.6036953,1.084366,0.5643195,0.7267097,0.6316368,1.4242816,1.0094415,0.0,0.7224026,0.53024554,0.0,0.3489379,0.0,0.0
gloriabellmovie,0.0,0.78155494,0.49294397,0.75829446,0.6564372,0.0,0.9280608,0.81638527,0.8600849,0.42467344,0.55915123,0.53306115,0.3468559,0.7853627,0.676826,0.55068856,1.2237234,0.9055058,0.543872,0.72204286,0.2678299,0.8577104,1.0502561,0.0,0.42733356,0.23972468,0.0,0.42866677,0.0,0.0
godzillamovie,0.0,0.77726835,0.5613474,0.48091254,0.6322229,0.0,1.1284065,0.8169557,0.9751595,0.71689844,0.4833437,0.7354666,0.468471,0.72401655,0.685722,0.53100586,1.4763438,0.70742416,0.42782715,0.72785705,0.49361226,0.9174722,1.0289412,0.0,0.49879095,0.4928385,0.0,0.03525328,0.0,0.0
goldfinchmovie,0.0,1.1879152,0.64796126,0.95811576,0.7859644,0.0,1.069076,1.5044161,1.1274704,0.8880556,0.19724022,0.9159107,0.6801604,0.42489785,0.7456737,0.7980039,1.9233949,1.2311124,0.4671414,0.6986417,0.616103,1.5278623,1.1607084,0.0,0.67370516,0.39219368,0.0,0.55312973,0.0,0.0
goodboysmovie,0.0,1.1435506,0.8389555,1.0978321,0.8677633,0.0,0.9463699,1.3512845,0.7939748,0.59672123,0.39159086,0.86559373,0.59215575,0.72593486,0.5914038,0.9695663,1.6398817,1.0973521,0.4790281,0.56564665,0.6216381,0.9007725,1.2291697,0.0,0.6971033,0.5187304,0.0,0.37680522,0.0,0.0
goodliarmovie,0.0,1.3448193,0.61096656,0.8261913,1.1264672,0.0,1.2290984,1.1041906,1.204953,0.83140314,0.26931083,1.1316239,0.78146726,1.0849612,0.6863588,0.89480615,1.7713467,0.9354919,0.67890394,0.87554884,0.18087876,1.3463655,1.211797,0.0,0.7339802,0.50070053,0.0,0.6231396,0.0,0.0
gretafilm,0.0,1.1617626,0.82437515,0.69325584,0.8574927,0.0,1.023003,1.1775962,0.9820659,0.35047427,0.7460357,0.7843994,0.5410832,1.1773878,0.53862524,0.55077285,1.1733497,1.0070014,0.8769014,0.6242411,0.24999471,0.60763544,1.1784403,0.0,0.5992208,0.3957245,0.0,0.7881793,0.0,0.0
halathemovie,0.0,1.5300468,1.0888021,1.0218822,0.711509,0.0,1.100141,1.3226273,1.6686821,0.6697775,0.700188,0.8345132,0.6148173,1.2579198,0.95687735,1.1525257,1.7340813,1.0339915,1.0263631,1.1214285,0.9194171,1.7692467,1.245826,0.0,0.7148765,0.5800943,0.0,0.38954794,0.0,0.0
happydeathdaymovie,0.0,0.48167998,0.44367433,0.5530762,0.58961713,0.0,0.44849533,0.6463102,0.5213735,0.369145,0.28034347,0.48360324,0.32073513,0.57837856,0.30796927,0.35050073,0.60844326,0.61721486,0.31517676,0.27279216,0.2591685,0.32598618,0.6440886,0.0,0.3719044,0.105346456,0.0,0.10734986,0.0,0.0
harrietfilm,0.0,0.9234301,0.62789327,0.8086409,0.59643686,0.0,0.8194678,1.0858301,0.98014194,0.43883985,0.2216975,0.46924794,0.61298484,0.67987335,0.43557438,0.4391157,1.3857017,0.9549256,0.61683613,0.6269404,0.40758595,0.8696883,0.8598832,0.0,0.39288524,0.3165937,0.0,0.6391625,0.0,0.0
hellboymovie,0.0,0.78345037,0.37670144,0.5330967,0.4546651,0.0,0.621703,0.72680664,0.92715406,0.5383569,0.44649127,0.65370214,0.39859346,0.3192095,0.5608317,0.75707763,1.0868193,0.73936874,0.49925664,0.7747887,0.44355315,0.9851611,0.8133289,0.0,0.61644137,0.519406,0.0,0.3260667,0.0,0.0
hersmellmovie,0.0,1.5745052,0.55578417,0.6074248,0.88187236,0.0,0.60050434,1.2621473,1.3350222,0.70578635,0.3450251,0.22984785,0.49726465,1.070967,0.56776327,0.99819803,1.9877453,0.907937,0.5796069,0.8166991,1.0245776,1.4026535,1.0937732,0.0,0.85016704,0.7627019,0.0,0.4997618,0.0,0.0
highlifemovie,0.0,0.6209902,0.4409548,0.593448,0.5465356,0.0,0.777522,0.7012173,0.7112641,0.29161444,0.51061994,0.46399617,0.33137047,0.60892224,0.4857602,0.51440877,0.9536212,0.746329,0.47079584,0.5279277,0.25969008,0.6877696,0.8490621,0.0,0.3334836,0.19192345,0.0,0.35194612,0.0,0.0
highstrungmovie,0.0,0.037711985,0.0,0.0,0.0,0.0,0.5012464,0.13959682,0.17336254,0.2039099,0.10398802,0.2196245,0.0,0.0,0.0,0.0,0.0,0.33784854,0.0,0.01403543,0.09526634,0.056138664,0.0,0.100699425,0.13192257,0.08830355,0.0,0.120569274,0.0,0.0
honeyboymovie,0.0,1.147118,0.09640525,0.87531126,0.6619159,0.0,0.48974958,0.9020739,1.3649867,0.40037513,0.5193465,0.56079906,0.7296552,1.2904378,0.774144,0.8688196,1.8902928,1.1343771,0.59688205,0.8319245,1.0515062,1.3345418,0.865061,0.0,0.8828389,0.6307893,0.0,0.6143118,0.0,0.0
