movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,1.0447814,0.9178306,0.89669794,0.33324325,1.1079642,1.1304905,0.8863679,0.8249309,0.0,0.90554756,0.0,0.9303714,0.0,0.3700003,0.6226151,0.74061775,0.0,0.65607125,0.729859,0.57432324,0.685159,0.79969764,0.269185,0.9216312,1.1943479,0.53060114,0.52502966,1.2098132,0.0,0.7675781
47metersdown,1.0403404,1.0158474,0.6693702,0.38443264,1.2599684,0.9468638,0.64603305,0.6940033,0.0,0.71201116,0.0,1.0415578,0.0,0.19608396,0.79157865,0.5003485,0.0,1.0751761,1.3073798,0.60505223,0.59755886,0.74925715,0.0,0.87946427,0.85383135,0.8054367,0.45477837,1.496407,0.0,0.80120116
abeautifuldaymovie,0.6680211,0.7264511,0.5855122,0.180603,0.72746927,0.80357796,0.768516,0.68885857,0.0,0.4516924,0.0,0.73823607,0.0,0.32971233,0.49355215,0.45272997,0.0,0.48381305,0.71891713,0.59662724,0.74678224,0.56585526,0.0,0.49735296,0.91549975,0.38673216,0.4985789,1.2361135,0.0,0.48831505
abominablemovie,1.4592198,1.0134131,1.0426612,0.14464056,1.201826,1.377547,1.057593,0.67253804,0.0,0.9969895,0.0,1.0862728,0.0,0.934937,0.73078823,1.214444,0.0,0.63177955,0.8782251,0.575523,0.4546345,0.7709405,0.18846647,0.8154018,1.3453026,0.5224424,0.3453524,1.3780107,0.0,1.0159644
adastramovie,0.75592524,0.5806834,0.5580938,0.1614609,0.8303761,0.7407076,0.6589912,0.58105445,0.0,0.7740494,0.0,0.7314583,0.0,0.25865036,0.33309108,0.603231,0.0,0.33905682,0.6764982,0.36069494,0.7307537,0.6176095,0.101204544,0.7111213,0.89891094,0.50836116,0.4026811,0.97688985,0.0,0.56259733
adogsjourneymovie,0.8607137,1.4123741,1.267453,0.4444943,1.3594959,1.6430477,1.1493337,1.4778498,0.0,1.5574701,0.0,1.9540144,0.0,0.3234634,0.5880457,0.676658,0.0,1.0850084,1.1299323,1.0378116,0.9619974,0.96336365,0.21729043,1.1400856,1.8557389,0.9297349,0.90120804,2.2227793,0.0,0.92324513
aftermathmovie,0.6713209,0.63407224,0.5353681,0.25058722,0.63633245,0.82382256,0.51817834,0.69707537,0.0,0.6670138,0.0,0.68467176,0.0,0.41748747,0.45291418,0.55838907,0.0,0.50307566,0.5920607,0.42066163,0.53924125,0.65071553,0.09525492,0.5131561,0.9093431,0.4960212,0.46495637,0.81781167,0.0,0.4682963
aftermovie,1.1076523,0.73899144,0.91603744,0.292179,0.94642735,1.3033334,0.97351485,0.68972987,0.0,0.45572364,0.0,0.80004704,0.0,0.32949767,0.53389007,0.7201382,0.0,0.50268227,0.7250972,0.77473646,0.47387582,0.47936016,0.18834387,0.9113302,0.9875939,0.53437585,0.33307394,1.4665595,0.0,0.6948424
ahiddenlifefilm,0.45605555,0.43941998,0.39037496,0.17845893,0.46292806,0.49676883,0.3958844,0.43897465,0.0,0.40850908,0.0,0.4183361,0.0,0.21056093,0.29467082,0.34141937,0.0,0.29727215,0.41948688,0.31040025,0.36693698,0.4311743,0.100170575,0.40449908,0.5146225,0.29795033,0.2546454,0.604898,0.0,0.34464604
alitamovie,0.931529,0.76081926,0.6977618,0.0,1.0140282,0.89875245,0.71825504,0.41799977,0.0,0.6637457,0.0,0.7818,0.0,0.50526434,0.704184,0.8054075,0.0,0.35764012,0.70706284,0.5492651,0.76402605,0.5322719,0.091905855,0.5962816,1.1628246,0.44521213,0.2574799,1.0377703,0.0,0.67684203
