movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,0.9588225,1.5498803,1.7462915,1.5739765,1.4555019,1.6619538,1.1399548,0.8982134,1.5058577,0.8072686
47metersdown,0.5984856,1.9609798,1.070297,1.0759566,0.14520195,2.1322296,0.56384295,0.41896185,1.1245629,1.027814
abeautifuldaymovie,0.8371881,1.3256937,1.189888,1.2459143,0.9817601,1.9365479,1.3119502,0.9702069,1.7270193,0.8092277
abominablemovie,0.80617714,2.2953074,2.064088,0.91454303,0.0037547648,1.4773904,0.0,0.2330783,0.8726548,0.33400792
adastramovie,1.1239554,1.0277996,1.1881026,1.4309338,1.0538111,1.2393458,1.0758883,0.8467386,1.5285721,0.5018731
adogsjourneymovie,0.9878082,1.3748617,1.9398502,0.9941639,0.0,0.85924613,0.3358021,0.25450394,0.8447769,0.0
aftermathmovie,0.81114256,1.2719668,1.2652541,1.3349359,1.0149627,1.5607394,0.98275036,1.0294837,1.4509096,0.907113
aftermovie,0.89899933,1.3678502,1.0157647,1.4523386,1.3489815,1.9813973,1.2542157,0.86392236,1.4601997,0.7176195
ahiddenlifefilm,0.6058279,0.7673181,0.7939359,0.8761399,0.7831069,0.9771141,0.71327376,0.59459966,0.9362706,0.53808314
alitamovie,0.56596017,0.9458365,0.87222064,1.1101938,0.77221537,1.3404483,0.64052033,0.5196576,1.1406175,0.45270097
angelhasfallen,0.654737,1.2634276,1.9058442,1.5987048,0.61053926,0.98219687,0.8203012,0.42681643,1.2577555,0.54861
angrybirdsmovie,1.7630247,0.8854363,0.47714204,0.6854646,0.0,0.71162236,0.46627897,0.51068926,1.7955624,0.0
annabellemovie,1.3327335,2.043327,1.7259307,1.6395149,0.6085749,1.4911563,0.59661424,0.4968806,1.7249545,0.94188243
annamovie,1.0272659,1.3415351,1.7441068,1.7334181,0.88599306,1.6949664,0.8551624,0.8747412,1.4420229,0.9032752
apollo11movie,0.93948793,1.0066128,0.970756,1.3630425,1.0956671,1.3484783,1.194975,0.8301492,1.1734748,0.61314076
arcticdogsmovie,0.4418747,1.2084973,0.9867766,0.97271526,0.8192738,1.1949362,0.48963088,0.56765497,0.8728799,0.6508917
arcticmovie,0.6233851,0.84860826,1.0819159,1.0045705,0.5430254,1.0813506,0.8081033,0.5261501,1.1112945,0.516946
artofracingmovie,1.0493878,1.4755328,1.4056739,1.5156931,0.6354929,1.4836353,0.997228,0.6922378,1.5261903,0.4245515
avengers,0.543157,0.8824437,0.96297365,1.0360198,0.95420444,0.8522492,0.91047144,0.63773376,0.9848042,0.6641555
beachbummovie,0.9494524,1.2112286,1.115525,1.5795361,0.99023575,1.6009858,1.3611495,0.9899895,1.5748023,0.51898474
bernadettefilm,1.0812349,1.4288992,1.6603901,1.3196324,0.88592386,1.4495845,1.195248,0.68065476,1.3863872,0.809895
blackandbluemovie,1.0286528,1.5300792,0.42698252,1.0399972,0.0038170964,1.3253479,0.9669276,0.5720993,1.9671931,0.5154376
blackchristmas,0.7052878,1.6388754,1.583007,1.3006397,1.0467201,1.8635516,1.1333967,0.661565,1.4203027,0.95332336
blindedbythelightmovie,0.94987214,1.0834591,1.3379562,1.3069714,1.1485509,1.6297085,1.0839939,0.8976439,1.3732798,0.8872487
bombshellmovie,0.45406568,0.9194747,0.9059453,0.70948243,0.4883796,0.7171972,0.34496957,0.25425228,0.7165613,0.33462536
booksmart,0.8846439,0.9615264,0.0,0.0,0.0,0.0,0.0,1.4197631,0.08186521,0.0
breakthroughmovie,1.1136718,1.3110714,0.5889286,1.3650339,0.0,0.6368853,0.4394675,0.8037324,1.6175466,0.39367557
brianbanksmovie,0.79792285,1.4091196,1.7922481,1.1228014,0.56577057,1.5122383,0.8955711,0.5830193,1.1069585,0.5477459
brightburnmovie,0.95746255,1.4171915,1.2405905,1.4234074,0.71035117,1.5569115,1.1660414,0.79264367,1.665173,0.7833521
brittanyrunsmov,0.6310518,0.4077889,0.30167592,0.6566646,0.70756096,0.67363447,0.56635505,0.39623424,0.84328765,0.33759248
captainmarvelofficial,0.7522403,1.3051085,1.0905584,0.9160117,1.0713562,1.0376748,1.1830766,0.76864964,1.4124631,0.40651703
captivestatemovie,0.69189155,1.333264,1.1528506,1.2228607,0.37456307,1.3122946,0.736198,0.33772382,1.2299523,0.7702124
catsmovie,0.25980932,1.327832,1.7480482,1.2809303,0.34672663,0.7684516,0.3341357,0.2135177,1.0828557,0.90637237
charliesangels,1.0840867,1.3085927,0.74677414,1.2943497,0.007738106,0.6564767,0.15142202,0.6556271,1.6694654,0.27880177
childsplaymovie,1.2904178,5.275714,0.761446,0.030494627,0.5183048,0.3871031,0.0,0.0,0.857907,0.03565082
clarathefilm,0.2012721,3.50886,0.0,0.0,1.549143,0.0,0.34141195,0.0,1.0266441,0.07161186
coldpursuitmovie,0.7022886,1.17222,1.2344615,1.095066,1.287118,1.5641518,1.1050291,0.80121607,1.2076523,0.7253348
countdown,1.2488326,2.3950086,1.4433612,0.721022,0.6184362,0.98536676,0.37581277,0.34155098,1.1115123,0.06303944
currentwarmovie,0.5830617,1.2754811,1.4307514,1.4982738,0.87271744,1.792417,0.8716474,0.5630864,1.4117215,0.98187214
darkwatersmovie,0.8112775,1.1934224,1.4891208,1.4809581,0.5065052,0.9494382,0.8385309,0.3001621,0.97409713,0.44355476
detectivepikachumovie,0.79884505,1.0923438,1.0442702,1.3811768,0.78363657,1.0551515,0.67217815,0.72693884,1.4889778,0.737205
disneyaladdin,0.95874524,1.5190967,1.5870752,1.7374637,0.67535216,1.6818423,1.0834042,0.4046525,1.384771,0.673934
disneyfrozen,0.6998116,1.907969,1.3066293,0.8076141,0.23310915,1.5051787,0.5431712,0.13975403,0.33790067,0.22679554
disneymaleficent,0.92651796,1.3619286,1.4305154,1.4828204,0.934612,1.6718774,1.1380364,0.81846094,1.896411,0.82789755
doctorsleepmovie,0.7741697,1.2483791,1.6550237,1.434433,0.72786254,1.672836,1.265459,0.7078635,1.4949814,1.1084417
dolemiteismyname,0.5169551,1.6876736,1.4676604,1.0253358,0.5666304,1.1533589,1.2070026,0.47668618,1.0837448,0.3104337
dontletgomovie,0.6764301,2.0294495,1.6122943,1.2969767,1.0498242,2.0330536,1.0920353,0.611055,1.3689786,0.96031916
doramovie,0.9070481,1.1709933,0.9725658,1.5811282,0.87195325,1.2780252,1.1921154,1.0615811,1.5380594,0.81232846
downtonabbey_official,0.15125346,1.41572,1.5884387,1.0885373,0.77983284,1.259262,0.52991915,0.2895436,0.66540474,0.75412816
dumbo,0.88992965,1.2901678,1.3439909,1.3754433,0.89670706,1.5777065,1.1507695,0.70234215,1.5240453,0.6780756
escaperoom,0.9840591,1.4930539,1.0477011,1.1615372,0.6438776,1.5931801,1.3213736,0.72344434,1.7034271,0.6692535
everybodyknowsmovie,0.80317664,0.831306,1.1774918,1.1694746,0.76985055,1.0571474,0.7727252,0.57225317,1.1420978,0.5410118
fastandfuriousmovie,0.16504732,1.4988612,0.95799375,1.085704,0.6010574,1.0347785,0.49405026,0.11003812,1.453701,1.2692271
fightingwmyfam,1.0782019,1.9675025,0.7194055,0.70589864,0.18645623,1.5472264,0.7825765,0.18610191,1.2459179,0.39341867
fivefeetapartfilm,0.2007178,2.1228755,1.3931137,1.1311077,0.7875614,1.1642329,0.4710682,0.0,0.100974955,0.0010100901
fordvferrari,0.875623,0.7366437,0.777829,1.0882045,0.88687664,0.7819408,0.79233396,0.45634234,0.86225843,0.36932576
freaksthefilm,0.40498656,0.79974043,0.55294186,0.8381256,0.60026157,0.5635652,0.57017833,0.4232469,0.7306522,0.37948918
geminimanmovie,0.94250464,1.5645987,1.5646861,1.4477686,1.1300542,1.3666575,0.95548135,0.60393447,1.1294252,0.5837471
glassmovie,0.8653189,1.3775175,1.6389141,1.2395443,1.0430956,1.4514736,1.009959,0.9693872,1.3699118,0.3018204
gloriabellmovie,0.86849654,1.5951804,1.5034535,1.5415461,0.9991164,1.857359,1.390253,0.9226276,1.530155,0.7869385
godzillamovie,0.734854,1.1761518,0.9812558,1.3618163,0.44382674,0.90042704,0.7447995,0.24394643,1.1356653,0.47036982
goldfinchmovie,0.82783246,1.7194656,1.6331204,1.2405869,0.44418782,1.5186472,0.8383384,0.56954795,1.1298956,0.5296727
goodboysmovie,0.5703492,1.6652315,1.5218709,1.2262557,0.60015595,1.5852451,0.9316763,0.4877194,1.279199,0.83305556
goodliarmovie,1.0112025,1.3421366,2.0027034,1.6678022,0.30808815,1.1995035,0.43041486,0.74651027,1.5528139,0.769572
gretafilm,0.79460764,1.2331359,1.9528553,1.3451039,0.5721816,1.2688627,0.6981784,0.48873797,1.1258595,0.6111504
halathemovie,0.8060647,1.0157111,1.4805301,1.404576,0.10260001,1.1244962,0.7464443,0.31356114,0.7759609,0.5751842
happydeathdaymovie,0.41352135,0.6996398,0.8016228,0.5073384,0.45648736,0.54002076,0.47517252,0.30270076,0.36454242,0.20608164
harrietfilm,1.0555876,1.1157054,1.4875281,1.4587257,0.8154194,1.3891981,0.99675554,0.6733828,1.5028417,0.6658867
hellboymovie,0.4221992,1.4135827,1.542421,1.731303,0.8078267,1.2388595,0.8973401,0.5974675,1.5534992,0.9823528
hersmellmovie,0.09558063,2.0346675,0.2975253,1.5089394,0.07593167,1.0535027,0.39231622,0.0,1.6571188,0.8494198
highlifemovie,0.89010024,1.2920173,1.4166378,1.4349858,0.9935171,1.7403089,1.2020265,0.91197616,1.3770729,0.8327078
highstrungmovie,0.0,1.4705998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
honeyboymovie,1.1159266,0.92848843,0.0,1.136429,1.6547748,0.0,0.9139766,0.14217293,1.0961081,0.0
hotelmumbaifilm,1.1243768,1.3867059,1.5847206,1.3458476,1.2078235,1.6132537,1.1349874,0.8172688,1.2347523,0.7012323
httydragon,0.0,3.6290877,2.513186,0.7178302,0.12733373,1.3336545,0.0,0.0,0.4347407,0.6980033
hustlemovie,0.4712107,0.6879031,0.8501466,0.8991976,0.82172376,0.7354111,0.7494534,0.7752741,0.8659594,0.42925864
hustlersmovie,0.0,3.726291,0.19921249,0.0,0.9453248,0.0,0.0,0.0,0.8043161,0.28270227
isntitromantic,0.6976539,1.2589861,1.4526256,1.329456,0.7198967,1.4116608,0.72040135,0.47663352,1.6416162,0.52322245
itmovieofficial,0.77882886,1.5826664,1.8192544,1.2081743,0.89447725,1.4128567,0.87818944,0.72087234,1.3326098,0.7049753
jayandsilentbob,0.7218754,0.8237536,0.59607077,1.4583799,0.7100118,0.8217372,0.6923338,0.36128658,1.2873646,0.48871928
johnwickmovie,0.6500906,1.8029463,2.1590853,1.4224198,0.12647535,1.0663751,0.4073732,0.07826923,0.74269885,0.45534813
jojorabbitmovie,0.6300218,1.9479831,1.4557326,1.0919089,0.4153905,1.1079342,0.5251836,0.40743923,1.3187246,0.5921829
jokermovie,0.91612256,1.216819,1.5089931,1.7456291,1.0193156,1.5234607,1.0622993,0.77716,1.5981026,0.9705913
judythefilm,1.1003375,2.083023,0.9219376,1.1377925,0.83433354,0.713937,0.6212733,0.56239486,1.2312033,0.43166375
jumanjimovie,0.9761292,1.3414612,0.62943554,0.6027831,0.5815751,0.74593866,0.88923234,0.47048053,1.7281138,0.20608939
justmercyfilm,0.6073823,0.95970917,0.79504246,0.8389832,0.70069027,0.7640537,0.66477555,0.3113789,0.8009323,0.43797088
