movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.24285693,0.54129934,0.8634944,0.97802526,0.33552608,0.77037334,0.3102459,0.47170207,0.39755952,0.6267666,0.5406442,0.41300642,0.38112935,0.5429296,0.30615968,0.4491268,0.7776773,0.60123247,0.35518342,0.28030866,0.0,0.49445644,0.52657634,0.563712,0.46083623,0.42616436,0.085150115,0.26108444,0.40884498,0.0,0.53632146,0.35162234,0.0,0.2800622,0.8204634,0.6685944,0.67221195,0.86307466,0.6937199,0.7070241
47metersdown,0.22623172,0.7348066,0.90001076,0.70185465,0.3784917,0.79583484,0.36483523,0.45133126,0.47381365,0.49790603,0.9908878,0.39766133,0.4934232,0.4573946,0.70111907,1.0210925,0.48033416,0.96585923,0.64982444,0.04523687,0.0,0.6218005,0.73160416,0.6477697,0.74253315,0.3754358,0.11487529,0.28789964,0.19144863,0.063274115,0.3732313,0.48355156,0.0,0.49553883,0.91451097,0.5400533,0.839379,0.6919007,0.47529584,0.5730548
abeautifuldaymovie,0.2986344,0.67099744,0.7812968,0.78723633,0.45406678,0.5464662,0.2434833,0.45501158,0.23411044,0.5391262,0.59869915,0.41980428,0.39636338,0.55095613,0.20239031,0.55890083,0.44243807,0.5474512,0.44672543,0.24851725,0.0,0.40790874,0.4813497,0.43862697,0.51622105,0.22233659,0.027335715,0.227444,0.3595716,0.004555789,0.47094345,0.38342163,0.0,0.3302908,0.8796413,0.55918795,0.714997,0.49058232,0.47430918,0.5083291
abominablemovie,0.19170588,0.57973546,1.2570777,1.3652647,0.5357597,0.8882536,0.587872,0.9161433,0.7127538,0.22935939,0.719365,0.6187718,0.7894662,0.88392407,0.06803004,0.6196954,0.8619994,1.0479718,0.2590589,0.45484272,0.0,0.1737949,0.68224037,0.7180699,0.5838497,0.2982949,0.32782486,0.20204726,0.3873928,0.0,0.7310562,0.32798216,0.0,0.10036796,1.0259635,0.87467474,0.87115985,1.0650374,0.5621606,0.59275764
adastramovie,0.24466948,0.32777902,0.7818176,0.8024711,0.41129667,0.62356645,0.49412018,0.43759373,0.39196151,0.40060186,0.4950364,0.41556543,0.31562185,0.4756509,0.27690995,0.42888686,0.5213338,0.67470616,0.4744547,0.4078578,0.0,0.48130533,0.58748037,0.37369445,0.08033097,0.47803387,0.049707346,0.18997763,0.29626417,0.0,0.6343568,0.47892097,0.0,0.12025787,0.6283288,0.46462405,0.6756699,0.62789047,0.4824886,0.5008191
adogsjourneymovie,0.892107,1.1435579,1.444907,1.7843637,0.8617589,0.98490244,0.7883191,0.7045778,0.9927311,0.72937393,1.0764337,0.5896642,0.4074203,1.2261412,0.18273997,1.4185281,0.81329745,1.0529246,0.45391154,0.32711825,0.0,0.7292485,0.8623235,0.62768966,0.9842108,0.82437617,0.040653463,0.39627904,0.33339685,0.0,1.1389778,0.16260412,0.0,0.4671544,1.525201,0.95106184,1.2927754,1.2063274,0.7862017,1.502415
aftermathmovie,0.044020582,0.36654145,0.48167554,0.6179347,0.28838685,0.3900867,0.414843,0.36531815,0.3892842,0.3450338,0.41400078,0.2823105,0.38202196,0.3309105,0.34001485,0.39980397,0.3562917,0.45077145,0.49250868,0.28022096,0.0,0.47939792,0.49511838,0.38293198,0.17275925,0.2989142,0.06612286,0.16678351,0.4057083,0.051398408,0.334154,0.32171994,0.0,0.2447252,0.474304,0.4712168,0.55923325,0.51205933,0.31523263,0.3921485
aftermovie,0.38770723,0.5175216,0.9168507,0.94189787,0.52222645,0.7949471,0.4721863,0.20845681,0.28076524,0.33422244,0.51160055,0.37662286,0.33413777,0.41128963,0.3566559,0.53786284,0.5628535,0.6136804,0.6775657,0.31784245,0.0,0.5453563,0.48940986,0.7006879,0.40529186,0.4117342,0.19866216,0.2329782,0.22705117,0.0,0.5089285,0.40461335,0.0,0.5688852,0.88582224,0.3391521,0.73528904,0.72788316,0.8188806,0.41508645
ahiddenlifefilm,0.14597797,0.27580297,0.41174108,0.4154697,0.23096389,0.33489335,0.21622217,0.21808878,0.21451016,0.2908035,0.28427392,0.22262254,0.20455228,0.28836936,0.18955831,0.31451747,0.25726268,0.32676515,0.2787165,0.1867509,0.0,0.28552735,0.28615144,0.2383581,0.20059311,0.23928243,0.086329445,0.15031664,0.20463419,0.0,0.2739725,0.20089877,0.0,0.20465878,0.36876726,0.30521822,0.38636225,0.3424458,0.3001477,0.30968136
alitamovie,0.1956129,0.39680198,0.3749252,0.38776886,0.5598642,0.56771225,0.49133015,0.39104587,0.58508474,0.2141422,0.5633971,0.45912677,0.38986975,0.19283125,0.24802175,0.5360859,0.45648426,0.78282315,0.59521997,0.2657582,0.0,0.45917132,0.558362,0.7052374,0.39323434,0.6473865,0.0,0.15847215,0.0,0.007195009,0.7468754,0.48307005,0.0,0.3666016,0.75425327,0.30055675,0.5577158,0.8144205,0.58143353,0.23865987
angelhasfallen,0.3324989,0.5681586,0.90118986,0.90431255,0.73891014,0.8535571,0.46673393,0.58528644,0.35481668,0.60655886,0.27917826,0.42081338,0.13427544,0.6509253,0.28086793,0.44296893,0.81519043,0.68060267,0.64817625,0.714426,0.0,0.6208541,0.52077276,0.3879569,0.4600766,0.4151649,0.25750616,0.2732796,0.55627775,0.0,1.0222602,0.66827655,0.0,0.44020554,0.7875002,0.8066241,0.78639597,0.4806668,0.75117344,0.79098755
angrybirdsmovie,1.3342485,0.77281135,1.7709693,1.4368013,1.0205281,1.2616296,0.90047455,0.21585697,0.48655033,1.1311679,0.12202202,0.8448008,0.2661428,0.98960567,0.5731518,1.6307799,0.59106386,0.963145,0.6268896,0.9719978,0.0,0.7877478,0.80133456,0.59618837,0.61208284,0.5507965,0.6310707,0.8412849,0.66349906,0.0,0.92213655,0.51897734,0.0,1.0580126,1.454078,0.88945735,0.9025172,1.1630291,1.4907732,1.3404472
annabellemovie,0.52690876,0.8417197,1.5298198,1.4718765,0.47424412,1.1271244,0.85409033,0.8774853,0.48941034,1.0060333,0.7722281,0.6685399,0.32449803,0.98573613,0.62027586,1.1379346,0.8523032,1.0469285,0.5052237,0.79501045,0.0,0.5836252,1.0581623,1.0599178,0.31268555,0.7526847,0.082073495,0.62370914,0.4994815,0.0,0.6744645,0.41209015,0.0,0.65856594,1.2257584,1.2168506,1.0662221,1.0897199,0.8744767,1.035362
annamovie,0.3710236,0.5858463,0.80934536,0.7897364,0.4966309,0.9249404,0.33483833,0.399126,0.6109185,0.57039297,0.6661151,0.5962542,0.47342083,0.46022964,0.36333397,0.7169313,0.53062457,0.8700041,0.46738452,0.35265493,0.0,0.7424148,0.7158032,0.62491804,0.55907494,0.5943832,0.20157972,0.15660566,0.12617487,0.0,0.5657584,0.27116692,0.0,0.4250143,0.6618439,0.6005725,0.88910484,0.84422666,0.7670057,0.5149132
