userId,movieId
69,18
69,44
69,49
69,55
69,63
69,86
69,112
69,129
69,135
69,142
69,152
69,156
69,164
70,34
70,37
70,47
70,49
70,78
70,82
70,112
70,115
70,118
70,122
70,126
70,127
70,129
70,164
71,0
71,2
71,26
71,45
71,62
71,85
71,93
71,123
71,125
71,127
71,143
71,147
71,149
71,158
72,14
72,25
72,39
72,47
72,48
72,50
72,64
72,66
72,70
72,81
72,87
72,93
72,103
72,140
72,159
73,34
73,40
73,50
73,78
73,84
73,102
73,112
73,118
73,121
73,126
73,144
73,149
73,156
73,164
74,11
74,12
74,42
74,43
74,55
74,57
74,78
74,84
74,102
74,108
74,118
74,129
74,134
74,161
74,164
75,30
75,44
75,52
75,60
75,78
75,80
75,102
75,118
75,126
75,127
75,129
75,134
75,142
75,161
75,164
76,3
76,24
76,30
76,67
76,74
76,75
76,81
76,86
76,101
76,126
76,129
76,144
76,161
76,164
77,12
77,18
77,28
77,34
77,62
77,84
77,87
77,122
77,127
77,128
77,129
77,134
77,144
77,147
77,156
78,12
78,22
78,28
78,37
78,44
78,46
78,50
78,58
78,66
78,87
78,99
78,112
78,122
78,156
78,164
79,22
79,28
79,30
79,58
79,60
79,62
79,64
79,68
79,87
79,99
79,119
79,122
79,141
79,156
79,161
80,3
80,4
80,5
80,21
80,55
80,57
80,72
80,81
80,83
80,86
80,101
80,107
80,108
80,121
80,135
81,12
81,32
81,58
81,68
81,79
81,80
81,87
81,112
81,118
81,121
81,122
81,134
81,156
81,164
82,34
82,40
82,53
82,58
82,75
82,77
82,79
82,81
82,102
82,112
82,132
82,137
82,144
82,164
83,30
83,40
83,49
83,57
83,62
83,75
83,84
83,89
83,93
83,102
83,115
83,126
83,128
83,144
83,159
84,5
84,28
84,34
84,44
84,57
84,62
84,74
84,80
84,87
84,101
84,104
84,118
84,128
84,134
85,12
85,33
85,43
85,54
85,60
85,66
85,78
85,84
85,87
85,99
85,119
85,126
85,127
85,156
85,161
86,28
86,34
86,57
86,62
86,66
86,72
86,81
86,101
86,119
86,125
86,134
86,137
86,147
86,156
86,164
87,19
87,30
87,44
87,58
87,66
87,68
87,77
87,78
87,86
87,102
87,120
87,124
87,152
87,161
87,164
88,0
88,2
88,21
88,28
88,56
88,72
88,73
88,80
88,96
88,104
88,118
88,141
88,156
88,163
89,1
89,12
89,28
89,34
89,40
89,44
89,60
89,78
89,87
89,104
89,112
89,122
89,147
89,156
89,164
90,28
90,34
90,50
90,58
90,66
90,80
90,87
90,103
90,112
90,119
90,122
90,137
90,156
90,163
90,164
91,4
91,9
91,28
91,40
91,58
91,64
91,68
91,81
91,101
91,108
91,121
91,127
91,131
91,149
91,156
92,9
92,12
92,19
92,25
92,30
92,34
92,68
92,96
92,99
92,105
92,106
92,121
92,127
92,128
92,156
93,9
93,18
93,28
93,34
93,44
93,68
93,74
93,80
93,99
93,126
93,129
93,144
93,148
93,156
93,161
94,30
94,44
94,80
94,81
94,86
94,102
94,108
94,112
94,121
94,126
94,127
94,129
94,134
94,161
94,164
95,17
95,24
95,25
95,44
95,76
95,86
95,91
95,98
95,100
95,103
95,112
95,124
95,142
95,154
95,156
96,13
96,31
96,34
96,50
96,53
96,66
96,68
96,76
96,80
96,82
96,108
96,123
96,131
96,156
96,159
97,4
97,5
97,28
97,30
97,34
97,40
97,60
97,78
97,102
97,103
97,112
97,125
97,129
97,164
98,1
98,3
98,11
98,44
98,60
98,68
98,89
98,101
98,102
98,111
98,114
98,120
98,128
98,164
99,2
99,4
99,9
99,11
99,44
99,81
99,84
99,86
99,101
99,102
99,104
99,121
99,128
99,154
99,164
