uid,sid
305,25
305,102
305,4
305,110
305,45
305,162
305,16
305,133
305,122
305,8
305,63
305,104
305,40
306,32
306,25
306,158
306,44
306,26
306,83
306,36
306,72
306,89
306,114
306,134
306,21
306,49
306,108
306,123
306,64
307,80
307,109
307,5
307,15
307,6
307,19
307,47
307,8
307,20
307,116
307,9
307,50
307,97
307,141
307,107
308,92
308,60
308,100
308,125
308,83
308,111
308,114
308,57
308,108
308,79
309,41
309,93
309,113
309,60
309,44
309,70
309,89
309,47
309,48
309,76
309,20
309,104
309,22
310,41
310,24
310,32
310,51
310,59
310,115
310,161
310,45
310,125
310,16
310,72
310,66
310,21
310,78
310,30
310,40
311,43
311,25
311,94
311,109
311,139
311,72
311,19
311,140
311,50
311,22
311,97
311,107
312,24
312,102
312,45
312,16
312,83
312,17
312,89
312,47
312,63
312,21
312,22
312,79
312,40
312,23
314,0
314,10
314,81
314,41
314,82
314,91
314,105
314,94
314,5
314,60
314,45
314,20
314,119
314,160
314,141
315,0
315,81
315,146
315,128
315,32
315,33
315,3
315,25
315,110
315,5
315,74
315,71
315,26
315,83
315,86
315,114
315,84
315,27
315,37
315,8
315,117
315,58
315,123
317,41
317,51
317,43
317,68
317,65
317,88
317,96
317,46
317,19
317,66
317,20
317,22
317,79
319,10
319,81
319,25
319,4
319,110
319,5
319,85
319,83
319,84
319,122
319,48
319,8
319,104
320,82
320,24
320,68
320,25
320,4
320,113
320,60
320,44
320,45
320,111
320,47
320,76
320,21
320,79
320,40
320,64
321,31
321,24
321,83
321,17
321,75
321,72
321,114
321,48
321,67
321,40
322,82
322,94
322,109
322,161
322,26
322,72
322,130
322,63
322,67
322,104
323,41
323,24
323,73
323,68
323,138
323,25
323,139
323,60
323,14
323,147
323,61
323,126
323,54
323,72
323,50
323,97
323,79
324,32
324,43
324,68
324,103
324,44
324,70
324,47
324,66
324,76
324,64
325,10
325,82
325,65
325,4
325,103
325,44
325,88
325,72
325,89
325,84
325,122
325,20
328,80
328,10
328,81
328,24
328,91
328,128
328,92
328,32
328,51
328,43
328,33
328,68
328,93
328,144
328,110
328,129
328,5
328,95
328,60
328,115
328,53
328,14
328,96
328,17
328,6
328,86
328,46
328,36
328,114
328,19
328,7
328,156
328,48
328,76
328,116
328,67
328,104
328,77
328,49
328,58
328,29
328,121
328,97
328,108
328,135
328,79
328,107
329,81
329,82
329,154
329,113
329,85
329,83
329,84
329,37
329,104
329,39
329,40
330,0
330,10
330,31
330,73
330,12
330,35
330,13
330,5
330,74
330,44
330,88
330,16
330,89
330,145
330,20
330,134
330,21
330,77
330,22
330,78
330,159
330,30
330,40
331,10
331,31
331,41
331,69
331,65
331,103
331,72
331,20
331,134
331,22
331,30
331,107
332,42
332,25
332,113
332,44
332,53
332,70
332,116
332,117
332,49
332,22
332,108
332,79
332,64
335,10
335,31
335,41
335,137
335,69
335,35
335,103
335,88
335,20
335,134
335,40
336,0
336,10
336,81
336,154
336,87
336,51
336,43
336,2
336,3
336,69
336,25
336,65
336,94
336,4
336,129
336,44
336,88
336,15
336,71
336,16
336,96
336,75
336,55
336,6
336,89
336,130
336,19
336,56
336,47
336,133
336,134
336,21
336,119
336,67
336,104
336,49
336,29
336,22
336,97
336,112
336,79
336,98
336,107
336,64
337,0
337,31
337,41
337,137
337,43
337,11
337,25
337,155
337,110
337,113
337,103
337,60
337,44
337,16
337,89
337,37
337,47
337,122
337,76
337,116
337,134
337,119
337,104
337,141
337,40
337,64
338,81
338,109
338,88
338,14
338,15
338,18
338,6
338,56
338,28
338,9
339,150
339,105
339,65
339,4
339,17
339,19
339,145
339,141
339,30
339,23
340,41
340,24
340,11
340,35
340,103
340,88
340,61
340,16
340,126
340,63
340,104
340,159
340,40
341,10
341,41
341,82
341,24
341,154
341,87
341,32
341,1
341,93
341,3
341,65
341,109
341,5
341,74
341,44
341,14
341,147
341,45
341,96
341,18
341,84
341,19
341,27
341,56
341,7
341,47
341,8
341,76
341,120
341,116
341,134
341,141
341,107
341,40
341,64
342,65
342,95
342,14
342,17
342,55
342,86
342,72
342,48
342,67
342,78
342,107
343,150
343,128
343,129
343,53
343,14
343,6
343,56
343,116
343,58
343,141
344,81
344,24
344,92
344,73
344,68
344,110
344,113
344,95
344,60
344,44
344,53
344,15
344,125
344,16
344,83
344,17
344,111
344,75
344,46
344,114
344,27
344,7
344,47
344,49
344,79
344,40
345,10
345,51
345,3
345,4
345,70
345,125
345,6
345,7
345,143
345,108
346,10
346,150
346,69
346,35
346,65
346,88
346,72
346,19
346,156
346,21
346,22
346,107
348,31
348,105
348,65
348,44
348,14
348,54
348,89
348,47
348,28
348,22
349,41
349,11
349,113
349,60
349,44
349,45
349,37
349,62
349,63
349,79
351,65
351,16
351,83
351,75
351,19
351,76
351,134
351,49
351,112
351,64
352,0
352,128
352,32
352,93
352,155
352,65
352,5
352,60
352,14
352,83
352,17
352,46
352,48
352,67
352,79
352,40
352,64
353,10
353,82
353,137
353,59
353,94
353,103
353,45
353,46
353,72
353,57
353,64
354,59
354,52
354,65
354,14
354,15
354,17
354,18
354,54
354,72
354,89
354,116
355,80
355,81
355,11
355,4
355,53
355,61
355,125
355,26
355,83
355,17
355,111
355,27
355,62
355,63
355,21
355,143
355,135
356,0
356,41
356,52
356,44
356,53
356,70
356,125
356,83
356,111
356,37
356,48
356,21
357,41
357,24
357,11
357,109
357,60
357,44
357,16
357,72
357,89
357,47
357,62
357,63
357,21
357,40
357,64
359,0
359,31
359,25
359,144
359,65
359,139
359,74
359,15
359,125
359,83
359,96
359,72
359,57
359,48
359,8
359,76
359,134
359,49
359,22
359,112
359,123
359,98
359,64
360,80
360,24
360,150
360,51
360,73
360,3
360,14
360,70
360,71
360,6
360,19
360,27
360,48
360,120
360,49
360,29
360,136
361,81
361,32
361,125
361,83
361,96
361,111
361,114
361,47
361,76
361,62
361,21
361,79
361,40
362,10
362,24
362,92
362,11
362,68
362,69
362,25
362,65
362,109
362,103
362,60
362,88
362,125
362,16
362,83
362,72
362,20
362,63
362,21
362,119
362,104
362,30
362,40
362,64
363,24
363,43
363,68
363,25
363,139
363,45
363,96
363,48
363,104
363,64
364,80
364,82
364,106
364,11
364,69
364,102
364,45
364,89
364,122
364,20
364,63
366,10
366,43
366,65
366,4
366,44
366,63
366,134
366,49
366,22
366,64
367,0
367,31
367,24
367,91
367,127
367,42
367,128
367,51
367,105
367,1
367,68
367,2
367,12
367,94
367,148
367,139
367,44
367,85
367,14
367,71
367,96
367,17
367,6
367,46
367,114
367,19
367,56
367,145
367,133
367,156
367,28
367,116
367,21
367,119
367,58
367,50
367,97
367,141
367,30
367,135
367,107
367,151
368,150
368,87
368,105
368,93
368,155
368,109
368,115
368,16
368,84
368,7
368,28
368,67
368,104
368,112
368,30
368,64
369,113
369,100
369,162
369,26
369,101
369,57
369,21
369,108
369,79
369,123
369,136
370,109
370,163
370,44
370,70
370,125
370,83
370,116
370,119
370,104
370,49
371,10
371,91
371,87
371,59
371,110
371,44
371,14
371,70
371,111
371,54
371,119
371,39
371,98
374,80
374,41
374,82
374,91
374,32
374,51
374,93
374,144
374,102
374,60
374,14
374,70
374,45
374,16
374,18
374,130
374,57
374,116
374,63
374,134
374,40
376,31
376,24
376,43
376,11
376,69
376,35
376,102
376,103
376,158
376,88
376,72
376,19
376,20
376,62
376,63
376,134
376,140
376,119
376,22
376,97
376,64
377,81
377,43
377,1
377,25
377,60
377,16
377,6
377,47
377,116
377,119
377,104
377,49
377,22
377,64
378,43
378,11
378,69
378,25
378,113
378,60
378,111
378,75
378,36
378,89
378,47
378,40
378,64
379,0
379,41
379,34
379,113
379,44
379,96
379,104
379,79
379,40
379,64
380,68
380,25
380,65
380,113
380,71
380,83
380,111
380,89
380,27
380,48
380,66
380,76
380,120
380,64
381,44
381,53
381,125
381,83
381,36
381,72
381,20
381,143
381,22
381,108
381,23
382,80
382,41
382,82
382,42
382,87
382,92
382,43
382,1
382,2
382,94
382,60
382,14
382,16
382,6
382,130
382,20
382,62
382,134
382,119
382,22
382,141
383,81
383,99
383,24
383,92
383,32
383,43
383,25
383,4
383,60
383,27
383,47
383,66
383,76
383,120
383,97
383,79
383,40
383,64
384,81
384,82
384,11
384,113
384,103
384,45
384,16
384,89
384,37
384,21
384,104
384,78
385,80
385,0
385,10
385,81
385,41
385,154
385,87
385,92
385,142
385,32
385,1
385,3
385,124
385,95
385,60
385,44
385,45
385,26
385,96
385,55
385,86
385,46
385,36
385,84
385,19
385,47
385,48
385,8
385,77
385,49
385,143
385,39
385,151
385,40
386,0
386,82
386,25
386,52
386,110
386,101
386,27
386,116
386,119
386,143
386,136
387,31
387,99
387,41
387,24
387,127
387,150
387,106
387,142
387,32
387,105
387,11
387,109
387,131
387,4
387,113
387,60
387,85
387,88
387,70
387,45
387,16
387,130
387,37
387,145
387,7
387,47
387,48
387,8
387,66
387,20
387,116
387,62
387,63
387,104
387,22
387,118
387,141
387,159
387,108
387,64
388,2
388,132
388,95
388,44
388,96
388,46
388,114
388,47
388,48
388,116
388,117
388,49
388,97
388,79
389,82
389,87
389,149
389,110
389,26
389,54
389,7
389,97
389,141
389,79
389,98
390,31
390,24
390,32
390,33
390,59
390,65
390,94
390,131
390,60
390,15
390,141
390,23
391,80
391,10
391,137
391,24
391,43
391,3
391,35
391,25
391,65
391,109
391,4
391,103
391,60
391,44
391,14
391,71
391,16
391,111
391,89
391,27
391,48
391,76
391,20
391,116
391,62
391,134
391,104
391,22
391,78
391,159
391,40
392,43
392,110
392,60
392,45
392,116
392,21
392,119
392,22
392,108
392,40
394,80
394,106
394,11
394,69
394,25
394,113
394,70
394,57
394,116
394,21
394,79
395,0
395,81
395,41
395,82
395,91
395,1
395,73
395,2
395,69
395,144
395,13
395,94
395,110
395,103
395,60
395,14
395,45
395,16
395,111
395,126
395,6
395,86
395,46
395,89
395,84
395,130
395,47
395,122
395,48
395,119
395,49
395,29
395,141
395,108
395,135
395,64
396,80
396,82
396,106
396,11
396,69
396,139
396,44
396,70
396,162
396,83
396,89
396,7
396,76
396,21
396,143
396,23
397,24
397,92
397,43
397,68
397,93
397,25
397,144
397,83
397,111
397,46
397,114
397,47
397,48
397,76
398,80
398,82
398,2
398,94
398,110
398,44
398,45
398,47
398,116
398,119
398,39
399,91
399,32
399,43
399,68
399,60
399,44
399,147
399,125
399,46
399,84
399,122
399,48
399,116
399,58
399,22
399,97
400,142
400,25
400,4
400,113
400,103
400,139
400,125
400,37
400,122
400,48
400,8
400,116
400,143
400,108
400,64
402,110
402,44
402,45
402,83
402,89
402,62
402,63
402,21
402,39
402,40
402,64
403,90
403,31
403,105
403,94
403,139
403,15
403,57
403,78
403,98
403,40
404,43
404,11
404,113
404,44
404,45
404,125
404,16
404,36
404,63
404,21
404,22
404,40
405,106
405,113
405,103
405,61
405,16
405,62
405,63
405,21
405,104
405,40
406,24
406,113
406,45
406,83
406,96
406,6
406,72
406,84
406,48
406,76
406,79
406,23
408,80
408,0
408,81
408,41
408,43
408,113
408,103
408,44
408,96
408,47
408,76
408,62
408,134
408,97
408,79
409,51
409,43
409,25
409,60
409,45
409,89
409,104
409,22
409,40
409,64
410,24
410,91
410,43
410,59
410,138
410,48
410,134
410,143
410,97
410,159
410,79
410,98
411,51
411,25
411,94
411,113
411,158
411,115
411,147
411,46
411,114
411,37
411,79
411,123
411,40
413,0
413,81
413,146
413,124
413,44
413,83
413,27
413,77
413,143
413,108
414,80
414,82
414,24
414,102
414,103
414,45
414,26
414,89
414,122
414,63
414,104
414,40
415,0
415,92
415,25
415,158
415,26
415,89
415,27
415,7
415,21
415,49
415,23
415,64
416,80
416,10
416,81
416,82
416,87
416,11
416,68
416,3
416,69
416,25
416,52
416,44
416,45
416,125
416,111
416,84
416,47
416,122
416,8
416,66
416,20
416,116
416,62
416,63
416,21
416,49
416,112
416,78
416,108
416,79
416,40
416,23
417,80
417,0
417,10
417,81
417,41
417,82
417,24
417,91
417,42
417,92
417,32
417,105
417,68
417,2
417,93
417,69
417,25
417,65
417,94
417,102
417,109
417,4
417,110
417,113
417,103
417,5
417,60
417,44
417,88
417,45
417,125
417,16
417,83
417,96
417,17
417,75
417,6
417,46
417,72
417,89
417,56
417,47
417,156
417,8
417,66
417,20
417,116
417,62
417,134
417,119
417,67
417,104
417,143
417,29
417,22
417,97
417,108
417,79
417,40
417,23
417,64
418,90
418,150
418,42
418,32
418,105
418,2
418,35
418,65
418,94
418,103
418,74
418,14
418,15
418,61
418,16
418,54
418,130
418,145
418,133
418,48
418,8
418,66
418,20
418,62
418,104
418,141
418,108
418,98
418,107
419,91
419,128
419,142
419,43
419,6
419,130
419,47
419,48
419,116
419,9
419,50
419,97
420,43
420,11
420,113
420,103
420,44
420,45
420,83
420,63
420,104
420,39
420,79
420,40
420,64
421,80
421,81
421,82
421,128
421,102
421,4
421,60
421,45
421,162
421,26
421,89
421,19
421,62
421,140
421,29
421,107
421,40
421,64
422,1
422,25
422,53
422,6
422,7
422,122
422,48
422,20
422,22
422,97
423,43
423,68
423,52
423,155
423,139
423,74
423,111
423,46
423,130
423,57
423,48
423,116
423,108
423,79
424,41
424,137
424,69
424,65
424,103
424,44
424,96
424,89
424,37
424,20
424,62
424,63
424,22
424,159
424,30
424,107
424,40
425,146
425,42
425,113
425,100
425,125
425,83
425,111
425,36
425,37
425,21
425,108
425,123
427,0
427,150
427,32
427,52
427,109
427,4
427,139
427,8
427,20
427,22
427,108
428,10
428,87
428,2
428,44
428,54
428,72
428,89
428,133
428,122
428,8
428,134
428,119
428,104
428,22
428,107
431,10
431,82
431,87
431,144
431,94
431,4
431,110
431,158
431,45
431,162
431,111
431,84
431,27
431,122
431,8
433,10
433,150
433,35
433,65
433,14
433,15
433,70
433,86
433,89
433,66
433,78
433,40
434,25
434,65
434,113
434,103
434,60
434,96
434,47
434,20
434,104
434,79
434,40
436,82
436,43
436,109
436,132
436,113
436,139
436,45
436,96
436,8
436,21
437,142
437,51
437,109
437,101
437,130
437,57
437,58
437,29
437,79
437,23
438,80
438,113
438,103
438,44
438,45
438,37
438,62
438,63
438,21
438,79
438,40
439,92
439,32
439,52
439,5
439,115
439,71
439,17
439,36
439,7
439,47
439,48
439,76
439,77
439,143
439,39
441,24
441,43
441,11
441,68
441,102
441,45
441,96
441,22
441,79
441,40
442,43
442,69
442,25
442,113
442,60
442,44
442,70
442,16
442,96
442,89
442,66
442,76
442,104
442,49
442,22
442,79
442,40
442,64
443,81
443,41
443,106
443,87
443,11
443,73
443,2
443,65
443,4
443,113
443,95
443,44
443,147
443,45
443,126
443,6
443,36
443,89
443,37
443,116
443,62
443,63
443,38
443,22
443,39
443,40
444,81
444,82
444,106
444,1
444,102
444,103
444,44
444,45
444,16
444,126
444,84
444,104
444,97
444,40
445,81
445,31
445,11
445,14
445,15
445,16
445,48
445,67
445,77
445,112
445,78
446,68
446,25
446,162
446,114
446,7
446,48
446,8
446,119
446,58
446,121
446,97
446,79
448,90
448,24
448,43
448,25
448,144
448,109
448,60
448,72
448,47
448,48
448,76
448,49
448,79
452,41
452,91
452,42
452,51
452,44
452,53
452,86
452,114
452,84
452,58
452,39
452,108
453,31
453,43
453,1
453,68
453,113
453,103
453,60
453,44
453,96
453,89
453,47
453,119
453,97
453,107
454,24
454,150
454,35
454,65
454,132
454,53
454,16
454,96
454,19
454,76
454,78
454,107
456,106
456,11
456,25
456,113
456,103
456,44
456,45
456,37
456,62
456,21
458,80
458,10
458,137
458,91
458,65
458,46
458,22
458,78
458,30
458,135
458,40
459,81
459,51
459,113
459,115
459,100
459,88
459,147
459,111
459,55
459,86
459,46
459,36
459,114
459,130
459,120
459,21
459,78
459,79
460,106
460,32
460,43
460,93
460,25
460,61
460,46
460,114
460,48
460,76
460,49
460,50
460,29
460,97
460,79
461,90
461,105
461,2
461,110
461,16
461,89
461,84
461,133
461,48
461,9
461,50
462,32
462,51
462,14
462,125
462,26
462,83
462,18
462,54
462,48
462,63
462,21
462,119
462,64
463,80
463,59
463,124
463,35
463,109
463,15
463,26
463,36
463,89
463,58
464,24
464,43
464,25
464,113
464,60
464,44
464,88
464,61
464,96
464,114
464,47
464,76
464,97
464,79
464,40
465,25
465,65
465,113
465,44
465,16
465,6
465,37
465,56
465,156
465,22
467,11
467,12
467,35
467,65
467,109
467,158
467,61
467,16
467,83
467,72
467,37
467,47
467,66
467,63
467,134
467,21
467,107
468,0
468,81
468,41
468,24
468,87
468,142
468,32
468,43
468,1
468,2
468,25
468,52
468,65
468,94
468,4
468,110
468,113
468,60
468,44
468,45
468,71
468,16
468,111
468,54
468,6
468,36
468,84
468,37
468,47
468,122
468,66
468,120
468,116
468,104
468,9
468,160
468,50
468,39
468,79
468,98
468,64
470,10
470,12
470,102
470,109
470,88
470,16
470,133
470,20
470,21
470,22
471,80
471,0
471,31
471,142
471,105
471,68
471,144
471,74
471,44
471,26
471,18
471,54
471,84
471,145
471,119
471,58
471,22
471,30
471,23
472,41
472,87
472,124
472,129
472,74
472,15
472,45
472,26
472,54
472,46
472,122
472,120
472,116
472,62
472,21
472,104
472,49
472,29
472,141
472,79
472,98
473,80
473,0
473,10
473,32
473,43
473,44
473,26
473,84
473,116
473,22
473,141
473,23
473,64
474,11
474,69
474,35
474,65
474,44
474,88
474,126
474,134
474,21
474,22
474,159
474,40
475,81
475,41
475,43
475,1
475,113
475,103
475,44
475,45
475,19
475,47
475,48
475,76
475,21
475,49
475,22
475,159
475,40
477,80
477,92
477,73
477,59
477,138
477,155
477,65
477,110
477,5
477,16
477,17
477,47
477,104
477,64
478,41
478,25
478,113
478,44
478,125
478,16
478,37
478,66
478,143
478,79
478,23
479,80
479,81
479,41
479,69
479,102
479,110
479,44
479,100
479,45
479,39
479,135
480,41
480,24
480,43
480,69
480,35
480,65
480,60
480,44
480,16
480,47
480,134
480,21
480,97
480,79
482,82
482,24
482,43
482,69
482,113
482,60
482,44
482,96
482,111
482,114
482,47
482,76
483,24
483,43
483,73
483,2
483,94
483,96
483,46
483,20
483,50
483,141
484,109
484,44
484,70
484,45
484,72
484,84
484,66
484,63
484,21
484,40
487,25
487,13
487,115
487,100
487,83
487,111
487,114
487,37
487,104
487,79
487,40
488,69
488,25
488,65
488,4
488,113
488,139
488,61
488,16
488,89
488,84
488,37
488,47
488,134
488,21
488,23
488,64
489,24
489,43
489,68
489,65
489,113
489,60
489,44
489,147
489,61
489,83
489,19
489,47
489,20
489,21
489,104
489,50
489,22
489,108
489,107
489,40
490,41
490,51
490,52
490,4
490,113
490,103
490,70
490,45
490,16
490,63
490,67
490,40
490,64
491,106
491,68
491,69
491,61
491,45
491,96
491,104
491,22
491,159
491,40
492,80
492,43
492,52
492,109
492,100
492,53
492,83
492,101
492,47
492,120
493,81
493,82
493,42
493,87
493,32
493,2
493,93
493,25
493,144
493,94
493,4
493,103
493,44
493,125
493,6
493,86
493,27
493,145
493,48
493,8
493,120
493,39
493,135
493,79
493,64
494,0
494,81
494,146
494,41
494,127
494,42
494,128
494,43
494,1
494,132
494,129
494,74
494,115
494,100
494,53
494,70
494,101
494,111
494,55
494,46
494,114
494,7
494,47
494,153
494,57
494,48
494,76
494,117
494,9
494,49
494,143
494,121
494,78
494,39
494,108
494,79
495,24
495,52
495,148
495,109
495,44
495,45
495,72
495,20
495,39
495,79
496,0
496,10
496,31
496,41
496,91
496,142
496,105
496,69
496,35
496,25
496,65
496,109
496,103
496,139
496,44
496,88
496,14
496,15
496,16
496,72
496,89
496,19
496,156
496,66
496,20
496,134
496,22
496,30
496,107
496,23
497,0
497,81
497,65
497,71
497,19
497,66
497,76
497,20
497,134
497,21
497,22
497,23
498,82
498,11
498,68
498,93
498,25
498,113
498,70
498,45
498,37
498,156
498,122
498,66
498,116
498,62
498,21
498,104
498,143
498,22
498,39
498,108
498,40
500,24
500,106
500,92
500,32
500,11
500,59
500,68
500,25
500,65
500,94
500,113
500,103
500,95
500,60
500,61
500,45
500,111
500,75
500,89
500,114
500,47
500,104
500,50
500,112
500,79
502,41
502,11
502,25
502,113
502,44
502,61
502,125
502,83
502,48
502,67
502,79
502,40
502,23
502,64
503,43
503,113
503,139
503,74
503,70
503,114
503,49
503,79
503,40
503,23
504,80
504,81
504,128
504,51
504,124
504,25
504,53
504,8
504,30
504,108
506,164
506,41
506,91
506,102
506,61
506,45
506,7
506,63
506,58
506,78
507,0
507,10
507,81
507,82
507,127
507,51
507,102
507,4
507,110
507,113
507,53
507,125
507,83
507,101
507,111
507,75
507,36
507,84
507,7
507,66
507,62
507,21
507,22
507,141
507,40
508,33
508,144
508,95
508,88
508,15
508,96
508,46
508,47
508,29
508,121
508,98
509,137
509,139
509,95
509,115
509,53
509,71
509,54
509,6
509,46
509,20
509,30
511,0
511,81
511,32
511,43
511,110
511,147
511,45
511,104
511,50
511,64
512,81
512,24
512,25
512,65
512,44
512,45
512,96
512,47
512,39
512,40
513,80
513,31
513,32
513,102
513,110
513,113
513,44
513,45
513,16
513,54
513,89
513,50
513,141
513,39
513,135
513,40
513,64
515,106
515,32
515,11
515,59
515,12
515,35
515,138
515,147
515,61
515,162
515,16
515,126
515,75
515,36
515,84
515,63
515,21
515,49
515,40
516,150
516,69
516,12
516,138
516,155
516,102
516,161
516,61
516,16
516,126
516,72
516,89
516,37
516,122
516,63
516,21
516,40
516,64
517,81
517,146
517,32
517,25
517,53
517,125
517,83
517,111
517,48
517,8
517,49
517,108
518,41
518,69
518,103
518,44
518,72
518,89
518,122
518,48
518,76
518,104
518,64
520,41
520,43
520,52
520,60
520,15
520,16
520,26
520,46
520,19
520,57
520,8
520,123
521,32
521,51
521,25
521,113
521,53
521,70
521,125
521,26
521,83
521,36
521,114
521,27
521,7
521,47
521,48
521,117
521,49
521,143
521,141
521,108
523,52
523,4
523,110
523,26
523,122
523,63
523,39
523,108
523,40
523,64
524,31
524,91
524,150
524,142
524,33
524,14
524,71
524,18
524,55
524,56
524,120
524,9
524,29
524,98
525,142
525,43
525,103
525,71
525,96
525,47
525,122
525,76
525,29
525,79
525,151
526,0
526,81
526,154
526,25
526,125
526,111
526,19
526,7
526,22
526,79
527,15
527,16
527,83
527,89
527,84
527,130
527,66
527,62
527,112
527,40
528,31
528,41
528,32
528,59
528,94
528,4
528,60
528,14
528,147
528,45
528,16
528,83
528,46
528,37
528,156
528,48
528,66
528,76
528,104
528,39
528,135
528,79
528,40
528,64
529,43
529,11
529,2
529,94
529,102
529,113
529,44
529,14
529,16
529,47
529,63
529,21
529,135
529,107
529,40
530,24
530,92
530,43
530,68
530,93
530,25
530,94
530,60
530,61
530,96
530,111
530,46
530,114
530,47
530,48
530,76
530,97
530,79
531,80
531,87
531,14
531,17
531,6
531,27
531,116
531,29
531,141
531,39
532,43
532,25
532,113
532,103
532,44
532,84
532,48
532,21
532,104
532,79
533,87
533,51
533,149
533,74
533,53
533,70
533,101
533,46
533,57
533,123
534,92
534,68
534,94
534,102
534,113
534,96
534,47
534,121
534,97
534,112
534,78
534,79
536,90
536,24
536,92
536,68
536,93
536,25
536,139
536,60
536,61
536,46
536,47
536,66
536,76
536,97
536,79
536,64
537,150
537,1
537,68
537,52
537,109
537,16
537,54
537,46
537,76
537,116
537,49
537,50
537,22
537,79
537,136
537,64
540,80
540,43
540,69
540,25
540,113
540,44
540,45
540,16
540,48
540,62
540,104
540,40
543,41
543,69
543,14
543,89
543,133
543,62
543,21
543,104
543,22
543,159
543,107
543,40
543,64
545,24
545,142
545,69
545,25
545,13
545,103
545,158
545,26
545,96
545,17
545,27
545,8
545,29
545,22
545,112
547,41
547,51
547,11
547,45
547,17
547,36
547,56
547,7
547,134
547,21
547,104
550,32
550,43
550,113
550,44
550,70
550,6
550,36
550,7
550,47
550,20
550,22
550,78
550,79
551,41
551,65
551,102
551,113
551,14
551,45
551,55
551,89
551,19
551,116
551,134
551,40
553,24
553,43
553,25
553,103
553,44
553,61
553,83
553,96
553,62
553,40
553,64
555,92
555,68
555,69
555,25
555,113
555,60
555,96
555,47
555,48
555,79
556,41
556,69
556,113
556,60
556,45
556,16
556,21
556,22
556,79
556,40
556,64
557,81
557,82
557,137
557,91
557,32
557,4
557,14
557,147
557,125
557,83
557,46
557,36
557,84
557,133
557,62
557,64
558,81
558,82
558,106
558,102
558,61
558,83
558,37
558,63
558,21
558,104
558,143
558,22
558,40
559,81
559,24
559,124
559,25
559,4
559,113
559,53
559,36
559,7
559,77
559,143
559,22
559,64
560,90
560,10
560,81
560,31
560,43
560,34
560,93
560,88
560,6
560,46
560,140
560,119
560,49
561,41
561,59
561,68
561,65
561,94
561,113
561,103
561,45
561,111
561,86
561,116
561,21
561,39
561,40
562,80
562,146
562,41
562,91
562,2
562,53
562,147
562,45
562,18
562,37
562,62
562,21
562,117
562,22
562,40
562,23
564,90
564,24
564,42
564,92
564,105
564,11
564,68
564,93
564,69
564,65
564,103
564,60
564,61
564,16
564,96
564,126
564,46
564,36
564,89
564,47
564,76
564,62
564,63
564,21
564,49
564,97
564,159
564,30
564,79
564,98
564,107
564,40
566,24
566,150
566,13
566,4
566,60
566,85
566,88
566,14
566,61
566,83
566,37
566,48
566,66
566,21
566,49
566,39
566,23
568,0
568,81
568,146
568,82
568,137
568,150
568,32
568,105
568,149
568,5
568,147
568,125
568,26
568,36
568,19
568,7
568,8
568,20
568,143
568,22
568,141
568,108
571,80
571,90
571,0
571,81
571,41
571,82
571,24
571,87
571,92
571,43
571,2
571,93
571,25
571,52
571,110
571,60
571,44
571,14
571,15
571,45
571,16
571,26
571,83
571,96
571,17
571,84
571,130
571,47
571,20
571,116
571,63
571,134
571,119
571,104
571,22
571,97
571,79
571,98
571,107
571,40
571,64
572,41
572,25
572,113
572,60
572,44
572,70
572,47
572,48
572,22
572,79
573,80
573,0
573,81
573,32
573,65
573,109
573,4
573,113
573,16
573,26
573,83
573,72
573,89
573,122
573,20
573,134
573,104
573,22
573,141
573,39
573,108
573,79
573,23
574,80
574,81
574,41
574,157
574,43
574,2
574,25
574,4
574,110
574,113
574,139
574,44
574,15
574,45
574,17
574,72
574,77
574,38
574,107
574,40
575,68
575,3
575,69
575,155
575,16
575,83
575,96
575,133
575,119
575,49
575,151
576,25
576,113
576,60
576,53
576,83
576,111
576,84
576,57
576,143
576,79
577,80
577,106
577,25
577,139
577,16
577,83
577,20
577,63
577,141
577,108
577,64
578,32
578,33
578,2
578,25
578,4
578,53
578,125
578,83
578,101
578,36
578,89
578,84
578,66
578,116
578,79
578,123
578,23
579,0
579,10
579,146
579,51
579,25
579,52
579,4
579,61
579,125
579,162
579,26
579,75
579,36
579,63
579,21
579,123
579,64
580,81
580,82
580,43
580,113
580,103
580,88
580,96
580,89
580,66
580,64
581,81
581,41
581,32
581,43
581,25
581,4
581,113
581,44
581,45
581,84
581,29
581,40
582,41
582,43
582,68
582,113
582,103
582,45
582,125
582,37
582,116
582,79
583,80
583,82
583,87
583,142
583,32
583,105
583,56
583,145
583,116
583,119
583,141
584,0
584,10
584,81
584,31
584,41
584,24
584,142
584,105
584,69
584,25
584,52
584,65
584,94
584,109
584,4
584,110
584,113
584,158
584,139
584,60
584,74
584,44
584,15
584,16
584,96
584,6
584,89
584,130
584,47
584,57
584,62
584,134
584,119
584,104
584,143
584,29
584,22
584,79
584,107
584,40
584,23
584,64
585,41
585,24
585,43
585,68
585,25
585,139
585,60
585,47
585,62
585,97
586,0
586,142
586,32
586,113
586,125
586,111
586,72
586,19
586,48
586,20
586,22
586,40
586,23
587,24
587,25
587,113
587,60
587,147
587,16
587,56
587,47
587,76
587,22
587,79
587,40
587,64
588,10
588,41
588,91
588,32
588,13
588,74
588,100
588,14
588,18
588,6
588,84
588,63
588,119
588,49
588,29
588,78
588,30
588,23
589,41
589,91
589,1
589,68
589,60
589,70
589,116
589,21
589,49
589,79
589,40
590,80
590,81
590,41
