movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
21bridgesmovie,0.7909153,0.0,0.56885946,0.0,0.84611326,0.6423213,0.6358327,1.0753369,0.86141944,1.2051511,0.46173,0.72431356,0.75586367,0.0,0.55390793,0.42130336,0.5434217,1.2187858,0.0,1.2992812,0.4232006,0.0,0.86032957,0.7861111,0.9544859
47metersdown,1.0582259,0.008150328,0.6652391,0.0,0.7353549,0.48243326,0.6836595,0.9655671,0.7847528,1.0240443,0.39586896,1.0580196,1.0571734,0.0,0.6765168,0.5215452,0.82356906,0.9248974,0.0,0.9134681,0.0,0.0,0.88467324,0.43981478,1.1605043
abeautifuldaymovie,0.8008999,0.0,0.5702163,0.0,0.74626267,0.5750187,0.48037583,0.78387296,0.91630113,1.0450922,0.47364503,0.53809446,0.59749407,0.0,0.42752588,0.2111156,0.3908807,0.8847785,0.0,0.9790252,0.51897347,0.0,0.6473673,0.72814035,0.9351331
abominablemovie,1.0621579,0.41490063,0.9420026,0.0,1.2661798,0.74618673,0.2659688,1.6140361,1.1345347,1.8149141,0.31077713,0.8899661,0.89069647,0.079530016,0.59285116,1.091321,0.54398805,2.4127667,0.0,1.5740191,0.8890334,0.0,1.675928,1.3008358,1.3380706
adastramovie,0.5291592,0.014298871,0.62912923,0.0,0.54847515,0.64647824,0.5733108,0.8327587,0.73452514,1.1087852,0.42059666,0.7715877,0.8790397,0.0,0.2589148,0.6280555,0.46506786,1.0396689,0.0,1.1607307,0.5523299,0.0,0.8734825,0.7106019,0.70519257
adogsjourneymovie,1.7779022,0.048121203,1.2489009,0.0,1.6318389,1.8310443,1.1237214,2.0038218,1.439459,2.281746,0.7223132,1.3832122,1.886097,0.0,1.1030972,1.1056592,1.2083961,2.1119056,0.0,2.691979,0.37186533,0.0,1.6444225,1.7711188,1.8640162
aftermathmovie,0.774826,0.0,0.4415401,0.0,0.5913922,0.55466646,0.5425349,0.84498566,0.79389715,0.93591464,0.40706825,0.49604008,0.6688156,0.0,0.4865641,0.37080774,0.39849514,1.0328611,0.0,1.1471313,0.4279149,0.0,0.888261,0.7505894,0.89043766
aftermovie,0.786625,0.0,0.720371,0.0,0.8112133,0.46951228,0.54587144,0.89493614,0.9637346,1.2514429,0.44909632,0.42073306,0.6413735,0.0,0.6179502,0.4790265,0.5238896,1.0096548,0.0,1.0048882,0.59018767,0.0,0.7950367,0.44120756,0.81298214
ahiddenlifefilm,0.3534411,0.0,0.3518744,0.0,0.36942643,0.32552743,0.37594658,0.58744323,0.43886,0.60305756,0.26996148,0.34887043,0.3749987,0.0,0.25783715,0.30893457,0.26561815,0.5904562,0.0,0.6297355,0.30724493,0.0,0.50136524,0.37828156,0.4756207
alitamovie,0.42001152,0.06009121,0.93824166,0.035424273,0.5474942,0.78291315,0.9356214,0.85084796,0.5795374,0.9467298,0.25106502,0.9436276,0.71512693,0.0,0.30279866,0.40388674,0.6467205,0.7628913,0.0,1.022086,0.038828567,0.0,0.7310596,0.6880269,0.6392146
