movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,1.0916637,1.0109025,0.7995416,1.5773093,1.5252577,0.7565811,0.82190937,0.9491211,1.3647164,0.0
47metersdown,1.4413704,1.8309336,0.8789751,2.041559,2.0059335,1.1905345,1.0818338,1.1794538,1.6651307,0.0
abeautifuldaymovie,1.2969615,1.3907113,0.81025267,1.7406707,1.659995,1.1404415,1.152967,1.0994073,1.497022,0.0
abominablemovie,1.853634,1.5466098,1.0487137,2.5980237,2.231632,1.6926135,1.3704852,2.3111308,2.4137592,0.0
adastramovie,1.4464629,0.9461477,0.6284183,1.557624,1.497193,1.0123311,1.1553507,1.0214304,1.4112855,0.0
adogsjourneymovie,2.4988523,2.477681,1.9471561,3.5049706,4.2313857,2.6246188,1.9703918,2.4178634,2.6575437,0.0
aftermathmovie,1.1655788,0.95042104,0.6961771,1.2902362,1.3467565,0.8789473,0.9554928,0.97078824,1.2124171,0.0
aftermovie,1.4220679,1.2353977,0.6353759,1.5237714,1.4624858,0.7549199,0.95777637,0.9282071,1.2936764,0.0
ahiddenlifefilm,0.61531615,0.5886271,0.4271492,0.74391437,0.76297235,0.55849653,0.53172797,0.5661882,0.69631386,0.0
alitamovie,1.5320145,1.0599606,0.8134683,1.6531229,1.7820455,1.46585,0.96308845,1.313881,1.3917254,0.0
angelhasfallen,2.0956364,1.3155832,1.0853626,2.0962307,1.9055308,1.5128974,1.3504678,1.575669,2.1360602,0.0
angrybirdsmovie,3.8538222,3.2094738,1.3538649,4.6385965,4.2981095,3.119784,2.4418027,3.0358527,3.8402011,0.0
annabellemovie,1.9641881,1.9901544,1.2103745,2.6996107,2.5624304,1.7769547,1.4628596,2.0791261,2.3274202,0.0
annamovie,1.1906257,1.1908761,0.7769054,1.4631623,1.4242568,1.1089394,1.0115459,0.9105769,1.1444745,0.0
apollo11movie,0.96982074,0.88709146,0.5611435,1.1365867,1.2311479,0.6426356,0.7674451,0.8109416,1.1091472,0.0
arcticdogsmovie,0.9513289,1.1023701,0.7358323,1.2084075,1.3812642,1.1364336,0.7488344,0.9618027,0.9961675,0.0
arcticmovie,0.77097654,0.8138243,0.5680251,1.2507019,1.211228,0.69864994,0.80867016,0.9515063,1.0425118,0.0
artofracingmovie,1.5345508,0.8399501,0.6128884,1.5781784,1.4619374,1.0806625,1.2495855,0.9933195,1.2169197,0.0
avengers,0.9125846,1.0585393,0.7022055,1.2442507,1.3586367,0.7162165,0.64585245,1.0111519,1.2348146,0.0
beachbummovie,1.6031417,1.643632,1.039364,1.9321785,2.3207138,1.1902494,1.384227,1.1305541,1.837351,0.0
bernadettefilm,1.3483201,0.85848135,1.1632321,1.8148903,1.5890343,1.2517493,1.2781091,0.96776766,1.0273194,0.0
blackandbluemovie,2.3290882,2.8830245,1.619661,3.3959074,3.6316907,2.2896655,2.221384,1.907956,2.6204412,0.0
blackchristmas,1.2007421,1.1640742,0.82874054,1.485812,1.6198292,1.4017676,1.0390557,1.2990466,1.487816,0.0
blindedbythelightmovie,0.9035566,0.75326806,0.74379176,1.2169876,1.1069032,0.6729801,0.76299727,0.7982863,1.1315285,0.0
bombshellmovie,1.4639102,1.656199,1.066871,2.1199598,2.4968343,1.3990974,1.4085721,1.3909599,1.9840746,0.0
booksmart,8.777745,9.190587,4.6512156,14.339371,13.706596,10.568164,8.626559,5.6414986,11.415599,0.0
breakthroughmovie,2.7184677,2.2045803,1.5420606,3.8357346,3.5592453,2.3736675,2.7244127,2.0670443,3.3789458,0.0
brianbanksmovie,1.564653,1.4567688,1.0100504,2.3887184,1.7699001,1.1589506,1.1659079,1.425834,1.5618666,0.0
brightburnmovie,1.6417346,1.7057265,0.99576986,2.2874477,2.0136614,1.4137299,1.4083344,1.2483854,1.7915367,0.0
brittanyrunsmov,0.9820467,0.78084034,0.3651322,1.3673737,1.1090727,0.8805243,0.7900718,0.77800006,1.0998371,0.0
captainmarvelofficial,1.2000161,1.3009483,0.9538613,1.9036331,2.0964408,1.2764435,1.1692172,1.1792911,1.5076052,0.0
captivestatemovie,1.4944406,1.7227063,1.0417962,1.8537365,2.014827,1.4588776,1.2072182,1.2047541,1.6297866,0.0
catsmovie,2.025413,2.070184,1.6010792,3.1972227,3.074113,1.9482521,2.232415,1.7457911,2.5109744,0.0
charliesangels,3.5630875,2.9260836,1.300905,4.6496778,4.3426394,2.4735918,2.5222843,2.8253324,3.8241775,0.0
childsplaymovie,4.9492173,3.9011087,1.8503336,6.1801457,5.2003937,3.1236765,3.0634658,3.5641232,4.8681526,0.0
clarathefilm,6.397259,5.906135,3.986361,7.6757007,7.863899,6.167192,4.742213,4.7101684,6.184425,0.0
coldpursuitmovie,0.82017964,0.96935874,0.6842462,1.0329784,1.288352,0.98141736,0.84036577,0.8299328,1.0952951,0.0
countdown,1.3566304,1.8104539,1.0134931,2.7699325,2.1677792,1.1704937,1.0022897,1.6446103,2.1788158,0.0
currentwarmovie,1.3284348,1.4581593,0.76789105,1.273375,1.6937615,1.5334262,0.905595,1.2365474,1.3842083,0.0
darkwatersmovie,1.7885263,2.077513,1.0251856,3.179283,2.6828005,1.7383037,1.8308425,1.8956219,2.108444,0.0
detectivepikachumovie,1.8236912,1.6692393,0.8945149,2.4861946,2.3617,1.4407369,1.1762619,1.3071755,1.3403677,0.0
disneyaladdin,1.576132,1.9360845,1.3509084,1.8515865,2.4147215,1.857035,1.683953,1.3525854,1.6277969,0.0
disneyfrozen,2.3734188,2.4828808,2.506022,3.4299536,3.7458286,2.6197686,2.649265,1.4249074,2.263665,0.0
disneymaleficent,1.2816818,1.6070819,1.238334,1.6411723,2.0980997,1.36927,1.2930086,1.1974928,1.5366861,0.0
doctorsleepmovie,1.011622,1.2510518,0.82515115,1.4740489,1.3796648,1.0388352,0.91953754,1.1009214,1.2903066,0.0
dolemiteismyname,2.4350185,1.9350744,0.94959277,2.710431,2.8453252,2.080064,1.9260837,2.1968637,2.5709286,0.0
dontletgomovie,1.3200439,1.3480785,0.87770975,1.5466288,1.7575006,1.5211661,1.1426064,1.5496975,1.7038993,0.0
doramovie,1.2402653,1.123607,0.79820865,1.4789948,1.6014165,1.2978803,1.0019317,1.1086565,1.6871982,0.0
downtonabbey_official,1.930845,1.9932534,1.6428577,2.308289,2.2537622,2.5676649,1.63648,2.0877438,2.293262,0.0
dumbo,1.0521085,1.3435628,1.0614709,1.4057224,1.7311887,1.1910204,1.1715065,1.0535345,1.1917948,0.0
escaperoom,1.5317885,1.6659178,0.9264371,2.062699,1.8827394,1.3890613,1.3101442,1.1777086,1.6942402,0.0
everybodyknowsmovie,0.94204575,0.91262424,0.66111714,1.1920995,1.2759537,0.8393581,0.7398398,0.78332233,1.0240035,0.0
fastandfuriousmovie,2.1225958,1.717144,1.1792511,3.338031,2.9094467,1.693038,1.634011,2.1564627,2.678986,0.0
fightingwmyfam,1.7907104,2.066367,1.1474819,3.0393062,2.2998178,1.6349845,1.67267,1.3286494,1.9965094,0.0
fivefeetapartfilm,2.0732093,2.9555752,1.7100258,4.0556703,3.8195732,2.4195924,2.068947,2.1223974,2.92688,0.0
fordvferrari,1.1763307,1.0798132,0.73772573,1.6549406,1.5817221,0.9294758,1.1349797,1.0780437,1.4299135,0.0
freaksthefilm,1.024496,1.0751345,1.000219,1.4673166,1.369065,1.2842265,1.1206472,1.0095391,1.639301,0.0
geminimanmovie,1.2793555,1.4165976,1.0155724,1.6124759,1.9612937,1.2966653,1.122803,1.2969269,1.3991889,0.0
glassmovie,1.298972,1.4662696,0.99519056,1.8408904,1.9395313,1.7226766,1.1381946,1.1506767,1.1717799,0.0
gloriabellmovie,1.0533355,1.1837492,0.6702208,1.411716,1.346216,1.0766059,0.9168049,1.2227573,1.2254596,0.0
godzillamovie,1.3299623,1.4484453,0.82772243,1.9160047,2.2156928,1.4509623,1.2127504,0.89964664,1.4884751,0.0
goldfinchmovie,1.0763687,1.2911509,1.259807,1.4938604,1.7119734,1.5700238,1.4216129,1.4200544,1.5884,0.0
goodboysmovie,1.5486871,1.6966548,0.8520027,2.0736346,2.0471907,1.4441644,1.2427219,1.4338075,1.8516233,0.0
goodliarmovie,1.7700804,1.6744839,1.0662466,2.3643425,2.2497814,1.5938971,1.4890429,1.4206263,1.6812757,0.0
gretafilm,1.4628991,1.6367697,1.462445,1.9593029,2.4136019,1.598439,1.4320145,1.0011652,1.3333627,0.0
halathemovie,2.34899,1.7856636,1.2196211,2.4056406,2.3177168,1.7012124,2.1591964,1.8804134,2.7806356,0.0
happydeathdaymovie,0.9020717,0.61540353,0.4786109,1.1223762,0.9321653,0.5355251,0.9593631,0.7270495,1.0136396,0.0
harrietfilm,1.3522656,1.0767891,0.8446247,1.7132303,1.7289314,1.1865791,1.0547844,1.1271334,1.3260195,0.0
hellboymovie,1.1937729,1.2029905,0.8494135,1.5631845,1.4512055,1.3735408,1.021438,0.85490656,1.4732327,0.0
hersmellmovie,2.8734407,3.1208823,1.4694301,2.9746003,3.1430562,3.0980947,2.266904,2.6159515,3.647493,0.0
highlifemovie,0.94092584,0.9299769,0.5854499,1.2198758,1.0810542,0.9251407,0.75973827,1.0214268,1.1059344,0.0
highstrungmovie,16.937752,12.370287,7.966852,21.221651,18.888535,13.216136,13.985537,9.732123,19.304749,0.0
honeyboymovie,3.2923532,2.4525614,1.8714755,4.6916547,3.840899,2.2853289,2.691648,2.3461664,3.4339406,0.0
hotelmumbaifilm,1.0332725,1.1506679,0.8502717,1.5044825,1.5187016,1.0544807,0.9648606,0.8886418,1.1177799,0.0
httydragon,4.131098,2.9142213,2.0547583,5.265928,4.355657,2.2799063,3.0630512,3.4812217,4.449454,0.0
hustlemovie,1.9038658,1.6903017,1.0114595,2.6329358,2.8157275,1.9656076,1.7175378,1.458161,1.9964949,0.0
hustlersmovie,6.034151,5.543795,2.9040866,10.402358,9.192516,6.430798,5.7558556,5.7609954,9.151782,0.0
isntitromantic,1.7244391,1.29893,0.8919305,2.5632508,2.1302488,1.175852,1.3222469,1.3140773,2.1929963,0.0
itmovieofficial,1.6183922,1.3386467,0.9293424,2.0997682,1.8840702,1.614236,1.0658159,1.1866091,1.756251,0.0
jayandsilentbob,1.9183377,2.4181366,1.3161045,2.9086642,3.310182,1.8071803,1.5920857,2.03613,2.50455,0.0
johnwickmovie,2.5150867,1.715689,1.1846876,3.189718,2.43642,1.7309653,1.6241947,2.3523953,2.35526,0.0
jojorabbitmovie,2.194943,2.0562797,1.2209797,3.2901988,2.8080482,1.8738256,2.012888,2.0030892,2.426816,0.0
jokermovie,1.0804529,1.2486329,0.6834542,1.2470721,1.7866826,1.1266248,0.8147166,0.96936405,1.2268531,0.0
judythefilm,1.9413432,1.7322556,1.2141056,2.2982144,1.8220313,1.5417365,1.3327858,1.9041549,2.3478105,0.0
