movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.46877944,0.0,0.88082176,0.78999496,0.5909213,0.83636665,0.60631746,0.7779627,1.0640144,0.7781029,0.90426606,1.0406464,1.0543523,1.1145692,1.0135596,0.8742215,0.8050039,0.7068522,1.0005435,0.61793774
47metersdown,0.8313283,0.0,1.285044,0.8459849,0.45247185,1.5795338,1.1156877,0.8880192,1.5196451,0.8167728,1.0318522,1.5842501,1.5825332,1.7264013,1.5005159,1.2667848,1.042761,0.8101315,1.5659442,0.70523953
abeautifuldaymovie,0.647592,0.0,0.6927823,0.72385573,0.420342,0.68347704,1.0054272,0.9239568,0.77553606,0.5223676,0.73642844,1.0431535,0.9205867,1.1698619,1.0071578,0.8357857,1.0317787,0.70064783,0.86591476,0.8156757
abominablemovie,1.1060011,0.0,0.8411593,1.2051547,1.3296164,1.6413032,1.796342,1.516484,1.4761595,1.1358343,1.2290006,1.4494008,1.9996102,1.5545094,1.685919,1.5987525,1.6480254,1.1219666,2.0632017,1.2284524
adastramovie,0.662591,0.0,0.7875428,0.9156407,0.6259277,1.0739619,0.895948,0.7695127,0.9339552,0.67791903,0.93405527,0.98119736,1.328909,0.9442991,0.9469615,0.83564645,0.9769439,0.79397005,1.1343665,0.65632856
adogsjourneymovie,1.2726076,0.0,2.5294888,0.93006,0.80718994,1.861521,1.5141946,1.4755771,1.7722117,0.96022,0.9086489,2.7952166,2.7882662,2.5569882,2.166738,1.8103744,1.5924973,1.3927734,2.1216125,0.6751618
aftermathmovie,0.61374116,0.0,0.52010727,0.6320156,0.45958582,0.6439172,0.8171576,0.49566552,0.67126244,0.57494533,0.642218,0.78157663,0.82670426,0.67077553,0.7794553,0.48150557,0.70689166,0.57173485,0.86978954,0.6369212
aftermovie,0.5760056,0.0,0.6898254,0.9182082,0.7082192,0.9426114,0.9708146,0.7781022,0.95743436,0.9594122,1.1118705,0.9964844,1.0919576,1.0002323,1.0433018,0.7362226,0.9228185,0.78023654,1.1350765,0.8072103
ahiddenlifefilm,0.3703525,0.0,0.43782225,0.4301045,0.32782525,0.4929758,0.44652474,0.41064152,0.48414406,0.402502,0.45525485,0.54693854,0.5292676,0.5207449,0.48029304,0.36306536,0.45788214,0.39296028,0.5478152,0.32259932
alitamovie,0.4465865,0.0,0.62488973,0.82672745,0.68135583,1.2627438,0.64830685,0.68621516,1.1906333,0.8374393,0.9866078,1.2276723,1.4962734,1.088825,1.0643551,0.9218509,0.87049145,0.6953707,1.3891057,0.36604783
angelhasfallen,1.164513,0.0,0.96723497,0.99441856,0.682639,0.9694167,1.0106143,0.66431713,1.3063146,0.7799368,0.70276725,1.2406155,1.5669426,1.3375037,1.2148988,0.7337431,1.2334186,0.881081,1.1123642,0.70347077
angrybirdsmovie,2.2127023,0.0,2.5658035,1.8335872,0.9427043,2.3803053,2.295185,2.1388125,2.9803843,1.6185102,2.0935056,3.1772723,2.484184,3.3251765,2.2791388,2.0370796,3.0532649,2.0899355,2.7323854,0.86420256
annabellemovie,1.2738924,0.0,1.3045031,1.1712188,0.9191818,1.4531214,1.5748748,1.3446531,1.5000947,1.1011236,1.3731966,2.122951,1.7839457,1.7428046,1.7662239,1.3677541,1.6215223,1.1694316,2.2021897,1.1302702
annamovie,0.8673862,0.0,0.55525106,0.6956805,0.70283484,0.88899446,0.79453105,0.9959063,0.99401945,0.7574109,0.99700445,0.9978368,0.97020334,1.008536,0.83999586,0.53539485,0.7629303,0.48216158,0.97861,0.38462842
apollo11movie,0.445088,0.0,0.7614574,0.64007723,0.40654036,0.7752974,0.6830114,0.695593,0.5737915,0.54125583,0.47984353,0.85015464,0.7753211,0.87513626,0.62326235,0.40291378,0.6992196,0.431581,0.6584415,0.23479506
arcticdogsmovie,0.4050229,0.0,0.75242954,0.60135,0.52056324,1.0295299,0.6511815,0.63028216,0.8473881,0.4824464,0.5684148,0.78144693,1.0226364,0.98000455,0.72222894,0.5434196,0.77724224,0.6166498,1.051176,0.11378531
arcticmovie,0.57095397,0.0,0.4301181,0.6069028,0.56668323,0.60543483,0.61714715,0.59882927,0.5993993,0.5093495,0.52464867,0.7319646,0.7793069,0.71083236,0.48935145,0.54492676,0.7325863,0.42190188,0.6664173,0.42927414
artofracingmovie,0.96536684,0.0,0.70815706,0.8351357,0.6720215,1.0318763,0.92259175,0.6899155,1.2095064,0.8708397,1.2501695,1.1393887,1.4506555,1.1654888,1.0109627,0.80616635,1.1930574,0.9057733,0.8136879,0.88485426
avengers,0.3426628,0.0,0.6956716,0.5337228,0.28224593,0.7155997,0.5160655,0.5338361,0.901735,0.62655234,0.7528103,1.020042,0.7755765,0.9411803,0.9860172,0.75097233,0.5974156,0.78320444,0.74420536,0.3833344
beachbummovie,0.61585844,0.0,0.83120364,1.1314876,0.6993096,1.4406283,0.9815076,0.99014795,1.3904566,0.9172001,1.1124746,1.285423,1.4082648,1.26911,1.1252933,0.53466725,1.0002891,0.59395003,1.3173577,0.3562362
bernadettefilm,0.66487426,0.0,1.016458,1.0460118,0.71971285,1.0614551,0.98691255,0.81063104,0.74696696,0.7812127,1.069224,1.2676803,1.2056925,1.2214404,1.065583,0.8641004,1.388495,1.2146016,1.217382,0.7058018
blackandbluemovie,1.1401196,0.0,1.7847728,1.4328023,0.839535,1.6891373,1.7410042,1.6110418,2.1722755,0.9772409,2.0756161,2.5709808,2.4692357,2.494877,1.8777857,1.8439941,1.995772,1.414961,2.4046307,1.5212355
blackchristmas,0.7345382,0.0,0.9023013,0.73550195,0.55243015,0.94676673,0.79345703,0.73460424,1.009034,0.66074693,0.6392534,1.2023157,1.0762273,1.115919,1.0484295,0.78011715,0.80531895,0.706504,1.0856172,0.6421123
blindedbythelightmovie,0.52765065,0.0,0.5572493,0.6463789,0.47926614,0.6177315,0.7389262,0.48754355,0.69468373,0.5302268,0.59757507,0.7645211,0.98546,0.66786444,0.7997364,0.66512334,0.6930513,0.5315773,0.89506847,0.72598296
bombshellmovie,1.127082,0.0,1.1520487,0.8120853,0.29225972,0.80487096,0.9488005,0.9709633,1.0980943,0.5095887,0.8461387,1.6488032,1.6151497,1.4676201,1.0486879,0.7209006,1.0751908,0.5761912,1.4948534,0.6585063
booksmart,3.9837267,0.0,3.8365557,7.868985,3.7290907,8.930686,5.506503,5.44981,7.549441,3.6501014,6.1418376,8.388971,9.386795,8.430311,5.9089108,5.2181635,6.8837123,5.439538,8.0382395,2.1539235
breakthroughmovie,1.2066783,0.0,2.0545611,1.4856392,1.1250501,1.9507546,1.9645066,1.2678934,1.9145007,1.7128853,2.367954,2.1567442,2.759674,2.244424,1.6647601,1.6126584,2.3055246,1.7207912,2.5622892,1.8143303
brianbanksmovie,0.6254374,0.0,0.5700125,0.6355001,0.7222072,1.1652074,0.87885547,0.8401463,1.2297853,0.71713126,1.2184498,0.95078075,1.1981214,0.9749822,1.016978,1.0359017,0.7367103,0.90755665,0.93038696,0.6000375
brightburnmovie,0.7184715,0.0,1.1435326,0.7081452,0.59296,0.8552579,1.0753219,0.96709305,1.026826,0.5525375,0.99918705,1.4026535,1.4092474,1.4675703,0.9644519,0.9994271,1.2768247,0.92881227,1.0485067,0.8949176
brittanyrunsmov,0.4885094,0.0,0.42282128,0.6541477,0.54105556,0.66009307,0.7813787,0.71240115,0.5207106,0.47881475,0.7144837,0.7027199,0.7357245,0.7389958,0.5118897,0.4580649,0.7293964,0.4806971,0.85884356,0.41440624
captainmarvelofficial,0.41663402,0.0,0.75347745,0.8638499,0.25293607,1.1238229,0.6803016,0.44195065,1.2668345,0.9002129,1.1772666,0.98414886,0.7185926,0.9746182,1.011514,0.6103356,0.68882793,1.0969645,1.1385981,0.57985026
captivestatemovie,1.0553156,0.0,0.90510505,1.0401037,0.7045063,1.0780602,1.2193995,1.2214837,1.2783563,0.98160887,1.0968322,1.4205134,1.3653768,1.307353,0.9581303,0.8901571,1.3425194,0.89148074,1.4893601,0.67350346
catsmovie,1.751006,0.0,1.5051434,1.504459,0.81471646,2.1198297,1.3511418,1.5437602,2.0049846,1.4455469,0.91600984,2.554837,2.2370174,2.5565867,1.5713043,0.8147342,1.8311634,1.3212988,1.8817846,0.6768943
charliesangels,1.4425458,0.0,2.3303509,1.4527538,0.6657649,2.0422013,2.706641,1.8096728,2.1454606,0.5905082,1.6560252,3.0875514,2.3882205,2.9007082,2.2503989,1.7614161,2.6804478,2.2541442,1.9219502,1.1952417
childsplaymovie,2.9522967,0.0,3.3928118,2.4825776,1.5649738,3.9613774,3.2116332,3.0102909,3.8108814,2.194394,1.8691792,4.828436,4.767586,4.265825,3.7264655,3.1546228,3.1567447,2.2825549,4.7870655,1.7306412
clarathefilm,2.303347,0.0,3.2858558,3.7535772,2.0206926,4.237024,5.0893,4.1592665,4.8291407,2.6309857,3.929487,5.7109256,5.8294153,4.8161893,4.6800704,4.139928,4.910663,2.5009232,6.2751474,2.4537551
