movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44
blindedbythelightmovie,0.5772222,0.6634821,0.0,0.79909694,0.73913795,0.48145458,0.6671059,0.0,0.40206918,0.63216,0.80601096,0.0,0.0,0.6061671,0.32114917,0.5296779,0.5924071,0.39650336,0.0,0.4776939,0.0,0.3617641,0.5382776,0.6626212,0.0,0.0,0.47796804,0.7827928,0.26150197,0.7099044,0.68595546,0.69670373,0.61039346,0.0,0.24374709,0.3817696,0.0,0.44049788,0.5981367,0.62748647,0.41653383,0.27766258,0.58221924,0.0,0.0
bombshellmovie,0.4355921,1.0817909,0.0,1.1017313,1.0719116,0.41323254,1.0699568,0.0,0.5775618,0.84325886,0.9128936,0.0,0.0,0.8135792,0.44770077,0.79518026,0.48578602,0.36774418,0.0,0.70469904,0.0,0.27505052,0.77214116,1.0345982,0.0,0.0,0.66154504,0.9997438,0.5156674,0.85422945,0.99946,0.7824338,1.148673,0.0,0.66885906,0.6485078,0.0,0.78200203,0.680308,1.0664468,0.7443356,0.4618399,0.5590019,0.0,0.0
booksmart,2.9387484,6.564102,0.0,8.154579,6.429743,1.6206024,6.090118,0.0,2.4916005,6.7031174,5.4132094,0.0,0.0,5.893013,0.898687,4.34063,3.7505627,2.8031251,0.0,4.2094264,0.0,3.123176,4.228285,5.9506874,0.0,0.0,4.178289,5.127538,3.5098164,5.458607,5.101966,4.565174,5.9140844,0.0,2.8615723,4.096905,0.4750407,5.348618,4.326504,4.8855267,4.9311357,3.4642408,3.3258476,0.0,0.0
breakthroughmovie,0.9904658,1.5830467,0.0,1.7681406,2.2933779,1.0805745,1.7693787,0.0,1.1482023,1.5887702,1.6754122,0.0,0.0,1.6613944,0.67699313,1.4342895,1.1381738,0.9747721,0.0,0.9090153,0.0,0.43628472,1.4452091,1.4797602,0.0,0.0,1.1571034,2.1610591,0.05585567,1.2877449,2.3387702,1.0009695,2.099099,0.0,1.0054204,1.6055652,0.0,1.4151922,1.2707458,2.056855,1.5320214,0.9394938,1.3675503,0.0,0.0
brianbanksmovie,0.9369528,1.4252996,0.0,1.2637869,1.3666869,0.42440003,1.1826785,0.0,0.48625028,1.1191611,1.3798335,0.0,0.0,1.0982692,0.2803353,0.9701751,0.9311613,0.5603837,0.0,0.87011176,0.0,0.5388184,0.9707935,1.0870193,0.0,0.0,0.62365806,1.1652057,0.6208119,1.4026626,1.220011,0.9908572,1.1441875,0.0,0.5293152,0.7045837,0.0,0.73801714,0.70124733,0.86292976,1.0522455,0.5038941,0.7147311,0.0,0.0
brightburnmovie,0.7324836,1.0116532,0.0,1.3564991,1.3003589,0.537256,0.83101714,0.0,0.6189754,1.0007888,1.1085942,0.0,0.0,0.91449153,0.5545026,0.7755759,0.64917487,0.48069194,0.0,0.6786348,0.0,0.49567282,0.9042313,1.1592827,0.0,0.0,0.5649076,0.99684536,0.6643518,1.0190789,1.0474358,1.0279007,0.753005,0.0,0.5143539,0.670535,0.0,0.7848525,0.98606473,0.981353,0.50239587,0.5948003,0.6528735,0.0,0.0
brittanyrunsmov,0.61209905,0.64902216,0.0,0.7938208,0.7826481,0.39914158,0.81343514,0.0,0.29903924,0.7060281,0.7688522,0.0,0.0,0.67522955,0.3885785,0.48340046,0.48138005,0.45008942,0.0,0.66312885,0.0,0.3578698,0.5239721,0.8265264,0.0,0.0,0.5144578,0.60237324,0.52763873,0.84957016,0.5967175,0.5231932,0.42855164,0.0,0.36104685,0.39339268,0.03354524,0.5562751,0.43511915,0.64840764,0.54597944,0.25356388,0.5421034,0.0,0.0
captainmarvelofficial,0.42553088,0.6789646,0.0,1.0301578,0.96811366,0.66518605,0.6982776,0.0,0.36461017,0.6428726,0.9428753,0.0,0.0,0.80655146,0.31182933,0.77879333,0.69377315,0.27970243,0.0,0.6337826,0.0,0.29643813,0.94407344,1.1229249,0.0,0.0,0.3899277,0.77909684,0.45671576,0.98418915,0.8171919,0.84291714,0.784183,0.0,0.3008363,0.74602145,0.0,0.66943145,0.4083696,0.7044024,0.5773622,0.56313735,0.7682704,0.0,0.0
captivestatemovie,0.5872171,0.82072675,0.0,1.1983393,0.9303871,0.7745591,0.7488766,0.0,0.41578987,0.86231846,1.0263216,0.0,0.0,0.76372707,0.28802902,0.64584285,0.7976173,0.6212466,0.0,0.65052295,0.0,0.4612492,0.49482864,0.9769126,0.0,0.0,0.5131304,0.8476827,0.5458031,1.0589687,0.9435389,0.77713585,0.6940425,0.0,0.32221442,0.37761047,0.08155142,0.7832042,0.61359227,0.82665485,0.83755785,0.41191977,0.48587438,0.0,0.0
catsmovie,0.9212941,1.444155,0.0,2.174127,1.5698377,0.7956474,1.6778305,0.0,1.2839113,1.5796758,1.378097,0.0,0.0,1.3901141,1.1815456,1.2010121,0.7049269,0.2642744,0.0,1.2710412,0.0,0.95275044,1.1481866,1.5754012,0.0,0.0,1.0184376,1.2967594,1.2550771,1.713501,1.0402522,1.5483963,1.1281657,0.0,0.74399996,0.85819256,0.004161164,1.3067571,1.1824605,1.5279559,0.63918644,1.0498456,1.1145903,0.0,0.0
charliesangels,1.2376021,2.4662933,0.0,2.7775838,2.5122879,0.6076596,1.9639866,0.0,1.4655021,2.1162536,1.5931311,0.0,0.0,2.1044145,1.5021782,1.2742007,0.8788598,0.42639005,0.0,1.1753542,0.0,0.9252175,1.8014666,2.3848212,0.0,0.0,1.1308323,2.2083008,1.4494326,1.8445568,1.7239395,1.6945909,1.7242376,0.0,1.116796,1.3760638,0.0,1.3381473,1.4361517,1.6275024,0.48063198,1.1374941,1.3919418,0.0,0.0
childsplaymovie,1.624816,2.6114516,0.0,3.4393582,3.7273853,1.5801909,2.620357,0.0,0.7282271,2.3997247,2.949551,0.0,0.0,2.5513847,0.6577369,1.7943029,1.6855396,1.0241597,0.0,1.7515041,0.0,0.84260654,1.9713931,3.1511996,0.0,0.0,1.4209896,3.0825338,1.0249088,2.7095878,3.448982,2.0247693,2.5234296,0.0,1.3121396,1.8379138,0.0,2.04263,1.6197963,2.1600466,1.8928945,0.779437,1.6936347,0.0,0.0
clarathefilm,2.6152098,4.3896484,0.0,4.1969466,5.7342014,1.6330439,3.9508667,0.0,1.6424371,4.5711627,5.18763,0.0,0.0,3.2449894,0.5961095,3.9666255,2.8199868,2.3636916,0.0,3.0762484,0.0,1.7747968,2.9677608,4.049464,0.0,0.0,2.182391,5.0560985,2.2638946,3.5422812,5.6741085,3.1907897,3.2493978,0.0,2.3413599,3.4865813,0.0,2.7956762,2.987973,4.5122333,2.7459326,2.268453,2.8337662,0.0,0.0
coldpursuitmovie,0.4422408,0.67273897,0.0,0.7841488,0.7806077,0.28017718,0.64761126,0.0,0.4150484,0.6597145,0.76286083,0.0,0.0,0.4354885,0.15801105,0.4432208,0.51411855,0.299425,0.0,0.39795977,0.0,0.25473955,0.544807,0.5071973,0.0,0.0,0.32906395,0.7517507,0.42037326,0.48860645,0.6444103,0.6622256,0.3929815,0.0,0.30881593,0.49576288,0.0,0.55626655,0.5254469,0.65062994,0.36270168,0.44707322,0.33684555,0.0,0.0
countdown,0.8661403,1.0597624,0.0,1.2966881,1.3440208,0.7892749,0.9785027,0.0,0.39974374,1.3497502,1.135725,0.0,0.0,0.84480155,0.44479838,0.940456,0.77024955,0.41395134,0.0,0.95295674,0.0,0.5252231,1.0055655,1.0815167,0.0,0.0,0.7139158,1.6075588,0.71785164,1.3129058,1.6153915,1.1390096,1.1053551,0.0,0.78789586,0.75219464,0.0,1.0181231,1.0237358,1.39159,0.8603722,0.8423666,0.66795385,0.0,0.0
currentwarmovie,0.64824355,0.91802704,0.0,1.0614619,1.186653,0.45518604,1.0855424,0.0,0.3815636,1.1225306,1.0750544,0.0,0.0,0.9334551,0.60262,0.8155328,0.6645762,0.34414002,0.0,0.6088002,0.0,0.5150396,0.6982016,1.1241969,0.0,0.0,0.6375239,0.96433246,0.6594692,0.9657288,0.82791775,0.67839026,0.8383675,0.0,0.47227573,0.61239487,0.0,0.77241564,0.58679605,1.0145472,0.70381486,0.3859294,0.95628726,0.0,0.0
darkwatersmovie,0.8716261,1.1616299,0.0,2.029508,1.3647197,1.047208,1.3308034,0.0,0.5536336,1.0493236,1.2238877,0.0,0.0,1.6388192,0.8988898,0.8092625,0.79519254,0.43188602,0.0,1.2828283,0.0,0.6837107,1.1048844,1.9224594,0.0,0.0,0.8072849,1.2009175,0.75262904,1.7085127,1.1937618,1.2773554,1.1030885,0.0,0.34200752,0.6142219,0.008790273,1.1013248,0.7005002,0.9268142,0.90129834,0.58974445,1.1439831,0.0,0.0
detectivepikachumovie,0.685418,1.0774652,0.0,1.2982323,1.5265086,0.6955895,1.4514596,0.0,0.6509987,1.1612054,1.3078392,0.0,0.0,0.9756688,0.22333455,0.8728162,0.77449006,0.7738649,0.0,0.9534561,0.0,0.5904903,0.87866354,1.055304,0.0,0.0,0.66809356,1.4679201,0.69563866,1.2571164,1.4268267,1.009364,1.0531563,0.0,0.40401646,0.71424365,0.0,0.7929599,0.82537925,1.095703,0.9859228,0.54626656,0.7545959,0.0,0.0
disneyaladdin,0.88036275,1.2745855,0.0,1.4539125,1.554195,0.6294513,1.2780335,0.0,0.42903468,1.4240535,1.229053,0.0,0.0,1.1102666,0.5756982,0.9674716,0.70669305,0.49023,0.0,0.97976685,0.0,0.7532534,1.1133324,1.2956957,0.0,0.0,0.47822583,1.3419776,0.91236717,1.5748643,1.1799281,1.2225742,1.0168378,0.0,0.7625588,1.0205736,0.0,1.0257899,0.8809076,1.1891267,0.8627723,0.83597714,0.6819637,0.0,0.0
disneyfrozen,1.0928124,2.156406,0.0,2.4306848,2.3812315,0.78828835,2.3651888,0.0,0.99189997,1.9278178,2.2349432,0.0,0.0,1.7952574,0.33460954,1.4774523,1.5827565,0.9626307,0.0,1.344272,0.0,0.647573,1.7430612,1.3980117,0.0,0.0,1.1138134,2.218657,1.1514438,1.9002744,2.1510434,1.9910104,1.7503662,0.0,0.85283685,1.5438206,0.0,1.5025964,1.6131643,1.6666276,1.3683047,1.4282157,1.2293545,0.0,0.0
disneymaleficent,0.6304656,1.0736176,0.0,1.2222972,1.1878333,0.3820628,1.0558014,0.0,0.52851075,0.95057374,1.0842433,0.0,0.0,0.905985,0.2912165,0.861019,0.79315364,0.5967938,0.0,0.8218767,0.0,0.64994174,0.9054255,0.888457,0.0,0.0,0.38359493,0.9203148,0.79304653,1.1919154,1.0568383,0.93767554,0.86061555,0.0,0.5647298,0.7987385,0.0,0.76911074,0.78463686,0.94139826,0.74107575,0.59433013,0.49618483,0.0,0.0
doctorsleepmovie,0.6385483,0.81760556,0.0,0.9957617,0.9030071,0.4702177,0.74041045,0.0,0.38115454,0.6292177,0.8323358,0.0,0.0,0.86133873,0.36290726,0.5084247,0.67299986,0.3358727,0.0,0.6948759,0.0,0.25430635,0.7590032,0.82508165,0.0,0.0,0.55843663,0.8771775,0.38781482,0.7253985,0.9249983,0.7821717,0.78323346,0.0,0.3950265,0.59816587,0.038795695,0.6595831,0.74944174,0.77716243,0.46940756,0.51738155,0.65602016,0.0,0.0
dolemiteismyname,1.0258083,1.6548011,0.0,1.4881375,1.8487124,0.86612636,1.5448899,0.0,0.56016886,1.041867,1.6828423,0.0,0.0,1.1299466,0.3435957,1.3367151,1.22552,0.924442,0.0,1.3061519,0.0,0.8804297,0.9894049,1.3583703,0.0,0.0,0.7811229,1.3188869,0.6885948,1.8407458,1.5168682,1.1429648,1.2840854,0.0,0.54916376,0.5101437,0.0,0.7946089,1.0161755,1.2287434,1.1157032,0.4164397,1.0326883,0.0,0.0
dontletgomovie,0.7410626,0.8357218,0.0,0.9952057,0.9662799,0.47714663,1.0893071,0.0,0.40860167,0.8162468,1.0085812,0.0,0.0,0.67562366,0.504653,0.54232794,0.56376845,0.7455075,0.0,0.7080793,0.0,0.47070575,0.5842818,0.74812454,0.0,0.0,0.66537845,0.961406,0.40500587,0.93288827,1.0516937,0.61249095,0.8249487,0.0,0.4973838,0.409637,0.0,0.65256804,0.57179517,0.7795145,0.73679835,0.18481328,0.5607506,0.0,0.0
doramovie,0.3320864,0.93795866,0.0,1.0028933,0.8831568,0.35956603,1.0474172,0.0,0.5015451,0.85966736,1.046126,0.0,0.0,0.7431867,0.12330231,0.6847963,0.56424576,0.4634971,0.0,0.58634776,0.0,0.31774125,0.63235575,0.8986089,0.0,0.0,0.5263765,0.9312004,0.5160893,0.72463685,0.70734674,0.84668857,0.52171195,0.0,0.33539447,0.39408308,0.0,0.51879346,0.4330173,0.8075569,0.55781496,0.5410514,0.57064223,0.0,0.0
downtonabbey_official,0.9094218,1.499392,0.0,1.9749142,2.0418837,0.5690312,1.3241341,0.0,0.6724263,1.3921821,1.90661,0.0,0.0,0.7872149,0.39687508,0.97032124,0.9511571,0.919245,0.0,0.7218939,0.0,0.57858634,0.71732664,1.4040434,0.0,0.0,1.0260762,1.286207,1.1533841,1.5944449,1.5401936,1.0112725,1.092154,0.0,0.9186701,0.8065845,0.0,1.1897314,1.1986092,1.7076144,0.6123348,0.5030652,1.0166435,0.0,0.0
dumbo,0.58574754,0.94746417,0.0,1.0865008,1.1301821,0.39699703,0.9101227,0.0,0.37135038,0.890628,0.90674627,0.0,0.0,0.718603,0.32765862,0.69104105,0.57127935,0.44687235,0.0,0.65122485,0.0,0.5122675,0.8037681,0.77468187,0.0,0.0,0.3513164,0.9198611,0.6589766,1.0216705,0.9270671,0.8520282,0.815969,0.0,0.48398086,0.7200948,0.0,0.65624577,0.6378915,0.84867615,0.6516214,0.5481436,0.41091558,0.0,0.0
escaperoom,0.7053383,1.0332323,0.0,1.3198941,1.1868407,0.6523594,0.9279433,0.0,0.6011468,0.8751367,1.0428125,0.0,0.0,0.8569094,0.4753443,0.8474513,0.6237807,0.5042888,0.0,0.752631,0.0,0.46242836,0.7754011,1.0502002,0.0,0.0,0.60011655,0.9454628,0.6646166,0.88389945,1.0595865,0.93261325,0.78079665,0.0,0.48415795,0.49602452,0.0,0.7653039,0.85215145,0.9790972,0.65765595,0.5842339,0.63918054,0.0,0.0
everybodyknowsmovie,0.4577906,0.6577065,0.0,0.85930717,0.7336854,0.36280966,0.5518547,0.0,0.27610564,0.56131107,0.7370062,0.0,0.0,0.51846385,0.20383553,0.399813,0.42645094,0.421482,0.0,0.41737714,0.0,0.20100048,0.44954765,0.6389303,0.0,0.0,0.45528322,0.6042441,0.38996613,0.59460294,0.67308354,0.49526966,0.48058578,0.0,0.34513503,0.3180306,0.015401106,0.44697317,0.45376438,0.6199612,0.36081722,0.27754,0.47234872,0.0,0.0
fastandfuriousmovie,1.4105588,1.9912977,0.0,1.7664242,2.4805036,0.7065814,2.1056,0.0,0.9468407,1.5793146,1.893398,0.015235595,0.0,1.3439561,0.6489221,1.1943021,0.90802044,0.8607689,0.0,0.8802041,0.0,0.5147899,1.0291796,1.2809806,0.0,0.0,1.4186661,1.7612665,0.4696545,1.306836,1.5267608,0.91663843,1.4252385,0.0,0.981006,0.9638945,0.0,0.9796634,1.2989689,1.8234057,0.89698863,0.61447686,1.5449663,0.0,0.0
