movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44
21bridgesmovie,0.710568,0.4466768,0.5776645,0.4269416,0.65388966,0.513328,0.0,0.5874579,0.64311594,0.84553653,0.38873148,0.30577588,0.7743259,0.0,0.62070334,0.0,0.27158666,0.45974877,0.46187904,0.0,0.56269723,0.35800537,0.0,0.27979454,0.3771546,0.59282774,0.0,0.93817043,0.4670408,0.54267365,0.42163396,0.62382543,0.0,0.5568869,0.5047396,0.33852977,0.0,0.6078011,0.36243272,0.45648098,0.0,0.6100265,0.475173,0.3442567,0.6116811
47metersdown,0.67292494,0.54189247,0.54354024,0.90559787,0.6268989,0.82504946,0.0,0.89885366,0.9892821,1.0799711,0.5882031,0.46956208,1.099455,0.0,1.0791565,0.0,0.9118409,1.251627,0.7918835,0.045008354,1.1199472,0.90451294,0.0,0.6489585,0.77612144,0.8649627,0.0,1.0011679,0.65244687,0.46820477,0.9708696,0.85138,0.0,0.61784756,0.58697414,0.5504437,0.0,0.56228423,0.89028883,0.53074557,0.0,0.96371615,0.620048,0.4825756,0.68274623
abeautifuldaymovie,0.6952349,0.2992866,0.66833866,0.71436673,0.6756126,0.74653167,0.0,0.80444646,0.9334974,1.0032496,0.75537723,0.4163467,0.93679625,0.0,0.8040629,0.0,0.39044467,0.8608847,0.7364006,0.0,0.78680474,0.42151552,0.0,0.4964307,0.78480184,0.8342475,0.0,1.1836855,0.66056025,0.4654505,0.504731,0.7938762,0.0,0.42043746,0.3811604,0.3811847,0.0,0.63235897,0.5812776,0.45478484,0.0,0.66688484,0.6672826,0.42715013,0.76841116
abominablemovie,0.6914413,0.34894335,1.2011912,0.9509398,1.0584687,0.99877137,0.0,1.2942915,1.2972319,1.1008806,0.6491707,0.7522702,1.348397,0.0,1.2677486,0.0,0.7096793,1.3413881,1.0942103,0.0,1.3121712,1.2217909,0.0,0.9180391,1.2335572,1.2979989,0.0,1.9401113,0.7841816,0.7732397,0.6107693,1.6474595,0.0012356546,0.30272514,0.9918521,0.456044,0.0,0.9634922,1.2994776,0.98814166,0.0,1.0908087,0.8027976,0.58696973,1.1485364
adastramovie,0.89787555,0.58798814,0.49432573,0.6420443,0.6654842,0.52106744,0.0,0.8174907,0.8153114,0.6246824,0.3823598,0.43229964,0.9398114,0.0,0.81273746,0.0,0.58224547,0.65204084,0.82231486,0.0,0.8171759,0.3599028,0.0,0.611302,0.61701846,0.5874261,0.0,1.0402645,0.45134994,0.63730824,0.60989803,0.76829207,0.0,0.438049,0.6685083,0.56628275,0.0,0.7668015,0.7796432,0.6074695,0.0,0.6940218,0.73653495,0.50599724,0.9185188
adogsjourneymovie,1.3357209,0.9310629,1.2624253,2.043428,1.3522027,1.079829,0.0,1.8380467,1.5052669,1.7598803,1.2656531,0.7839904,2.2730153,0.0,1.7375466,0.0,0.87176085,1.5266618,1.4722601,0.0,1.8677272,1.2220541,0.0,1.1800246,1.7452605,1.2124426,0.0,2.5587814,1.6494668,0.7900321,1.634912,2.086069,0.0,1.4930083,1.4109914,0.66472715,0.0,1.5581301,1.2963285,0.8922853,0.0,1.2816536,1.2042015,0.93405116,1.6458572
aftermathmovie,0.3307851,0.4412114,0.32024816,0.3835879,0.47116435,0.41867095,0.0,0.39601335,0.60473627,0.4994575,0.3353882,0.16547891,0.5604163,0.0,0.5327402,0.0,0.46480742,0.4806474,0.6084547,0.1287923,0.62502366,0.4613832,0.0,0.32344648,0.38037628,0.5481124,0.0,0.7396706,0.42364615,0.48091826,0.43125042,0.6020211,0.0,0.4226465,0.46867332,0.29799035,0.0,0.53073996,0.5230412,0.3831286,0.0,0.5114217,0.43954366,0.37786523,0.50214475
aftermovie,0.45951268,0.46646863,0.47055298,0.48479217,0.48979113,0.60886216,0.0,0.73271763,0.7867979,0.74723834,0.47803232,0.49355298,0.9093548,0.0,0.6579402,0.0,0.4150191,0.7439603,0.70356935,0.0,0.72638345,0.6652116,0.0,0.44636056,0.62197715,0.82444227,0.0,0.9946887,0.5052383,0.42955038,0.5107087,0.702266,0.0,0.4668637,0.6319915,0.41408077,0.0,0.32654986,0.7410877,0.6015256,0.0,0.68533754,0.5510066,0.25319898,0.72442055
ahiddenlifefilm,0.32234493,0.23732802,0.29748234,0.330555,0.314129,0.27559477,0.0,0.3793885,0.40912297,0.38700116,0.27982792,0.20745242,0.43428326,0.0,0.38219973,0.0,0.22436866,0.3799895,0.38397735,0.0,0.38366476,0.2659687,0.0,0.25343874,0.33498338,0.334137,0.0,0.5347154,0.29586595,0.2589096,0.29887724,0.3671399,0.0,0.25553945,0.3210366,0.23302269,0.0,0.3091096,0.32409,0.24782252,0.0,0.3134459,0.2971651,0.22646227,0.35983032
alitamovie,0.83808786,0.56399834,0.8041327,1.059511,0.8131518,0.76156926,0.0,1.1429061,1.1456739,1.0890343,0.39061037,0.7029511,1.2230653,0.0,1.1107657,0.0,0.81618875,1.0571572,0.9781274,0.0,1.1654738,0.6520152,0.0,0.5684084,1.0709903,1.1521897,0.0,1.2866122,0.65921557,0.61691,0.750265,1.0384618,0.0,0.7174126,0.94144446,0.7291795,0.0,0.8827024,0.8633005,0.9754706,0.0,0.62954426,0.98719984,0.5631322,0.92461586
angelhasfallen,0.9438471,0.613471,0.60559064,0.74336433,0.969805,0.7797956,0.0,1.0291609,1.2707362,1.1108999,0.48634657,0.45958957,1.226203,0.0,0.9646797,0.0,0.5187881,1.0329897,1.2631439,0.120322734,1.1778718,0.5820242,0.027208963,0.711897,0.8595908,0.90481156,0.0,1.6680617,1.0167971,0.66559434,0.54082483,1.0634588,0.0,0.6103945,0.88084775,0.7767129,0.0,0.8816496,0.8132454,0.6197488,0.0,0.8114367,0.8499105,0.46163577,1.0441877
angrybirdsmovie,1.7391869,0.5321483,1.6026216,2.0688455,1.4402381,1.4809129,0.0,1.8777248,1.8067545,2.147323,1.6228211,0.6000845,1.911197,0.0,1.9474528,0.0,0.8321608,1.8193042,1.3508434,0.042505242,1.8910881,1.0488327,0.0,0.8444429,1.8953245,1.3695282,0.0,2.6397488,1.397754,0.79148,1.2034985,1.9532961,0.0,1.2748938,1.320883,0.74020153,0.0,1.8586916,1.1403817,0.8778309,0.0,1.2990681,1.4235394,0.9013534,1.6566001
annabellemovie,0.8857528,0.5885137,0.8072562,0.81105673,1.049365,0.70229,0.0,1.006139,1.6418875,1.0461934,0.9327797,0.7061069,0.98439777,0.0,1.3665539,0.0,0.8205635,1.3596361,0.9829394,0.1286691,1.5492449,0.697839,0.0,0.8020841,0.74653864,1.2525618,0.0,1.377339,0.79030573,0.69400984,0.41940588,1.0410936,0.0,0.4617123,0.82148,0.6801958,0.0,1.0084445,1.0257844,0.6488912,0.0,0.65430665,0.82609344,1.0121137,1.3027474
annamovie,0.62607014,0.25434825,0.57174784,0.6588094,0.6017112,0.6253513,0.0,0.77959037,0.7662682,0.88529104,0.53115565,0.48155928,0.9023795,0.0,0.8587293,0.0,0.53129697,0.6303939,0.9164006,0.0,0.6757382,0.70157933,0.017009782,0.50733244,0.7334298,0.52584547,0.0,0.9984516,0.4461506,0.6818661,0.7202858,0.88143873,0.0,0.5513499,0.71574104,0.5490804,0.0,0.5867788,0.60894144,0.6989145,0.0,0.5650936,0.7636885,0.39249474,0.7093945
apollo11movie,0.33685517,0.3258828,0.44365966,0.41550937,0.47721303,0.42643481,0.0,0.49880993,0.67886573,0.5165335,0.37313774,0.2757324,0.67092335,0.0,0.5253877,0.0,0.33007595,0.5100346,0.4344302,0.0,0.45306212,0.5002857,0.0,0.38839787,0.4545467,0.3613506,0.0,0.6958671,0.3797095,0.43325448,0.59180933,0.5596417,0.0,0.30751994,0.38592926,0.3111989,0.0,0.3555893,0.4131785,0.37447378,0.0,0.5093645,0.4976011,0.24718282,0.4508716
arcticdogsmovie,0.46633768,0.26092178,0.4226306,0.5824291,0.4720327,0.6104705,0.0,0.65870845,0.66258246,0.9062366,0.35244375,0.30304176,0.69019157,0.0,0.739665,0.0,0.35647908,0.8536665,0.51451427,0.0,0.69719493,0.5133787,0.05649295,0.2792757,0.6361471,0.6596993,0.0,1.0103682,0.32717624,0.37936243,0.46165636,0.57677066,0.0,0.24825619,0.3286229,0.1836114,0.0,0.49767625,0.6345077,0.31217203,0.0,0.5893908,0.5544508,0.3733008,0.5018436
