movie,feature_0,feature_1,feature_2,feature_3,feature_4
disneymaleficent,1.6479865,1.9860109,1.2998595,2.161412,1.7248914
doctorsleepmovie,1.3493466,1.355921,0.9884413,1.7780945,1.6242595
dolemiteismyname,1.8793104,2.2919831,1.2788694,3.093454,2.2371762
dontletgomovie,1.368092,1.5707245,1.160556,2.028397,1.6982367
doramovie,1.4914652,1.4065555,0.9762642,1.8946749,1.743425
downtonabbey_official,1.4942597,2.1250653,1.5873933,3.076543,2.8742821
dumbo,1.3272526,1.6716936,1.1279063,1.8680983,1.5243489
escaperoom,1.5268939,1.786862,1.2807999,2.2544804,1.9012079
everybodyknowsmovie,0.91108406,1.040412,0.7964686,1.3017015,1.199966
fastandfuriousmovie,2.2630029,2.216581,2.05036,3.5345273,2.4905834
fightingwmyfam,2.088664,2.7239962,1.4180306,2.8858364,2.1533062
fivefeetapartfilm,3.0440192,3.6941998,2.7271397,4.559284,3.9817533
fordvferrari,1.1905099,1.3272592,0.8738574,1.1993092,0.9576823
freaksthefilm,1.6157873,1.5989113,1.2600332,2.156099,1.6981056
geminimanmovie,1.4625187,1.6840008,1.2791259,1.8385828,1.4542823
glassmovie,1.4555235,1.5107518,1.2780709,2.1809247,1.738987
gloriabellmovie,1.2484027,1.5063746,1.0536633,1.6962022,1.3782284
godzillamovie,1.356627,1.3747869,1.1882764,1.8025517,1.604923
goldfinchmovie,1.3482211,1.5397643,1.3352361,2.1645522,1.8387281
goodboysmovie,1.6395494,1.6478451,1.1294053,2.3474383,1.8731428
goodliarmovie,1.5816082,1.7003053,1.542076,2.2990584,2.1933694
gretafilm,1.4002506,1.8539364,1.1923327,1.9074786,1.5748765
halathemovie,2.543531,1.9218526,1.4986151,2.5026562,2.098552
happydeathdaymovie,0.8809882,1.0431647,0.66500366,1.2258897,0.8900368
harrietfilm,1.3808498,1.5483965,1.1138979,1.8636274,1.4523772
hellboymovie,1.1850449,1.2684604,1.3659354,1.8121014,1.3638818
hersmellmovie,2.783949,2.4376018,1.9565105,4.1536613,3.3128085
highlifemovie,1.1074287,1.2964004,0.9547547,1.4312438,1.1287423
highstrungmovie,13.593146,19.75647,10.198946,21.69302,17.226177
honeyboymovie,2.2635436,3.044225,2.163407,3.4251974,2.478574
hotelmumbaifilm,1.3981472,1.2626114,1.1221148,1.7352208,1.3563722
httydragon,3.3107953,4.434009,2.0974758,4.6406403,3.3175666
hustlemovie,2.2352304,2.429234,1.4555938,2.4699113,2.1097045
hustlersmovie,6.3477597,6.3542743,3.9323199,10.910099,8.663854
isntitromantic,1.2528872,1.6151063,1.2327777,1.8972884,1.7103791
itmovieofficial,1.4006106,2.0591748,1.7397634,2.3437207,1.7770789
jayandsilentbob,2.687469,2.5595946,1.7428693,3.132408,2.6564908
johnwickmovie,2.213159,2.4181883,2.3113003,3.617446,2.6012511
jojorabbitmovie,1.9606092,2.1958678,1.4867163,3.0235832,3.026315
jokermovie,1.2721343,1.1446183,1.1263891,1.6262579,1.3998147
judythefilm,1.9125166,2.2057002,1.3513705,2.2439954,1.7575133
jumanjimovie,3.1195512,3.5061824,2.3495374,4.585788,3.7487965
justmercyfilm,1.2532134,1.3598374,1.0287606,1.5541674,1.080898
knivesout,2.1594484,2.7150755,1.428764,2.7869313,2.1223013
lalloronamovie,1.3237698,1.0960678,0.9623929,1.7713717,1.5648801
lastblackmansf,2.5358295,2.9808235,1.7235247,3.071475,2.2070987
lastchristmasthemovie,1.204044,1.0490338,0.84316987,1.2908615,1.0908306
latenightmovie,1.7962043,2.0739048,1.40892,2.4121904,2.0420313
lighthousemovie,1.1074287,1.2964004,0.9547547,1.4312438,1.1287423
lionking,2.738223,3.1361053,1.6131135,3.59221,2.76342
littlethemovie,1.254919,1.7128198,1.221578,1.8372834,1.7683507
littlewomenmovie,2.3430514,2.7452762,1.6675569,2.808393,2.366785
littlewoodsfilm,1.9479096,1.8535829,1.6969452,2.7396886,2.3977203
longshotmovie,1.7759763,1.5128039,1.5729582,2.3448691,1.8077866
lordsofchaosmovie,1.1908017,1.324645,0.86465806,1.5908237,1.3487717
lucyintheskyfilm,1.8246615,1.6972988,1.2092564,2.2754703,1.9953368
mamovie2019,2.5235205,2.8358176,2.1209533,4.1275697,2.8825839
marriagestory,1.7412289,2.1248453,1.586784,3.2644737,2.721382
meettheaddams,1.490224,1.7283069,1.2685163,2.4956303,1.6716889
meninblack,2.4698992,3.004986,1.8639117,3.664537,3.5209231
midsommarmovie,1.5174105,1.9653128,1.3527131,2.1105611,1.5503408
midwaymovie,1.9824591,2.2101452,1.7448347,2.8140259,2.281162
missbalamovie,1.6867995,2.013486,1.2816823,2.5521836,2.0261886
missinglinkfilm,1.0871189,1.03503,0.8644209,1.3523898,1.200301
motherlessbklyn,1.5566022,1.9754835,1.4855039,2.6771827,2.8731396
onceinhollywood,1.8444543,2.7097607,1.4971745,2.573553,2.1084929
onthebasisofsex,1.9015307,2.6272604,1.403526,3.3465018,3.1063738
overcomermovie,1.0544176,1.1097019,1.042022,1.3931962,1.0735221
peanutbutterfalcon,18.404428,22.940708,12.112822,23.135965,17.864614
petsematarymovie,1.5509306,1.715664,1.2915562,2.3395205,1.8874167
piercingmovie,6.51445,7.6186423,4.673208,10.055105,8.661972
playingwithfire,2.2290134,2.355461,1.6045808,3.1957593,2.1289515
playmobilthemovie,1.6545893,1.9270394,1.4864736,2.389626,1.9208715
pomsmovie,0.9653171,1.0674815,0.9466703,1.4827204,1.1571938
queenandslim,3.0239854,3.6856966,2.212216,4.347687,3.1807194
rambomovie,1.1480181,1.2618103,0.99291635,1.4896569,1.0826602
readyornotfilm,1.4669788,1.4719447,1.0087514,1.7226775,1.5013007
richardjewellfilm,1.5765191,1.4574792,1.1023371,1.9393166,1.7190473
rocketmanmovie,1.3947732,1.753536,1.2938347,2.0190778,1.6123321
scarystoriesmovie,1.233762,1.4553152,1.1922256,1.5468577,1.350402
secretlifeofpets,2.0466526,2.0860925,2.1911192,4.1422153,3.1919
serenityfilm,1.3770189,1.4951028,0.9918541,1.6416374,1.1687628
shaftmovie,1.3324151,1.7141337,1.187229,2.1369545,1.5299326
shazammovie,1.6901711,1.4652802,1.3576448,2.4037616,2.3117957
spidermanmovie,2.8116803,3.044951,2.5422778,4.3352895,3.5068662
spiesindisguise,2.4489098,2.2802954,1.5954281,2.535343,1.7537173
starwars,6.1909833,7.547763,4.8485775,9.285062,7.206366
stormboymovie,1.2924275,1.1747109,0.9153315,1.5558605,1.4173989
stubermovie,1.8561199,1.8846664,1.177172,1.9177995,1.4956685
taosdfilm,0.8797487,0.922618,0.46807054,1.2029594,0.7504328
teenspiritmov,2.9439702,3.5539343,1.469749,4.2975264,2.9922624
terminator,1.3936069,1.7003103,1.1566453,1.8364518,1.4526646
theaeronautsmov,0.8230533,0.92473,0.79746795,1.1893051,1.0963262
thebestofenemies,1.3175367,1.6354243,1.2795745,2.1508265,1.629341
thedeaddontdie,1.4290992,1.5455161,1.1727569,2.2974865,2.1215537
thefarewell,1.1991161,1.6021477,1.2948586,1.9190544,1.4605418
thehighwaymen,2.06012,2.0679178,1.5546659,2.6866686,2.1358583
thehummingbirdprojectfilm,0.7623806,0.73164636,0.595352,0.8891666,0.7205597
theintrudermovie,1.7296695,1.8191649,1.095487,2.2846415,2.1379097
theirishmanfilm,2.022781,2.284733,1.5548682,3.6695254,3.4376955
thekitchenmovie,2.2324433,2.1732898,2.0947177,3.446013,3.6715946
thelegomovie,2.0560744,2.2100446,1.7242527,2.9668193,2.5521777
themustangfilm,1.1790552,1.2990291,0.9495259,1.5718668,1.4045336
thenightingalefilm,1.7564815,2.1372871,1.4131801,2.5643544,2.1446314
theprodigymovie,3.6367698,3.8338008,2.665035,4.8204794,3.6332352
thesunisalsoastar,1.8027103,1.9241511,1.442758,2.4181516,2.5976508
theupsidefilm,1.3713342,1.5538232,1.3500315,2.4952648,2.087555
tolkienmovie,1.5428678,1.745682,1.2050883,2.0636172,1.7139602
toystory,1.6860195,1.9716308,1.2227753,2.1944988,1.7656546
triplefrontier,1.4567279,1.4888202,1.2437657,2.0507634,1.705776
uglydolls,1.8812915,2.3780563,1.944196,3.4860296,2.4267318
uncutgems,1.4562132,2.3874521,1.3522063,2.4172199,1.8204688
underthesilverlake,1.4685032,1.5821929,1.3202127,1.8074428,1.5233228
usmovie,1.1742252,1.3043071,0.86354536,1.7333747,1.2110219
wavesmovie,1.437232,1.9750222,1.1429026,2.19811,1.6694837
whatmenwant,1.7943975,1.8822016,1.3794804,2.2425537,1.85414
wonderparkmovie,1.794355,2.1718595,1.4671493,2.400442,1.8017361
wrinklestheclown,0.7623806,0.73164636,0.595352,0.8891666,0.7205597
xmenmovies,2.938179,3.7003438,3.0011668,5.0557375,3.751718
yardiefilm,1.0600257,1.14987,0.91576046,1.4239515,1.0794761
yesterdaymovie,1.1770337,1.238193,1.0064319,1.628059,1.3972272
zombieland,2.500453,2.5291483,1.7749277,3.1829638,2.6928957
