movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.8413825,0.7899883,0.7937405,0.0,0.0,0.811471,0.5338815,0.49238506,0.8875193,1.2414206,0.8297097,0.5707306,0.75614697,0.92170393,0.9073713,0.97092515,0.7891053,1.106346,0.0,0.90857977
47metersdown,1.0681028,0.60286057,1.1070635,0.0,0.0,0.7885771,0.5108471,0.7456583,1.4234322,1.5207095,0.88681906,0.44105822,0.7026262,1.1398543,0.85014653,1.1268493,1.008443,1.1609386,0.0,1.0988967
abeautifuldaymovie,0.88523173,0.5785112,0.89982617,0.0,0.0,0.8464979,0.66033745,0.5505475,1.0582277,1.1280998,0.8620872,0.34065202,0.71546096,0.94968325,0.53634626,1.0535045,0.97462684,1.0663737,0.0,0.8282425
abominablemovie,1.3103306,0.87399846,1.5700254,0.0,0.0,0.85810953,1.0851004,1.2154176,2.1846328,2.010541,1.6399468,0.9772646,1.7159727,1.4339254,0.91978514,2.0703368,1.5473661,1.8611444,0.0,1.7065524
adastramovie,0.99068284,0.6512724,0.7123519,0.0,0.0,0.9306068,0.4940121,0.558867,1.1836089,0.87104684,0.7755373,0.5078859,0.832206,0.7495076,0.72406125,1.081006,0.781818,0.83289206,0.0,0.78485405
adogsjourneymovie,1.9120696,1.8351427,2.041684,0.0,0.0,1.9855243,0.98569894,1.8254161,3.2039413,2.6321886,2.1714363,1.4253284,1.5817102,2.5316708,1.4478096,2.6978178,1.3534927,2.717848,0.0,2.2979949
aftermathmovie,0.71653354,0.41482943,0.72955763,0.0,0.0,0.7721845,0.4310178,0.5376856,0.7784657,0.7962056,0.5743903,0.40642875,0.6496504,0.68621945,0.57027483,0.8372024,0.6217686,0.82545507,0.0,0.6692253
aftermovie,0.8709538,0.4082716,0.95245576,0.0,0.0,0.85963804,0.44840744,0.38821208,0.6859361,0.9164359,0.66208494,0.5287753,0.66353756,1.0052956,0.66350615,1.0467492,0.7400627,0.97284305,0.0,0.79024047
ahiddenlifefilm,0.43387073,0.35614032,0.42636487,0.0,0.0,0.393486,0.29168728,0.25491384,0.5267236,0.52553874,0.43485957,0.2889322,0.38196987,0.44373244,0.40325317,0.5506718,0.4134283,0.48196754,0.0,0.45035958
alitamovie,1.5143667,0.8189096,1.0628403,0.0,0.0,1.221333,0.5764454,0.91538125,1.3162323,1.1999481,0.9112436,0.74370766,1.1087209,0.8370683,0.6809839,1.4204832,1.0454457,1.0330935,0.0,1.2718905
angelhasfallen,1.0794232,1.0963274,0.9771266,0.0,0.0,1.1530397,0.63406146,0.5986104,0.98039734,1.6814852,1.2020586,0.32203594,0.7681978,1.4110565,0.8794037,1.221483,1.2270188,1.0716839,0.0,1.0963166
angrybirdsmovie,2.3395548,1.3245052,1.0083191,0.0,0.0,2.1607952,0.7409722,1.214844,2.7164333,2.8318553,2.4105363,0.7769768,1.400193,2.980636,1.9627534,2.8938584,1.8681939,2.8243108,0.0,1.8378401
annabellemovie,1.2937509,1.0446401,1.3211236,0.0,0.0,0.7110655,0.73115444,1.07063,1.828744,2.1537445,1.3653994,0.9589572,1.5527824,1.5969102,1.5145086,2.0699239,1.7602766,1.5828551,0.0,1.8063291
annamovie,0.7632611,0.79978365,1.0561515,0.0,0.0,0.69439226,0.64608294,0.42114353,1.1465547,0.83678305,0.72543037,0.6288109,0.5176691,0.87793624,0.7362889,1.0811241,0.7270561,0.84761286,0.0,0.951074
apollo11movie,0.7297777,0.4482579,0.59421265,0.0,0.0,0.59174204,0.5256537,0.43913296,0.7592679,0.80483836,0.46156836,0.5134961,0.42238778,0.6329871,0.7175505,0.9086038,0.67053926,0.77272165,0.0,0.755419
arcticdogsmovie,0.6590259,0.48117566,0.7380079,0.0,0.0,0.6385691,0.37738076,0.4348452,0.67099875,1.0508043,0.75093967,0.20209321,0.6772053,0.90778434,0.57616735,0.96910673,0.8376832,0.85095847,0.0,0.8211536
arcticmovie,0.6409739,0.41667622,0.6489922,0.0,0.0,0.626193,0.2791944,0.38888553,0.7797817,0.5901322,0.71325326,0.3224973,0.56897634,0.7439085,0.4875458,0.9207276,0.65622085,0.72587645,0.0,0.8539679
artofracingmovie,1.032768,0.7287492,0.5893458,0.0,0.0009576427,0.97338974,0.3842494,0.5825166,1.1042943,1.0324236,0.84773916,0.5255985,0.9123734,0.8208447,0.77994335,1.120905,0.84501743,1.1590531,0.0,0.676015
avengers,0.8970443,0.76060814,0.8132994,0.0,0.0,0.5146537,0.36849612,0.50866,0.88367116,1.1256734,0.8071721,0.59359854,0.55247366,1.0782564,0.9708108,1.0614517,0.59112126,1.0808138,0.0,1.0254686
beachbummovie,1.2316526,0.8166206,0.6712576,0.0,0.0,0.89222765,0.82539064,0.89584154,1.3540286,1.32187,0.7357316,0.678426,0.8147141,0.9532513,1.0636227,1.5200795,1.2201807,1.0033827,0.0,0.95356244
bernadettefilm,1.1182548,0.6966113,1.2164863,0.0,0.0,1.063538,0.6922706,0.39576313,0.985666,1.1135715,0.9003483,0.68931234,0.5746223,0.854308,1.1681273,0.9413158,0.902164,1.122973,0.0,1.1547751
blackandbluemovie,1.6190423,1.5113652,1.5043349,0.0,0.0,1.0335251,1.1900942,1.1213748,2.1346927,2.8246243,2.193327,1.1787707,1.6870462,2.056457,1.1641968,2.5972357,2.0057821,1.975909,0.0,1.7877122
blackchristmas,0.7153483,0.73897964,0.668005,0.0,0.0,0.8449634,0.40382573,0.59902644,0.85550195,1.0795425,0.7444876,0.52249795,0.63955176,0.8132635,1.0499046,1.0488049,0.8825843,0.9690362,0.0,0.71670324
blindedbythelightmovie,0.54822755,0.5428471,0.5803956,0.0,0.0,0.6462741,0.3719164,0.41288382,0.67296666,0.88832814,0.7189683,0.44759816,0.39026207,0.6929415,0.65143895,0.77522,0.59719676,0.73145187,0.0,0.68385386
bombshellmovie,0.8664543,0.6581072,1.3864436,0.0,0.0,1.1051223,0.7383608,0.56772876,1.2486048,1.3930358,1.1997136,0.5930472,0.5903182,0.98687977,0.9031013,1.0986131,0.85030717,1.0486147,0.0,1.2084854
booksmart,4.316089,3.280162,7.04033,0.0,0.0,6.6618266,1.2909479,2.87512,7.410955,8.446916,7.005987,3.0258298,3.020873,6.424026,5.9691367,7.6721687,4.765476,7.4744725,0.0,10.378076
breakthroughmovie,2.4225638,1.7499012,1.9026636,0.0,0.0,1.7427818,1.2877439,0.9941261,2.2645557,2.3058114,2.0898507,1.5642076,1.8211914,1.5482596,1.7059468,2.761651,2.155438,2.255828,0.0,1.6322095
brianbanksmovie,1.0009028,0.5892353,0.9309877,0.0,0.0,1.0481421,0.45641452,0.6484876,1.2063879,0.89643663,1.083443,0.6378705,0.80213714,1.0932407,0.6087835,1.4078171,0.8454035,1.2047673,0.0,1.1231577
brightburnmovie,1.030078,0.53909254,1.0941858,0.0,0.0,0.83864915,0.6555341,0.7542964,1.4257877,1.4740465,1.1019479,0.4870496,0.8270581,1.2807708,0.7241365,1.4870466,0.85824,1.3477396,0.0,1.1233019
brittanyrunsmov,0.8297778,0.34332505,0.7746457,0.0,0.0,0.59254813,0.4512524,0.35854954,0.8609121,0.8643468,0.47772324,0.43261787,0.48193473,0.68268895,0.7627739,0.9978775,0.50436974,0.7340808,0.0,0.8568272
captainmarvelofficial,0.83617467,0.7139569,1.2325864,0.0,0.0,0.8177813,0.5286058,0.6153838,1.2229844,1.2610487,1.0297458,0.71703553,0.44386506,1.2724302,1.1522565,1.2387327,0.8726996,1.3245896,0.0,1.2983493
captivestatemovie,0.9735863,0.74252707,1.133451,0.0,0.0,0.6495423,0.67246825,0.51337796,0.905039,1.4299444,1.0676913,0.3874713,0.9418027,1.0859425,0.7756996,1.1467122,0.9477248,1.1857163,0.0,0.9246086
catsmovie,1.7420567,0.7076735,2.3118646,0.0,0.0,2.111588,1.0914143,1.4560137,2.3750265,1.965173,1.2672921,1.201219,0.9836097,1.8484777,1.977684,2.2329931,0.87165946,2.4239113,0.0,2.1356225
charliesangels,1.5149989,1.2199492,2.4701524,0.0,0.0,1.4945233,1.3891896,1.4522566,2.920085,2.3817582,1.725125,1.0506135,1.4290841,2.190268,1.5859816,2.568015,1.057492,2.0435097,0.0,2.5832374
childsplaymovie,2.688535,1.9889536,2.145227,0.0,0.0,1.4924246,2.1202257,2.238584,3.3203452,4.982005,3.1493528,1.2796129,3.5174487,2.263107,2.7547605,2.8740015,3.9737935,2.7528071,0.0,3.2638357
clarathefilm,3.846222,2.6610408,2.6122422,0.0,0.0,3.0189755,2.3011403,2.3377979,3.8126147,6.749033,5.253935,1.9574186,3.6272476,4.4721637,3.4416828,4.7349415,4.0576787,5.3582926,0.0,4.404862
coldpursuitmovie,0.8080561,0.3564973,0.8131169,0.0,0.0,0.7101817,0.348432,0.49624756,0.95757806,0.7447174,0.6369642,0.21556678,0.5961014,0.6088842,0.44767976,0.8032286,0.65136653,0.76742935,0.0,0.6589089
countdown,0.8697358,0.9046986,1.1719793,0.0,0.0,0.662301,0.88976544,0.79938346,1.7176653,1.8518704,1.0265127,0.5806691,1.1207255,1.3765389,1.0759925,1.7403935,1.3464861,1.3683648,0.0,1.7762783
currentwarmovie,0.9853437,0.6038879,0.7437179,0.0,0.0,0.8988801,0.512304,0.3090809,0.94621325,0.9658978,1.0197796,0.57129365,0.7977645,1.1572207,0.69734037,1.4749211,0.7382748,0.93556285,0.0,0.9171906
darkwatersmovie,1.0508528,0.71413976,1.3491694,0.0,0.23332028,1.0024574,1.156177,0.66403,1.2035292,1.904957,0.9896472,0.5480607,1.5579585,1.2631757,1.3516482,1.3946321,1.444165,1.6610265,0.0,1.26813
detectivepikachumovie,1.4121741,0.8650594,1.4406626,0.0,0.0,1.1033158,0.7300397,0.75975436,1.2396276,1.8618764,1.5062813,1.1761644,0.98379683,1.6213328,1.4454008,1.9357214,1.3991656,1.7861278,0.0,1.458341
disneyaladdin,1.0928586,0.70024335,1.0628754,0.0,0.0,0.80403084,0.6440117,0.81397486,1.3285865,1.2554158,0.8671067,0.5990606,0.75838643,1.3595632,0.9176372,1.3963487,0.9222367,1.2145101,0.0,1.2611336
disneyfrozen,2.228085,1.3944614,1.7943871,0.0,0.0,1.7849139,0.84857327,2.0310698,2.7918284,2.6877291,1.998844,1.0062376,1.3904692,3.266477,1.9340492,2.8809009,1.4811201,2.6801555,0.0,3.1157377
disneymaleficent,0.9283362,0.63583505,0.98386,0.0,0.0,0.7753649,0.64020497,0.69054455,1.2505836,1.3191333,1.0478858,0.577994,0.8313196,1.471515,0.92262805,1.344435,0.85154164,1.3006272,0.0,1.2412692
doctorsleepmovie,0.7969137,0.52262557,0.89729464,0.0,0.0,0.5647838,0.57873523,0.52915096,0.9102604,1.1173445,0.834582,0.32153925,0.6654079,0.88042843,0.84020925,1.11802,0.6524068,0.9051893,0.0,0.80568093
dolemiteismyname,1.5855705,0.7941618,0.7183726,0.0,0.0,1.6593958,0.8346265,0.9300802,1.7837173,2.0446982,1.8930582,0.63734263,1.5234215,1.900264,0.9844986,1.9723519,1.4085195,2.017116,0.0,0.99824053
dontletgomovie,0.7998075,0.8246631,0.74802446,0.0,0.0,0.9160668,0.48872462,0.5565839,0.84607637,1.196245,0.76401085,0.39367002,0.8189814,0.88519263,1.0360385,1.0084178,1.0238597,1.0587,0.0,0.694074
doramovie,0.73429894,0.4849886,0.68347394,0.0,0.0,0.986626,0.48070744,0.6602853,1.2505479,1.3181573,1.0874299,0.5009937,0.8152773,0.83519304,0.7997856,1.4900535,0.78379285,1.0223999,0.0,1.0304713
downtonabbey_official,1.5225656,1.3944807,1.3143191,0.0,0.0,1.3885516,1.160638,0.90905344,1.946532,2.2868946,1.6627796,1.0368356,1.3151888,2.028733,1.4968599,2.2111566,0.9330655,2.0119896,0.0,1.6275085
dumbo,0.84255344,0.54537237,0.803118,0.0,0.0,0.71628356,0.48653185,0.6219654,0.9737743,1.0707958,0.82061845,0.5024615,0.66649777,1.2033976,0.848114,1.1391367,0.7796225,1.15375,0.0,1.0127044
escaperoom,1.1392146,0.7139916,0.89779687,0.0,0.0,0.6228319,0.69359106,0.76886904,1.5802455,1.758541,1.2188704,0.56795514,0.8960922,1.3822286,0.833457,1.6313932,0.9892034,1.3688791,0.0,1.1437494
everybodyknowsmovie,0.66496897,0.5255147,0.6798371,0.0,0.0,0.6968477,0.5588019,0.24516307,0.71561813,0.77703846,0.655638,0.48714057,0.6619142,0.63819367,0.5531846,0.8640642,0.58722377,0.83522165,0.0,0.5673464
fastandfuriousmovie,1.2911474,1.636269,1.9697891,0.0,0.0,1.6575001,1.1408955,1.1469333,2.1253562,2.545005,1.6538749,0.99559575,1.5063506,1.6443974,1.9904104,2.4534256,2.5066664,1.4156287,0.0,2.2832987
fightingwmyfam,1.4941127,0.8899096,1.1844455,0.0,0.0,1.1571589,0.5904571,1.197617,1.851328,1.9130615,1.0753366,1.0244292,1.6746804,1.7305031,1.7032139,2.188016,1.1621566,1.7995132,0.0,1.7482644
fivefeetapartfilm,1.6468742,1.3162022,1.6420245,0.0,0.0,1.8351653,1.0985647,0.8145232,2.6459584,3.006586,1.938574,0.55429643,2.1589522,2.7692282,1.9684429,2.7105112,2.1626368,2.649593,0.0,1.7499337
fordvferrari,0.91532725,0.6189604,0.5059965,0.0,0.0,0.8920557,0.5194015,0.419366,0.9603192,0.83679855,0.8764579,0.508978,0.62950474,0.8740892,0.6103951,0.93022627,0.61593086,0.88492787,0.0,0.610312
