movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34
apollo11movie,0.5944754,0.44427982,0.5915564,0.34618565,0.7723533,0.40836906,0.2790894,0.60052633,0.4357443,0.27852342,0.62152135,0.47502097,0.38557225,0.45341006,0.0,0.62778974,0.7072521,0.39568812,0.5241391,0.59958017,0.41350168,0.35487315,0.49992138,0.63933825,0.7936135,0.0,0.29479015,0.5571503,0.3098605,0.763117,0.0,0.5094301,0.46497858,0.50467986,0.6218131
arcticdogsmovie,0.73807627,0.26859882,1.0700549,0.37209243,0.9158215,0.39220026,0.34428108,0.9131067,0.5412265,0.49374628,0.8467166,0.5105828,0.12374365,0.5258663,0.0,0.74995,0.8241003,0.52934027,0.4194389,0.5539097,0.2891374,0.30552515,0.42048484,0.9902293,0.8660068,0.0,0.50040686,0.49394798,0.42275366,0.9045999,0.0,0.40810686,0.41822112,0.7383188,0.8886603
arcticmovie,0.5878115,0.37026075,0.7049272,0.30556613,0.8464056,0.38735798,0.2987369,0.6219782,0.55015594,0.33579075,0.69010776,0.44624987,0.44244638,0.43965685,0.0,0.6531657,0.72511315,0.37402338,0.465912,0.5837515,0.29537374,0.4003159,0.39782217,0.81751424,0.8211885,0.0,0.5146214,0.5693619,0.36909968,0.76852316,0.0,0.42930275,0.49857092,0.35146898,0.496418
artofracingmovie,0.80502677,0.3844235,0.81790817,0.37572822,1.1298025,0.6799265,0.34587723,1.1078584,0.639032,0.42421016,0.92228377,0.6389606,0.79402536,0.75860673,0.0,0.9424374,1.0340383,0.42754084,0.6250692,0.71752745,0.682391,0.7585731,0.56676114,0.9913578,1.0320324,0.0,0.4915402,0.9872627,0.48121876,1.0503588,0.0,0.3915766,0.4731565,0.98613656,0.7362008
avengers,0.8101824,0.39212966,0.77113074,0.25164548,0.96617806,0.5565662,0.21869898,0.87071055,0.49393904,0.27057657,0.6875003,0.5073241,0.6255651,0.58454883,0.0,0.64829856,0.98726964,0.3038439,0.43233353,0.57079184,0.27708736,0.43919322,0.4335796,0.87050045,0.8935906,0.0,0.5340284,0.64981997,0.4179524,0.8318481,0.0,0.3015136,0.57818264,0.71012396,0.7686237
beachbummovie,0.8555896,0.6307575,0.79717386,0.4847346,0.90365404,0.8458008,0.42961973,0.81824505,0.62361455,0.51767206,1.1985843,0.7692734,0.50022286,0.45652017,0.0,0.7950128,1.1694688,0.5420145,0.552703,0.92978853,0.48039478,0.5187798,0.40661085,0.90823466,1.161141,0.0,0.4711027,0.8320356,0.40869313,1.1630101,0.0,0.5156372,0.6328742,0.849803,0.84514964
bernadettefilm,1.0879548,0.5303605,0.82040364,0.25552472,0.82516533,0.6226594,0.5431095,0.96385354,0.5220674,0.3811379,1.0655376,0.62204814,0.49240926,0.4929343,0.0,0.9173161,1.1489931,0.44105664,0.74976397,0.5564464,0.4531601,0.4713446,0.5292059,0.83557236,1.0203414,0.0,0.47030276,0.82073957,0.6628235,0.8913969,0.0,0.6545736,0.55387545,0.809827,0.80292493
blackandbluemovie,1.349034,0.76089174,1.6259887,0.4057005,1.9718407,1.232315,0.78271544,1.5073647,1.3518463,0.54119086,1.5309533,0.88249743,1.0943072,1.1213157,0.0,1.3728423,1.2302129,0.8051743,1.1951845,1.0382351,0.83625174,0.8092763,1.2200012,1.7414045,1.8853052,0.0,1.3398087,1.4982116,0.81782824,1.8618557,0.0,1.519719,0.79243565,1.1895823,1.5113149
blackchristmas,0.8919531,0.43599337,0.91334844,0.37027633,1.0285292,0.5235469,0.3178122,0.9392107,0.4490326,0.51448834,0.91255724,0.62138236,0.4494054,0.4834762,0.0,0.8893018,1.084582,0.48150045,0.630934,0.69189936,0.35559228,0.37205672,0.517534,0.8237289,1.1120844,0.0,0.4631139,0.7668214,0.5436845,0.9466027,0.0,0.52672,0.56472677,0.7739341,0.8059453
blindedbythelightmovie,0.5536749,0.3162045,0.75546324,0.37129048,0.70228606,0.28872102,0.2654581,0.5498358,0.46354818,0.3208448,0.6661225,0.47227207,0.3248647,0.4752577,0.0,0.56105745,0.68301994,0.39795455,0.49549136,0.58120006,0.3079485,0.31329906,0.35408673,0.66872734,0.7333789,0.0,0.44987923,0.5615762,0.3994807,0.66097456,0.0,0.36093718,0.4171112,0.5171174,0.6953873
bombshellmovie,1.1461982,0.683456,1.1753614,0.39223132,1.082802,0.54536456,0.6601169,0.9903875,0.7742088,0.51972735,1.1792446,0.8018441,0.62643677,0.54693437,0.0,1.0829556,1.514785,0.63722026,0.9686354,0.5617767,0.23136766,0.547757,0.3631813,1.450204,1.1721374,0.0,0.683293,1.1466374,0.4199944,1.17867,0.0,0.4683631,0.58436394,0.91090703,0.80009264
booksmart,6.468516,2.8787694,6.927626,2.090558,7.6518607,5.268068,2.1971276,6.8118677,4.714401,3.256045,5.2955556,5.971329,3.656786,3.5951111,0.0,6.663353,7.371053,3.3065495,4.7823596,4.1634097,1.8646214,1.8740846,5.424404,8.448952,8.981107,0.0,4.855426,5.298866,2.3136842,7.680701,0.0,3.1269689,4.286956,5.5158343,6.245809
breakthroughmovie,1.5304612,0.4004588,1.1943692,0.43345192,2.1379535,0.99033284,1.1515292,1.6465011,1.2212708,0.22504781,1.2060264,0.614259,1.2260383,1.4044378,0.0,1.3215753,0.97264963,0.65547997,1.0565455,0.91389817,1.1571759,0.83852786,1.0195763,1.8616601,1.6803756,0.0,1.5039124,1.3600677,0.92392707,1.252945,0.0,1.5110898,0.603985,0.67888206,1.6499287
brianbanksmovie,0.5103814,0.55506295,1.1404343,0.4667597,1.3846493,0.6916069,0.35189325,1.069725,0.8821145,0.47400552,1.0913951,0.40001526,0.46728438,0.6825735,0.0,0.8957316,0.99963844,0.47428584,0.7100066,0.851008,0.5614038,0.3756513,0.50310576,1.0616252,1.2951227,0.0,0.6893477,0.8001382,0.5997923,1.3487408,0.0,0.579182,0.716726,0.8677111,1.0472854
brightburnmovie,0.93174684,0.7378376,1.0336407,0.52314043,1.4442858,0.50063,0.46508497,1.0228715,0.73292184,0.3878627,1.0802163,0.81386805,0.591192,0.6324516,0.0,0.9886409,0.99826133,0.44123176,0.8854973,0.6598575,0.58211184,0.5009612,0.5904098,1.1830987,1.3005084,0.0,0.61883664,1.0409424,0.41104537,1.2057885,0.0,0.82143134,0.5117854,0.912599,1.0412235
brittanyrunsmov,0.8614223,0.48369065,0.5922541,0.15777062,0.84647644,0.3820374,0.31773907,0.74751395,0.6005244,0.38090667,0.63741064,0.45283353,0.42947963,0.5153426,0.0,0.6439763,0.6163878,0.35253865,0.60110086,0.5480683,0.34756038,0.26923874,0.32325202,0.67938554,0.6272381,0.0,0.25039124,0.6175213,0.308127,0.45862478,0.0,0.5210238,0.24005198,0.52700466,0.8174219
captainmarvelofficial,0.9945096,0.4672107,0.81323165,0.460362,1.3159821,0.6410178,0.21637172,0.7866502,0.6710186,0.36896372,0.8668528,0.83880544,0.5748042,0.5410102,0.0,0.84701604,1.0984589,0.5798315,0.6615165,0.8410442,0.50324106,0.43876222,0.46698228,1.1186522,1.0333778,0.0,0.45458227,0.7314558,0.40976164,0.88789004,0.0,0.25951326,0.32599083,0.81288064,0.8401648
captivestatemovie,0.906375,0.40497357,1.1415032,0.45468956,1.1810839,0.5065152,0.65288943,1.1458172,0.8538797,0.30030063,0.97522235,0.47707888,0.6864726,0.6900978,0.0,1.0017633,0.8330554,0.64910036,1.0497053,0.88895994,0.6749047,0.7584324,0.74152577,1.3027201,0.9620286,0.0,0.45715094,0.980273,0.6295103,0.832314,0.0,0.47897542,0.4538871,0.8125183,1.0005311
catsmovie,1.6654665,1.0546646,2.3980098,0.5177861,2.1040206,0.4176185,0.25063205,1.9915388,0.93146515,0.96181405,1.893221,1.418837,0.8795554,1.0112836,0.0,1.7517965,2.013426,0.5654849,1.4475535,1.1223994,0.4489538,0.62802887,0.87769544,2.2034128,2.0397305,0.0,0.9705611,1.4065061,0.7898024,2.177238,0.0,0.50097114,1.0329995,1.990838,2.2005637
charliesangels,2.3221238,1.5448555,2.2270317,0.71876013,2.7462814,1.2372144,0.7498215,2.7042017,1.5062253,1.0154321,1.9888799,1.3199323,1.274227,1.342302,0.0,1.8920876,1.6402019,0.4509756,1.6756113,1.2701201,1.0109267,0.8090809,1.4139907,2.363707,2.5822158,0.0,1.3842479,1.3885442,0.98128426,2.1904585,0.0,1.811628,1.504883,1.2291446,2.1145797
childsplaymovie,3.799793,1.773538,3.3743439,1.5922279,3.9434218,1.8224463,1.157564,3.7052233,2.1058815,1.1862208,3.4321148,2.2826204,2.4928014,1.4866233,0.0,3.104681,3.9489346,1.829403,3.1311004,3.079561,1.5104271,1.2486509,1.8224151,3.8977065,4.2689686,0.0,1.8121341,2.892994,1.1259155,3.354,0.0,2.1980176,2.4941225,2.3676026,3.0445619
clarathefilm,3.899147,2.4617152,5.238129,2.3674402,5.0108633,2.3398502,1.2181306,3.7685125,3.1716754,1.8062994,5.603919,2.949846,2.7377856,2.3056383,0.0,3.2405887,3.695171,2.0652406,3.3889527,3.171326,3.0369477,2.4812205,2.5824902,5.2971764,4.7403407,0.0,2.9291532,3.5445883,1.589184,4.6331654,0.0,2.0522509,1.9077046,2.3651426,3.395999
coldpursuitmovie,0.5053232,0.43879858,0.54620284,0.20516913,0.7623268,0.5025085,0.3902905,0.52803737,0.53724307,0.27784187,0.7034827,0.5321151,0.34406695,0.4961845,0.0,0.5997264,0.5400732,0.28702953,0.51869994,0.4233625,0.33170307,0.27735308,0.43797052,0.66252756,0.8006229,0.0,0.4697804,0.5534563,0.294392,0.72021276,0.0,0.50609815,0.31964412,0.43230224,0.57701665
countdown,1.4692487,0.80225146,1.0650522,0.6410005,1.5372467,0.8371457,0.44863164,1.7947049,1.0621998,0.4639563,1.3298537,0.9891163,1.0747452,1.0458264,0.0,1.1340848,1.4959342,0.75714153,0.7848501,1.0527935,0.7717317,0.5534797,0.7602916,1.4918745,1.4338499,0.0,0.93026906,1.0989194,0.3104071,1.3166797,0.0,1.1284697,0.97795695,0.9800351,1.2093161
currentwarmovie,0.7591504,0.3584517,1.0238298,0.48889136,1.0896932,0.8052712,0.7247217,0.79412454,1.0056498,0.5772054,1.2781128,0.8817129,0.64408696,0.8520972,0.0,0.9776729,1.2373899,0.72165143,0.8879352,1.1335511,0.7291584,0.47717047,0.6153477,1.17006,1.3959026,0.0,0.5950315,0.9377714,0.59193516,1.2176911,0.0,0.5597236,0.67546314,0.89596486,1.1000817
darkwatersmovie,1.3133373,0.6647094,1.3110397,0.5573709,1.5058647,0.7070621,0.7791459,1.8000529,1.1063539,0.5442771,0.9617649,0.8313123,1.2288666,0.9724299,0.0,1.0085423,0.9748142,0.7115069,1.0870112,1.3523523,0.9351611,0.9856973,0.9405832,1.8258603,1.0175346,0.0,0.8096839,1.13718,0.45215893,1.0610443,0.0,0.9997304,1.0880691,0.8061932,1.5305169
detectivepikachumovie,0.62012905,0.454545,0.77303195,0.43458915,1.3136162,0.38910007,0.56913435,1.0273231,0.88863146,0.65533257,1.1923287,0.9609611,0.40225837,1.2832962,0.0,0.95270216,0.8729278,0.20225307,0.86781627,0.56701374,0.6218916,0.3477925,0.5308767,1.1435591,1.1943996,0.0,0.7600888,0.7612271,0.4930807,1.0708883,0.0,0.5837879,0.50447595,0.9703857,1.1184766
disneyaladdin,1.058901,0.37978634,1.374991,0.45158258,1.1765369,0.6120643,0.56083846,1.0269108,0.7503538,0.36415628,1.1272945,0.9484347,0.86793447,0.82653224,0.0,1.0508065,0.998094,0.63354844,0.75709206,0.62222743,0.8218053,0.6039642,0.87189204,1.213151,1.2843115,0.0,0.73102933,0.82847726,0.5972043,1.2793763,0.0,0.5428324,0.29276642,1.0187215,1.0311369
disneyfrozen,2.245003,1.0582504,2.104127,0.43260184,1.4731507,1.0764745,1.1826253,1.3249023,1.4547646,0.6646954,2.7211425,1.2230185,1.359932,1.2706095,0.0,1.5849138,2.5951266,1.1797603,1.4944599,1.0183501,1.0162057,1.1674235,1.2637784,1.820031,2.1311958,0.0,1.3057996,1.4149171,1.3624746,1.6411775,0.0,0.9630042,0.5843431,1.3079615,1.3744701
disneymaleficent,1.0160028,0.28602958,1.2505482,0.5319754,0.93409306,0.64386344,0.65759164,0.9969672,0.79882634,0.39360005,1.2039591,0.69400716,0.6741759,0.86488426,0.0,1.0034058,1.3094037,0.85334843,0.5700086,0.73633665,0.7414384,0.61207193,0.7600389,1.1400181,1.2147362,0.0,0.7183039,0.81160027,0.62564886,1.2071307,0.0,0.5639286,0.42651618,0.8600855,1.0371773
doctorsleepmovie,0.65378875,0.41218564,0.86698383,0.31446403,0.84218955,0.34285352,0.4499455,0.76978105,0.532537,0.4722245,0.91800267,0.7368971,0.39653677,0.58154875,0.0,0.8576894,0.82668334,0.48565403,0.6317142,0.55516964,0.35312638,0.30394992,0.4814504,0.81257373,0.97373134,0.0,0.4277197,0.7203082,0.46306297,0.96320295,0.0,0.42682528,0.41553766,0.68677723,0.7048158
dolemiteismyname,1.1707947,0.69671917,1.6541177,0.34593862,1.5668783,1.0779408,0.4354118,1.1903939,1.0816898,0.5167436,1.4904447,0.7700472,0.85480195,0.8964022,0.0,1.3203996,0.94490176,0.54756385,1.1066473,0.9049336,0.67973375,0.4954146,1.1700935,1.4010551,1.6031187,0.0,1.0726401,1.2760072,0.80660677,1.506271,0.0,0.82182187,0.6047149,0.97428775,1.2517139
dontletgomovie,1.0048572,0.47366393,0.88818586,0.48699296,1.1135858,0.63342124,0.44262743,1.1357929,0.5990038,0.58082914,1.1254939,0.6970929,0.49650162,0.61248946,0.0,1.044787,1.3508354,0.5203154,0.77796686,0.87939125,0.40704522,0.38391918,0.49254805,0.9708156,1.3645756,0.0,0.5601267,0.9112923,0.59514344,1.0894904,0.0,0.61026275,0.8015808,0.9387644,0.95420444
doramovie,0.6115417,0.5371679,0.88726646,0.49261945,0.9023507,0.48043472,0.31379074,0.7142359,0.8017117,0.5168045,1.021136,0.7196256,0.4714503,0.50348204,0.0,0.9271059,0.99490076,0.4928406,0.75549686,0.7399071,0.44820425,0.5343001,0.45263875,1.0290602,0.9708471,0.0,0.47787935,0.8383438,0.27918026,1.1134151,0.0,0.20923296,0.42315298,0.7087571,0.57523036
downtonabbey_official,1.2009416,0.86482495,1.4940705,0.54609865,1.9158748,1.0710336,0.84359473,1.6010467,1.5020108,0.44060737,1.5854421,1.0047283,1.304782,0.9886871,0.0,1.132798,1.4180402,0.5496001,1.5296279,1.4939069,0.7133967,0.40529785,0.8426915,1.88743,1.8522649,0.0,0.9614269,1.2447733,0.72962326,1.4447176,0.0,1.1493111,1.262893,1.0054663,1.6777118
dumbo,0.73542804,0.2712537,1.0028086,0.32416517,0.7556993,0.5189674,0.53940505,0.63178396,0.54738766,0.33239388,0.96723837,0.604473,0.50947464,0.64857984,0.0,0.7592583,0.9242311,0.6100485,0.5429539,0.46474844,0.52962697,0.45445448,0.65032387,0.8069781,0.97055674,0.0,0.58690166,0.6514731,0.5542109,0.95747167,0.0,0.5182781,0.29459468,0.628013,0.76415807
escaperoom,0.98787886,0.6850659,1.0879751,0.4795446,1.2358689,0.520113,0.5067413,1.0156056,0.83044696,0.3469559,1.0088518,0.76174164,0.6144987,0.7379926,0.0,1.0190852,1.1101216,0.76996017,0.7033314,0.76257163,0.75038403,0.38755307,0.7016812,1.1961086,1.2318417,0.0,0.5745109,0.8835762,0.36358756,1.2019395,0.0,0.8035592,0.49393532,0.76437926,1.0778239
everybodyknowsmovie,0.63766927,0.40656352,0.7036902,0.34141123,0.7815318,0.4620133,0.43528152,0.74275416,0.6489725,0.2630525,0.7169598,0.4576791,0.48993582,0.5692118,0.0,0.5912408,0.7160715,0.3719353,0.54705113,0.558045,0.39559996,0.41690266,0.43133268,0.8479645,0.7125724,0.0,0.42714155,0.63298523,0.3613762,0.76268524,0.0,0.5275213,0.49213192,0.5258908,0.6949452
fastandfuriousmovie,1.5528635,1.064434,1.7320821,0.6274822,2.0099707,1.516869,1.0343413,2.1868196,0.9610766,1.283239,1.9165844,1.5410701,0.5486094,1.2083004,0.0,1.7437818,2.1358626,0.8961371,1.2897613,0.97761244,0.49581409,0.6511867,1.0214324,1.8457937,2.412602,0.0,1.1191174,1.8146044,1.0143895,2.4584367,0.0,1.4780211,1.4642546,1.4901803,1.4053419
fightingwmyfam,1.5466845,0.7746043,1.4750934,0.80658203,1.7576611,0.94037247,0.84592855,1.4734019,0.8836422,0.79258347,1.3363078,1.3129854,0.7733718,0.9858163,0.0,1.7099807,1.7415116,1.0726135,1.4133307,1.4854616,0.805185,0.82758135,1.0497403,1.9543138,2.040784,0.0,0.73922926,1.4300414,0.5594888,2.0941591,0.0,1.0274744,1.3292582,1.0918678,1.5761875
fivefeetapartfilm,1.6567384,0.69486666,1.4582225,0.60990703,1.8597288,1.3433661,0.75399077,2.179047,1.5230763,1.2992718,1.893416,2.023164,0.9243462,1.0814404,0.0,1.5847007,1.7280396,0.91206557,1.7426316,1.7648022,0.611919,1.1502901,1.1072102,2.0432124,1.97745,0.0,0.86953765,1.4555807,0.489383,1.8515786,0.0,1.2419263,1.1102245,1.8085604,1.417812
fordvferrari,0.6605105,0.38153479,0.8962912,0.39548105,0.86280704,0.43378732,0.40956098,0.8072318,0.6562929,0.24617344,0.8974957,0.5105771,0.5078407,0.34256425,0.0,0.6483964,0.74376434,0.46030134,0.61727446,0.7268882,0.47762856,0.6144315,0.49575338,1.09868,1.0550028,0.0,0.49494392,0.92049533,0.3434513,0.9628406,0.0,0.42602837,0.32035413,0.7444348,0.8945141
freaksthefilm,0.7945524,0.7107225,0.9057362,0.45858473,1.3540221,0.5459994,0.54282844,1.0129569,0.7568828,0.42058107,0.8473921,0.9028119,0.7559443,0.7304013,0.0,1.1497687,0.9305123,0.4606013,0.87528163,0.9306212,0.6550498,0.16259745,0.49707016,1.2239169,1.3143162,0.0,0.60698146,0.88244957,0.2164202,1.2281606,0.0,0.57047296,0.6586435,0.73472506,1.0297307
geminimanmovie,0.81534237,0.2931351,0.9613127,0.5149115,1.1224319,0.57288504,0.2705779,0.9934027,0.54028225,0.50770736,0.85672003,0.82703197,0.64866185,0.68935186,0.0,1.0661196,0.8890441,0.5088645,0.67698115,0.8073978,0.44751722,0.50509465,0.4941362,1.0184405,0.9017316,0.0,0.66603726,0.7509411,0.29170302,1.1046666,0.0,0.43388397,0.66999644,0.8467821,0.9054103
glassmovie,1.0838865,0.6340725,0.7397202,0.39366576,1.2647547,0.8474466,0.474483,1.0036283,0.8744849,0.36046386,1.0413065,0.6956867,0.57419163,0.68289226,0.0,0.95642,1.0803926,0.57877487,0.92620844,0.88528454,0.4760958,0.33928832,0.49047396,1.1441424,1.0588957,0.0,0.30970812,0.80949724,0.4193699,0.8725142,0.0,0.55204487,0.44397,0.7172331,1.1053928
gloriabellmovie,1.0710206,0.4267856,0.98002887,0.24965419,0.7634859,0.408327,0.5768748,0.7468282,0.6588764,0.5016415,0.817558,0.6873517,0.41097057,0.5484725,0.0,0.85631496,0.8075889,0.48849103,0.7768279,0.52619547,0.5008135,0.35582352,0.6299463,0.900275,0.872492,0.0,0.44427586,0.43562227,0.43847695,0.7101989,0.0,0.49849373,0.46925855,0.5190965,0.97020024
godzillamovie,1.0056297,0.61367387,0.83710134,0.18636815,1.0649505,0.29188052,0.3963499,0.8544334,0.90275776,0.38307202,1.0975498,0.43464074,0.47862533,0.93588775,0.0,1.07746,1.0327169,0.43859848,0.7608756,0.3790707,0.29330632,0.1865438,0.49120477,0.86162233,0.89524823,0.0,0.572595,0.7155458,0.51807964,0.7137733,0.0,0.7782516,0.42320666,0.72484505,0.94370335
goldfinchmovie,1.086643,0.67437965,1.139778,0.4411785,1.3523296,0.56311136,0.6112659,1.0071476,1.149309,0.37172142,1.2019523,0.75143707,0.6934866,0.6810095,0.0,1.0918428,1.0341493,0.5727309,1.2250118,0.90903586,0.4425516,0.6638061,0.5373336,1.5993127,1.0810397,0.0,0.45547658,0.8661245,0.32112494,1.0421623,0.0,0.41285008,0.54168296,0.7644709,1.1976162
goodboysmovie,0.85176426,0.27499026,1.2634752,0.44646665,1.0989767,0.5647507,0.50343615,0.8839771,0.7023604,0.5525358,0.9469011,1.0276552,0.5664383,0.46589014,0.0,1.0723302,1.1237092,0.5069809,0.6760464,0.54154605,0.35218972,0.32085985,0.67306983,1.103044,1.4966286,0.0,0.7793276,0.9710046,0.56063086,1.2768074,0.0,0.3706389,0.5097428,0.9045944,0.8131697
goodliarmovie,1.0082908,0.7188751,1.4568864,0.50528926,1.6641525,0.5363349,0.26899874,1.1900353,0.85636663,0.59651566,1.1618179,0.7803689,0.77219796,0.9711144,0.0,1.1070601,1.356989,0.57395184,0.8716991,0.913223,0.46834922,0.41816232,0.7861285,1.3166804,1.4604725,0.0,0.89200974,1.1316663,0.5194045,1.3720402,0.0,0.72271985,0.7891092,1.101539,1.3920052
gretafilm,1.1958435,0.80192727,1.0159036,0.6561117,1.404715,0.5831258,0.33873016,1.2269753,1.019154,0.4287248,1.0504637,0.67510045,0.6604233,0.83653915,0.0,1.1554358,1.338327,0.66249317,0.6553593,0.8956126,0.6013517,0.3570168,0.5675491,1.2608654,1.0942624,0.0,0.5137199,0.9073103,0.5590332,1.0123854,0.0,0.807708,0.6423524,0.79352313,1.1824636
