movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.6498772,0.5578594,0.47536957,0.61145043,0.45289278,0.37335417,0.9290517,0.8396106,0.0,0.40882123,0.79216653,0.0,0.4677447,0.47466367,1.0229657,0.68695825,0.68188435,0.46075648,0.25381553,0.0,0.700777,0.62652385,0.99676275,0.5935939,0.4688267,0.0,0.5554827,0.0,0.56773305,0.7155955,0.94348174,0.44104493,1.0878367,0.69706184,0.43959504,0.6438715,0.7278487,0.23632084,0.9193031,0.7454938
47metersdown,0.8519274,0.66430646,0.6193541,0.8823984,0.6067504,0.48089078,0.8160767,1.1439762,0.0,0.5654326,0.9811991,0.0,0.43470296,0.63541955,0.9926026,1.0490115,0.7639243,0.37912178,0.22259228,0.0,0.57998675,0.64911944,1.1048161,0.68040955,0.76252764,0.0,0.40013495,0.0070339255,0.41734344,0.73459095,0.90143144,0.15462022,1.2986342,0.63247293,0.41724563,0.63502884,0.7833936,0.46701884,0.5957017,0.74408245
abeautifuldaymovie,0.79435074,0.5652055,0.565801,0.685144,0.6941943,0.35014948,0.83008635,0.70136577,0.0,0.5143716,0.818558,0.0,0.5218949,0.46599823,0.8996711,0.8341928,0.5501539,0.55673987,0.29330844,0.0,0.7072176,0.6792932,0.86187834,0.59747297,0.6378803,0.0,0.5946856,0.0,0.47820047,0.89807415,0.8566344,0.37291226,1.1184251,0.48501682,0.44380862,0.5389347,0.6368327,0.32570234,0.90875,0.79174846
abominablemovie,0.8956492,0.6257365,0.6712149,1.1574028,0.4390191,0.6222149,1.6634178,0.5827936,0.0,0.7501193,0.7357292,0.0,0.546986,0.5649987,1.801699,1.6215665,1.201287,0.65267795,0.4342587,0.0,0.9979195,1.5775293,1.3289758,0.578994,0.6708462,0.0,1.0232186,0.09482148,0.86443835,1.3833822,1.4393082,0.6443053,1.3716527,0.59092253,0.4976315,0.8441684,0.9361602,0.33355942,1.4518913,0.5913839
adastramovie,0.6994349,0.5901004,0.580086,0.72138286,0.61408347,0.2815404,0.9836534,0.74766654,0.0,0.46707994,0.60002655,0.0,0.34082085,0.2532708,1.1629788,0.7755556,0.5723392,0.4701451,0.23402217,0.0,0.6595187,0.7476341,0.9722734,0.83089864,0.3981221,0.0,0.697819,0.0,0.51820517,0.7896684,0.973192,0.3375338,1.140847,0.6987357,0.44492465,0.66657597,0.8389197,0.2736549,0.79647344,0.8315378
adogsjourneymovie,1.6871407,1.3692672,1.1233467,0.84754187,1.1331308,1.3225614,2.5526025,0.8945003,0.0,1.050277,1.6806374,0.0,1.2019049,0.8238655,1.6157262,1.2187804,1.1863072,0.37041497,0.71011835,0.0,1.0385971,2.3040133,1.8057508,0.98432934,1.6221918,0.0,1.5435064,0.0,1.0929097,1.6662242,2.0548844,1.2290242,2.3858666,0.7302144,0.6249176,1.1107813,0.7554042,0.9001311,2.3116484,1.7963071
aftermathmovie,0.7003771,0.41306794,0.48663384,0.49374792,0.5093444,0.46418756,0.7107034,0.53705126,0.0,0.34462982,0.7134308,0.0,0.3478367,0.39631897,0.88358665,0.5969791,0.5427242,0.28565747,0.31866378,0.0,0.65918183,0.7431868,0.8149615,0.525863,0.45973757,0.0,0.54587585,0.023269039,0.38864014,0.70482236,0.8245372,0.34894043,0.9868386,0.3726613,0.41917092,0.4864466,0.38015285,0.2738864,0.862333,0.6363362
aftermovie,0.6119056,0.49994156,0.6866535,0.52535295,0.5882925,0.42538086,0.88690466,0.44555664,0.0,0.5463792,0.6415891,0.0,0.5666271,0.3573081,0.79044116,0.8215177,0.75260836,0.29040605,0.3801446,0.0,0.73570734,0.9053404,0.72247434,0.65961516,0.6173422,0.0,0.57496494,0.0055235513,0.33306295,0.71873605,0.8282074,0.5516617,1.0160795,0.44442707,0.4180215,0.46838918,0.2708529,0.30902582,0.7607816,0.44003648
ahiddenlifefilm,0.37411296,0.3050754,0.28258836,0.34302416,0.29912472,0.2420088,0.44780576,0.34233716,0.0,0.25773767,0.39688596,0.0,0.25434715,0.24547434,0.47640738,0.40596086,0.3236571,0.24125655,0.22854814,0.0,0.31297484,0.42293775,0.4725271,0.29029113,0.3306904,0.0,0.3074827,0.0,0.26027316,0.403435,0.46586016,0.21963347,0.56143594,0.29341742,0.24981807,0.30933514,0.3183537,0.1967695,0.46821135,0.39161596
alitamovie,1.13492,0.811288,0.93756425,0.87456125,0.5599057,0.64105684,1.2757902,0.84926814,0.0,0.523376,0.824531,0.0,0.7841183,0.6148135,1.3846196,1.2151113,0.8008201,0.56668496,0.37904888,0.0,1.1242908,1.1312379,1.4912927,1.3143463,1.0675479,0.0,0.60572135,0.0,0.96697384,0.85351306,1.1771688,0.6433418,1.7563133,0.96180236,0.7788751,0.77862054,1.0985457,0.32903343,1.2327833,1.0501122
angelhasfallen,0.78778696,0.81606424,0.51538354,0.92248076,0.8661412,0.5604349,1.2322826,0.5534162,0.0,0.2726879,0.86234057,0.0,0.52090925,0.54447234,1.5089357,0.97480196,0.79338765,0.7066261,0.43518072,0.0,1.1087525,1.3112854,1.1218225,0.8088973,0.78351206,0.0,0.6333729,0.0,0.7790468,0.8502538,1.1070899,0.43431717,1.3086613,0.9281369,0.5164987,0.63999504,0.9253183,0.26293296,1.3996156,0.99339676
angrybirdsmovie,1.8304675,1.403664,1.5781821,1.3238318,1.8205749,0.77638435,2.5118523,2.260251,0.0,0.91335547,2.2466784,0.0,1.0387537,0.9955835,2.4742897,2.2814505,1.127737,0.939415,1.1159353,0.0,1.496036,2.2719307,2.3750916,0.8970155,1.0002615,0.0,2.0939658,0.0,0.6184884,2.172397,2.0301006,1.1525363,2.8342364,1.671189,0.7481457,1.5529506,1.0698707,1.4990885,2.5321186,2.2326674
annabellemovie,1.2858171,1.1957577,0.7077638,1.0565064,1.0483359,0.53196645,1.4591188,0.9970807,0.0,0.59415436,1.2415341,0.0,0.76101893,0.69634074,1.5740025,0.97905,0.8688443,0.8547219,0.6745655,0.0,1.0666251,1.2250655,1.5380678,0.97173345,0.58264065,0.0,0.687458,0.12859862,0.70748234,1.4576669,1.3960273,0.75371605,1.670139,1.128385,0.5632513,0.87774223,0.8915963,0.6485946,1.4995406,1.4269884
annamovie,0.6304139,0.5721812,0.71894443,0.47367376,0.54933715,0.35306692,0.79335785,0.5889314,0.0,0.41229486,0.7730455,0.0,0.40224367,0.35341686,0.7764976,0.48411,0.48983836,0.2950691,0.40273064,0.0,0.5213161,0.73110396,0.6620918,0.5449211,0.5810374,0.0,0.49976164,0.0,0.2750166,0.7707116,0.8288693,0.42320195,0.9058482,0.66963273,0.4903857,0.45138457,0.32993948,0.39445966,0.85999507,0.74476266
