movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.0,0.99191785,0.5016848,0.7131531,0.7955846,0.5876646,0.5451922,0.7750356,0.69428,0.9056637,0.0,0.85832274,0.4165213,1.0636946,1.059689,0.0,0.52048445,0.42989984,1.0509402,1.0893236
47metersdown,0.0,1.150453,0.8914691,0.84435654,1.6316874,0.701717,0.9428897,1.0180843,1.0442737,1.3714015,0.0,0.70044136,0.74698794,1.2572756,1.5452573,0.0,0.68523335,0.5582054,1.2255563,1.2939702
abeautifuldaymovie,0.0,0.5647104,0.7352948,0.4200998,0.9361483,0.5172881,0.5641254,0.88999027,1.0890106,0.88416064,0.0,0.654836,0.5659061,0.73781693,1.171561,0.0,0.7109706,0.6827479,0.9259266,1.2186798
abominablemovie,0.0,1.146025,0.42671928,0.50767034,0.9202202,0.9389598,0.8766735,1.2080184,1.5094404,1.551805,0.0,0.97519684,0.9550287,1.338894,1.2909403,0.0,1.2528836,0.63405377,1.5637152,1.4863695
adastramovie,0.0,0.58927596,0.5438538,0.45376956,0.9020891,0.4122969,0.47774023,0.8718717,0.65484565,0.7870993,0.0,0.60262716,0.4695577,1.0466517,0.970532,0.0,0.54446936,0.50548637,0.7749053,1.2110091
adogsjourneymovie,0.0,2.6465337,1.4600749,1.1155258,2.4766095,1.4758806,1.5272088,1.8605975,2.3349576,2.2420847,0.0,2.157674,1.1034795,2.3382964,2.9469337,0.0,1.5219817,1.7938435,2.6887896,3.379078
aftermathmovie,0.0,0.6549021,0.5393683,0.5173335,0.90884,0.5868875,0.42423204,0.8187651,0.72699416,0.582953,0.0,0.6393148,0.5889067,0.91515595,0.90380883,0.0,0.44696707,0.43504378,0.700001,1.0220666
aftermovie,0.0,0.7982003,0.5940771,0.5281236,0.8261255,0.57133675,0.43178493,0.71931165,0.7843646,0.96296555,0.0,0.79020363,0.5440214,1.0159429,1.0069637,0.0,0.347839,0.33103862,0.7650639,1.0007386
ahiddenlifefilm,0.0,0.41699702,0.33143005,0.32595867,0.48689488,0.34308937,0.2971432,0.47347856,0.4807332,0.47066978,0.0,0.4230021,0.33262545,0.5411086,0.6031477,0.0,0.29119536,0.30271703,0.49127316,0.57818705
alitamovie,0.0,0.73553973,0.82709956,0.89285994,1.3717097,1.0571232,0.78958493,1.3140364,0.9874324,1.4703367,0.0,1.0697613,0.196469,1.4897711,1.3315473,0.0,0.22125407,0.4660589,0.87478274,1.3440872
angelhasfallen,0.0,0.8507232,1.0152376,0.28574857,0.8244097,0.7620823,0.6549815,1.2109683,1.273165,0.89695746,0.0,0.91695124,0.7111987,0.99935657,1.2979691,0.0,0.70065707,0.6358369,1.1911556,1.2316587
angrybirdsmovie,0.0,1.9546137,1.741309,1.2127447,2.0505342,1.8245262,1.0320747,2.3798223,2.9937139,2.5018427,0.0,2.4532697,0.9916642,2.1820662,3.1630902,0.0,1.0889456,1.4189113,2.1081743,4.233689
annabellemovie,0.0,1.1793863,0.9951699,0.72850883,1.2825348,1.4022725,0.74370867,1.7142942,1.5888697,1.2962544,0.0,1.4192109,0.86362755,1.8054702,1.8042642,0.0,1.1806864,1.1394459,1.5699552,1.6109893
annamovie,0.0,0.6433298,0.57087547,0.5148889,0.8622093,0.77428746,0.51103586,0.92638826,1.0621533,1.0177649,0.0,1.0351008,0.59709114,1.3051841,1.0638195,0.0,0.5280393,0.5223891,1.1218286,1.2975757
apollo11movie,0.0,0.86128694,0.6464224,0.4463481,0.80090374,0.7071297,0.5610467,0.80886143,0.9128424,0.82200766,0.0,0.74716175,0.5887826,0.7388859,1.0124137,0.0,0.52335495,0.41011915,0.84530276,0.9955301
arcticdogsmovie,0.0,0.82818604,0.61835575,0.7554872,0.9983392,0.4917668,0.6541952,0.5211162,0.6964237,0.99856323,0.0,0.54084,0.45504886,0.75194854,1.0549254,0.0,0.640061,0.5126943,0.8173596,0.737709
arcticmovie,0.0,0.7573821,0.5012659,0.47693264,0.83298916,0.30447337,0.44269282,0.454048,0.44901186,0.65960366,0.0,0.4972795,0.4744525,0.8593296,0.8547679,0.0,0.33849365,0.394184,0.6862903,0.73777884
artofracingmovie,0.0,0.542753,0.6051966,0.53140914,1.0048037,0.7585623,0.581469,1.016576,1.0655581,1.1675673,0.0,0.5230285,0.58648974,1.2124798,0.9489672,0.0,1.0748676,0.8229196,1.1150998,1.4678713
avengers,0.0,0.77805763,0.50590616,0.7282733,0.94215715,0.60001606,0.40654325,0.76334924,0.75473845,0.67441595,0.0,0.89894325,0.57009304,0.992481,1.0367126,0.0,0.37103236,0.4293125,0.8674929,1.0335616
beachbummovie,0.0,1.2908381,1.0269315,0.24756674,1.2415179,0.91842,0.9858094,1.141249,1.4307147,1.5802643,0.0,1.181675,0.83161175,1.1894687,1.611478,0.0,0.8575865,0.6511246,1.3563176,1.5255522
bernadettefilm,0.0,0.7041754,0.7328043,0.4819606,0.9039885,0.688714,0.63060236,0.92558867,0.97650975,1.0009632,0.0,0.8938707,0.5695238,1.4115908,1.2439939,0.0,0.5374128,0.8200147,1.0692246,1.2320386
blackandbluemovie,0.0,1.5464677,1.5029033,0.83637106,1.7934906,1.4578116,1.409069,1.5899982,2.1628847,2.0493162,0.0,1.4861414,1.2123741,1.5876235,2.5504918,0.0,1.3411751,1.1467083,2.1816416,2.4300082
blackchristmas,0.0,0.9474931,0.75387526,0.574355,1.067593,0.7000697,0.7044896,0.7295735,1.2535783,1.1928246,0.0,0.60313904,0.579377,0.8652103,1.2086464,0.0,0.8198416,0.69485915,0.9032256,0.9671576
blindedbythelightmovie,0.0,0.65903574,0.56514704,0.53277934,0.7950867,0.34395173,0.46554402,0.5459912,0.6058726,0.5723712,0.0,0.5391222,0.47171628,0.683115,0.7814692,0.0,0.3737756,0.46932235,0.47423333,0.75083065
bombshellmovie,0.0,1.2791133,0.89609253,0.649619,1.01101,1.0293441,0.67497015,0.908411,0.8106105,1.240957,0.0,1.1125188,0.76003,0.9976847,1.6254619,0.0,0.40029496,0.57765883,1.1235449,1.392776
