movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34
angelhasfallen,0.0,0.5750121,0.70735335,0.6617181,0.7037595,0.7018566,0.0,0.5731642,0.6113294,0.8033626,0.6205248,0.7401677,1.0007638,0.7800085,0.50826186,0.8292599,0.8921091,1.7578434,0.9515773,0.5417118,0.3585694,0.9815886,0.5188821,1.0350502,0.7457678,0.0,0.39701536,0.9794126,0.61372006,0.88050926,0.79179186,0.4717284,0.6797395,0.9649718,0.633251
angrybirdsmovie,0.0,1.5406786,2.1599565,1.9568008,1.4903411,1.162192,0.0,1.2989863,0.61724675,0.6933278,1.4515517,1.9228369,1.8593279,1.5505729,1.233047,2.7963665,3.3151507,2.7955017,2.5371656,1.7993023,0.7949534,1.7401706,1.4941268,2.3316593,1.2802802,0.0,1.491282,1.3133818,1.5717915,3.124484,1.2466313,1.350787,1.5116104,2.1782844,1.1674377
annabellemovie,0.0,1.132159,1.4963366,1.4878745,0.9367793,0.6673015,0.0,0.8876772,0.5514804,0.7473158,0.7996297,0.9681454,1.3676294,0.65274566,0.5626435,1.1382146,1.7790135,1.7284935,1.2635151,0.8525777,0.44858772,0.9573163,0.79812825,1.3840878,0.98531234,0.0,0.6824784,1.0809988,1.049057,1.7622513,0.9368432,0.34401068,0.86563176,1.383847,0.91999936
annamovie,0.0,0.8418051,0.6864225,0.6152944,0.53355587,0.29344344,0.0,0.5710504,0.24891892,0.5935416,0.53987575,0.6605584,0.90592253,0.5848153,0.40198055,0.93839645,0.9269357,1.1589848,0.7387102,0.3979128,0.25847602,0.4878658,0.5204437,0.70465344,0.5882839,0.0,0.3354743,0.6343998,0.627075,1.022831,0.42653152,0.25186294,0.61435556,0.94073313,0.4973817
apollo11movie,0.0,0.4785745,0.6932046,0.59195286,0.48905608,0.4489821,0.0,0.32719916,0.2007021,0.4681066,0.4659463,0.6486534,0.6283935,0.41927084,0.30741873,0.68736935,0.7425662,0.99847406,0.5031602,0.3873452,0.32873872,0.59600437,0.2982,0.5874309,0.46847755,0.0,0.33754805,0.49913263,0.46807048,0.8093172,0.6404958,0.3682969,0.40160048,0.7897863,0.50193655
arcticdogsmovie,0.0,0.5492141,0.7901146,0.6015754,0.51797307,0.51394683,0.0,0.48129052,0.25915247,0.3567472,0.5293411,0.538949,0.8113997,0.35861033,0.304896,0.7237171,0.9061721,0.97313213,0.5246827,0.5147954,0.26197153,0.58077836,0.4442724,0.7287696,0.33263728,0.0,0.52583575,0.6115469,0.45556813,0.89172196,0.6618042,0.38255152,0.4977873,0.9065499,0.6289332
arcticmovie,0.0,0.35530347,0.57196754,0.56107247,0.40628004,0.22937086,0.0,0.28268147,0.08125887,0.2735772,0.35273686,0.43038106,0.5312531,0.2696712,0.20258752,0.5241651,0.8336799,0.6678765,0.5649802,0.30281422,0.38313305,0.3702947,0.39078173,0.5048138,0.28311303,0.0,0.37661916,0.39746332,0.37848404,0.7694528,0.20344944,0.44634128,0.26913202,0.50154245,0.4199164
artofracingmovie,0.0,0.87125593,1.2352313,0.885061,0.5712998,0.36598775,0.0,0.51737434,0.4942764,0.7375825,0.67695236,0.6687522,1.295147,0.6201003,0.46920252,1.2677045,1.5334355,1.3254366,1.0783383,0.6093704,0.334027,0.73704445,0.78724134,0.9214256,0.8474064,0.0,0.38749158,0.73053145,0.6561483,1.5634435,0.6367888,0.3992673,0.8839636,1.1345216,0.5364521
avengers,0.0,0.4899931,0.6738505,0.62338704,0.4942691,0.3927619,0.0,0.2658859,0.27675924,0.3787392,0.42930368,0.59917086,0.6638263,0.5647135,0.4005156,0.8052808,0.70799214,0.8936332,0.7108563,0.5113142,0.4206957,0.87709284,0.4569605,0.6101764,0.38116056,0.0,0.5492223,0.6738586,0.41845214,0.7958723,0.86562896,0.3126939,0.6527818,0.7596194,0.47011685
beachbummovie,0.0,0.8202779,1.155861,0.8278741,0.8974954,0.79475385,0.0,0.3108158,0.40197915,0.25051054,0.41292295,0.7469257,1.0844214,0.31403837,0.47449026,1.0305649,1.2133296,1.1752487,0.7749109,0.5012683,0.38283724,0.8356993,0.39888388,0.8549281,0.5468586,0.0,0.37728205,0.4851023,0.64227706,1.15568,0.73707443,0.6393859,0.63898563,1.2580009,0.8252623
bernadettefilm,0.0,0.6827944,0.9806194,0.78528434,0.9530559,0.6728393,0.0,0.45567033,0.32508364,0.6647837,0.7100728,0.6236146,1.0705899,0.5083266,0.53011787,1.1369485,1.1294132,1.2911837,0.584298,0.57228523,0.58237755,0.5357932,0.464266,0.77853566,0.5657955,0.0,0.5530722,0.73601174,0.79854244,0.9447065,0.66064864,0.3085337,0.5485744,1.1324987,0.76306313
blackandbluemovie,0.0,1.0922686,1.4201505,1.9786756,1.0844156,0.7298461,0.0,0.786807,0.03685655,1.2111845,0.79868025,0.9050134,1.6645604,0.9085975,0.94520557,1.8155907,2.1931014,2.02185,1.2740648,0.9361894,0.6314335,1.0565289,0.9391629,1.3740388,0.91644114,0.0,0.7191677,1.2585233,1.1603576,2.0629444,1.0252918,0.6781658,1.1000699,1.4197588,0.8895775
blackchristmas,0.0,0.5944316,1.0097452,0.6517025,0.37634858,0.52988976,0.0,0.42715973,0.24555334,0.5463211,0.49959442,0.68597513,0.90640986,0.4100702,0.37230745,0.6572691,0.9660322,1.2780576,0.7173842,0.4551951,0.43029636,0.79347277,0.39216444,0.69184107,0.48527512,0.0,0.47530496,0.52454954,0.6027515,0.9094168,0.82361233,0.66356456,0.5342285,0.880928,0.65399206
blindedbythelightmovie,0.0,0.32710946,0.7638171,0.5341747,0.5426033,0.33939743,0.0,0.4836206,0.16299036,0.588786,0.46449634,0.6133481,0.70693594,0.4560239,0.27724612,0.6649691,0.74499685,1.0104523,0.60631204,0.20757732,0.22917128,0.579707,0.41245833,0.6205143,0.40273145,0.0,0.3151921,0.40235603,0.45867315,0.7879973,0.65670514,0.291105,0.40888584,0.8534442,0.61941785
bombshellmovie,0.0,0.78910947,1.2049037,0.86030364,0.78076416,0.4261249,0.0,0.54771596,0.34006262,0.7481146,0.87935835,0.6283225,1.1975133,0.32686615,0.55312467,1.1068089,1.46955,1.4721968,1.0466524,0.30847812,0.5637295,0.99674785,0.6392687,1.1365352,0.8409443,0.0,0.52813137,0.99013215,0.73323166,1.3806214,0.8821544,0.24980423,1.0463568,1.3230244,0.5289293
booksmart,0.0,5.9649363,6.083105,4.5864797,3.794012,3.4340346,0.0,1.8876781,2.5119703,5.0987144,4.9385967,3.1145582,8.363055,3.357697,2.3559434,7.1863966,7.4048114,8.181541,4.787159,2.863239,2.5696719,4.271864,3.4940126,3.9273293,4.7875667,0.0,3.3447578,4.9961777,5.319217,9.145391,5.458495,2.3207664,5.0539937,9.533839,3.1627696
breakthroughmovie,0.0,1.7074486,2.3706224,2.1317961,1.3137462,0.7725526,0.0,0.75156677,0.7595362,1.2637616,1.1079038,1.2352456,2.2911067,1.3257685,1.3377514,2.2500992,2.8943102,2.7506635,1.5743275,1.2315073,0.96575075,1.7494996,1.0747608,1.8338491,1.2876581,0.0,0.5926126,1.6788872,1.3552685,3.0442703,1.185912,0.86136335,1.0575489,1.9874703,1.4006474
brianbanksmovie,0.0,0.537347,0.83981574,0.53893054,0.5657307,0.2719566,0.0,0.48481184,0.4709569,0.5098686,0.36421996,0.5902193,0.8813613,0.33170974,0.42163157,0.83878183,1.3189468,1.0668948,0.87809676,0.1354091,0.6550549,0.81899714,0.6639289,0.8593055,0.6220753,0.0,0.5755818,0.757967,0.7039644,0.987786,0.4920487,0.4874666,0.45898926,0.85551506,0.4756449
brightburnmovie,0.0,0.6661079,0.8536607,0.8909019,0.6718804,0.3246304,0.0,0.38180733,0.18874532,0.7444,0.60011715,0.593472,1.2483386,0.44345245,0.4600917,1.0102038,1.1632105,1.0538914,0.80600566,0.36641303,0.63689345,0.68253183,0.711361,0.7428722,0.6039518,0.0,0.5475266,0.7380695,0.8516854,1.2784352,0.68865657,0.2656384,0.8449966,1.0776563,0.5510272
brittanyrunsmov,0.0,0.42905867,0.4383875,0.43776256,0.22982676,0.25489926,0.0,0.25904614,0.22341684,0.4093899,0.2314229,0.51096904,0.57006097,0.26925194,0.16920063,0.6325401,0.70735836,0.692536,0.40853825,0.37497965,0.18765938,0.37738335,0.4081457,0.51335955,0.29797283,0.0,0.36784187,0.42563945,0.45834503,0.6161225,0.29627645,0.40545622,0.42791128,0.61380917,0.43759847
captainmarvelofficial,0.0,0.6389545,0.7746679,0.78231794,0.7840886,0.7377791,0.0,0.42135912,0.31981963,0.5458645,0.5928059,0.7992427,1.169406,0.60401213,0.52703863,1.2685741,1.1562207,1.2343931,1.050439,0.674885,0.47867152,0.9262899,0.6548127,0.8305287,0.7045789,0.0,0.84169984,0.62942815,0.50301677,1.184296,0.95012593,0.4541537,0.7013615,1.215269,0.7260896
captivestatemovie,0.0,0.61640006,0.6065851,0.8034858,0.3095944,0.34009963,0.0,0.26538327,0.2510838,0.6633426,0.49436793,0.6588117,0.84509766,0.4961037,0.39379358,0.74038815,0.9192934,1.0484607,1.1892487,0.62122566,0.486923,0.79948187,0.7188643,0.69191647,0.7436017,0.0,0.5120009,0.65999305,0.40901452,1.0815805,0.36392576,0.40751517,0.71037817,0.53612924,0.38284308
catsmovie,0.0,1.4284518,1.8956646,1.2776563,0.9688034,0.9791105,0.0,0.85020673,1.0306076,0.4101804,0.5349633,1.1493144,1.957322,1.0711821,0.72586024,1.9491739,2.2155452,1.7621809,1.3686088,1.1018034,0.73570627,1.3000498,0.84304917,1.525336,1.3307195,0.0,0.7415005,1.6270461,1.3176475,1.5965954,1.1273918,0.70123345,1.0730981,1.4921595,1.0500191
charliesangels,0.0,1.7261951,1.7304267,1.22051,1.3929065,0.9810272,0.0,1.1214172,0.87077063,1.3416796,1.1673646,1.4128247,2.7012632,1.034329,0.83877474,2.5478923,3.1995356,2.871067,1.8451465,0.72478676,1.0842483,1.8110011,1.6433613,1.83465,1.7294258,0.0,0.85198104,1.6215826,1.5312018,3.095516,1.4925468,0.8477363,1.2819302,2.272688,1.3631579
childsplaymovie,0.0,2.071254,3.2142093,3.322053,1.9693046,1.2674202,0.0,1.6938391,0.5123913,1.9443022,2.6645002,2.1851766,2.8160005,1.9818358,1.6431919,3.4670646,4.7282095,4.9308934,3.0807362,1.5801234,1.4327914,2.2092638,1.9033481,3.1170576,2.556034,0.0,1.0180937,2.446836,2.3196874,4.845069,1.3168662,0.900391,1.9971983,3.3807526,1.7780886
clarathefilm,0.0,2.548918,3.4017916,2.6901,1.8392926,1.5624514,0.0,1.0145844,1.0293924,1.5028474,2.2832956,1.8686786,4.0369167,1.3849202,1.6567922,4.095432,4.551469,4.8725986,3.3520842,1.3461579,1.2757537,2.870171,1.8652378,3.134213,2.4192808,0.0,1.7750666,2.3330867,2.3672938,5.2464824,2.5581076,2.055913,3.089054,4.496278,1.789151
coldpursuitmovie,0.0,0.36728436,0.56778306,0.58940905,0.34824458,0.27971828,0.0,0.44556022,0.25092292,0.37895676,0.37070307,0.46523803,0.5294442,0.42511556,0.41797078,0.7002578,0.74697876,0.59388113,0.6059505,0.2897258,0.20204362,0.7317058,0.4187061,0.54919535,0.42029038,0.0,0.351628,0.42337716,0.3977772,0.67288595,0.48581073,0.23328054,0.4446289,0.62885845,0.41187012
countdown,0.0,1.0351052,1.531925,1.1611986,0.79992956,0.75130874,0.0,1.0708363,0.34036157,1.0540663,0.844164,1.3776733,1.3408382,1.1088146,0.57586706,1.345715,1.7585497,1.8731496,1.4013897,0.81225115,0.56615037,1.1198846,0.80635,1.3507379,0.793526,0.0,0.88047624,1.2122234,0.8815288,1.5702523,0.98152775,0.58992684,0.87809384,1.6809652,0.82133293
currentwarmovie,0.0,0.6565843,1.1479752,0.9757871,0.83646363,0.45518485,0.0,0.44287467,0.29880685,0.6871769,0.6976852,0.77635604,1.2671461,0.6285042,0.53828096,1.0619882,1.2556704,1.0921148,0.7270722,0.4074366,0.736044,0.90439415,0.5566725,0.81683034,0.72000384,0.0,0.40938282,1.0829698,0.96772605,1.150982,0.5479415,0.29833928,0.72959673,1.1413894,0.7634851
darkwatersmovie,0.0,1.1324377,1.1473845,0.48897526,0.34160647,0.34126318,0.0,0.74814755,0.5291271,0.6154425,0.6657853,0.8322611,1.1499236,0.8575774,0.3539064,1.3557959,1.3424858,1.3026855,1.5957612,0.62142026,0.6061662,1.3659918,0.7262241,0.9414702,0.7591511,0.0,0.6015382,0.9087018,0.48174483,1.6349854,1.0735618,0.78212166,1.1542919,1.251048,0.6252704
detectivepikachumovie,0.0,0.886769,1.0388122,1.092066,0.67873394,1.0147599,0.0,0.55391085,0.429417,0.36151078,0.76729184,1.127066,0.91163677,0.68520814,0.46433794,1.280513,1.7461596,1.5083942,1.0559461,1.3018086,0.29690966,0.8949491,0.42195064,1.1443529,0.75949806,0.0,0.45549697,0.9362383,0.84524673,1.5139766,0.6614081,0.7993615,0.689175,0.8098648,0.81019235
disneyaladdin,0.0,0.7601125,1.022826,1.0421737,0.500778,0.4540443,0.0,0.6964633,0.21302694,0.8539192,0.92921084,0.76250273,1.0098984,0.7527539,0.7255692,1.1494149,1.5117241,1.7689134,1.1819242,0.54049504,0.7225858,1.0323642,0.6882532,0.9535495,0.7275513,0.0,0.45060816,1.0083266,0.7116176,1.5904425,0.42544758,0.4395893,0.75901455,1.0061214,0.67606044
disneyfrozen,0.0,1.4325192,2.010316,1.8803453,0.6073843,0.9022755,0.0,0.61120707,0.31876576,1.0683055,1.0924524,1.2417617,1.8619263,1.076095,0.8201901,2.058739,2.63555,2.1206825,2.5574481,1.6796792,0.5327293,1.5184414,1.1713074,1.2367136,1.4216526,0.0,0.98890007,1.1160569,0.8804968,2.5687106,1.1310934,1.0037664,1.4875335,1.8154732,0.9110282
disneymaleficent,0.0,0.719047,0.99299914,1.0180842,0.32947844,0.3298451,0.0,0.6098206,0.28172243,0.5289756,0.65712154,0.6712489,0.80119205,0.69889003,0.6580839,0.93673587,1.2326205,1.284001,1.1676676,0.5282978,0.48446035,0.92919195,0.6305201,0.7321188,0.66295004,0.0,0.42032173,0.8541061,0.60264176,1.2565826,0.37215236,0.3797369,0.68243104,0.831288,0.5824589
doctorsleepmovie,0.0,0.57185286,0.8766868,0.680576,0.4785326,0.4182497,0.0,0.31236067,0.07126074,0.50263715,0.40638444,0.66832924,0.7826605,0.5941096,0.2419352,0.96705174,0.8091154,0.9012099,0.8793525,0.45169526,0.37207088,0.859498,0.4544657,0.6320965,0.39668533,0.0,0.37909445,0.5509244,0.54212314,0.9928702,0.64179975,0.49420708,0.705447,0.87287444,0.6143716
dolemiteismyname,0.0,1.0257823,1.2781044,1.1751171,0.8228432,0.34831142,0.0,0.7897131,0.5309849,0.6566123,0.3033275,0.65513027,1.4377599,0.6554505,0.6901835,1.539811,1.2417258,1.073215,1.5751256,0.63056177,0.24544567,1.2046682,0.74477607,0.8125032,0.5027528,0.0,0.9098575,0.5736261,0.5618634,1.327784,1.3319635,0.80039734,1.1316013,1.3730687,0.46747106
dontletgomovie,0.0,0.7623744,1.1277152,0.68706703,0.4059851,0.6271922,0.0,0.53698117,0.20374954,0.7164827,0.610291,0.80850196,0.98140204,0.63867,0.34414044,0.74069285,1.0559765,1.6416404,0.76081824,0.46960256,0.5458246,0.9553968,0.4912181,0.9011918,0.5724925,0.0,0.3694499,0.7304843,0.6714269,1.1832893,0.9462427,0.7168473,0.61713475,1.0519501,0.8246264
doramovie,0.0,0.7500079,1.1619618,0.7853517,0.62803847,0.537065,0.0,0.7085805,0.22136635,0.43963644,0.53290606,0.94510996,0.89674455,0.7279464,0.65477836,1.2128376,1.1330123,1.082185,1.1220409,0.7148834,0.56311893,0.72754943,0.4498885,0.8685556,0.6084845,0.0,0.69019747,0.68289196,0.46668333,1.0685241,0.6709244,0.5954227,0.73536247,1.0442339,0.6834507
downtonabbey_official,0.0,1.502919,1.9195118,1.2474779,1.1470428,0.7243774,0.0,0.9871574,0.9202812,0.89718765,0.89728665,0.8528561,1.7730992,0.89711314,0.4952487,1.7990154,2.3062096,2.0250387,1.2903483,0.76428986,0.4767523,1.3859965,1.0778514,1.4355953,1.1403376,0.0,0.58234036,1.1229588,1.2369722,1.6365097,1.0906358,0.9932199,1.2501502,2.0805557,1.1093014
dumbo,0.0,0.60241926,0.75702506,0.8546114,0.26200294,0.32664675,0.0,0.45382428,0.13283807,0.49467057,0.57708985,0.66781574,0.6871836,0.56950736,0.5192037,0.8072871,0.9805746,0.9674491,0.8742928,0.46429148,0.45276573,0.6995119,0.44942877,0.58226836,0.4938543,0.0,0.31313223,0.64041775,0.49793136,1.0700772,0.27572942,0.35072523,0.51840454,0.64775527,0.51265097
escaperoom,0.0,0.82829785,0.8726822,0.972723,0.69206965,0.4245644,0.0,0.48936254,0.3305241,0.74425924,0.55908364,0.6405696,1.3042026,0.64409506,0.58740747,1.2651218,1.417937,1.2489051,1.013576,0.53004986,0.5712311,0.8209975,0.81568277,0.8825722,0.80700225,0.0,0.59268296,0.85420054,0.8735569,1.5092759,0.80543196,0.3224356,0.8893561,1.1358304,0.5439296
everybodyknowsmovie,0.0,0.53442276,0.6706863,0.38875824,0.39692104,0.18966131,0.0,0.3545704,0.18853477,0.49844864,0.43071172,0.54457724,0.62281597,0.4472564,0.20282124,0.5630176,0.68580496,0.8291378,0.57602876,0.2278949,0.39313382,0.6791023,0.4489731,0.49437857,0.4020811,0.0,0.23130323,0.60135955,0.335323,0.82288224,0.5451644,0.48175097,0.57461995,0.642866,0.4522972
fastandfuriousmovie,0.0,1.5848734,1.7985853,1.5281087,1.1630594,0.512495,0.0,0.91988635,0.5839835,1.0857327,1.2345922,1.4264994,1.8737078,1.0956748,1.0888227,1.964289,2.2739246,2.3596277,1.5132152,0.7048865,1.0122782,1.5977226,0.64838725,1.5841751,0.9612827,0.0,0.4212331,1.2599994,1.310028,2.4015582,1.2233194,0.9834048,1.2068219,1.8727769,1.2220094
fightingwmyfam,0.0,0.82035995,1.1211241,0.6484226,0.59154844,0.3490048,0.0,1.036593,0.3433489,0.7700597,1.4006647,1.5189519,0.9778758,1.1406323,0.5552565,1.523144,1.8517199,1.7044407,1.1243093,0.8152403,0.41784504,0.9029224,0.46323875,0.8428224,0.84365207,0.0,0.24017632,0.6432839,0.76789427,1.7712095,0.7187876,0.91292816,0.66094065,0.92803425,0.99576914
fivefeetapartfilm,0.0,1.490234,2.8808053,1.8577662,1.3610691,1.3759487,0.0,0.46471104,0.30493414,1.6863939,1.1243002,1.8624827,2.943098,1.2980783,0.91538966,1.9808254,1.8681837,2.8143039,2.0744197,1.4019052,1.0086199,2.1839697,0.944447,1.7810761,1.1315947,0.0,1.1325865,1.8222191,1.3470587,2.7879498,2.4186106,1.2572389,1.7626678,2.7519925,1.4776528
fordvferrari,0.0,0.5806047,0.8625038,0.72250557,0.39904755,0.36073002,0.0,0.30279773,0.18696952,0.67703146,0.30581793,0.5763101,1.190251,0.3817048,0.42728427,0.7870333,0.99684036,1.0233349,0.737013,0.3377568,0.33921564,0.6352947,0.558264,0.67100513,0.66381997,0.0,0.22457592,0.59903955,0.548129,1.0164905,0.5927995,0.45953032,0.7393518,0.7636185,0.5662939
freaksthefilm,0.0,0.9289759,1.0195159,0.79559636,0.970928,0.6051936,0.0,0.45300743,0.12257288,0.54654914,0.48922673,0.57051814,0.97177756,0.46558386,0.3900829,1.066025,0.996318,1.3205277,0.9581539,0.48109126,0.46752143,0.8559505,0.7346164,0.8071019,0.38063592,0.0,0.6042913,0.6991889,0.4927131,1.0969101,0.6185673,0.76268756,0.90124655,1.3253349,0.67925555
geminimanmovie,0.0,0.4972412,0.84997636,0.6476906,0.6602293,0.22392641,0.0,0.6617035,0.15943888,0.54707915,0.69812477,0.62160355,0.830204,0.65924644,0.46861017,0.9981446,1.3652544,1.2776675,0.7721797,0.27344674,0.6954196,0.6620637,0.60892737,1.0471162,0.52044547,0.0,0.28012234,0.71292025,0.49672157,1.2747345,0.36425835,0.20368806,0.54303545,0.8619007,0.4537195
glassmovie,0.0,0.6305896,0.83261997,0.86732125,0.5483682,0.48597366,0.0,0.35793644,0.41319618,0.6971052,0.74467933,0.6007347,1.0216706,0.61882424,0.5293036,1.0961623,1.1186429,1.2027446,0.99048936,0.5816223,0.53692096,0.9704746,0.5857895,0.48148045,0.8155067,0.0,0.49064577,0.8372316,0.59244496,1.131227,0.57194287,0.13656086,0.5299041,0.94388366,0.5908125
gloriabellmovie,0.0,0.4032277,0.9344842,0.50311726,0.62133294,0.5007624,0.0,0.4441695,0.10614031,0.43481657,0.6527362,0.58024096,0.73153293,0.34341222,0.43352342,0.7031379,1.0916245,1.035815,0.60825264,0.35903007,0.4037793,0.67923605,0.46265337,0.7173926,0.3844264,0.0,0.40540093,0.52982897,0.44935492,0.86020803,0.5304743,0.26088595,0.40284854,0.71483475,0.54187715
godzillamovie,0.0,0.79954135,0.7870265,0.85042584,0.41009083,0.52769166,0.0,0.6617672,0.45963714,0.330244,0.59988624,0.8057493,0.7045517,0.6119185,0.30443737,1.0050229,1.4596057,1.1535887,1.1366179,0.8961836,0.25597978,0.68604994,0.63900656,0.8104205,0.89256245,0.0,0.56485814,0.5606611,0.46135676,0.9829672,0.3819181,0.5370264,0.507938,0.52609605,0.58645266
goldfinchmovie,0.0,0.6153917,0.99900824,0.78327537,0.44442657,0.3976062,0.0,0.3234376,0.5400561,0.6559635,0.6370554,0.75922686,1.0340289,0.5916377,0.6190017,1.2154648,1.3968631,1.1410236,0.9982341,0.31091908,0.5866452,1.1300073,0.5777051,0.6552448,0.8296814,0.0,0.37938946,1.035849,0.8488077,1.1932217,0.6219529,0.063623354,0.57609755,0.94290024,0.61721337
goodboysmovie,0.0,0.7829346,1.1941351,0.9926914,0.7274646,0.4233436,0.0,0.44754237,0.15066242,0.7398908,0.4856461,0.8788667,1.1947054,0.79862857,0.5778956,1.2978979,0.94520134,1.3647017,1.0789531,0.51896685,0.48152998,0.5692203,0.39089945,0.69555366,0.56940395,0.0,0.6231307,0.6559497,0.70654815,0.91063863,0.6830414,0.45226434,0.43840396,1.0784816,1.0388411
goodliarmovie,0.0,1.1725794,1.2793725,0.7611212,0.77843565,0.62137145,0.0,0.944315,0.66262263,0.34797132,0.7668766,0.9431913,1.1642579,0.75057435,0.47477347,1.4356006,1.8525693,1.4825202,1.084551,0.9656411,0.26536316,0.81089807,0.8376767,1.0410265,0.9425996,0.0,0.428038,0.9745357,0.7817116,1.3700931,0.6176155,0.3856658,0.6815681,1.066454,0.5895381
gretafilm,0.0,0.8158858,0.99192923,0.6042537,0.44768763,0.0,0.0,0.43406376,0.23464948,0.7650577,0.6204515,0.71333945,1.1461432,0.55924785,0.3501208,0.70199525,1.1176401,1.1475272,0.9145991,0.14547855,0.4518093,0.8745898,0.8779444,0.56599975,0.7172507,0.0,0.27463037,0.7357364,0.61677563,1.2137829,0.6414847,0.5260728,0.7146749,0.9406834,0.5419955
