movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,1.3376482,1.0769504,0.0,0.86553,1.5276077,1.609139,0.0,1.1176672,0.0,0.8955122
47metersdown,1.6627021,0.8311888,0.0,1.0835998,1.9871302,1.7977064,0.0,1.5738202,0.0,0.6662114
abeautifuldaymovie,1.1718521,1.1715324,0.0,0.8981918,1.2960342,1.2675446,0.0,0.906787,0.0,0.8508938
abominablemovie,2.1986687,1.431885,0.0,1.6220474,2.2126315,2.1339703,0.0,2.1212277,0.0,1.2864403
adastramovie,1.2983577,0.9538271,0.0,0.94240105,1.3989075,1.2585744,0.0,1.138655,0.0,0.60117495
adogsjourneymovie,2.7842128,2.1409006,0.0,1.9782677,2.5411844,2.6838932,0.0,2.5148454,0.0,1.3207592
aftermathmovie,1.0543748,0.78900576,0.0,0.8342398,1.1368932,1.0136665,0.0,0.8754012,0.0,0.48992437
aftermovie,1.4018927,0.99821264,0.0,1.0044663,1.6278217,1.5330516,0.0,1.3334348,0.0,0.81773853
ahiddenlifefilm,0.6662038,0.5444294,0.0,0.48875263,0.737752,0.71897614,0.0,0.56441045,0.0,0.45671868
alitamovie,1.5927496,1.7271762,0.0,1.5413055,1.6174295,1.4720017,0.0,1.1370175,0.0,0.9324103
angelhasfallen,1.4181352,1.2945249,0.0,1.2027268,1.686665,1.5258796,0.0,1.2337109,0.0,0.7402724
angrybirdsmovie,2.8071022,2.6584225,0.0,2.7941504,2.2292688,2.903625,0.0,1.8246781,0.0,2.1997252
annabellemovie,1.6713834,1.6920326,0.0,1.6225874,2.225272,1.8535635,0.0,1.6462226,0.13826929,0.9152299
annamovie,1.2458298,1.0541368,0.0,1.0258632,1.3696257,1.2159628,0.0,0.9420285,0.0,0.83271223
apollo11movie,1.0021794,0.7337757,0.0,0.7693146,1.1167411,0.9886961,0.0,0.8011276,0.0,0.5882058
arcticdogsmovie,1.1013145,0.94262743,0.0,1.0098605,1.1978791,1.2998089,0.0,0.83283174,0.0,0.7892887
arcticmovie,0.97994274,0.8863112,0.0,0.8261136,1.0772253,1.1992476,0.0,0.9285312,0.0,0.7506492
artofracingmovie,1.4472618,1.2191424,0.0,1.3234415,1.4831506,1.7137597,0.0,1.2585661,0.0,0.7987559
avengers,1.1090101,0.72908,0.0,0.7736549,1.292742,1.1785234,0.0,1.0112795,0.0,0.78801006
beachbummovie,1.4893942,1.2991116,0.0,1.1700222,1.4659677,1.5604959,0.0,1.0240861,0.0,0.96422446
bernadettefilm,1.4551558,1.0027194,0.0,0.81471586,1.7339947,1.6990749,0.0,1.5104246,0.0,0.8520355
blackandbluemovie,2.3011622,2.4273162,0.0,2.0321457,1.9805963,2.3982234,0.0,1.5196052,0.0,1.778421
blackchristmas,1.1237621,1.1435184,0.0,1.0599482,1.2294619,1.3082706,0.0,0.89745843,0.0,1.081285
blindedbythelightmovie,0.8690899,0.7556318,0.0,0.77892196,1.0272821,1.230642,0.0,0.7717385,0.0,0.5905589
bombshellmovie,1.9832575,1.3488019,0.0,1.2934875,1.9958261,1.651963,0.0,1.5507244,0.0,1.0138892
booksmart,10.834044,10.649559,0.0,10.657348,9.408437,12.166743,0.0,9.021384,0.0,6.707316
breakthroughmovie,2.488828,1.5446072,0.0,2.0445383,2.8661504,2.8293834,0.0,2.3656,0.0,0.9644804
brianbanksmovie,1.5645111,1.0016463,0.0,0.95562255,1.5638049,1.5085924,0.0,1.4109616,0.0,1.018351
brightburnmovie,1.2731726,1.2872119,0.0,1.1283462,1.3198857,1.4237432,0.0,0.9277814,0.0,1.0480007
brittanyrunsmov,1.1127758,0.8012972,0.0,0.65115863,0.9400117,1.3515731,0.0,0.8736435,0.0,0.74967766
captainmarvelofficial,1.435791,1.1859848,0.0,1.1835139,1.498731,1.3947712,0.0,1.0744072,0.0,1.0919703
captivestatemovie,1.3102891,1.0207554,0.0,1.2127059,1.5388274,1.4483614,0.0,1.3953708,0.0,0.87602067
catsmovie,1.9925623,2.525093,0.0,1.6152589,2.2218204,2.2020004,0.0,1.2736627,0.0,1.0879409
charliesangels,2.5104191,2.3899643,0.0,2.1761372,2.1492918,2.5551546,0.0,1.9903181,0.0,2.1859736
childsplaymovie,4.250394,3.3779325,0.0,3.3820755,4.355018,3.7453089,0.0,3.6505852,0.0,2.508551
clarathefilm,5.6466346,3.5398238,0.0,4.002608,5.376498,4.758483,0.0,5.939586,0.0,3.2407875
coldpursuitmovie,0.8918877,0.7549988,0.0,0.69204324,1.1381637,1.0709502,0.0,0.77443796,0.0,0.6222449
countdown,1.8038926,1.7115757,0.0,1.3929398,1.9575622,1.8318284,0.0,1.4340825,0.12167661,0.9674574
currentwarmovie,1.5637722,0.7741256,0.0,0.69867367,1.5226655,1.189314,0.0,1.3839382,0.0,0.6547867
darkwatersmovie,1.6639569,1.4373274,0.0,1.473815,1.7592051,2.1958175,0.0,1.4599531,0.0,1.056396
detectivepikachumovie,1.6290374,0.84009665,0.0,0.99080974,2.042953,1.859256,0.0,1.8471688,0.0,0.8699001
disneyaladdin,1.9628086,1.3669457,0.0,1.1967208,1.9518639,1.7631687,0.0,1.6667567,0.0,0.9466698
disneyfrozen,3.1497736,2.3631275,0.0,2.604172,2.8428047,3.5811505,0.0,3.019231,0.0,1.6766441
disneymaleficent,1.5994313,1.0986993,0.0,1.0883348,1.6822149,1.5786761,0.0,1.4471977,0.0,0.7685015
doctorsleepmovie,1.1717229,1.1063054,0.0,1.0229762,1.2575933,1.2481124,0.0,0.90504825,0.0,0.52668864
dolemiteismyname,2.1993167,1.3142316,0.0,1.1454735,2.109941,2.271247,0.0,1.9298255,0.0,0.9070598
dontletgomovie,1.290657,1.2718148,0.0,1.1697264,1.4451876,1.5624083,0.0,1.0548803,0.0,1.0656788
doramovie,1.4399226,1.0942166,0.0,1.052895,1.4828912,1.4272375,0.0,1.0917512,0.0,0.6528642
downtonabbey_official,2.2907636,1.3024678,0.0,1.6850729,2.4760523,1.9584821,0.0,2.102562,0.0,1.4227433
dumbo,1.3925147,0.9600306,0.0,0.9376128,1.4168787,1.4290721,0.0,1.2670975,0.0,0.77874804
escaperoom,1.2310157,1.3558655,0.0,1.1503541,1.3711375,1.3690733,0.0,0.96725714,0.0,1.045132
everybodyknowsmovie,0.9727543,0.71045464,0.0,0.6641073,1.0322423,0.9775622,0.0,0.7797693,0.0,0.5119618
fastandfuriousmovie,2.4671793,2.6405709,0.0,2.2360706,2.4954364,2.2022562,0.0,1.8115256,0.0,2.026299
fightingwmyfam,2.011206,1.709641,0.0,2.006367,2.016836,1.9373894,0.0,2.0748076,0.0,0.9382037
fivefeetapartfilm,3.5985036,2.561373,0.0,2.266014,3.8280756,2.6218314,0.0,3.0846035,0.19068058,1.6823257
fordvferrari,1.156554,0.86004514,0.0,0.84735155,1.2400404,1.2756757,0.0,1.0944632,0.0,0.6008848
freaksthefilm,1.1535611,0.62731934,0.0,0.97664696,1.3773999,1.1746494,0.0,1.105133,0.04875011,0.6431844
geminimanmovie,1.683419,1.1973958,0.0,1.0891622,1.5890456,1.4770727,0.0,1.3249998,0.0,1.0585331
glassmovie,1.2678635,1.0995398,0.0,1.1712477,1.4616165,1.3878065,0.0,1.0418966,0.03152904,0.9095593
gloriabellmovie,1.2680423,1.2989316,0.0,1.1598618,1.32585,1.5391824,0.0,0.9733529,0.0,0.75463617
godzillamovie,1.5615225,0.89993775,0.0,1.0606992,1.7989583,1.6060635,0.0,1.584549,0.0,0.56606454
goldfinchmovie,1.6162467,1.1193125,0.0,1.0753403,1.6301105,1.428068,0.0,1.1591672,0.0,0.9008205
goodboysmovie,1.4796023,1.5871451,0.0,1.2116802,1.7589793,1.6406423,0.0,1.1158279,0.0,0.8913382
goodliarmovie,1.828371,1.3473814,0.0,1.475882,1.807387,1.7655139,0.0,1.5655872,0.0,1.0012769
gretafilm,1.5016913,1.0969152,0.0,1.0417042,1.7326896,1.6164472,0.0,1.2723184,0.0,0.7850429
halathemovie,1.9924891,1.8039823,0.0,1.9474001,1.8262866,1.9724612,0.0,1.5048614,0.0,1.3164401
happydeathdaymovie,0.88138795,0.9719244,0.0,0.97219956,0.89217263,1.0635648,0.0,0.7054276,0.0,1.0503702
harrietfilm,1.3419838,1.0310476,0.0,0.9336153,1.3074173,1.4389348,0.0,1.0431376,0.0,0.80383676
hellboymovie,1.0786208,1.1693285,0.0,1.0149281,1.4347146,1.34618,0.0,0.9424428,0.0,0.865273
hersmellmovie,2.203461,2.5455098,0.0,2.3883078,2.4750156,2.3711896,0.0,1.7117156,0.0,1.9415368
highlifemovie,1.045177,1.0223993,0.0,0.92659605,1.1054453,1.231372,0.0,0.8362264,0.0,0.6413971
highstrungmovie,13.216115,13.191093,0.0,11.637467,14.621676,14.950978,0.0,12.316204,0.0,11.348896
honeyboymovie,2.8784525,1.2676599,0.0,1.7454207,2.9310663,3.4030328,0.0,3.0158792,0.0,1.6281501
hotelmumbaifilm,1.2670574,1.0778607,0.0,1.047317,1.2241231,1.3468525,0.0,1.0723009,0.0,0.771207
httydragon,3.6314793,2.9820747,0.0,2.8784947,3.4080625,3.2284229,0.0,2.9832408,0.0,2.2945328
hustlemovie,1.6521218,2.0210488,0.0,1.8489356,1.3888357,2.3837254,0.0,1.2904155,0.0,1.4729357
hustlersmovie,5.7166224,7.149707,0.0,6.6368523,5.9227796,6.4894834,0.0,4.8334713,0.23750593,4.4439945
isntitromantic,1.5225213,1.2862628,0.0,1.4384038,1.4878284,1.8547193,0.0,1.3598566,0.0,1.0857601
