movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34
brianbanksmovie,0.40468216,1.0593431,0.74755704,0.6471951,0.0,1.1335831,0.0,0.58122015,0.5550655,0.0,0.7349411,0.8573107,0.6564049,0.6073077,0.9796648,0.39514518,0.7209553,0.5756164,0.8900563,0.75615376,0.42451525,0.0,1.2078722,0.81617296,0.6294558,0.8136992,1.085096,0.5831646,0.8633947,1.06028,1.0008101,0.0,0.0,0.44333273,1.0451849
brightburnmovie,0.4169251,1.3545699,0.9049571,0.82080126,0.0,1.2053607,0.0,1.0699854,0.49889135,0.0,0.6419086,0.57596767,0.7737495,0.8410908,1.1525921,0.31549418,0.56586295,0.36733547,0.87868786,0.81854796,0.35806724,0.0,0.9683662,0.7620419,0.8585069,1.0398239,1.077111,0.83433497,1.0299416,0.7506897,0.94293845,0.0,0.0,0.31211185,0.64298004
brittanyrunsmov,0.31163457,0.8852424,0.9238563,0.6201827,0.0,0.8078966,0.0,0.8951657,0.3779585,0.0,0.6967744,0.3573579,0.66066253,0.17858817,0.73740596,0.472786,0.5961198,0.3817837,0.5824907,0.7103316,0.4901667,0.0,0.8811447,0.6361171,0.5078006,0.72810876,0.5052598,0.4968151,0.7315215,0.4640889,0.83280843,0.0,0.0,0.25027582,0.47747496
captainmarvelofficial,0.54948294,1.2486811,1.041979,0.62005335,0.0,1.0042479,0.0,1.07966,0.5168191,0.0,0.60154355,0.6623657,0.76245695,0.5861797,1.1462989,0.4425897,0.5938174,0.4812435,0.95258147,1.0638868,0.43760222,0.0,0.9683948,0.7594447,0.5057791,1.3219037,0.7157137,0.9182493,0.70501167,0.8555133,1.0836406,0.0,0.0,0.47914326,0.77628845
captivestatemovie,0.27343276,1.0824316,0.7927162,0.8300136,0.0047943154,1.131538,0.0,1.0580177,0.58812886,0.0,0.7506752,0.33687055,0.7198286,0.45125142,0.9959795,0.19043824,0.5712143,0.31067118,0.52862513,0.81561244,0.26645616,0.0,1.0258536,0.8164774,0.507972,0.78217036,0.7495643,0.7170214,1.0259137,0.42383704,0.8645622,0.0,0.06417044,0.47476175,0.53896064
catsmovie,0.75555587,1.8107336,1.8965652,1.3155088,0.0,1.4343454,0.0,2.1845374,1.3138149,0.0,1.2598262,0.43401524,1.3489532,0.4162824,1.9256761,0.7394387,0.93034655,1.3823036,1.2185146,1.5528045,0.6529293,0.08887745,1.5644639,0.78570145,0.70938385,1.7192752,1.2666199,1.344862,1.6293375,0.9592176,1.8832574,0.0,0.0,0.8425985,1.167787
charliesangels,0.56204444,3.078595,1.5926915,1.6671365,0.0,2.4445941,0.0,2.0912354,0.9120526,0.0,0.9552157,1.0933887,1.5917456,0.8756866,1.9977511,1.0895793,1.1096776,1.0378383,1.4794296,2.222474,0.9604235,0.0,2.4001694,1.7548697,1.1393267,2.181896,1.8390025,1.6420246,2.1827059,1.5470328,2.316971,0.0,0.0,0.811691,1.6773484
childsplaymovie,1.1001612,3.6976056,3.0857806,3.1987605,0.0,4.0890503,0.0,3.78238,1.0101607,0.0,2.873154,1.871346,2.416147,2.1207263,3.609186,0.88553226,2.3248737,1.5200362,2.807949,3.7493565,1.775377,0.0,3.447987,1.9876562,2.9121468,3.376394,3.294164,2.864704,3.5813806,2.070106,4.0614448,0.0,0.0,1.362646,2.804483
clarathefilm,1.6772258,5.145493,3.5516202,2.8853347,0.0,4.8463664,0.0,2.9275649,1.402437,0.0,1.3894551,2.3282576,2.732616,2.1888359,3.9677312,1.622781,3.400029,1.8252152,3.2656581,3.6192908,1.2071801,0.0,2.7036421,2.521755,2.4432511,4.7625275,4.206173,3.178833,4.003828,3.099409,4.6090226,0.0,0.0,1.3699516,3.280593
coldpursuitmovie,0.25637037,0.7065893,0.61073965,0.5482097,0.0,0.7602931,0.0,0.60543853,0.58821243,0.0,0.44739625,0.4719645,0.52467895,0.47128922,0.8686252,0.13450056,0.27270895,0.3412559,0.3536189,0.64399594,0.14282286,0.05866676,0.75672776,0.5383764,0.42020804,0.7796511,0.59939307,0.43971586,0.53163576,0.5956177,0.79044783,0.0,0.0,0.5050569,0.60073924
countdown,0.58045655,1.6288669,1.3875934,1.3945577,0.0,1.7334548,0.0,1.4136811,0.7993113,0.0,1.0264697,0.86357987,1.0889797,1.0302866,1.2821405,0.29510486,0.7596842,0.4297724,1.3078578,1.2151101,0.54489416,0.0,1.5881472,1.080924,0.92340565,1.2968966,1.363805,1.202756,1.2971419,1.0168453,1.2913811,0.0,0.041873895,0.6351022,1.2261639
currentwarmovie,0.470157,1.2143984,0.94232714,0.92666256,0.0,1.2825158,0.0,1.0457773,0.5541149,0.0,0.81945205,0.7727042,0.80425906,0.50258875,1.1146266,0.2657131,0.46989977,0.34571627,0.99328375,0.8637957,0.5571959,0.0,0.9087083,0.5589349,0.78820837,0.9921446,1.0989003,0.8845519,0.7678658,0.68079066,1.1005757,0.0,0.0,0.6070039,0.8738186
darkwatersmovie,0.11530617,1.4280374,1.5289323,1.3026992,0.0,1.3173337,0.0,1.3447334,0.90816236,0.0,1.0746698,0.88182765,1.0970379,0.44841093,1.609761,0.60545033,0.6410782,0.6634106,0.8755204,1.3469287,0.826757,0.0,1.2201695,0.83655924,0.61325896,0.77654064,0.9685897,1.0248958,1.3033336,0.4900633,1.1447974,0.0,0.0,1.1961288,1.2461175
detectivepikachumovie,0.4504228,1.317483,0.94789207,0.7693756,0.0,1.7453783,0.0,1.0669397,0.71740985,0.0,0.79135734,0.7198525,0.69089437,0.78288245,1.1214489,0.12332339,0.7500066,0.37936038,1.0099218,0.9144695,0.6121389,0.0,1.2172589,0.9168992,0.98550737,0.9851716,1.4053593,0.6547301,1.1618413,0.5830585,1.1353939,0.0,0.0,0.43536666,0.8684902
disneyaladdin,0.4825873,1.358304,0.84316844,0.96525884,0.0,1.4978521,0.0,0.9130707,0.73655057,0.0,0.33326933,0.52592134,0.8324246,0.58406293,1.076513,0.56579745,0.55665237,0.5480025,0.8393178,1.0389937,0.4917762,0.0,1.0797079,0.8985168,0.6279371,1.3443573,1.0810243,0.63053054,1.3204703,0.7489643,1.3914841,0.0,0.0,0.5574319,0.9916254
disneyfrozen,1.1323448,2.7850542,1.8770187,1.8334061,0.0,2.0524862,0.0,1.3017601,0.77186745,0.0,0.8770569,0.4728731,1.3510404,1.1783408,2.0578477,1.1017003,1.2431486,0.6863648,1.1540966,1.9690894,0.7743438,0.0,1.7641742,1.6433427,1.1639235,2.4591017,0.9675281,1.4715695,1.5170872,1.7253892,2.5413148,0.0,0.0,1.3262274,1.7400652
disneymaleficent,0.52595174,1.217417,0.82545453,0.85710233,0.0,1.1529948,0.0,0.57720387,0.7490736,0.0,0.5638973,0.53764886,0.54002076,0.5344491,0.9703126,0.556287,0.62081844,0.5268517,0.80774,0.91482043,0.33367905,0.0,1.2062087,0.77508,0.46726093,0.94936115,0.8412977,0.57008415,0.93052715,0.7119358,1.2010703,0.0,0.0,0.7056629,1.0515869
doctorsleepmovie,0.5234378,0.77132887,0.5606997,0.6850784,0.0,0.95135283,0.0,0.6814402,0.5378642,0.0,0.61754537,0.30934575,0.4128006,0.54984653,0.72530496,0.21607251,0.46158016,0.31244552,0.6703108,0.60144776,0.41843584,0.0,0.6690227,0.6075176,0.43000972,0.78163135,0.7501955,0.4118417,0.6889423,0.58131397,0.9698431,0.0,0.059178732,0.59242564,0.70976853
dolemiteismyname,0.38053748,1.9760301,1.6116338,1.3804014,0.0,1.6244829,0.0,1.700005,1.2585546,0.0,0.89654714,0.93737423,1.0198487,0.9791139,1.9113829,0.7752037,0.7726029,0.69562894,0.8211902,1.5041869,0.66841143,0.0,1.4443994,1.2111748,1.1077546,1.499802,1.2404625,1.3406397,1.4516575,1.0330302,1.9224213,0.0,0.0,1.2161732,1.4233919
dontletgomovie,0.6776965,1.3675501,1.263295,0.98989946,0.0,1.2521484,0.0,0.98127115,0.42809686,0.0,0.82134396,0.47728196,0.4680707,0.5651365,1.2034543,0.5623601,0.78922,0.40984416,0.97124356,1.0740272,0.5554715,0.0,1.0695622,0.8600443,0.65642357,1.102459,0.8086257,0.89741564,0.8915789,0.59615964,1.2767483,0.0,0.0,0.50875354,0.89619833
doramovie,0.26117465,1.113832,0.7328678,0.6088075,0.0,0.90166473,0.0,0.9661279,0.41718912,0.0,0.5419679,0.547711,0.6133259,0.36967346,0.6656339,0.16037463,0.48640174,0.5700828,0.8562113,0.9935412,0.4179233,0.0,0.8748205,0.7750345,0.6895865,0.78808653,0.7807187,0.47335777,0.7537677,0.64156544,0.86518687,0.0,0.0,0.35078698,0.8941421
downtonabbey_official,0.6383665,2.0300233,1.3388457,1.2673762,0.0,2.160261,0.0,1.6259128,1.0640333,0.0,1.0137583,1.2196229,1.3033272,0.6649423,1.7580007,0.7335092,0.80697745,1.2081339,1.3488505,1.7129151,0.6803807,0.0,1.6191308,1.0934025,0.87664866,1.8615682,1.6590785,1.0572916,1.2714583,1.217428,1.6768028,0.0,0.0,1.1821365,1.0318503
dumbo,0.41178527,0.9706343,0.6667565,0.7347939,0.0,0.9523423,0.0,0.55832887,0.5055976,0.0,0.2889787,0.3493319,0.50480103,0.511731,0.8040974,0.471761,0.5244088,0.38484982,0.6225741,0.72184217,0.2594368,0.0,0.85786504,0.60756093,0.43664116,0.89032817,0.74021816,0.47977242,0.8391389,0.5976074,0.93805796,0.0,0.0,0.5121606,0.76822007
escaperoom,0.36710808,1.3705418,1.0070165,1.1165977,0.0,1.3663436,0.0,1.1530025,0.30548406,0.0,0.86185545,0.59338546,0.72875106,1.0180025,1.0820867,0.29871473,0.5901823,0.28299847,0.8771007,0.8494298,0.6481777,0.0,0.9853942,0.7925098,0.89590406,1.0456398,1.0880312,0.82224303,1.013255,0.8679937,1.2026675,0.0,0.0,0.41793746,0.90619516
everybodyknowsmovie,0.16245584,0.8165428,0.6333137,0.6541099,0.0,0.7211201,0.0,0.69348824,0.4559364,0.0,0.47346205,0.4502631,0.59722364,0.27297476,0.64163375,0.2754568,0.3534909,0.26766366,0.46416363,0.6569079,0.30265668,0.0,0.6842414,0.51893115,0.3345743,0.6164727,0.6004309,0.3912211,0.49696556,0.38832945,0.6635822,0.0,0.0,0.41904724,0.51717156
fastandfuriousmovie,0.4799785,2.814895,1.8754964,1.6573721,0.0,2.0430763,0.0,1.990895,0.77735925,0.0,0.93862927,1.0228088,1.2709105,1.1362932,1.4704942,0.87343746,0.9427668,0.7315815,1.2603552,1.6008179,0.6390263,0.0,2.034494,1.3966144,1.1017596,1.7672011,1.5397633,1.3132113,1.7713356,1.0576143,1.946579,0.0,0.0,0.8107616,1.4171896
fightingwmyfam,0.4378014,1.6885054,1.2289333,1.2602845,0.0,1.4459724,0.0,1.359693,0.9774197,0.0,1.3203057,0.8214846,0.85864866,1.0561074,1.3387582,0.82932526,0.5745705,0.91634667,1.5662886,1.6872319,0.5798842,0.0,1.845967,1.1447866,1.1196338,1.3548585,1.4337934,1.2038472,1.0035785,1.0748168,1.68913,0.0,0.0,0.84594274,1.4855251
fivefeetapartfilm,0.45584902,2.2103744,1.5144142,1.5010058,0.0,2.5697932,0.0,1.8641212,1.1611978,0.0,0.85447145,1.4156067,1.5155706,1.2808349,1.8028384,0.18456264,1.182634,0.50075585,1.0607325,1.2596343,0.57100296,0.071313,2.3084955,1.7132096,1.5706635,1.5445224,1.8691452,1.8575919,1.73139,1.5906559,1.396365,0.0,0.0,0.47250757,1.7540308
fordvferrari,0.20678155,1.0913563,0.59921455,0.50460005,0.0,1.0940533,0.0,0.8427076,0.34145063,0.0,0.60457236,0.5710544,0.53972334,0.5913713,0.6411024,0.44390178,0.5588825,0.48044226,0.5448238,0.6089863,0.28207383,0.0,0.936487,0.8112702,0.41705346,0.800738,0.7424092,0.7216335,0.52534926,0.67306775,0.63662845,0.0,0.0,0.31122443,0.65883166
freaksthefilm,0.41066134,1.3793766,0.89020324,0.6896681,0.0,0.99259865,0.0,0.92298704,0.3278838,0.0,0.7861449,0.6212098,0.8482284,0.6505021,0.8821662,0.44794333,0.83803195,0.61871594,0.94543815,0.9119752,0.41681886,0.0,1.1342778,0.9984939,0.49739397,1.1686805,1.0815337,0.96980447,0.6794252,0.96056074,1.205958,0.0,0.0,0.2782706,0.7587336
geminimanmovie,0.318969,1.1933641,0.8607863,0.7119941,0.0,1.3438003,0.0,1.1220922,0.34630793,0.0,0.4633267,0.6783608,0.7844381,0.48616704,0.8717397,0.15891734,0.47458786,0.3258284,0.7478947,1.0486674,0.3166441,0.0,0.83900076,0.83359927,0.82127047,1.1109416,0.97429425,0.5949871,0.7742984,0.6033276,1.1188521,0.0,0.0,0.31215099,0.7610801
glassmovie,0.36931813,1.2954955,0.88728696,0.8946173,0.0,1.2061722,0.0,0.6662924,0.43189102,0.0,0.32137454,0.5226324,0.6042442,0.600884,0.81008226,0.27200168,0.506861,0.21736008,0.77742535,1.1040938,0.29327595,0.0,0.90377456,0.7808505,0.43221322,1.1272801,0.77529716,0.5909385,0.7371673,0.6563088,0.9823486,0.0,0.0,0.5132863,0.6273287
gloriabellmovie,0.5182023,1.1618326,0.97516054,0.63759226,0.0,0.9756906,0.0,0.88350797,0.52987623,0.0,0.40565556,0.695001,0.60772306,0.58816683,0.94529706,0.3416348,0.5810343,0.2581531,0.71324885,0.938642,0.38566092,0.0,0.91283613,0.7653128,0.49373376,0.95416856,0.6796962,0.6200159,0.934372,0.61838406,0.7841287,0.0,0.0,0.3755563,0.7232109
godzillamovie,0.5440833,0.9215984,0.8290586,0.67228025,0.0623687,1.4241854,0.0,1.0736458,0.58303404,0.0,0.6436313,0.42150903,0.51651675,0.80359435,0.93251026,0.2975688,0.69235003,0.35598433,1.054599,0.70701784,0.48741576,0.0,0.89281887,0.66795886,0.82339954,0.7232545,1.3743442,0.51091236,1.0698109,0.58381605,0.95619905,0.0,0.05999632,0.15373018,0.52992564
goldfinchmovie,0.25852254,1.4033501,0.8420105,0.91753733,0.0,1.2259163,0.0,1.0301778,0.5434005,0.0,0.41812408,0.7532823,0.5641656,0.8030081,0.83950657,0.57577014,0.80076903,0.19517624,0.9756619,0.93816155,0.5075604,0.0,1.2583945,0.89384526,0.71248186,0.98351717,0.916324,0.4960735,0.80934066,0.7744555,0.7562222,0.0,0.0,0.4053433,0.70970297
goodboysmovie,0.84172875,1.5651577,0.74941015,0.8077625,0.0,1.1426408,0.0,0.9617234,0.59149647,0.0,0.5554347,0.5380841,0.6230863,1.0335743,0.9401802,0.4493001,0.60142034,0.1837681,1.171992,0.9719183,0.23221514,0.0,0.8015412,0.8879777,0.71229327,1.3719243,1.139276,0.78974414,0.8187894,0.9094848,1.5560944,0.0,0.0,0.83469975,1.0182792
goodliarmovie,0.62582767,1.517916,1.0252231,0.86924744,0.0,1.6052109,0.0,1.1369262,0.782844,0.0,0.7717693,0.66651213,0.9411581,0.61179817,1.3261043,0.37265027,0.5202042,0.6377039,1.0875236,1.2158363,0.47654378,0.0,1.2743642,1.0804144,0.77054465,1.105287,1.2491152,0.6428213,1.3829195,1.0164773,1.6541897,0.0,0.0,0.82985556,1.152448
gretafilm,0.54611534,1.5012794,0.7530806,0.75027984,0.0,1.3664756,0.0,1.2396343,0.7021132,0.0,0.7098684,0.71154195,0.96756476,0.43846998,1.0567707,0.23983793,0.5722415,0.48375756,0.7406803,0.8422961,0.33404747,0.0,1.0059834,0.7220717,0.61476684,0.8953936,1.0926714,0.7674962,0.95400596,0.69182634,0.92255384,0.0,0.0,0.68810767,0.80738956
halathemovie,0.6877337,1.8936944,1.1040919,0.9137434,0.0,2.053545,0.0,1.8371065,0.82862836,0.0,1.1098894,0.8263619,1.2254914,0.7321907,1.4450996,0.32633138,0.4947664,0.47680452,1.4310641,1.515618,0.7149017,0.0,1.710841,0.9543331,0.970672,1.7097538,1.3812146,0.8927226,1.1162804,1.038652,1.8463246,0.0,0.0,0.6018243,0.84757215
