movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,1.0141642,0.677472,1.8348069,0.9077313,1.24905,1.4276809,0.5722207,1.0261294,0.0,1.6283343
47metersdown,1.59472,0.90929866,1.9682341,1.6593591,1.1130844,1.7333364,1.195355,1.6936729,0.0,1.9822271
abeautifuldaymovie,1.2649192,0.64946,1.5759778,0.9832454,0.9321587,1.5677004,0.5477999,1.1319019,0.0,1.6968029
abominablemovie,1.9617987,1.1697195,2.709057,1.523556,1.3527374,3.0421112,0.5989231,1.3596511,0.0,3.2110465
adastramovie,1.2800877,0.75651914,1.716962,0.91764396,1.0580469,1.4830076,0.24985552,1.0485379,0.0,1.4835999
adogsjourneymovie,2.5543036,0.9547634,3.334232,2.184307,1.6760707,3.1038027,0.9206814,2.5438454,0.0,2.850589
aftermathmovie,1.0438709,0.5791248,1.3442607,0.91097844,0.8814459,1.1660666,0.55558467,0.92320156,0.0,1.3999634
aftermovie,1.3510703,0.6348207,1.6889795,1.1812478,1.1826011,1.451378,0.5592147,1.1113214,0.0,1.5999875
ahiddenlifefilm,0.6497722,0.38264525,0.8553388,0.5731548,0.6467373,0.7089285,0.27764407,0.58080876,0.0,0.85904306
alitamovie,1.8020765,1.2315335,1.7113185,1.2589293,1.1832055,1.4496819,0.0,0.9811364,0.0,1.9335501
angelhasfallen,1.5196792,0.77804255,2.0243182,1.4608926,1.1061416,1.9594223,0.24489161,1.1966867,0.0,2.021634
angrybirdsmovie,3.4911554,1.5908697,3.0698845,2.0130072,1.9037772,4.592314,0.9834654,2.6728325,0.0,3.8613794
annabellemovie,2.1672835,1.2988977,2.6439097,1.9061457,1.5266249,2.5803692,0.7370609,1.8391291,0.0,2.8905025
annamovie,1.3784677,0.6719331,1.6373948,1.0274289,0.98087823,1.4970756,0.44841117,1.2366561,0.0,1.6212363
apollo11movie,0.8892162,0.4408011,1.259853,0.8523177,0.84083796,1.1465238,0.4218924,0.90032697,0.0,1.3391893
arcticdogsmovie,1.1107748,0.5846807,1.6410241,1.0876254,0.998382,1.1935059,0.49790663,1.174706,0.0,1.4900427
arcticmovie,0.8791909,0.31041515,1.0940739,0.73517627,0.74991775,0.9628065,0.40489885,0.7027473,0.0,1.1195209
artofracingmovie,1.4345535,1.0467391,1.8837881,1.0958672,1.1608958,1.4208585,0.41711968,0.96712154,0.0,1.7533443
avengers,0.95392376,0.4484607,1.6303335,0.77373433,1.2276827,1.116012,0.496768,0.7614606,0.0,1.3941243
beachbummovie,1.4849102,0.64834565,1.8675084,1.4041137,1.2850153,1.7654912,0.68857145,1.3894953,0.0,1.7447495
bernadettefilm,1.4420167,0.8309215,1.8409345,1.3224773,1.1319082,1.5951949,0.5362852,1.0425558,0.0,1.992753
blackandbluemovie,2.6622071,1.0417469,3.4622502,2.0703392,1.7008389,3.5273378,0.30084544,1.6531644,0.0,3.1781235
blackchristmas,1.3647745,0.6801951,1.7294456,1.0084468,1.1308231,1.3041724,0.7980594,1.1206089,0.0,1.6209946
blindedbythelightmovie,0.90985036,0.5240706,1.276796,0.61507714,0.9130571,1.1662595,0.44822395,0.8224788,0.0,1.3271909
bombshellmovie,1.7017211,0.7349685,1.9819696,1.3082031,1.0139452,1.750288,0.49353313,1.3373933,0.0,1.5282309
booksmart,11.680323,4.9833145,12.215632,4.7753806,5.603192,13.908941,1.2920625,7.064059,0.0,12.962231
breakthroughmovie,2.6506906,1.2817659,4.0903826,1.9128686,2.0786693,3.5876677,0.6567233,2.077655,0.0,3.4097888
brianbanksmovie,1.928758,0.8792658,1.8082203,1.009449,0.98013604,1.9486252,0.31352592,0.9497091,0.0,2.09025
brightburnmovie,1.8096288,0.78234136,2.063309,1.4362383,1.2423359,2.0388649,0.71340823,1.4634587,0.0,2.166846
brittanyrunsmov,0.7311708,0.42294165,1.042429,0.651436,0.7034408,1.0749737,0.40163532,0.8170317,0.0,1.1604943
captainmarvelofficial,1.3406258,0.62676674,2.0047984,1.3174883,1.3812487,1.5259217,0.6949074,1.0342726,0.0,1.8242953
captivestatemovie,1.3970181,0.7587276,2.018175,0.59708816,1.1547229,1.5950654,0.3171117,0.99258107,0.0,1.7169073
catsmovie,2.3379648,1.5253134,3.9465585,3.31073,2.754835,3.530117,1.0125775,2.6299102,0.0,3.6743178
charliesangels,3.414329,1.2398982,3.261884,2.1640463,1.5514021,4.6141453,1.382672,2.7842896,0.0,4.0271378
childsplaymovie,4.915703,1.7056324,5.861855,3.0079901,2.7478213,6.9712625,1.2389519,3.4688857,0.0,6.467578
