movie,feature_0,feature_1,feature_2,feature_3,feature_4
thesunisalsoastar,2.0935242,2.8011541,1.336924,3.797413,2.147751
theupsidefilm,2.3602862,2.6988182,0.9916548,3.7671626,1.1597158
tolkienmovie,1.4944738,2.0553179,1.1906706,2.9980383,0.95771253
toystory,1.570965,2.406204,1.3073105,3.1999774,1.4945362
triplefrontier,1.7463446,2.0372078,1.032305,3.077688,1.0656676
uglydolls,3.288067,3.0489457,2.353434,4.517744,1.7656169
uncutgems,2.4489453,2.7753148,1.3915789,3.811672,1.5853294
underthesilverlake,1.9281301,1.9988881,1.1800559,2.4967353,1.3613124
usmovie,1.18981,1.4680432,0.84414375,1.8378704,0.92610914
wavesmovie,1.9922707,2.4341822,1.7269015,3.262665,1.5566502
whatmenwant,2.6778984,2.5339484,1.7871379,3.7319026,1.7664858
wonderparkmovie,1.9931614,2.2563987,1.1537088,2.9269993,1.3833869
wrinklestheclown,0.70396686,0.869773,0.5310412,1.0997928,0.577365
xmenmovies,2.9404898,4.5103855,2.4362159,5.983634,2.6003542
yardiefilm,1.1218531,1.50129,0.7276239,1.8084576,0.82027674
yesterdaymovie,1.4563228,1.8209279,0.8749094,2.2787383,1.0410976
zombieland,2.5740821,2.931206,2.0915592,3.3657343,1.5352911
