movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
booksmart,6.2598467,5.330641,3.037881,2.4509842,6.049382,5.558192,7.0846295,2.946326,6.0603375,6.894741,5.355208,5.458528,3.421415,5.692811,2.8725548,1.4829841,3.1598904,3.066466,7.4046903,6.4808693,5.668519,0.0,5.6855993,2.1161666,5.36453
breakthroughmovie,1.7443805,1.8438425,0.90707767,0.7698642,2.2015603,0.89299494,1.6595209,1.1423118,1.9608537,1.2820663,2.4992611,1.8910028,0.9510945,1.6253724,1.4337478,1.0370907,1.765911,0.77383167,1.690656,1.9692057,1.2388732,0.0,1.7978522,1.3441098,1.6623589
brianbanksmovie,0.9723606,0.8772774,0.7532866,0.48246068,1.379384,0.64208955,0.71944135,0.96455795,1.1204962,0.9723473,1.0801885,0.9803041,0.59266156,1.2777982,0.6574892,0.16869572,0.5372395,0.48195943,1.213068,0.8675993,0.4561614,0.0,0.75776815,0.4432184,0.79445744
brightburnmovie,0.9109907,0.89297396,0.7070235,0.87631035,1.3942035,0.6713473,0.7120326,1.0616277,1.0811265,0.93650657,1.3259224,0.95184785,0.71133864,1.2209704,0.97151935,0.4302917,0.736222,0.638519,1.3273416,0.8810855,0.85187066,0.0,1.2413874,0.7908669,1.1368955
brittanyrunsmov,0.9262331,0.74946374,0.28872246,0.51413023,0.7668728,0.4671829,0.46550903,0.68471235,0.5311362,0.7190904,0.71558183,0.6269003,0.46841958,0.7977507,0.37426832,0.40400505,0.54372686,0.3506142,0.8620046,0.44518968,0.36572504,0.0,0.56215554,0.3373453,0.51242054
captainmarvelofficial,0.7877255,0.8024952,0.648635,0.30557904,1.0451375,0.29110757,1.0293757,0.82274,1.0241922,0.9703212,0.9654215,0.99121875,0.8349403,1.2225066,0.5771466,0.36290148,0.7268227,0.7251543,1.1188498,0.9439982,0.6266254,0.0,1.017982,0.53364503,0.9304525
captivestatemovie,0.7558832,0.6306607,0.50277084,0.55691206,0.8074807,0.2743681,0.3147956,0.53617007,0.7949244,0.8373334,1.0647984,0.8257202,0.23282835,0.8041487,0.6814059,0.3979774,0.6261438,0.3602401,0.83199084,0.4847164,0.55369276,0.0,0.87699306,0.57354593,0.58507836
catsmovie,1.9650592,0.8254357,1.5533055,1.4517908,1.8122015,1.0465144,0.5247872,1.1712745,1.0500367,1.147423,1.9891577,1.961754,0.41983885,1.7800728,0.5559418,0.72098434,1.0161881,0.98485476,1.5695724,0.47513652,0.7423432,0.0,1.3429531,0.749542,1.6678336
charliesangels,2.1761477,1.6409359,0.8139627,1.8663158,2.0432467,2.0105362,1.488361,1.4275608,2.2200887,2.1115859,2.4485679,1.7122989,1.1562626,2.4601068,1.1885864,1.1769378,1.7318343,0.42133707,2.5507617,1.4926534,1.4670366,0.0,1.7611189,1.1833067,2.222337
childsplaymovie,3.3494637,2.6867313,1.9446629,2.0000536,3.3991003,1.593005,2.2279723,2.3229868,2.7026696,2.4488091,3.2547562,3.331077,1.9095773,3.9414618,1.7609506,1.6588087,2.5135572,1.6696153,3.3366828,2.6001244,2.6432583,0.0,3.7072756,1.391551,2.699713
clarathefilm,4.9858713,1.8875175,2.9837904,1.9229797,4.799338,0.74341464,2.2817185,3.4048295,2.3770287,1.1007495,4.7066,3.4053597,1.9956782,3.3099964,3.7742946,2.3302143,3.5828764,2.3649573,3.6767507,2.229622,1.0895065,0.0,3.1651566,2.2394767,3.3486977
coldpursuitmovie,0.7659272,0.48738295,0.56723464,0.33359146,0.71035165,0.26657182,0.50925463,0.5875119,0.701651,0.5098946,0.9413529,0.750497,0.40953654,0.84447163,0.5718789,0.38158113,0.57250684,0.44322002,0.6737282,0.5512687,0.44584462,0.0,0.7591698,0.45100725,0.67262334
countdown,1.5861198,1.3756754,0.37309754,0.92976826,1.5250058,0.51584655,1.2517062,1.0401442,1.1734878,0.9844002,1.7270689,1.0951681,1.1898706,1.4243375,0.92066145,0.9004826,1.11713,0.49818638,1.4286501,0.97863185,0.97971743,0.0,1.2030005,0.8829368,1.1042852
currentwarmovie,0.9741187,0.7636017,0.7558493,0.7072713,1.261163,0.72993135,0.7117866,0.79095036,0.9197132,0.8878591,1.2892512,0.8146228,0.57940793,1.0435239,0.6364466,0.43712002,0.65639037,0.38135904,1.1749935,0.6870773,0.52872413,0.0,0.8989001,0.6454679,0.8472065
darkwatersmovie,1.1104704,1.186064,0.9603201,0.80352604,1.2437645,0.7324125,0.8561944,0.7185353,1.5098822,1.0534507,1.8467492,1.3395885,0.2719287,1.0651544,1.0223044,0.711865,0.75511533,0.77166545,1.2821577,0.81430817,1.086354,0.0,1.0518066,0.83632493,1.2663412
detectivepikachumovie,1.2597189,0.7915445,0.45715767,0.55141264,1.1535801,0.61758274,0.8213227,0.6472726,0.91869664,1.1276853,1.4345124,1.0945408,0.7814794,1.1637894,0.63962185,0.6816346,0.60049295,0.38193804,1.3081367,0.7531171,0.7575987,0.0,0.9918356,0.41469303,1.142845
disneyaladdin,0.8730496,1.0648339,0.5946459,0.74393725,1.2601045,0.691458,1.1799289,0.8667115,1.3440974,1.1242182,0.96904385,0.9245542,0.87744004,1.3054156,0.46936038,0.49108422,0.8399302,0.49471915,1.2892144,1.0317961,0.64393985,0.0,1.0772908,0.6588233,1.0650196
disneyfrozen,1.8391505,1.8154068,0.74992037,1.1371148,2.1225011,0.9026459,2.1451988,1.5062748,2.1079233,1.5861096,2.1214662,1.4833174,1.5661196,2.5489407,1.082427,0.6907338,1.7523792,1.1359359,2.447483,2.3077009,1.5480573,0.0,2.5279112,1.3930773,2.149049
disneymaleficent,0.67252046,0.776723,0.42682284,0.41386724,0.9475711,0.40774494,0.9771688,0.6174605,1.1682558,0.8218338,0.83752984,0.85896736,0.67365664,1.0977352,0.33499646,0.47833958,0.71617484,0.50849444,0.9793231,0.8499068,0.608445,0.0,0.99686307,0.50958717,0.9810847
doctorsleepmovie,0.64194363,0.59401757,0.38737863,0.68520266,0.6226666,0.3625068,0.707366,0.62163705,1.0492706,0.79879767,1.062455,0.7097637,0.6845659,1.0276521,0.46844697,0.37965345,0.6656416,0.32007477,0.9736105,0.70722264,0.60010546,0.0,1.1025194,0.645745,0.7875714
dolemiteismyname,1.2415012,1.5170574,0.7276804,1.5247381,1.5244112,1.003194,1.4171058,1.0194272,1.5315306,1.2429366,1.6887399,1.0243526,1.0327247,1.0597146,0.8504401,0.69121855,1.0064553,0.5960942,1.5353966,1.1941764,1.2115076,0.0,1.4898793,1.1799244,1.3227276
dontletgomovie,0.9768398,0.75205976,0.83665454,0.78151673,1.2669146,0.55629784,0.6400284,0.8993068,0.9220921,0.8456884,1.1962653,0.93658185,0.5110692,1.1465338,0.73617244,0.27827156,0.79459786,0.6306279,1.0302155,0.7901066,0.5987234,0.0,1.172697,0.76757216,1.0860753
doramovie,0.9619895,0.94859487,0.7125359,0.53471404,0.9591268,0.4827196,0.69041574,0.4485629,1.0901986,0.6484125,1.175106,1.1820482,0.18263434,0.84804714,0.46841994,0.55676854,0.7695012,0.41676405,0.8108804,0.6098304,0.68059194,0.0,0.73392093,0.41783717,0.8985372
downtonabbey_official,2.0115178,1.091507,0.870043,1.3104969,1.7885888,1.22628,0.8968313,1.2389649,1.3772978,1.4997056,1.9192921,1.1433945,0.9007024,1.825569,1.1789367,0.79882324,1.1190125,0.57707375,1.9451423,0.97779214,1.2077405,0.0,1.141138,0.8763746,1.5329852
dumbo,0.59453744,0.77100843,0.3393033,0.41902155,0.77073044,0.3715115,0.8611942,0.60136026,0.93746376,0.6864731,0.68596655,0.6995181,0.6279976,0.920533,0.35546649,0.40731093,0.60595316,0.44973907,0.8233682,0.8052535,0.5320746,0.0,0.8086251,0.47165143,0.7556976
escaperoom,0.8385974,0.8775912,0.71434444,1.0326934,1.3387203,0.64899987,0.82159865,1.1020268,1.3568199,1.072717,1.3609086,1.0419654,0.81879765,1.3749306,0.93556774,0.46265548,0.9905297,0.55229735,1.2678971,1.0505128,0.94033384,0.0,1.5209543,0.90947545,1.334429
everybodyknowsmovie,0.5710549,0.50793874,0.4051996,0.47062093,0.67137223,0.35418165,0.367226,0.5112966,0.58661795,0.55476606,0.7593336,0.5720838,0.30875877,0.6613065,0.41593683,0.32339576,0.36871105,0.37992007,0.6882253,0.41099524,0.502002,0.0,0.532277,0.41474482,0.5626466
fastandfuriousmovie,1.9795978,1.4349747,1.6135616,1.2162216,1.5696163,1.0961189,1.3656822,1.254001,1.3789617,1.253813,1.9443419,1.8871025,0.79969096,1.4900401,1.1081514,0.69890773,1.2140483,1.1484503,1.1169448,1.5412046,1.2119441,0.0,1.3256812,0.9743122,1.5115463
fightingwmyfam,1.4474581,1.6658154,0.70390034,0.9836187,1.7452544,0.8035463,1.1891586,1.1946235,1.5023607,1.4960089,2.15296,1.3995068,0.9298947,1.8459163,1.0058162,0.98801184,1.3658588,0.83881086,1.8678176,1.4753687,0.9581041,0.0,1.7296377,1.3728951,1.5320525
fivefeetapartfilm,1.6747192,1.8706822,0.51677847,0.9157502,1.8206937,0.93240005,2.3922002,1.0493402,2.35727,1.6350179,2.1856637,1.5972621,1.8121858,1.8522067,1.3178723,1.0006913,1.6436545,0.6919832,2.0195475,2.4081025,1.9903743,0.0,2.1214867,1.0260794,2.0004876
fordvferrari,1.1396523,0.6037049,0.45949405,0.7558474,0.7289274,0.42019802,0.4434121,0.8636938,0.40406305,0.58604467,0.8116848,0.5923484,0.604338,0.9476154,0.5834872,0.44440004,0.68626463,0.5293727,0.8348418,0.43983427,0.4442568,0.0,0.63648105,0.60076106,0.50717133
freaksthefilm,1.2621691,0.6129706,1.16888,0.6493166,1.1632367,0.35884175,0.54547155,0.7679214,0.6630965,0.45837474,1.497594,1.3312818,0.16272324,1.0339983,0.5610352,0.45751253,0.77324396,0.5973436,0.6910574,0.589071,0.42704362,0.0,0.8728372,0.46184236,1.0376035
geminimanmovie,0.8123154,0.94271797,0.48297077,0.64790887,1.1091187,0.50481844,0.82317984,0.6711403,0.9495876,0.96835405,1.1022937,0.9897141,0.65314746,0.8700526,0.438016,0.47209692,0.54600555,0.4466802,1.0855396,0.7499469,0.53149664,0.0,0.90718,0.48805276,0.8335914
glassmovie,0.6866237,1.0745473,0.4467208,0.59338003,0.73396695,0.37219444,0.89445215,0.7834319,0.9173454,1.0395935,1.2093055,0.85326356,0.8161304,0.99763334,0.430249,0.480336,0.67552537,0.5141352,1.1242337,1.0068133,0.6245656,0.0,1.0020019,0.5488334,0.5723192
gloriabellmovie,1.0304912,0.7749988,0.6225978,0.77669144,0.8990337,0.669,0.65336215,0.7972222,0.76297826,0.8579704,1.027113,0.87034905,0.6291365,1.0879376,0.7045442,0.46870345,0.7651033,0.5418186,0.9696984,0.7265922,0.7296125,0.0,0.8684219,0.6829045,0.8508061
godzillamovie,0.8871199,0.70529246,0.41437063,0.66471255,0.95909727,0.40975118,0.68767965,0.60619384,0.77066773,0.7283348,1.1309861,0.74727046,0.6371574,0.8375203,0.5222484,0.5500721,0.70515895,0.36558536,0.8839003,0.61507326,0.5513365,0.0,0.74290437,0.60962087,0.9619992
goldfinchmovie,1.1064876,1.1634631,0.5406349,0.77328736,1.1916606,0.6343437,0.83777505,0.8604112,1.119324,0.7960426,1.5901538,1.0276139,0.57196975,0.8944374,0.8376625,0.7061888,0.9411426,0.35415295,1.0572796,0.96206594,0.6544285,0.0,0.6740307,0.77256274,0.8906748
goodboysmovie,1.0512964,0.7625651,0.58323395,0.94416565,0.7294924,0.6062227,1.0354284,0.8118555,1.2313528,0.9767978,1.2570794,0.7715307,0.9033407,1.3763691,0.73194927,0.46234563,0.9255528,0.40132117,1.2249434,0.95181173,0.8844743,0.0,1.5473552,0.8063247,0.96594757
goodliarmovie,1.2373463,1.0423782,0.9102914,0.9311125,1.3552294,0.8384031,0.78308284,0.8652008,1.1059382,0.896028,1.7482188,1.073795,0.5002661,1.4144673,0.60910445,0.86788785,1.0211244,0.7446184,1.3823612,0.7821981,0.7592198,0.0,1.4371536,0.7043342,1.3779866
gretafilm,1.0042219,1.0438228,0.25278226,0.8547256,0.89254457,0.5040292,0.57076174,0.7430443,0.92912143,0.9557724,1.2758627,0.61443615,0.47506556,0.86113477,0.6932371,0.6942913,0.8024016,0.47261462,1.1787784,0.7504943,0.73025054,0.0,0.7710969,0.86443055,0.6847572
halathemovie,1.6858346,1.4526222,0.97138804,0.8644897,2.0249588,0.56816375,1.2188567,1.2821201,1.4657383,1.8025923,1.6433856,1.4207087,1.0334972,1.8728225,0.8438332,0.48126227,1.0506746,0.72852737,1.8773024,1.2390742,0.6341546,0.0,1.607601,0.8102792,1.3293442
happydeathdaymovie,0.5650927,0.32799965,0.34457958,0.18843132,0.50520676,0.25849643,0.38489977,0.6401412,0.6430229,0.22754084,0.31210405,0.4988981,0.18902856,0.4937775,0.38715285,0.111610405,0.091385245,0.3382336,0.36279446,0.49439284,0.33081555,0.0,0.21330577,0.121210545,0.28276473
harrietfilm,0.9949498,0.7138643,0.59431535,0.7818693,0.78637445,0.6738853,0.5040707,0.644739,0.7191422,0.78237075,0.8222267,0.8587339,0.2613287,0.9298267,0.56873626,0.34287947,0.46656367,0.39738223,0.74038935,0.6104698,0.7757823,0.0,0.74155873,0.50751466,0.904197
hellboymovie,0.9012898,0.69021744,0.47580227,0.83998513,0.9007968,0.5769392,0.74164313,0.83569086,0.6047548,0.7834159,0.64729214,0.6999966,0.66047955,0.79612523,0.57199997,0.41057986,0.53722405,0.61549205,0.8629657,0.6693611,0.5926967,0.0,0.9005373,0.5073886,0.749795
hersmellmovie,2.0919113,1.074087,0.87218696,0.87762797,1.6416278,0.0254317,0.7969683,1.3433919,0.86070716,1.1136718,2.1241016,0.97471845,1.1894842,1.9188275,1.0587147,1.0322232,1.4400445,1.1306839,2.0116982,0.561326,0.2675035,0.0,1.6401997,0.92463875,1.269928
highlifemovie,0.8401854,0.6163139,0.5118312,0.6825162,0.7922287,0.5142725,0.5233948,0.7586536,0.6469284,0.6296749,0.8997703,0.6667021,0.5449186,0.90191954,0.61169356,0.38788554,0.629463,0.4419446,0.8325768,0.58329755,0.5129086,0.0,0.72164077,0.6052173,0.69246167
highstrungmovie,11.641127,5.396768,4.331664,4.942936,9.020787,3.821931,4.7416773,7.1238046,5.782601,4.9588757,7.8223705,5.218088,3.3750627,8.501143,4.293065,3.3446898,4.753884,5.5494733,10.405004,4.102906,3.1501584,0.0,7.905104,3.257347,7.0847535
honeyboymovie,2.659223,0.97552365,1.3063922,1.2703598,1.7968168,1.0651764,0.77891654,1.5904534,0.83087075,0.88665146,1.8340961,1.4467914,1.0125108,2.351136,1.30191,0.7056717,1.2589798,1.0452616,1.7280962,0.6590145,1.0578924,0.017431375,1.297016,0.6004056,1.7652854
hotelmumbaifilm,0.8176644,0.7126255,0.709233,0.5026231,0.9285199,0.43990666,0.6968835,0.6366552,0.99756366,0.754136,1.1082712,0.97232157,0.5507731,1.148177,0.6496787,0.32427153,0.69422334,0.6004284,1.0670898,0.65907234,0.66221815,0.0,0.9782757,0.5428042,0.93936557
httydragon,2.4220417,1.4806705,1.4412838,1.2407727,2.2905762,1.6754032,1.5646272,1.6345595,1.6840277,1.4316385,2.5121462,1.8739417,1.1640207,2.3109303,1.5811578,1.1001366,1.4336962,0.9392443,2.2234786,1.502555,1.4001338,0.0,2.033042,0.69528824,2.038916
hustlemovie,1.3453412,1.0064358,0.6291327,0.9121871,1.3970702,1.0118223,1.4117055,0.8351378,1.4445301,1.1864312,1.1200719,1.29331,0.8284508,1.651655,0.7996681,0.5512923,0.99599254,0.73282707,1.7588806,0.97999966,1.1266797,0.0,1.3075354,0.9010407,1.5144596
hustlersmovie,4.8778005,3.4484954,1.5879118,3.7537017,4.4635744,2.9167402,4.2735205,2.4709928,4.3194876,3.6683197,5.4531283,3.8933928,3.15384,4.7963777,2.21589,3.3850882,4.1594596,1.9689908,5.4820194,2.9126315,3.324075,0.0,5.1154246,2.9500623,5.2930717
isntitromantic,1.1286944,0.42598993,0.5800432,0.8150583,1.0560564,0.59801483,0.6370619,0.9064552,0.8343894,0.640447,1.0422566,0.8895661,0.63030535,1.0257597,0.7624216,0.5469545,0.7435591,0.6143751,1.0933785,0.4214648,0.5349479,0.0,0.9631864,0.66300505,0.9786646
itmovieofficial,1.0716982,0.858408,0.5426589,0.3710047,1.0824785,0.55718756,0.98331493,0.6390843,0.87432855,0.90056944,1.2195642,0.9335408,0.56522036,1.0315561,0.71183705,0.78458494,0.7319676,0.801922,1.1518173,0.80778074,0.831397,0.0,0.875521,0.5079949,0.98751223
jayandsilentbob,2.166843,1.5859082,0.6181004,1.3386638,1.9249867,1.0368167,1.2382003,1.2519004,1.6792672,1.0625689,1.6327016,1.4189392,0.82326907,1.795245,1.5228378,1.0711641,1.6368665,0.72800595,1.6787398,0.9724905,1.045458,0.0,1.5685779,1.3195915,1.6599828
johnwickmovie,1.3333362,0.73058534,0.9112508,1.3560172,1.4206002,0.8489465,1.1186258,1.1767,1.2873241,0.6966237,1.1698668,1.0014771,0.79685515,1.4397987,0.9719237,0.65049416,1.0411379,0.9400867,1.2253084,0.7702958,0.94562656,0.0,1.3958391,1.2081937,1.4973469
jojorabbitmovie,1.8234141,0.9265911,0.8189703,1.1711549,1.6223739,0.7950727,0.561381,1.2232378,1.1831216,1.1662996,1.9815927,1.4550312,0.677675,1.8459471,0.9620946,0.8431534,1.1440508,0.6151791,1.6838737,0.6451643,0.8120534,0.0,1.3494093,0.9323332,1.488381
jokermovie,0.76749045,0.7224436,0.43587422,0.5519021,0.84677136,0.3390816,0.69623405,0.5782254,0.8862677,0.6674347,1.037365,0.7067136,0.5514587,0.8605937,0.52698624,0.5352923,0.70018977,0.40599322,0.8594002,0.6216685,0.5208308,0.0,0.84600693,0.63653666,0.8513065
judythefilm,1.5448073,0.8120151,1.1446614,0.49721617,1.2010506,0.6608149,0.94793516,0.7609925,0.62245864,0.76033175,1.4197755,1.364949,0.49663907,1.2451684,0.6522661,0.6330822,0.81917554,0.9546211,1.2031326,0.72549266,0.8068667,0.0,1.0617684,0.61161244,0.963962
jumanjimovie,1.5895305,1.7672622,1.4710243,1.4183513,2.2714264,1.1189561,1.4983011,1.5347928,2.18134,1.7867248,3.0397558,1.9983277,1.0983338,2.189734,1.5755099,1.0347483,2.0226357,0.9935106,2.4242828,1.8314717,1.1910124,0.0,2.4972775,1.6347469,2.1733997
justmercyfilm,0.7060053,0.55091834,0.5156622,0.21147585,0.9016935,0.47983158,0.685095,0.5853831,0.64211226,0.5643743,0.6959498,0.7384549,0.45414594,0.75875497,0.57759994,0.4467402,0.55134106,0.55019325,0.656819,0.8827101,0.62868416,0.0,0.6459752,0.28990272,0.8291787
knivesout,1.5326613,0.69018984,1.0887264,1.0984012,1.647309,0.6048703,0.8551491,1.1332542,1.6097391,1.1505475,1.7511846,1.2160623,0.9584259,1.7201965,0.93736917,0.7188085,0.99126977,0.8762967,1.4511156,0.6158861,0.98668855,0.0,1.6732838,0.76644444,1.6636815
lalloronamovie,0.7815052,0.47546482,0.7574847,0.49979144,0.7496349,0.5590483,0.74366826,0.62312317,0.7869783,0.49194354,0.81030285,0.823552,0.42837468,0.7243483,0.5868892,0.3616959,0.57463086,0.5134558,0.50907975,0.5945133,0.5366173,0.0,0.7065609,0.53982663,0.7407667
lastblackmansf,1.6950982,1.2444057,0.7417519,0.9833793,1.5618801,1.0248975,1.0866269,0.98540205,1.349049,1.258719,1.705536,1.2774937,0.8486711,1.5968226,0.72091657,0.82928115,1.3172389,0.68515396,1.6034439,1.0153518,1.0292643,0.0,1.4199643,0.65039724,1.6476346
