movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.5080609,0.4995346,0.5133777,0.6758081,0.35165593,0.5250343,0.8702317,0.6239248,0.6697407,0.9159458,0.61530495,0.621703,0.89554334,0.35836187,0.45887622,0.8067094,0.72980607,0.43673462,0.0,0.3792778,0.31223136,0.50489736,0.0,0.7345573,0.6514146,0.45601237,0.0,0.38449582,0.6827353,0.6924623,0.6743928,0.5689927,0.500061,0.0,0.13028897,0.0,0.8892864,0.28668046,0.38040173,0.0
47metersdown,0.4018144,0.56924164,0.8063448,0.707494,0.52643555,0.8740322,0.8132109,0.7809137,0.6986604,1.1944648,0.61785567,0.84807587,0.91431177,0.5726413,0.13146655,1.1644735,0.7710898,0.52058804,0.0,0.8932311,0.61340827,0.5084338,0.0,0.82397807,0.90403146,0.7603626,0.0,0.35483631,1.0539957,1.2451183,1.0301254,0.7713125,0.41965804,0.0,0.0,0.0,0.9168874,0.6977514,0.5024657,0.0
abeautifuldaymovie,0.30201355,0.4432174,0.5586978,0.94547015,0.4822439,0.26083246,0.57364994,0.5423555,0.69123244,0.78395426,0.49128142,0.6876801,0.71475434,0.5552155,0.2885057,0.7743328,0.97968364,0.470635,0.0,0.43957758,0.41942912,0.3905994,0.0,0.78102344,0.64981616,0.61422503,0.0,0.67735094,0.6675633,0.9748128,0.74618626,0.37556744,0.4249109,0.0,0.0,0.0,0.7321713,0.29657677,0.40218574,0.0
abominablemovie,0.7132621,0.9833955,0.91004854,1.6219689,0.7029048,0.9895056,1.432421,1.0371618,1.1152372,1.7005451,1.5788256,0.88987577,1.9162623,0.6381974,0.42299214,1.6344595,1.8307045,0.9344554,0.0,0.8961642,1.0631002,0.52345574,0.0,1.5362684,0.83977574,0.9509196,0.0,1.0159659,1.2647051,1.4141719,1.1756332,1.2888192,1.1661377,0.0,0.02180564,0.0,1.2702743,0.6700837,0.84227514,0.0
adastramovie,0.43227255,0.5962539,0.7498119,0.73457104,0.32167545,0.4007152,0.7340951,0.697855,0.6113068,0.88797396,0.73239017,0.7839141,0.7349284,0.5733584,0.33067307,0.7861219,1.0290757,0.32929146,0.0,0.5699433,0.48549145,0.5842103,0.0,0.8216874,0.7633614,0.69008344,0.0,0.37861684,0.83273184,1.0927099,0.70111877,0.36463028,0.27494332,0.0,0.0,0.0,0.8022536,0.6003829,0.52799,0.0
adogsjourneymovie,1.0944425,1.0366472,1.0331593,1.3698455,0.9366983,1.0058964,1.6613728,1.2098788,1.4308616,2.2194061,1.3799322,1.7274628,1.9576099,0.9671875,1.348806,1.5410781,1.5392971,0.73206,0.0,0.97249556,1.841658,0.5372146,0.0,1.4308511,1.7017337,1.1112367,0.0,1.2309061,1.5470575,1.9955051,1.3614919,1.2719524,1.1932174,0.0,0.028015176,0.0,2.2637324,0.7876707,1.0568309,0.0
aftermathmovie,0.35294002,0.39202243,0.4737776,0.6482318,0.3604376,0.437881,0.6441809,0.4341697,0.5429434,0.71299636,0.726523,0.51088107,0.78733784,0.35737142,0.4240282,0.65626776,0.58156794,0.41760004,0.0,0.30498558,0.31951904,0.36193842,0.0,0.5877758,0.5862355,0.43669754,0.0,0.26980644,0.62825805,0.61819506,0.5585502,0.3143012,0.26162344,0.0,0.03968623,0.0,0.6659324,0.43032676,0.29984844,0.0
aftermovie,0.5789747,0.40964484,0.47324783,0.5959845,0.38184932,0.42015836,0.6816213,0.63336796,0.54871947,0.79869044,0.58258325,0.4799314,0.71360743,0.41249123,0.35233155,0.8413912,0.78117913,0.44904792,0.0,0.65743923,0.26422283,0.46357602,0.0,0.6962653,0.59875435,0.45534047,0.0,0.46102026,0.6467708,0.66078526,0.6600057,0.37955922,0.48406196,0.0,0.0,0.0,0.84273195,0.5876342,0.3200342,0.0
ahiddenlifefilm,0.2929569,0.27428883,0.32369792,0.37588233,0.2309292,0.26634824,0.4091701,0.3295412,0.3769117,0.46733,0.34997955,0.333134,0.46689266,0.28902525,0.22726941,0.4226969,0.41975096,0.25015563,0.0,0.26127625,0.2575028,0.24391118,0.0,0.41387653,0.38785878,0.31892157,0.0,0.21560927,0.39564693,0.44433403,0.36353165,0.30394262,0.20682599,0.0,0.0,0.0,0.4536839,0.2589912,0.2263587,0.0
alitamovie,0.52560025,0.9395234,1.1782964,1.1668673,0.513623,0.7867884,1.0058149,1.0074542,1.1546772,1.3365798,0.743067,1.2499287,0.94587487,0.7523912,0.69680977,1.2123857,1.3419698,0.5463593,0.0,0.9045609,0.56864804,0.5671537,0.0,0.71729565,1.1457511,0.94354725,0.0,0.7655364,1.0291045,1.5002635,1.10166,0.6482139,0.58152646,0.0,0.0,0.0,1.4661484,0.75675136,0.67819834,0.054564208
