movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.85406595,0.36655486,0.46032584,0.5260516,0.19002557,0.78242904,0.7165076,0.64172274,0.5334415,0.76243603,0.40119252,0.9175724,0.8208685,0.44517395,0.6664909,0.0,0.52280223,0.0,0.0,0.28650698,0.0,0.63239014,0.5727303,0.50127167,0.60996073,0.35684928,0.8257063,0.43974862,0.40994418,0.76176924,0.73252916,0.71782494,0.5023321,0.301948,0.82170886,0.37701184,0.0,0.60109603,0.7692458,0.0,0.49592066,0.0,0.6937531,0.55811787,0.0,0.6707963,0.4307978,0.49963185,0.6698146,0.47456187
47metersdown,0.65150183,0.3187372,0.5173006,0.77741736,0.0,1.3328409,0.97701305,1.1320032,0.7078732,0.7936747,0.7042558,0.5857712,1.0437772,0.6113843,0.7185232,0.0,0.3724993,0.0,0.0,0.7020715,0.0,0.84223735,0.7005905,0.70710504,1.0800562,0.49135584,1.2209249,0.6297066,0.6424069,0.30521247,1.2069523,1.1484908,0.5030031,0.40504488,0.8600753,0.8491918,0.0,0.8375907,0.6610356,0.0,1.1737688,0.0,0.7041353,0.9101439,0.0,0.7058588,0.7617239,0.84441364,0.9786979,0.59875745
abeautifuldaymovie,0.8918854,0.3332666,0.5563949,0.5128853,0.19709633,1.0361267,0.6089935,0.5081779,0.41870764,0.6885437,0.4670151,0.6875642,0.7559471,0.40123922,0.6830697,0.0,0.5183818,0.0,0.0,0.5316879,0.0,0.4678135,0.35253936,0.45448837,0.7263247,0.51364005,0.81781876,0.31883347,0.5279318,0.57143915,0.86611795,0.90577966,0.61658275,0.37037796,0.8256577,0.6062581,0.0,0.5295433,0.76582915,0.0,0.6866926,0.0,0.52077043,0.79661685,0.0,0.54029936,0.44579446,0.71356934,0.8486823,0.5944323
abominablemovie,1.0987837,0.5744307,0.6878534,0.40214887,0.05295325,1.2310952,1.0070796,1.1471382,0.6656963,0.8579136,0.6043856,1.0977421,1.6155133,0.42020735,1.2455509,0.0,0.6044513,0.0,0.0,0.6296368,0.0,0.9609871,0.87771726,0.9301539,1.3478051,0.9094544,1.4961096,0.4381295,0.5802044,0.7079477,1.3504649,1.50577,0.80504787,0.4745818,1.2589195,0.6196238,0.0,1.2504089,0.98571134,0.0,1.0036362,0.0,0.7501497,0.9467436,0.0,0.8787445,0.5228731,0.7080971,1.024853,0.67057943
adastramovie,0.74525076,0.51321137,0.27416605,0.32107446,0.27023637,0.82081276,0.57254887,0.6012181,0.4560646,0.45724726,0.49661776,0.6095421,0.90991807,0.44653803,0.74095863,0.0,0.5940554,0.0,0.0,0.387834,0.0,0.48582122,0.73245144,0.42716536,0.55705017,0.21694812,0.77465,0.312951,0.4250204,0.46994346,0.73944646,0.88837266,0.5398488,0.36330798,0.7320412,0.47634467,0.0,0.65545356,0.6415386,0.0,0.5892559,0.0,0.5085585,0.56722975,0.0,0.5530634,0.47721097,0.4808662,0.7906641,0.54283184
adogsjourneymovie,1.8313153,0.24913791,1.0528905,1.3452663,0.7507403,2.063628,1.4380121,0.97551084,0.5835186,1.0973916,0.8995781,1.1084445,2.2591872,1.1965921,1.759556,0.0,1.0702736,0.0,0.0,0.89705527,0.0,1.0930731,0.91019994,0.5699399,1.7206622,1.0589823,1.7577457,0.751747,0.7672421,1.3549918,2.044333,2.3255413,1.3933772,0.3571969,1.5626383,0.9710469,0.0,2.1466978,1.393368,0.0,1.2621642,0.0,1.138598,1.6436074,0.0,0.7435276,1.0045699,0.58033544,1.4009073,1.038524
aftermathmovie,0.7223783,0.22637536,0.33178985,0.25011873,0.1562783,0.72693664,0.5954874,0.50619876,0.30300716,0.4024832,0.39639807,0.35206246,0.73443484,0.5444482,0.5446934,0.0,0.4142358,0.0,0.0,0.34926295,0.0,0.37829965,0.55660385,0.32377684,0.55242395,0.34958512,0.5984222,0.27315834,0.33802304,0.3424331,0.6881066,0.685013,0.43132386,0.29252243,0.59388304,0.38123336,0.0,0.6711778,0.5509769,0.0,0.58125156,0.0,0.500821,0.46171474,0.0,0.46137434,0.28687274,0.3879086,0.6981559,0.33949256
aftermovie,0.47515056,0.2976685,0.36064905,0.30067298,0.16970357,0.6647046,0.52745986,0.46280316,0.40641624,0.7238606,0.4859123,0.6413879,0.6185659,0.4541214,0.65756184,0.0,0.58466613,0.0,0.0,0.3770557,0.0,0.48704153,0.54888487,0.48831508,0.43093017,0.31495464,0.6489722,0.31063175,0.24505788,0.24508181,0.62945473,0.7254072,0.4413471,0.20764709,0.69161034,0.5451092,0.0,0.62291497,0.70187354,0.0,0.5918712,0.0,0.30736834,0.46625775,0.0,0.38981557,0.14483008,0.46023157,0.7093564,0.5173104
ahiddenlifefilm,0.38872212,0.18327153,0.21301867,0.1925108,0.080596864,0.42717105,0.30339473,0.30301756,0.25142828,0.3197995,0.24735203,0.3052436,0.38009062,0.23677422,0.36999857,0.0,0.26783478,0.0,0.0,0.20347755,0.0,0.24389027,0.27743357,0.23642324,0.3450368,0.20144941,0.4024128,0.19656625,0.21336132,0.2502233,0.40426356,0.40227914,0.24773301,0.21785194,0.36890063,0.2614073,0.0,0.3620666,0.35896894,0.0,0.3229783,0.0,0.30346096,0.27602893,0.0,0.28058136,0.21359003,0.26747495,0.38193393,0.268943
alitamovie,0.95099795,0.4230878,0.24033521,0.5233764,0.4547355,1.100155,0.6261148,0.6925759,0.59573174,0.6068453,0.5100467,0.7760573,0.9189042,0.540127,0.99721056,0.0,0.7019323,0.0,0.0,0.61492735,0.0,0.6502565,0.6946124,0.66031945,0.6265261,0.368546,1.3846637,0.50738287,0.4246853,0.78511715,1.0681658,1.1575651,0.669979,0.4668887,1.079478,0.4675116,0.0,1.0412668,0.7518262,0.0,0.85349476,0.0,0.5971774,0.8295679,0.0,0.7956291,0.63866585,0.62697506,0.8943162,0.65921426
