movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.0,0.56208104,0.7108342,0.7092127,1.0129335,1.1238476,0.804158,0.7755397,0.0,0.0,0.90161765,0.55809206,0.3415173,1.0946078,0.0,0.6542705,0.6436898,0.0,0.7410426,0.55951226,0.7371289,0.636353,1.267984,1.0920163,0.5325459,1.0771887,0.0,0.505488,0.44891745,0.8247055
47metersdown,0.0,0.5493947,0.8098236,0.49346554,1.1343436,1.1056134,1.3676748,0.5931349,0.0,0.0,1.1998616,0.79831827,0.6921479,1.502517,0.0,0.7190166,0.8268384,0.0,0.76264334,0.5581261,0.40032578,0.85777277,1.3417376,1.4465239,0.5057532,1.2913277,0.0,0.95751345,0.76414645,0.66378665
abeautifuldaymovie,0.0,0.5105581,0.6219872,0.37876,0.71179163,1.1165441,0.90529567,0.64944804,0.0,0.0,0.8691941,0.71933097,0.626887,0.93408227,0.0,0.84888834,0.7748743,0.0,0.63210416,0.70079494,0.69976425,0.7983901,1.2009311,1.1021048,0.62344563,1.035231,0.0,0.54263985,0.7357895,0.8199305
abominablemovie,0.0,0.89180934,1.1895607,1.0661678,1.1474091,1.5687318,1.2961932,1.4574897,0.0,0.0,1.7092204,0.9986377,0.68099713,1.4222138,0.0,1.4029382,0.7041868,0.0,1.0933896,1.5705402,0.980438,0.9712264,2.3031232,1.7694833,0.47799844,1.2813766,0.0,0.5082284,0.5779079,0.73895985
adastramovie,0.0,0.4630581,0.763318,0.7935107,0.9057174,1.0607941,1.0177515,0.70471716,0.0,0.0,0.86109203,0.6669012,0.44179937,1.1680603,0.0,0.9625558,0.7253237,0.0,0.8585421,0.5047778,0.5738571,0.58912975,1.4205828,1.1166474,0.43348557,0.91560996,0.0,0.44729185,0.46874195,0.5978403
adogsjourneymovie,0.0,1.0943512,1.5421757,1.0217576,1.2379487,1.6609612,1.3468741,0.8877258,0.0,0.0,2.0666459,1.3599048,1.6465726,1.5986296,0.0,1.2886666,0.9598526,0.0,1.7692864,1.0437639,0.8870521,1.1849604,2.1662505,1.9782676,0.9117983,1.6320403,0.0,1.4356902,0.6840178,0.8641341
aftermathmovie,0.0,0.4096548,0.51068085,0.45529646,0.7030549,0.89256614,0.69206977,0.38849044,0.0,0.0,0.8072325,0.54877275,0.5356451,0.89386445,0.0,0.6664269,0.5075127,0.0,0.66745126,0.53979474,0.6401441,0.45830703,0.887606,0.9083008,0.47368056,0.73792404,0.0,0.4008242,0.36187124,0.67539614
aftermovie,0.0,0.54958975,1.0227501,0.79104686,0.71376944,1.1215336,0.84078556,0.5987949,0.0,0.0,0.80453485,0.45476526,0.53906614,0.891417,0.0,0.7521792,0.36470997,0.0,0.8396076,0.587978,0.5907572,0.73921573,1.2734091,1.1463653,0.3940491,0.9865585,0.0,0.48775977,0.25420097,0.73145485
ahiddenlifefilm,0.0,0.28320828,0.39080328,0.39364743,0.4539253,0.54526883,0.4386295,0.35455453,0.0,0.0,0.48423278,0.27668485,0.27833253,0.48181832,0.0,0.4079135,0.29381132,0.0,0.39057225,0.36314848,0.30572596,0.32251483,0.6198945,0.5519652,0.3141737,0.45250142,0.0,0.29395956,0.27056098,0.3622271
alitamovie,0.0,0.59650075,0.7398447,0.5988835,0.98979926,1.3394109,1.0800911,0.5381223,0.0,0.0,1.0162451,0.78091985,0.7285893,1.0388252,0.0,0.89072645,0.73805666,0.0,1.0031673,0.7897825,0.65111524,0.9125957,1.4671192,1.2754775,0.58184946,1.1178479,0.0,0.7855675,0.83650434,0.9407143
angelhasfallen,0.0,0.9274968,1.1612123,1.0025473,1.200698,1.3234425,1.1254964,0.91440797,0.0,0.0,1.1905602,0.46178287,0.46164048,1.1484356,0.0,0.93228763,0.71145356,0.0,1.11596,0.75238293,0.7458695,0.549697,1.4362422,1.2713337,0.44818848,1.0907362,0.0,0.7037805,0.66935194,1.0137799
angrybirdsmovie,0.0,1.5995028,2.229847,1.8109479,2.518135,2.6200063,2.0004776,1.4426244,0.0,0.0,2.2214963,1.3334959,1.7305644,2.3944433,0.0,2.189683,1.6796943,0.0,1.8672965,1.6848722,1.0866884,1.6577158,3.3357224,3.0279763,1.452042,2.576979,0.0,1.5127059,1.4471292,1.608421
annabellemovie,0.0,1.0551682,1.4544519,1.0774394,1.6142449,1.9564595,1.5864786,0.83017004,0.0,0.0,1.7136501,0.5686952,1.073029,1.6899643,0.0,1.2714291,1.3112354,0.0,1.2033802,1.0036234,0.9947518,1.2649071,2.2940116,2.0705843,0.79403377,1.4544668,0.0,0.8536652,0.9607743,1.1367252
annamovie,0.0,0.3878618,0.9244445,0.59017074,0.8760706,1.0005261,0.92191124,0.6001786,0.0,0.0,0.6801512,0.5406175,0.5734228,1.0188241,0.0,0.7021708,0.481626,0.0,0.6193115,0.41882765,0.41191438,0.568855,1.1260644,1.217856,0.58515245,1.0181916,0.0,0.43479043,0.542919,0.6168198
apollo11movie,0.0,0.57088155,0.6502696,0.5223703,0.6107706,0.80404997,0.68273497,0.46318495,0.0,0.0,0.7186495,0.4622231,0.5192226,0.67760366,0.0,0.61605805,0.4484819,0.0,0.65865403,0.45442742,0.4849872,0.5759883,1.0462158,0.9385558,0.332964,0.4624606,0.0,0.46329802,0.29182887,0.40183175
arcticdogsmovie,0.0,0.49842456,0.8272892,0.6333602,0.7970706,1.1042615,0.908137,0.64174306,0.0,0.0,0.87702614,0.524169,0.5694851,1.1131696,0.0,0.42771578,0.55672944,0.0,0.6123937,0.5005477,0.5589143,0.65691614,0.8975238,0.91940784,0.6814685,1.0006566,0.0,0.58124304,0.6514241,0.7446023
arcticmovie,0.0,0.60586745,0.7814475,0.4842498,0.6758374,0.9865481,0.67908937,0.50503707,0.0,0.0,0.66715056,0.5232641,0.4072596,0.66302896,0.0,0.7341969,0.32838422,0.0,0.6774588,0.57510376,0.47513658,0.55980444,0.9318596,0.71952534,0.7027066,0.5309764,0.0,0.4514737,0.3527363,0.61267203
artofracingmovie,0.0,0.64559436,0.5165291,0.8232546,0.93414414,1.017276,0.8034713,0.6670666,0.0,0.0,0.81390524,0.48068666,0.39578205,0.98671705,0.0,0.91512156,0.63686025,0.0,0.86912006,0.6125065,0.77114594,0.54609793,1.5761095,1.2004277,0.50848436,0.7705196,0.0,0.6402181,0.48253632,0.50020504
