movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
brianbanksmovie,0.0,0.40221453,1.0357188,0.7580134,0.88417727,0.9448179,1.0560889,0.0,0.9336729,1.2687544,0.0,0.41824272,1.2614014,1.3085479,0.0
brightburnmovie,0.0,0.87893647,1.0176891,0.89453423,0.9586451,0.9182842,1.0975456,0.0,1.2520714,0.9811665,0.0,0.3475285,1.1263403,1.4722735,0.0
brittanyrunsmov,0.0,0.5869414,0.4980379,0.3530015,0.55101156,0.44934267,0.6316879,0.0,0.668612,0.27978182,0.0,0.309654,0.5593854,0.6700436,0.0
captainmarvelofficial,0.0,0.68763745,0.83049047,0.5929571,0.8708643,0.71171635,1.1878574,0.0,1.087929,0.8833876,0.0,0.22608857,0.8796896,1.202667,0.0
captivestatemovie,0.0,0.4403425,0.75400174,0.6168449,0.88050705,0.6513165,1.0032276,0.0,1.1419387,0.9379784,0.0,0.14695242,0.87198985,1.0668871,0.0
catsmovie,0.0,0.73045,1.0456297,0.6200784,1.6098402,1.1821198,1.3011358,0.0,1.8275677,1.336397,0.0,0.24608295,1.5576773,1.6516058,0.0
charliesangels,0.0,1.4800094,1.805549,1.5545106,2.1324754,1.7407047,2.1651795,0.0,2.9414887,1.793149,0.0,0.4893782,2.2180693,2.8930788,0.0
childsplaymovie,0.0,0.81848156,3.2024097,2.4317408,0.76103896,2.0899913,3.4318392,0.0,2.488511,4.2597814,0.0,0.14722058,3.8711083,2.2757087,0.0
clarathefilm,0.0,1.2001325,3.9513881,2.431969,2.1536708,3.0236897,3.309806,0.0,3.8559496,4.996801,0.0,0.45730484,5.662027,3.318619,0.0
coldpursuitmovie,0.0,0.45764047,0.7586124,0.50091875,0.5292312,0.8282648,0.7468449,0.0,0.70061994,0.7909078,0.0,0.3365021,1.0169725,0.88144624,0.0
countdown,0.0,0.82174975,1.4821436,0.92291784,0.9456526,1.2874926,1.5131707,0.0,1.6214186,1.6136342,0.0,0.22754872,1.6811645,1.5734959,0.0
currentwarmovie,0.0,0.7739126,0.76403296,0.6261774,0.82910395,0.944618,0.9969264,0.0,1.2693325,0.8286231,0.0,0.4445411,0.9624864,1.2952331,0.0
darkwatersmovie,0.0,0.7160113,0.83408856,0.98853725,0.99767554,0.97572726,1.2638608,0.0,1.706237,1.3445671,0.0,0.1286995,1.171291,1.3197384,0.0
detectivepikachumovie,0.0,0.5730246,0.83245575,0.39284605,0.9275412,1.1050771,0.86440647,0.0,1.2326351,0.99055225,0.0,0.62836385,1.2428933,1.4047213,0.0
disneyaladdin,0.0,0.75734174,1.3326569,1.0905607,0.97385186,1.1360546,1.1448048,0.0,1.5104195,1.5589724,0.0,0.3422207,1.618591,1.3250512,0.0
disneyfrozen,0.0,0.6640289,1.7062731,1.0820332,1.6023375,1.4933505,1.8954115,0.0,2.3659046,2.4923353,0.0,0.18280412,2.1861558,1.8449916,0.0
disneymaleficent,0.0,0.54137605,1.1811628,0.8585795,0.762026,1.0175631,0.99737906,0.0,0.9557458,1.3192412,0.0,0.28652978,1.3892316,1.1098208,0.0
doctorsleepmovie,0.0,0.4496492,0.8073052,0.6526951,0.8039097,0.7821148,0.8970598,0.0,0.8545188,0.96596664,0.0,0.24938801,1.0652623,1.1264397,0.0
dolemiteismyname,0.0,0.8473557,1.1300083,0.9105138,1.509918,1.0480949,1.2379344,0.0,1.403637,1.272207,0.0,0.28345382,1.4404973,1.5710418,0.0
dontletgomovie,0.0,0.6151628,0.93508816,0.7348643,0.75976413,0.9205706,1.1336273,0.0,1.109065,1.226908,0.0,0.34476718,1.1652156,1.1687346,0.0
doramovie,0.0,0.6548762,0.9937694,0.8876925,0.8567055,0.9768939,0.99845105,0.0,1.0656469,1.0008097,0.0,0.095905766,1.1315763,0.9551762,0.0
downtonabbey_official,0.0,0.79047775,1.2912854,0.78134155,1.1750971,1.1387863,1.7686782,0.0,2.0303135,1.5533725,0.0,0.10345641,1.2056968,1.6781222,0.0
dumbo,0.0,0.51445544,1.009041,0.7206495,0.6237121,0.88200504,0.94358164,0.0,0.9335536,1.1490647,0.0,0.3271639,1.2220788,1.0314997,0.0
escaperoom,0.0,0.94649863,0.91375554,0.8816674,0.9260665,0.88274765,1.0922416,0.0,1.2378,0.8672199,0.0,0.45444041,1.1200415,1.5287797,0.0
everybodyknowsmovie,0.0,0.38547564,0.6850028,0.50356966,0.49857795,0.6419226,0.7547618,0.0,0.77949166,0.85449666,0.0,0.19717059,0.8637649,0.7747831,0.0
fastandfuriousmovie,0.0,1.1445087,1.1356083,1.0975028,1.955333,1.6873469,1.1107277,0.0,2.1117404,1.2851855,0.0,0.7619666,1.99711,2.1336026,0.0
fightingwmyfam,0.0,0.7424939,1.2621729,1.0656122,1.0630702,1.1618165,0.9770483,0.0,1.5831357,1.5277034,0.0,0.30367813,1.8300267,1.3169855,0.0
fivefeetapartfilm,0.0,1.103922,1.4680986,0.85110515,1.6245285,1.4211957,1.7255136,0.0,2.4911296,1.7801244,0.0,0.8455141,2.2530437,2.6227348,0.0
fordvferrari,0.0,0.57215333,0.8385228,0.675361,0.74865806,0.6594124,0.90952414,0.0,0.87627506,0.77289706,0.0,0.20245872,0.7427852,0.9599555,0.0
freaksthefilm,0.0,0.6184796,0.85009825,0.6956389,0.6607635,0.62411153,0.9657521,0.0,1.0127995,0.7276366,0.0,0.23877119,0.85133886,1.0461679,0.0
geminimanmovie,0.0,0.8147962,1.1430182,0.8212751,0.9605932,1.0259744,0.9677204,0.0,1.1895968,1.1067587,0.0,0.3421354,1.2556077,1.3558096,0.0
glassmovie,0.0,0.8070148,1.0884221,0.5435525,1.1352026,1.0217174,1.1853856,0.0,1.1838334,0.84032494,0.0,0.41666278,1.1135015,1.4913323,0.0
gloriabellmovie,0.0,0.60186374,0.94836295,0.82530326,0.9272335,0.76148224,0.91603297,0.0,0.9560318,0.9681474,0.0,0.10038862,1.0746622,1.0104632,0.0
godzillamovie,0.0,0.49467987,0.8323413,0.45692778,0.87873024,0.9324771,0.90265507,0.0,0.9489548,0.9152758,0.0,0.40695506,1.0891178,1.1760278,0.0
goldfinchmovie,0.0,1.0302403,1.1686803,0.8614625,1.2520158,1.1584616,1.294264,0.0,1.2110072,0.9184603,0.0,0.5933747,1.2759913,1.8375964,0.0
goodboysmovie,0.0,0.60017264,1.2029893,0.7535657,1.2110007,1.1737058,1.119357,0.0,1.2062688,1.2596618,0.0,0.22097804,1.4874508,1.370877,0.0
goodliarmovie,0.0,0.77185667,0.91266394,0.6081868,1.0156174,1.1390059,1.233162,0.0,1.298347,0.9809043,0.0,0.33333898,1.1026763,1.3703763,0.0
gretafilm,0.0,0.47938865,0.8472035,0.8135631,0.76673114,0.74637675,1.2418733,0.0,1.2883303,1.3454837,0.0,0.29170337,1.1493587,1.2284932,0.0
halathemovie,0.0,1.1268673,1.4925281,1.2971928,1.1049701,1.4006828,1.3595842,0.0,1.84939,1.6307766,0.0,0.35448387,1.9397495,1.6408255,0.0
happydeathdaymovie,0.0,0.4175685,0.5737511,0.49134576,0.50343454,0.7241859,0.4732507,0.0,0.5828937,0.62253207,0.0,0.2963379,0.7099154,0.75359535,0.0
harrietfilm,0.0,0.4156376,0.96216464,0.84571725,0.6818879,0.7617642,0.86799943,0.0,1.1624635,1.3285096,0.0,0.38680294,1.2683362,1.0187923,0.0
hellboymovie,0.0,0.49811882,0.73149145,0.82723594,0.95776755,0.69534796,0.8013951,0.0,1.0131994,0.9796857,0.0,0.1866646,1.116847,0.96787834,0.0
hersmellmovie,0.0,1.0454888,1.1255145,1.3519115,1.3181645,0.8293534,2.0755687,0.0,2.699945,1.7168357,0.0,0.57604426,1.8728056,2.446498,0.0
highlifemovie,0.0,0.5496215,0.7153549,0.65830976,0.7337004,0.7011358,0.8160099,0.0,0.77792,0.7741433,0.0,0.13231906,0.8647623,0.8568415,0.0
highstrungmovie,0.0,3.3601124,5.770736,5.128265,8.066109,4.6330214,8.502903,0.0,12.219222,8.667871,0.0,0.67712545,9.491645,9.61844,0.0
honeyboymovie,0.0,1.6237038,1.4086844,1.192791,1.7714175,1.2471284,1.958582,0.0,2.4726465,1.1379347,0.0,0.9189924,1.787103,2.507537,0.0
hotelmumbaifilm,0.0,0.5478188,0.76965356,0.5568142,0.6595034,0.6948034,0.84199417,0.0,0.78698254,0.82414705,0.0,0.28241488,0.7977201,1.0647838,0.0
httydragon,0.0,1.4902308,2.4537146,1.8007448,2.5591836,2.01669,2.2883282,0.0,2.8330553,2.3885217,0.0,0.5913934,2.6043005,2.880258,0.0
hustlemovie,0.0,0.4177416,0.93326855,0.69108367,0.8270004,0.9188547,1.0797076,0.0,1.5181702,1.4642291,0.0,0.0,1.3166764,0.8846712,0.0
hustlersmovie,0.0,1.4747723,4.648506,2.462196,3.6143074,3.0587316,4.1683517,0.0,5.074061,5.3431263,0.0,0.41390648,5.323966,4.310217,0.0
isntitromantic,0.0,0.7071145,0.89699197,0.7625504,1.2300615,1.0062569,0.8952468,0.0,1.3188024,1.0663924,0.0,0.3225602,1.3706205,1.2333425,0.0
itmovieofficial,0.0,0.7620119,0.82420325,0.69202113,1.1562517,1.0883169,0.93028736,0.0,1.1186178,0.6948947,0.0,0.1533554,1.0108627,1.0990115,0.0
jayandsilentbob,0.0,0.5673185,1.7535673,1.211682,1.5571724,1.4626329,1.6123378,0.0,1.8575349,2.0795593,0.0,0.13591874,2.0792315,1.7205676,0.0
johnwickmovie,0.0,0.98305964,1.8555148,1.1681834,1.3590721,1.428127,1.6769018,0.0,1.3269583,1.7124965,0.0,0.5148714,1.9889114,1.8783827,0.0
jojorabbitmovie,0.0,0.9515713,1.620853,0.666334,1.17811,1.2263798,1.699625,0.0,1.4084827,1.3999269,0.0,0.49262252,1.5964901,1.9605976,0.0
jokermovie,0.0,0.46302938,0.76904976,0.5755179,0.6653223,0.91442156,0.8070311,0.0,0.78669095,0.8151482,0.0,0.3244969,0.98974156,0.9229684,0.0
judythefilm,0.0,0.8372792,1.4794272,1.0600934,0.9944929,1.5212866,1.101809,0.0,1.0655651,1.3349493,0.0,0.42987785,1.8209528,1.2375635,0.0
jumanjimovie,0.0,1.2337478,1.6679204,1.4151987,1.646666,1.3265363,1.7858297,0.0,2.219393,1.7661068,0.0,0.39811817,2.0082433,2.26793,0.0
justmercyfilm,0.0,0.6567347,0.7655231,0.52927166,0.78223157,0.7652094,0.89660674,0.0,0.8346871,0.65232205,0.0,0.12860897,0.74545383,1.0244129,0.0
knivesout,0.0,0.6025996,1.1811148,0.8924641,0.90604746,1.2627019,1.2964562,0.0,1.5778366,1.7907603,0.0,0.30961856,1.8988419,1.4528357,0.0
lalloronamovie,0.0,0.47413146,0.720737,0.5492574,0.71335274,0.8437793,0.7265716,0.0,0.8553616,0.8133424,0.0,0.5272825,1.0703126,1.1625539,0.0
lastblackmansf,0.0,1.0447327,1.4597516,1.2525628,1.2556132,1.3386089,1.4340409,0.0,1.5538899,1.6499813,0.0,0.053036537,1.7002609,1.453696,0.0
lastchristmasthemovie,0.0,0.43036067,0.6503849,0.44303024,0.6637912,0.67507803,0.73484707,0.0,0.7747021,0.6720131,0.0,0.269235,0.8390707,0.89934874,0.0
latenightmovie,0.0,0.99614996,1.1745698,1.1861238,1.0331359,0.89928627,0.957425,0.0,1.7066795,1.2382401,0.0,0.5324491,1.5438898,1.4784411,0.0
lighthousemovie,0.0,0.5496215,0.7153549,0.65830976,0.7337004,0.7011358,0.8160099,0.0,0.77792,0.7741433,0.0,0.13231906,0.8647623,0.8568415,0.0
lionking,0.0,0.97014284,1.4943331,1.0263067,1.5748556,1.1869769,1.5791868,0.0,2.1262007,1.8832636,0.0,0.56366086,1.9587226,2.1813457,0.0
littlethemovie,0.0,0.61601764,1.1065078,0.71465486,1.258817,1.0929928,1.027025,0.0,1.2360145,1.4233623,0.0,0.29068878,1.494728,1.2866092,0.0
littlewomenmovie,0.0,0.99576914,1.3007023,1.0195544,0.8596233,1.3742775,1.2857319,0.0,1.3417488,1.3835179,0.0,0.5623127,1.708276,1.587345,0.0
littlewoodsfilm,0.0,0.72643304,1.4189354,0.9702858,1.0131252,1.1947954,1.4992299,0.0,1.1356363,1.473912,0.0,0.22154091,1.4947459,1.4333512,0.0
longshotmovie,0.0,0.72450304,1.2231869,0.82999384,1.2723542,1.1618322,1.0616832,0.0,1.3569733,1.2866266,0.0,0.29121852,1.5579695,1.427333,0.0
lordsofchaosmovie,0.0,0.4462927,0.797284,0.76335055,0.5978124,0.7608052,0.84188074,0.0,0.878852,0.9559303,0.0,0.2641112,1.1089681,1.0021633,0.0
lucyintheskyfilm,0.0,0.70621675,0.86118793,0.75614965,1.0232902,0.8358797,1.084616,0.0,1.1891772,0.858372,0.0,0.25945985,1.1133528,1.2366879,0.0
mamovie2019,0.0,1.4099392,1.4888061,1.3039063,2.002994,1.7219131,1.8770272,0.0,2.5029724,1.6964079,0.0,0.5790696,1.9490786,2.5881064,0.0
marriagestory,0.0,0.9722539,1.351587,0.84614754,1.5033631,1.4956714,1.5623769,0.0,1.6193172,1.3091427,0.0,0.34510607,1.9206824,1.6832315,0.0
meettheaddams,0.0,0.8199687,1.4459919,1.0876304,1.8315223,1.4211196,1.430602,0.0,1.5921128,1.5991067,0.0,0.25484505,1.729562,1.8904364,0.0
meninblack,0.0,0.7218542,1.6289746,1.2269317,0.7145936,1.2860011,1.9261822,0.0,1.6198841,2.2360597,0.0,0.08442794,1.9413214,1.4695556,0.0
midsommarmovie,0.0,0.7584068,1.0472713,0.96517426,0.8857201,0.98562926,1.0667744,0.0,1.0118617,1.1649342,0.0,0.23870307,1.3131454,1.1413338,0.0
midwaymovie,0.0,0.6490899,1.2524136,0.78794086,1.1234608,0.7900566,1.2737086,0.0,1.2956388,1.4085367,0.0,0.40809593,1.2557911,1.6616764,0.0
missbalamovie,0.0,0.97113746,0.96655333,0.9330858,1.0065484,0.9734934,1.151573,0.0,1.3604056,0.8656604,0.0,0.48311424,1.1572114,1.575086,0.0
missinglinkfilm,0.0,0.4639508,0.736882,0.56491256,0.5126498,0.6895547,0.7444665,0.0,0.68773496,0.8149957,0.0,0.27823925,0.89285946,0.88870335,0.0
motherlessbklyn,0.0,0.8953769,1.1315492,0.6657832,1.1475123,1.2252295,1.3375715,0.0,1.4409045,1.1037962,0.0,0.34385782,1.2720664,1.3308588,0.0
onceinhollywood,0.0,0.9311632,1.3268217,0.8159769,1.7219095,1.4946021,1.2128061,0.0,1.4604799,1.0322845,0.0,0.5921661,1.6211709,2.0716593,0.0
onthebasisofsex,0.0,0.9178984,1.4912211,0.95904654,1.2388718,1.2687606,1.7154924,0.0,1.7273152,1.5725569,0.0,0.0,1.2468877,1.829611,0.0
overcomermovie,0.0,0.4590342,0.80181587,0.5423331,0.5650072,0.6878507,0.7220006,0.0,0.6315843,0.8273297,0.0,0.27013132,0.9665991,0.8847243,0.0
peanutbutterfalcon,0.0,6.1902866,9.894267,7.276412,10.65958,8.595087,13.152286,0.0,15.531636,12.159087,0.0,1.2459426,12.213079,13.611417,0.0
petsematarymovie,0.0,0.8988814,1.3174948,0.79003495,1.1324513,1.303998,1.3127156,0.0,1.1946671,1.2296358,0.0,0.5339321,1.5761186,1.8245783,0.0
piercingmovie,0.0,1.3754122,4.379575,2.6456454,1.5980895,3.4289908,4.265273,0.0,4.6065106,5.760452,0.0,0.3590372,5.6989355,3.3569746,0.0
playingwithfire,0.0,1.3033719,1.3907546,0.72760475,1.3742718,1.2499588,1.3265796,0.0,1.1796169,0.8160264,0.0,1.0126102,1.3313861,2.1265702,0.0
playmobilthemovie,0.0,0.6885443,1.0767154,0.84657186,0.94941735,1.055089,1.0913872,0.0,0.9773277,1.1369249,0.0,0.2279366,1.5171118,1.2378899,0.0
pomsmovie,0.0,0.51491904,0.6823776,0.46357518,0.6783701,0.7334884,0.6887591,0.0,0.65643513,0.6176108,0.0,0.22546202,0.80940926,0.8932209,0.0
queenandslim,0.0,1.0498878,2.1777067,1.2769008,1.737898,2.1431727,1.6679655,0.0,1.6527596,2.2085342,0.0,0.73861605,2.7524827,2.3666823,0.0
rambomovie,0.0,0.5316357,0.7153549,0.62230486,0.7570234,0.7261477,0.6755578,0.0,0.6363236,0.6667019,0.0,0.24287786,0.88647103,0.86443317,0.0
readyornotfilm,0.0,0.650824,0.78131735,0.55583763,0.8680056,0.7890647,0.83461183,0.0,0.93820953,0.7446728,0.0,0.4189828,0.92471015,1.2856224,0.0
richardjewellfilm,0.0,0.60204315,0.8887485,0.7241087,0.7782349,0.8898805,0.8382045,0.0,0.94383395,1.0141413,0.0,0.33941865,1.1379619,1.0975529,0.0
rocketmanmovie,0.0,0.74556154,1.1756068,0.8828638,0.9572783,0.9861417,1.211346,0.0,1.0244,1.0972649,0.0,0.33063564,1.1981268,1.4876783,0.0
scarystoriesmovie,0.0,0.46717715,0.75531304,0.5094952,0.7320523,0.712074,0.83652985,0.0,0.94248295,0.85742426,0.0,0.20472324,0.8784802,0.9575111,0.0
secretlifeofpets,0.0,1.0948505,2.0891902,1.2388356,1.4038242,1.5606617,2.2347834,0.0,2.2734876,2.4891095,0.0,0.18574779,2.099581,2.593892,0.0
serenityfilm,0.0,0.5120672,0.7022406,0.52669203,0.50597316,0.7571672,0.83986974,0.0,0.85745573,0.84771943,0.0,0.25655732,0.84302247,0.9285944,0.0
shaftmovie,0.0,0.57877636,1.0542201,0.68374866,0.9260435,0.9716709,0.9170301,0.0,1.0665063,1.0824158,0.0,0.30414626,1.3998425,1.1078622,0.0
shazammovie,0.0,0.55765945,1.0673167,0.8827615,1.0993512,1.0539917,1.1510679,0.0,1.467479,1.3437418,0.0,0.21039882,1.374177,1.3186513,0.0
spidermanmovie,0.0,1.3784702,1.3168521,1.2145172,1.6062021,1.3691255,1.9891963,0.0,2.519196,1.5188318,0.0,0.6732676,1.6569372,2.476331,0.0
spiesindisguise,0.0,0.93964964,1.4227285,1.2072234,1.2824216,1.0699332,1.4473472,0.0,1.6460487,1.3923606,0.0,0.24020287,1.4235731,1.59592,0.0
starwars,0.0,2.3492832,3.6259015,2.4074135,3.7451339,3.4188128,4.767703,0.0,5.8256235,4.2804575,0.0,0.85423374,4.591504,5.437616,0.0
stormboymovie,0.0,0.6191381,0.67161465,0.7196756,0.7810003,0.77203393,0.74257654,0.0,0.753626,0.7304883,0.0,0.27571324,0.911566,1.0842535,0.0
stubermovie,0.0,0.7001557,1.121638,0.85528195,0.7899139,1.0980232,1.054917,0.0,1.0350015,1.1916014,0.0,0.17720923,1.2636597,1.0784082,0.0
taosdfilm,0.0,0.4514448,0.6503818,0.5624582,0.5855616,0.67709893,0.6853491,0.0,0.53774333,0.60809773,0.0,0.22876,0.7021929,0.7639957,0.0
teenspiritmov,0.0,1.2577758,1.1005615,1.4832839,1.8178846,1.3972359,1.6309104,0.0,1.7064269,1.2371051,0.0,5.8669597e-05,1.3053776,2.0123043,0.0
terminator,0.0,0.87664986,1.3511629,0.7723271,1.1019249,1.1326234,1.3499521,0.0,1.2099683,1.3257717,0.0,0.53392667,1.4421319,1.7368948,0.0
theaeronautsmov,0.0,0.51393396,0.4501427,0.35339746,0.5409939,0.6057633,0.5343095,0.0,0.60085326,0.3495636,0.0,0.32000822,0.6728085,0.6598651,0.0
thebestofenemies,0.0,0.79938745,0.83737135,0.8856549,1.0350232,0.83065194,0.9557727,0.0,1.097128,0.736452,0.0,0.28964278,1.0240358,1.3499471,0.0
thedeaddontdie,0.0,0.5278788,1.086128,0.43918812,0.88987076,1.0746793,1.1162558,0.0,0.88648355,1.1586257,0.0,0.33561844,1.4427824,1.3861029,0.0
thefarewell,0.0,0.73443204,0.8771864,0.8214876,0.87731934,0.75388485,1.0099275,0.0,0.95347774,0.8730565,0.0,0.11702217,0.9337934,1.0121088,0.0
thehighwaymen,0.0,0.7346507,1.1645921,0.89783245,1.0751474,1.0096017,1.3931539,0.0,1.3850864,1.1770341,0.0,0.32153112,1.4154354,1.5183643,0.0
thehummingbirdprojectfilm,0.0,0.3576005,0.48499978,0.39074287,0.4414086,0.5143884,0.49874705,0.0,0.4904661,0.49651927,0.0,0.20431654,0.5836521,0.6107264,0.0
theintrudermovie,0.0,1.014942,1.001285,0.8481368,1.2416145,1.1175809,1.3878564,0.0,1.4762425,1.0380644,0.0,0.47645187,1.2197208,1.8737456,0.0
theirishmanfilm,0.0,1.1465455,1.725083,0.8891108,1.761183,1.5163114,1.9164691,0.0,1.8448783,1.4792699,0.0,0.3038644,1.988617,1.9195651,0.0
thekitchenmovie,0.0,0.49864906,1.5372293,0.7634433,0.99701345,1.1981171,1.6774805,0.0,1.1560696,1.9448119,0.0,0.29313385,1.7630717,1.5617014,0.0
thelegomovie,0.0,0.76874477,1.6158867,0.81858325,1.1601326,1.3924761,1.4826993,0.0,1.4157468,1.7012221,0.0,0.1770731,1.7831533,1.6177481,0.0
themustangfilm,0.0,0.2911078,0.86153233,0.57781136,0.5275718,0.81339574,0.82837695,0.0,0.94795275,1.2886591,0.0,0.25000855,1.2205136,0.8474841,0.0
thenightingalefilm,0.0,0.271108,1.2757943,0.81997705,0.6493766,1.0059013,0.989666,0.0,0.75452316,1.6942194,0.0,0.3338893,1.7284436,1.1911755,0.0
theprodigymovie,0.0,0.70998365,1.7492577,1.5154867,0.9055988,1.3971386,2.1596525,0.0,1.7241985,2.441021,0.0,0.040122133,2.3556623,1.8187721,0.0
thesunisalsoastar,0.0,0.5221316,1.0796854,0.6269877,0.8004476,1.1534624,1.2883006,0.0,1.3152187,1.4296802,0.0,0.25129977,1.5099087,1.1933182,0.0
theupsidefilm,0.0,1.0009197,1.4920623,0.80486757,1.5819227,1.290138,1.6080147,0.0,1.6575927,1.222871,0.0,0.37931588,1.6016417,1.9142948,0.0
tolkienmovie,0.0,0.8276328,0.9282768,0.6724775,0.98723656,0.8943516,1.027953,0.0,1.0974567,0.810154,0.0,0.51210755,1.0227264,1.4546579,0.0
toystory,0.0,0.7164526,1.2080884,0.89260024,0.9376489,0.96690506,1.2456628,0.0,1.3091371,1.3599405,0.0,0.32962406,1.3222281,1.4675661,0.0
triplefrontier,0.0,0.8073773,0.8698251,0.83944863,1.129713,1.0361289,0.8572235,0.0,1.0582448,0.7070003,0.0,0.2770205,1.1349148,1.2590709,0.0
uglydolls,0.0,0.3953333,1.1388271,1.0488824,1.3671935,0.9014205,1.3934813,0.0,1.8183544,1.5546592,0.0,0.4857212,1.604054,1.648731,0.0
uncutgems,0.0,0.77156025,1.5306382,1.2377573,1.333938,1.1610055,1.5486548,0.0,1.8579457,1.9664009,0.0,0.10263537,1.8287082,1.4935893,0.0
underthesilverlake,0.0,0.63273275,0.9145949,0.8838225,0.9116689,0.898875,1.0737324,0.0,1.0414705,1.1023753,0.0,0.03671784,1.183844,0.91209126,0.0
