movie,feature_0,feature_1,feature_2,feature_3,feature_4
hersmellmovie,3.547376,2.808175,2.0932753,4.9189606,3.5439334
highlifemovie,1.5716754,1.2354851,0.86938524,1.506344,1.2635959
highstrungmovie,17.821335,13.108234,13.572797,20.578362,14.417456
honeyboymovie,4.185004,3.4474769,2.4245312,4.2397184,3.2500918
hotelmumbaifilm,1.9659873,1.6724323,0.9405514,1.7919943,1.8193585
httydragon,4.44038,4.4213147,3.1482153,6.028701,4.2614703
hustlemovie,2.706883,2.4843738,1.6056597,2.5201187,2.3319082
hustlersmovie,8.625374,6.13345,5.1670556,11.413852,7.6333957
isntitromantic,2.1068056,2.394867,1.4265878,2.0895302,2.0441694
itmovieofficial,2.2875152,1.9632441,1.2236266,2.3454344,2.2788067
jayandsilentbob,3.8431418,3.03651,1.6554842,3.689796,3.0920053
johnwickmovie,2.629563,2.5273793,2.314372,4.13585,2.8902738
jojorabbitmovie,2.4786992,2.5920491,1.7978339,2.93155,2.5006654
jokermovie,1.7529864,1.6374106,0.95234394,1.741541,1.655272
judythefilm,2.4324112,2.0334017,1.7421775,2.7983649,2.1949356
jumanjimovie,3.5757713,3.0516133,2.3391361,4.184434,3.5575728
justmercyfilm,1.183584,1.3474525,1.0589415,1.7054955,1.4330577
knivesout,2.6135693,2.2036846,1.7537632,3.3906498,2.2882497
lalloronamovie,1.5997894,1.515037,1.1273906,1.7856879,1.4555134
lastblackmansf,2.8593776,2.4685495,1.3448775,3.1773949,2.4485612
lastchristmasthemovie,1.4797039,1.3145933,0.904729,1.581907,1.3434134
latenightmovie,3.1062768,2.0826056,1.7832425,2.93499,2.9427593
lighthousemovie,1.5716754,1.2354851,0.86938524,1.506344,1.2635959
lionking,3.1586297,3.776592,2.052216,4.3799534,3.1055913
littlethemovie,1.9183758,2.0458183,1.2064528,2.6082091,1.8668162
littlewomenmovie,2.5814083,2.4658413,1.715404,3.5149467,2.8157096
littlewoodsfilm,2.516906,2.3355093,1.5085957,2.8999026,2.32089
longshotmovie,1.6531074,1.855154,1.4712193,2.5946627,1.895026
lordsofchaosmovie,1.7529933,1.3569615,0.8090576,1.6982858,1.6180744
lucyintheskyfilm,2.399159,2.2964675,1.3142309,2.4978507,2.1810572
mamovie2019,3.3225405,3.8211203,2.1200027,4.5505376,3.8417203
marriagestory,2.8745573,2.8021166,1.6445999,3.492946,3.01092
meettheaddams,1.8347672,1.8896654,1.6771643,2.7302384,2.0770342
meninblack,2.8783488,2.8745737,2.1070075,4.0613823,2.8481462
midsommarmovie,2.4071238,1.9544995,1.4802003,2.4824274,2.0518336
midwaymovie,2.3022032,2.4855874,1.505738,2.65459,2.4814835
missbalamovie,2.1344128,1.893963,1.3635104,2.5384622,2.1191473
missinglinkfilm,1.3902206,1.296718,0.7379106,1.3339953,1.267145
motherlessbklyn,2.9064028,2.646065,1.5210488,2.5302005,2.8054292
onceinhollywood,2.667746,2.3295078,2.19268,3.126123,2.0894036
onthebasisofsex,4.324003,3.2924113,1.8083191,3.208088,3.4336045
overcomermovie,1.3544513,1.3409475,0.69346684,1.3602439,1.2528199
peanutbutterfalcon,23.031015,20.653284,14.922749,28.161224,23.96841
petsematarymovie,2.6180987,1.977917,1.5056891,2.629607,2.3510377
piercingmovie,10.717432,7.7279706,5.434206,9.841458,7.9829526
playingwithfire,2.6936011,2.611577,1.4060247,3.0899408,2.6991224
playmobilthemovie,2.66041,2.5412111,1.6312418,2.6982474,2.1458426
pomsmovie,1.5628266,1.3038447,0.8562988,1.4320184,1.4027067
queenandslim,4.2692533,3.325505,2.655262,5.7321496,4.3155494
rambomovie,1.4663056,1.2628778,0.8850157,1.5429288,1.3286682
readyornotfilm,1.6990932,1.9262394,1.2863207,2.1471293,2.0086312
richardjewellfilm,2.1250396,1.8059862,1.2131863,1.9969724,2.116326
rocketmanmovie,1.9874738,1.6491386,1.1041386,2.029695,1.7566357
scarystoriesmovie,1.7729063,1.6871341,0.83925694,1.7007385,1.353731
secretlifeofpets,3.0622675,2.5215404,2.5053155,4.8599854,3.0539296
serenityfilm,1.6551515,1.3464037,0.9897796,1.6180546,1.6364963
shaftmovie,1.9724998,1.9066916,1.1032898,2.0734756,1.788823
shazammovie,1.9444444,2.0617197,1.080538,2.5031393,1.8729327
spidermanmovie,3.264226,2.747193,2.516552,4.96599,3.4658105
spiesindisguise,3.1488554,2.6386836,2.001758,2.951097,2.5231018
starwars,9.22641,9.994601,4.1500006,8.996967,8.360764
stormboymovie,1.706869,1.4440758,1.0702347,1.59285,1.584836
stubermovie,1.9741868,1.5532645,1.1560037,1.9073662,1.4779971
taosdfilm,1.4581525,1.1904525,0.7633222,1.2486508,1.192607
teenspiritmov,2.6909456,2.875412,2.422803,3.0302882,2.2946422
terminator,2.3900032,1.7047486,1.1824021,2.257411,1.8602087
theaeronautsmov,1.324898,0.9906131,0.80110675,1.217385,1.2700351
thebestofenemies,2.5235972,2.0283532,1.4308603,2.4662423,2.5420706
thedeaddontdie,2.0885897,1.7535353,1.4846513,2.4660764,2.238104
thefarewell,1.9602324,1.560554,1.1249592,1.878776,1.6294262
thehighwaymen,2.0452645,2.3938937,1.0862002,2.8609467,2.3790514
thehummingbirdprojectfilm,0.90516394,0.84059954,0.5576017,0.93179685,0.80013335
theintrudermovie,2.5706596,2.2889256,1.2716491,2.71779,2.3952143
theirishmanfilm,3.4485781,3.2058384,1.9175448,3.6189518,3.1899066
thekitchenmovie,3.766716,3.375155,2.2981153,3.9837167,3.8194234
thelegomovie,3.1448884,3.005201,2.0466955,3.3815334,3.2143633
themustangfilm,1.6455951,1.3226463,1.0738673,1.8204597,1.3885666
thenightingalefilm,2.2823524,2.1431992,1.9222898,2.9889846,1.9252672
theprodigymovie,4.18463,3.263528,2.1817338,5.01859,4.1934586
thesunisalsoastar,2.709036,2.4176373,1.5579898,2.548004,2.639029
theupsidefilm,2.9704528,1.9793627,1.9281793,2.7393234,2.679859
tolkienmovie,2.311699,2.1861784,1.3094704,2.3395386,2.2601583
toystory,2.5746398,2.5556982,1.3422818,2.6868455,2.3836281
triplefrontier,2.2229786,1.8806704,0.8587258,1.8710047,1.7376506
uglydolls,3.7192163,2.3597665,2.2170746,4.0020676,2.8370748
uncutgems,2.6188667,1.9000845,1.6465087,2.823883,2.0742373
underthesilverlake,2.3189218,2.0088522,1.2628157,2.0488646,1.8947724
usmovie,1.5486325,1.2661985,0.9637467,1.5777141,1.4988506
wavesmovie,2.4657233,1.8382694,1.2444303,2.153145,1.7967755
whatmenwant,2.6899512,2.0454,1.2294593,2.42934,2.3546288
wonderparkmovie,2.4327219,2.0666697,1.1183708,2.315503,2.2595956
wrinklestheclown,0.90516394,0.84059954,0.5576017,0.93179685,0.80013335
xmenmovies,5.064608,4.000047,1.9307084,5.053335,4.5040383
yardiefilm,1.4273814,1.2870955,0.9507533,1.6447562,1.3261353
yesterdaymovie,1.5737469,1.574082,1.0855122,1.8470091,1.7009585
zombieland,2.9754725,3.063544,1.638866,3.7347152,3.2847729
