movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,0.7889511,1.105821,1.6009448,1.53763,1.3329575,1.6092896,1.107571,0.0,1.3412865,0.8930157
47metersdown,0.88332534,1.5171824,2.0155494,2.3564363,1.9878597,1.9048461,1.7751237,0.0,2.0309753,0.9243205
abeautifuldaymovie,0.7909791,1.0091789,1.237349,1.039349,1.5935986,1.2947354,1.0027485,0.0,1.440123,0.8222812
abominablemovie,0.85910463,1.021556,2.0965931,2.1792073,2.2212405,2.1620667,1.8615013,0.0,2.0319185,1.1904112
adastramovie,0.89973223,1.0853794,1.2664769,1.1604773,1.3427165,1.2937413,1.2916204,0.0,1.4785329,0.709691
adogsjourneymovie,1.6240911,1.6634446,2.893764,2.4644883,3.4594786,3.0520205,2.4736285,0.0,3.2976801,1.5454384
aftermathmovie,0.76020116,0.79727805,1.2400866,1.0862298,1.2948036,1.1173462,1.0008597,0.0,1.2396768,0.71929604
aftermovie,0.72211736,1.0915251,0.9948522,1.3871258,1.2737479,1.2334405,1.0878484,0.0,1.5686014,0.8531528
ahiddenlifefilm,0.47034022,0.5684181,0.67789865,0.66716397,0.7756187,0.7138452,0.59637487,0.0,0.72930217,0.49430367
alitamovie,0.76018304,0.7663682,1.559328,1.3532909,1.3517053,1.2319231,1.5160077,0.0,1.2281059,0.68552905
angelhasfallen,0.99214953,1.1481142,1.679556,1.6255298,1.8941274,1.5843424,1.5727051,0.0,1.8611583,1.2274855
angrybirdsmovie,1.9256763,1.9521255,3.726135,2.7533288,4.0662203,3.286915,2.8220606,0.0,4.2008195,1.5655516
annabellemovie,1.3985167,1.4498854,2.308639,2.508138,2.6696453,2.2153528,2.2911239,0.0,2.540964,1.34794
annamovie,0.94578373,0.8978132,1.3477639,1.321415,1.3114836,1.3839936,1.0707886,0.0,1.471362,0.9144729
apollo11movie,0.69096637,0.93107015,1.1578017,1.022269,1.29424,1.1047331,1.0252211,0.0,1.1636144,0.7698172
arcticdogsmovie,0.5838821,0.7542146,1.3214481,1.2106816,1.3470464,1.3055899,0.8779741,0.0,1.2918359,0.7662589
arcticmovie,0.6929346,0.85117406,0.8960928,0.821403,0.89841616,1.0402431,0.80274373,0.0,0.8940099,0.6722864
artofracingmovie,0.7262653,0.8618618,1.2145562,1.2320087,1.5508935,1.497547,1.3800342,0.0,1.3355368,0.96311766
avengers,0.6099426,0.7967085,1.3470349,1.2955217,1.1632576,1.1436075,1.0437814,0.0,1.1650329,0.7345761
beachbummovie,0.8798853,1.308217,1.6603731,1.4985354,1.9173045,1.5944694,1.3698946,0.0,2.1061087,1.1173671
bernadettefilm,0.9504337,1.2326168,1.3969679,1.4284433,1.5283036,1.6488125,1.167208,0.0,1.6716856,0.88949734
blackandbluemovie,1.5108579,1.7633839,2.9154577,2.56762,2.817317,2.5472481,2.5079484,0.0,3.158354,1.4726868
blackchristmas,0.80678666,0.9551261,1.2321016,1.2944461,1.5008154,1.5169936,1.0951539,0.0,1.7279462,0.92199653
blindedbythelightmovie,0.6253809,0.88807994,0.7757447,0.86731315,1.0499897,0.9109232,0.86397,0.0,1.0129455,0.80777776
bombshellmovie,1.10167,1.1131048,1.2555225,1.3523302,1.6425776,1.4009547,1.5323256,0.0,2.2186916,0.80415577
booksmart,6.862121,5.7844377,9.241613,12.19553,7.431695,8.371788,9.994191,0.0,15.957914,3.9182763
breakthroughmovie,1.8465726,1.8817341,2.3846183,2.7160168,2.8972547,2.6486008,3.0391283,0.0,3.0918062,1.3744427
brianbanksmovie,1.0143737,1.2686496,1.2998223,1.319348,1.4075301,1.6812892,1.0660448,0.0,1.2540599,1.4250522
brightburnmovie,0.8463895,1.0502552,1.6761378,1.3445736,1.6688967,1.5682378,1.3637315,0.0,1.7333719,0.9007
brittanyrunsmov,0.45516258,0.47673312,1.0232831,0.9922881,0.81722057,0.7680356,0.8853264,0.0,1.0212159,0.44490921
captainmarvelofficial,0.8694216,0.881082,1.2111788,1.2194366,1.1981277,1.1890848,1.1671784,0.0,1.4031514,0.9381516
captivestatemovie,1.0169263,1.1465003,1.417935,1.2013774,1.5856814,1.2214706,1.3074088,0.0,1.5436666,0.76449174
catsmovie,1.1270735,1.5060891,2.2524798,2.6662576,2.6213033,2.3284326,2.1190724,0.0,3.0900455,1.6300987
charliesangels,1.3973321,1.8589317,3.3568904,2.800538,3.5015728,3.4544034,2.7890353,0.0,3.8606277,1.6872438
childsplaymovie,2.0111942,2.7991085,4.362808,5.3547573,4.575115,4.692283,4.714522,0.0,5.98904,2.635578
clarathefilm,3.8058994,4.342235,3.3757675,5.7144,5.061699,4.629504,5.400415,0.0,7.793531,3.04009
coldpursuitmovie,0.59091866,0.8617461,1.1235938,1.0018631,1.3053677,1.1162796,0.87383014,0.0,1.1806219,0.79854393
countdown,0.93263906,0.99009746,2.240357,2.2619677,1.7824936,2.2679877,2.0052323,0.0,2.161481,1.2906188
currentwarmovie,0.7682314,1.0471025,1.1309255,1.2916707,1.4872591,1.3075882,1.1735289,0.0,1.8947574,0.7311142
darkwatersmovie,1.4982859,1.5222567,2.2124681,1.9937828,1.6095448,1.5351985,1.8495187,0.0,2.363806,0.8927937
detectivepikachumovie,1.0480644,1.3214145,2.2800562,1.7793931,1.8486028,1.5329958,1.6358414,0.0,1.763084,0.58839977
disneyaladdin,0.9235566,1.40145,2.3018503,2.0515912,2.0145807,2.038815,1.7398725,0.0,2.0359957,1.3089113
disneyfrozen,1.5943277,1.9491359,3.5945597,3.5155032,2.2027175,2.799216,2.8728065,0.0,3.1032774,1.772398
disneymaleficent,0.7563998,1.0695848,1.840501,1.6682673,1.5431697,1.6997391,1.4687486,0.0,1.5265692,1.0612816
doctorsleepmovie,0.53125113,0.8768376,1.327886,1.3266556,1.1255815,1.4076815,0.8820314,0.0,1.234481,0.86231446
dolemiteismyname,0.9410166,1.359159,2.1640446,2.0462267,2.4897466,2.2458045,1.7724366,0.0,2.636895,1.5208977
dontletgomovie,0.9346307,1.1706538,1.4637148,1.5409032,1.7956111,1.8236455,1.3555418,0.0,2.0348144,1.144305
doramovie,0.6591508,0.823673,1.7074869,1.2508986,1.3429136,1.3902262,1.1003839,0.0,1.3699547,0.7870051
downtonabbey_official,1.1623802,1.7888397,1.9718066,2.3667793,1.7596908,1.9300356,1.9084466,0.0,3.2970505,0.9141552
dumbo,0.62707365,0.85603464,1.4900552,1.3477283,1.3218338,1.4011536,1.171082,0.0,1.3605019,0.9597462
escaperoom,0.9446136,1.1242645,1.5568432,1.4814303,1.8881505,1.7858291,1.2480855,0.0,1.8391812,0.9953205
everybodyknowsmovie,0.6098247,0.65336347,0.9562988,0.9399476,1.0639617,0.8681533,0.86924356,0.0,1.1273347,0.65572643
fastandfuriousmovie,2.1425698,1.790013,2.2710583,2.1787386,3.1155226,2.8708966,2.2461338,0.0,3.1899793,1.6415967
fightingwmyfam,1.4416494,1.3438218,2.3733034,1.8798709,2.0401478,2.1772234,1.6707952,0.0,2.304611,1.6249539
fivefeetapartfilm,1.7598679,2.4414062,3.3209333,3.4302108,2.759166,2.520504,3.6622877,0.0,4.269839,1.9484237
fordvferrari,0.8480729,1.1986667,1.3210636,1.4260803,1.3628752,1.4945418,1.4933424,0.0,1.5654228,0.80456764
freaksthefilm,0.9792477,1.2099819,1.130414,1.4166013,1.2187319,1.1415722,1.0323443,0.0,1.643423,0.8136599
geminimanmovie,0.83026844,1.0170153,1.690862,1.4759009,1.7858052,1.4796678,1.321,0.0,1.5914036,0.9252075
glassmovie,0.8875832,1.2790192,1.4157485,1.30857,1.4008749,1.3936926,1.2033039,0.0,1.2430037,0.99466306
gloriabellmovie,0.97503,1.0938627,1.520432,1.3490934,1.602129,1.3562851,1.3768779,0.0,1.5820366,0.93799955
godzillamovie,0.81496716,0.9528805,1.4320877,1.2388222,1.3992012,1.3906544,1.3649697,0.0,1.3406451,0.46852392
goldfinchmovie,1.0137799,1.2509698,1.8558216,1.6405251,1.4215295,1.5801473,1.4133747,0.0,1.6652379,0.9208223
goodboysmovie,0.87665886,1.3960252,1.8046967,1.5919856,1.4867706,1.6157314,1.2568551,0.0,1.6267258,1.0682268
goodliarmovie,1.1040146,1.2311617,1.8372667,2.010648,1.9028304,1.6733997,1.7219517,0.0,2.2148595,1.1323961
gretafilm,0.7913603,0.9834433,1.5526739,1.4613826,1.8141067,1.3721771,1.4893463,0.0,2.0345037,1.0129454
halathemovie,1.3093272,1.3678192,2.7637022,2.6771748,2.0262947,2.3760278,2.1961231,0.0,2.7842135,1.140469
happydeathdaymovie,0.67185754,0.7127889,0.7953011,0.73748946,0.8901037,0.76295733,0.7934272,0.0,0.9905203,0.5515654
harrietfilm,0.84048676,0.93918633,1.3937712,1.5208844,1.5470467,1.3679072,1.456271,0.0,1.7975127,0.9746406
hellboymovie,0.9824537,0.8604783,1.4430819,1.2761842,1.9733741,1.2836653,1.3436633,0.0,1.65102,1.0805243
hersmellmovie,1.7319874,2.0060484,3.0025783,2.6810532,2.8574848,2.9375837,2.4829063,0.0,3.4731123,1.7646197
highlifemovie,0.7418971,0.96796215,1.1818578,1.0543871,1.2872915,1.0578877,1.0847352,0.0,1.152397,0.8405394
highstrungmovie,6.49478,6.9644637,11.195098,14.72615,10.558083,10.511024,14.024432,0.0,19.393116,5.7888474
honeyboymovie,1.5496705,1.9605584,2.856304,3.0327466,2.9273977,2.9154444,2.6117396,0.0,3.1533062,1.8877732
hotelmumbaifilm,0.8185316,0.94846165,1.2950977,1.4359945,1.2324882,1.4907769,1.0667181,0.0,1.3676393,0.91552025
httydragon,1.8876927,2.222832,3.1309454,3.5837235,4.014243,3.7699497,3.419373,0.0,4.0457344,1.8752298
hustlemovie,1.1045756,1.3540885,1.8736106,2.2505755,1.3614461,1.6266347,1.8141215,0.0,2.5548341,0.88654816
hustlersmovie,3.7357175,3.4793289,6.110078,7.5271025,3.7774863,6.0566654,7.317336,0.0,8.973293,2.5194643
isntitromantic,0.8256053,0.9724209,1.3012344,1.5897819,1.3193529,1.5744365,1.3824569,0.0,1.7045746,0.8992908
itmovieofficial,0.81904966,1.4844122,1.5254562,1.7032906,1.4366512,1.4659919,1.4215662,0.0,1.8929415,0.79931307
jayandsilentbob,1.1190499,0.9254202,2.1777656,2.0570352,1.9762845,1.9202814,1.9231364,0.0,2.0699756,0.7284639
johnwickmovie,1.4059857,1.6070119,2.185984,2.1815672,3.0893433,2.5056376,2.200324,0.0,2.1588955,2.1272829
jojorabbitmovie,1.1739354,1.2899964,2.6633513,2.605028,2.2123702,2.0986836,2.2590122,0.0,2.5018516,1.4781302
jokermovie,0.7683382,0.9865772,1.2004927,1.333778,1.2530115,1.3239167,1.1284862,0.0,1.2787871,0.85186356
judythefilm,0.73534554,0.9742032,1.4129072,1.7347707,1.6701181,1.5565697,1.4778873,0.0,1.7234373,1.0888743
jumanjimovie,2.0841222,2.1028085,3.7341921,3.3551962,4.0190196,3.847905,3.068318,0.0,3.8911953,2.7204907
justmercyfilm,0.30130312,0.59144986,0.9976469,0.8419106,1.1388707,1.2458868,1.0408807,0.0,0.9635894,0.7471015
knivesout,0.99648625,1.3808458,2.5606859,2.5962327,2.286435,2.0794117,2.338975,0.0,2.3199594,1.7835579
lalloronamovie,1.0698558,1.1614805,1.0659649,1.2945961,1.8917031,1.3135937,1.2496558,0.0,1.6526829,0.80291003
lastblackmansf,1.1911441,1.3657738,2.759446,2.401817,2.447769,2.7924943,2.1131582,0.0,2.4079468,1.3730189
lastchristmasthemovie,0.6176494,0.7350124,1.057046,1.0203153,1.2562644,1.0648015,0.90455854,0.0,1.1026487,0.6645894
latenightmovie,1.2868675,1.4851197,2.4203649,2.215044,2.062117,1.7345772,1.9054147,0.0,2.5235555,0.8032024
lighthousemovie,0.7418971,0.96796215,1.1818578,1.0543871,1.2872915,1.0578877,1.0847352,0.0,1.152397,0.8405394
lionking,0.9794555,1.8326677,2.6715498,2.3476543,3.315781,2.350232,2.1434908,0.0,2.7174616,1.6853697
littlethemovie,0.7464504,0.86730367,1.4671881,1.5957836,1.6089828,1.2853599,1.2953844,0.0,1.5648364,0.9185325
littlewomenmovie,1.2622292,1.6190484,2.0409045,1.8043822,2.7556298,2.4627354,1.5967915,0.0,2.4597752,1.6844058
littlewoodsfilm,1.309,1.2305617,2.058093,1.9785151,2.3342392,2.0710692,1.6660185,0.0,2.349704,1.1631246
longshotmovie,0.8390028,1.1526655,1.6416517,1.4427952,2.233825,1.686326,1.4735609,0.0,1.8589195,0.9387583
lordsofchaosmovie,0.7027407,0.9500087,1.3144943,1.1844321,1.1128411,1.2223366,0.92844325,0.0,1.561241,0.618555
lucyintheskyfilm,1.1654286,1.284905,1.4425515,1.7141373,1.4632764,1.8919998,1.5521322,0.0,1.9909482,1.0400646
mamovie2019,1.6232917,1.3898864,2.841413,2.7174575,3.4217608,3.3062022,2.3168411,0.0,3.1819527,1.7023537
marriagestory,1.143379,1.4629606,2.288817,2.1753979,2.5102541,2.300101,1.7832489,0.0,2.6422884,1.5563256
meettheaddams,0.9520743,1.4490712,1.9166603,1.9718196,1.6656187,1.8012811,1.4204906,0.0,2.3178637,1.0207472
meninblack,0.9853088,1.0798585,1.8104968,1.7480978,2.5164647,2.07271,1.8464761,0.0,2.7643485,1.088567
midsommarmovie,1.0765195,1.3320704,1.7785654,1.5837827,1.7846558,1.5849595,1.6631618,0.0,1.7535354,1.1820521
midwaymovie,1.3717058,1.2264161,2.1007342,1.9524976,1.8377707,2.0328329,1.778466,0.0,1.9906266,1.4156758
missbalamovie,1.050456,1.0452696,1.7511551,1.4538841,1.8895669,1.8576071,1.2330172,0.0,1.8994254,0.98762614
missinglinkfilm,0.77282065,0.9915973,1.0651004,0.9819902,1.1154454,1.1532817,0.89863724,0.0,1.1477071,0.72271705
motherlessbklyn,1.3138895,1.5929167,2.3635106,2.2746136,2.4880364,2.2476473,1.8342999,0.0,2.2819157,1.6173259
onceinhollywood,1.0863839,1.2780337,2.2288237,2.1823175,2.2832966,2.5576022,1.7424886,0.0,3.0553322,1.1081806
onthebasisofsex,1.4627987,1.198871,2.344336,2.0579588,2.2428439,1.7822666,2.3187308,0.0,3.2034893,1.1825902
overcomermovie,0.82045096,0.9512287,0.91917515,1.0911602,1.173527,1.0794448,1.0162165,0.0,1.1621841,0.7210648
peanutbutterfalcon,7.5581155,9.24249,16.507587,18.908478,14.008981,15.44103,17.297201,0.0,21.26604,8.5707245
petsematarymovie,0.9406159,1.3379314,2.051298,2.0244176,1.7126155,1.8289851,1.4056596,0.0,1.9138198,0.8066699
piercingmovie,5.408728,5.5832043,5.173449,7.5586104,6.777302,5.2695847,7.4400167,0.0,9.520174,3.6939366
playingwithfire,1.0471652,1.2792097,1.9636841,1.9079498,2.1659074,2.1059444,1.9820107,0.0,1.9983898,1.384837
playmobilthemovie,1.0129156,1.3552694,1.7559359,2.052442,2.0512984,2.2076395,1.7276592,0.0,2.1417973,1.5393218
pomsmovie,0.71076286,0.84488136,1.1146209,1.0838388,1.0281049,1.2413888,0.87600285,0.0,1.0871447,0.7015692
queenandslim,1.7500864,1.6200234,3.0636687,3.1185822,2.977452,3.237778,2.8073769,0.0,3.0896513,1.9717033
rambomovie,0.72844785,0.8508352,0.8975905,0.94071865,1.2704842,1.1292839,0.92722905,0.0,0.9965287,0.75839704
readyornotfilm,0.96765304,0.98549515,1.443992,1.2538333,1.5461576,1.2387877,1.1662635,0.0,1.4963669,0.8585229
richardjewellfilm,0.93002963,1.152632,1.5348611,1.6113573,1.5028667,1.4936856,1.2939563,0.0,1.7154866,0.82318693
rocketmanmovie,0.6299555,1.0242008,1.5276116,1.5504905,1.7103152,1.3162098,1.3237944,0.0,1.5037004,1.0497667
scarystoriesmovie,0.8183234,1.0112436,1.2850807,1.2733164,1.2763956,1.1107514,1.3346144,0.0,1.5134863,0.849205
secretlifeofpets,2.0403917,2.066385,3.496255,3.5811927,3.361041,3.1638536,2.8382478,0.0,3.988428,1.9959519
serenityfilm,0.90655184,1.1904013,1.3405192,1.192944,1.2513435,1.1322093,0.87562275,0.0,1.2799404,0.7751774
shaftmovie,0.8035459,1.054202,1.194478,1.233496,1.2891865,1.1503171,1.1159542,0.0,1.3022037,0.75378567
shazammovie,1.1724304,1.2046897,1.4474814,1.7537858,2.294733,1.866329,1.5912491,0.0,2.2470684,0.8338861
spidermanmovie,1.4350325,1.330379,2.2788963,2.6757793,2.750578,2.671615,2.6299238,0.0,3.2545455,1.2881445
spiesindisguise,1.1343372,1.5928141,2.3169546,2.5878294,2.076367,2.1984,2.259708,0.0,3.0387628,1.0295091
starwars,3.4014807,3.601927,7.695675,7.2662096,5.5721765,6.178722,6.387634,0.0,6.9351225,2.7401693
stormboymovie,0.8789965,1.2765697,1.3759545,1.1366938,1.4576597,1.4793125,1.0436931,0.0,1.2881215,0.81801873
stubermovie,0.7005168,1.0416224,1.2795976,1.3244526,1.2478006,1.0361805,1.4512893,0.0,1.6245089,0.69959736
taosdfilm,0.59070474,0.8677148,0.52369034,0.599777,0.8080839,0.8021675,0.6674055,0.0,0.8068785,0.7043502
teenspiritmov,1.3461859,1.6335126,2.1812692,2.4051325,1.7854128,2.4337559,2.7208304,0.0,3.0379841,0.53074473
terminator,0.82264245,0.96262604,1.845989,1.4831697,1.6034541,1.5358416,1.2191916,0.0,1.451651,0.8700278
theaeronautsmov,0.46760824,0.50863165,0.8995042,0.86620414,0.78482693,0.8117238,0.64707816,0.0,0.92502683,0.47898197
thebestofenemies,0.9763327,1.0409994,1.9237081,1.6824841,1.3216498,1.8517288,1.4103211,0.0,1.3595371,0.8463784
thedeaddontdie,0.94445044,1.0095007,1.6073651,1.6341139,1.2555122,1.134433,1.3505434,0.0,1.83932,0.98605275
thefarewell,1.0161303,1.2291942,1.5294869,1.2960087,1.6488094,1.4617248,1.3761231,0.0,1.5441536,1.0243554
