movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
21bridgesmovie,0.9821031,1.1519047,0.0,0.8986026,0.5885099,0.51745516,0.0,0.54392296,0.8709269,0.863336,0.0,0.0,0.66559654,0.8984841,1.1149025,0.41308808,0.0,0.74408126,1.0386388,0.0,0.75231814,0.6955131,1.1751146,1.724935,0.7260166
47metersdown,1.3968834,1.0804067,0.0,0.6294691,0.4986771,0.82647216,0.0,0.3736988,1.2754529,1.5666217,0.0,0.0,1.0553136,1.0575557,1.0623623,0.94632226,0.0,1.1066116,1.0104167,0.0,0.9576753,1.090766,1.2820768,1.9484106,0.80424094
abeautifuldaymovie,0.8776458,1.2906494,0.0,0.5999288,0.578541,0.6593525,0.0,0.46532923,0.9493459,0.91997755,0.0,0.0,0.62641454,0.67797625,0.75997615,0.64338225,0.0,0.9463849,0.8453492,0.0,0.9850237,0.85992414,1.1112294,1.5909507,0.7087696
abominablemovie,1.8894545,2.219592,0.0,1.3614026,1.1531286,1.3592663,0.0,1.3080391,1.5081367,1.7324668,0.0,0.0,1.2434496,1.4262433,1.1285688,1.0399125,0.0,1.4193013,1.300997,0.0,1.9227796,1.8236166,2.1846032,2.9236577,1.3679442
adastramovie,0.7227528,1.1103868,0.0,0.66918594,0.6261593,0.4768218,0.0,0.36344796,1.0349288,0.8173422,0.0,0.0,0.6718408,0.80463785,0.6964915,0.4070899,0.0,0.6325452,1.0368574,0.0,0.85003173,0.63342124,1.0038891,1.3245158,0.5227552
adogsjourneymovie,1.3542452,2.2362921,0.0,1.7322763,1.3768493,0.9037862,0.0,1.2123423,1.6783326,1.4566048,0.0,0.0,1.5727338,1.7443926,1.3888258,0.9735704,0.0,1.8113608,1.6674731,0.0,1.851849,1.7969605,1.4867034,3.2113304,1.0655291
aftermathmovie,0.69321495,1.060985,0.0,0.4677539,0.6091763,0.52066225,0.0,0.4158752,0.77299964,0.5948651,0.0,0.0,0.53108865,0.5748584,0.7065698,0.44259846,0.0,0.7475187,0.8426576,0.0,0.76405776,0.5763343,0.9245164,1.138781,0.439332
aftermovie,0.9383827,1.3820097,0.0,0.47679603,0.64192,0.38782302,0.0,0.41571853,0.8053141,0.61308724,0.0,0.0,0.6644179,0.7790686,0.9658422,0.35456544,0.0,1.0373043,0.9746864,0.0,0.95207465,0.72167647,1.1896405,1.58603,0.6200318
ahiddenlifefilm,0.46348593,0.6060691,0.0,0.36656588,0.32175776,0.30222958,0.0,0.2698198,0.48252317,0.4458751,0.0,0.0,0.37202936,0.37818572,0.42097417,0.30691493,0.0,0.46834645,0.47234356,0.0,0.45584163,0.41074696,0.5381736,0.7695876,0.36265147
alitamovie,1.3441167,1.4011048,0.0,0.9247515,0.7293445,0.7443306,0.0,0.4249878,1.0666195,0.9581199,0.0,0.0,1.0064204,0.94366884,1.1868424,0.43503374,0.0,0.94254935,1.4232395,0.0,1.1883111,1.0286458,1.5173198,1.8361051,0.6455137
angelhasfallen,0.92027533,1.2339818,0.0,0.76961327,0.6497029,0.7475449,0.0,0.51430017,0.95096827,0.9865022,0.0,0.0,0.9151992,0.9282323,0.73351836,0.6879654,0.0,0.7384093,0.8011899,0.0,0.7355765,1.0047117,1.3159238,1.6733027,0.63744247
angrybirdsmovie,1.9125937,2.548643,0.0,2.1969197,1.3062029,1.058429,0.0,1.1440505,2.363977,2.3986773,0.0,0.0,2.1571054,1.557831,1.7529395,1.8837298,0.0,2.533054,2.0933337,0.0,2.199792,1.2382435,2.9840715,3.1564317,1.4249272
annabellemovie,1.4545952,1.8563995,0.0,1.2216052,1.1793679,0.92979664,0.0,0.97438407,1.5615522,1.4406211,0.0,0.0,1.0635651,1.2981038,1.0958905,1.2464024,0.0,1.5290359,1.7569777,0.0,1.5002589,1.112008,1.55566,2.3948503,0.98562354
annamovie,0.83459264,1.2143844,0.0,0.5430798,0.43261597,0.5000392,0.0,0.5646934,0.7948678,0.9948945,0.0,0.0,0.7251374,0.66405374,0.6989479,0.6729276,0.0,0.7789001,0.69938093,0.0,0.8546644,0.7030246,0.93878794,1.3312204,0.46403962
apollo11movie,0.73032516,0.8558476,0.0,0.48327154,0.50856143,0.52387905,0.0,0.3856883,0.5946489,0.68374175,0.0,0.0,0.5158481,0.664303,0.6460559,0.36879766,0.0,0.74649984,0.6223332,0.0,0.7491879,0.7601254,0.87894994,1.3230357,0.6822303
arcticdogsmovie,0.88056886,0.8785448,0.0,0.54180413,0.5125317,0.27073658,0.0,0.35363185,0.6742452,0.92734617,0.0,0.0,0.54967517,0.93719554,0.67942965,0.46134645,0.0,0.68961877,0.7017311,0.0,0.7629444,0.6631188,0.87468225,1.2679459,0.6886625
arcticmovie,0.76822126,0.87049156,0.0,0.6465066,0.50010747,0.53013504,0.0,0.37046418,0.7709307,0.60219485,0.0,0.0,0.57103884,0.48308223,0.82018083,0.4024912,0.0,0.7715819,0.8331071,0.0,0.7165845,0.675259,0.6462509,1.1832385,0.37062404
artofracingmovie,0.6811842,1.235623,0.0,0.7874327,0.84224826,0.5500648,0.0,0.41151303,1.0291786,0.7648557,0.0,0.041910943,0.66533643,0.7435209,0.7815555,0.48333722,0.0,0.7606738,1.0776299,0.0,0.8624439,0.61632293,0.93638545,1.492557,0.52182394
avengers,0.91985554,1.0871865,0.0,0.7518206,0.5294195,0.55706555,0.0,0.52952534,0.85018545,0.79489255,0.0,0.0,0.67269254,0.83848536,0.7422187,0.39354008,0.0,0.7504325,1.0257467,0.0,0.7934437,0.5258778,1.0104986,1.5509808,0.38409185
beachbummovie,1.3178734,1.3372343,0.0,0.78491545,0.57713443,0.8024488,0.0,0.60487926,1.0106887,1.1862154,0.0,0.0,0.9557328,0.95657414,0.80614537,0.7473642,0.0,1.1610655,0.9542115,0.0,1.332565,1.1594834,1.4670873,1.9595795,0.9833487
bernadettefilm,0.92789656,1.0739136,0.0,0.80671906,0.52214354,0.55999255,0.0,0.5703572,1.0229418,0.97307897,0.0,0.0,0.7334857,0.6682372,1.0396612,0.57238764,0.0,0.6676939,1.1129628,0.0,0.74196553,0.9330147,1.2739955,1.4411776,0.8214654
blackandbluemovie,1.8083874,2.4179847,0.0,1.2951252,1.1908419,0.66762626,0.0,1.026935,1.5631777,1.7274724,0.0,0.0,1.4266018,1.6299559,1.3498547,1.0870723,0.0,1.5966806,1.6282673,0.0,2.1577652,1.4123791,2.5417995,3.0759397,1.4855927
blackchristmas,0.7168166,1.1086323,0.0,0.7140219,0.31074825,0.38092506,0.0,0.51430804,1.0387939,0.81112164,0.0,0.0,0.6670564,0.88065,1.0578151,0.55092245,0.0,0.71413434,0.838687,0.0,0.69359213,0.91402626,0.99138296,1.3410093,0.7117502
blindedbythelightmovie,0.5460195,0.7863567,0.0,0.75338864,0.45474097,0.5106643,0.0,0.3504253,0.64471257,0.60658216,0.0,0.0,0.5338126,0.4624941,0.48782122,0.48820412,0.0,0.6503276,0.5181674,0.0,0.60014904,0.48588616,0.71227944,1.0291593,0.56917024
bombshellmovie,1.1220611,1.3450055,0.0,0.7338112,0.89366657,0.9291084,0.0,0.6550216,0.89900607,0.86686206,0.0,0.0,0.8136932,0.58817476,0.8950922,0.42445928,0.0,0.71932524,0.8847766,0.0,0.9010796,0.7785794,1.6279199,1.7052405,0.48330745
booksmart,8.517461,10.3688755,0.0,3.6105018,4.975355,4.6807957,0.0,3.8309805,5.4136724,6.9717584,0.0,0.0,5.269819,5.3802733,4.465482,3.0593514,0.0,4.6120963,8.073292,0.0,8.406723,5.3474717,10.809807,12.141222,4.2966375
breakthroughmovie,1.8931785,2.8497987,0.0,1.0154173,1.5084996,0.5520488,0.0,0.85612565,1.5988503,1.934503,0.0,0.0,1.3840712,2.0824764,1.9105698,1.0541081,0.0,1.2560655,2.2326286,0.0,1.2373092,2.1809185,2.7958043,3.1025498,1.1418676
brianbanksmovie,1.194171,1.200282,0.0,1.0337892,0.6418933,0.9205429,0.0,0.46856773,1.2914006,1.1082381,0.0,0.0,0.7634909,0.63344777,1.1449565,0.6642758,0.0,0.8811731,0.98968136,0.0,1.0896047,1.003924,1.1206633,1.782335,0.7071028
brightburnmovie,1.003345,1.3583273,0.0,0.80528736,0.8758083,0.739422,0.0,0.6741852,0.944533,1.0041001,0.0,0.0,0.8834599,0.8603522,0.82843286,0.7631325,0.0,1.0455201,1.0363384,0.0,1.2057331,0.82287914,1.509901,1.6713108,0.5304326
brittanyrunsmov,0.54103696,0.93519634,0.0,0.5138634,0.34557876,0.18887219,0.0,0.5640386,0.7210901,0.5079616,0.0,0.0,0.61549604,0.44546217,0.47323987,0.46920007,0.0,0.7289984,0.55907106,0.0,0.6270924,0.413178,0.6994691,1.0248281,0.3707987
captainmarvelofficial,1.2965618,1.5424769,0.0,0.9988239,0.73253894,0.7875431,0.0,0.5281566,1.1240859,1.0496855,0.0,0.0,0.94762886,1.0833321,1.0031197,0.58146834,0.0,0.9377658,1.1949296,0.0,1.0255573,0.9620569,1.2286791,1.959688,0.4405516
captivestatemovie,1.4338312,1.5797952,0.0,1.0033741,0.80075264,0.8888319,0.0,0.561844,1.2973436,1.1039257,0.0,0.0,0.74725306,1.0096003,1.0112258,0.38031977,0.0,1.1339618,1.2017395,0.0,1.4088705,1.2553285,1.2682143,2.3015363,1.146545
catsmovie,1.644222,2.342136,0.0,1.2865083,0.82812643,0.8071323,0.0,1.3182237,2.3426354,1.749177,0.0,0.0,1.5358874,0.8861608,1.7676531,1.0835954,0.0,1.2195224,1.9086062,0.0,1.5586957,1.7478888,2.517668,2.3387187,0.91387177
charliesangels,2.0486224,2.083372,0.0,1.4994345,1.2324449,1.4898667,0.0,0.8654356,2.275148,2.6541367,0.0,0.0,2.1456285,1.2369802,2.073531,1.8048356,0.0,2.1857064,1.7221909,0.0,2.2111907,1.2499214,2.9539957,3.1317163,1.0418204
childsplaymovie,3.2237175,3.9258077,0.0,2.5422566,1.7735502,1.5714436,0.0,1.4783827,3.0554109,4.122874,0.0,0.0,2.5332348,3.3328493,3.175378,2.0821874,0.0,2.357592,3.042804,0.0,3.2493465,2.1694663,4.121366,5.6390505,2.5406196
clarathefilm,4.326614,5.6290784,0.0,3.40553,1.6023006,1.9493394,0.0,1.9001243,4.5609035,4.9352903,0.0,0.0,3.3095834,3.0306995,4.1891904,3.1492212,0.0,3.0597477,4.1476917,0.0,3.2583973,2.9214869,5.390559,5.8746247,2.182609
coldpursuitmovie,0.66076976,0.9707187,0.0,0.70683277,0.42025858,0.40769053,0.0,0.349901,0.79262185,0.68517685,0.0,0.0,0.498667,0.6537274,0.7178766,0.40278578,0.0,0.6925967,0.6333407,0.0,0.78186184,0.5629474,0.82242906,1.2660062,0.6179015
countdown,1.3514472,1.8373494,0.0,1.4984802,0.9857345,0.9167661,0.0,0.8131293,1.2998209,1.2400794,0.0,0.0,0.9180597,1.2828612,1.5406741,0.9976182,0.0,1.3999743,1.5161096,0.0,1.1068408,1.184341,1.5945431,2.3929462,1.2345636
