movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
bernadettefilm,1.6991574,0.9864093,1.3715732,1.0402269,0.0,0.0,1.8028187,1.705385,1.152902,1.7056165,0.0,0.93101513,0.0,1.0139335,1.3001887
blackandbluemovie,2.8472447,1.3073947,2.0379755,1.3910125,0.0,0.0,2.6934435,2.885224,1.5910155,2.5883615,0.0,1.373683,0.0,2.2143583,1.9144181
blackchristmas,1.3554252,0.68975514,1.0257922,0.7640966,0.0,0.0,1.3022991,1.167025,0.9353168,1.3458371,0.0,0.6905927,0.0,0.86566114,0.85275835
blindedbythelightmovie,0.9503599,0.667412,0.84549856,0.69762594,0.0,0.0,1.0715007,1.1068525,0.7555417,0.96619225,0.0,0.6090279,0.0,0.7718604,0.8676922
bombshellmovie,1.7438606,1.2495967,1.3239532,1.0536897,0.0,0.0,1.3499242,2.0311024,1.0906546,2.0282524,0.0,1.7464846,0.0,1.4747704,1.6259676
booksmart,10.769586,5.4005156,8.070254,6.749709,0.0,0.0,9.715254,11.060468,5.5725055,10.578582,0.0,7.087914,0.0,8.148787,10.788553
breakthroughmovie,2.5315247,1.9722514,1.8425038,1.6567585,0.0,0.0,2.068657,3.0679815,1.8987143,3.576336,0.0,2.8287487,0.0,1.5348192,1.7367932
brianbanksmovie,1.5601727,0.5506268,1.3596339,0.6925551,0.0,0.0,0.8152345,1.3967328,1.0855143,1.6794124,0.0,1.272212,0.0,0.9288971,0.74391127
brightburnmovie,1.4601011,1.0320703,1.4885095,0.9720282,0.0,0.0,1.5316659,1.5959171,1.0881286,1.5852859,0.0,1.0613413,0.0,1.2409959,1.1438609
brittanyrunsmov,1.0284457,0.26218095,1.1622156,0.527528,0.0,0.0,0.8175614,0.6693994,1.0947902,0.9897487,0.0,0.46908504,0.0,0.8142739,0.67756164
captainmarvelofficial,1.6399457,1.2361821,1.065935,1.091596,0.0,0.0,1.4664372,1.684492,0.83839875,1.54177,0.0,1.1962386,0.0,1.2712225,1.1139703
captivestatemovie,1.3773878,0.7641366,1.2232947,0.80535746,0.0,0.0,0.9755725,1.360875,0.8308469,1.798247,0.0,0.9260665,0.0,0.8538551,0.9215629
catsmovie,2.8585896,1.7221243,1.8428675,1.5374619,0.0,0.0,3.134118,2.861298,1.6031817,2.6807284,0.0,1.8027233,0.0,1.7740102,1.4246087
charliesangels,3.1088145,2.4504526,2.2990472,1.9212178,0.0,0.0,2.600205,3.2864401,1.9331027,3.7751074,0.0,2.0230258,0.0,2.2782047,1.6418091
childsplaymovie,5.4887257,2.0905454,4.473242,2.1408443,0.0,0.0,4.216283,4.7610745,3.2284575,5.94153,0.0,3.4067917,0.0,3.6382153,1.7924417
clarathefilm,7.9241905,2.8909893,6.2060475,3.4317164,0.0,0.0,6.1495833,6.6784086,4.6295877,7.6370263,0.0,4.158689,0.0,3.978084,3.6500635
coldpursuitmovie,0.99575293,0.68875945,0.8373978,0.670176,0.0,0.0,0.9248496,1.0290654,0.67470634,1.0119712,0.0,0.7074629,0.0,0.70355034,0.8215777
countdown,2.0175347,1.1830059,1.6434941,0.99282473,0.0,0.0,1.5840542,1.6757735,1.3185046,2.2935803,0.0,1.5683802,0.0,1.0808313,0.72556853
currentwarmovie,1.497592,0.6239587,1.372459,0.8929,0.0,0.0,1.1329477,1.6134355,0.91751045,1.4137362,0.0,1.0397743,0.0,1.3701751,0.9869592
darkwatersmovie,2.198276,0.56012374,1.3229214,1.0756257,0.0,0.0,1.5613338,2.3041596,1.4726638,2.5004213,0.0,1.7551531,0.0,1.5162566,1.2755151
detectivepikachumovie,1.4240433,0.6887571,1.3689816,1.1461543,0.0,0.0,1.6883485,1.525569,1.1469449,1.8473184,0.0,1.2347115,0.0,1.4231892,1.464988
disneyaladdin,1.8937105,1.1559755,1.4310479,0.8187492,0.0,0.0,2.0369215,1.9906441,1.2080758,2.3168323,0.0,1.2992451,0.0,1.5169982,1.0839866
disneyfrozen,3.5076363,1.8640789,3.0688024,2.233095,0.0,0.0,3.48124,3.3275461,2.1748302,3.932786,0.0,1.7517796,0.0,2.1233313,2.0711765
disneymaleficent,1.4014732,0.82598937,1.3735712,0.7468704,0.0,0.0,1.5001231,1.6517977,0.98448855,1.9952805,0.0,0.96352047,0.0,1.2858179,0.874535
doctorsleepmovie,1.222877,0.89006394,1.3834772,0.65525883,0.0,0.0,1.2190824,1.2343934,1.0618793,1.4222386,0.0,0.8399219,0.0,0.85984325,0.6581437
dolemiteismyname,2.2161088,1.043125,2.0220466,0.98564094,0.0,0.0,1.7038465,2.038927,1.449006,2.2898343,0.0,1.085226,0.0,0.7834647,1.1072427
dontletgomovie,1.6280915,0.8363415,1.2185984,0.8302474,0.0,0.0,1.5625672,1.4135928,1.142378,1.6641929,0.0,0.8658034,0.0,0.9833834,1.0498164
doramovie,1.7068235,0.8859552,1.3565903,0.8694735,0.0,0.0,1.3540401,1.2299297,1.2719966,1.4593562,0.0,0.8479883,0.0,1.416189,1.0797392
downtonabbey_official,2.6606534,1.4758674,2.1115966,1.3348593,0.0,0.0,1.9554504,2.560218,1.652572,3.1747513,0.0,1.8824823,0.0,1.9012101,1.4383935
dumbo,1.2018052,0.68406224,1.1352264,0.6525947,0.0,0.0,1.3071345,1.4268566,0.8456674,1.6426158,0.0,0.73899645,0.0,0.9659138,0.7540657
escaperoom,1.5922596,1.2573396,1.2631242,0.84209627,0.0,0.0,1.5296146,1.6542256,1.0556247,1.7205566,0.0,1.0913466,0.0,1.1293205,1.080353
everybodyknowsmovie,1.1236963,0.4827086,0.8553343,0.5693485,0.0,0.0,0.90645254,1.006678,0.8281429,1.126051,0.0,0.7462526,0.0,0.8511438,0.77199197
fastandfuriousmovie,2.4734168,1.9342144,2.5339212,1.5703849,0.0,0.0,2.9429986,2.7891579,1.9790435,3.155984,0.0,1.6504425,0.0,2.0050416,2.069853
fightingwmyfam,2.0768564,1.2737967,1.95719,1.5931337,0.0,0.0,1.7426692,1.8421301,1.0899668,2.064722,0.0,1.4149189,0.0,2.0766277,1.4965018
fivefeetapartfilm,3.1061258,1.3062061,3.4794357,2.2434018,0.0,0.0,2.5111039,2.9801757,2.522612,3.2688797,0.0,1.3779314,0.0,1.6188197,1.7078916
fordvferrari,0.99613935,0.9037826,0.84313565,0.69606227,0.0,0.0,1.278109,1.301734,0.78334445,1.530333,0.0,0.7396022,0.0,0.93248826,0.55972856
freaksthefilm,1.1266508,0.616203,0.9934545,0.4252396,0.0,0.0,0.91647094,1.1184075,1.1620862,1.4765855,0.0,0.71085376,0.0,0.69650745,0.77508104
geminimanmovie,1.3581675,0.66718996,1.0329534,0.7346057,0.0,0.0,1.3897676,1.4148796,0.953575,1.6230227,0.0,1.3012627,0.0,1.1818047,0.91097826
glassmovie,1.5075152,0.7053434,1.2525233,0.9499559,0.0,0.0,1.5065832,1.5839808,0.8900612,1.3010408,0.0,0.8314655,0.0,1.5192862,1.2391132
gloriabellmovie,1.3597543,0.5193165,1.3361928,0.8846004,0.0,0.0,1.2691857,1.3081981,1.0903887,1.3733732,0.0,1.0126593,0.0,0.9942175,0.8611958
godzillamovie,1.2259874,0.6720875,1.1650909,0.7073966,0.0,0.0,1.1452643,0.951322,0.88994396,1.2652949,0.0,0.82086337,0.0,1.1148918,1.1968915
goldfinchmovie,1.1654038,1.0222803,1.2104974,0.8850784,0.0,0.0,1.4453547,1.8223224,0.9345694,1.6524336,0.0,0.92686605,0.0,1.4442887,1.189955
goodboysmovie,1.4513999,0.94382215,1.3884833,0.6609216,0.0,0.0,1.5440515,1.5293146,1.2270004,1.5777876,0.0,0.7586898,0.0,1.5092591,0.7437107
goodliarmovie,1.8181179,1.0510874,1.3924519,1.0004472,0.0,0.0,1.9235677,1.9484291,1.2363489,2.3377268,0.0,1.2428548,0.0,1.3135936,1.2893987
gretafilm,1.8145224,0.54563326,1.3994616,0.93099,0.0,0.0,1.4783859,1.3710557,1.2257538,2.0031621,0.0,0.9864467,0.0,1.4521295,1.3613651
halathemovie,2.1326149,1.5761613,1.5914247,0.78335744,0.0,0.0,2.5433953,2.2064085,1.518329,2.4306421,0.0,1.5768054,0.0,2.0861392,1.4718244
happydeathdaymovie,0.80781627,0.48068184,0.8894746,0.41687343,0.038333572,0.0,0.5354601,0.51815,0.8011698,0.8688582,0.0,0.4508683,0.0,0.71734154,0.34261554
harrietfilm,1.4113435,0.5721513,1.1347703,0.76764196,0.0,0.0,1.050695,1.434077,1.0818976,1.7888196,0.0,1.047081,0.0,1.1617862,0.76886314
hellboymovie,1.1695137,0.5230217,1.4416217,1.0843403,0.0,0.0,1.0377622,1.1390839,0.9271944,1.2098527,0.0,0.5777699,0.0,0.747282,0.9298808
hersmellmovie,3.749239,1.3393723,2.7221482,1.8470277,0.0,0.0,2.7531295,2.9423883,2.1378703,3.5386631,0.0,1.510365,0.0,1.7283208,1.6857817
highlifemovie,1.1604797,0.5443681,1.0859255,0.7533466,0.0,0.0,1.013242,1.168521,0.8867932,1.2143879,0.0,0.8158285,0.0,0.7702693,0.66164106
highstrungmovie,15.685173,6.3180084,14.335196,7.2943897,0.0,0.0,12.969777,11.715142,9.458397,14.626247,0.0,7.229467,0.0,10.496437,9.784252
honeyboymovie,2.8238518,1.4184675,2.0742788,1.4690623,0.0,0.0,2.2464797,3.129205,2.128738,4.220113,0.0,1.893352,0.0,2.2539043,0.89851
hotelmumbaifilm,1.1771694,0.5840378,1.2452264,0.75844145,0.0,0.0,0.7652764,1.0472411,1.1046324,1.4481589,0.0,0.95109206,0.0,0.82863146,0.7943214
httydragon,4.0235662,1.6736842,3.174987,1.6581922,0.0,0.0,3.2758188,3.4929185,2.4488986,4.415492,0.0,2.3910606,0.0,2.7884545,1.7894564
hustlemovie,1.7954421,1.2033198,1.2182139,1.4206724,0.0,0.0,1.7627895,1.8724351,1.1777054,2.0566993,0.0,1.1729413,0.0,0.9101615,1.5058872
hustlersmovie,7.225139,2.9845426,5.393858,3.0507123,0.0,0.0,4.641221,5.979412,4.143456,8.0408945,0.0,5.3577847,0.0,3.7284937,3.1225882
isntitromantic,1.4354593,0.5858003,1.3785745,0.70560133,0.0,0.0,1.3860631,1.3528112,0.96928626,1.6710544,0.0,0.70084715,0.0,1.0614719,1.0858312
itmovieofficial,1.3354447,0.9688527,1.1605511,0.8811324,0.0,0.0,1.4366689,1.5286429,0.93609,1.6580017,0.0,0.5066613,0.0,1.4469405,1.0831243
jayandsilentbob,2.877625,1.5877498,2.2321055,1.6635197,0.0,0.0,2.1531832,1.940421,1.7833824,2.326611,0.0,1.3085542,0.0,2.2080064,1.3583567
johnwickmovie,2.237074,0.6219315,2.5668645,1.1371509,0.0,0.0,2.2212307,1.8678836,1.7364578,2.5964108,0.0,1.1885655,0.0,1.6875739,1.5124767
jojorabbitmovie,2.4688892,1.2264564,2.128506,1.0863378,0.0,0.0,2.001302,1.9715458,1.5770116,2.5031953,0.0,1.306396,0.0,1.4992715,0.83764255
jokermovie,1.3182696,0.62697357,0.9217812,0.7831558,0.0,0.0,1.3871082,1.342098,0.9055684,1.1962421,0.0,0.7552211,0.0,1.1450216,0.98219174
judythefilm,2.0112495,0.89109063,1.4222755,0.9023495,0.0,0.0,1.7828999,1.7475367,1.1007762,2.1380086,0.0,1.2886801,0.0,1.4155986,0.8183674
jumanjimovie,3.0848007,2.0872262,2.5256643,1.734887,0.0,0.0,2.481535,2.74325,1.8430424,3.6641538,0.0,2.3290482,0.0,1.5204793,1.3351251
justmercyfilm,1.1211191,0.63217396,0.81028044,0.75272584,0.0,0.0,1.112008,1.1162074,0.67493093,1.2653365,0.0,0.94509095,0.0,0.772781,0.8877834
knivesout,2.6453967,0.85130966,1.5147585,1.0206095,0.0,0.0,1.8511932,2.1702287,1.4958987,2.4567313,0.0,1.5017253,0.0,1.2685088,1.2670225
lalloronamovie,0.9779513,0.72901076,1.0883124,0.71506095,0.0,0.0,1.0924444,1.3096858,0.904002,1.3155038,0.0,0.87542933,0.0,1.0917238,0.80595875
lastblackmansf,2.1247532,1.3433311,1.879357,1.2245079,0.0,0.0,1.8949565,2.1918733,1.0851276,2.6579046,0.0,1.4207062,0.0,1.0406731,1.4046761
lastchristmasthemovie,1.0780865,0.41135013,0.9166923,0.59351915,0.0,0.0,1.0008594,1.0019214,0.9262804,0.9745488,0.0,0.5600708,0.0,0.643726,0.71559405
latenightmovie,2.1509888,1.0211581,2.189138,1.157984,0.0,0.0,2.0919988,2.3338876,1.5603677,2.5086627,0.0,1.056607,0.0,1.7177353,1.3551242
lighthousemovie,1.1604797,0.5443681,1.0859255,0.7533466,0.0,0.0,1.013242,1.168521,0.8867932,1.2143879,0.0,0.8158285,0.0,0.7702693,0.66164106
lionking,2.8488894,1.6095965,2.608317,1.2652103,0.0,0.0,2.1967244,2.4194357,1.9270632,3.5422618,0.0,1.9168547,0.0,1.6869859,1.7534306
littlethemovie,1.5237486,1.3844806,1.5081841,1.215713,0.0,0.0,1.344589,1.8019716,0.91076976,2.2041106,0.0,1.3502086,0.0,1.0543717,1.1901929
littlewomenmovie,2.0103548,1.6890917,1.7006265,1.4331999,0.0,0.0,1.9562237,2.2076833,1.1758926,2.2326238,0.0,1.4599199,0.0,1.4478511,1.6043606
littlewoodsfilm,1.9608423,1.0446148,1.9968103,1.2817676,0.0,0.0,1.9661658,1.8786218,1.5581189,2.2374196,0.0,1.0256783,0.0,1.4172052,1.2471777
longshotmovie,1.6549186,0.76162004,1.5941231,0.8510573,0.0,0.0,1.5407063,1.4935547,1.29359,1.7717526,0.0,1.2290707,0.0,1.1101779,1.2766538
lordsofchaosmovie,1.3780566,0.7444193,1.1710283,0.7919447,0.0,0.0,0.9785854,1.3130875,0.96260774,1.5272108,0.0,0.889653,0.0,0.84443885,0.7482489
lucyintheskyfilm,1.7651279,0.7750753,1.3251451,1.0288867,0.0,0.0,1.6310735,1.8336409,1.2968034,1.5890162,0.0,1.1506506,0.0,1.3055825,1.0700712
mamovie2019,2.7186985,1.5794814,2.0965364,1.2897528,0.0,0.0,2.923095,2.6333213,1.8962113,3.099522,0.0,1.6850439,0.0,2.1489277,1.8636259
marriagestory,2.4258404,1.2893615,1.9708945,1.3010464,0.0,0.0,1.8482428,2.3715696,1.5810418,2.6082125,0.0,1.4816859,0.0,0.967242,1.242194
meettheaddams,1.8935716,1.0130762,1.4388773,0.84632957,0.0,0.0,2.0249083,1.8478547,1.3872532,1.8536656,0.0,0.9604572,0.0,1.6343955,1.3730016
meninblack,2.5377138,0.7258512,1.8053781,0.97742003,0.0,0.0,2.2048411,2.4360802,1.4810616,2.0546408,0.0,1.1446656,0.0,1.9248925,1.7075876
midsommarmovie,1.6787355,0.55315876,1.4390491,1.1986649,0.0,0.0,1.296321,1.5370675,1.0441961,1.511268,0.0,1.0364026,0.0,1.1960567,0.9115595
midwaymovie,1.536868,1.4987881,1.4394405,0.97639674,0.0,0.0,1.6880491,1.8267816,1.2705454,1.8910052,0.0,1.3872294,0.0,1.4037936,1.2528514
missbalamovie,1.7145276,1.457685,1.2898136,0.9635643,0.0,0.0,1.523186,1.6249642,1.084122,1.7604623,0.0,1.2628912,0.0,1.2023438,1.1685058
missinglinkfilm,0.94658107,0.60777694,0.9504001,0.60719055,0.0,0.0,0.9953098,0.89197916,0.8472669,0.96232367,0.0,0.5744874,0.0,0.743727,0.70950526
motherlessbklyn,2.0225158,1.1533856,1.6941987,1.0914454,0.0,0.0,2.1499295,2.080088,1.2445493,2.6340811,0.0,1.4868157,0.0,1.5449423,1.6489769
onceinhollywood,1.9573131,1.1970935,1.4686208,1.3867636,0.0,0.0,1.5400912,2.204695,1.2759264,2.5409193,0.0,1.4855853,0.0,1.4925119,1.2849878
onthebasisofsex,2.7866185,1.3919562,1.9214625,1.8960052,0.0,0.0,2.4886124,2.8020296,2.0678787,3.3800507,0.0,2.1311255,0.0,2.520748,2.475855
overcomermovie,0.9921725,0.60603577,0.96524644,0.64005125,0.0,0.0,0.9131054,0.87934285,0.83618736,1.1443133,0.0,0.56891525,0.0,0.7085399,0.6451025
peanutbutterfalcon,17.257236,8.763754,13.84956,9.402648,0.0,0.0,15.322389,17.87255,10.182379,22.783325,0.0,12.621118,0.0,13.087369,11.201465
petsematarymovie,1.3137661,0.9853139,1.8560688,0.85176843,0.0,0.0,1.4977089,1.6889589,1.2433534,1.788153,0.0,1.2812388,0.0,1.1540216,1.1746476
piercingmovie,6.9677944,3.663675,5.8032274,3.2253604,0.0,0.0,5.7414885,6.1883097,3.787301,8.614726,0.0,4.6057186,0.0,4.8892603,3.8238902
playingwithfire,1.9824998,0.9540542,1.8994519,1.0538733,0.0,0.0,1.8511701,2.45625,1.4269916,2.4389606,0.0,1.8298547,0.0,1.2369217,1.3796781
playmobilthemovie,1.5569962,0.7028812,1.4430554,0.82609916,0.0,0.0,1.3213081,1.7305924,1.2114574,1.8211313,0.0,1.2945076,0.0,0.9579027,1.0909578
pomsmovie,1.0542791,0.5347537,0.8342028,0.66403204,0.0,0.0,0.7889057,1.0362457,0.9051731,1.1199334,0.0,0.8986772,0.0,0.701661,0.582458
queenandslim,3.5003395,1.8781387,2.7136288,1.9128524,0.0,0.0,2.8180099,3.4242654,1.8907963,3.927226,0.0,2.4644852,0.0,2.1699302,1.7366657
rambomovie,1.0786394,0.39746854,1.1709045,0.61588955,0.0,0.0,0.8516137,1.0316923,0.90062845,1.1489638,0.0,0.6925264,0.0,0.81948465,0.5489141
readyornotfilm,1.2662152,0.7189219,1.1269983,0.8536204,0.0,0.0,1.0789572,1.3777606,0.8443408,1.4209386,0.0,0.8123089,0.0,0.8917575,0.7900226
richardjewellfilm,1.4586443,0.63704556,1.2459178,0.79351544,0.0,0.0,1.360367,1.439608,0.9362426,1.5231463,0.0,0.7875583,0.0,1.1929867,1.2037365
rocketmanmovie,1.6668566,0.86749905,1.2781508,0.8334384,0.0,0.0,1.4624264,1.3677657,1.1666727,1.4865962,0.0,1.1073071,0.0,1.0645132,0.9074208
scarystoriesmovie,1.1684784,0.77790725,1.1018673,0.8118798,0.0,0.0,1.264009,1.3117819,1.0106006,1.1764836,0.0,0.5553153,0.0,0.7625177,0.9008613
secretlifeofpets,4.085863,1.5052211,3.2023556,2.3577006,0.0,0.0,2.9118671,3.396428,2.3660567,4.0857773,0.0,1.825508,0.0,1.3267363,1.7399567
serenityfilm,1.2097374,0.7748618,0.83945227,0.75095826,0.0,0.0,1.04183,1.3729931,0.84897035,1.2666832,0.0,1.043564,0.0,0.5817481,0.81776005
shaftmovie,1.526776,0.8421927,1.3570231,0.9426651,0.0,0.0,1.2797523,1.375921,1.0011004,1.551511,0.0,0.85047156,0.0,1.2159033,0.97353256
shazammovie,1.465415,1.0913451,1.3455395,1.0529236,0.0,0.0,1.4296681,1.5372187,0.9924651,1.51208,0.0,0.9598401,0.0,1.3907704,1.1251986
spidermanmovie,3.1066947,2.3109865,2.6560228,1.6380899,0.0,0.0,2.867327,3.0771031,2.1232212,2.992244,0.0,1.9848145,0.0,2.6955626,1.6805191
spiesindisguise,2.1541884,1.5705473,1.4325731,1.0608438,0.0,0.0,2.1487768,2.0969706,1.4301418,1.866123,0.0,1.7558557,0.0,1.6578001,1.1101213
starwars,7.051382,3.8476195,5.9615517,4.1860294,0.0,0.0,6.9129424,7.115309,3.9676738,7.1517515,0.0,4.384757,0.0,6.002519,4.5029855
stormboymovie,1.366671,0.9694513,0.91033894,0.6146993,0.0,0.0,1.4190191,1.3364536,0.9008872,1.449808,0.0,0.7973083,0.0,1.1088449,0.9792925
stubermovie,1.1626233,1.0730418,0.7213362,0.8277202,0.0,0.0,1.4048858,1.4502192,0.90907514,1.3697661,0.0,1.0006175,0.0,0.86722875,0.72874856
taosdfilm,0.89622456,0.35656464,0.70037663,0.52369714,0.0,0.0,0.6733015,0.8620747,0.4823449,1.0893543,0.0,0.636967,0.0,0.7159214,0.48007905
teenspiritmov,3.0880232,1.6306746,1.6875569,1.0423162,0.0,0.0,2.0654953,2.2900395,1.3011359,3.5269566,0.0,1.813356,0.0,2.3666942,1.7673094
terminator,1.052804,0.6113329,1.2193202,0.7556361,0.0,0.0,1.1760819,1.4274112,0.8908991,1.5713431,0.0,1.233571,0.0,1.203594,1.1425256
theaeronautsmov,0.9279099,0.3997409,0.95757884,0.5312995,0.0,0.0,0.78888136,0.7621706,0.9074534,0.8831688,0.0,0.46230838,0.0,0.60763186,0.7032416
thebestofenemies,1.5190047,0.71294004,1.0668013,0.7590511,0.0,0.0,1.1643094,1.6230078,1.2303196,1.4160461,0.0,1.3642057,0.0,0.84642214,1.0467982
thedeaddontdie,1.6139811,0.8350824,1.4007568,0.8057766,0.0,0.0,1.23316,1.2968649,1.1687292,1.7481691,0.0,1.1705543,0.0,1.3895774,0.925384
thefarewell,1.317102,0.6712606,1.2549498,0.87710345,0.0,0.0,1.2488923,1.4125015,1.0323995,1.577142,0.0,0.9069221,0.0,0.8906309,0.72810537
thehighwaymen,1.7263017,1.1297147,1.5530878,1.0334868,0.0,0.0,1.4614888,1.6240612,1.0664048,1.8951403,0.0,0.8767989,0.0,1.0247568,1.0069536
thehummingbirdprojectfilm,0.6745884,0.3955156,0.6036329,0.44040838,0.0,0.0,0.6303387,0.650899,0.5530685,0.68463135,0.0,0.42322302,0.0,0.4926187,0.44050574
theintrudermovie,1.7504437,1.0958182,1.4416585,0.8871407,0.0,0.0,1.705075,2.0488844,1.0960991,1.9150909,0.0,1.3257941,0.0,1.4756567,1.328218
theirishmanfilm,3.0515506,1.1746882,2.7404895,1.522543,0.0,0.0,1.8727143,2.4942596,1.747534,3.0105088,0.0,1.8083905,0.0,1.2048221,1.1601305
thekitchenmovie,2.9568295,1.1444776,2.3933382,1.473531,0.0,0.0,2.9186547,2.4146397,1.7178445,3.0382485,0.0,1.3177494,0.0,2.1937037,2.2658048
thelegomovie,1.3951628,1.269928,1.5081785,1.1298331,0.0,0.0,1.7058932,1.7000847,0.9611354,2.1808808,0.0,1.3016561,0.0,1.556183,2.029007
themustangfilm,1.3997264,0.6419024,1.33202,0.7581487,0.0,0.0,1.2389827,1.3473898,1.0010978,1.4584161,0.0,0.8425826,0.0,1.3701669,0.87686145
thenightingalefilm,1.703688,1.350357,1.9504229,1.2695668,0.0,0.0,1.6017588,2.3707511,1.1184239,2.0438373,0.0,1.1934019,0.0,1.3929082,1.1598797
theprodigymovie,3.2983131,1.1799557,2.6995554,1.1441807,0.0,0.0,2.341944,3.3346837,1.8796374,3.8408742,0.0,2.0874035,0.0,2.3642156,0.7293083
thesunisalsoastar,1.8429762,0.8493907,1.6393983,0.81778044,0.0,0.0,1.7353734,1.7084014,1.0421827,2.1394556,0.0,1.2144842,0.0,1.4930226,1.5145859
theupsidefilm,2.0907614,1.3912108,1.5891377,1.3366616,0.0,0.0,1.6904128,2.2147012,1.3982105,2.5456276,0.0,1.6805732,0.0,1.1973407,1.2062634
tolkienmovie,1.3390499,0.7397199,1.3169882,1.0066259,0.0,0.0,1.1501373,1.4450504,0.81257486,1.5583259,0.0,0.90147763,0.0,1.0969285,0.93623096
toystory,1.9961423,1.0167172,1.8024864,1.1421974,0.0,0.0,1.567294,1.8193237,1.2714965,2.4425902,0.0,1.2837027,0.0,1.5284185,1.0904454
triplefrontier,1.8290774,0.8355416,1.596966,0.9107878,0.0,0.0,1.3738357,1.4196405,1.3564394,1.2236562,0.0,0.7739666,0.0,0.94438213,0.8925894
uglydolls,1.9176065,1.2697854,1.6992354,1.1484332,0.0,0.0,1.5347513,1.9431388,1.6080979,2.0657976,0.0,1.6645021,0.0,1.5389781,0.8074804
uncutgems,2.3389623,1.0108104,2.0127175,1.3733321,0.0,0.0,1.8359728,2.344499,1.4227574,2.4583182,0.0,1.8292563,0.0,1.4333624,1.2068626
underthesilverlake,1.7277238,0.8018024,1.3012971,1.1139503,0.0,0.0,1.5887628,1.9018103,1.3672668,1.9941759,0.0,1.4836735,0.0,0.9712345,0.98041254
