movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
captainmarvelofficial,0.0,1.2336322,1.1596513,0.6966566,0.5599338,0.0,1.7148075,1.2231258,0.95002,1.3200572,0.5728237,1.0858932,0.7460414,0.8413903,0.8146578
captivestatemovie,0.0,1.0510627,1.3415275,0.881396,1.0287123,0.0,1.6476098,0.92715263,1.021735,1.805934,0.41119683,1.129989,0.9391588,1.1633993,0.73738647
catsmovie,0.0,1.8168558,2.2040107,1.1882584,1.3518381,0.0,3.3234468,1.5648944,0.95928985,2.7110534,1.100262,1.5897238,1.9797742,1.1761222,1.4273953
charliesangels,0.0,2.5958347,2.0199106,1.6723043,1.0360628,0.0,3.6115985,1.8729722,2.1375675,3.5164046,1.4110802,1.8509105,1.7840477,1.9813035,1.7315947
childsplaymovie,0.0,3.621259,4.1913466,2.0404565,2.5491042,0.0,4.786556,2.6609519,3.2798095,5.6943936,2.892693,3.443496,4.2656546,2.3163285,2.6717005
clarathefilm,0.0,4.2906876,5.838564,3.8513281,2.9075904,0.0,5.9665966,4.448923,5.2557216,7.8359947,3.3195605,4.084941,4.625259,3.470192,2.629722
coldpursuitmovie,0.0,0.84345424,0.8927865,0.5021846,0.56188023,0.0,1.1997215,0.7860931,0.6502522,1.2256719,0.67815953,0.81320775,0.6730145,0.5495889,0.54873097
countdown,0.0,1.8694853,1.7800956,0.8868149,0.8318631,0.0,2.0650976,1.4205303,1.805836,2.0035856,0.8924326,1.4691644,1.8618773,1.7780552,1.0830855
currentwarmovie,0.0,1.1123579,0.9858149,0.8898624,0.7666115,0.0,1.4986769,0.89156115,0.9572414,1.7360433,0.62456256,1.0327034,0.92735165,1.1212023,0.78649086
darkwatersmovie,0.0,1.6546036,1.5182886,1.3918251,1.2192832,0.0,2.2013316,1.6556404,1.9071535,2.6628015,0.7706465,1.735803,1.5792025,1.9183749,1.0998142
detectivepikachumovie,0.0,1.517162,1.2807971,0.9556205,0.5461234,0.0,2.0149655,1.5550395,1.0877259,2.1375868,0.648634,1.4107654,0.938843,1.5309967,0.8531517
disneyaladdin,0.0,1.8024786,1.652141,0.90545195,0.7181922,0.0,1.8754233,0.94814134,1.293098,1.939387,1.1261648,1.0495795,0.9557707,1.5683445,1.0066551
disneyfrozen,0.0,2.7143164,2.7120178,1.2499613,0.86433953,0.0,3.0001862,2.1660225,2.3056378,2.5264132,0.9145454,1.9745914,1.2594882,2.1363928,1.4203691
disneymaleficent,0.0,1.6317155,1.5000994,0.81030303,0.63897765,0.0,1.7318813,1.050139,1.1095865,1.7327474,0.8645121,0.7813327,0.7296514,1.2897886,0.70045984
doctorsleepmovie,0.0,0.9914391,0.7689028,0.8193025,0.4299003,0.0,1.0014077,0.95698166,0.7709412,1.3793669,0.67289776,0.81136775,0.68870205,0.74499005,0.7010993
dolemiteismyname,0.0,1.8160572,1.6900451,0.97011065,0.8110812,0.0,1.975776,1.6788825,1.5863885,2.276813,0.878419,1.7900248,1.2810683,1.1430718,1.0112492
dontletgomovie,0.0,1.1950843,1.2867588,0.78973615,0.7029884,0.0,1.4650465,0.9849929,0.9360636,1.8213245,0.8391048,1.3489057,1.4672189,1.3164579,0.9694521
doramovie,0.0,1.0489732,1.0247802,0.9394157,0.44753596,0.0,1.308897,0.7499734,0.8837383,1.2759049,0.43351603,0.76216143,0.7941262,1.1324067,0.62779796
downtonabbey_official,0.0,1.8401105,2.0602512,1.3315401,1.7001843,0.0,2.058867,1.5243505,2.164253,2.8499591,1.3409723,2.0754876,1.8702517,1.5138897,1.4432194
dumbo,0.0,1.3340026,1.2189726,0.6339051,0.52023673,0.0,1.2802352,0.7816376,0.9470501,1.2817135,0.6913169,0.6588559,0.63761324,1.0010006,0.59449214
escaperoom,0.0,1.3154322,1.1904685,1.0996962,0.69985384,0.0,1.9879688,1.086364,0.94736195,1.8504632,0.69877636,1.0765541,0.93963367,0.95765126,0.9030836
everybodyknowsmovie,0.0,0.79432964,0.72841036,0.62494045,0.5549992,0.0,0.96968335,0.5881599,0.628527,1.0825478,0.39737695,0.87075496,0.7074296,0.77233964,0.6215606
fastandfuriousmovie,0.03524814,1.7323871,1.2490952,1.0368931,1.0015584,0.0,2.3909593,1.7323531,1.6077259,3.0410933,1.020262,2.0541127,2.277966,1.7675514,1.4129952
fightingwmyfam,0.0,1.7998232,1.3848449,1.1631322,0.9490781,0.0,2.6952956,1.7452413,1.9261312,2.4582868,0.8541309,1.9359586,1.2283007,1.1627945,1.2734152
fivefeetapartfilm,0.0,3.1681995,3.0941582,1.5872995,1.0368067,0.0,3.4578924,1.9444983,1.8731842,3.073879,1.3772663,2.206177,1.9439838,2.9841316,1.5529367
fordvferrari,0.0,1.0213434,0.9461572,0.5779243,0.7830011,0.0,1.3651435,0.98359275,0.52761465,1.3882974,0.662239,0.899677,0.4727409,0.9269109,0.681745
freaksthefilm,0.0,0.90301514,1.1084508,0.9175155,0.63859457,0.0,1.3000374,0.77526724,1.013084,1.4502116,0.38945204,1.2854565,1.0357023,0.97539777,0.66656834
geminimanmovie,0.0,1.0646468,1.0435842,0.8633181,0.7996395,0.0,1.4768407,0.8033204,0.783219,1.7313862,0.704518,1.1550165,1.0860665,1.0000546,0.97792155
glassmovie,0.09647012,1.1250466,1.2529182,0.63609946,0.8041683,0.0,1.9047784,1.3503022,0.87621224,1.5480428,0.7966377,1.2095159,0.9310813,0.83313036,0.8273453
gloriabellmovie,0.0,1.0728527,0.90967834,0.5226508,0.65074974,0.0,1.4760742,0.82303184,0.7347337,1.3003087,0.5914819,1.0400699,0.89580584,0.91590816,0.8005022
godzillamovie,0.0,1.242475,0.80414486,0.93179154,0.9229435,0.0,1.8039507,1.2402266,1.0965124,1.6889563,0.3431778,1.1576935,0.6610579,1.244421,0.78299505
goldfinchmovie,0.07025978,1.1865826,1.4512582,0.6871289,0.3352473,0.0,1.5249115,1.02089,0.9360425,1.7717962,0.9233827,1.4157301,1.2026821,1.1415709,0.8614067
goodboysmovie,0.0,1.28701,1.5270596,0.885102,0.99381983,0.0,1.674616,1.3783416,1.0675313,1.8403829,0.6377766,1.2834094,0.8525246,1.1794136,0.8461596
goodliarmovie,0.0,1.4892819,1.2854897,0.9060369,0.7522858,0.0,1.7852571,1.3397644,0.6511998,1.7531021,0.7031434,1.095222,0.85226583,1.0196116,0.7562651
gretafilm,0.0,1.259631,0.96304977,0.7915905,0.8087785,0.0,1.7424412,0.87722087,1.0038983,1.5390304,0.9198089,1.3212523,1.0571967,1.1496617,0.8625013
halathemovie,0.0,1.9401426,1.9286801,1.3738754,0.8898351,0.0,2.9011617,1.6731958,1.53223,2.892233,1.0754906,2.129611,1.5169921,2.1411161,1.2802048
happydeathdaymovie,0.0,0.79239416,0.89727616,0.39995253,0.44836006,0.0,1.1915935,0.6481067,0.2957822,0.973521,0.6925558,0.6451503,0.84659576,0.48932153,0.65770537
harrietfilm,0.16009471,1.2739825,1.0574663,0.83712894,0.7098096,0.0,1.3968017,0.8250517,0.88488173,1.5027136,0.5475862,1.467362,0.9654193,1.0051798,1.0588042
hellboymovie,0.0,1.3477441,1.03841,0.7889419,0.6114988,0.0,1.3126458,0.84470975,0.8335596,1.2179203,0.82833004,0.69486547,0.90420246,1.0824835,0.89174646
hersmellmovie,0.008787266,2.2298284,2.9144323,2.072031,1.2181419,0.0,3.3251064,2.0761807,2.417903,3.241225,1.2881671,2.5764194,2.380329,2.0328927,1.1155246
highlifemovie,0.0,0.90706456,0.81017613,0.40748757,0.6071853,0.0,1.1702148,0.72512716,0.6399567,1.0594839,0.48291063,0.93187845,0.74651366,0.73365504,0.6932504
highstrungmovie,0.0,6.7528954,8.089013,6.199434,4.3295794,0.0,15.474906,6.133455,5.8330746,10.428928,3.7200813,5.2902656,4.4672165,5.5070944,4.387444
honeyboymovie,0.0,1.6132545,2.5340896,1.3202192,1.7982286,0.0,3.4091,1.8561264,1.5553633,3.412081,1.4271144,1.952226,2.344134,1.6088248,1.8192817
hotelmumbaifilm,0.0,1.110394,1.0372666,0.5965875,0.63797176,0.0,1.2939656,0.84679973,0.740221,1.3506742,0.54337496,0.81120163,0.9103821,0.88649964,0.76306397
httydragon,0.0,2.654296,3.2921443,1.7138383,2.0067532,0.0,3.6935565,2.1587744,3.0285554,4.454292,1.5652393,2.5747044,3.0321507,2.7202997,2.07632
hustlemovie,0.0,1.0870396,1.3348155,1.6732073,0.7338786,0.0,2.363575,1.0932083,1.1058894,2.3289516,0.8446615,1.4290993,1.3693311,1.1513828,0.822986
hustlersmovie,0.0,3.9631739,4.7760596,2.864754,3.0731616,0.0,5.6153336,3.1129355,5.9545403,8.456136,2.0593085,3.990408,5.018234,3.117713,2.8917904
isntitromantic,0.0,1.2677522,1.389238,0.6457981,0.74678844,0.0,1.8438386,0.7490642,1.0155382,1.5651536,0.9954823,1.1001196,1.1603315,0.9191375,1.0134441
itmovieofficial,0.0,0.94143474,1.1629449,0.52909863,0.7257401,0.0,1.9604527,1.1752594,0.9873326,1.7128766,0.73234916,1.2793669,1.0356648,1.0323538,1.1270032
jayandsilentbob,0.0,2.0384064,2.2245047,1.6601148,0.99969494,0.0,2.6289175,1.1870965,1.9849073,3.1097927,0.9323363,1.5170318,1.6238503,1.5447012,1.3289455
johnwickmovie,0.0,2.1596901,2.191057,0.9804257,1.0128442,0.0,2.3383288,1.597181,1.5515788,2.000579,1.1495777,1.47279,1.6493384,1.7760969,1.3532853
jojorabbitmovie,0.0,1.5148195,1.9382687,1.1206876,1.553478,0.0,2.6054196,1.243465,1.6967739,2.218099,0.8554375,1.4887199,1.4315817,1.2316583,0.9924034
jokermovie,0.0,0.98700583,0.9177128,0.7223419,0.5629584,0.0,1.51431,0.9889005,0.67125034,1.1904296,0.44968975,0.9154188,0.5318094,0.7203377,0.5886172
judythefilm,0.0,1.3734034,1.3036172,1.0819376,0.68786824,0.0,1.5743599,1.1406964,1.3990858,2.123709,0.86355895,1.1613503,1.4192382,1.1290704,0.96883625
jumanjimovie,0.0,2.8106923,2.6452928,1.8766718,1.2884103,0.0,3.9194345,2.1745014,1.6481284,2.987705,1.1581057,1.8933642,1.589511,1.9070913,1.5242755
justmercyfilm,0.0,1.0691478,1.0957125,0.52719295,0.6154235,0.0,1.5446198,0.91581374,0.9074805,1.2649834,0.54973066,0.86749935,0.7046521,0.6592395,0.67886627
knivesout,0.0,1.9238642,2.1919968,0.8317526,1.0748067,0.0,2.497021,1.7648872,1.398178,2.171638,1.1578852,1.726041,1.3712832,1.5726954,1.1906778
lalloronamovie,0.0,0.9337932,0.8709252,0.44981003,0.6886192,0.0,1.3837894,0.92621243,0.7033913,1.19759,0.5246247,0.9705106,0.91077566,0.7718876,0.79174376
lastblackmansf,0.0,1.3482853,1.7132696,0.31282112,1.0728369,0.0,2.2305958,1.5959126,1.3094289,2.1158051,0.92171985,1.6401526,1.5991527,1.4572362,1.1964282
lastchristmasthemovie,0.0,0.76008105,0.93778265,0.6615511,0.52414125,0.0,0.9214269,0.5895277,0.78919744,1.039651,0.6568412,0.87215036,0.5805011,0.61538315,0.5966273
latenightmovie,0.0,1.2359477,1.5326707,1.1175617,0.7820249,0.0,1.8361232,1.3982021,1.0945477,2.5637083,1.088255,1.4084463,1.3524785,1.43279,0.74264276
lighthousemovie,0.0,0.90706456,0.81017613,0.40748757,0.6071853,0.0,1.1702148,0.72512716,0.6399567,1.0594839,0.48291063,0.93187845,0.74651366,0.73365504,0.6932504
lionking,0.0,2.6781995,2.3192852,1.0630065,1.2180748,0.0,2.573492,1.5834854,2.3782742,2.5596604,1.2915145,1.4189591,1.1959164,1.3955663,1.115003
littlethemovie,0.0,1.364284,1.166014,0.6278513,1.1825802,0.0,2.0727472,0.9698155,1.3873609,1.9081336,0.3867064,1.1221693,0.92620516,1.0682573,1.0327055
littlewomenmovie,0.0,1.8875561,1.6442583,1.1293197,1.1214744,0.0,2.6797798,1.3832966,1.361354,2.4095592,1.1837399,1.3898785,0.9454095,1.1354451,0.89236075
littlewoodsfilm,0.03532202,1.6523957,1.4948595,1.0291317,1.015232,0.0,1.9966034,1.2804089,1.275611,1.6976568,0.81532717,1.5370147,1.1252028,1.4426745,1.0773821
longshotmovie,0.0,1.6364892,1.753207,0.7231054,1.0181812,0.0,2.0322943,1.3657062,1.0834365,2.0502646,0.9397552,1.280195,1.1638973,1.4795074,1.1734248
lordsofchaosmovie,0.028620597,1.1414033,0.9011022,0.8018636,0.5053243,0.0,1.3070173,0.7796115,1.0767765,1.2612869,0.64700717,1.2620523,0.6901232,0.822275,0.81330585
lucyintheskyfilm,0.02886929,1.1087974,1.0545945,0.80848384,1.0212588,0.0,2.1820312,1.0655415,1.0826858,1.7801973,0.67274654,1.3475963,1.2112416,0.7535578,1.0108812
mamovie2019,0.0,2.5543754,2.3383524,1.2530346,1.219166,0.0,3.2600722,2.0013297,1.7151923,3.2229927,1.5316257,2.2076285,2.5852883,1.7065935,1.2896888
marriagestory,0.0,1.8497578,1.9626578,1.1428335,1.2964005,0.0,2.499293,1.6157222,1.915548,2.8948467,1.1206038,2.245133,1.9816113,1.4153872,1.1986612
meettheaddams,0.0,1.1229405,1.3914459,0.80987257,0.6489385,0.0,1.8729267,0.97869587,1.2824872,1.9710772,0.8449417,1.3594555,1.1384493,1.1301391,0.68074775
meninblack,0.0,1.5171679,1.9276367,1.4349154,1.1807836,0.0,2.4736745,1.1610515,1.3811221,2.770349,0.9712579,1.6039525,1.5625488,1.2388624,1.1809977
midsommarmovie,0.0,1.5701495,1.2724264,0.62441003,0.9910598,0.0,1.7630548,1.1030463,1.1577421,1.7441959,0.77871305,1.451797,0.96247727,1.246399,1.0100565
midwaymovie,0.0,1.6119237,1.4613283,0.9662232,1.0584931,0.0,2.4710262,1.3875011,0.7088778,1.6353662,0.92430407,1.1723471,0.66527057,1.0471874,1.1604686
missbalamovie,0.0,1.5898348,1.3758134,1.3191775,0.7854731,0.0,2.3869953,1.3456464,1.203487,2.1541848,0.74940735,1.2373947,0.9522046,1.0198423,1.0290154
missinglinkfilm,0.0,0.92541885,0.87982726,0.49853298,0.41965845,0.0,1.0499353,0.7035355,0.81868535,0.98070514,0.59269834,0.8690246,0.7750334,0.80005306,0.7575537
motherlessbklyn,0.0,1.8335686,2.1545544,0.92599624,1.0081791,0.0,2.281503,1.76851,1.0513477,2.5940876,1.1539778,1.5922244,1.3320689,1.6266838,0.96725744
onceinhollywood,0.0,1.9487524,2.2658818,1.2792088,0.8756031,0.0,2.9918191,1.4591997,0.71093446,2.4625537,1.1478564,1.5008003,1.0723214,1.6565442,1.2053984
onthebasisofsex,0.0,1.9671557,2.0415466,1.1051842,1.1478987,0.0,2.5214734,1.8545824,1.7060009,3.2935064,0.41879714,1.8650377,1.7145948,1.9534292,1.2065421
overcomermovie,0.0,0.84403276,0.70349586,0.4657711,0.5001404,0.0,1.0210738,0.8244399,0.46342275,0.88236904,0.48822814,0.8544965,0.602644,0.69514054,0.5739049
peanutbutterfalcon,0.0,10.059626,11.261867,8.068535,9.710041,0.0,19.224686,9.206075,13.227096,19.55443,6.2672806,10.443195,9.025175,8.411549,6.4684973
petsematarymovie,0.0,1.3333623,1.0740169,1.1142613,0.55094916,0.0,1.3228291,0.82437146,1.2270684,2.051953,0.83156455,1.2713263,1.0464802,1.073709,0.9217046
piercingmovie,0.0,3.9658206,5.38879,3.7003155,3.828844,0.0,6.4125814,3.871355,6.273198,8.0700865,2.732346,4.5219836,4.831496,3.109913,2.8856885
playingwithfire,0.0,1.313905,1.4237208,0.82509786,0.6137371,0.0,1.8722253,1.2650313,1.5108106,2.4907331,0.74970835,1.7038962,1.1264256,0.999562,1.0980139
playmobilthemovie,0.0,1.6430472,1.6263027,0.81856287,0.9958012,0.0,2.0205088,1.3218961,1.2155961,1.868914,1.0035641,1.3028997,1.3906189,1.3060348,1.1879793
pomsmovie,0.0,0.97220707,0.93768585,0.570615,0.39415306,0.0,1.0291178,0.73387486,0.821719,1.1662827,0.63618153,0.7250806,0.846084,0.68362665,0.65174514
queenandslim,0.0,2.8135285,2.8184643,1.4491091,1.6809055,0.0,3.3236086,2.024107,2.4445395,3.73766,1.0532832,2.245321,2.234784,2.025846,1.8137902
rambomovie,0.0356265,0.9088906,0.87659955,0.5578606,0.571304,0.0,1.0507901,0.6147858,0.63141626,1.0691556,0.55925053,0.75337976,0.7979784,0.65251833,0.6999255
readyornotfilm,0.0,0.77839065,0.926257,0.6746723,0.8145353,0.0,1.4267058,0.71856064,0.9623284,1.2882364,0.59308314,0.99517864,1.0410429,0.8110232,0.7273364
richardjewellfilm,0.0,1.2715427,1.1370522,0.7213879,0.7597958,0.0,1.7947309,1.3999604,0.96740663,1.8763633,0.73653656,1.1571584,0.7752911,1.0963925,0.6110945
rocketmanmovie,0.0,0.9604341,0.9171245,0.96320534,0.6865105,0.0,1.4078224,0.6538271,0.81312567,1.7018598,0.6871888,0.8442973,0.908206,0.88378,0.7577039
scarystoriesmovie,0.014436393,1.0848544,0.9564115,0.5756547,0.49711007,0.0,1.4066545,0.67706466,0.76491654,1.3678441,0.6351833,0.9182593,0.88435405,0.97463316,0.7148255
secretlifeofpets,0.0,2.4486282,2.1489573,1.2503724,1.6635681,0.0,3.7706225,2.078588,2.0220258,3.7851148,1.2943509,1.8464838,1.9734473,1.5409436,1.5713563
serenityfilm,0.0,1.0577242,0.72745097,0.9361414,0.41852707,0.0,1.2157509,0.9573521,0.7483691,1.1140463,0.5278831,1.0005481,0.73051554,1.0157738,0.65702045
shaftmovie,0.0,1.2693319,1.1072578,0.7988315,0.8558896,0.0,1.8134989,1.035928,0.934668,1.5090834,0.5579757,0.93080324,0.72339374,0.7221666,0.6726286
shazammovie,0.0,1.1668246,0.9844974,0.44348064,0.92924106,0.0,1.8358887,1.2158668,0.9905705,1.6310039,0.6561132,1.3880367,1.1883984,0.96960616,1.0136871
spidermanmovie,0.0,2.3538613,2.337434,1.8637054,1.4474641,0.0,3.4386086,1.8346084,2.141702,3.135386,1.3063513,1.9342074,1.318401,1.6477062,1.639311
spiesindisguise,0.0,1.9304572,1.7704332,0.97865474,0.82224,0.0,2.4346716,1.3248411,1.0089682,2.3817093,1.5474,1.479386,1.1623213,1.5236547,1.1673521
starwars,0.0,5.1402864,5.7909293,2.6515138,2.740316,0.0,7.3043165,4.8193073,5.2769938,6.1716747,2.6172726,3.6499875,2.7201045,3.0086615,2.8885617
stormboymovie,0.0,0.952466,0.836023,0.7258027,0.6163802,0.0,1.2062541,0.6861272,0.7894373,1.0775166,0.9061255,0.80276495,0.63217074,0.83602184,0.53487825
stubermovie,0.0,1.0159109,0.9060341,0.54426503,0.689654,0.0,1.4955201,0.94603163,0.6276086,1.2018577,0.9233213,1.0528529,1.0374941,1.0539594,0.7584036
taosdfilm,0.0,0.8293688,0.7986872,0.60749996,0.5494348,0.0,1.013227,0.8172415,0.6065219,0.90838826,0.48916203,0.67783195,0.48645845,0.5642422,0.5032761
teenspiritmov,0.028316494,2.0709505,1.7281764,1.6480856,1.3052598,0.0,2.8506136,2.5211594,2.0306213,2.9545445,1.3661999,1.9266514,0.9968296,1.6044712,1.412347
terminator,0.0,1.0741373,1.0561568,1.0612509,0.68483466,0.0,1.4597242,0.6943506,1.0935484,2.128615,0.6505745,1.3712395,1.2439607,1.0111749,0.9158121
theaeronautsmov,0.0,0.52868795,0.43087912,0.3524681,0.39090496,0.0,0.93063164,0.48798242,0.44341323,0.8320453,0.42185885,0.618123,0.5948308,0.34658262,0.3655979
thebestofenemies,0.0,1.5862905,1.4317362,0.6288444,0.37338352,0.0,1.5339822,1.2044125,1.2798973,1.9239132,0.72085,0.88293487,1.2968373,1.2910565,0.87240416
thedeaddontdie,0.0,1.166593,0.9964893,0.7055581,0.706132,0.0,1.5092193,1.1073498,0.9726756,1.7587366,0.50392354,1.2875412,0.9739712,1.244899,0.9315268
thefarewell,0.0,1.2076373,1.1848018,0.5890999,0.6113663,0.0,1.538951,0.8657409,0.85021,1.2757528,0.5568758,1.0846932,0.8614035,1.0014585,0.7358278
thehighwaymen,0.0,1.3793643,1.4684094,1.0985929,0.73969126,0.0,1.7278912,1.2974141,1.1572807,1.6668404,0.8030099,1.195827,0.83714134,1.2695765,0.6385967
thehummingbirdprojectfilm,0.0,0.548622,0.49403027,0.35415745,0.33330822,0.0,0.6802119,0.4563716,0.4220622,0.6758255,0.3425231,0.5158275,0.44531107,0.46708986,0.40252972
theintrudermovie,0.0,1.3904173,1.5360245,1.136249,0.8522618,0.0,2.3799233,1.243202,0.79393727,2.0110846,1.0334737,1.2248443,0.7463678,0.845296,1.0689179
theirishmanfilm,0.0,2.2758102,2.6194446,1.7755145,1.5667474,0.0,2.8769019,2.11876,2.4580576,3.2565546,1.2017583,2.7074237,2.0085359,1.673003,1.3379757
thekitchenmovie,0.0,2.3609383,2.7774608,1.7332927,1.0269748,0.0,3.070329,1.8348035,1.9825586,3.022531,1.2614346,2.1953065,1.521472,1.8306834,1.1319498
thelegomovie,0.0,1.7577081,1.8349078,1.5998194,0.9373284,0.0,2.51254,1.2306955,1.1956236,2.5075407,0.80629337,1.2841508,1.2264477,1.2816504,1.0788444
themustangfilm,0.0,0.81522226,0.86323273,0.766656,0.73372114,0.0,1.1402316,0.8658995,0.9884826,1.3394942,0.43781662,0.9796515,0.7164654,0.70878226,0.53774446
thenightingalefilm,0.0,1.1665666,1.5547652,1.3107455,1.1052799,0.0,2.0812492,1.3630419,1.9111013,2.4304786,0.80893373,1.404554,1.4392915,1.3273476,0.9913964
theprodigymovie,0.0,2.0533435,2.6959908,0.98317266,2.266186,0.0,3.4548414,1.9863445,2.1306777,3.3183787,1.827196,2.5188212,2.7190664,1.6571023,1.6357718
thesunisalsoastar,0.0,1.6945657,1.8783323,1.0067495,0.9223045,0.0,2.354592,1.4998769,1.0999051,2.2215414,1.0557692,1.1133384,0.9134362,1.1239251,0.8549547
