movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.642325,0.5004467,0.4274619,0.6251055,0.70988095,0.49967265,0.6516744,0.5394109,0.8405393,0.36852643,0.61522144,0.0622698,0.7219581,0.24382168,0.0,0.0,0.6071228,0.7350047,0.51325476,0.0,0.0,0.5621776,0.35513812,0.6774923,0.51615053,0.6630725,0.0,0.43411526,0.44992062,0.6149392,0.41355518,0.7759023,0.119026914,0.6143419,0.64723516,0.48991817,0.33503273,0.68067986,0.6951208,0.50775427,0.40681842,0.19161604,0.7569533,0.56263334,0.39497256,0.63753134,0.6371095,0.78261316,0.7616883,0.72509867
47metersdown,0.8673573,0.5741346,0.8116796,1.0515833,0.68235564,0.5186962,0.9337713,0.7764676,1.0431025,0.3891065,1.0376081,0.0011608116,1.038998,0.65818536,0.0,0.0,1.0120745,0.6547295,0.5598863,0.0,0.0,1.0019282,0.42762023,1.0937399,0.703619,1.022085,0.040184703,0.602949,0.68419427,0.95415956,0.3344016,1.1540493,0.0,0.73604035,0.7383878,0.77618617,0.5697956,0.55158955,0.7838369,0.63705605,0.7160042,0.2832552,0.67837733,1.0386715,0.48913047,0.75694823,1.1235186,1.2646248,1.4818606,0.9723772
abeautifuldaymovie,0.5097395,0.2594232,0.473184,0.5935884,0.406062,0.55885655,0.5726227,0.5949337,0.74940103,0.4197124,0.62373215,0.019572165,0.83384615,0.22534463,0.0,0.0,0.69151956,0.8108374,0.4503548,0.0,0.0,0.6426995,0.32346755,0.73165655,0.5907814,0.78136694,0.014065264,0.33680952,0.48133504,0.662984,0.31650066,0.7147042,0.0,0.6778259,0.5287817,0.5045053,0.3908557,0.7519179,0.5668935,0.3867959,0.2923575,0.20295301,0.57912576,0.6427733,0.363124,0.5512527,0.68803453,0.6328584,0.74088764,0.8223852
abominablemovie,1.2792892,1.0200868,0.35984245,1.1692919,0.6336586,0.9578592,0.43375435,1.1350985,1.470461,0.577017,1.263484,0.13394569,1.2424082,0.47660738,0.0,0.0,1.0137424,1.4796616,1.1283599,0.0,0.0,1.3437597,0.73919386,1.1028144,1.079803,1.1151321,0.0,1.2896957,0.9325499,1.2663333,0.53615296,1.6323001,0.0,0.93052495,1.1533037,1.2270584,0.36622775,0.93745106,0.8776343,0.80559087,0.6355763,0.35152122,0.7646037,1.1582127,0.8089394,0.72949904,1.2414755,1.5667485,1.6019958,1.3693415
adastramovie,0.44351155,0.53985274,0.5441359,0.74403054,0.5744128,0.6565193,0.7105569,0.6549465,0.9142604,0.30231872,0.83647513,0.14269473,0.75103134,0.36526474,0.0,0.0,0.6457642,0.9384832,0.46277386,0.0,0.0,0.5386768,0.32598925,0.5817289,0.3470356,0.7239875,0.0,0.55067027,0.29296628,0.50869805,0.26479217,0.7173134,0.0,0.5820644,0.8026388,0.5228199,0.24513625,0.77344066,0.6055515,0.52272433,0.23637491,0.12336619,0.66035056,0.55166346,0.29442444,0.49019733,0.5686985,0.7579169,0.83863586,0.7581997
adogsjourneymovie,0.89213717,0.8829905,1.2769494,0.87422526,1.4912243,1.2119023,1.1084809,1.5097669,1.6260442,0.20961863,1.0854611,0.27261353,1.4230586,0.54885465,0.0,0.0,1.4773412,0.9335914,0.9806769,0.0,0.0,1.2657797,0.58466953,1.3675478,0.75487643,1.4090781,0.09022149,0.81297547,1.0871465,0.7351508,0.74291533,1.8885343,0.0,0.93378174,1.3804135,1.3957859,0.8922775,0.99973905,1.4048316,1.2470987,0.60059863,0.32028958,1.2473241,1.3221478,1.000446,0.9798697,1.3728273,1.1764137,1.3979166,1.1180105
aftermathmovie,0.44299796,0.4113475,0.44491136,0.4206747,0.5049515,0.55758953,0.47821602,0.55621046,0.7637784,0.21389745,0.60584134,0.3154109,0.5586903,0.24856153,0.0,0.0,0.5035124,0.6076726,0.34679526,0.0,0.0,0.46294668,0.3078235,0.6273217,0.44960386,0.79958344,0.0,0.46228686,0.28877136,0.39302295,0.27888662,0.6798067,0.0,0.46374685,0.66139615,0.6661651,0.45944995,0.55155987,0.37747937,0.43043962,0.3294023,0.1381261,0.38447562,0.61731595,0.46093667,0.47746083,0.42027676,0.66719556,0.79751223,0.5111753
aftermovie,0.47050712,0.3350794,0.5869188,0.74988204,0.5956238,0.636257,0.58105016,0.69670844,0.89910245,0.1851614,0.5286686,0.26175982,0.7001645,0.37740368,0.0,0.0,0.45129594,0.7135408,0.5426865,0.0,0.0,0.6636882,0.27075827,0.7931045,0.37635666,0.5079658,0.0,0.33809593,0.33391973,0.6693282,0.56102276,0.71318656,0.10141977,0.5818269,0.6626206,0.46036077,0.26217037,0.6424193,0.5058956,0.6220802,0.34314817,0.27279466,0.49698058,0.5748834,0.41019675,0.6092683,0.77868146,0.6072253,0.8922414,0.45216593
ahiddenlifefilm,0.28519514,0.2573972,0.25993302,0.32198712,0.2775485,0.2782874,0.3164539,0.306849,0.39004788,0.19325371,0.42220458,0.09632333,0.37648705,0.1605252,0.0,0.0,0.3222962,0.39023498,0.24120615,0.0,0.0,0.29273885,0.19526896,0.36065692,0.23964164,0.36895764,0.0,0.22799656,0.21324736,0.29819492,0.20595735,0.35613737,0.0,0.2766736,0.34061506,0.27907255,0.25322592,0.3114203,0.27855784,0.28202978,0.18106951,0.14632584,0.3188403,0.31206554,0.2519942,0.25879195,0.29158458,0.36836928,0.4608144,0.34499842
alitamovie,0.6432022,0.75130093,0.8417104,1.0452207,0.7343212,0.8864595,0.957873,0.69406813,1.2033911,0.48432767,0.89351285,0.37227824,1.1431354,0.41111258,0.0,0.0,0.8000616,1.3739462,0.87512267,0.0,0.0,0.7176285,0.36085698,1.0931547,0.5935135,0.82585466,0.0,0.7357169,0.2931934,1.0368227,0.61410195,0.82738155,0.0,0.6343904,0.99174637,0.5141299,0.23675403,1.4196957,0.8249348,0.76521987,0.29033914,0.33083996,0.96266437,0.8872068,0.799566,0.8442388,1.016106,0.93206716,1.1879542,1.3729838
