movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.0,0.59631395,0.99496293,0.729378,0.26667887,0.11076848,0.34983242,0.1864768,0.28142694,1.0097787,0.20008305,0.23268259,0.82564497,0.41497433,0.33979598,0.7160616,0.0,0.0,0.36254817,0.47096246,0.0,0.29416016,0.0,0.64792734,0.6512059,0.0,1.0221386,0.50274086,0.7834777,0.0,0.4188066,0.33336794,0.45326114,0.4534405,0.50987345,0.8057893,0.7691014,0.47113812,0.5617351,0.5941761,0.5562985,0.66046476,0.45975995,0.6961517,0.35749167,0.8296614,0.88787943,0.9332588,1.0222596,0.6966742
47metersdown,0.0,0.95592177,1.1221642,0.8037418,0.33696547,0.0,0.52670217,0.3231789,0.42309684,1.0885713,0.187221,0.0,0.8775778,0.59240776,0.46645534,0.8233639,0.0,0.17409872,0.1734736,0.6039793,0.0,0.19477409,0.0,0.7290969,0.54130083,0.0,1.1096792,1.0260531,0.6774356,0.0,0.5507934,0.53049004,0.5278315,0.26265374,0.3314366,0.75299764,0.8981688,0.42162326,0.94008994,0.59088576,0.8918936,0.95363283,0.435553,0.9792952,0.39881206,0.83308905,0.9247525,0.8034659,1.0934093,0.80175364
abeautifuldaymovie,0.0,0.59765863,0.90940344,0.76968336,0.43385497,0.0,0.5539298,0.49004978,0.49152613,1.070677,0.2447151,0.0,0.9185373,0.56697625,0.31182092,0.5991688,0.0,0.08984251,0.537449,0.4859372,0.0,0.2816558,0.0,0.5952596,0.7106693,0.0,1.0120056,0.85618055,0.6805577,0.0,0.5116329,0.5381588,0.74332434,0.46498337,0.49447975,0.7354403,0.6613325,0.33069232,0.6676972,0.5707965,0.71577746,0.8575729,0.45649987,0.78714913,0.44410467,0.69643056,0.929084,0.8678952,0.86359644,0.73631084
abominablemovie,0.0,0.79835033,1.4036013,1.0890328,0.643644,0.20716502,1.0055951,0.4772812,0.5205032,1.0612537,0.6109413,0.02774173,1.2225215,0.8197144,0.8410559,0.75979,0.0,0.42072952,0.56912404,0.39150044,0.0,0.594601,0.0,0.947772,1.2222296,0.0,1.1710085,1.1735362,1.2871745,0.0,0.93232095,0.4442448,0.9279953,0.7265174,0.24540725,0.614793,1.0358312,0.10409123,0.9141196,0.7754706,1.0119195,1.0698378,0.50802535,1.0277262,0.53552586,1.2576164,1.1885134,1.8816442,1.5043552,0.8242292
adastramovie,0.0,0.6861981,0.89915055,0.64623207,0.43097627,0.09788799,0.42109218,0.31015426,0.5515878,1.0283703,0.20921393,0.16570675,0.88791597,0.5355525,0.46456555,0.55801976,0.0,0.0,0.49405307,0.28282943,0.0,0.513938,0.0,0.7017814,0.6806659,0.0,0.969847,0.6288766,0.80561364,0.0,0.63082576,0.49050397,0.6002345,0.5334986,0.4305375,0.86845994,0.61762273,0.377997,0.6349239,0.63750565,0.7764579,0.6853686,0.52405787,0.61222607,0.40474337,0.79874045,0.77727294,0.91918427,0.9058452,0.76884514
adogsjourneymovie,0.0,1.1352108,1.831489,1.3963739,1.2897848,0.0,0.4794659,0.79563576,0.6228044,2.5136929,0.5016801,0.41745022,1.5379896,0.736598,0.62790877,1.3192377,0.0,0.0,0.6447179,1.2134302,0.0,0.18796794,0.0,1.5516895,1.0450739,0.0,1.5907675,1.0499235,1.3933431,0.0,1.2667527,0.44438052,0.98651296,1.2471404,1.2772058,1.751369,1.3297006,0.40180704,1.0823084,1.204927,0.7938151,1.4639591,0.8027207,1.5112541,0.7299211,1.673149,1.8712342,1.7334855,2.0325804,1.1673739
aftermathmovie,0.0,0.5934702,0.809315,0.45261204,0.2189819,0.10366003,0.4969851,0.44780898,0.28963107,0.76472336,0.19082822,0.10674756,0.760402,0.38397396,0.2999015,0.47305214,0.0,0.010751763,0.220888,0.36141938,0.0,0.29316637,0.0,0.3029095,0.47125357,0.0,0.7165746,0.6515929,0.57975215,0.0,0.35646644,0.39981312,0.49532872,0.3045974,0.43102002,0.55571926,0.48350397,0.15163192,0.49630505,0.51088,0.5167463,0.5373352,0.28492314,0.5974206,0.31292546,0.43785506,0.599535,0.72773975,0.6435421,0.5431745
aftermovie,0.0,0.6348591,0.7460787,0.6073714,0.34725127,0.12477233,0.42734727,0.2572255,0.5296481,0.7668268,0.1280101,0.22600237,0.54727846,0.37299222,0.30255747,0.5681364,0.0,0.0,0.50310796,0.23142806,0.0,0.31958988,0.0,0.54833275,0.4668367,0.0,0.8806253,0.6265833,0.8479135,0.0,0.34655935,0.42747933,0.5241815,0.31326327,0.42224398,0.684621,0.54513633,0.28483453,0.5625706,0.48929802,0.5130872,0.66708386,0.3195107,0.58869517,0.4093908,0.66220057,0.8008627,0.7567133,0.78603023,0.6832291
ahiddenlifefilm,0.0,0.34223574,0.4360678,0.34482953,0.20824568,0.016540192,0.24323063,0.19405702,0.2463103,0.47458863,0.19310275,0.020077549,0.42061573,0.22060212,0.22391978,0.3193589,0.0,0.0,0.25687635,0.1961148,0.0,0.21692377,0.0,0.30322206,0.330808,0.0,0.46556762,0.3373595,0.37888247,0.0,0.26175496,0.2378346,0.28631184,0.21249276,0.23587252,0.3864244,0.3439348,0.17829517,0.30507016,0.28938785,0.30635238,0.36295924,0.26577473,0.33582354,0.21985683,0.3660233,0.40012908,0.4367058,0.43886223,0.32673815
alitamovie,0.0,0.56913686,0.8938767,0.89517814,0.14359772,0.18426618,0.22976387,0.27683842,0.4204207,1.0601089,0.28952104,0.0,0.9200953,0.35441846,0.34817934,0.5849476,0.0,0.0,0.45126033,0.3528654,0.0,0.51282597,0.0,0.55618143,0.7724894,0.0,1.0127907,0.7406909,0.86655015,0.0,0.7380402,0.43943948,0.73144543,0.78788584,0.48295048,0.7704533,0.9522668,0.5519869,0.5000032,0.6026784,0.9704365,0.83391136,0.56176597,0.75046664,0.45715827,0.9151309,0.65647787,1.2222651,1.1466051,0.65093887
angelhasfallen,0.0,0.6153759,0.9992874,0.84273493,0.51063085,0.0,0.5120812,0.37162226,0.1319765,1.0122664,0.5679882,0.10810774,0.9180373,0.36665207,0.57814664,0.5646726,0.05103179,0.22086027,0.6455166,0.46061566,0.0,0.3290192,0.0,0.5829735,0.87460536,0.0,0.8746836,0.8534975,0.84118134,0.0,0.78597236,0.44644058,0.5837391,0.67399186,0.6118264,0.567717,0.7686261,0.22765434,0.7708978,0.65366375,0.49564755,0.8895197,0.51915926,0.69651455,0.37720972,0.693199,0.7153507,1.0963225,1.1290935,0.45453894
angrybirdsmovie,0.0,1.7034312,2.0018806,2.1450307,1.2411844,0.25458235,0.688041,1.240415,0.75369114,2.7561288,0.89011765,0.0727647,2.2610896,0.7650943,0.9326769,1.8738415,0.0,0.0,1.1116459,1.1968302,0.0,0.46898863,0.0,1.1387445,1.8192456,0.0,2.3833258,1.1213533,1.9377286,0.0,1.1652203,1.452884,1.140259,1.3150433,1.6255187,1.5532328,1.9877852,0.5135156,1.470711,1.22896,1.7160667,1.943361,1.2910986,1.7867537,1.4961382,1.6386992,1.9200504,2.4543352,2.5633082,1.2940539
annabellemovie,0.0,1.0240505,1.5443897,1.090964,0.7232049,0.0,1.0198401,0.5202089,0.41745424,1.6258103,0.37096387,0.090346925,1.4958407,0.8172868,0.7878337,0.6470694,0.0,0.29744345,0.6660235,0.74506974,0.0,0.5497723,0.0,1.1329796,0.89576876,0.0,1.4906206,0.97268426,1.3998859,0.0,0.95595485,0.48617715,0.7976202,0.7385712,0.74067146,0.9985246,1.3445659,0.5484277,0.9773046,1.2175635,0.8036012,1.043217,0.5189737,1.3099794,0.63149875,1.46142,1.2410971,1.3441772,1.3769752,0.99949443
annamovie,0.0,0.66847503,0.82373464,0.5058032,0.44424617,0.13026762,0.4809376,0.45665073,0.5638116,0.7406642,0.2809176,0.004125761,0.78792524,0.3789075,0.4336075,0.5473926,0.0,0.0,0.5631397,0.39318347,0.0,0.22705072,0.0,0.37897557,0.7159818,0.0,0.98191816,0.708843,0.66706795,0.0,0.41136512,0.5088603,0.4543847,0.42029664,0.41636413,0.5475218,0.74104345,0.30460873,0.46420592,0.47350425,0.46719941,0.53730065,0.50606257,0.5360706,0.35807422,0.5537561,0.6360986,0.7257763,0.666355,0.33443874
