movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.5532478,0.5961449,0.6930589,0.6196098,0.56498307,0.8423921,0.0,0.6714325,0.68668693,0.0,0.3048178,0.34270018,0.47795737,0.49089468,0.89018697,0.6446699,0.17815256,0.5775991,0.4922775,0.9383521,0.6656381,0.24403983,0.48493066,0.0,0.52932626,0.4210085,0.70594656,0.57242113,0.6960752,0.47598323,0.6104912,0.7108417,0.43937477,0.34821916,0.0,0.6427298,0.37350392,0.8540455,0.9224998,0.5087472
47metersdown,0.63713497,0.519272,0.584442,0.75821185,0.6550703,1.2736629,0.0,0.98351413,0.5108686,0.0,0.7194222,0.4324633,0.44685987,0.64916277,0.9224846,0.37610397,0.26636478,0.89752865,0.40920135,0.9946309,0.8004527,0.45298094,0.3882829,0.0,0.74995744,0.6600665,0.92495334,0.55621815,1.0645154,0.4268851,0.5818516,0.87135893,0.57200843,0.45841953,0.0,0.80106217,0.32245794,1.1198603,1.0465868,0.46311852
abeautifuldaymovie,0.797912,0.5915651,0.6647396,0.5419174,0.56919104,0.93217194,0.0,0.5457915,0.5575019,0.0,0.39630038,0.48364735,0.40140045,0.76086664,0.6938251,0.61391324,0.13876528,0.7075202,0.580658,0.76231736,0.47382388,0.32717037,0.57877135,0.07409567,0.4633164,0.30676207,0.77026266,0.53501177,0.59947205,0.17440556,0.77667654,0.81924206,0.46781912,0.41110533,0.0,0.7901333,0.41541564,0.90338016,0.8447914,0.54155
abominablemovie,0.91084117,1.28234,0.9894221,1.2134478,0.7000022,1.5095346,0.0,1.2625302,1.2162709,0.0,0.6520674,0.36257616,0.86612755,0.8545848,1.1775358,1.3743309,0.24005556,1.2271885,0.67683756,1.7871982,0.8940103,0.58493507,0.7279551,0.0,1.4289271,1.0710549,1.420072,0.91848874,1.3126739,0.7645681,1.3390789,1.6194355,0.7488175,0.3348863,0.0,1.2163986,0.8540189,1.6834745,1.6474524,1.032632
adastramovie,0.6022581,0.5532928,0.42161036,0.5182882,0.3796202,0.8056506,0.0,0.633363,0.6963053,0.0,0.3466066,0.46934962,0.4403665,0.5219567,0.7055655,0.54067284,0.32910553,0.5236682,0.63853484,0.76171196,0.33528727,0.4285155,0.50412095,0.0,0.57666653,0.47013894,0.79404575,0.4037738,0.59176636,0.32451755,0.6391783,0.78938544,0.52502275,0.3058707,0.0,0.63987744,0.47603717,0.88399124,0.7247168,0.39017013
adogsjourneymovie,1.3738836,0.8714324,1.5285107,1.1689059,1.1442325,1.8833075,0.0,1.2162309,1.0166541,0.0,1.001589,1.0976396,1.0705905,1.298074,1.6387341,1.267189,0.39462382,1.6461271,1.6654074,2.0782695,1.3294836,0.8675032,1.5969797,0.0,1.198407,0.8833551,1.8704,1.0755553,1.209944,0.88906825,1.3865242,1.7584327,0.36919552,0.7918141,0.0,1.0938966,0.83927304,1.924305,2.2875164,0.73801184
aftermathmovie,0.4627533,0.7608631,0.4304911,0.4585466,0.2918166,0.60156447,0.0,0.44006592,0.69682246,0.0,0.3357185,0.39545554,0.29265952,0.43305653,0.66603553,0.5985536,0.08765651,0.49842438,0.35482472,0.7995161,0.36339244,0.3391043,0.42790732,0.0,0.5528169,0.272657,0.61759406,0.4718026,0.47186762,0.35897517,0.49031347,0.57009834,0.38546672,0.25163692,0.0,0.58226794,0.45518193,0.6802807,0.65036714,0.5336684
aftermovie,0.5534747,0.44933283,0.45396763,0.40385294,0.38767707,0.85329396,0.0,0.46930838,0.6383828,0.0,0.33739838,0.4041023,0.2722875,0.3279248,0.44681406,0.41716066,0.3441034,0.44931918,0.35225263,0.7389251,0.34265426,0.3960731,0.43041673,0.0,0.41920498,0.31047517,0.5557481,0.38122916,0.43708163,0.29701525,0.38043058,0.51290834,0.33545104,0.28964373,0.0,0.66320395,0.40387517,0.8543795,0.67070323,0.36452857
ahiddenlifefilm,0.31309897,0.31925023,0.32443237,0.2586305,0.26656216,0.44627488,0.0,0.32218516,0.35256696,0.0,0.26801822,0.2909242,0.22710313,0.27757555,0.37524474,0.31057274,0.12597027,0.34314758,0.2791592,0.45296884,0.28455558,0.21592033,0.2687431,0.0,0.3076791,0.25335824,0.4030217,0.285551,0.30392188,0.20953356,0.32180834,0.37561095,0.23499781,0.19010997,0.0,0.41593617,0.24468873,0.48908907,0.45632237,0.30061582
alitamovie,0.5829946,0.7491848,0.8019037,0.5043283,0.4789971,0.9159556,0.0,0.8480822,0.80052704,0.0,0.53381497,0.68649703,0.20144267,0.53224826,0.80150443,0.6747998,0.61252385,0.51961756,0.7197513,1.0165659,0.63491285,0.53109014,0.49388272,0.0,0.924758,0.7555616,0.7760305,0.8602185,0.7167675,0.5978025,0.63858646,0.7928981,0.320296,0.4264621,0.0,0.88016474,0.63148504,1.1990777,0.7948145,0.55433553
angelhasfallen,0.44855022,0.999688,0.67567796,0.50112176,0.43405414,1.234555,0.0,0.6623751,0.7387662,0.0,0.5640358,0.6633628,0.58726734,0.6301093,0.95337015,0.88701373,0.1466274,0.55563194,0.5548866,1.2341855,0.63168895,0.6218025,0.7036592,0.0,1.0165826,0.6794446,0.7542488,0.8758134,0.89028955,0.5394831,0.8066711,0.9155963,0.43027303,0.3887125,0.0,0.84320366,0.4972472,1.1506168,1.1657512,0.8666066
angrybirdsmovie,1.8063785,1.7128791,2.5505037,1.622266,1.1069368,2.3067396,0.0,1.3645651,1.7598044,0.0,0.87327325,1.569925,1.1648855,2.3752515,2.1272914,1.9867795,0.16927063,1.9960067,1.9855235,2.4908848,1.3628521,1.2321775,1.5685878,0.0,1.3128233,2.0233798,2.5955038,1.4233414,2.3064992,0.54616666,2.2167952,2.8745058,1.8225864,1.2351779,0.0,2.3152242,1.219132,2.8851335,2.5459478,1.5983449
annabellemovie,0.8810477,1.4115134,0.99488944,1.1738608,0.44771773,1.3140365,0.0,1.2850198,1.3932849,0.0,0.77184904,1.0816019,0.8668062,1.1451186,1.5317963,0.95911133,0.17064017,1.296719,0.9338943,1.519368,0.86202955,0.5837514,0.9515424,0.0,1.2677348,0.90444887,1.5007743,0.9015287,1.1772403,0.7718736,0.9019083,1.5978214,0.86858743,0.7429279,0.0,1.5975131,0.7635939,1.9143687,1.6255958,1.1908791
annamovie,0.45527834,0.80016065,0.39360607,0.38353688,0.5762396,0.552776,0.0,0.6920865,0.71153927,0.0,0.4467835,0.61285645,0.28859574,0.523891,0.7244471,0.4790076,0.13558732,0.7042389,0.5183146,0.8297607,0.4706338,0.56718534,0.22891942,0.0,0.5538427,0.4997021,0.7507424,0.6997445,0.47077048,0.27056414,0.5200207,0.6598808,0.2914295,0.2560784,0.0,0.80559695,0.52248305,1.0758897,0.9485669,0.7862304
apollo11movie,0.5017342,0.42066866,0.34689027,0.4545347,0.43111837,0.5760361,0.0,0.4196171,0.48508465,0.0,0.33414978,0.3635986,0.3381042,0.55667865,0.6838989,0.4529697,0.1993033,0.44450006,0.3683434,0.6326742,0.4028977,0.303622,0.35950384,0.024620395,0.43481144,0.32901862,0.5239566,0.45813897,0.57746756,0.26654786,0.38906044,0.60665524,0.40872678,0.25728247,0.0,0.58283997,0.29697827,0.64328676,0.6834329,0.36284223
arcticdogsmovie,0.5983187,0.27753586,0.47265083,0.30216008,0.5298085,0.77176195,0.024049088,0.5982809,0.5789161,0.0,0.47631767,0.4130762,0.24338113,0.51644707,0.7162917,0.3325676,0.28122202,0.63133025,0.3443882,0.62714225,0.42183396,0.3829248,0.31286287,0.038563937,0.34248242,0.5027241,0.48190078,0.45701087,0.461312,0.3537264,0.42968684,0.45330608,0.41161174,0.21834174,0.0,0.72499233,0.31421998,0.744068,0.7016221,0.35486206
arcticmovie,0.61727846,0.71252084,0.39270377,0.46302426,0.4717542,0.59307224,0.0,0.5309856,0.79279655,0.0,0.4791399,0.5830138,0.3514738,0.45907742,0.68537134,0.4541293,0.0067858696,0.74799055,0.5177317,0.7653027,0.4605581,0.43079382,0.4287366,0.0,0.56972474,0.2804761,0.69831485,0.554622,0.49110633,0.23111457,0.5150961,0.6783243,0.37118518,0.33280694,0.0,0.74916905,0.50043553,0.9185197,0.8259633,0.7114869
artofracingmovie,0.53587085,0.6474714,0.5234955,0.26441857,0.48864883,0.9504296,0.0,0.6597312,0.5567049,0.0,0.5210148,0.7104238,0.40009692,0.55829203,0.75809485,0.6132214,0.3191082,0.46385133,0.5349069,0.5966948,0.23070477,0.5615453,0.61618483,0.0,0.68823105,0.38103062,0.6984262,0.52411807,0.5943113,0.19787909,0.631741,0.65542525,0.4966386,0.19627258,0.0,0.8405543,0.3732012,0.8798986,0.59451324,0.37041298
avengers,0.6247074,0.61867416,0.72712666,0.6488674,0.45284617,0.8128316,0.0,0.4375242,0.44830126,0.0,0.5046092,0.4685597,0.3663255,0.781178,0.7915655,0.64254934,0.46935007,0.57103616,0.5779668,0.8732092,0.53390384,0.118766785,0.38993952,0.012903303,0.42697108,0.37928757,0.7402535,0.52603126,0.63051665,0.24101403,0.63887423,0.6130779,0.48398194,0.3375625,0.0,0.7314728,0.47422716,0.9499954,0.8672119,0.45892015
beachbummovie,0.8443811,0.67880905,0.76623696,0.8297209,0.68975717,1.0976628,0.0,0.8425073,0.7668168,0.0,0.455998,0.6198741,0.6428975,0.7155179,1.0254875,0.62614155,0.2538576,0.9138404,0.6760406,1.1384348,0.666919,0.45261467,0.44817382,0.0,0.70278645,0.47336742,0.8376534,0.56637895,0.8629381,0.46057537,0.5387055,1.0190674,0.5935643,0.77441204,0.0,1.0381111,0.5122637,1.2759966,1.260754,0.62038326
bernadettefilm,0.78353685,0.54068726,0.6342023,0.53471893,0.59115875,1.1954491,0.0,0.70029527,0.8301975,0.0,0.46857044,0.54294413,0.49040878,0.6590624,0.66801375,0.61759716,0.23397118,0.996512,0.6268619,1.1251245,0.70591795,0.38903284,0.5802531,0.0,0.7367898,0.2987062,0.8827442,0.5361526,0.57412905,0.2769189,0.678747,0.9924121,0.34867036,0.50187385,0.0,0.7834437,0.5134911,1.19833,0.88026005,0.63904744
blackandbluemovie,1.4619343,1.1303601,1.5029747,0.93075365,1.2613832,2.417787,0.0,1.1572524,1.2109126,0.0,0.86994886,1.2027953,0.81341964,1.3794473,1.3755858,0.9082659,0.55227697,1.3885752,1.2091453,1.8149713,0.89812446,0.75848854,1.029295,0.12768096,0.9825126,0.88744646,1.4723926,0.81223845,0.935113,0.3048453,1.3242867,1.4720517,0.7758408,0.88736105,0.0,1.5329711,0.78583044,2.4059832,1.6911505,0.84967977
blackchristmas,0.539699,0.49779958,0.52152807,0.4456967,0.47725457,0.8969422,0.0,0.7479292,0.6896734,0.0,0.40367186,0.6694565,0.4612148,0.5633217,0.7347433,0.4391957,0.35307434,0.7500412,0.67296517,0.8266861,0.4302528,0.41242093,0.35536852,0.0,0.6025286,0.49372923,0.877991,0.47580022,0.6762849,0.37410194,0.6091012,0.7098344,0.41067913,0.3400894,0.0,0.89450896,0.45897472,1.0643728,0.88763106,0.51750755
