movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
childsplaymovie,2.9042346,3.3358448,3.0170817,4.395161,1.7543958,2.243925,1.09309,2.9194891,0.0,2.5468376,2.8111298,2.1942585,1.3889842,1.4359837,1.4031324,4.427599,1.2972114,1.356663,3.8990102,1.7006794,2.5256379,3.2413368,0.0,2.65515,2.5238328
clarathefilm,3.8565955,3.0488582,3.609125,5.721138,1.564777,3.6152623,1.368158,3.7472415,0.0,2.9481108,3.504606,1.8837914,2.3982666,2.2811127,1.7700386,5.4109526,1.8928788,1.3713146,5.769157,1.3128183,3.3966167,3.9612796,0.0,3.7679994,3.7895539
coldpursuitmovie,0.6600636,0.5791689,0.5934236,0.54511434,0.53150916,0.5281639,0.44613707,0.58769715,0.0,0.34277126,0.69493186,0.5106436,0.47934324,0.37932116,0.42539042,0.84159654,0.3667525,0.3965217,0.8082855,0.059995484,0.61535287,0.6252545,0.0,0.5450044,0.4947462
countdown,1.6509675,1.754967,1.2598627,1.7071286,0.9461716,0.8983655,1.0121813,1.5886708,0.0,0.983229,1.5949175,0.9627955,0.6797153,1.016327,1.1644228,2.0598676,0.54883695,0.6447777,2.1044667,0.31513885,1.2038596,1.800705,0.0,1.2934287,1.0325056
currentwarmovie,0.87733036,0.7631368,0.6366104,0.9481252,0.5916437,0.66675776,0.71951175,1.0130339,0.0,0.60770714,1.076756,0.64873815,0.36181217,0.24801308,0.68555504,1.3869026,0.7323392,0.475843,1.1495668,0.25161806,0.84620595,1.0997454,0.0,0.8794582,1.0845184
darkwatersmovie,1.641211,1.6236187,1.085221,1.1096526,0.84225404,1.2556837,0.79787433,1.524805,0.0,0.43310234,1.5224019,1.0437382,0.75707346,0.8660777,1.6151706,1.9980068,1.2502574,0.68739194,1.7958475,0.16321771,0.9983852,1.6542803,0.0,1.7586339,1.2361264
detectivepikachumovie,0.71288586,1.3831826,1.3977094,1.139015,0.76496625,0.6677294,0.6028945,1.1992989,0.0,0.7213173,1.0686321,1.1390932,0.73108757,0.7619043,0.7692833,1.6129439,0.78541166,0.3134588,1.2216212,0.5339851,0.9250295,1.1946583,0.0,0.7626126,0.924472
disneyaladdin,1.7870196,1.237523,1.1781275,1.4845295,1.0028011,0.92183036,0.97309494,1.2641414,0.0,0.7276651,1.4555683,0.9014137,0.8102165,0.67849976,0.94578624,1.7319067,0.7762986,0.96052057,1.7563819,0.45406064,0.98870134,1.3977792,0.0,1.390356,1.0974286
disneyfrozen,1.8608685,1.751314,1.9316325,1.9652385,1.2254338,1.4126062,1.2156091,2.1089737,0.0,1.020034,1.7822795,2.1154222,1.4463612,1.488125,0.9355543,2.3454244,1.1662413,1.2553952,2.3778243,0.7166135,1.3115305,1.5084426,0.0,2.128086,1.7620046
disneymaleficent,1.2163527,1.1001501,1.1050327,1.0772808,0.49776036,0.56794643,0.6288496,1.080302,0.0,0.5194046,1.1933439,0.7986859,0.7250847,0.6055648,0.9026581,1.1359897,0.63772136,0.45827508,1.3822759,0.3073364,0.56558645,1.0665709,0.0,0.9636148,0.8441928
doctorsleepmovie,0.9805623,0.7513722,0.82994103,0.7676841,0.50335014,0.4652373,0.55400866,0.6528073,0.0,0.44193956,0.73535687,0.55960596,0.36304492,0.5044641,0.4763093,0.9738387,0.70971143,0.5214408,0.98841673,0.23984745,0.5993699,0.80358124,0.0,0.571903,0.62532955
dolemiteismyname,1.2219291,1.6126757,1.7941442,1.7890509,0.7029011,0.6377817,0.70189685,1.2369143,0.0,0.6892308,1.7356776,1.1655968,1.1161892,1.2076298,1.1650863,1.7998557,0.7187134,0.5396657,2.0210962,0.69640297,1.3110447,1.5734485,0.0,1.148639,1.1572654
dontletgomovie,0.7134472,1.3135086,1.0501382,1.2034352,0.77023387,0.65742445,0.7548035,0.97537404,0.0,0.72802913,1.35036,0.68448716,0.49220064,0.61717635,0.9802731,1.3917193,0.7971118,0.7175572,1.5432372,0.113865614,0.73804784,1.2523625,0.0,0.7344435,0.7867718
doramovie,0.96516174,1.0262254,0.9781171,0.74533826,0.6626318,0.4806921,0.4435504,0.90594363,0.0,0.63108194,1.2394127,0.4322237,0.5616032,0.952818,0.79086846,1.296623,0.7600428,0.4990657,1.1843226,0.3830514,0.6764145,0.87250376,0.0,0.8222734,0.49486378
downtonabbey_official,1.1565905,1.4464464,1.4514835,1.1817896,0.6040492,1.3322855,0.9385429,1.6092004,0.0,0.64680356,1.7656444,0.9480757,0.86169714,1.0857118,1.3651645,2.136166,0.94029164,0.5821083,1.8226606,0.5265097,1.6401428,1.4886107,0.0,1.1366557,1.2118443
dumbo,1.0420356,0.90767235,0.8447553,0.8656008,0.4942428,0.71764,0.5851965,0.8915321,0.0,0.4858771,0.90077597,0.6657034,0.5314437,0.5053492,0.7209291,1.0496325,0.6302968,0.4885071,1.1086982,0.24216995,0.5644151,0.8211187,0.0,0.84539235,0.7283182
escaperoom,1.3110667,0.97630006,1.1911948,1.1355126,0.736213,0.93703914,0.6674071,1.1882589,0.0,0.87401426,1.2895755,0.7041292,0.84682614,0.72410905,0.76377445,1.3949058,0.81394917,0.7905655,1.7036339,0.29741827,0.8353809,1.0410697,0.0,1.0279821,0.95423156
everybodyknowsmovie,0.65352994,0.7561155,0.62057674,0.6133696,0.4368742,0.5907027,0.5407376,0.7386744,0.0,0.39373186,0.7422783,0.46876,0.30589235,0.49501115,0.7195123,0.9312699,0.4269827,0.34755063,0.99749476,0.2862508,0.63661027,0.6263478,0.0,0.63176525,0.62810624
fastandfuriousmovie,1.4606858,1.5718791,0.9256981,1.7572768,0.72671753,1.1174358,0.9139952,1.397409,0.0,1.087901,1.2875686,0.61743164,0.5843631,0.98325795,0.9474636,2.5893044,0.96575093,0.74678683,2.2754614,0.22410569,1.5127001,1.9308411,0.0,0.78608096,0.9521549
fightingwmyfam,1.0814579,1.6727152,1.4073405,1.5098146,0.7935743,0.78268206,0.6799924,1.3900294,0.0,0.9392632,1.4012829,1.1814301,0.8200218,0.81566703,1.3940964,2.216808,1.0535569,0.6400505,1.9363458,0.5133702,1.4977124,1.7405345,0.0,1.4187144,1.1667715
fivefeetapartfilm,1.7948867,2.2791715,2.2975194,1.8499687,1.498046,0.8620755,1.1556197,2.0609856,0.0,0.8572251,2.693863,1.1125494,1.0057412,0.8313535,1.8534163,3.4780345,1.0564778,0.9927768,2.9760706,0.3049054,1.9825516,3.0326014,0.0,1.6018689,1.3670897
fordvferrari,0.8015309,0.78587496,0.8410725,0.84135824,0.45033675,0.6228191,0.39286792,0.93857425,0.0,0.3474816,1.0306133,0.5672122,0.53875685,0.63137084,0.87632406,1.0818484,0.47928274,0.21272796,1.284002,0.15647313,0.6961132,0.92317426,0.0,0.7460144,0.7223084
freaksthefilm,0.6443351,0.651726,0.81156147,0.8300652,0.4592588,0.98433214,0.7552237,0.7124775,0.0,0.6205434,0.7454791,0.4051121,0.45078677,0.35611403,0.56561947,0.82504547,0.8210569,0.51656824,1.395239,0.0,0.6744251,0.9703804,0.0,0.6050435,0.93463767
geminimanmovie,1.2862258,0.8816122,0.7408054,0.9630909,0.8444282,0.7423668,0.79275733,0.7227267,0.0,0.4738714,1.1034398,0.5701153,0.4195448,0.5365473,0.71684784,1.3646786,0.8523768,0.77440965,1.4186131,0.31120652,1.0376861,1.1165045,0.0,1.2018225,0.6415327
glassmovie,0.66813534,1.0333052,1.149106,0.88651174,0.7175589,0.5572879,0.6501396,0.85536265,0.0,0.69562036,1.3079098,0.50103176,0.5353686,0.844537,0.66338307,1.1954043,0.66347986,0.41849,1.2681061,0.4964999,0.9863564,1.1153654,0.0,0.7447703,0.7832208
gloriabellmovie,0.78139573,0.7996557,0.7494845,0.86311847,0.6608905,0.57174534,0.5525659,0.7273577,0.0,0.4953932,1.0057297,0.498372,0.38999948,0.58022463,0.7780217,1.0740902,0.39833874,0.27379847,1.0203558,0.36041242,0.6941198,0.84970665,0.0,0.65281,0.7118098
godzillamovie,1.0090222,0.887847,0.89313275,0.9784179,0.66872025,0.6621274,0.47329777,0.97527283,0.0,0.48009402,0.70283645,0.8545367,0.6735405,0.7417511,0.5261846,1.2968419,0.8160355,0.6253087,1.1263354,0.59786034,0.8716582,0.8112786,0.0,0.9141896,0.6485707
goldfinchmovie,0.76461536,1.079459,1.2883406,1.1383854,0.68629265,0.5246151,0.75836986,1.0463188,0.0,0.5172189,1.2663887,0.8479258,0.43098244,0.8235458,0.6796056,1.3195562,0.72221464,0.45817876,1.3422985,0.6632792,1.064945,1.1399353,0.0,0.71175176,0.6195369
goodboysmovie,1.4471787,1.2453289,1.183706,0.86993873,0.8667749,0.5910466,0.76429296,1.0920458,0.0,0.503533,1.2355769,0.78885686,0.84761417,0.4947574,0.6940394,1.490972,1.0081533,0.65429354,1.6071578,0.2434051,0.97457063,1.1399293,0.0,0.86157537,0.8333559
goodliarmovie,1.081937,1.3776103,1.3326883,1.1996582,0.54504544,0.6252078,0.633806,1.0565197,0.0,0.725869,1.2932595,1.0761184,1.0930209,1.1340215,0.8045642,1.7959037,0.6932973,0.50910956,1.2721288,0.72834295,1.047557,0.9923638,0.0,0.99146515,0.6547013
gretafilm,1.1228523,1.3050685,1.0510063,0.98294806,0.53853136,0.97845393,0.5882867,1.1409079,0.0,0.52105105,1.0971277,0.8311836,0.6168791,0.90688974,1.2020289,1.4469793,0.61490554,0.452345,1.5576401,0.32170117,0.8334439,0.85698605,0.0,1.1578273,0.9407597
halathemovie,2.232392,1.3083117,1.3511863,1.3677013,1.2386847,0.93552494,0.9347154,1.7084076,0.0,0.6715324,1.6566029,0.86383677,0.9435085,0.73130816,1.2754109,2.0416768,1.0355041,1.1773391,2.1704485,0.3399739,1.0830467,1.5297203,0.0,1.728462,1.428373
happydeathdaymovie,0.6082987,0.7461773,0.452297,0.61872345,0.459275,0.5962555,0.3591891,0.45240244,0.0,0.4147914,0.53170526,0.32017523,0.2848205,0.34704202,0.49428928,0.5694063,0.27029678,0.20632274,0.7334914,0.025786191,0.3460608,0.6222606,0.0,0.44916567,0.26547825
harrietfilm,0.72978926,0.8532815,0.85233736,0.7393747,0.6581825,0.6438182,0.67050505,0.94488263,0.0,0.6350432,0.98833823,0.36516052,0.23083024,0.70994943,0.9959029,1.0874629,0.6923176,0.5905078,1.4423573,0.3817907,0.80355513,0.826072,0.0,0.6836952,0.70913166
hellboymovie,0.87148523,1.033948,0.9918544,1.2375965,0.6938291,0.88424855,0.37664533,0.8915097,0.0,0.34205997,0.9505858,0.98189193,0.77075976,0.84311956,0.75174236,1.2564197,0.4532327,0.38918853,1.2026128,0.2476906,0.739596,1.0009903,0.0,0.7860246,0.69189
hersmellmovie,2.1215224,1.749203,2.0903592,1.759956,0.85663605,1.4071494,0.6720221,1.955868,0.0,1.4356065,1.9859188,0.85673267,1.5935057,1.5238036,1.3362092,2.2490613,1.6118594,0.95049757,2.9512606,0.1297617,1.6907327,1.7441664,0.0,1.8898519,1.8246738
highlifemovie,0.6858898,0.7699332,0.6818476,0.8141195,0.5993426,0.511665,0.45439214,0.6988452,0.0,0.4924541,0.8471336,0.5638185,0.4069886,0.5158781,0.57373184,0.99793535,0.47294152,0.2087588,0.845617,0.24276963,0.63750076,0.6978675,0.0,0.5775952,0.71207225
highstrungmovie,8.771389,8.389661,11.227918,9.642661,2.888379,6.7961035,3.553977,10.051755,0.0,4.3584495,9.984373,4.8112507,8.092346,5.3084297,6.1048303,13.583764,5.1151814,3.2256827,13.874485,2.422918,6.173573,10.919399,0.0,6.576177,5.8044715
honeyboymovie,1.3073686,1.2751567,2.2899864,1.7308218,0.60852987,1.478845,0.9415808,2.0010734,0.0,1.3035294,1.8331696,0.66329104,0.9972324,1.432773,1.436751,2.1387565,1.2793365,0.6861889,2.8568454,0.7481959,1.6245934,1.8912029,0.0,0.8930799,1.8764194
hotelmumbaifilm,0.89619446,0.7863883,0.70539093,0.69146156,0.4937392,0.57129395,0.4089194,0.629451,0.0,0.56334525,0.8347071,0.3633127,0.54908955,0.6558388,0.41503412,0.782761,0.4296915,0.4042859,1.0351565,0.1671843,0.7147641,0.7502687,0.0,0.7431385,0.60615677
httydragon,2.0131917,2.6118183,2.1718907,3.1605377,1.3430575,1.2266967,0.95409036,1.9710045,0.0,1.7857375,2.4501336,1.3283272,1.0369618,1.5997769,1.7040571,2.905329,1.3922673,1.3878843,2.8729906,0.9667257,1.7777015,2.04093,0.0,2.2139392,1.7677004
hustlemovie,1.5771719,1.7645603,1.2024236,1.5518079,0.55165136,1.2137398,0.6182064,1.1726377,0.0,0.700387,1.2204875,1.2323757,0.942884,1.2057842,1.0070039,2.001717,0.6276104,0.96058637,2.2534869,0.28785497,1.1229004,1.337752,0.0,1.1473817,1.2797432
hustlersmovie,5.403402,5.0178924,4.3663373,6.3514934,1.3350297,3.557173,2.275052,4.6883273,0.0,3.704635,4.0977263,2.0503836,3.4231577,3.431564,2.937292,7.9929156,2.8839521,1.9861805,7.7722173,1.090544,4.107233,4.577016,0.0,3.5365407,4.0561028
isntitromantic,1.368172,1.3215528,1.0093102,1.2440648,0.54362804,1.0039314,0.634516,1.0037596,0.0,0.8556724,0.8167409,0.9600189,0.66321146,0.6994411,0.7912318,1.4311988,0.6468855,0.7513848,1.3816166,0.23679814,0.5398599,0.827965,0.0,1.0068479,0.88098884
itmovieofficial,0.98544365,0.8655828,1.1544847,0.85436565,0.9554499,0.75312585,0.69604516,1.1141051,0.0,0.7687094,1.1317909,0.764303,0.48777422,0.55262476,0.57289517,1.4031904,0.7310975,0.82457644,1.4985265,0.46896526,1.1789426,1.059829,0.0,0.86184794,0.7374689
jayandsilentbob,1.1078365,2.043078,1.6094549,1.5243881,0.9482161,0.6472161,0.9185645,1.2527262,0.0,1.0580535,2.0863328,0.73627454,1.1890421,1.0666294,1.5938371,2.396028,1.0989978,0.71117973,2.7615516,0.78928924,1.3926587,1.5407184,0.0,0.857449,1.1373314
johnwickmovie,1.494758,1.6333369,2.122284,1.5981778,1.2709974,1.0491905,0.73979133,1.2479929,0.0,0.79419947,2.156465,1.359637,1.5132886,1.6828872,1.3274865,2.1452715,0.99334854,0.58099234,1.7279779,0.37705594,1.6774498,1.4261544,0.0,1.356646,1.1456131
jojorabbitmovie,1.4431893,1.5089369,1.5625548,1.836023,0.99849975,1.1794801,0.9465371,1.6924993,0.0,1.0189755,1.5226933,1.1637481,0.69765997,0.6865448,1.2759956,2.2523742,0.8130992,0.9823256,1.9043299,0.48170897,1.1955968,1.3275684,0.0,1.2224613,1.3169369
jokermovie,0.6446724,0.857027,0.82400805,0.86563116,0.5401839,0.5204193,0.480807,0.77522177,0.0,0.37382016,0.90939945,0.5591984,0.6056971,0.7101996,0.7639653,1.153507,0.6039141,0.31004435,0.8554846,0.46709946,0.69478846,0.82118416,0.0,0.70210326,0.46924195
judythefilm,1.2287633,1.107186,1.2590623,1.6239696,0.81153876,0.8530109,0.65484965,1.4323384,0.0,0.8219051,1.4083185,0.57257104,0.45803842,0.8938738,0.9883102,1.5219038,0.79404116,0.63540137,1.7168249,0.7182413,1.0194373,1.3132731,0.0,1.124184,1.0142727
jumanjimovie,1.9468961,1.888229,1.9024768,2.4848044,1.3765317,1.1914464,0.9907105,2.1381187,0.0,1.393931,1.8455219,1.5356915,1.468409,1.1442561,1.3230635,3.0735495,1.1194264,1.2380638,2.6977088,0.8175534,1.5041008,2.3479998,0.0,1.7801849,1.6042067
justmercyfilm,0.822533,0.7148446,0.7113845,0.6418513,0.71670485,0.3708499,0.50577486,0.73688257,0.0,0.48721784,0.9553495,0.5699888,0.48492983,0.6310103,0.6805974,0.8922243,0.5846416,0.34523368,1.0112437,0.3208081,0.5752928,0.7499707,0.0,0.8623942,0.6062643
knivesout,1.4643103,1.3346304,1.226835,1.6522628,1.0940399,1.1199775,0.5337013,1.385538,0.0,0.8980783,1.627446,1.194883,0.70916045,0.7534325,0.9694592,1.639617,0.65049636,0.3318621,1.7033136,0.1234808,1.1084305,1.270985,0.0,1.4262604,1.1467676
lalloronamovie,1.1133527,0.7348178,0.75325876,0.9293177,0.49711913,0.8989109,0.45726895,0.94178265,0.0,0.6194212,0.6846612,0.49643043,0.34625253,0.47895634,0.41304117,1.2226553,0.5456593,0.5345838,1.1183804,0.13258058,0.72037446,0.88216877,0.0,0.69131655,0.6131608
lastblackmansf,1.7029684,1.7980045,1.3464272,1.6473721,0.95195794,0.95541024,1.1327782,1.6808094,0.0,0.7951191,1.636295,1.0491136,1.2365581,1.1463823,1.397705,2.3939872,0.80187464,0.45194685,2.3933342,0.3731438,1.2697995,1.5585161,0.0,1.1950971,1.2902912
lastchristmasthemovie,0.63331515,0.5891732,0.537923,0.54211295,0.48936284,0.550696,0.44601238,0.48909202,0.0,0.45617718,0.6044177,0.4597926,0.48895207,0.5055454,0.3972155,0.80851924,0.29493582,0.4161033,0.6756574,0.14945526,0.45295185,0.537619,0.0,0.39202216,0.4225161
