movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.43046635,0.83376515,0.018827697,0.55655754,0.86371446,0.7579724,0.42174962,0.57633835,0.6054203,0.823998,0.44244578,0.0,0.46472207,1.0370618,0.5680884,0.426569,0.7271895,0.56130064,0.5794046,0.9312727,0.6667471,0.79201615,0.4009303,0.5272564,0.70988166,0.0,0.2734053,0.5771644,0.0,0.37677684,0.48882562,0.9427336,0.58570623,0.38774353,0.6695049,0.6825412,0.7222812,0.34842893,0.62509495,0.200772
47metersdown,0.4828282,1.0366608,0.0,1.0419874,1.0075185,0.8093232,0.81729543,1.0282639,0.9479451,1.1554052,0.6489353,0.0,0.48867106,1.3145835,0.62752765,0.36156332,1.332577,0.9878977,0.631726,0.92851114,0.5727837,0.61736465,0.30143645,0.56977254,0.8649821,0.0,0.4588458,0.69957954,0.0,0.4572664,0.7437955,1.1213408,0.9714401,0.36658823,1.0353756,0.5321409,0.79894,0.549989,0.21008807,0.18776193
abeautifuldaymovie,0.5067987,0.9861097,0.08022043,0.7075648,0.9540132,1.0066758,0.46618918,0.6703499,0.67533726,1.2006875,0.46024758,0.0,0.25580725,1.0522815,0.46150258,0.54275954,0.9290123,0.6490598,0.6279198,0.87857014,0.5192392,0.7195225,0.51101226,0.62788296,0.5981316,0.0,0.4878873,0.57355803,0.0,0.5442532,0.6528348,0.77109295,0.6156688,0.2981751,0.83514327,0.6178203,0.75621915,0.3660185,0.6050109,0.29474455
abominablemovie,1.0627048,1.6728903,0.047071844,1.3376019,1.5123734,1.6674924,1.3279413,1.5319551,1.1838989,2.157433,0.63959235,0.0,0.9159016,1.8355136,0.77417785,0.98841035,1.3676825,1.0118825,0.9001616,1.6448659,1.1517048,0.8376997,1.2170267,1.3349757,1.2163594,0.0,0.5275855,1.211874,0.0,0.7872151,1.0388454,1.6768378,1.4929279,0.5139625,1.3964458,1.4163357,1.6003178,0.60954714,1.225668,0.62509143
adastramovie,0.74408674,0.6795463,0.05761403,0.6654157,0.8039498,0.80077356,0.5779568,0.62314445,0.78024,1.0631771,0.45663422,0.0,0.4166624,0.8607835,0.5283764,0.39727405,0.8628747,0.48414016,0.4217424,0.8335746,0.68594366,0.81437975,0.45912775,0.37890586,0.46318924,0.0,0.45954475,0.6050681,0.0,0.10889709,0.5709193,0.99749905,0.5836408,0.41726634,0.68207616,0.58382154,0.7181938,0.57524884,0.619298,0.32189918
adogsjourneymovie,0.9037465,1.5624822,0.038059086,1.6226841,1.8035944,1.9524486,1.2713745,2.1336906,1.2443656,2.6948977,1.2466357,0.0,0.93485296,2.3937387,1.3382502,1.1091431,2.1345482,1.1609882,1.772226,2.394388,1.0384823,1.731853,0.74912,0.8732494,1.7618405,0.0,0.4653662,1.4836818,0.0,1.4310571,1.1549999,2.3183491,1.5377935,1.0221059,0.77118427,1.2740033,1.9377346,0.7840966,0.837495,0.59393835
aftermathmovie,0.36690763,0.6082071,0.0,0.50019485,0.5313905,0.6186449,0.35280278,0.50939405,0.5357461,0.93660957,0.32009292,0.0,0.42270935,0.6396051,0.2796594,0.4681409,0.40329856,0.56542194,0.4346911,0.5872007,0.4063447,0.36767417,0.40122035,0.43680137,0.6188438,0.0,0.091223136,0.5437342,0.0,0.15539122,0.39907396,0.6455184,0.5075933,0.3097514,0.3214608,0.35804963,0.62336415,0.24078561,0.42145082,0.22465187
aftermovie,0.50745916,0.8409504,0.0,0.50932395,0.7786255,0.7805606,0.5001619,0.5916925,0.6643234,1.1287801,0.45172083,0.0,0.4247796,1.0160972,0.58076465,0.79484886,0.8142029,0.521537,0.54663754,0.6256608,0.57991976,0.5420523,0.65452623,0.6765703,0.6910691,0.0,0.43353605,0.6200904,0.0,0.29101908,0.39833212,0.5855697,0.38471925,0.258505,0.68694586,0.4144947,0.8233847,0.26540774,0.85330427,0.40214616
ahiddenlifefilm,0.2833597,0.39082366,0.0,0.3465495,0.41820383,0.4264231,0.27698272,0.35939592,0.33842072,0.569687,0.21017177,0.0,0.19959445,0.48043638,0.24867314,0.27857167,0.3913676,0.3041147,0.29801464,0.44791415,0.25628644,0.32037514,0.24930793,0.28454673,0.32411408,0.0,0.21022546,0.30683824,0.0,0.18871804,0.27989924,0.42137745,0.33749714,0.17733419,0.3172838,0.2905257,0.39645892,0.22071597,0.26954636,0.18503194
alitamovie,0.61568505,0.90361273,0.12810807,0.86602724,1.2800186,1.2474681,0.6911941,0.6732394,0.69774336,1.4777106,0.7349691,0.0,0.5470227,1.1040697,0.73139113,0.38883796,1.2404393,0.38016608,0.77146703,1.4223473,0.67116416,1.4180859,0.056568995,0.50176156,0.82204545,0.0,0.780419,0.4764729,0.0,0.34216982,0.86979115,1.6481557,0.7511866,0.33513454,0.8073315,0.530713,1.1289738,0.71157676,1.1684947,0.08960888
angelhasfallen,1.0186083,0.88076353,0.35977522,0.9295072,1.0188046,1.6952118,0.5644582,1.1020347,0.8392438,2.1487548,0.8151739,0.0,0.5587666,1.6623368,0.6306859,1.2781208,1.3082857,0.7726527,1.0365403,1.5442411,0.6437093,1.1343046,0.6359621,0.9012151,1.1787366,0.0,0.628772,0.9998263,0.0,0.46174973,1.1058433,1.3427085,0.8703128,0.6247422,1.0425941,0.81039953,1.5435677,0.63686895,1.136131,0.73101705
angrybirdsmovie,1.3297683,1.9011307,0.0,1.7351269,2.0218925,2.3759584,1.417478,2.0354483,1.3263206,2.6916862,1.1905215,0.0,1.0385253,2.2978165,1.9623294,1.5554813,2.8737311,0.28951544,2.0050032,2.5898244,0.77600294,1.9312224,1.5204005,1.0867423,1.414996,0.0,0.8407381,1.8041517,0.0,0.9650673,1.5170224,2.3793375,1.5564945,1.0011073,1.6142766,1.971704,1.9514079,1.0077145,1.3368477,0.49464008
annabellemovie,1.047126,1.5697918,0.089154,1.4338777,1.5828153,1.7506543,1.0449789,1.1591243,1.1126342,2.294443,0.52668345,0.0,0.43048033,1.7888755,0.8143383,0.6756189,1.362667,1.2162073,0.815306,1.6201768,1.0615752,1.1506155,1.11373,1.1284958,0.91604793,0.0,0.4665282,0.95230365,0.0,0.6217175,1.156431,1.5162628,1.5475739,0.7091904,1.2754716,1.2559958,1.358773,0.89053977,0.66258097,0.5307385
annamovie,0.49045172,0.86335677,0.014515899,0.69128877,0.81608796,0.87836134,0.567889,0.7482247,0.74995446,1.2961718,0.3884454,0.0,0.4030666,0.7633987,0.4376157,0.4606156,0.6035499,0.3247952,0.5726422,0.874978,0.58175623,0.37979972,0.52046895,0.6944915,0.58223426,0.0,0.28623134,0.48407406,0.0,0.1431413,0.54760534,0.73551565,0.5564802,0.29613465,0.48978326,0.39326584,0.72583914,0.30933452,0.6375863,0.44060197
apollo11movie,0.3848976,0.72225624,0.0,0.451264,0.6472945,0.6364826,0.39101362,0.5135752,0.57432127,0.7241554,0.21020925,0.0,0.32666624,0.62756675,0.39071745,0.3680895,0.6231435,0.50558263,0.46841562,0.5012496,0.55750436,0.5077997,0.27829534,0.41742605,0.4615155,0.0,0.3842423,0.32476538,0.0,0.27765644,0.3413549,0.5968568,0.50943375,0.13154851,0.5062948,0.35583878,0.46612272,0.48821568,0.32171932,0.280948
arcticdogsmovie,0.60400146,0.5823667,0.055278063,0.6388782,0.7425512,0.57581973,0.46269867,0.7157214,0.727887,0.7985369,0.35323048,0.0,0.36408898,0.6761063,0.501521,0.41260052,0.749957,0.46549663,0.41399926,0.71269125,0.40312904,0.7375353,0.232493,0.6002538,0.5200959,0.0,0.27690628,0.64288914,0.0,0.3927763,0.53390235,0.68024194,0.46472973,0.33277607,0.5917921,0.34739155,0.69683206,0.3743337,0.43516648,0.28715858
arcticmovie,0.53459156,0.7385734,0.0,0.6217152,0.58300006,0.81280714,0.3578886,0.7221977,0.74289,1.0889753,0.36035547,0.0,0.3303063,0.80490327,0.34027997,0.5515698,0.70413846,0.5197214,0.5514857,0.71703905,0.53056777,0.4091612,0.47374177,0.46662813,0.52691084,0.0,0.286506,0.47674707,0.0,0.21899724,0.46257108,0.69289744,0.66626966,0.39805973,0.58873206,0.4362767,0.6597511,0.37591633,0.26952544,0.3229051
artofracingmovie,0.65640074,1.0049897,0.0,0.81501484,1.1325861,1.090386,0.543893,0.5461709,0.7741764,1.1625649,0.44600242,0.0,0.044657104,1.0156877,0.50763357,0.40979126,1.0014601,0.59724253,0.56836665,0.89132553,0.5236281,1.1047062,0.5515919,0.528978,0.51945746,0.0,0.634188,0.6818404,0.0,0.29952097,0.7078524,1.0303572,0.8832451,0.34887856,1.0113089,0.61729676,0.75691706,0.78008455,0.7397598,0.2978113
avengers,0.5928665,0.7149563,0.111061044,0.6917742,0.9787174,0.7886769,0.36606708,0.6123561,0.5532524,1.2270554,0.44587082,0.0,0.4933621,1.0022995,0.66395473,0.7270616,0.9455487,0.6872222,0.7528018,1.0325836,0.5587122,0.63511854,0.48318875,0.25418925,0.6595014,0.0,0.450698,0.41989428,0.0,0.33553037,0.5167687,0.733062,0.7057196,0.17221473,0.48018697,0.52466756,0.95987165,0.5151984,0.5114365,0.34712586
beachbummovie,0.5352893,1.1346102,0.0,0.8098607,0.92510414,0.9199015,0.5768484,0.7867802,0.874578,1.0211853,0.41525716,0.0,0.26897714,1.1568216,0.60172033,0.41685414,0.8854665,0.89643806,0.48502862,0.76010555,0.7312131,0.68718755,0.69105256,0.76625013,0.73468435,0.0,0.61915,0.63798845,0.0,0.3741587,0.64052695,1.1675798,0.8655189,0.19425292,0.9666967,0.52973616,0.6212225,0.65869915,0.45874086,0.4210961
bernadettefilm,0.27308244,0.9424613,0.0,0.67545754,0.82372934,1.0605321,0.47982532,0.5422572,0.6541365,1.1084765,0.5475704,0.0,0.47650304,0.894046,0.6299655,0.5510884,0.8591139,0.89059424,0.6141787,0.91529137,0.5377809,0.70922095,0.33358076,0.77355427,0.718598,0.0,0.38236102,0.58958536,0.0,0.41099325,0.9746461,0.91937226,0.5310544,0.60391754,0.6053259,0.65112555,0.71657634,0.24680315,0.584908,0.4353019
blackandbluemovie,1.1244657,1.6680604,0.09182216,1.411699,1.7542436,1.5793371,0.8954901,0.94848144,1.2056706,2.0159087,0.8463546,0.0,0.19013838,2.1034214,0.890349,1.175658,1.6842499,1.0128858,0.8198496,1.489934,1.1112794,1.161701,1.2306885,1.2387698,1.1092604,0.0,0.92542815,1.3117114,0.0,0.5335379,1.0738455,1.9390087,1.4362137,0.46652254,1.7217917,1.0813769,1.6479675,0.8763715,0.8873496,0.41456428
blackchristmas,0.4020978,0.54005605,0.15040298,0.7652872,0.83521694,0.96886384,0.50820386,0.7899112,0.6507426,1.1370282,0.36428276,0.0,0.3343826,0.8795006,0.7421427,0.6013895,0.9950321,0.6427425,0.6243222,0.9354395,0.38275284,0.59358054,0.50243056,0.5693262,0.59539735,0.0,0.31186658,0.6954368,0.0,0.5207742,0.494987,0.74152577,0.7364696,0.37401626,0.50049055,0.44496176,0.7243629,0.37723488,0.17801431,0.32851657
blindedbythelightmovie,0.21166432,0.681021,0.0,0.5127018,0.683869,0.7504184,0.18316902,0.45512807,0.5659656,0.7486113,0.37705475,0.0,0.31604797,0.5808044,0.51364803,0.39904952,0.56266564,0.40077493,0.4551144,0.6994456,0.37662795,0.40164688,0.29636887,0.45183983,0.49215004,0.0,0.41379517,0.3160532,0.0,0.3380274,0.31255966,0.5803117,0.3817539,0.3349396,0.46866876,0.29835942,0.48615095,0.2953399,0.3277553,0.27991042
bombshellmovie,0.77321595,1.3398018,0.0,0.952145,1.155636,1.1180432,0.8918186,0.9346566,1.2377925,1.3883946,0.6553268,0.0,0.62035966,1.4138769,0.666309,0.71800596,1.2679042,0.54383284,0.81790906,1.4650904,0.6710768,0.80431324,0.87809753,0.72005886,1.1549761,0.0,0.34658712,1.0584859,0.0,0.56892085,0.7525569,1.2913612,0.6662817,0.45911554,1.1205097,1.0046111,1.1985623,0.15695584,0.5445654,0.1644736
booksmart,2.7622736,6.928315,0.0,5.259498,5.4065967,7.2479897,2.945565,6.087556,5.8047314,9.162946,4.7642922,0.0,3.877204,9.626146,2.9094896,2.6579292,6.992197,6.5908012,5.811847,6.0876727,5.6448607,4.1025834,2.7595115,4.076281,5.4272738,0.0,2.4338205,3.853257,0.0,3.228972,5.692589,8.314305,4.0602055,4.5185504,5.1739516,3.14926,4.774012,1.7898455,3.759434,2.0875027
