movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.0,0.90667605,0.70176446,0.6591692,0.46663737,0.98122776,0.5422702,0.5891451,0.0,1.0020406,0.0,0.6533535,0.8136877,0.48449674,0.85142535,0.98552066,0.7940804,0.67323756,0.80627155,0.9042584
47metersdown,0.03202746,0.8210461,1.2357721,0.93108404,0.5362816,1.3974411,0.66520727,0.844304,0.0,0.9949478,0.0,0.9579625,1.2562064,0.7248961,0.7713294,1.1300793,0.5827835,0.6816837,0.9310876,1.0952957
abeautifuldaymovie,0.0,0.85796237,0.76087797,0.8764652,0.566698,1.1109699,0.5546608,0.68026155,0.0,1.08148,0.0,0.6299813,1.2608874,0.6650934,0.84170216,0.91754943,0.891746,0.60401994,0.9888848,0.81619877
abominablemovie,0.0,1.1092829,1.5881541,1.2224811,0.6509953,1.8021516,0.83900607,1.0527638,0.0,1.2349541,0.0,1.1890432,2.0432894,0.9017167,1.2551765,1.0788509,1.0276352,0.60891765,1.2915248,0.98165774
adastramovie,0.0,0.7139007,0.8355291,0.70166904,0.39927435,0.9945434,0.45378792,0.71149826,0.0,0.70334715,0.0,0.6508956,1.0983387,0.7814838,0.71349704,0.99609727,0.8406352,0.5571016,0.9725592,0.72620517
adogsjourneymovie,0.0,1.6582265,2.161956,2.1370604,1.2321153,1.5288235,1.5557888,0.8260132,0.0,1.8870733,0.0,1.4370785,2.535383,1.0659573,1.6920623,2.2630682,1.7283485,1.4266146,1.3005644,1.4621582
aftermathmovie,0.0,0.6503562,0.62443244,0.61282104,0.51532716,0.9347737,0.42417043,0.41123453,0.0,0.8244423,0.0,0.61351115,0.7531423,0.38886735,0.58566755,0.7838542,0.5429197,0.4607893,0.767398,0.69552785
aftermovie,0.0,0.7123674,0.89228606,0.6691712,0.4936573,1.2041314,0.41950703,0.7242407,0.0,0.82015115,0.0,0.6971674,1.1336899,0.7050172,0.97600865,0.794807,0.8378808,0.47079262,0.8760828,0.6435228
ahiddenlifefilm,0.0,0.49385154,0.43712628,0.41750237,0.3184309,0.54625994,0.34427953,0.32160047,0.0,0.4854532,0.0,0.4573686,0.51440763,0.32401797,0.4694073,0.49051648,0.45304525,0.3290715,0.45072427,0.43264747
alitamovie,0.0,1.3164837,1.3276697,1.2122954,0.79474384,1.1727424,0.9185397,0.9771312,0.0,1.2544041,0.0,1.1896245,1.3187906,1.1494424,0.9877482,1.2553939,0.61327237,0.25652087,0.992826,1.1747372
angelhasfallen,0.0,1.2425951,1.0268124,0.7343826,0.65491235,1.2108564,0.8650145,0.8200837,0.0,1.039207,0.0,0.9729915,1.1697522,0.609161,1.0394946,1.0336223,0.84151727,0.6206929,0.7815839,1.0141898
angrybirdsmovie,0.0,2.522003,2.4181135,1.8974774,1.7532945,3.073911,1.8681897,1.5526391,0.0,2.6098125,0.0,2.061088,2.700138,1.3258058,2.7252505,2.0808816,1.6380843,2.2306263,1.7379812,2.328042
annabellemovie,0.0,1.9601393,1.7511549,1.579509,0.85294616,1.6601647,1.080134,0.9159955,0.0,1.2931023,0.0,1.6666418,2.0454552,1.344517,1.6071472,1.7834649,1.0981005,1.3042579,1.397638,1.2111264
annamovie,0.0,0.9243498,0.98470026,1.0923294,0.619638,0.9444744,0.70152986,0.44382766,0.0,0.9599836,0.0,0.7003471,1.2464335,0.52440906,0.848811,0.90369946,0.9235205,0.56965387,0.8794898,0.72051895
apollo11movie,0.0,0.8355447,0.50352687,0.6104269,0.4810084,0.94555396,0.5519466,0.53857553,0.0,0.85262305,0.0,0.7585763,0.9009895,0.5671749,0.73386234,0.7509062,0.629088,0.49558455,0.78557813,0.7131059
arcticdogsmovie,0.0,0.6076522,0.7598618,0.52125275,0.33085498,0.8196689,0.34043503,0.7630448,0.0,0.640479,0.0,0.5049999,0.7929544,0.58031243,0.717667,0.7425376,0.67643,0.44025385,0.6355523,0.55255944
arcticmovie,0.0,0.6770747,0.830112,0.7672115,0.32787967,0.41968763,0.5167739,0.52664286,0.0,0.7094251,0.0,0.5678514,0.65372425,0.47110215,0.6741467,0.700406,0.46467143,0.46748242,0.3510449,0.6496266
