movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.4042664,0.9482808,0.009686004,0.56850874,0.5577424,0.36742756,0.67634773,0.3738051,0.52635074,0.43797657,0.30883747,0.5464234,0.47969678,0.5791777,0.45616418,0.53110343,0.6353683,0.6487044,0.52589214,0.48996204,0.3146451,0.0,0.28659934,0.4857595,0.5655732,0.50992215,0.4192979,0.0,0.6267289,0.6278243,0.63274246,0.36172032,0.3916296,0.43939453,0.0,0.5362755,0.0,0.64334303,0.653405,0.60202825,0.50441265,0.77557683,0.416009,0.29067162,0.35043654,0.0,0.0,0.33047214,0.72604257,0.5852694
47metersdown,0.5124756,1.0262177,0.4053444,0.9880637,0.7442825,0.5224042,1.0976804,0.23829377,0.8880402,0.7355184,0.36827248,0.62477565,0.6465483,1.1479717,0.7886882,0.8521847,0.88178766,1.3248297,0.72142196,0.27243632,0.50551754,0.0,0.6599194,0.5188166,0.81591946,0.51841044,0.57967967,0.0,0.8194693,0.72144014,0.8064103,0.71793073,0.3205232,0.42110556,0.0,0.6247138,0.0,0.809024,1.1218874,0.97088486,0.68985516,1.0056978,0.50590384,0.5737259,0.5217648,0.0,0.0,0.4137539,1.0527383,0.4937066
abeautifuldaymovie,0.7906582,0.8692377,0.49220583,0.55311525,0.54501975,0.49400446,0.5996621,0.49106482,0.60273063,0.9891816,0.49176127,0.71824896,0.620691,0.8237181,0.5451043,0.6808662,0.54186136,0.9515771,0.92400956,0.40355843,0.3720557,0.0,0.6411142,0.43304914,0.59694374,0.6754226,0.44328594,0.0,0.8218523,0.9637275,0.45713508,0.63624406,0.5509816,0.5223208,0.0,0.65079963,0.0,0.6329063,0.8526977,0.7617268,0.65389466,0.8134844,0.31758088,0.4259937,0.7104393,0.0,0.0,0.3478517,1.0304112,0.5148136
abominablemovie,0.98150724,1.6492478,0.48099884,1.3592215,0.9192238,0.76854885,1.2933115,0.60620856,1.1700674,1.2079988,0.40500912,0.5570665,0.61680436,1.2204034,0.6405605,0.78020763,0.9797331,1.3583356,1.2428844,0.8770592,1.0274887,0.0,0.5210679,0.8572187,1.2588065,0.71957815,0.72353184,0.0,1.6079366,0.929484,0.9090843,0.40837425,0.73704076,0.6809001,0.0,1.0162894,0.0,0.99336123,1.0318053,1.259494,0.8246197,1.7858378,0.75082976,0.59418166,0.4155282,0.0,0.0,0.5848411,1.3006054,0.84184664
adastramovie,0.377707,0.64559436,0.27916732,0.53888685,0.3180825,0.2788584,0.5473841,0.30117136,0.5529857,0.6766176,0.17558093,0.3767596,0.2779732,0.58515996,0.30092964,0.43564454,0.61755747,0.6134424,0.6207446,0.2761873,0.23534638,0.0,0.18322812,0.31418318,0.6949955,0.37420845,0.48240831,0.0,0.5451495,0.50583,0.48140517,0.4384988,0.28582606,0.40548053,0.0,0.4301178,0.0,0.61622834,0.6949545,0.43768516,0.51256216,0.78195345,0.47091272,0.26165283,0.34479,0.0,0.0,0.4160901,0.766093,0.37400433
adogsjourneymovie,1.0760497,1.779403,0.88743687,1.2043562,0.86315703,0.92078054,1.1314323,1.2377119,1.290239,1.3925606,0.90268254,1.2240244,1.0260429,1.3472257,1.6108527,1.3205913,0.99023145,1.2895191,1.2880864,0.92488825,0.5268292,0.0,0.7811385,0.7362521,1.1670462,1.3780136,0.80485505,0.0,1.3545209,1.5560254,1.1626886,0.8422591,0.9939188,0.8998557,0.0,0.950789,0.0,1.2860371,1.643226,1.5579648,1.0273092,2.151614,0.7856841,0.9049965,1.0771166,0.0,0.0,0.84088665,1.5183904,1.2250671
aftermathmovie,0.42329535,0.6917284,0.28604072,0.4101795,0.25369465,0.31877443,0.4202841,0.36954212,0.50600654,0.5888095,0.19969204,0.46423018,0.39077273,0.43879467,0.51975167,0.44558275,0.47930694,0.5175203,0.39719644,0.4871388,0.30014798,0.0,0.26681826,0.24505357,0.37489817,0.4264745,0.32047495,0.0,0.5218776,0.34225905,0.3346591,0.29537797,0.35602078,0.30643114,0.0,0.3225849,0.0,0.3894764,0.3893428,0.5038316,0.463203,0.5640076,0.35010916,0.31722924,0.34332785,0.0,0.0,0.32718176,0.7101873,0.32817087
aftermovie,0.60783684,0.64895684,0.2955864,0.35571322,0.3306907,0.40369213,0.45793155,0.20356858,0.4803339,0.7639928,0.3252548,0.54525316,0.5154277,0.6834953,0.51559216,0.45193622,0.36395204,0.8547733,0.7130467,0.32122526,0.47636697,0.0,0.3155957,0.34669772,0.46200275,0.5036635,0.62022525,0.0,0.5448128,0.66621447,0.45615265,0.54103553,0.5143849,0.40060207,0.0,0.46464118,0.0,0.67700785,0.65708524,0.5184967,0.35616028,0.68997926,0.20065004,0.26342127,0.49437,0.0,0.0,0.27146482,0.80364573,0.4426
ahiddenlifefilm,0.30588812,0.40527046,0.20575298,0.30428937,0.24110769,0.21859857,0.31726322,0.20953706,0.27181017,0.3906974,0.17567134,0.2555705,0.19566903,0.35993636,0.27132362,0.2780732,0.30876857,0.39338726,0.33972833,0.19924982,0.17770499,0.0,0.21020588,0.22740911,0.30586633,0.22100587,0.24978721,0.0,0.33373994,0.3165471,0.26576453,0.265259,0.26993865,0.20916355,0.0,0.2660827,0.0,0.33427012,0.3919805,0.28871328,0.23046985,0.3997494,0.1971052,0.17232385,0.24711578,0.0,0.0,0.18079472,0.44311637,0.22073787
alitamovie,0.6449309,0.7848443,0.31618854,0.6955584,0.53653467,0.38375887,0.7682513,0.47125417,0.7625166,0.9788189,0.40975672,0.5663749,0.22058773,0.97807246,0.62449956,0.5819065,0.5769566,0.9552114,0.9454122,0.53957015,0.42605704,0.0,0.13846068,0.5515657,0.88538563,0.34525788,0.8148054,0.0,0.84808713,0.45889688,0.72643363,0.56899244,0.3793749,0.38622105,0.0,0.6230997,0.0,1.0045327,0.9466649,0.4810183,0.63951963,0.77075183,0.37007582,0.56845105,0.30162275,0.0,0.0,0.32979876,1.0890963,0.2812176
