movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34
angelhasfallen,1.1614132,0.9342876,0.91301006,1.2131407,0.7140033,0.6658123,1.4532765,1.0815599,0.92187697,0.61564755,1.2341913,0.79653496,1.1817654,0.9828328,1.0658411,1.0671821,0.8986672,1.3151232,1.2696097,0.0,1.0601029,1.2096815,0.53807884,0.6181394,0.5233741,0.0,0.74276316,0.84886074,0.7361593,1.1634,1.1538279,0.6260532,0.7739974,1.0060838,0.6314224
angrybirdsmovie,2.0089498,1.8498063,1.8338871,1.6620578,1.345038,1.3405113,2.2419758,1.9992263,1.3211417,1.9143828,2.5688484,1.9318454,1.308258,2.1585932,1.8339999,2.1810844,2.1186988,1.6730194,3.2709677,0.0,1.5605808,2.095015,0.9359339,1.3995188,0.73479384,0.061510075,1.3704728,2.5756943,2.017255,2.3658636,1.633623,1.4749173,1.3138561,2.045192,0.9195543
annabellemovie,1.2087507,1.2715945,1.6283138,1.4405907,0.9017114,0.42526278,1.6919326,1.7741244,1.4112326,1.3784713,1.5827894,0.9862813,1.524716,1.7234315,1.6640737,1.6312432,1.0280719,1.6157968,1.8145412,0.0,1.0222745,1.5104076,0.95036846,0.48672184,1.0676384,0.0,1.12301,0.94557446,1.0627068,1.7538464,1.2706785,0.7761275,1.131527,2.2904553,0.61364406
annamovie,0.41633797,0.59019715,0.641735,0.5013388,0.656347,0.60293084,0.983094,0.6830181,0.5933572,0.60984045,0.5686611,0.47256812,0.52580494,0.7770162,0.59647185,0.98549384,0.65167207,0.6292624,0.73961693,0.0,0.6022745,0.57918483,0.45484683,0.44918123,0.47878695,0.0,0.6215459,0.43662292,0.4862364,0.96505845,0.58258474,0.613179,0.8389137,0.9760784,0.46446332
apollo11movie,0.50257766,0.44484496,0.5281934,0.5809309,0.42420107,0.27978668,0.7474077,0.59513354,0.5487733,0.46874708,0.6026119,0.49451736,0.42459887,0.56890744,0.7284411,0.67750317,0.43787298,0.59401464,0.65166175,0.0,0.44309026,0.5023276,0.4513824,0.24459012,0.4867609,0.0,0.5180402,0.38750854,0.43880558,0.75630176,0.49674407,0.30238447,0.45746785,0.7298681,0.3446575
arcticdogsmovie,0.7087886,0.7304714,0.604855,0.8931124,0.5525792,0.33728057,1.1293751,0.7648057,0.7147165,0.61125535,0.86110467,0.57712257,0.6564417,0.8640149,1.0253419,0.9838141,0.7343475,0.92973244,0.88111675,0.0,0.67713785,0.7627627,0.637928,0.5464132,0.325764,0.0,0.5099953,0.77361906,0.75276697,0.8743059,0.7461865,0.49115402,0.6546984,0.828184,0.19097874
arcticmovie,0.45813397,0.4821218,0.6030195,0.70909196,0.4909152,0.24310857,0.77951646,0.4939749,0.5932356,0.59121263,0.57952416,0.46045592,0.43648085,0.56692636,0.61196303,0.6452969,0.38444307,0.65483207,0.7469027,0.0,0.4087476,0.5013562,0.38533095,0.32018822,0.3234873,0.0,0.28766018,0.4506165,0.5402932,0.56046164,0.4616609,0.33582777,0.7786042,0.5364978,0.33332282
artofracingmovie,0.6850649,0.6282842,0.8297146,0.70168644,0.5453117,0.63887745,0.9617135,0.8386538,0.7370706,0.7862182,0.9615655,0.5795607,0.4427133,0.83772206,0.61737746,1.022776,0.96771955,0.55590504,1.1834608,0.13650987,0.53867584,0.74377453,0.37866014,0.39991057,0.5661874,0.0,0.808867,0.5054366,0.69869685,0.86442494,0.42634973,0.62692624,0.7050817,0.90499765,0.4894534
avengers,0.47978154,0.5466992,0.8218143,0.7944023,0.47946036,0.49004295,0.78461415,0.4720637,0.41631928,0.7104297,0.693731,0.5417098,0.6394846,0.83844143,0.7095625,0.9238926,0.67472875,0.5897863,0.8614197,0.0,0.5687306,0.75893503,0.47178736,0.5211545,0.48952824,0.0,0.4921237,0.51544505,0.58515346,0.9456321,0.65758294,0.27867588,0.46722698,0.8412188,0.38473368
beachbummovie,0.69534415,0.49276417,0.81465775,0.8360665,0.6171409,0.3661701,0.9639454,0.7553086,0.74281996,0.7345071,0.82471025,0.6713944,0.7491886,0.75338966,0.8428402,0.8213425,0.4820044,0.83037615,0.77792877,0.005339531,0.74562484,0.8303121,0.38434675,0.11181362,0.48159957,0.0,0.7609942,0.5193087,0.6797129,0.9036369,0.69483566,0.38019517,0.7257202,1.0038035,0.32623446
bernadettefilm,0.7177225,0.48408484,0.8465482,0.77921927,0.52685297,0.49733102,0.89688724,0.6578126,0.5821428,0.4962372,0.8076052,0.74623615,0.55548006,0.90766186,0.8351113,1.0072123,0.8520064,0.8442996,1.056486,0.0,0.67298615,0.90167874,0.5820551,0.5291183,0.5759834,0.0,0.44442353,0.56975293,0.8789419,0.9554639,0.7243308,0.65543973,0.5492101,0.8411546,0.35986635
blackandbluemovie,1.1924415,0.92224616,1.412462,1.7343653,0.7987145,0.61214155,1.8375354,1.2286446,1.3502665,1.4068575,1.7607857,1.0386018,1.0876696,1.5372648,1.824599,1.6200057,1.6156328,1.3194216,1.873375,0.0,1.1086966,1.4981354,0.7167334,0.9717107,0.88803315,0.0,1.2641089,1.0083673,1.0307269,1.4163656,1.1842953,1.3022404,1.656138,1.5536929,0.41850486
blackchristmas,0.5767074,0.52747726,0.69633996,0.81532454,0.4085855,0.26213568,0.974686,0.6322032,0.82937807,0.5329502,0.6154412,0.2540033,0.6006299,0.71673864,0.89249766,0.7495947,0.4863929,0.52684814,0.92039,0.0,0.63114315,0.7649251,0.55095357,0.3769015,0.47272676,0.0,0.53995955,0.43788537,0.62068784,0.74940413,0.7082834,0.59345627,0.7000834,0.8997946,0.59548515
blindedbythelightmovie,0.48447597,0.5779443,0.6603179,0.71911967,0.47587928,0.3838691,0.8140017,0.7128539,0.49228612,0.45861608,0.540864,0.4321932,0.55520433,0.6100048,0.5094848,0.6018851,0.43619403,0.51981455,0.70322615,0.0,0.45605892,0.5698267,0.30213386,0.20426671,0.34657234,0.0,0.35976547,0.4480063,0.4644612,0.582765,0.43910083,0.36166817,0.5424435,0.6805323,0.34280998
bombshellmovie,0.84778005,1.0421644,1.1508999,1.1914732,0.60691595,0.41778582,1.379878,1.0307509,0.7446575,0.7066523,0.8818559,0.84016174,0.84850824,0.7866632,1.0272486,1.1598828,1.2850534,0.97045225,1.4092913,0.088187054,0.277243,0.9592568,0.8974465,0.33713233,0.31571022,0.0,0.55323374,0.6504995,1.2146094,0.9255348,0.63687545,0.73622173,1.095876,0.73613054,0.70827174
booksmart,4.9417205,4.5107837,6.0769415,5.736268,1.3074937,3.7273157,8.660447,5.2665105,5.79267,3.934618,4.792915,3.2464871,5.197724,4.673985,4.198479,6.123981,6.3770685,5.1874857,7.4503164,0.4030062,3.4599025,6.186593,3.0578678,2.8084157,0.48472562,0.0,0.8985565,4.4767804,5.7626886,4.0148425,4.323726,2.985571,5.5187497,3.6502473,2.3320417
breakthroughmovie,1.2891546,1.5275421,1.746794,1.786081,0.87756836,0.9462061,1.8548429,1.3909105,1.1820236,1.4006288,1.0872507,1.0341213,1.4653587,1.9880263,1.8951812,1.9824033,1.6044225,1.227811,2.0984318,0.0,1.3169487,1.7406118,0.6285013,0.89867544,0.54044574,0.0,0.89964736,1.4686781,0.98929036,2.2246547,1.4042709,1.0835758,1.1887203,1.6575344,1.0638667
brianbanksmovie,0.79391605,0.47803348,0.89110035,0.94330275,0.798135,0.6189038,0.95498854,0.61946917,0.6774698,0.91473657,0.8520374,0.5455358,0.75122404,0.8118383,1.1563106,0.9316533,0.90117115,0.59548646,1.1470141,0.0,0.5050111,0.6146377,0.5198538,0.61724126,0.48104882,0.0,0.48568568,0.55050784,0.47737327,1.0284104,0.8039253,0.5029773,0.98178995,1.2082367,0.5978718
brightburnmovie,0.8687294,0.64768106,0.89992994,0.7420256,0.65638465,0.4308576,1.1832505,0.79246414,0.77627593,0.7673285,0.8951536,0.692884,0.5822108,0.9781478,1.0477817,1.0922701,1.0682925,0.80001414,1.062819,0.0,0.47094005,0.8470194,0.6467171,0.50683606,0.5865712,0.0,0.6276883,0.41139817,0.8243066,0.8064309,0.60927695,0.8404912,0.898932,0.9035448,0.5383341
brittanyrunsmov,0.6447011,0.5554346,0.6851073,0.7967595,0.56064326,0.21131349,0.8595609,0.6014688,0.59120005,0.56782347,0.7903111,0.5987153,0.64090025,0.84901345,0.62987006,0.88095677,0.52568483,0.7912114,0.8962662,0.0,0.6413329,0.75781256,0.48142773,0.27316278,0.33278552,0.0,0.44720253,0.60482526,0.7280481,0.6712051,0.7452923,0.37428972,0.5902342,0.8486605,0.22872113
captainmarvelofficial,0.7049274,0.97818255,0.8608665,0.74731636,0.5203909,0.46952948,1.2860221,0.71488583,0.8549001,0.7128214,0.85081846,0.542096,1.1111404,1.2652568,0.9199239,1.1647192,0.94499534,1.1503214,1.0120616,0.0,0.52510357,1.0120779,0.5404933,0.526909,0.56763375,0.0,0.4281807,0.63308114,0.8228576,1.042302,0.62925506,0.7021338,0.9500549,0.820062,0.8674972
captivestatemovie,0.6136203,0.89057255,0.8946249,1.0450792,0.6328115,0.32429397,1.2879007,0.9822804,0.6888444,0.7269109,1.1217813,0.6064122,0.9428752,1.2222052,1.0517526,1.1563276,0.8289226,1.0227412,1.0881588,0.0,0.84484607,1.0922453,0.7327572,0.69678855,0.4154168,0.0,0.3576017,0.8983475,0.8239058,1.1677917,0.87220854,0.5085449,0.62106735,1.0543009,0.5206005
catsmovie,1.176454,1.410121,1.2289778,1.5957878,0.62783104,0.6644827,1.9661975,1.1129138,1.1884178,1.2709744,1.0948397,1.0615895,0.84890765,1.7269884,1.6689453,1.3954617,1.5493999,2.177389,1.8471879,0.0,1.0386012,1.3862171,1.3462212,0.33462703,0.54806197,0.0,0.7812979,0.8040029,0.98344207,1.2458708,0.9039571,1.0458717,0.6955346,1.4838148,0.58967763
charliesangels,2.150753,1.4225136,2.0743275,1.3276308,1.1648582,1.0142531,2.0373952,1.6163145,1.2424511,1.5576845,2.1655297,1.1729226,1.3646048,1.3050833,2.1833165,1.9909631,1.6556041,1.5054656,2.4566724,0.0,1.1730961,1.8679528,0.70794624,1.1291063,0.94338036,0.0,1.4772513,1.5714335,1.911124,2.0894446,1.8091011,1.3601656,1.4814768,2.167662,0.8731033
childsplaymovie,2.4560862,1.8357301,3.5950792,3.8969316,1.0997436,2.8515267,4.439432,2.4587467,2.9740226,3.2772856,3.3165092,2.3268518,2.388401,3.0496814,2.661533,3.996401,3.064407,2.5971184,4.1511936,0.0,1.6045302,3.4625201,2.0780506,1.6829869,1.5640094,0.0,1.7661325,1.7524375,2.415436,3.5577796,2.8524497,1.3923701,2.864613,3.170696,1.2151133
clarathefilm,2.7562997,2.1621995,4.3019266,4.2152467,1.2457682,2.6910918,5.346496,3.1981068,3.3425703,3.3997507,3.6883714,2.1889098,3.8714888,3.588979,2.9155807,4.8802285,3.2061083,3.1605172,5.3500733,0.0,3.6542542,3.7586982,1.561736,1.2927301,2.0046735,0.0,2.2138247,2.3083856,2.9320567,4.068473,3.2367492,1.875678,3.677783,2.8957987,0.82095516
coldpursuitmovie,0.5397782,0.5442326,0.53609395,0.64872193,0.4416167,0.40775305,0.9150312,0.5728599,0.61659205,0.69843024,0.57331616,0.4691498,0.5876522,0.70940465,0.6882357,0.74763954,0.6569023,0.6837554,0.62515944,0.0,0.38801044,0.57507396,0.32319507,0.3314075,0.3690258,0.0,0.39691454,0.4750496,0.41595456,0.6731186,0.4716473,0.5216893,0.57892585,0.6985675,0.4350532
countdown,0.9163031,0.9975534,1.3721377,1.1604866,0.5844065,0.7348274,1.3027145,1.3511653,1.0624257,0.86973554,1.531043,0.79662186,0.70421904,1.1028106,1.3556952,1.560519,1.057746,1.217015,2.0729096,0.0,0.7249482,1.3188918,0.8888131,0.4978566,0.8493138,0.0,1.1059117,0.93283117,0.8910198,1.3260792,0.92253345,0.7212994,0.8497396,1.6227777,0.6363655
currentwarmovie,0.635049,0.48061174,0.9129121,0.8738545,0.6511383,0.44775504,1.0023984,0.66101897,0.73843586,0.8733652,0.7038778,0.6289577,0.7518134,0.91087526,0.90862435,0.7540869,0.7440017,0.7882842,1.0529538,0.0,0.70597357,1.0301518,0.41652945,0.42610568,0.44822648,0.0,0.6127783,0.6747911,0.5367706,0.7919541,0.8251246,0.6484107,0.8384939,1.0407046,0.5952102
darkwatersmovie,0.66513246,0.73549026,1.181194,0.8282312,0.72859657,0.6322085,1.6540225,1.2615166,1.0806853,0.7835838,1.2972873,0.80109626,0.8303258,1.3079842,1.1512897,1.5847375,1.2747458,1.3694674,1.3810825,0.0,1.0074645,1.2057248,0.7040406,0.83617806,0.5036659,0.0,0.7777641,0.41567078,1.0704386,1.4155593,0.9188043,0.94158715,0.7664239,1.2633331,0.63044965
detectivepikachumovie,0.595283,0.5399529,1.4650582,0.8789721,0.6910183,0.7954961,1.3753875,0.86442196,0.9906094,0.9235118,0.83963394,0.54252887,0.9117826,0.97452754,1.0085373,1.4959874,0.9041652,0.9264227,1.4525813,0.0,0.8562137,0.83421576,0.5530069,0.8192204,0.34421718,0.0,0.82870114,0.6788057,0.42980102,1.1914372,1.2087812,0.68126947,0.8339859,1.3150513,0.43757567
disneyaladdin,1.0204506,1.0432318,1.0390289,1.3556906,0.78265154,0.78415453,1.356582,0.93103635,1.0047755,1.068961,1.0725005,0.942247,0.907002,0.93380284,1.3453641,1.2044971,1.1812631,0.9279611,1.5330071,0.0,0.63097566,1.1966223,0.8452798,0.842571,0.5057837,0.0,0.7972716,1.0569426,0.97671616,1.424062,1.0365839,0.6461138,0.9513473,0.9506509,0.49932677
disneyfrozen,1.218096,1.2739958,1.5615808,1.6078973,0.80315423,1.4709218,1.8063918,1.2408636,1.4587616,1.6454133,1.2888709,1.3766563,1.1159614,1.8440548,1.2981288,2.1566668,1.774059,0.71263564,2.1719847,0.0,1.4123958,1.5941515,1.4053645,1.3905622,0.8657337,0.0,1.086955,1.3237365,1.0578814,2.2256672,1.4404075,0.96728957,1.3917817,1.5383469,0.33496845
disneymaleficent,0.8039125,0.903952,0.8253019,1.1571784,0.5604149,0.5871244,1.3522004,0.95070815,0.97011787,0.86589557,0.83604616,0.8160425,0.6580149,0.82420504,0.8986269,1.0587504,0.9108585,0.9342077,1.3221604,0.0,0.5062823,1.0345875,0.8836252,0.7212354,0.42271644,0.0,0.688136,0.7210927,0.6525663,1.0939875,0.7200427,0.6076668,0.8259994,0.7935343,0.27429718
doctorsleepmovie,0.5779097,0.72279185,0.56738794,0.8904747,0.37400636,0.37191427,1.1362499,0.5738958,0.6712888,0.7095705,0.53030187,0.46068615,0.7293101,0.7430193,0.8081722,0.7003103,0.6040282,0.73129684,0.8106151,0.0,0.41401625,0.7700956,0.2883838,0.4037625,0.26342493,0.0,0.41518265,0.5545714,0.5684457,0.79715717,0.5962551,0.5207594,0.6595933,0.9018076,0.6170006
dolemiteismyname,1.0467396,1.2953196,1.2884517,1.8180431,0.8088418,0.4995411,1.805005,1.0619663,0.5675176,1.0089431,0.8915895,0.7250331,1.0619404,1.4953544,1.4559646,0.9723804,1.4873613,1.0296502,1.3589525,0.0,0.82575667,1.0230666,0.534654,0.45615727,0.40653548,0.0,0.65611446,0.84716153,0.87182415,1.1554667,1.2366871,0.85815704,1.1869895,1.5601503,0.47428587
dontletgomovie,0.70264703,0.57778555,0.8839059,0.95870703,0.4796119,0.406245,1.1089555,0.76645565,0.98942536,0.7601064,0.6775357,0.40495658,0.75827736,0.920608,1.1449573,1.0032079,0.57380074,0.6719648,1.052341,0.0,0.6774685,0.88129765,0.6385569,0.38823932,0.56367177,0.0,0.60459733,0.5409957,0.7528565,0.9751143,0.884548,0.6912918,0.7816791,1.0981777,0.63903797
doramovie,0.9500927,0.6251339,0.9764524,0.948107,0.7533405,0.505065,1.1863549,0.4910572,0.71451133,1.0871973,0.83421284,0.57829964,0.48414242,1.198133,0.9024873,0.7218708,0.85729647,0.5910778,1.0013461,0.0,0.658606,0.94980425,0.36070612,0.33256567,0.37562552,0.0,0.6186191,0.7345129,0.7009127,0.85064375,0.84809995,0.60868293,0.5075965,0.9583649,0.3404196
downtonabbey_official,1.0667013,1.0181895,1.4994128,1.3848448,0.62665784,0.32125586,1.5058403,1.5972137,1.0850881,1.1670991,1.2866316,0.9696941,1.1977593,1.65514,1.489635,1.5973196,0.88451594,1.2947575,1.8005023,0.0,1.1418368,1.6959077,0.78874105,0.38831884,1.0723346,0.0,0.84511375,0.83028275,0.79098856,1.3628589,1.2882742,0.84460574,1.2476579,1.377334,0.5560137
dumbo,0.71223664,0.72966605,0.69615716,1.0211588,0.4901023,0.54667807,1.0765578,0.7142509,0.7279154,0.7495228,0.78267354,0.6987326,0.6842359,0.72749245,0.91063833,0.92825085,0.76012945,0.6648206,1.1135592,0.0,0.5671667,0.85335475,0.6564645,0.5754522,0.4616883,0.0,0.6850381,0.60476524,0.60015583,1.0380797,0.7412201,0.53307277,0.67217875,0.7075261,0.31765944
escaperoom,1.0224484,0.7694288,1.0607198,0.751623,0.5776817,0.5736049,1.2265813,0.8289288,0.7449874,1.0518172,1.0638555,0.75003463,0.73087376,1.1179942,1.2851999,1.1112922,1.2256749,1.104875,1.2521175,0.0,0.48497772,0.99316293,0.7796791,0.68098235,0.5523319,0.0,0.7321657,0.8341451,0.9230577,0.9125107,0.6573214,0.97722536,0.8617587,1.0178895,0.5607107
everybodyknowsmovie,0.46095788,0.41842988,0.50175774,0.6050225,0.4363273,0.3051052,0.7173878,0.5508779,0.5446653,0.44881174,0.59167695,0.3533895,0.39873865,0.7559444,0.70638746,0.6930036,0.59345806,0.4846337,0.6692004,0.0,0.55472064,0.43768024,0.34108838,0.3398819,0.32495698,0.0,0.3247155,0.46256956,0.48515493,0.7138752,0.4300895,0.48727816,0.44999903,0.6635552,0.31545243
fastandfuriousmovie,0.97826123,0.9115634,1.8678745,1.6441746,1.1523101,0.35477948,1.8549895,1.4541214,1.5710918,1.4653163,1.9680048,0.78903335,1.461707,1.5248668,1.6994652,2.10523,1.1244345,1.566828,2.1017678,0.0,1.2826793,1.7243077,0.95254713,0.7848139,1.0690583,0.0,1.4564505,0.7198494,1.3722988,1.9302349,1.4709275,1.4236295,1.5408306,2.146534,1.0679439
fightingwmyfam,1.0549319,1.3760653,1.1319479,1.3339428,0.97990274,0.824369,1.7177655,1.3207979,1.3259045,0.78527975,1.4961824,0.918598,1.2145764,1.12857,1.2329866,1.3944448,1.0188352,1.479386,1.7145821,0.0,1.1710571,1.3855951,1.3892775,0.777277,0.41640228,0.0,0.7459266,1.0574467,1.1227806,1.3063765,0.9220447,0.5608163,1.387115,1.3790673,0.75641656
fivefeetapartfilm,1.1713194,1.5741693,1.7005814,1.9095086,0.8122335,0.7367673,2.1735592,1.4455693,0.79308254,1.7161499,1.9960421,1.1967092,1.5443234,2.0137377,2.0197296,1.873787,2.0297592,2.004737,2.4773614,0.0,0.6111103,1.1127838,1.0111903,0.95563054,0.90330714,0.0,0.6631621,1.3600377,1.4815032,1.6866286,1.4332051,1.3207428,1.4944282,1.967599,1.1524042
fordvferrari,0.6766197,0.5948,0.77865845,0.64268565,0.5253785,0.68990767,0.8170323,0.63920295,0.6231129,0.69684434,0.6663486,0.37545782,0.50537604,0.75882435,0.63069284,0.8858223,0.8096341,0.6114142,0.8812388,0.0804403,0.6399075,0.51402986,0.51657885,0.40425462,0.32236513,0.0,0.6471107,0.5146773,0.6867373,0.75108373,0.451224,0.59980994,0.6129986,0.863075,0.5715517
freaksthefilm,0.5836952,0.51083976,0.70740217,0.9147878,0.57727295,0.6574418,0.657359,0.7072836,0.6470813,0.9225356,0.8573908,0.5034389,0.73437953,0.86742175,0.964861,0.8941094,1.0352821,0.58775055,1.1332246,0.16060963,0.58177054,0.62406725,0.5812987,0.56461453,0.3514083,0.0,0.46129993,0.66687566,0.8711239,1.0473592,0.5959961,0.69346166,0.8108723,0.8806182,0.78708506
geminimanmovie,0.6275656,0.5569783,0.79925996,0.9523222,0.84239227,0.5380098,1.0500865,0.90219665,0.8620396,0.88407815,0.803354,0.66673636,0.7212006,0.8389886,1.1800164,1.1954051,1.0969529,0.77863383,1.3403996,0.0,0.5405324,0.9408825,0.44892815,0.44942823,0.5857512,0.0,0.8232274,0.64223015,0.72824264,1.005393,0.6791337,0.6337125,0.7999846,0.9131173,0.57715577
glassmovie,0.7184645,0.87987715,0.72301954,0.76411074,0.46004406,0.5925549,1.2866852,0.7284303,0.85158926,0.41094467,0.9242254,0.69474983,0.8929572,1.0157356,1.0088116,1.1668342,0.84016365,0.89758545,0.91627294,0.0,0.5601583,0.8545787,0.5543849,0.3231593,0.51772624,0.0,0.3130447,0.734125,1.0913736,1.0671442,0.75046396,0.5930141,1.1040545,1.1438514,0.77728546
gloriabellmovie,0.62662303,0.55536747,0.67634696,0.85111374,0.35328063,0.59247273,0.8671177,0.69842684,0.74425894,0.41959462,0.7263674,0.54482853,0.80202526,0.6358429,0.7251124,0.69675505,0.83671796,0.7459637,0.9870601,0.0,0.66510695,0.7637244,0.5159993,0.3605549,0.3439748,0.0,0.4783484,0.7376343,0.79291594,0.81711423,0.65865505,0.4941302,0.6777112,0.86355853,0.38220832
godzillamovie,0.5523995,0.6118595,0.9508075,0.95988905,0.6275871,0.3738626,1.2001059,1.1798034,0.86411506,0.78322726,0.65088284,0.6831341,1.0147642,0.99471396,0.9245177,1.1531659,0.5438936,0.77547294,1.1025356,0.0,0.8209265,1.2189721,0.53622085,0.5295326,0.6612251,0.0,0.6301497,0.7451456,0.19920598,0.97413594,0.77337396,0.52846086,0.86040765,1.2722774,0.1394877
goldfinchmovie,0.92199075,1.071443,1.3477992,0.73356396,0.71541804,0.5723157,1.3944993,0.8925328,0.7279212,0.9402643,0.7765132,0.7586229,1.2138655,1.3093821,1.1178076,1.1472515,1.0445588,1.1630298,1.2365366,0.0,0.7121489,1.1122215,0.73742926,0.2585655,0.6172669,0.0,0.5743761,0.63490826,1.1171483,1.1614335,0.8987609,0.991485,1.2447685,1.2438462,1.099911
goodboysmovie,0.9181614,1.1460005,0.90093786,1.0684854,0.69526714,0.47972623,1.6698725,0.7222835,0.7312506,1.184686,0.82287115,0.5183802,0.85412264,1.2209086,1.3365293,0.9809777,1.0460701,1.275842,1.3805759,0.0,0.681593,0.9578406,0.68223244,0.49274054,0.5842569,0.0,0.97974634,0.83473784,0.8692287,1.1777238,0.96203554,0.75334066,1.2450614,1.1529932,0.99774027
goodliarmovie,0.7840712,0.8738568,0.7698935,0.90863544,0.74484307,0.7086417,1.4631438,1.1381243,0.95148456,0.88058984,1.0033467,0.6582535,0.8282091,1.144663,1.1001887,1.3736298,0.79869694,1.0503441,1.2889591,0.0,1.0402615,0.9765495,0.62577826,0.52375996,0.7596622,0.0,0.997285,0.7560963,0.72836816,1.3791214,1.071627,0.8160874,1.1403238,1.4161187,0.4036417
