movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34
angelhasfallen,0.72246116,0.97247577,0.66685396,0.96914726,0.68275094,1.1153164,0.0,1.5371159,1.2766321,1.2671454,1.0841295,0.7207076,1.205102,0.81875336,0.46972322,0.9637813,0.7835227,1.3471408,0.85729814,0.7618707,0.61183643,0.0,0.93080604,0.0,1.124942,0.0,0.97599345,0.7043945,0.0,1.2020268,0.628086,1.0469652,0.0,0.0,0.0
angrybirdsmovie,1.338764,1.7211596,1.006589,1.3004801,1.2089396,1.7334553,0.0,2.6053598,1.6024181,2.196518,2.089705,1.6266763,2.4944527,1.4136103,0.530569,2.0005908,0.9098488,2.745396,1.7631656,1.87683,1.0503423,0.0,2.11258,0.0,2.4761508,0.0,1.4273691,1.9384465,0.0,2.8900874,0.81839114,2.3633993,0.0,0.0,0.2729185
annabellemovie,0.7794163,0.77458876,0.52812195,1.0423009,0.93421954,1.34276,0.0,1.1944833,1.4394321,1.0846965,1.2511233,0.65944237,1.360677,0.91638595,0.59730566,1.2739599,0.6903929,1.6302555,0.7261579,1.009601,0.78659993,0.0,0.9697865,0.0,1.4952879,0.0,1.0828696,1.0344803,0.0,1.5747569,0.7201179,1.196984,0.0,0.0,0.10451162
annamovie,0.44828385,0.51033616,0.4069994,0.5122673,0.50344396,0.81946844,0.0,1.0312645,0.9223426,0.6786472,0.7052936,0.4218788,0.7056882,0.6486437,0.48488075,0.5689949,0.6671068,0.91044146,0.3938422,0.64784,0.3974479,0.0,0.61654866,0.0,0.8667542,0.0,0.52429205,0.75757104,0.0,0.9781514,0.49898738,0.55408794,0.0,0.0,0.0
apollo11movie,0.37062192,0.6722156,0.4197727,0.46860123,0.31371516,0.64007,0.0,0.63470054,0.50487995,0.5523572,0.66604894,0.39159936,0.6787805,0.51448834,0.37533975,0.5799902,0.41189092,0.8570663,0.4681091,0.44646472,0.24239844,0.0,0.4828959,0.0,0.6189911,0.0,0.47159812,0.5887329,0.0,0.70271856,0.4991691,0.42200083,0.0,0.0,0.0
arcticdogsmovie,0.4974097,0.9155786,0.6693814,0.5691533,0.5320666,0.92811614,0.0,0.9464325,0.8464667,0.95325315,0.8043504,0.53517324,0.9220633,0.44788924,0.5246218,0.71867627,0.44748926,1.0072222,0.6193967,0.6223571,0.5155637,0.0,0.6375765,0.0,0.758326,0.0,0.42009377,0.61679363,0.0,0.59257597,0.6002977,0.56817347,0.0,0.0,0.0
arcticmovie,0.4329876,0.62082165,0.37722817,0.5324229,0.559282,0.69395083,0.0,0.78638136,0.61881477,0.671888,0.68768096,0.29858547,0.46899313,0.67487353,0.23344222,0.5326536,0.4119652,0.92267376,0.38169497,0.6327853,0.15220661,0.0,0.23015505,0.0,0.5814158,0.0,0.3308879,0.52531916,0.0,0.688365,0.35771704,0.42689356,0.0,0.0,0.018081592
artofracingmovie,0.5780536,0.6083169,0.7470384,0.6679863,0.61299735,0.8286353,0.0,0.93749833,0.8762724,0.8845224,1.0257701,0.33895993,0.64156854,0.7663219,0.5815288,0.74724275,0.5756139,1.2414038,0.7549876,0.70972264,0.36932805,0.0,0.47835147,0.0,0.7745784,0.0,0.6794752,0.8405163,0.0,0.6970576,0.6425476,0.44795793,0.0,0.0,0.06356083
avengers,0.45088276,0.6752789,0.5302874,0.6102209,0.38864407,0.5418161,0.0,0.69449747,0.6773647,0.7759974,0.81043345,0.5798455,1.0159056,0.55364144,0.4430891,0.5776261,0.49052238,0.9986075,0.45207894,0.65075934,0.291795,0.0,0.41742522,0.0,0.5796611,0.0,0.47407195,0.6858318,0.0,0.666131,0.35078377,0.5399696,0.0,0.0,0.09274708
beachbummovie,0.3001796,0.748975,0.59693974,0.8125996,0.49493378,0.7794923,0.0,0.7001785,0.8704293,0.98089904,0.8970157,0.5578402,1.2337769,0.605621,0.36102748,0.82886744,0.47700077,1.0924101,0.725965,0.8499626,0.39088893,0.0,0.89234215,0.0,0.8232929,0.0,0.8411012,0.9168987,0.0,0.9257518,0.47155416,0.75669473,0.0,0.0,0.12596828
bernadettefilm,0.625885,0.6353587,0.5716754,0.56749845,0.4121092,0.8437472,0.0,1.0134871,0.9805118,0.85082,1.0874556,0.5074746,0.9194645,0.82287693,0.64641947,0.9837791,0.5510922,0.9486767,0.57319415,0.9694829,0.6240664,0.0,0.64678556,0.0,0.7784903,0.0,0.65521383,0.72736496,0.0,0.90701556,0.27161202,0.6314279,0.0,0.0,0.0
blackandbluemovie,0.99302715,0.9661246,0.8294943,1.3459033,0.4013498,1.5618436,0.0,1.4909801,1.1367604,1.9290853,1.9031675,0.88273686,1.9641582,0.9294953,0.40085122,1.4110397,0.76815355,2.05829,1.2092047,1.2975167,0.8341547,0.0,1.0865432,0.0,1.2820785,0.0,1.057215,1.1478553,0.0,1.5463104,0.70530635,1.349271,0.0,0.0,0.0
blackchristmas,0.54114896,0.9047132,0.5469629,0.42176238,0.4720188,0.8564087,0.0,0.9669584,0.7935758,0.92314917,0.97201174,0.49582422,0.95553845,0.69057906,0.5164464,0.7730799,0.505384,0.9591297,0.7712873,0.7401158,0.29345486,0.0,0.58805156,0.0,0.7623645,0.0,0.5365868,0.7230938,0.0,0.714472,0.46659118,0.7018965,0.0,0.0,0.0
blindedbythelightmovie,0.37250334,0.638819,0.34447864,0.37516838,0.4880301,0.72490597,0.0,0.6567172,0.7614064,0.56691015,0.53286576,0.33812952,0.57705814,0.52337945,0.34464166,0.60879284,0.38079935,0.9244814,0.5259619,0.46610093,0.2776165,0.0,0.3912928,0.0,0.7416642,0.0,0.42771667,0.46906438,0.0,0.7225941,0.37331533,0.33893594,0.0,0.0,0.017692978
bombshellmovie,0.8406415,0.82585543,0.5822782,0.78857064,0.5455557,1.1600121,0.0,0.90523434,1.1109663,1.0442541,1.1437178,0.54545915,1.0004376,0.54123116,0.57974845,0.9022054,0.6783599,1.4586959,0.5467561,0.9448535,0.76770514,0.0,0.79463094,0.0,1.2059767,0.0,0.76105565,0.83034337,0.0,1.0306642,0.5669339,0.60190785,0.0,0.0,0.010672305
booksmart,3.6519132,4.208663,2.9998262,2.8219929,1.4517682,6.055885,0.0,8.376079,6.4073505,6.9022684,7.714553,3.0630605,9.328323,3.7602654,3.223142,7.267601,4.4753237,7.8300867,4.456176,6.0860305,3.1162803,0.0,4.393535,0.0,5.373459,0.0,3.5102777,5.312802,0.0,6.2722898,2.7470772,5.819427,0.0,0.0,0.0
breakthroughmovie,0.94630677,0.77676415,1.0005462,1.37286,0.4486028,1.660996,0.0,1.4359331,1.5986271,1.8014824,1.8020815,0.6711758,1.8347373,1.2467892,1.0268632,1.4356321,1.2080783,2.028435,1.3238772,1.186646,1.2311907,0.0,1.6001073,0.0,1.0339984,0.0,1.5040009,1.8643445,0.0,2.0230162,0.905942,1.0765494,0.0,0.0,0.0
brianbanksmovie,0.5699385,0.7352891,0.42926386,0.8442179,0.44003016,1.0579317,0.0,1.0473734,1.0483217,1.1877587,1.0137713,0.5794718,1.11034,0.60706013,0.43702814,0.9184666,0.6938164,1.2190163,0.39672315,0.93613434,0.25871548,0.0,0.73479617,0.0,0.68483406,0.0,0.6655951,0.80329806,0.0,1.1732126,0.24938205,1.0437685,0.0,0.0,0.0
brightburnmovie,0.72212106,0.6198419,0.5729189,0.87733376,0.59234446,0.87974083,0.0,1.1154691,0.89513445,1.1348984,1.0024546,0.77389675,0.97540927,0.7019799,0.491921,0.79994273,0.44940895,1.295013,0.8091302,0.746468,0.55513865,0.0,0.7593029,0.0,0.85768896,0.0,0.6751981,0.7978585,0.0,1.0650531,0.44881248,0.8433392,0.0,0.0,0.007001706
brittanyrunsmov,0.34886467,0.6686393,0.44497892,0.4754385,0.2881349,0.48781976,0.0,0.72357404,0.5035521,0.7150971,0.54938406,0.48723298,0.68752295,0.49052808,0.3482022,0.61341035,0.45849836,0.6888742,0.48330322,0.5774799,0.32029885,0.0,0.6703136,0.0,0.6532059,0.0,0.41945633,0.48199484,0.0,0.71601343,0.3389932,0.46630192,0.0,0.0,0.012704374
captainmarvelofficial,0.61992437,0.73051775,0.5566765,0.6672819,0.6398319,0.7318591,0.0,1.204823,0.72871476,0.9599939,1.1676012,0.622252,1.3313211,0.86007285,0.5691342,0.7619976,0.8304711,1.3575387,0.5560982,0.80949455,0.46602464,0.0,0.35351342,0.0,0.7680464,0.0,0.80377626,0.9489909,0.0,0.9946585,0.59790957,0.6036746,0.0,0.0,0.0
captivestatemovie,0.41599277,0.6020467,0.43286663,0.7110865,0.3993331,1.0592119,0.0,0.897931,0.982999,0.8918403,0.85629725,0.3279215,1.203692,0.5346415,0.41999236,0.8437078,0.4927032,1.2576592,0.51586205,0.89682394,0.5246599,0.0,1.1636773,0.0,0.9902426,0.036405288,0.91385335,0.70760375,0.0,1.185291,0.51481885,0.9002087,0.0,0.0,0.0
catsmovie,1.0292528,0.94702137,0.6802303,1.0482396,1.158697,2.372008,0.0,1.6535035,1.4554348,1.4042945,1.8452488,0.7200368,2.026018,1.1395297,1.1523778,1.7838051,1.1432164,2.5347145,0.9918889,1.5675693,0.5700004,0.0,1.0093026,0.0,1.3904934,0.0,1.3886973,1.9263372,0.0,1.8552356,0.94194376,1.469779,0.0,0.0,0.0
charliesangels,1.5087229,1.0922892,0.76288533,1.1199719,0.98603517,1.9009311,0.0,2.3936403,1.7530642,2.3405974,2.409404,1.2204316,2.2074516,1.4388871,0.6986908,1.8424722,1.1984471,2.1278589,1.6871148,1.9213711,0.93414104,0.0,1.2437452,0.0,1.784991,0.0,1.6007413,1.5956391,0.0,1.7026666,1.2589674,1.7661629,0.0,0.0,0.037379522
childsplaymovie,0.7341347,2.2539487,1.2060041,2.0783842,0.7171729,2.6867223,0.0,3.1221757,3.4535828,2.8348463,2.2510269,1.9588532,3.348864,2.1564555,0.9938324,2.75713,1.4475379,3.454581,1.5928105,2.4481664,0.71869063,0.0,3.047966,0.0,2.5180964,0.0,2.5658956,2.9345791,0.0,3.8152509,1.307404,2.623968,0.0,0.0,0.0
clarathefilm,1.7332593,2.702111,1.4853493,2.5375333,1.2249124,3.4543846,0.0,4.151405,3.8076677,3.1727965,2.81131,2.0822527,4.2178664,2.0370545,1.8984377,4.629919,2.4224496,4.8374543,2.2311187,2.897496,2.6727304,0.0,4.1584077,0.0,4.317198,0.0,2.8085632,2.3029928,0.0,5.252628,1.5693284,2.811232,0.0,0.0,0.0
coldpursuitmovie,0.47725302,0.6628972,0.5128026,0.41912463,0.50427175,0.62359834,0.0,0.6910901,0.6641068,0.64626306,0.6140033,0.39687365,0.5797152,0.5602871,0.4872146,0.56049466,0.5132917,0.92165107,0.54027134,0.6172997,0.26764712,0.0,0.354259,0.0,0.63890934,0.0,0.4869126,0.5774925,0.0,0.65369225,0.3384965,0.40091792,0.0,0.0,0.0
countdown,0.7528238,0.63941014,0.4402262,0.9626452,0.6005627,1.4181085,0.0,1.4219832,1.5025848,1.0469503,1.0801445,0.8201883,1.1903391,1.0112015,0.96088725,0.9824287,0.4896866,1.5160458,0.35978046,0.8689841,0.41022965,0.0,1.3955846,0.0,1.2513384,0.0,0.7173321,1.1954373,0.0,1.5400126,0.6409591,1.1385853,0.0,0.0,0.07218598
currentwarmovie,0.24625242,0.7289412,0.5970199,0.8638687,0.4776133,0.7565707,0.0,0.89808655,0.92062736,0.92900306,0.7554068,0.6475269,0.8513609,0.78290063,0.5366907,0.7929051,0.72637403,0.9110111,0.80478704,0.74646765,0.69216406,0.0,1.0884103,0.0,0.855753,0.0,0.63780576,0.7383196,0.0,1.0518292,0.2956348,0.9917046,0.0,0.0,0.017439395
darkwatersmovie,0.7132027,1.2160809,0.709743,1.0649657,0.66614395,1.8210422,0.0,1.4173281,1.3761995,1.5808063,1.3862587,0.7304525,1.3312283,0.8211624,0.5072108,1.2861145,0.7838735,1.8701103,1.1755236,1.1892972,0.73213226,0.0,1.6172042,0.0,1.3538394,0.0,0.8846665,0.94051266,0.0,1.650196,0.60085034,1.0578014,0.0,0.0,0.0
detectivepikachumovie,0.5253959,0.67334825,0.6783945,1.0099975,0.6147814,1.1351639,0.0,1.4063103,1.274359,1.2623923,1.5914327,0.695573,1.3123316,1.0149546,0.69140285,1.5058681,0.7801817,1.5930562,1.0037179,0.9413232,0.9024797,0.0,0.6174073,0.0,1.1049029,0.0,0.78025234,0.88055754,0.0,1.5129482,0.70081514,0.7481888,0.0,0.0,0.0
disneyaladdin,0.95532084,1.0137551,0.7815957,0.8852971,0.64328,1.3617022,0.0,1.3493688,1.2048324,1.6191859,1.5745829,0.58257455,1.3700448,0.87990963,0.6181059,1.0559331,1.0571637,1.7459006,1.0458401,1.1021236,0.65036017,0.0,0.92755514,0.0,1.2181566,0.0,0.7754453,0.9905827,0.0,1.1132095,0.9577619,0.91005075,0.0,0.0,0.0
disneyfrozen,1.3551828,1.1338115,1.0384816,1.9642415,1.2354194,1.9236408,0.0,2.1423936,1.6364979,2.2965913,2.2820067,0.8562196,1.5798786,1.5269979,0.639921,1.5888021,1.421287,2.9031558,1.6064916,1.8775861,0.95976937,0.0,0.6689969,0.0,1.7533767,0.0,1.1589158,1.3355669,0.0,1.7794435,1.2712802,1.3898555,0.0,0.0,0.0
disneymaleficent,0.73016006,0.9181869,0.690247,0.75682485,0.543091,1.1232413,0.0,1.2166042,0.95871866,1.1470859,1.3237034,0.44237995,1.2343081,0.7705758,0.6223489,0.9108684,0.8745991,1.382056,0.66942835,1.0225894,0.4771741,0.0,0.6756447,0.0,0.96896535,0.0,0.6401529,0.92595196,0.0,0.902896,0.7597842,0.68810755,0.0,0.0,0.0
doctorsleepmovie,0.5895641,0.5584992,0.45977354,0.60663533,0.48150852,0.93250537,0.0,0.8019184,0.84227085,0.9693251,0.7853338,0.60780334,0.7418188,0.5209715,0.48210832,0.6559644,0.5910027,0.8178317,0.57633996,0.6800051,0.3756425,0.0,0.4670015,0.0,0.60219,0.0,0.588784,0.9357287,0.0,0.7372142,0.28298664,0.7368288,0.0,0.0,0.036434676
dolemiteismyname,0.3685828,0.9596457,1.1521124,0.81193274,0.8923719,1.2741115,0.0,1.1200875,1.3488506,0.95927423,1.5405743,0.7035817,1.7466274,0.9743777,0.84039634,1.0976361,0.5943609,1.0912721,0.76709354,1.2927583,0.43720138,0.0,0.87457144,0.0,0.8705463,0.0,0.6839019,1.3610864,0.0,1.3434205,0.535836,0.90144414,0.0,0.0,0.0
dontletgomovie,0.6189451,0.8386277,0.6113723,0.37604392,0.4862334,1.0370673,0.0,1.0981047,0.9987929,0.92908883,1.0563476,0.47893286,1.0000242,0.6939314,0.61413795,0.90582305,0.58862424,1.1071169,0.7751212,0.85211957,0.30613503,0.0,0.5464077,0.0,0.80781186,0.0,0.63357204,0.85514605,0.0,0.8200842,0.43849272,0.70208836,0.0,0.0,0.0
doramovie,0.50527215,0.7455817,0.37281564,0.5057103,0.39201027,0.93448555,0.0,0.99180615,0.55520594,0.8997732,0.7931318,0.4334358,0.7997208,0.6736667,0.09146748,0.9817299,0.60460854,0.9899579,0.8541863,0.755872,0.57968706,0.0,0.5546153,0.0,0.9774344,0.0,0.6212812,0.659637,0.0,0.95000434,0.47448808,0.8094352,0.0,0.0,0.0
downtonabbey_official,0.68337643,1.2851076,1.4063389,1.3531711,0.7287084,1.9052895,0.0,1.475196,1.8805643,1.7170639,1.5770621,0.9457952,1.343196,0.93629766,1.2136323,1.780807,1.2268171,2.2621713,1.1948905,1.3538435,1.0717534,0.0,1.7426436,0.0,1.2587293,0.0,0.9185901,1.1881148,0.0,1.7702366,0.852262,1.1052929,0.0,0.0,0.0
dumbo,0.7454619,0.83138674,0.66481686,0.7166015,0.48790577,0.99674404,0.0,1.1303396,0.8606461,1.060698,1.1603998,0.45099372,0.95309657,0.7053626,0.51701677,0.7836364,0.77237207,1.2648034,0.67614365,0.9049098,0.5316067,0.0,0.63123906,0.0,0.94604397,0.0,0.57547414,0.7575641,0.0,0.8446821,0.69986624,0.5924986,0.0,0.0,0.0
escaperoom,0.7252766,0.71925306,0.5416904,0.8212376,0.60065097,1.02098,0.0,1.130257,1.0148622,1.3016493,1.209225,0.63671917,1.1497253,0.7693982,0.3440778,0.8931579,0.4872613,1.3617814,0.7857063,0.8897633,0.58380646,0.0,0.7404789,0.0,0.9674443,0.0,0.89963764,0.9028266,0.0,1.1884673,0.51378256,0.9572534,0.0,0.0,0.0
everybodyknowsmovie,0.3601025,0.52351,0.29607373,0.46764588,0.3546189,0.68753874,0.0,0.5927597,0.6209592,0.60337025,0.5153685,0.33881646,0.63110876,0.4208941,0.31645042,0.52785194,0.28217962,0.7990771,0.45003203,0.44230697,0.29039562,0.0,0.67813176,0.0,0.71536094,0.0,0.5200208,0.5049299,0.0,0.6867159,0.3415696,0.47293198,0.0,0.0,0.040464494
fastandfuriousmovie,1.0695248,1.5104446,0.9257619,0.8443335,0.9736031,1.659493,0.0,2.0674596,1.8372129,2.1235943,1.9311752,0.77614576,1.126436,1.1530553,0.81771463,2.1214142,1.3715292,2.1170588,1.8202235,1.5731047,0.86763173,0.0,0.87017757,0.0,1.5082686,0.0,0.93197066,1.1403112,0.0,1.701958,0.64228714,1.3384272,0.0,0.0,0.13188034
fightingwmyfam,0.49754727,0.89812064,0.5273158,1.1128322,0.6806265,1.7884384,0.0,1.3097678,1.2966925,1.4168901,1.561312,0.83237475,1.6065028,0.9553765,0.60399884,1.2461637,0.9454808,1.8983004,0.62648046,1.2797307,0.5125888,0.0,1.1307776,0.0,1.0747612,0.0,0.9040047,0.7250327,0.0,1.6276199,0.75966096,0.8591154,0.0,0.0,0.0
fivefeetapartfilm,0.7837784,0.92592853,1.4087632,1.6574982,1.1616015,1.9483411,0.0,2.5644789,2.151544,1.7145417,1.6177294,2.0278053,2.0275416,1.3987408,1.5363518,1.4761553,1.1932195,1.986026,0.8260406,1.494795,0.9036464,0.0,1.5790358,0.0,1.4269278,0.0,0.8989509,1.5624303,0.0,2.4809184,0.6787567,1.2517235,0.0,0.0,0.0
fordvferrari,0.43277675,0.8165838,0.6640239,0.7321173,0.7246354,1.0053521,0.0,1.0634569,0.8143138,0.7652658,0.8891759,0.44650614,0.79049367,0.7523342,0.34083998,0.809052,0.49849486,1.1806359,0.8443655,0.71316975,0.31511334,0.0,0.67647016,0.0,0.9600207,0.0,0.48991632,0.7643479,0.0,1.0750577,0.64548355,0.5973429,0.0,0.0,0.0
freaksthefilm,0.49082288,0.8244745,0.80627406,0.7591847,0.33882347,0.62081724,0.0,1.084911,0.81100774,1.0734015,1.0682546,0.86519825,1.1283973,0.6418406,0.5825658,0.97367215,0.7738915,1.1846478,0.8857012,1.0821574,0.57860875,0.0,0.54082644,0.0,0.6788877,0.0,0.52289337,0.99869984,0.0,0.94869083,0.50094175,0.9134622,0.0,0.0,0.16657688
geminimanmovie,0.46183112,0.720796,0.45500925,0.5521691,0.68007296,1.1114241,0.0,0.7431593,0.94621897,1.2608364,1.1120931,0.31554657,1.0065781,0.67761207,0.38138485,1.0376264,0.55686337,1.3728218,0.8179059,0.92128015,0.41958016,0.0,0.7173327,0.0,0.76474947,0.0,0.6697315,0.79638964,0.0,1.021254,0.70249575,0.85041106,0.0,0.0,0.0
glassmovie,0.49445403,1.0410788,0.72815204,0.6706726,0.5152593,1.0887482,0.0,1.2980608,0.9708528,1.0466523,1.0283864,0.4693184,1.0207763,0.8473027,0.3900797,0.7020818,0.7446534,1.192425,0.7229376,0.7847838,0.50616896,0.0,0.9003948,0.0,0.97850347,0.0,0.8245269,1.1242052,0.0,1.0373801,0.70095944,0.95052606,0.0,0.0,0.0
gloriabellmovie,0.5528746,0.73417187,0.5304497,0.61395055,0.30144438,0.81305516,0.0,0.97544074,0.9498993,0.93614584,0.95748115,0.5534512,0.90429276,0.7240061,0.510831,0.74827516,0.538194,0.92682546,0.5293871,0.7669599,0.5845696,0.0,0.69807166,0.0,0.6758924,0.0,0.6132847,0.824418,0.0,0.9247589,0.34213585,0.6556426,0.0,0.0,0.0
godzillamovie,0.5245369,0.7029631,0.6456744,0.7137388,0.70357186,1.0554541,0.0,1.1444322,1.285723,1.2416966,1.3281928,0.4130742,1.1151283,1.0339861,0.5920705,1.3608413,0.4735613,1.1895704,0.84178984,1.164987,0.6794798,0.0,0.89064974,0.0,1.0111032,0.0,0.86321664,0.7822939,0.0,1.1687993,0.50670344,0.7208956,0.0,0.0,0.0
goldfinchmovie,0.5396814,0.98669827,0.8701269,0.91245717,0.41745996,1.0438901,0.0,1.3127924,0.82388544,0.99077255,0.9502193,0.55459476,0.7929381,0.74435365,0.5885428,0.9101095,0.7179318,1.3187695,0.77830625,0.6967471,0.7759878,0.0,0.92854273,0.0,1.0160582,0.0,0.7290058,1.0494404,0.0,1.0218503,0.4984579,0.81700844,0.0,0.0,0.04927239
goodboysmovie,0.8636316,0.7470762,0.68960816,0.4934417,0.6757608,1.0390263,0.0,1.328997,1.1270804,1.1484821,1.0977329,0.6348728,1.1524519,0.7000635,0.72151387,0.86331993,0.8467135,1.0452826,0.65739787,0.90010774,0.5148359,0.0,0.4807397,0.0,0.88604474,0.0,0.7093156,1.0651519,0.0,1.2751851,0.51265836,1.052552,0.03351485,0.0,0.0
goodliarmovie,0.6244681,0.504728,0.48212975,0.8044191,0.9373317,1.1429288,0.0,0.9631251,1.3399636,1.0466967,1.1015928,0.45307744,0.9549078,0.8239221,0.5227844,1.1161464,0.7466222,1.2882106,0.75042677,1.1361436,0.51281744,0.0,0.75938797,0.0,1.044293,0.0,0.8712938,0.5905694,0.0,1.2863046,0.6207343,0.75623953,0.0,0.0,0.0
gretafilm,0.55596614,0.9084218,0.5358931,0.91629875,0.56471753,1.010766,0.0,1.013388,1.0683007,1.2889221,0.9439655,0.6706496,1.2688683,0.76986,0.53159285,0.8261241,0.56049424,1.2506115,0.8528788,0.74089015,0.43405446,0.0,1.1307766,0.0,1.0715055,0.0,0.7615219,0.71674407,0.0,1.1154174,0.7246289,0.91975296,0.0,0.0,0.0785442
halathemovie,0.9435337,1.5957899,0.85507995,1.3052058,0.81444526,1.0273302,0.0,1.772617,1.1742905,2.033772,1.3009298,0.7536816,1.2732797,1.1237873,0.11172279,1.1844183,1.1282697,1.7805929,1.2190249,1.2371397,0.61982083,0.0,0.94857484,0.0,1.082367,0.0,1.0429641,0.7749924,0.0,1.3423707,0.6978023,1.3063579,0.0,0.0,0.066997536
happydeathdaymovie,0.30177385,0.7065961,0.59895694,0.53102165,0.433739,0.6389771,0.0,0.7919599,0.7599488,0.68115485,0.38362542,0.57011914,0.69679517,0.6733641,0.54811835,0.5350003,0.52841073,0.5855124,0.43990582,0.49846557,0.47437304,0.0,0.6429604,0.0,0.62074965,0.0,0.2958995,0.5474125,0.0,0.7411423,0.45043635,0.48594525,0.0,0.0,0.0
harrietfilm,0.73062634,0.5417986,0.2319322,0.6626676,0.4691483,0.9476322,0.0,0.80102825,0.80788517,0.9123521,0.86623675,0.34849715,0.83935744,0.455724,0.2825663,0.7313677,0.35947913,1.0056536,0.5155453,0.7514686,0.23736373,0.0,0.7501104,0.0,0.90244627,0.07996257,0.7253988,0.62163943,0.0,0.784136,0.4190535,0.6494982,0.0,0.010075353,0.0
