movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169
21bridgesmovie,0.0,0.37583902,0.43374676,0.3791545,0.0,0.24719056,0.36108115,0.0,0.14884253,0.0,0.4663688,0.3537085,0.21887079,0.39323235,0.31348658,0.5649657,0.55645615,0.41182142,0.0,0.33727953,0.40565684,0.18267435,0.0,0.5455693,0.28866458,0.0,0.20913866,0.0,0.44413862,0.27341455,0.33051282,0.43254685,0.32351166,0.27132943,0.0,0.3702457,0.15229706,0.1803111,0.30726245,0.2794316,0.3818916,0.36678118,0.1398847,0.0,0.23962466,0.41848508,0.3115379,0.0,0.2038308,0.0,0.36619872,0.4196495,0.36364114,0.38736072,0.33631986,0.43526623,0.19249183,0.20844233,0.19445579,0.38741168,0.24680856,0.0,0.37118673,0.0,0.3186095,0.14775285,0.28462481,0.0,0.0,0.056828104,0.43711492,0.2465676,0.34453553,0.0,0.35603368,0.0,0.37746558,0.0,0.4721419,0.10016456,0.37655008,0.37181428,0.34911245,0.1317926,0.05703657,0.18152626,0.3747184,0.099289685,0.3549851,0.2876607,0.1983592,0.24277477,0.14185019,0.37731063,0.32147238,0.38648844,0.23636965,0.32961112,0.24361977,0.0,0.0,0.11366283,0.39872208,0.4025306,0.30584225,0.33872187,0.3220229,0.31945968,0.19121546,0.34556013,0.3646279,0.4412565,0.36592904,0.0,0.22977017,0.017022379,0.5505887,0.26225317,0.3126917,0.45979282,0.049537987,0.25509158,0.478624,0.33137777,0.32719877,0.0,0.31781438,0.25351435,0.4238991,0.29843378,0.15084068,0.2816341,0.37573773,0.31556782,0.29055467,0.13516577,0.06515011,0.35449508,0.24784465,0.07861643,0.3305223,0.11046364,0.2939827,0.0,0.39336044,0.38146737,0.6134403,0.6193695,0.36474344,0.30101007,0.27423462,0.010913658,0.3727008,0.009962353,0.0,0.3487266,0.4061546,0.26409888,0.23548904,0.511991,0.34758276,0.0,0.47967044,0.18849319,0.53761375,0.3343472,0.3349713,0.1657685,0.35080603,0.29395378
47metersdown,0.0,0.43328696,0.5227397,0.596787,0.0,0.13459408,0.39476413,0.0,0.04544416,0.0,0.5663848,0.5242907,0.39932778,0.55329055,0.40623674,0.54037905,0.72263855,0.41707247,0.0,0.23665789,0.5148335,0.32153058,0.0,0.6186372,0.31006002,0.0,0.52847546,0.0,0.34817043,0.41888028,0.47624224,0.5310694,0.30783722,0.366735,0.06669166,0.4385059,0.3499041,0.1820572,0.18933153,0.46952176,0.555151,0.41614574,0.21290663,0.0,0.16522439,0.37962523,0.41041714,0.0,0.17419048,0.0,0.25224197,0.3866188,0.24148299,0.36002,0.6773743,0.35003236,0.26451614,0.24915636,0.32185325,0.61202717,0.31729874,0.0,0.42888284,0.0,0.48259726,0.17340693,0.06838869,0.0,0.0,0.0,0.497011,0.16351415,0.66480035,0.0,0.46544963,0.0,0.4649169,0.0,0.5180861,0.104393065,0.41176623,0.3290434,0.47250575,0.22718853,0.0,0.4005093,0.22387265,0.13145287,0.6394466,0.40290576,0.26873145,0.66834664,0.2195092,0.27761462,0.12969814,0.28727847,0.23475453,0.24911895,0.3806576,0.0,0.0,0.20350948,0.67665935,0.3353167,0.39477316,0.51129127,0.4252895,0.4144019,0.19459146,0.5074819,0.23201859,0.45655194,0.4138607,0.0,0.2800402,0.0,0.4234743,0.4561464,0.47652093,0.21541695,0.10915553,0.12154627,0.55183244,0.5421983,0.20267057,0.0,0.249568,0.13406461,0.4538834,0.35768205,0.22137506,0.4163891,0.20947078,0.27089217,0.33892047,0.2148953,0.13857406,0.388179,0.31118396,0.11864241,0.26004568,0.0,0.18295729,0.0,0.37256044,0.5921283,0.40770066,0.79656905,0.48362246,0.348221,0.37496933,0.11277429,0.5897212,0.0,0.0,0.31436378,0.3489218,0.3447073,0.22538255,0.30633676,0.51957816,0.0,0.3150734,0.19702299,0.8379256,0.39232153,0.5323339,0.2650399,0.36289093,0.21100286
abeautifuldaymovie,0.035672404,0.26507404,0.32425532,0.15446337,0.0,0.17196636,0.23522782,0.0,0.121368594,0.0,0.35834342,0.29496163,0.27286327,0.31033808,0.32258555,0.43112302,0.5406131,0.27124983,0.0,0.40456507,0.38834873,0.16667852,0.0,0.45934197,0.17367598,0.0,0.3543096,0.0,0.40133402,0.23842764,0.35563105,0.26618984,0.26903942,0.14826378,0.0,0.2732059,0.16003653,0.19285156,0.2051006,0.18827388,0.3966713,0.2509957,0.20289291,0.0509951,0.18722796,0.29875168,0.2254678,0.0,0.3497624,0.0,0.17205398,0.36794907,0.19222079,0.2824201,0.4779508,0.36626196,0.18761231,0.1911151,0.24067605,0.31982562,0.26954964,0.0,0.3683362,0.0,0.20011342,0.21409547,0.19437796,0.0,0.0,0.08314497,0.29961497,0.32135135,0.33149332,0.07525871,0.3321443,0.0,0.42966232,0.0,0.31532565,0.10058205,0.26581377,0.33781257,0.42178926,0.07663567,0.0,0.28799066,0.31016007,0.038858503,0.3592147,0.20645338,0.3686301,0.3426794,0.19905734,0.30896616,0.33367327,0.3212427,0.23820193,0.25574866,0.27756572,0.0,0.0,0.07886346,0.45016506,0.2802666,0.17266218,0.38799757,0.28779793,0.23288378,0.1327029,0.3509362,0.3082281,0.4128078,0.40415463,0.0,0.18673699,0.0,0.38607222,0.2993835,0.17507327,0.26080602,0.1465665,0.2530241,0.38421515,0.2511682,0.37280616,0.0,0.37285137,0.09971221,0.33191866,0.29217058,0.14201182,0.335845,0.24130234,0.16963543,0.3361891,0.11307678,0.20561552,0.39299935,0.044369414,0.06721996,0.2919566,0.0,0.26568693,0.0,0.43585947,0.3280221,0.34317353,0.5472061,0.40518144,0.30483514,0.33297044,0.03148607,0.3980388,0.0,0.0,0.29940182,0.23292588,0.19374444,0.108646035,0.34309822,0.3241297,0.077786885,0.30160224,0.15044783,0.43572855,0.24278677,0.3966205,0.051180545,0.33624217,0.076780245
abominablemovie,0.0,0.33510062,0.82389885,0.18583494,0.0,0.293517,0.56748104,0.0,0.16850848,0.0,0.61269283,0.5945267,0.4937898,0.645793,0.3109806,0.9513903,0.63653535,0.41545707,0.09563939,0.35162923,0.5004496,0.40192592,0.0,0.5453024,0.48326987,0.0,0.5939614,0.0,0.5728981,0.54498684,0.7345648,0.56633127,0.18748595,0.6166496,0.0,0.5461437,0.15258358,0.23096275,0.15742789,0.6137299,0.6960913,0.58586895,0.0,0.1320302,0.377196,0.66163486,0.32517004,0.0,0.19913194,0.0,0.43332368,0.5097828,0.23398374,0.53641623,0.47107464,0.39641255,0.51766175,0.17586559,0.014206566,0.61282855,0.35014132,0.0,0.37155163,0.13547218,0.57974845,0.008709215,0.2519284,0.0,0.0,0.16320609,0.5780765,0.52945095,0.7954684,0.24165772,0.47714043,0.032819908,0.59674233,0.0,0.5930187,0.312278,0.47652102,0.7810969,0.38381317,0.19829716,0.0,0.44152662,0.59802645,0.1043775,0.50933075,0.5945078,0.42828128,0.4004455,0.57434297,0.5936988,0.26145834,0.42248178,0.5098992,0.23965758,0.31139416,0.0,0.0,0.14964035,0.7354781,0.38779986,0.36417288,0.42134392,0.5632521,0.55639493,0.36658674,0.3300611,0.58100677,0.59401906,0.6822728,0.0,0.40789676,0.0,0.60988504,0.48847565,0.36825708,0.68840337,0.18683271,0.4961938,0.55117524,0.52526325,0.5695908,0.0,0.3827876,0.21955219,0.7056001,0.45109773,0.2639051,0.54827994,0.30964112,0.56285787,0.45381498,0.26148593,0.0,0.4020974,0.19213334,0.0,0.6184971,0.020274967,0.64579505,0.0,0.8141758,0.41774026,0.9978688,0.8759636,0.5755295,0.31907833,0.5914922,0.021083433,0.49010545,0.0,0.0,0.50580096,0.2724608,0.5179499,0.26644155,0.5710796,0.428765,0.0,0.5644989,0.5275321,0.89507,0.60392654,0.9855143,0.1518941,0.6750114,0.31043532
adastramovie,0.0,0.43980387,0.40154356,0.12074016,0.03738708,0.15222275,0.28594482,0.0,0.13079266,0.0,0.36143005,0.16898492,0.21825662,0.4800223,0.3408777,0.49839008,0.37422168,0.33652282,0.0,0.31134912,0.3566984,0.36493704,0.0,0.37220702,0.29895893,0.0,0.35857007,0.0003700005,0.30346024,0.35931423,0.40441093,0.30366904,0.24258147,0.23676096,0.054525375,0.331474,0.1170399,0.24664412,0.22512415,0.35833836,0.37242922,0.29675162,0.0,0.0,0.38406295,0.3842368,0.3432677,0.0,0.17332228,0.0,0.28579062,0.29718065,0.36622947,0.30849937,0.36766636,0.37739745,0.30020276,0.15459739,0.063799605,0.3947824,0.29928815,0.0,0.2874478,0.0,0.5084221,0.035767846,0.2106048,0.0,0.0,0.055274583,0.39982197,0.32406625,0.40469968,0.16849577,0.22811732,0.0,0.36292294,0.0,0.29548696,0.16917697,0.2677648,0.3565533,0.39159736,0.013082074,0.015018392,0.23296838,0.37083933,0.08165497,0.36996093,0.29598328,0.23712058,0.2693371,0.1762985,0.2005309,0.28459457,0.3366158,0.36070928,0.23047338,0.27870786,0.0,0.0,0.10895591,0.37554035,0.32702163,0.22183286,0.19423114,0.42567036,0.20939669,0.21778321,0.1331578,0.32292214,0.3255521,0.34121633,0.0,0.075885154,0.0,0.43084678,0.3569767,0.21347906,0.3545803,0.092205405,0.2418213,0.4206844,0.2979037,0.33264825,0.0,0.21855655,0.21865332,0.5236689,0.38517457,0.26994315,0.37382102,0.3381952,0.19074598,0.22142291,0.120466195,0.026989829,0.22864178,0.21535,0.08289281,0.3006244,0.0,0.29086193,0.0,0.43977475,0.24278471,0.5545362,0.5781536,0.35281906,0.35347807,0.36141637,0.11313204,0.38520926,0.026190057,0.0,0.29486302,0.29861668,0.29728752,0.24438168,0.3739095,0.37140656,0.0,0.39403158,0.12653916,0.52505445,0.44235778,0.4321573,0.10682785,0.20155556,0.14317434
adogsjourneymovie,0.0,0.9208659,1.0371119,0.5168963,0.0,0.64910436,0.62796324,0.0,0.4538203,0.0,0.911507,0.5512557,0.31832963,1.0491579,0.89474726,1.1616672,1.1683851,1.0942639,0.0,0.6876743,1.0079371,0.20897529,0.0,0.62889725,0.5415544,0.0,0.42140436,0.025072854,0.692442,0.6928479,0.6914109,0.9608501,0.7407404,0.5336671,0.0,0.6680364,0.37937456,0.54203665,0.77236456,0.8132452,0.832329,1.1328499,0.25284752,0.0,0.50415003,1.0580177,0.6726314,0.0,0.4265546,0.0,0.4788248,0.90123737,0.8850569,0.8427912,0.72144324,0.5684295,0.77104056,0.40030164,0.19176929,0.8990659,0.5817801,0.0,0.87184274,0.0,1.169658,0.23915714,0.5952098,0.0,0.0,0.0,1.0101901,0.24634346,0.5521237,0.0,0.7532972,0.0,1.1034428,0.0,0.72080946,0.052911893,0.5695665,0.84419143,0.3616225,0.29457542,0.08274754,0.5624602,0.7663268,0.48223191,0.98690635,0.5455923,0.4435554,0.736621,0.67050815,0.88763857,0.5368995,0.98684865,0.4828032,0.8946848,0.7495211,0.0,0.0,0.36098206,0.97273403,0.57084495,0.5665493,0.76579964,0.55367637,0.6120237,0.14351238,0.87041557,0.5229888,0.7416521,0.8541287,0.0,0.4180921,0.0,0.71424574,1.1457423,0.7895488,0.6796481,0.12184593,0.28334138,0.6594326,0.72026795,0.81775504,0.0,0.7840579,0.64164895,0.9648228,0.8289472,0.8628848,0.7731141,0.9174296,0.70276517,0.76292855,0.23188087,0.16129857,0.43739232,0.88331,0.19871767,0.7385259,0.12051418,0.6004502,0.0,0.7267415,0.8301722,0.836004,1.1475118,0.6241543,0.54193413,0.6827852,0.2161286,0.7204443,0.0,0.0,0.64308274,0.64890647,0.5889866,0.4214111,0.8742546,0.88067245,0.0,1.075142,0.45833457,1.5455327,0.48708642,0.99913543,0.22968537,0.958053,0.23662393
aftermathmovie,0.0,0.25947785,0.32177556,0.15086217,0.0,0.13213369,0.1878986,0.0,0.0691989,0.0,0.37613052,0.27010354,0.28696647,0.2872029,0.2504722,0.2465515,0.3968898,0.346102,0.0,0.1928519,0.2844908,0.20837295,0.0,0.30223224,0.14501254,0.0,0.1935888,0.040172942,0.25038773,0.09361142,0.23302521,0.2777988,0.20530804,0.14172226,0.0,0.29196098,0.14564572,0.14888361,0.09044187,0.26418155,0.3047729,0.28301275,0.0,0.013421316,0.16483586,0.36029765,0.24961825,0.0,0.1682018,0.0,0.25702524,0.20475525,0.18356876,0.31080952,0.26371467,0.33005148,0.12783997,0.19001967,0.10473565,0.27178192,0.22932778,0.0,0.23791759,0.0,0.3803828,0.114039026,0.1861411,0.0,0.0,0.12159418,0.2925451,0.14360332,0.29626545,0.05319403,0.25241584,0.0,0.3777103,0.0,0.23257479,0.15994814,0.34878498,0.16630092,0.28342712,0.11037159,0.050166972,0.24000254,0.21039207,0.14623228,0.27117538,0.23797867,0.2554306,0.1707516,0.17257272,0.1515109,0.2707075,0.27797157,0.2327009,0.25048354,0.11499868,0.0,0.0,0.042790852,0.36653543,0.20570202,0.14862725,0.2529042,0.26722994,0.25202316,0.09509176,0.2495602,0.259312,0.39192292,0.2703318,0.0,0.17455317,0.0,0.3015609,0.21895307,0.26223692,0.35006246,0.19677971,0.13910046,0.28284743,0.24907872,0.23671496,0.0,0.31325644,0.1820732,0.4206211,0.17240022,0.16691676,0.33566242,0.17947957,0.25504488,0.11178532,0.20054443,0.057939194,0.24929658,0.24702121,0.0,0.1924645,0.0,0.2380451,0.0,0.27927476,0.22224891,0.36178234,0.39266905,0.2890709,0.22814909,0.21090858,0.0,0.2657398,0.0,0.0,0.268049,0.29378578,0.19287734,0.15440908,0.34650028,0.24725841,0.034757145,0.2800647,0.109962195,0.43838155,0.21599606,0.38684446,0.029012349,0.20042838,0.095546104
aftermovie,0.0,0.42498755,0.46911183,0.16145091,0.0010392381,0.16069677,0.41316822,0.0,0.16513664,0.0,0.40700376,0.31868768,0.2708003,0.51519716,0.2450507,0.55820423,0.52351785,0.36994702,0.0,0.4881988,0.32833934,0.2733276,0.0,0.40504298,0.2778318,0.0,0.28149116,0.0,0.41786465,0.36374617,0.32639182,0.4191847,0.322862,0.34572566,0.0,0.3867498,0.17970121,0.2890753,0.23478028,0.45920014,0.45667994,0.33866364,0.008729094,0.025831064,0.2563505,0.5386799,0.34814912,0.0,0.116288364,0.0,0.36466795,0.22223768,0.28247285,0.47158498,0.44173402,0.36343643,0.2653677,0.22209793,0.13668229,0.5024782,0.23507158,0.0,0.2981212,0.0,0.45730734,0.08958619,0.33507806,0.0,0.0,0.0,0.406729,0.473711,0.4282112,0.17610265,0.43176872,0.0,0.56701463,0.0,0.2672631,0.029083768,0.339455,0.29888323,0.32086152,0.07470942,0.21187821,0.35294503,0.19381209,0.19620425,0.4221515,0.4327157,0.3448903,0.37515482,0.32943735,0.36218947,0.3645696,0.38031393,0.2555849,0.33874828,0.21427743,0.0,0.0,0.0,0.39256656,0.3707747,0.31403032,0.39770982,0.36342317,0.39598894,0.0050980486,0.40804327,0.48661393,0.5834566,0.430627,0.0,0.2762087,0.0,0.45146525,0.38736507,0.2571454,0.48624423,0.31791252,0.22716703,0.4044243,0.39075613,0.34296387,0.0,0.35085887,0.24479946,0.5030076,0.30863327,0.2583966,0.4384461,0.38922524,0.28047705,0.38757798,0.17147736,0.16763161,0.2950819,0.2985862,0.0,0.30002162,0.0,0.21206687,0.0,0.34196734,0.31149226,0.3905225,0.6844014,0.44895992,0.21063012,0.5191893,0.04338445,0.46178862,0.0,0.0,0.47410065,0.26907134,0.3108816,0.26673645,0.45853767,0.4627611,0.0,0.3160007,0.14129743,0.5642546,0.4440219,0.6171405,0.06438781,0.34217107,0.2842464
ahiddenlifefilm,0.0,0.15130357,0.18777204,0.122521706,0.0,0.085583575,0.13155828,0.0,0.06499138,0.0,0.17952022,0.14637308,0.12562786,0.1796526,0.14417654,0.20256796,0.22429289,0.1643859,0.0,0.14007674,0.17166181,0.112567686,0.0,0.18626307,0.12033621,0.0,0.13040449,0.002036931,0.16374427,0.1358493,0.16053379,0.16029309,0.10872949,0.10510787,0.0,0.14592747,0.069104284,0.0826233,0.10058371,0.13448092,0.17036746,0.16228834,0.03818378,0.0,0.114885285,0.20012201,0.13510936,0.0,0.1011378,0.0,0.13170026,0.15029077,0.13499764,0.14533874,0.16916128,0.15356831,0.12700161,0.09960652,0.07882081,0.16022603,0.123509884,0.0,0.14687744,0.0,0.16927667,0.06674235,0.09542726,0.0,0.0,0.025736094,0.17549255,0.124722615,0.17592403,0.049886324,0.13906033,0.0,0.20548451,0.0,0.15046106,0.068852186,0.14336577,0.13919905,0.14354552,0.05089561,0.02478716,0.11938968,0.13653126,0.048532158,0.18063655,0.13387927,0.13021232,0.13808006,0.107982725,0.1462066,0.124177694,0.15276419,0.12140888,0.1258854,0.11409867,0.0,0.0,0.062889054,0.18649125,0.12009083,0.1166303,0.14503293,0.15818977,0.13443375,0.061996747,0.14350183,0.14082427,0.18435167,0.17960243,0.0,0.096256636,0.0,0.18768923,0.1446645,0.12695673,0.15571702,0.045072872,0.092598915,0.15881541,0.14450556,0.14778548,0.0,0.15302491,0.08905351,0.19391452,0.13152404,0.102373764,0.16846168,0.14228919,0.13592,0.14190188,0.07512835,0.058791082,0.11944431,0.13224857,0.027966982,0.13489987,0.0,0.12486555,0.0,0.18694896,0.15879509,0.19342571,0.2492904,0.16250879,0.11481004,0.1494926,0.030591793,0.14844011,0.0,0.0,0.15034911,0.14445521,0.11975839,0.10463779,0.16626266,0.1582084,0.0,0.14351048,0.08337796,0.23930551,0.15279536,0.19422375,0.057642657,0.15747057,0.07201406
alitamovie,0.0,0.22297622,0.691327,0.27760896,0.009327269,0.22157124,0.41551375,0.0,0.09868268,0.0,0.6403034,0.5179672,0.56554383,0.6362537,0.6898413,0.46418014,0.53612894,0.3880872,0.19329692,0.37605497,0.6127616,0.3214679,0.0,0.43569037,0.25861332,0.0,0.27860877,0.0,0.30489022,0.3441251,0.7824982,0.50660074,0.4998386,0.50032866,0.0,0.4412238,0.21463597,0.27645117,0.22181796,0.4409994,0.4607681,0.34080237,0.035825454,0.0,0.5461806,0.4998074,0.37971064,0.0,0.25590748,0.0,0.3936401,0.6449564,0.5642471,0.28732267,0.7113205,0.42924038,0.44191286,0.141938,0.0074091144,0.6513439,0.3085132,0.0,0.61091954,0.0,0.5611647,0.21789896,0.3715328,0.0,0.0,0.17828321,0.5997214,0.42697704,0.7461643,0.15759905,0.34253618,0.008198549,0.75448304,0.0,0.1623297,0.0,0.6131377,0.46794477,0.42632484,0.029235572,0.09417142,0.23545745,0.3727295,0.18709692,0.45631203,0.4189325,0.46824047,0.60836184,0.24185824,0.3874166,0.37281674,0.3110971,0.4859239,0.27968344,0.5021779,0.0,0.0,0.1898103,0.47110564,0.3592341,0.39978722,0.46725854,0.6968491,0.42273724,0.11388494,0.33183196,0.48935908,0.45795208,0.54771197,0.0,0.4171539,0.0,0.48287657,0.3047799,0.3748785,0.402854,0.24078113,0.26869142,0.5920615,0.43721506,0.5186354,0.0,0.33808178,0.39813212,0.767266,0.57845485,0.46742204,0.5701541,0.45879447,0.344687,0.28182828,0.32224327,0.30109853,0.28038824,0.425836,0.0,0.3308165,0.0,0.37346047,0.0,0.6919999,0.44387674,0.61360455,0.9412319,0.56083494,0.41342673,0.48811373,0.0,0.4712475,0.18370652,0.0,0.5442626,0.52729386,0.40170196,0.3339117,0.4173052,0.49159443,0.0,0.62551767,0.066558756,0.6624399,0.7341101,0.6785064,0.08067874,0.17189774,0.06402322
