movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159
21bridgesmovie,0.2324254,0.3283546,0.067023225,0.0,0.31895316,0.52289265,0.0,0.178519,0.28554574,0.22256252,0.20822966,0.24929437,0.6284812,0.4910772,0.25378478,0.22879161,0.21461754,0.40167215,0.49116153,0.32701898,0.47949997,0.32802492,0.20783438,0.27058864,0.061185993,0.40260467,0.0,0.0,0.17781773,0.33492565,0.30254593,0.39504805,0.13888982,0.32457733,0.32608056,0.28396043,0.37952557,0.45022598,0.0,0.4123739,0.21629041,0.19601083,0.21456052,0.41905668,0.25478056,0.19700895,0.0,0.50990117,0.2631875,0.52384263,0.2530545,0.43780884,0.14167984,0.21552517,0.08471415,0.24565719,0.33888644,0.35839537,0.32932565,0.08640696,0.38840705,0.41398495,0.30557075,0.0,0.39330304,0.0,0.45268518,0.148164,0.23175597,0.0,0.55101496,0.4032388,0.44106525,0.3570596,0.2411233,0.27917367,0.36710694,0.20515025,0.0,0.0,0.3579652,0.29181224,0.27770528,0.47059825,0.18878165,0.16719113,0.0,0.42891377,0.45955354,0.0,0.22749573,0.37203735,0.13288979,0.35240394,0.39372617,0.43534556,0.0,0.0,0.21375452,0.0,0.0,0.34437105,0.24742104,0.42342594,0.35861826,0.31455186,0.2540342,0.31641486,0.34759268,0.15742806,0.1510144,0.0,0.29105386,0.13292263,0.34394288,0.10810296,0.41581908,0.3391684,0.31238553,0.33554295,0.19130668,0.32607725,0.34676576,0.3907834,0.34964874,0.29254925,0.21930888,0.0,0.49920872,0.3175896,0.30979362,0.13957953,0.1756873,0.3434006,0.44358075,0.5803689,0.18077959,0.0,0.0,0.330334,0.0,0.3183389,0.0,0.34177807,0.35566783,0.5519235,0.35636064,0.3990142,0.0,0.0,0.35704538,0.4290168,0.3745308,0.07797398,0.33422217,0.0,0.29647055,0.42815015,0.25700134,0.3635845
47metersdown,0.36196297,0.38306624,0.0,0.0,0.58039623,0.6906675,0.0,0.33060345,0.3891422,0.13448486,0.36413392,0.45417887,0.7455749,0.8226045,0.5725686,0.3358897,0.2607876,0.5000121,0.5723985,0.44309226,0.69786245,0.34739068,0.48107174,0.34417588,0.1855397,0.5456924,0.0,0.0,0.43610418,0.4674415,0.42329964,0.4872856,0.2397595,0.6810442,0.3466409,0.32427529,0.3700516,0.65656453,0.0,0.3475272,0.3971822,0.2606034,0.22985163,0.49435934,0.29192773,0.38948253,0.0,0.45121637,0.5229926,0.63660926,0.34306055,0.51241815,0.34618646,0.3757532,0.04245413,0.35349488,0.35820583,0.51089674,0.4398986,0.10092646,0.44965875,0.23664196,0.23867993,0.0,0.74550515,0.06552347,0.6632377,0.21184264,0.48550686,0.0,0.7967755,0.46467355,0.5218244,0.66492665,0.38712707,0.43031186,0.47307813,0.33485645,0.0,0.0,0.6568536,0.45459288,0.26727235,0.7418562,0.287304,0.057491533,0.0,0.6190991,0.25966114,0.0,0.5056219,0.61089903,0.35270992,0.76242006,0.5805067,0.5706167,0.072290115,0.0,0.3640617,0.0,0.0,0.31035796,0.08157767,0.63799655,0.597558,0.6757382,0.28251275,0.2632052,0.26125398,0.31780764,0.32555738,0.0,0.31493002,0.27339825,0.71831685,0.14360337,0.65090287,0.45409545,0.56525207,0.45234963,0.0,0.57466453,0.40624803,0.25951073,0.32203904,0.42288974,0.44477785,0.0,0.73184067,0.6420974,0.30775037,0.44855547,0.19654776,0.63137084,0.55058914,0.66538537,0.15570024,0.0,0.0,0.45745504,0.0,0.51728,0.0,0.37254006,0.63600826,0.62101376,0.57729286,0.4304914,0.0,0.0,0.39572307,0.34383327,0.40306213,0.0,0.41605434,0.0,0.3145588,0.58323926,0.33605403,0.3648774
abeautifuldaymovie,0.1684485,0.3609317,0.014965925,0.0,0.4196532,0.43220058,0.0,0.3191174,0.38791126,0.21724659,0.18014252,0.26756927,0.381939,0.46317923,0.36253995,0.18996112,0.17493498,0.4345986,0.6347688,0.38954514,0.67297924,0.25206468,0.22751158,0.40937024,0.0028084614,0.2852074,0.0,0.0,0.41013053,0.3667022,0.2619608,0.36738464,0.12918887,0.47960058,0.27577344,0.14418277,0.24869294,0.51214236,0.0,0.30389076,0.22324231,0.2543522,0.041363,0.40204576,0.3136805,0.25910398,0.0,0.44313565,0.42921194,0.52642566,0.26935977,0.43088096,0.013647309,0.22255078,0.14994012,0.19741589,0.2866135,0.27845868,0.2468313,0.067386284,0.381212,0.38473475,0.35981572,0.0,0.44378695,0.0,0.35696393,0.29689783,0.32507998,0.0,0.52508307,0.5319029,0.5077616,0.40910792,0.23693572,0.34535775,0.35034513,0.15542406,0.0,0.0,0.3745564,0.3689643,0.30401716,0.44652173,0.24424589,0.097354524,0.0,0.58127725,0.41656923,0.0,0.5025595,0.3194313,0.16316669,0.46170968,0.31995144,0.40567175,0.041101106,0.0,0.30714068,0.0,0.0,0.35029703,0.14199889,0.4222013,0.35512486,0.39062336,0.23700167,0.19898587,0.14777966,0.24763992,0.27820778,0.0,0.0029445495,0.2304864,0.49484625,0.143622,0.44404057,0.35628274,0.42843008,0.47721505,0.0713703,0.2888424,0.37355545,0.4386002,0.17025267,0.38071337,0.20590673,0.0,0.5470377,0.29700983,0.26623955,0.17752497,0.12857439,0.40006635,0.49869996,0.5394958,0.120620996,0.0,0.0,0.31954548,0.0,0.41077173,0.0,0.1960358,0.39032903,0.41678482,0.48190737,0.4325452,0.0,0.0,0.43026412,0.36636087,0.30204254,0.15053108,0.38453647,0.0,0.25751096,0.39413616,0.3132005,0.36106122
abominablemovie,0.36614308,0.6053596,0.0,0.0,0.61307293,0.767471,0.0,0.45171985,0.49164867,0.31168634,0.33667925,0.29989952,0.6240471,0.55144113,0.5663777,0.5353,0.21471725,0.4732866,1.1478086,0.4720118,0.64738053,0.4646727,0.27699578,0.5238624,0.14219843,0.37581685,0.0,0.0,0.45229462,0.37364995,0.32605958,0.5431694,0.36454505,0.5850932,0.42976588,0.1703882,0.40950236,0.7551432,0.0,0.29740548,0.30751485,0.5052579,0.21598083,0.24840695,0.39477673,0.3025922,0.0,0.6982139,0.46917346,0.7661148,0.63081175,0.34557533,0.1613977,0.45080963,0.20420091,0.26439124,0.39876133,0.71743625,0.46630388,0.27664867,0.48921525,0.6109907,0.42288774,0.0,0.594969,0.0,0.5064857,0.34956172,0.5275049,0.0,0.7372533,0.6712203,0.82617307,0.38819355,0.39391786,0.59977245,0.7259526,0.4387461,0.0,0.0,0.66864675,0.553155,0.28894472,0.54499197,0.22437745,0.21625824,0.0,0.83870834,0.5502482,0.0,0.5224381,0.49410504,0.19126111,0.61688733,0.40391177,0.7474334,0.0,0.0,0.6047628,0.0,0.0,0.5797687,0.34540978,0.5855793,0.41934273,0.60611165,0.2480212,0.37257734,0.18261464,0.61042213,0.20656879,0.0,0.33443013,0.38982177,0.61324954,0.0042929705,0.6700487,0.70559543,0.54384446,0.6864256,0.11808602,0.56566817,0.77044165,0.53984195,0.38898873,0.4029752,0.43849754,0.0,0.75021493,0.6548435,0.38388896,0.32691056,0.29291037,0.67524225,0.45151347,0.6652156,0.09164984,0.0,0.0,0.76278496,0.0,0.5257445,0.0,0.2376562,0.5397242,0.9011735,0.5157081,0.32128927,0.0,0.0,0.49352214,0.6030054,0.6076257,0.3303718,0.5358784,0.0,0.40910766,0.48506635,0.31538796,0.5082003
adastramovie,0.22257744,0.4218158,0.0,0.0,0.36075085,0.44173592,0.0,0.24050282,0.45607603,0.16439544,0.13023618,0.15214057,0.3982479,0.4824278,0.32905257,0.33492222,0.16609713,0.3486361,0.5629017,0.3421245,0.46717575,0.2582409,0.15470332,0.31001022,0.113961056,0.28790012,0.0,0.0,0.30871323,0.24392928,0.27571842,0.2881064,0.2703851,0.4302553,0.3750767,0.3267035,0.31983557,0.33476707,0.0,0.27805185,0.1973769,0.3456415,0.029524704,0.45498034,0.19647919,0.17746139,0.0,0.48473027,0.18604931,0.4237758,0.27869207,0.29419217,0.1755364,0.3478113,0.1838587,0.27795383,0.25474834,0.4259086,0.2557474,0.13414586,0.47201577,0.22607908,0.23978846,0.0,0.270475,0.0,0.31195772,0.23812805,0.28495753,0.0,0.4548239,0.29127416,0.48405057,0.27980074,0.17922588,0.450804,0.35180697,0.27999777,0.0,0.0,0.33495715,0.38869685,0.20081261,0.44885194,0.05695796,0.09503359,0.0,0.46133578,0.335954,0.0,0.33724687,0.40013033,0.32696828,0.44435954,0.18253729,0.4177187,0.0,0.0,0.23910202,0.0,0.0,0.31271207,0.14600427,0.42773786,0.32837483,0.2989277,0.23013261,0.28338867,0.15164447,0.3259838,0.17278755,0.0,0.17129081,0.32706836,0.47969994,0.05968909,0.4028478,0.31445006,0.32943845,0.3691755,0.13187811,0.25774798,0.19568332,0.34719047,0.35424826,0.2652528,0.31287882,0.0,0.44604632,0.30625767,0.40047693,0.18506268,0.11876309,0.28260005,0.42423785,0.5713605,0.19508821,0.0,0.0,0.37856972,0.0,0.3232409,0.0,0.21495219,0.2772432,0.30913085,0.35841003,0.42906335,0.0,0.0,0.38922232,0.43680346,0.30630606,0.08246208,0.24984196,0.0,0.36872554,0.42019752,0.26290172,0.24963802
adogsjourneymovie,0.41467667,0.74111015,0.0,0.0,0.79446185,0.7318702,0.0,0.38273335,0.6652749,0.3763025,0.5610253,0.39102313,1.1877093,0.75443476,0.92617375,0.5021855,0.57268625,0.7369886,1.0702782,0.47627264,0.95221025,0.927145,0.44617686,0.5201587,0.07338888,0.9507633,0.0,0.0,0.38616875,0.7712,0.17082359,0.8894578,0.041800097,1.1973116,0.72206134,0.40470007,0.86189073,0.8817854,0.0,0.6742865,0.49920532,0.85464764,0.21966207,0.610144,0.6125242,0.92222685,0.0,1.309685,0.85975313,1.0363616,0.8413471,0.61430156,0.60929704,0.7285054,0.1988386,0.37555274,0.50705874,1.4137133,0.7984845,0.32917777,0.85574615,0.60568523,0.4958139,0.0,0.91396767,0.0,0.79348844,0.51448226,0.7446093,0.23936248,1.1444478,0.8981836,0.8897798,1.0000232,0.09979071,0.4830531,0.32943496,0.25935727,0.0,0.0,0.94692636,0.58195686,0.23781289,1.2503699,0.31669456,0.09984987,0.0,0.5978459,0.9023597,0.0,1.1222913,0.98575336,0.35255417,0.8618324,0.72883725,1.0507882,0.0,0.0,0.44964293,0.0,0.0,0.96147066,0.36865595,0.42997774,0.99916375,1.0833596,0.23821108,0.3391851,0.12288988,0.33685234,0.6847728,0.0,0.2241969,0.505803,0.87726754,0.0,1.0316063,0.92953295,0.7983485,1.089753,0.29605842,0.59998965,0.8485886,1.0221614,0.6834656,0.71992695,0.79053575,0.0,1.242379,0.6920164,0.33792117,0.22211243,0.14636913,1.0175136,0.8523609,1.3041214,0.6864429,0.0,0.0,0.6555458,0.0,0.96451104,0.0,0.2951239,0.87405527,0.9860873,0.85963196,0.86066574,0.0,0.0,0.7346794,0.9930512,0.7567165,0.20247595,0.4855085,0.0,0.35115704,1.1008806,0.6317866,0.7119798
aftermathmovie,0.22240593,0.23750252,0.0,0.0,0.35050553,0.34763706,0.0,0.26920393,0.25998026,0.11848192,0.21394971,0.20556667,0.2962459,0.4911505,0.26797384,0.122754246,0.19862413,0.22279169,0.43201315,0.2836597,0.3890468,0.3256725,0.15690342,0.19846901,0.0,0.27300963,0.0,0.0,0.17422599,0.21027169,0.21366489,0.30263576,0.10368354,0.38417,0.31645033,0.24723619,0.28802207,0.34268352,0.0,0.12068048,0.15531449,0.14178602,0.09153383,0.20113736,0.16820014,0.17785339,0.0,0.35631835,0.25266078,0.36301604,0.26478025,0.26456574,0.05324531,0.22854552,0.10760075,0.22482972,0.10530174,0.33161673,0.16795816,0.11901325,0.31373855,0.15683374,0.12743843,0.0,0.24919492,0.0,0.35770574,0.19395486,0.22099313,0.0,0.27357233,0.31135556,0.29858398,0.2820443,0.1359305,0.29475105,0.24267705,0.1898819,0.0,0.0,0.3187446,0.12803464,0.09819586,0.37954307,0.15252668,0.092156485,0.0,0.3315497,0.23187356,0.0,0.3878983,0.22034106,0.12005718,0.3079343,0.26778963,0.34414613,0.0,0.0,0.2266824,0.0,0.0,0.23508084,0.10896223,0.27449575,0.28960624,0.27284497,0.18334895,0.17202851,0.15674666,0.12693891,0.13218835,0.0,0.039304473,0.1604852,0.25244185,0.0,0.29085812,0.27381083,0.22156796,0.29819405,0.0,0.20173113,0.30226454,0.26900715,0.17513283,0.33099845,0.21097358,0.0,0.2932414,0.14988062,0.17799294,0.23601854,0.06518932,0.27094197,0.28914684,0.39734557,0.10228717,0.0,0.0,0.26939926,0.0,0.30946383,0.0,0.10156901,0.19721618,0.23309153,0.2440827,0.2839769,0.0,0.0,0.13234535,0.32957637,0.25929418,0.12876384,0.19919986,0.0,0.23935357,0.2989894,0.21024887,0.2655391
aftermovie,0.10065076,0.28001153,0.025354043,0.0,0.31667638,0.50454134,0.0,0.2696246,0.31624773,0.12426086,0.16043103,0.21145909,0.36904815,0.4664788,0.26285362,0.3198109,0.12443583,0.3555073,0.57789975,0.20780864,0.48231578,0.36064613,0.2780513,0.33861312,0.0,0.41738296,0.0,0.0,0.12243466,0.37152356,0.18745321,0.338404,0.2890072,0.34294087,0.28443807,0.06010021,0.3509244,0.5019359,0.0,0.30640805,0.23970677,0.25919983,0.23052739,0.23804723,0.27898553,0.35179275,0.0,0.4447247,0.5172124,0.39176583,0.2086445,0.25284907,0.09888846,0.3426045,0.08348329,0.3578638,0.24741258,0.6224072,0.3324094,0.0,0.47928888,0.3505779,0.22977607,0.0,0.36820126,0.0,0.32705557,0.18020938,0.30106863,0.0015224725,0.43251655,0.4430755,0.42520303,0.3768945,0.3678449,0.3213176,0.30392596,0.28053656,0.0,0.0,0.38771206,0.27671683,0.21947113,0.39750308,0.18702114,0.010879859,0.0,0.44683182,0.39243382,0.0,0.4357054,0.41421312,0.23732619,0.4514381,0.32017487,0.47130474,0.0007298868,0.0,0.2544426,0.0,0.0,0.35360557,0.041838855,0.50337464,0.43173847,0.5067543,0.16838138,0.2791555,0.18961003,0.14500597,0.21101587,0.0,0.07780966,0.20953992,0.59864676,0.0,0.5240028,0.31501928,0.4109235,0.4463863,0.17377391,0.27636054,0.29443333,0.37573272,0.19918464,0.3479789,0.40691373,0.0,0.4098556,0.35444024,0.19871782,0.24313863,0.100759454,0.4257014,0.32947516,0.57200694,0.20517701,0.0,0.0,0.46458617,0.0,0.3590796,0.0,0.2082788,0.3885913,0.3688109,0.5134157,0.37120637,0.0,0.0,0.47381225,0.32580322,0.18916443,0.07088869,0.34630644,0.0,0.21035868,0.51635414,0.3683644,0.25404686
ahiddenlifefilm,0.09438196,0.13100256,0.011964321,0.0,0.14832486,0.18632053,0.0,0.10671277,0.14173958,0.063583165,0.08572135,0.09388347,0.1749027,0.20687196,0.14003794,0.08982386,0.08420704,0.14132841,0.21782696,0.14259562,0.19988759,0.11491297,0.094651215,0.11785003,0.0031519148,0.14321256,0.0,0.0,0.10009616,0.12292753,0.10882139,0.15468717,0.072330765,0.16725844,0.12165706,0.082804084,0.13462488,0.17185998,0.0,0.11268672,0.07765348,0.10023457,0.057342917,0.14776523,0.11972693,0.10455112,0.0,0.17285995,0.13615942,0.18323044,0.11001768,0.14595735,0.054140322,0.124952756,0.05462414,0.08581214,0.10228557,0.17293301,0.11946743,0.0467915,0.14743224,0.12624721,0.101924956,0.0,0.13844989,0.0,0.14362702,0.09655911,0.119041376,0.0,0.18804784,0.17014414,0.1788867,0.15887472,0.06807789,0.122891486,0.13520977,0.08350439,0.0,0.0,0.14405583,0.101423904,0.06896335,0.19507477,0.0595712,0.041598964,0.0,0.1656564,0.14342004,0.0,0.1697278,0.13996252,0.075142354,0.16902366,0.14874786,0.16809967,0.0,0.0,0.09817813,0.0,0.0,0.12468417,0.06542923,0.15704869,0.15624453,0.14818755,0.09633879,0.08822467,0.077732034,0.09312068,0.066162094,0.0,0.04690072,0.08837451,0.19373304,0.037842274,0.1569196,0.14093998,0.13792196,0.18172736,0.035789408,0.12761542,0.14280401,0.15854213,0.09278336,0.1359298,0.11753508,0.0,0.18040265,0.11408559,0.10210568,0.10446293,0.038005374,0.14067864,0.17605427,0.2272231,0.062454093,0.0,0.0,0.13785757,0.0,0.14805704,0.0,0.077526465,0.13227662,0.1657503,0.15469699,0.14681347,0.0,0.0,0.14001665,0.15955439,0.13829593,0.0562457,0.11986113,0.0,0.10243195,0.16418947,0.11029766,0.12802003
alitamovie,0.23340428,0.4310466,0.023441348,0.0,0.5913917,0.75807935,0.0,0.44973782,0.38054854,0.20688273,0.51468664,0.47279498,0.6821106,0.9407317,0.36365208,0.5590108,0.42737103,0.19616601,0.8985874,0.6260722,0.60859317,0.6007069,0.5422264,0.45011237,0.0,0.6652664,0.0,0.029172502,0.25984153,0.46011415,0.3619251,0.54616416,0.37058714,0.8219633,0.5307018,0.2644922,0.81910396,0.8381575,0.0,0.25460452,0.35796833,0.41848597,0.3818682,0.5483249,0.48174018,0.5876683,0.0,0.8444743,0.45362958,0.8917783,0.68723875,0.6116282,0.32602614,0.39022675,0.0,0.36844593,0.5061494,0.83631814,0.45006016,0.15651822,0.65010524,0.51896167,0.27385756,0.0,0.66821927,0.0,0.68812495,0.57483506,0.40553105,0.0,0.6406881,0.82938856,0.8906961,0.44879794,0.19552253,0.41885453,0.50952345,0.31770214,0.0,0.0,0.7570214,0.23302619,0.29900882,0.75871646,0.18558306,0.2024198,0.0,0.61258966,0.60908574,0.0,0.63112,0.65479416,0.32983682,0.86562896,0.4645295,0.8005961,0.0,0.0,0.4114827,0.0,0.0,0.65633506,0.46817198,0.65089166,0.5317633,0.6879965,0.26700106,0.3782833,0.36500695,0.28556234,0.29107875,0.0,0.3675662,0.45100704,0.86443007,0.0,0.6393062,0.5039257,0.46249112,0.5409891,0.33500266,0.39782506,0.6598537,0.8034805,0.42922518,0.51393247,0.75334275,0.0,0.6376949,0.6484627,0.669878,0.5325332,0.19992684,0.8458081,0.75419813,0.90518665,0.20337307,0.0,0.0,0.63086915,0.0,0.40244356,0.0,0.31835842,0.5978179,0.74848646,0.77817196,0.5929982,0.0,0.0,0.5594308,0.8356889,0.56869054,0.20644619,0.49682674,0.0,0.73503345,0.601206,0.51696277,0.88102454
