movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149
21bridgesmovie,0.0,0.3439096,0.31576425,0.056691624,0.0,0.0,0.2323639,0.10737262,0.38936234,0.2509635,0.0,0.0,0.40951952,0.31035286,0.52739006,0.15923013,0.0,0.305414,0.15550277,0.18744843,0.38297513,0.2881139,0.5064075,0.086453006,0.21172899,0.35997277,0.24356282,0.16415158,0.52851385,0.24318495,0.0,0.4182732,0.42469054,0.0,0.47401947,0.42879808,0.33694023,0.39179474,0.09610175,0.35149273,0.4988202,0.26376987,0.26056737,0.3830722,0.0,0.42705148,0.32969669,0.062302724,0.3401988,0.25731644,0.51539636,0.24935323,0.2594004,0.26944038,0.22103685,0.0,0.18770438,0.0,0.23350368,0.43008557,0.3054267,0.0,0.4090362,0.40255442,0.33037162,0.0,0.3276119,0.07348505,0.24717325,0.23065938,0.22664058,0.49929833,0.23061419,0.06248828,0.0,0.46159267,0.28457525,0.3164221,0.29555145,0.23751877,0.0,0.34673685,0.0,0.38387084,0.22250728,0.28992862,0.21562631,0.47687447,0.3959824,0.0,0.51282084,0.124293916,0.4531682,0.23086853,0.4210264,0.33781636,0.0,0.0,0.36968595,0.035407856,0.1551014,0.1811351,0.0,0.13424388,0.05911595,0.19363913,0.21677712,0.00017680041,0.14246257,0.17735872,0.10839385,0.33840472,0.0009675333,0.45067936,0.2707965,0.45674908,0.06256607,0.0,0.3308351,0.28023785,0.38835594,0.5236452,0.4965328,0.11584509,0.15047559,0.3248272,0.5419669,0.13586359,0.27804634,0.22263686,0.0,0.5090453,0.0,0.10075397,0.0,0.21537165,0.12029813,0.0,0.12359725,0.5008617,0.44120356,0.5156102,0.32708696,0.0,0.2620339,0.06331623,0.40813345,0.0,0.40568385,0.4687002
47metersdown,0.0,0.48147637,0.51468825,0.05576354,0.0,0.0,0.5784018,0.22466063,0.35638326,0.38235372,0.0,0.0,0.5123328,0.4366256,0.5624911,0.26957998,0.0,0.5521123,0.34739077,0.36722714,0.4143904,0.6470746,0.5252224,0.16702573,0.23402712,0.449906,0.15533811,0.12902287,0.589634,0.3477492,0.0,0.47928172,0.43421602,0.0,0.5045835,0.507118,0.35742676,0.72962373,0.05243567,0.48277542,0.1837741,0.49015692,0.37387162,0.21282007,0.12890385,0.4476099,0.4154665,0.20415115,0.55612314,0.38739347,0.6520139,0.5386538,0.15887204,0.40470782,0.36462417,0.0,0.22028552,0.124198236,0.4452038,0.55486137,0.55886865,0.0,0.3122002,0.5210131,0.4346643,0.0,0.45725954,0.09606601,0.2825821,0.21890397,0.50385666,0.76514596,0.3231738,0.01495423,0.0,0.34876573,0.40990633,0.17835467,0.13152975,0.13288811,0.0,0.47761166,0.0,0.33365756,0.3528266,0.4489439,0.022433758,0.3486815,0.49682128,0.0,0.6167109,0.50738066,0.30500335,0.3379749,0.31688422,0.3745507,0.0,0.0,0.47266442,0.0,0.30641413,0.33598754,0.0,0.34925628,0.044390254,0.3684688,0.39752477,0.15605895,0.40459263,0.4369559,0.27708215,0.26535168,0.0,0.581291,0.34770826,0.3324731,0.058650427,0.17882845,0.53918815,0.37863338,0.6198445,0.4859888,0.31378353,0.029576974,0.1835321,0.43981516,0.49331063,0.33920515,0.17751703,0.4390345,0.059105307,0.4635569,0.0,0.10971934,0.0,0.49187136,0.3038584,0.0,0.23087361,0.4475416,0.621085,0.51085,0.38661388,0.0,0.37920362,0.0,0.38972104,0.0,0.672402,0.4723457
abeautifuldaymovie,0.0,0.302127,0.4531795,0.1815756,0.0,0.0,0.23372269,0.079342805,0.1914456,0.4267305,0.0,0.0,0.30301738,0.30959207,0.55926603,0.12566324,0.0,0.51300466,0.13219959,0.2730234,0.44299778,0.4402527,0.33525237,0.1318554,0.09772287,0.41039604,0.10271155,0.13159597,0.33485857,0.26582617,0.0,0.4040285,0.3134376,0.0,0.36416245,0.36506307,0.37790743,0.42912275,0.1554578,0.34632418,0.42615765,0.23619002,0.39403132,0.33611438,0.0904036,0.39713344,0.2755254,0.030278064,0.23721099,0.2494946,0.4096033,0.2719639,0.16009286,0.3856921,0.4378157,0.0,0.21005833,0.17532831,0.3113121,0.45369092,0.3164556,0.0,0.40303612,0.46977252,0.41080147,0.0,0.29005033,0.04490858,0.23343849,0.2643785,0.29585928,0.4644341,0.32655057,0.08200149,0.0,0.5041587,0.21353024,0.38833937,0.22329837,0.17996633,0.0,0.16976872,0.0,0.1879614,0.3296103,0.27982432,0.022789357,0.40325838,0.38616836,0.0,0.43097204,0.40111464,0.2344368,0.20481059,0.3441859,0.3002709,0.0,0.0,0.23969129,0.024645718,0.34132645,0.27475056,0.0,0.31737757,0.10442957,0.20503666,0.22248332,0.13132374,0.18265626,0.26015556,0.18042539,0.27120352,0.0,0.4079053,0.3648781,0.32769883,0.0636536,0.03684279,0.3007057,0.47265917,0.45832428,0.391261,0.41150016,0.19174692,0.049231574,0.3896702,0.46798766,0.3229263,0.36142555,0.24157955,0.096767224,0.4204939,0.0,0.0,0.0,0.2436544,0.10018349,0.0,0.28555194,0.4681398,0.47577554,0.6268425,0.29306048,0.0,0.08520655,0.0463715,0.22790726,0.0,0.3950332,0.53738666
abominablemovie,0.0,0.87098265,0.42079064,0.18408532,0.0,0.0,0.07692972,0.20808981,0.43552816,0.8454697,0.0,0.0,0.84110165,0.7042082,0.8027981,0.13075772,0.0,0.84516317,0.25233412,0.45062602,0.82034004,0.62891555,0.5176579,0.3556719,0.2971769,0.60828125,0.4918206,0.0,0.42331496,0.35785785,0.0,0.74542207,0.7084376,0.0,0.7923889,0.5755825,0.42930347,0.864872,0.19912174,0.4986101,0.6706245,0.49229982,0.5880033,0.3489627,0.0,0.5015986,0.5197578,0.16232932,0.4947636,0.35180348,0.85936517,0.054474335,0.31896463,0.3814474,0.8531433,0.0,0.11314826,0.1637313,0.15778233,0.46574122,0.6005352,0.0,0.76738805,0.73750484,0.660879,0.0,0.6612155,0.2199935,0.5374679,0.11626774,0.5936811,0.59590584,0.09300086,0.5166359,0.0,0.62277037,0.38087615,0.41364667,0.32545117,0.37252483,0.0,0.4519763,0.0,0.5741584,0.5390595,0.70585597,0.2735102,0.9205396,0.68574697,0.0,0.48065436,0.19627754,0.5959643,0.38501546,0.6296519,0.72259426,0.0,0.0,0.59119123,0.040519476,0.41044098,0.29326832,0.0,0.52184993,0.35108066,0.5567185,0.51102537,0.18274288,0.1191921,0.56085896,0.11951305,0.44227383,0.0,0.72869354,0.589966,0.46027625,0.0,0.00039275386,0.661228,0.7651528,0.5886595,0.7761993,0.41979313,0.08902988,0.1841567,0.5165081,0.6445185,0.6033595,0.4296894,0.29644132,0.12224246,0.71560055,0.0,0.15827398,0.0,0.37127697,0.28712568,0.0,0.3668213,0.74023247,0.811364,0.89510816,0.69581395,0.0,0.41223383,0.06782561,0.58959574,0.0,0.410175,0.8659332
adastramovie,0.0,0.51238096,0.45456314,0.18079863,0.0,0.0,0.24527702,0.16171913,0.27660328,0.4038571,0.0,0.0,0.2768705,0.5397858,0.47930276,0.16372126,0.0,0.5185206,0.18713677,0.28527182,0.23375069,0.49598476,0.3360574,0.20597605,0.09167476,0.3738774,0.17952824,0.10098927,0.41011962,0.14919063,0.0,0.42446226,0.3138345,0.0,0.44071066,0.40127388,0.49228206,0.5058764,0.22479221,0.43673,0.24250728,0.28079036,0.41005978,0.3305075,0.0,0.50469625,0.2474168,0.006168578,0.19787145,0.13777867,0.3605437,0.18211845,0.27205124,0.26983464,0.3914427,0.0,0.15347958,0.0,0.1685165,0.36225984,0.4317349,0.0,0.30224428,0.40796617,0.30854726,0.0,0.35147122,0.12368369,0.1659543,0.10918102,0.3365761,0.46604598,0.20604119,0.021289306,0.0,0.41279203,0.38847533,0.3488043,0.19034028,0.1763194,0.0,0.27267748,0.0,0.19610986,0.24987875,0.34091634,0.18407403,0.38750786,0.41755933,0.0,0.37206936,0.1808797,0.4753752,0.30825135,0.31448716,0.252227,0.0,0.0,0.2171557,0.008653251,0.33861136,0.17435561,0.0,0.195949,0.034146328,0.16583495,0.25219136,0.20323862,0.22664708,0.20939553,0.11331898,0.22999302,0.0,0.5065383,0.3781983,0.33480537,0.03542602,0.016682994,0.24624044,0.36742705,0.40806937,0.35621503,0.3931165,0.10809154,0.06646154,0.21952261,0.39159444,0.3605812,0.26708835,0.32302335,0.019011453,0.4443812,0.0,0.0,0.0,0.19007683,0.14883745,0.0,0.27567375,0.32500276,0.35260668,0.56249285,0.32774746,0.0,0.31758404,0.0038736248,0.4543206,0.0,0.48673728,0.5096923
adogsjourneymovie,0.0,1.209009,1.0944331,0.15406062,0.0,0.0,0.66556156,0.42763385,0.45369834,0.56428665,0.0,0.0,1.0529245,0.97166705,1.2983004,0.16351168,0.0,1.017578,0.34100926,0.34989864,0.9071691,0.8643683,0.7324238,0.105934545,0.57823914,0.5594612,0.68570924,0.28161016,0.5075749,0.38510612,0.0,0.7325019,0.90909654,0.0,1.0717015,0.8229703,1.1368415,1.349424,0.20037338,0.8809164,1.0113332,0.8780756,1.049105,0.76790935,0.073518604,1.2126969,0.73229223,0.2623235,1.0898739,0.5824073,1.0136256,0.6002837,0.7969891,0.54873466,1.2045798,0.0,0.27773184,0.0,0.058715954,0.9222815,1.3541368,0.0,0.87511015,1.2308048,0.50825465,0.0,0.840664,0.0,0.5867632,0.19103174,0.6352875,1.4510136,0.3478436,0.055587538,0.0,0.7796929,0.67290765,0.90915227,0.28570047,0.352856,0.0,0.6482515,0.0,0.40441725,0.74591863,0.87592965,0.20172715,1.1768582,0.6607317,0.0,0.7234943,0.98070484,0.91683525,0.4512594,1.0800555,0.6903118,0.0,0.0,0.7585833,0.14124759,0.47765577,0.5876657,0.0,0.49453542,0.25268808,0.82045656,0.9101856,0.41620764,0.62386376,0.5685742,0.45267844,0.5110889,0.0,0.9137358,0.5319386,0.70798343,0.20936388,0.0,1.0602587,0.8987684,1.1948515,0.69673383,0.90118515,0.07957869,0.37128386,0.6986579,0.8574536,0.63650936,0.6505354,0.52197206,0.0,1.0860568,0.0,0.21329172,0.0,0.81773335,0.44497854,0.0,0.5516236,0.93279314,1.2069097,1.144502,0.7120662,0.0,0.8967328,0.0,0.91079974,0.0,1.0642756,1.2092984
aftermathmovie,0.0,0.34101757,0.2526352,0.1399365,0.0,0.0048410646,0.1812185,0.08064364,0.25694218,0.2791999,0.0,0.0,0.38801613,0.31890315,0.45200843,0.07891469,0.0,0.30232012,0.15515113,0.26033148,0.3396637,0.32360896,0.36685452,0.13693756,0.17439839,0.26427472,0.14987329,0.13823095,0.33417055,0.21656696,0.0,0.31760368,0.3499716,0.0,0.2973797,0.29258388,0.2374105,0.40892583,0.05852575,0.24444306,0.34861156,0.25323212,0.2277352,0.33981156,0.13202816,0.22442487,0.28841466,0.14634675,0.26072338,0.13189226,0.38036922,0.2728285,0.29018462,0.05642073,0.39822546,0.0,0.11065364,0.0,0.18326643,0.34121874,0.3725694,0.0,0.35409194,0.4156374,0.16422658,0.0,0.26222906,0.0,0.24140005,0.1352955,0.17584458,0.41877526,0.17858142,0.10390339,0.0,0.2398599,0.25960657,0.29995206,0.09801542,0.3010396,0.0,0.23518527,0.0,0.21097095,0.2856362,0.3684005,0.16062355,0.4563536,0.3682671,0.0,0.32000232,0.18965127,0.24660115,0.16899091,0.2777877,0.3332774,0.0,0.0,0.31364936,0.0,0.2154796,0.22215834,0.0,0.29481804,0.05096397,0.21076791,0.27302068,0.13748384,0.2183094,0.17380774,0.24087301,0.2026065,0.0,0.3236548,0.20888066,0.23652957,0.1255032,0.0,0.33474293,0.34157524,0.35238484,0.2743343,0.3513916,0.055044413,0.15988062,0.2626406,0.41669595,0.24681006,0.32568303,0.26999822,0.013330453,0.31723323,0.0,0.17958082,0.0,0.22254,0.28027594,0.0,0.21393867,0.270597,0.33446217,0.5517776,0.36084127,0.0,0.18922082,0.0,0.42108464,0.0,0.29987574,0.3097472
aftermovie,0.0,0.47223717,0.272583,0.113560826,0.0,0.0,0.18116692,0.072290346,0.21243861,0.43816578,0.0,0.0,0.36111733,0.39945805,0.4367555,0.10571022,0.0,0.41023463,0.16408311,0.30992728,0.38450208,0.55269647,0.40936938,0.096343294,0.20428213,0.25271687,0.14850286,0.20347524,0.42474464,0.26559326,0.0,0.41826034,0.38521332,0.0,0.49275184,0.37794918,0.29806182,0.5345073,0.02967871,0.44598702,0.41330484,0.22375116,0.2787433,0.40089884,0.07401162,0.38351282,0.27696964,0.09864717,0.2946969,0.27370667,0.4536782,0.28946286,0.29495755,0.3047954,0.38499865,0.0,0.09290063,0.0,0.15446207,0.35435236,0.53346115,0.0,0.40802035,0.60463,0.46349788,0.0,0.36273557,0.01933556,0.34738225,0.27345395,0.15567626,0.5271288,0.3656044,0.17895626,0.0,0.4073434,0.24142203,0.38333783,0.072217,0.1979291,0.0,0.28739458,0.0,0.3045689,0.4374913,0.21657394,0.10774596,0.6524793,0.40438226,0.0,0.38152272,0.25538653,0.24452786,0.2323253,0.37286913,0.29685593,0.0,0.0,0.2334075,0.17026703,0.30420616,0.21756051,0.0,0.3042012,0.07380122,0.26780254,0.23400094,0.10629408,0.26374313,0.33066496,0.21542007,0.18807116,0.0,0.43491954,0.45837423,0.36997998,0.14883155,0.0,0.48106763,0.3750744,0.5418929,0.35119456,0.32731867,0.14979132,0.23614039,0.25025672,0.55000955,0.39087957,0.45456308,0.32104817,0.0,0.52861416,0.0,0.1969011,0.0,0.26589352,0.11889155,0.0,0.3978409,0.39516017,0.48427728,0.71115136,0.49420965,0.0,0.1473499,0.08231636,0.2930683,0.0,0.3616921,0.47104466
ahiddenlifefilm,0.0,0.20381537,0.15944034,0.06937356,0.0,0.0,0.10730399,0.07141474,0.12856622,0.1696735,0.0,0.0,0.19469713,0.17259,0.2073099,0.05268788,0.0,0.20526022,0.097097516,0.13874568,0.17812875,0.21918914,0.18220495,0.06916404,0.08557865,0.13873515,0.09802395,0.059019256,0.17481336,0.110639855,0.0,0.17396738,0.1514221,0.0,0.19558813,0.18091993,0.18836792,0.20971668,0.045039427,0.13946727,0.15460265,0.14439851,0.15933935,0.16195254,0.030860497,0.17770597,0.13642761,0.062102497,0.14909166,0.096564695,0.21155898,0.10935424,0.1340169,0.116110355,0.18178432,0.0,0.07994121,0.0,0.10981904,0.16596979,0.17861372,0.0,0.18019426,0.19683674,0.13940823,0.0,0.15307193,0.026508115,0.12949508,0.08718823,0.12626573,0.23018324,0.08675757,0.074778035,0.0,0.17217311,0.14392957,0.17069437,0.07487791,0.09308562,0.0,0.114683926,0.0,0.13612278,0.12992027,0.15794535,0.07660706,0.20368312,0.19055147,0.0,0.177758,0.15118971,0.15924823,0.091597155,0.16929582,0.12863757,0.0,0.0,0.14974098,0.025106959,0.12857346,0.104249805,0.0,0.11383112,0.051987182,0.13544962,0.14530453,0.06398815,0.10584266,0.12184533,0.10548481,0.10719856,0.0,0.19963077,0.1546138,0.14111614,0.04237426,0.002682783,0.17575142,0.18010367,0.1924124,0.15848197,0.16677073,0.017457463,0.05950658,0.1372081,0.1995104,0.14147906,0.16544598,0.13385762,0.02817291,0.2137257,0.0,0.024011351,0.0,0.1062994,0.07740353,0.0,0.113184035,0.19605123,0.21652074,0.2631208,0.14460701,0.0,0.112133674,0.0,0.16399373,0.0,0.20220888,0.2009828
alitamovie,0.0,0.8184168,0.5910743,0.1981258,0.0,0.0,0.5059487,0.15795067,0.31360465,0.40036273,0.0,0.0,0.5291174,0.7253669,0.8536046,0.078461304,0.0,0.8295508,0.36606175,0.56618094,0.44333163,1.1988708,0.62353534,0.32137766,0.13664782,0.5690981,0.04618801,0.14724794,0.80419385,0.47453347,0.0,0.80028075,0.4782031,0.0,0.33633286,0.3891376,0.75404215,0.6729661,0.0,0.74274176,0.24430497,0.37067673,0.71016395,0.4424216,0.1038034,0.73074853,0.55065733,0.0,0.6285225,0.24516171,0.67387843,0.24606243,0.49672624,0.4097604,0.6345724,0.0,0.1171759,0.028367577,0.37088767,0.62144834,0.498311,0.0,1.0111419,0.8682625,0.4633987,0.0,0.4223254,0.21314068,0.50678116,0.4499836,0.48920506,0.544152,0.5017336,0.16754025,0.0,0.5609059,0.6012501,0.5342616,0.21746373,0.16438596,0.0,0.3792352,0.0,0.24347377,0.4929036,0.523355,0.31695342,0.5511527,0.5207564,0.0,0.8853605,0.49066937,0.46424115,0.34767023,0.6091356,0.37879014,0.0,0.0,0.43480855,0.38599867,0.4375859,0.5558768,0.0,0.3453511,0.03867227,0.4290556,0.10753154,0.2471549,0.114796065,0.5353502,0.30011508,0.29348737,0.01744438,0.63389605,0.46217176,0.35175765,0.2022307,0.0,0.46386385,0.50919724,0.7399114,0.5957558,0.42981696,0.0,0.21790035,0.358495,0.96086705,0.3306132,0.6067779,0.62125397,0.14555432,0.85303223,0.0,0.0,0.0,0.20552093,0.14984785,0.0,0.449093,0.60469115,0.48548588,0.8742056,0.29094508,0.0,0.3723107,0.0,0.5718198,0.0,0.73268044,0.9551966
