movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.72315645,0.44097352,0.5333426,0.7720684,0.426848,0.07527377,0.0,0.34574062,0.43085924,0.3814871,0.52535623,0.51049894,0.4558311,0.25033256,0.24395233,0.0,0.54657084,0.6051222,0.0,0.0,0.0,0.4142101,0.5089638,0.70055425,0.19405094,0.0,0.81239253,0.5035945,0.0,0.27362856,0.5645123,0.58440703,0.2510457,0.5189407,0.7234427,0.0,0.6741352,0.4680741,0.45959216,0.32080808,0.78934443,0.4289475,0.4292363,0.65533334,0.6304748,0.73824316,0.70109326,0.4911687,0.2761311,0.33102086
47metersdown,0.8038492,0.69047934,0.40139994,1.0553068,0.4967677,0.0,0.07583171,0.12733255,0.32565105,0.49521753,0.50033295,0.49026978,0.106517285,0.23631214,0.28336382,0.0,0.49343604,0.7072854,0.0,0.0,0.0,0.42846265,0.6053303,0.6967133,0.24121222,0.0,0.6126258,0.8552345,0.0,0.2620067,0.76348144,0.7358894,0.31274733,0.72593963,0.71500826,0.0,1.007256,0.58973515,0.21292427,0.49403626,0.8364076,0.3298754,0.30778998,1.0207851,0.39553094,0.8840071,0.6651316,0.33292776,0.5856739,0.46020475
abeautifuldaymovie,0.6479595,0.16267106,0.33940208,0.6931256,0.1163346,0.14918785,0.046138227,0.21119736,0.6585929,0.45214817,0.5762616,0.5499902,0.32411036,0.18858878,0.27186134,0.0,0.5652903,0.55585337,0.0,0.0,0.0,0.27419648,0.7418593,0.41904348,0.06291579,0.0,0.5573099,0.68858624,0.0,0.34624827,0.59889627,0.46606398,0.42752427,0.528276,0.6032313,0.0,0.48013183,0.3353229,0.334612,0.40639928,0.5315232,0.31186184,0.41076446,0.69819826,0.5376744,0.64547604,0.78745,0.4866189,0.43325746,0.59061545
abominablemovie,0.76767194,0.5159907,0.799284,0.95259786,0.37305427,0.19741657,0.38769,0.44137448,0.8521308,0.334136,0.7762559,0.88250434,0.73341066,0.49714133,0.08764719,0.0,0.66202635,1.0190982,0.0,0.0,0.0,0.27017283,0.69234157,0.8316569,0.0,0.0,0.8075863,1.0196452,0.20631379,0.6842563,1.0346116,0.74344975,0.21864273,0.5941589,1.0295527,0.0,0.6787022,0.7332716,0.323874,0.305375,0.8528767,0.3724856,0.3342314,1.207485,0.77396613,1.2443169,1.1605694,0.9159635,0.4643135,0.588825
adastramovie,0.5912365,0.29371524,0.6271729,0.5753771,0.2682866,0.29962322,0.09047504,0.30953515,0.54487354,0.5500845,0.5748682,0.48564446,0.377319,0.35655376,0.3190223,0.0,0.6852022,0.5260067,0.0,0.0,0.0,0.2682261,0.3866849,0.48664033,0.14452314,0.0,0.71008474,0.5536685,0.0,0.459407,0.53717214,0.52796596,0.24547628,0.4590581,0.58725107,0.0,0.54363936,0.42941716,0.22138855,0.30731001,0.60059315,0.24895053,0.43371475,0.62122804,0.5641271,0.68485856,0.64905703,0.62978446,0.35476762,0.3399939
adogsjourneymovie,1.2036495,1.2293046,1.1006354,1.5231444,0.12585054,0.11342283,0.23376252,0.3142432,0.93213993,0.6232319,1.1790715,1.1726373,0.85144234,0.6667087,0.47669935,0.0,1.0608073,1.7285085,0.0,0.0,0.0,0.90097684,0.9629719,0.86602914,0.28326768,0.032765806,1.5317681,1.4196277,0.0,0.46619034,0.9246452,1.0851064,0.6650881,0.8061506,1.227737,0.0,0.89592415,1.0093253,0.045522276,0.6344065,1.2776185,0.6680741,0.85466725,1.2809192,0.80935764,1.55672,1.7695127,0.6531393,0.26458266,0.92709374
aftermathmovie,0.5188005,0.43561447,0.46838436,0.66619873,0.30868655,0.0551762,0.071785815,0.15588097,0.33166713,0.37089676,0.39315134,0.43642554,0.4493069,0.43169177,0.3386119,0.0,0.48913962,0.54296064,0.0,0.0,0.0,0.2715293,0.37857574,0.35934675,0.0,0.0,0.70939183,0.62758994,0.0,0.28150722,0.57955784,0.3619419,0.36328012,0.41938376,0.4608146,0.0,0.40793365,0.3403887,0.33477947,0.5644591,0.49942642,0.26459944,0.38244522,0.48062018,0.5230038,0.5778394,0.6720137,0.30161056,0.3474066,0.3322701
aftermovie,0.69917214,0.348719,0.4097375,0.9509151,0.22139339,0.045206398,0.13330618,0.4243579,0.42852637,0.40481833,0.50740826,0.5986012,0.45854452,0.41189897,0.1209159,0.0,0.6038404,0.7343204,0.0,0.0,0.0,0.39748383,0.67067987,0.47144058,0.13939866,0.0,0.86807406,0.64563596,0.0,0.37458715,0.378891,0.5188622,0.3633515,0.60005015,0.5215917,0.0,0.66072,0.6283511,0.26241335,0.3387238,0.76033,0.48191127,0.41441536,0.60077626,0.2783514,0.7415221,0.70985717,0.40116486,0.37526196,0.48186132
ahiddenlifefilm,0.30547985,0.2039337,0.2548087,0.38422254,0.17712191,0.038806263,0.10689265,0.1574852,0.23576868,0.2340338,0.27090144,0.3011639,0.21465647,0.17023206,0.15470728,0.0,0.302792,0.32906225,0.0,0.0,0.0,0.20029548,0.26973397,0.24446441,0.07726765,0.0,0.35223597,0.35758874,0.0,0.21497652,0.31978947,0.2975781,0.16637638,0.27985623,0.32270652,0.0,0.30371663,0.258883,0.16381948,0.2623921,0.32439077,0.16563693,0.19992873,0.34634548,0.27344483,0.41283482,0.39895305,0.23135205,0.17953438,0.23027846
alitamovie,0.9277427,0.5957872,0.66171736,1.131687,0.71311486,0.570497,0.2936239,0.3653124,0.5310586,0.78929067,0.6848376,0.88307816,0.22116636,0.46451783,0.3596065,0.0,0.8420995,0.5296383,0.0,0.0,0.0,0.5333587,0.5073173,0.68555605,0.16093293,0.0,0.8088689,0.5589417,0.0,0.4626652,0.8849365,0.6290431,0.09418252,0.7741806,0.73281485,0.0,0.69149506,0.509784,0.44894263,1.0280548,1.019208,0.40829036,0.62588143,0.7736803,0.6647104,0.90386456,0.8487601,0.64685893,0.6778241,0.60274947
angelhasfallen,0.68728626,0.6271325,0.49298078,1.0556203,0.22391866,0.12659724,0.38233182,0.26305717,0.75653774,0.85042685,0.63176143,0.53519684,0.88950753,0.48684776,0.56192166,0.0,0.901331,0.8734814,0.0,0.0,0.0,0.6116939,0.69334507,0.53021586,0.0,0.0,1.2017949,0.8019829,0.0,0.73371774,0.9085497,0.7849402,0.49726856,0.7008152,0.83128005,0.0,0.8724994,0.20989999,0.3409658,0.47714138,0.9953055,0.7415836,0.773324,0.80586135,0.6872312,0.8610126,1.2438186,0.7878558,0.50075495,0.5924308
angrybirdsmovie,0.8129778,0.514882,0.801498,1.3245206,0.80664784,0.12409174,0.32810962,0.45478815,0.97785693,0.22264944,0.9069153,0.7005878,0.49246964,0.4325189,0.5547579,0.0,1.4429893,0.922766,0.0,0.0,0.0,0.68822604,1.3183867,0.875352,0.0,0.0,1.1430191,1.3520347,0.0,0.5764292,1.3924304,1.3781769,0.90432626,1.0338086,1.0375001,0.0,1.6319679,1.1203425,0.31703484,0.518816,0.8530106,0.18065827,0.905625,1.7960353,1.0959454,1.0462313,1.5498613,0.84953016,0.47081253,0.34170815
annabellemovie,0.8145968,0.5233577,0.7705333,1.1904893,0.3714078,0.3967467,0.22302961,0.41501796,0.60954154,0.516676,0.8341992,0.7237488,0.541848,0.2435885,0.27037323,0.0,0.73265845,1.2611191,0.039753415,0.0,0.0,0.5326321,0.9144814,0.68026507,0.05430942,0.013249099,0.8518317,0.87400997,0.0,0.37219828,0.9754407,0.9171364,0.059890345,0.87917197,0.7821559,0.0,0.7227435,0.67966783,0.25622115,0.621432,0.9921892,0.36544126,0.657858,0.90928143,0.8401173,1.0751166,1.2359381,0.60976094,0.21108556,0.49137226
annamovie,0.42498758,0.30569506,0.5060564,0.89218414,0.2507757,0.06851649,0.21722358,0.18690704,0.605652,0.39493018,0.69811,0.60349065,0.39502665,0.37270036,0.22478825,0.0,0.55256987,0.6734134,0.0,0.0,0.0,0.4028069,0.65177065,0.39467844,0.13042077,0.0,0.7906421,0.7082851,0.0,0.36136553,0.7068954,0.58448523,0.3973109,0.58651257,0.44547486,0.0,0.5455491,0.50310326,0.2867325,0.59162897,0.6112788,0.47296116,0.37385303,0.72916615,0.41933706,0.8896696,0.868035,0.40963048,0.39646176,0.5681184
apollo11movie,0.2535848,0.22335356,0.2527238,0.47748736,0.19799943,0.0,0.06676699,0.21779454,0.21294855,0.27221286,0.22933081,0.35620716,0.1915482,0.1998523,0.17883217,0.0,0.36969483,0.4097839,0.0,0.0,0.0,0.21262163,0.319275,0.3696697,0.0850891,0.0,0.46025813,0.52813685,0.0,0.37095904,0.334777,0.41815203,0.3588597,0.18987028,0.46210855,0.0,0.3462828,0.41173688,0.11749935,0.3357553,0.41164503,0.18780996,0.19974324,0.41042623,0.35191467,0.5442016,0.5698448,0.23874159,0.21390367,0.2123971
arcticdogsmovie,0.7379272,0.4162649,0.27629873,0.7445533,0.36631495,0.03933638,0.16322355,0.2332776,0.3471983,0.44883052,0.4904496,0.48754466,0.24579224,0.33133003,0.44787598,0.0,0.75269353,0.64926803,0.0,0.0,0.0,0.4053448,0.40270913,0.5131565,0.09802545,0.0,0.5711983,0.6152905,0.0,0.24687377,0.7281777,0.71856254,0.39125666,0.46201465,0.63820595,0.0,0.7212048,0.4786708,0.22926794,0.622475,0.746637,0.39138472,0.33844483,0.7932833,0.55244565,0.75208074,0.896215,0.36573392,0.382673,0.5530253
arcticmovie,0.4345555,0.37559015,0.42353618,0.5565356,0.17317806,0.05730414,0.0,0.2787259,0.3368985,0.27376747,0.4922439,0.42087075,0.22193448,0.22485216,0.1703966,0.0,0.32256973,0.5486882,0.0,0.0,0.0,0.4183892,0.27852514,0.17624769,0.0,0.0,0.5622782,0.55672014,0.0,0.3189239,0.41687828,0.29792792,0.16683343,0.32817468,0.46334624,0.0,0.39554814,0.254712,0.27810934,0.3998691,0.55915374,0.20786108,0.21008274,0.31446603,0.3752889,0.7520218,0.6183172,0.26871806,0.2818474,0.42701092
artofracingmovie,0.5954088,0.44077986,0.94415665,0.968577,0.44096792,0.17119914,0.093144126,0.5357008,0.5600877,0.5078616,0.9339082,0.7361214,0.49760482,0.38692597,0.16426504,0.0,0.48248678,0.6499932,0.0,0.0,0.0,0.38805655,0.42334425,0.6830755,0.048118673,0.0,0.8776308,0.82045794,0.0,0.47549224,0.7194305,0.586192,0.2692605,0.7162509,0.7147384,0.0,0.5234626,0.65091205,0.55946606,0.41974354,0.6058672,0.49134064,0.56084406,0.9230296,0.68065655,0.9057332,0.78254944,0.54436773,0.5157808,0.56684965
avengers,0.39202568,0.2906116,0.47205976,0.6849557,0.36888307,0.033200793,0.18796888,0.1691029,0.3509936,0.28664836,0.50623065,0.30721265,0.34257624,0.12801342,0.14389557,0.0,0.501053,0.62727463,0.0,0.0,0.0,0.4182051,0.36648953,0.55385405,0.12492601,0.0,0.6341098,0.5578525,0.0,0.24158174,0.572507,0.5070713,0.13750975,0.31849426,0.52736866,0.0,0.6118276,0.2913605,0.25412565,0.2597973,0.6266952,0.35032877,0.44224656,0.60071796,0.36990073,0.47701198,0.63610417,0.40356967,0.28607094,0.0628811
beachbummovie,0.40119743,0.3787728,0.22924739,0.5842142,0.3815353,0.0,0.16882181,0.30220252,0.21355942,0.34801173,0.2922929,0.27178162,0.17305525,0.4301856,0.26113856,0.070101336,0.5164294,0.51679003,0.0,0.0,0.0,0.44577128,0.4458523,0.5912643,0.26965767,0.0,0.5917474,0.4163372,0.0,0.4986578,0.47060353,0.63345104,0.46649924,0.29646963,0.55072725,0.0,0.53044623,0.4122526,0.14100944,0.4630207,0.59975,0.16936696,0.45373327,0.5446103,0.35835218,0.63116354,0.6273591,0.25494236,0.27418742,0.2187356
bernadettefilm,0.6206356,0.5689645,0.34521443,0.6733718,0.36593604,0.0,0.13412604,0.2205808,0.42925653,0.5933476,0.69486636,0.64496577,0.2541223,0.18968473,0.20439339,0.0,0.6135554,0.7191169,0.0,0.0,0.0,0.319496,0.64475095,0.5821713,0.0,0.08766638,0.49520734,0.74697506,0.0,0.45727116,0.63007873,0.52898383,0.38333917,0.6367146,0.6140939,0.0,0.6913548,0.63795555,0.2912669,0.7732416,0.46465012,0.35526997,0.718253,0.8378608,0.6507597,0.9309797,0.8125318,0.3880022,0.35737258,0.53154975
