movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.30752882,1.2536347,1.0010272,0.63519394,0.2393454,0.4783363,0.9248484,0.0,1.0153818,0.7702066,0.3846687,0.67452925,0.0,0.30467638,0.16066162,0.8737299,0.9936773,0.7433704,1.0650952,0.5613002
47metersdown,0.54253596,1.5641807,1.2883767,0.90060633,0.3336655,0.65574366,1.0746245,0.0,1.0391989,1.0722092,0.61592764,1.0301386,0.0,0.49134728,0.055311147,1.0543664,1.343189,0.9589802,1.3920794,0.77146214
abeautifuldaymovie,0.36705995,1.03382,1.0587255,0.73464715,0.35829753,0.447677,0.914802,0.053094395,1.0643061,0.77805823,0.56845134,0.5519038,0.0,0.6053449,0.03689435,0.747035,0.87625206,0.6366539,0.81188715,0.3655958
abominablemovie,0.5141743,1.4870193,1.6521176,1.0121562,0.30809402,1.0801624,1.2603555,0.0,1.4319009,1.3458222,0.7127755,1.0006204,0.0,0.40580553,0.0,0.8953825,1.4853706,0.76289225,1.2488433,0.61149776
adastramovie,0.23761325,1.0085691,0.8783847,0.63199764,0.215065,0.56324124,0.8988234,0.033270326,0.90371704,0.6316297,0.43362898,0.51466733,0.0,0.44041947,0.07316749,0.7069849,0.838676,0.607851,0.78959936,0.38123545
adogsjourneymovie,0.732914,1.8919133,2.3942246,1.6242692,0.65204054,0.5825013,1.4560201,0.0,2.1270452,1.6715268,1.2413993,1.2447629,0.0,1.0015517,0.15242721,1.2892098,2.1916912,1.6299188,2.221333,0.54954964
aftermathmovie,0.23871428,0.8973391,0.6175737,0.57385147,0.24822557,0.48527446,0.74536324,0.0,0.7382087,0.69471663,0.35363376,0.65240896,0.0,0.5689067,0.023620965,0.6535693,0.70288897,0.58213985,0.8121394,0.42656156
aftermovie,0.19944741,1.2447585,1.1566728,0.7264872,0.37405416,0.68033206,0.87687415,0.0,1.0265456,0.7104076,0.62371653,0.6879484,0.0,0.41452965,0.109562024,0.66241,0.9978292,0.93827343,0.9144232,0.57744807
ahiddenlifefilm,0.17322034,0.57270825,0.48246634,0.35214144,0.16503239,0.23346509,0.4731862,0.0,0.48560327,0.38808984,0.25134188,0.30676755,0.0,0.25150952,0.035699796,0.37056813,0.5114004,0.38672,0.45842612,0.24406776
alitamovie,0.4846911,1.4478709,1.079849,0.8765743,0.457287,0.69532645,1.2519307,0.15023668,1.41897,0.90531605,0.6865666,0.7886848,0.0,0.5753958,0.0,1.0160884,1.3682431,0.9582473,1.1119215,0.9994685
angelhasfallen,0.5848655,1.5797774,1.0351295,1.0124307,0.6055181,0.61060464,1.206207,0.0,1.1340832,1.0816814,0.55570406,1.0968292,0.0,0.7311536,0.24688926,0.8615062,1.2311605,0.98680127,0.9893072,0.8026113
angrybirdsmovie,0.5371859,2.1657588,2.3504457,0.96222705,0.8945405,0.84779763,2.5372667,0.03912606,2.3416393,1.340066,1.1591495,1.0787511,0.0,0.49530995,0.0,1.4016526,1.8292257,1.7101985,1.7912331,1.1025887
annabellemovie,0.46393755,1.7922136,1.6785413,1.3924727,0.6320677,0.89111924,1.5424224,0.0,1.5885365,1.2435143,0.8116676,1.0643666,0.0,0.4752604,0.09495339,1.3769639,1.7988466,1.2568928,1.4781116,0.9954209
annamovie,0.49078846,1.1907221,0.8490007,0.72006893,0.3127524,0.4190647,0.9592225,0.0,1.01756,0.770943,0.648472,0.6648711,0.0,0.4603472,0.0,0.776166,1.0958617,0.7066742,1.0383878,0.5915005
apollo11movie,0.2838361,0.80451345,0.7195435,0.46123928,0.26130965,0.39079162,0.69523585,0.0,0.64843416,0.5417514,0.31082165,0.49573317,0.0,0.32670036,0.1451296,0.5203807,0.72184575,0.54614586,0.6741949,0.4219534
arcticdogsmovie,0.28094462,1.2486203,0.8600182,0.7652053,0.3742333,0.41766363,1.0497247,0.0,0.9540026,0.8055902,0.5246147,0.69198483,0.0,0.37235463,0.07547021,0.77025664,1.043815,0.78987694,0.97723395,0.5876041
arcticmovie,0.3582334,0.87086034,0.6072916,0.3792109,0.29194182,0.47243956,0.672608,0.0,0.66443765,0.5184368,0.36590222,0.4081004,0.0,0.3905662,0.07169867,0.7209449,0.7471591,0.74059486,0.7695136,0.49946135
artofracingmovie,0.23450123,1.2794375,1.2026478,0.5878425,0.28349712,0.72299516,1.2116501,0.09170417,1.1187491,0.9814742,0.65810907,0.7623266,0.0,0.55334413,0.043800373,0.9350446,1.1152911,0.865067,1.1081679,0.6040049
avengers,0.31318104,1.0446156,0.8183907,0.6446382,0.1854482,0.37710068,0.8237938,0.0,0.88257265,0.777713,0.4059984,0.51850474,0.0,0.42510673,0.07749434,0.65629435,0.84024054,0.6547415,0.9333987,0.420872
beachbummovie,0.46943027,1.0914915,0.8223797,0.7681645,0.6039224,0.5642388,1.0373688,0.0,0.95019555,0.63935095,0.43067768,0.6737483,0.0,0.3813177,0.083980694,0.65219796,0.9405412,0.6257609,0.78814507,0.46175003
bernadettefilm,0.3528331,1.3462551,0.9946286,1.0159712,0.17943567,0.6199516,1.293303,0.016588967,1.2701842,1.1323183,0.5782203,0.6749981,0.0,0.6995347,0.14549519,0.80344796,1.1026617,1.1102597,1.1829932,0.5534299
blackandbluemovie,0.62712663,2.2707355,2.3467875,1.5254728,0.753269,0.7408117,2.3255544,0.07954735,2.5987635,1.460847,1.1219323,1.2284342,0.0,0.82766545,0.0,1.5447681,2.0311897,1.8283635,1.3521154,0.9789639
blackchristmas,0.41947109,1.2825326,1.0936393,0.9709949,0.21152276,0.51639307,1.0068355,0.0,1.0775231,0.952232,0.5548849,0.5760007,0.0,0.68515676,0.06774174,0.93539584,1.1371772,0.7949259,1.2223355,0.37237966
blindedbythelightmovie,0.28896576,0.7336433,0.70595,0.50043416,0.2583342,0.23668396,0.5856146,0.0,0.69172066,0.4610904,0.32360417,0.44663167,0.0,0.38404754,0.08863613,0.4729523,0.70136404,0.5192205,0.57316923,0.37200788
bombshellmovie,0.54527336,1.2531801,1.2593735,1.0136427,0.5279472,0.48023278,1.1379262,0.0,1.1042482,0.76800245,0.4975494,0.731761,0.0,0.64711195,0.0,0.8769336,1.1835289,0.76758987,1.1048664,0.67767483
