movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.3916671,0.5238018,0.10665186,0.41310808,0.039940372,0.0,0.49100307,0.3796766,0.3536837,0.38300347,0.5084092,0.52299386,0.0,0.5969054,0.7745612,0.8449271,0.21886459,0.28941262,0.37188423,0.0,0.47734812,0.34750888,0.12423512,0.32129696,0.47631013,0.1309095,0.3425073,0.0,0.60459554,0.38658568,0.43634075,0.4864617,0.3282759,0.87622476,0.058618415,0.18187723,0.1828993,0.5786581,0.0,0.47054094,0.0,0.31382942,0.22354856,0.20613304,0.0,0.3969443,0.64071894,0.53150314,0.52561766,0.65846556,0.11687331,0.605717,0.50829947,0.34565854,0.44249445,0.4663201,0.5311199,0.26845264,0.3813787,0.31891152,0.0,0.31631047,0.43067646,0.4949581,0.5865037,0.0,0.6828843,0.16391955,0.593697,0.48785838
47metersdown,0.15253863,0.12226986,0.21782264,0.18981797,0.2726322,0.40643686,0.47342256,0.132721,0.22473714,0.2527122,0.66609573,0.33283734,0.0,0.6322372,0.37194145,0.64785504,0.2958943,0.40018934,0.0,0.0,0.27288818,0.113994434,0.0,0.21748464,0.4288147,0.17595392,0.56092906,0.0,0.43288553,0.20796886,0.1784136,0.62539524,0.14801115,0.9050045,0.0,0.5860375,0.1897492,0.49998143,0.0,0.57622063,0.0,0.55454,0.45498478,0.01150763,0.0,0.5735028,0.44361642,0.35745832,0.32277167,0.6536133,0.2843923,0.5174145,0.43519908,0.45420492,0.10361318,0.34418315,0.75283456,0.4268951,0.23988974,0.08577002,0.05305758,0.35802424,0.39148983,0.48952585,0.55525345,0.0,0.910562,0.19633651,0.7643044,0.24002072
abeautifuldaymovie,0.4722382,0.3543646,0.10571036,0.27196822,0.255897,0.3032123,0.43406537,0.49050593,0.4632692,0.41426364,0.45487946,0.52262557,0.0,0.54556143,0.5164901,0.85101753,0.23768787,0.3692214,0.19277148,0.0,0.26529378,0.04898268,0.0,0.38461548,0.5292487,0.11102066,0.37164864,0.0,0.6014033,0.33375192,0.54577863,0.44102293,0.45853832,0.9477935,0.0,0.25551653,0.22105609,0.41117373,0.0,0.6373024,0.0,0.2721549,0.24855728,0.33368248,0.0,0.33614436,0.56131446,0.3096841,0.106576145,0.58313113,0.1634054,0.5660611,0.2375569,0.520511,0.26314995,0.5577122,0.63713294,0.23414885,0.27601647,0.20607656,0.033746913,0.33509153,0.17421041,0.5046788,0.36871284,0.0,0.7246637,0.14704564,0.6094652,0.35019454
abominablemovie,0.62676203,0.6164173,0.0,0.37108642,0.14536808,0.14984116,0.95905095,0.23283964,0.5639292,0.4728081,0.7111767,0.56618655,0.0,0.9393308,0.8774107,0.82619673,0.710798,0.40573394,0.6633861,0.0,0.51252615,0.63753474,0.08969972,0.8466868,0.71024674,0.041188158,0.18597256,0.0,0.4941675,0.21382019,0.58505285,0.75671947,0.35086608,0.7319865,0.0,0.31520832,0.10234335,0.54206574,0.0,0.7252594,0.0,0.27017984,0.29866982,0.32826915,0.0,0.45384586,0.88000286,0.6438452,0.5429708,0.79128265,0.38358945,0.50674015,0.5737737,0.2402379,0.5604972,0.62241817,0.7418586,0.36981943,0.60509086,0.3321829,0.0,0.11577923,0.44447425,0.505542,0.69358015,0.0,1.0819893,0.16109577,0.9208936,0.54660976
adastramovie,0.44155887,0.32785395,0.23329827,0.24556819,0.22071616,0.27529177,0.41045088,0.43518233,0.42859322,0.24587247,0.52053374,0.37210628,0.0,0.6060433,0.710273,0.65009457,0.071783505,0.28188,0.4627822,0.0,0.27363187,0.15169391,0.0,0.41813758,0.41529924,0.1089811,0.25205952,0.0,0.3940487,0.37334338,0.21789162,0.38273963,0.47722366,0.6559981,0.0,0.05379166,0.27125013,0.43062276,0.0,0.43666708,0.0,0.08418776,0.11421269,0.18403113,0.004930661,0.16291317,0.41325578,0.32397753,0.21525109,0.36505058,0.13756314,0.6024865,0.4223234,0.2312496,0.47399762,0.46533656,0.49079537,0.30899233,0.17283958,0.26693603,0.0,0.14657834,0.35332143,0.44544542,0.41607118,0.0,0.54202724,0.206288,0.37855166,0.42452776
adogsjourneymovie,0.6177405,1.03829,0.13460024,0.73509526,0.43210664,0.14410006,0.7494106,0.63781154,0.51607865,0.8632872,0.95027465,0.75029033,0.0,1.1712084,0.97015935,0.88730204,0.0,0.4008901,0.7046027,0.0,0.730414,0.16473632,0.0,0.7168968,1.0771873,0.0,0.48529077,0.0,1.0285486,0.71370894,0.9999686,0.89397705,0.4354346,1.7765117,0.088837914,0.25618327,0.26774213,0.88774467,0.0,0.8649742,0.0,0.28781193,0.12822837,0.37950686,0.0,0.6199846,0.6458476,1.0078329,0.65722525,1.1362851,0.21739927,1.1367544,1.2014115,0.11273727,0.20191035,0.6490393,0.5550523,0.41983464,0.43369716,0.39085883,0.022645215,0.44317648,0.17440216,0.94510704,0.86395377,0.0,0.95719504,0.43485004,0.9532617,0.7567461
aftermathmovie,0.2755981,0.28245646,0.09485823,0.28969803,0.14118968,0.08525291,0.42248213,0.2484717,0.27579415,0.15298031,0.46457404,0.4250674,0.0,0.37844712,0.49174383,0.7078218,0.17042719,0.2811081,0.27163768,0.0,0.30450812,0.15678145,0.0,0.22974329,0.3295204,0.14061467,0.3742973,0.0,0.28491497,0.17857319,0.26286203,0.36879554,0.22376582,0.7717085,0.012268296,0.20517954,0.20573029,0.39040652,0.0,0.40710384,0.0,0.09510276,0.12365847,0.20148018,0.0,0.3252121,0.4063516,0.2916261,0.17497694,0.5213267,0.182012,0.39098296,0.38819534,0.18281414,0.20884542,0.3851751,0.47853726,0.13564245,0.15176931,0.20706232,0.05060469,0.13423169,0.13782087,0.36534333,0.322477,0.0,0.653119,0.075069,0.44404608,0.27913576
aftermovie,0.43285888,0.43512455,0.042798534,0.27402848,0.35034797,0.20106989,0.3417681,0.47975776,0.3742311,0.32620376,0.6515581,0.4534847,0.0,0.5257408,0.54880744,0.67823696,0.16846083,0.23248282,0.16818358,0.0,0.29775286,0.24663591,0.0,0.434911,0.37693456,0.053467765,0.43239912,0.0,0.49559975,0.4759243,0.38569695,0.60488296,0.41152596,0.9925724,0.0,0.13940066,0.0325529,0.44829547,0.0,0.4920534,0.0,0.25095809,0.25248557,0.28436992,0.0,0.66080934,0.37335506,0.3592805,0.34254906,0.53322375,0.2504774,0.43103817,0.4582337,0.42245245,0.119666815,0.32525057,0.78192383,0.32785255,0.24048245,0.17350991,0.0,0.3277065,0.21715336,0.4540335,0.6244313,0.0,0.71624464,0.29337546,0.65993196,0.41477767
ahiddenlifefilm,0.19137329,0.25940067,0.031475674,0.19713402,0.10408509,0.058162916,0.23207831,0.20877552,0.20672038,0.20466913,0.28648424,0.23404104,0.0,0.2989033,0.30141333,0.3707757,0.12496036,0.16217661,0.18948478,0.0,0.18537995,0.11729985,0.0,0.19691154,0.21937604,0.091708794,0.20711574,0.0,0.2603014,0.18905884,0.19940454,0.27642637,0.17843488,0.43097866,0.0,0.13652125,0.13505556,0.25864568,0.0,0.28037322,0.0,0.124399364,0.07610555,0.18412083,0.0,0.23651865,0.25462684,0.22143468,0.16936938,0.32548314,0.086537175,0.28169337,0.21744497,0.14549603,0.18194768,0.25737458,0.30637273,0.13361044,0.1393383,0.14192931,0.0,0.13474308,0.16366433,0.24975608,0.26252443,0.0,0.35011992,0.11176592,0.3113737,0.2310152
alitamovie,0.41734454,0.3481064,0.25764862,0.37076712,0.13269241,0.18403146,0.45733467,0.3613138,0.32378906,0.23215598,0.6193252,0.4691965,0.0,1.0230162,0.77224684,0.8298979,0.24485455,0.4150867,0.20336702,0.0,0.17719749,0.2669017,0.0,0.32100177,0.3503015,0.36690387,0.5980762,0.0,0.36350656,0.4483462,0.27729493,0.57393,0.64469016,0.9218953,0.17997444,0.09695316,0.59217334,0.65608895,0.049288943,0.5987215,0.0,0.19174606,0.27413207,0.2561406,0.048897184,0.28635067,0.51435125,0.4345471,0.21951067,0.55687934,0.25406516,0.8485834,0.31069624,0.26731512,0.43244424,0.50331134,0.7119143,0.42034885,0.17986992,0.19422393,0.0,0.2680124,0.46174634,0.6636194,0.69087344,0.0,0.8565392,0.18148434,0.6759252,0.47554386
