movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,1.3132908,1.4132833,1.5444614,1.886759,1.7284423,0.0,1.1371199,1.5101745,0.97816306,1.8227268
47metersdown,0.8374928,0.9059681,1.3736712,1.3460655,1.4596578,0.0,0.56560594,1.5178976,0.007892214,1.3917707
abeautifuldaymovie,1.062834,1.6091454,1.4235351,1.5326535,1.3812932,0.0,1.0408882,1.3452443,0.8889104,1.0474652
abominablemovie,1.1196928,1.5462806,0.24198774,1.136334,1.6169285,0.0,0.70704573,0.8212751,0.9296265,0.74710524
adastramovie,1.36552,0.578039,1.2822376,1.4329045,1.2700069,0.09402279,0.9539672,1.7719135,0.4113236,1.9907191
adogsjourneymovie,1.1673717,0.53961253,1.5729942,2.401199,0.38616344,0.23360431,1.4178661,0.0,0.49005148,0.15961015
aftermathmovie,1.0783796,1.2285436,1.3133363,1.6176996,1.4172951,0.0,1.215604,1.4936956,0.86950386,1.4247198
aftermovie,1.4032588,1.4705385,1.670769,1.6322238,1.410384,0.0,1.2716397,1.4600126,0.7789821,1.3496114
ahiddenlifefilm,0.7514035,0.78473014,0.84331876,0.9310585,0.829312,0.0,0.7191211,0.997329,0.5247392,0.9311973
alitamovie,0.90628403,0.7805716,1.203419,0.9780148,1.0262568,0.0,0.7242237,1.1699768,0.21051547,1.0302008
angelhasfallen,0.52606666,1.2619753,0.9934365,1.434362,1.6949583,0.0,0.9893063,1.4913751,0.12976,1.7472228
angrybirdsmovie,0.28386018,3.2778819,1.109146,0.8126322,0.71600735,0.0,0.30390352,0.0,1.4493089,0.0
annabellemovie,0.9600683,2.21427,1.602517,2.2142596,1.3965789,0.0,1.3488919,1.4825114,1.0563142,1.2127376
annamovie,1.4154937,1.470437,1.4462901,1.786088,0.91690177,0.0,1.3692781,1.3755479,0.8676306,1.5275915
apollo11movie,1.0398277,0.8956966,1.1521641,1.4803433,1.1809136,0.0,1.2414023,1.5587472,0.7978978,1.4731543
arcticdogsmovie,0.7222653,1.2991701,1.1122924,1.0980636,1.1129858,0.0,0.8850074,0.9413554,0.5347892,0.7889794
arcticmovie,0.659687,0.8888435,0.6104034,0.98022866,0.7033288,0.0,0.47726285,0.7549203,0.5620267,0.67705894
artofracingmovie,1.7607653,0.6997792,1.3353161,1.6503401,1.1783197,0.14978495,1.0831902,1.7673206,0.34426126,2.057665
avengers,0.6559849,1.1567985,0.7645738,1.15409,1.0034686,0.0,0.7131389,1.0326996,0.7516176,1.0979319
beachbummovie,1.1296608,1.0183756,1.3086282,1.3713024,1.269231,0.0,1.2462435,1.6032362,0.9034773,1.4716653
bernadettefilm,0.9702168,1.2606437,1.1320345,1.492074,1.6427902,0.0,0.9178426,1.7440678,0.36325487,1.7945013
blackandbluemovie,0.6169526,2.1187725,0.7251762,1.1515443,1.6696845,0.0,0.1885562,0.7769274,0.86054873,0.8654961
blackchristmas,1.3298829,1.3359528,1.6096741,1.4879934,1.6475009,0.0,0.94146764,1.5060197,0.70981926,1.1795131
blindedbythelightmovie,0.93229604,1.1816934,1.264764,1.3715653,1.1149002,0.0,0.9835658,1.6159475,0.51279294,1.3815893
bombshellmovie,0.6571761,0.7096683,0.7530106,0.6111766,0.8328771,0.0,0.5426123,0.6814816,0.23796201,0.82727283
booksmart,0.0,0.0,0.0,0.0,2.1926343,0.0,1.2044451,0.0,0.0,0.0
breakthroughmovie,1.0196958,0.033437803,0.61881816,1.3292747,0.9678636,0.0,0.55069923,1.861511,0.0,1.9600384
brianbanksmovie,1.2744629,1.5292094,1.1098895,1.0688646,1.6214113,0.0,0.50423145,1.435012,0.61263,1.3576077
brightburnmovie,0.8269085,2.2669573,1.3281522,1.6243731,1.420262,0.0,1.3974453,0.87660706,1.4672247,0.82549113
brittanyrunsmov,0.69888645,0.6676482,0.7840695,0.80079293,0.6297597,0.0,0.6818592,0.53328896,0.37076682,0.53801465
captainmarvelofficial,0.6943051,1.171982,1.0539335,1.4021578,0.6765568,0.0,1.3119365,1.1813886,0.6564067,1.3811762
captivestatemovie,0.7729424,1.466896,1.1126214,1.0133537,0.81838495,0.0,0.8660165,1.0015104,0.5177793,0.5217618
catsmovie,0.6523826,1.2002656,1.1108998,1.3208156,1.321715,0.0,0.5885149,0.33654633,0.6648063,0.95331746
charliesangels,0.007048011,2.9692464,0.55838054,1.2271711,1.4481518,0.0,0.7503505,0.0,2.2531154,0.0
childsplaymovie,0.0,0.45229584,0.0,0.55150825,3.4292998,0.0,0.80520904,0.34521678,0.28621876,1.1449064
clarathefilm,0.023338377,0.0,0.0,0.0,5.7615848,0.0,2.4005666,0.0,0.16411236,0.0
coldpursuitmovie,1.0108905,1.2707372,0.9990205,1.280112,1.0774822,0.0,1.0080248,1.2977519,0.7671522,1.3353018
