movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.29864308,0.7160933,0.7012919,0.8138048,1.1734167,0.49653736,0.0,0.42349243,1.0274302,0.061855804,0.5815561,0.77409613,0.82167447,0.79467404,0.46554053,0.8641721,0.49666727,0.754351,0.55350083,0.5232205
47metersdown,0.52155906,0.7231914,0.7147578,1.032013,1.166874,0.5099863,0.0,0.5675984,1.162367,0.0,0.79994714,1.3138415,0.75835097,1.0841091,0.6447858,1.0551943,0.64852,0.5089929,0.68634635,0.6483
abeautifuldaymovie,0.2990963,0.58767223,0.602949,0.81893647,0.9863824,0.4951216,0.0,0.4110132,0.81071687,0.0,0.57135975,0.9103545,0.7774658,0.77168477,0.55011415,0.8669733,0.45144275,0.52593917,0.5930215,0.34516108
abominablemovie,0.42997557,0.81465137,0.8873272,0.9877343,1.6348487,0.81168914,0.0,0.060421735,1.5415659,0.0,1.0595912,0.96863234,1.1998241,1.278482,0.9384021,1.0228062,0.6779882,1.3862915,0.7653522,1.35855
adastramovie,0.37896276,0.55512226,0.7262448,0.7819577,0.9671882,0.42318824,0.0,0.24057016,0.8114064,0.0,0.59271824,0.5953417,0.546078,0.5322902,0.43851048,0.68807054,0.6660174,0.5278461,0.59771776,0.4534884
adogsjourneymovie,0.6228069,1.4779289,1.0792464,1.3441219,2.4422603,0.93795455,0.0,0.26606232,1.7086012,0.0,0.9439233,1.5264168,2.1175227,1.4203004,0.72215897,2.2655807,1.3484162,1.8084724,0.9467885,1.3342657
aftermathmovie,0.291298,0.4561348,0.44796196,0.5466224,0.7912306,0.37412697,0.0,0.2055544,0.6018108,0.022558246,0.41235712,0.5168018,0.71677905,0.5924493,0.38253027,0.7281605,0.48947495,0.562188,0.40789142,0.54524565
aftermovie,0.3459745,0.64324224,0.6975161,0.76415396,1.212412,0.63735294,0.0,0.29890248,0.88991064,0.02960166,0.6296893,0.84992576,0.66408026,0.61285317,0.46901768,0.8763193,0.5577892,0.811997,0.73823434,0.46616188
ahiddenlifefilm,0.21598315,0.31699955,0.35770592,0.41957563,0.5591417,0.2784245,0.0,0.16946101,0.46621558,0.0,0.34413838,0.40450916,0.41008902,0.39103353,0.2790935,0.44633597,0.34392133,0.3596216,0.30687514,0.3357161
alitamovie,0.51719004,0.8827526,0.768206,0.76398706,1.059875,0.58172184,0.0,0.52781725,1.206422,0.06466842,0.9573363,1.1058599,0.8846346,0.8733437,0.5712833,1.0146979,0.883782,0.93158114,0.62084883,0.7992813
