movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.1448403,0.3667095,0.0,0.3402549,0.56160283,0.49594155,0.73086345,0.794117,0.45054328,0.933633,0.0,0.52237755,0.8039769,0.0,0.5857812,0.8089592,0.5239659,0.5048607,0.8611497,0.5746885,0.68057907,0.45751357,0.7049886,0.6974795,0.69675153,0.36154002,0.32267177,0.8117249,0.19911405,0.34769678,0.6489271,0.8992779,0.6451783,0.7578275,0.65552914,0.23784173,0.47092855,0.0,0.0,0.0
47metersdown,0.302453,0.42994586,0.0,0.4110164,0.55606997,0.7747949,0.92251855,0.344326,0.26856261,0.85044914,0.21316803,0.71448785,0.6238582,0.0,0.3435499,0.5679888,0.5009628,0.8621191,0.5990936,0.8884646,0.5820627,0.5304681,0.64795107,0.327236,0.69494766,0.5675094,0.42503676,0.97346807,0.36855108,0.56615716,0.6686493,0.8342939,0.4514522,0.76895803,0.63934946,0.1532079,0.7540697,0.0,0.0,0.16157018
abeautifuldaymovie,0.1323031,0.26272622,0.0,0.27814475,0.8201219,0.31832364,0.76950336,0.6970879,0.63256544,0.7951088,0.0,0.4970879,0.6717954,0.0,0.6382847,0.5868241,0.67945874,0.52369124,0.7678193,0.60425943,0.42507926,0.7066671,0.711622,0.38256574,0.66960806,0.28734663,0.49735734,0.60108787,0.3554496,0.42715704,0.5333552,0.89926374,0.6391297,0.75323355,0.6601554,0.37675533,0.2566672,0.0,0.0,0.0
abominablemovie,0.50699806,0.6998284,0.0,0.42359555,0.877838,0.7342717,1.341431,1.4856399,0.7365675,0.7369266,0.0,0.6367146,1.2106825,0.0,0.65455246,0.67076737,0.71972156,1.1930192,0.716513,1.0137774,0.5749688,0.79311955,1.013984,0.63431865,0.494589,0.47471538,0.37730685,0.90795046,0.6750371,0.46488956,0.8416677,1.5970362,0.44659954,0.88125443,0.7435881,0.26739982,0.88379604,0.0,0.0,0.0
adastramovie,0.14974894,0.44437334,0.0,0.20674273,0.7821343,0.5080749,0.6303524,0.60733736,0.5337493,0.6466076,0.0,0.39571255,0.5189837,0.0,0.35873336,0.5038674,0.5464475,0.3714235,0.55126244,0.52986264,0.40473768,0.22916944,0.5404718,0.3331257,0.641409,0.20091644,0.24657048,0.72691435,0.19330192,0.34407237,0.5167185,0.6720713,0.5060984,0.5145149,0.2185152,0.35378295,0.4064489,0.0,0.0,0.0
adogsjourneymovie,0.6343318,0.94192636,0.0,0.24550481,1.2440913,0.8389175,1.4879417,1.2994606,0.8919163,1.3811642,0.0,0.9859796,1.4112071,0.0,1.5119858,1.3993002,0.8401649,1.7002828,0.3571699,1.1473438,0.79295105,1.0481827,1.4286509,0.87093365,0.9979932,0.5029381,0.9328632,1.1949804,0.85702854,0.589441,1.4898367,1.4173938,0.5118755,0.93009555,1.4031166,0.0,1.1728057,0.0,0.27721754,0.0
aftermathmovie,0.24869215,0.15606917,0.0,0.28697804,0.5136369,0.30377373,0.5125404,0.48132214,0.3686337,0.55054677,0.0,0.30716747,0.645327,0.0,0.35649332,0.44204813,0.51405096,0.3803752,0.36324322,0.5458736,0.37947425,0.3145815,0.4558943,0.32223052,0.47002807,0.19461218,0.22154364,0.5402836,0.199441,0.3006907,0.45394945,0.5785125,0.43679184,0.48162207,0.3083523,0.057519123,0.38851172,0.0,0.0,0.10375613
aftermovie,0.054274753,0.34404877,0.0,0.3029083,0.6689409,0.3915449,0.72744536,0.7228385,0.77534515,0.6987085,0.0,0.35291898,0.7589967,0.0,0.64112556,0.6765256,0.66837597,0.6526907,0.61455613,0.6255141,0.47997087,0.6423812,0.77493566,0.60717905,0.45068833,0.23059535,0.2311858,0.7513869,0.67000407,0.4122908,0.74455094,0.8648339,0.52382493,0.7974261,0.4993843,0.35746896,0.5535211,0.0,0.0,0.0
ahiddenlifefilm,0.13444111,0.16935794,0.0,0.16907938,0.33425027,0.23323378,0.35338312,0.36790937,0.29579073,0.3323863,0.0,0.2686447,0.37991056,0.0,0.30889097,0.32864285,0.30066118,0.3038024,0.2963848,0.31920797,0.25890544,0.25151598,0.31424123,0.26088062,0.30938134,0.156365,0.17384869,0.36300218,0.17492378,0.20415309,0.29037952,0.41069725,0.2973811,0.32190597,0.26576746,0.13696347,0.24871777,0.0,0.0,0.0
alitamovie,0.3998925,0.4793229,0.0,0.48576012,1.0499533,0.47260585,0.6450543,0.95782113,1.0345958,0.9861241,0.0,0.7863096,1.091705,0.0,0.43092844,0.8957961,0.8350817,0.64363927,0.7977635,1.0738713,0.7281325,0.7371299,0.80032337,0.65954643,1.0908904,0.68868923,0.407067,1.1627288,0.28629154,0.44381934,0.79870987,1.0575219,0.733053,0.80516565,0.30842614,0.56820536,0.51683605,0.0,0.0,0.0
angelhasfallen,0.33889598,0.5060916,0.0,0.352598,0.76826394,0.60808426,0.83554924,0.8922907,0.5251286,1.0033177,0.0,0.5300189,1.083193,0.0,0.9211196,0.653295,1.0923257,0.743605,0.65988284,0.609004,0.5596394,0.7541927,0.7339878,0.62689567,0.8218032,0.40685552,0.3698283,0.96002734,0.62555313,0.348372,0.6359158,1.140614,0.69270605,1.1453177,0.50587624,0.3057544,0.42305106,0.0,0.0,0.15516923
angrybirdsmovie,0.42748296,0.3180183,0.0,0.9169544,1.5509342,0.89039284,1.8304764,1.2334338,1.1520089,1.7098112,0.0,0.5962432,1.3639408,0.0,0.6943244,0.8171039,0.815305,1.0422425,1.1427871,1.0220845,0.8626766,1.1055479,0.9773706,0.4236933,1.521736,0.682642,0.69291157,1.2277944,0.7579091,0.58448607,0.6778818,1.5755403,0.78726935,1.1496087,0.7930887,0.41956475,0.5291011,0.0,0.0,0.36162615
