movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119
21bridgesmovie,0.0,0.2710374,0.46079856,0.4546364,0.16080421,0.2279078,0.0881482,0.40974838,0.34079793,0.44468513,0.358361,0.0,0.5432841,0.0,0.0,0.42124632,0.11985877,0.53678983,0.0,0.2596298,0.41323823,0.010918765,0.36459994,0.34647492,0.6972642,0.26491427,0.37008944,0.4582236,0.12927707,0.18456519,0.46061373,0.25331655,0.34942275,0.23908234,0.2629669,0.49446458,0.3422442,0.32283345,0.36728323,0.4074003,0.5797594,0.50727904,0.095894225,0.4675197,0.12104909,0.41685423,0.5534834,0.36509818,0.26604995,0.37386686,0.4195421,0.39193192,0.2641438,0.47339118,0.0,0.43034908,0.48053035,0.35754672,0.32868215,0.48688802,0.6080405,0.607509,0.0,0.39237165,0.2267308,0.4709462,0.44155467,0.0,0.36943159,0.38900578,0.3301687,0.061929565,0.4645912,0.032832157,0.50346,0.3854996,0.00692652,0.4703991,0.42269802,0.39234734,0.29482216,0.15947871,0.12193536,0.7042834,0.3901356,0.0,0.0,0.34898645,0.0,0.0,0.59686774,0.0,0.30816567,0.32945752,0.29428378,0.0,0.43722528,0.19699788,0.47169045,0.18166701,0.0,0.5262811,0.1514398,0.11703289,0.49464363,0.6225679,0.3820287,0.2781053,0.40380535,0.48124313,0.0,0.52733964,0.5237748,0.4582136,0.2834845,0.31035385,0.28279343,0.37234786,0.24097827,0.1977641
47metersdown,0.0,0.40045696,0.7339872,0.39252815,0.23456071,0.402604,0.16616626,0.68081737,0.40595627,0.5942479,0.49947652,0.0,0.6506288,0.0,0.0,0.4229724,0.48441383,0.46449846,0.0,0.42856172,0.7463123,0.057024244,0.39481652,0.3537316,0.64737326,0.30143306,0.5596146,0.39160085,0.23207201,0.28978702,0.55214584,0.4034458,0.4666241,0.05514093,0.2886599,0.6356937,0.40379605,0.36435285,0.6392356,0.5858549,0.63318694,0.76188487,0.0902075,0.48221967,0.20700338,0.625116,0.53533477,0.4288632,0.53674734,0.19606587,0.65160817,0.40274936,0.37033865,0.57360804,0.0,0.6236365,0.4614817,0.44756392,0.2546837,0.6142397,0.60861486,0.29408416,0.0,0.5781316,0.12343,0.68167156,0.6112715,0.0,0.58311445,0.8856951,0.5492486,0.0,0.6350263,0.20303413,0.43726707,0.52571946,0.0,0.5462965,0.60020435,0.3232646,0.18961774,0.3121001,0.0,0.6363924,0.24652077,0.0,0.17390081,0.27171504,0.0,0.0,0.5036775,0.0,0.4427073,0.513878,0.6416211,0.0,0.4153476,0.2620997,0.9124671,0.35983032,0.0,0.66660416,0.1694978,0.2033123,0.4296793,0.64495796,0.5242617,0.30890355,0.52047884,0.5599457,0.0,0.6245405,0.5661635,0.7393052,0.45990026,0.36187285,0.32651183,0.46132943,0.44542485,0.20341188
abeautifuldaymovie,0.0,0.23402886,0.5110867,0.36260003,0.25938147,0.2776911,0.1253321,0.33414793,0.2374241,0.35162932,0.31703585,0.065501116,0.4197248,0.0,0.0,0.30401015,0.21509795,0.29341093,0.0,0.31641468,0.46866664,0.0,0.2911684,0.24912742,0.44622916,0.36562964,0.20133136,0.58987266,0.16764878,0.27459028,0.5286064,0.32889193,0.30620098,0.18323307,0.19142468,0.59967256,0.39612508,0.2612523,0.30741456,0.3130632,0.42713833,0.5867407,0.11557963,0.4361019,0.15475737,0.45607725,0.4521723,0.26573285,0.2903264,0.4291661,0.5259976,0.318167,0.2221063,0.5914307,0.0,0.38495335,0.45905218,0.36371297,0.23197988,0.46003133,0.50662065,0.5556087,0.0,0.51259905,0.21663377,0.4402377,0.409026,0.0,0.39133704,0.4622678,0.45776004,0.12233704,0.40504032,0.05151363,0.4676674,0.23308523,0.0,0.5056757,0.30200335,0.2799945,0.22277868,0.31051463,0.017854715,0.5266762,0.2515291,0.0,0.0,0.24715464,0.0,0.0,0.46196267,0.0,0.15922219,0.3043657,0.3841074,0.0,0.16221285,0.19034624,0.5647568,0.28170452,0.0,0.5813234,0.28062284,0.3180074,0.37860936,0.5314187,0.49645764,0.33291423,0.23439679,0.39543024,0.0,0.42145777,0.52887326,0.4938815,0.39050463,0.25135985,0.24015422,0.26320747,0.25621837,0.09214303
abominablemovie,0.0,0.29801524,0.8640307,0.5031412,0.39778426,0.38378277,0.15186027,0.5122763,0.68861675,0.38033026,0.34536627,0.0,0.6278907,0.0,0.0,0.31062183,0.33997044,0.89975363,0.0,0.37143078,0.8340555,0.061496027,0.47031784,0.353129,0.8387377,0.7152586,0.7781031,0.75440073,0.31736374,0.38475606,0.67264366,0.6897167,0.45466706,0.0,0.30238485,0.7844533,0.75063056,0.40084448,0.36700818,0.49297133,0.73096335,0.75465244,0.23279168,0.7539817,0.09180319,0.7022733,0.77283305,0.6277688,0.4511043,0.7535795,0.8569509,0.41277456,0.5064554,0.61111313,0.0,0.4801481,0.5321113,0.4900522,0.21941064,0.9605811,0.7927027,0.7921004,0.0,0.6027665,0.29007185,0.67949504,0.6653645,0.0,0.8495012,0.69920707,0.3257897,0.0,0.7127735,0.2588271,0.35368443,0.48796427,0.015428136,0.63673556,0.82333744,0.46221602,0.33391672,0.36536473,0.0,1.0202312,0.18144618,0.0,0.036997333,0.3218227,0.0,0.0,0.7018467,0.0,0.4572407,0.46963596,0.834262,0.0,0.3373673,0.22361231,0.71703994,0.3331728,0.0,0.8357392,0.5181858,0.21164817,0.6152593,0.91233736,1.00589,0.70178765,0.4222074,0.5513239,0.0,0.7512819,0.6275208,0.40064532,0.6653394,0.30111292,0.48472324,0.32120273,0.30645263,0.26129287
adastramovie,0.0,0.30192018,0.59425783,0.31043977,0.23279735,0.24979652,0.123489894,0.36820078,0.4388166,0.37386432,0.27528813,0.0,0.46519014,0.0,0.0,0.28966388,0.3784432,0.5720841,0.0,0.34543523,0.35220346,0.0,0.30158865,0.39471087,0.5671484,0.4173001,0.34830394,0.4350664,0.30061504,0.2844902,0.45516986,0.39277485,0.2359076,0.14777215,0.04137437,0.39335844,0.31865254,0.22422783,0.36335534,0.257307,0.437473,0.55655754,0.07223789,0.31443343,0.15416165,0.24316639,0.3911002,0.32649383,0.1615207,0.44987357,0.46533054,0.4324239,0.18516761,0.42524958,0.0,0.45614746,0.406925,0.5000619,0.35545892,0.44068795,0.41180757,0.39996278,0.0,0.43294448,0.24807839,0.54362595,0.3834292,0.0,0.4186967,0.39737707,0.32032087,0.05968502,0.24881847,0.108134866,0.44720975,0.39662394,0.0,0.3857601,0.32709983,0.2611863,0.22682981,0.060665,0.0,0.38849336,0.25139907,0.0,0.041094285,0.12271397,0.0,0.0,0.45304766,0.0,0.25389728,0.23310852,0.43879515,0.0,0.417818,0.11024863,0.546034,0.33828044,0.0,0.43496096,0.2746572,0.16851218,0.45653135,0.47334775,0.5024926,0.2324333,0.4461154,0.5312395,0.0,0.51361054,0.42679933,0.48694223,0.30416816,0.28161258,0.40785837,0.29503015,0.32530695,0.035655983
adogsjourneymovie,0.0,0.74512905,1.0932946,0.964937,0.771299,0.6177849,0.49409646,0.8631902,0.8470743,0.8831899,0.92494994,0.0,0.8362766,0.0,0.0,0.4548766,0.8043661,1.2167221,0.0,0.70012754,1.1048812,0.44219947,0.8697755,0.8363532,1.1253539,0.62924683,1.0707896,0.8233294,0.30488363,0.5672974,1.1244096,0.6077441,0.85995966,0.27672812,0.44941974,0.89295405,0.77106214,0.77780765,0.82051986,0.65922475,1.2982635,1.5516186,0.3824925,0.99884456,0.56070924,1.1083405,0.8427352,0.63295597,0.6916026,0.9149395,1.4724146,0.7772953,0.60472167,1.2347804,0.0,0.9607049,0.918172,0.6926696,0.79447657,1.1735069,1.2191929,1.3473582,0.0,1.0246683,0.6569317,1.5977323,0.6361629,0.0,0.92156106,1.1862899,0.75101507,0.10283457,0.8340074,0.20616913,0.855688,0.907784,0.0,0.86389875,0.6133441,0.81024206,0.3837985,0.26364255,0.0,1.4866706,0.7518781,0.0,0.058668233,0.4537338,0.0,0.0,1.0898285,0.0,0.6216076,0.73624176,0.845016,0.0,0.6439902,0.35467875,1.0647461,0.4629911,0.0,1.0071033,0.2827995,0.11310784,1.1708143,1.608751,1.0731137,0.86942893,1.3158076,1.2491722,0.0,0.91970533,1.4513446,1.1474847,1.0590861,0.5753478,0.7174683,0.57288253,0.6136842,0.2818893
aftermathmovie,0.0,0.15657279,0.4331528,0.24208397,0.1350188,0.10398918,0.06124883,0.28821132,0.35284603,0.33834344,0.33448973,0.0,0.28278092,0.0,0.0,0.24955073,0.1530027,0.3594608,0.0,0.15018833,0.3225177,0.0,0.33295447,0.30387422,0.3955071,0.32898444,0.309366,0.290371,0.22357859,0.19227882,0.40778995,0.25313762,0.23794246,0.121942714,0.13034794,0.366919,0.3214175,0.08607424,0.2678787,0.18701695,0.32549298,0.49369127,0.09317329,0.27385193,0.13005938,0.35763097,0.31233904,0.22627276,0.26786432,0.33309117,0.48346075,0.3690106,0.11973679,0.3784078,0.0,0.32981262,0.32330915,0.29422304,0.22044024,0.36003777,0.3437888,0.3301928,0.0,0.4022354,0.12977606,0.4775965,0.35506743,0.0,0.2783413,0.32301667,0.3025902,0.055864617,0.2984314,0.017335396,0.37198722,0.33895513,0.0,0.25693002,0.31495598,0.17489253,0.12107042,0.17149736,0.029593632,0.5582144,0.25944987,0.0,0.07009654,0.11461601,0.0,0.0,0.3764062,0.0,0.15840216,0.23581898,0.32734895,0.0,0.30868772,0.14684363,0.38390487,0.28008425,0.0,0.32056645,0.10585899,0.099789426,0.3761958,0.38640663,0.40065938,0.2522923,0.23784149,0.33155644,0.0,0.19696419,0.3693691,0.3540507,0.24320252,0.19537957,0.2653175,0.1715156,0.21545511,0.07771565
aftermovie,0.0,0.20215301,0.5437156,0.37754172,0.08447025,0.18874244,0.13737291,0.313515,0.45132643,0.41075045,0.34170136,0.0,0.38677818,0.0,0.0,0.27550852,0.27675962,0.3548306,0.0,0.36081266,0.51014465,0.10029082,0.3981701,0.3500395,0.5838161,0.35808405,0.5439694,0.495845,0.11972803,0.17763364,0.4414856,0.40051892,0.2388098,0.14828707,0.2607612,0.5107455,0.44438174,0.3675994,0.33333886,0.4309163,0.4304883,0.48624057,0.07413669,0.33587772,0.21457167,0.47123787,0.41361624,0.19454116,0.21919489,0.4133091,0.53202146,0.2861931,0.2485108,0.46825525,0.0,0.42734516,0.40822878,0.31161943,0.22353172,0.5393977,0.37471408,0.56413555,0.0,0.41614604,0.35327646,0.59555155,0.37962872,0.0,0.3513325,0.42592293,0.38406122,0.19071892,0.31767958,0.1915466,0.34045467,0.41666842,0.0,0.40578634,0.3550921,0.28066498,0.2268851,0.19741988,0.0,0.63864774,0.33662802,0.0,0.13385668,0.21702878,0.0,0.0,0.5075649,0.0,0.17374529,0.306969,0.4386282,0.0,0.4722379,0.2601276,0.56379056,0.34258413,0.0,0.47531998,0.0883102,0.24945113,0.40418482,0.5315336,0.6045702,0.2757855,0.36597723,0.42415246,0.0,0.4863358,0.61183786,0.51482296,0.40282732,0.2809333,0.33949968,0.13288084,0.267488,0.13043693
ahiddenlifefilm,0.0,0.10240294,0.2166274,0.16276559,0.08691994,0.08091948,0.056210503,0.15816814,0.17109904,0.15715662,0.14840268,0.0,0.16782291,0.0,0.0,0.12769054,0.08976237,0.21430865,0.0,0.13189651,0.19161408,0.001605311,0.14394194,0.14038457,0.2300203,0.17315689,0.15800588,0.17334595,0.09521812,0.098969385,0.19536984,0.15693375,0.1497282,0.07938142,0.06965618,0.20165975,0.16761732,0.12424666,0.12915991,0.14808948,0.21177098,0.24387369,0.059496246,0.17459817,0.08078349,0.19656287,0.17054994,0.15178901,0.11863591,0.17653784,0.21123005,0.15591635,0.09477798,0.20416288,0.0,0.16404204,0.16938764,0.19695894,0.14305112,0.19453825,0.19425349,0.20245257,0.0,0.17310575,0.09053958,0.22888517,0.14292914,0.0,0.17561008,0.18124661,0.16141337,0.022765845,0.15111044,0.04726023,0.18139125,0.16174886,0.0,0.18309824,0.16602412,0.13849698,0.09571049,0.07721026,0.004660923,0.24330863,0.12281489,0.0,0.032301985,0.07448156,0.0,0.0,0.19996712,0.0,0.092628255,0.1310097,0.16995177,0.0,0.16193275,0.086857505,0.21754439,0.13064055,0.0,0.1923786,0.08277878,0.07669335,0.21090682,0.21724029,0.21448545,0.16205443,0.18466051,0.19719392,0.0,0.18400113,0.23448944,0.17690742,0.14397345,0.11944348,0.1290634,0.10004062,0.10791498,0.05880789
alitamovie,0.0,0.32108024,0.8285011,0.6591079,0.37983456,0.4253638,0.37578064,0.5871071,0.42789042,0.7111505,0.54269063,0.0,0.62717634,0.0,0.086563274,0.501505,0.36137938,0.8489659,0.0,0.47037613,0.64227885,0.0,0.39711106,0.6297872,0.8534975,0.58925736,0.6016175,0.5491683,0.36060834,0.33466116,0.8398771,0.49679577,0.5577611,0.3274493,0.16321848,0.71184236,0.49319732,0.62871987,0.7148943,0.4639527,0.7103659,0.989545,0.20222129,0.5687026,0.4242979,0.5120958,0.59748197,0.49575564,0.39728442,0.71686566,0.8748799,0.63865715,0.47513336,0.61612767,0.0,0.6263746,0.57656854,0.67749494,0.70327944,0.7367157,0.63804054,0.49823904,0.0,0.5686606,0.2764453,0.7109625,0.62427473,0.0,0.5953139,0.6914514,0.57194793,0.3144192,0.5413234,0.27986178,0.57072204,0.54415125,0.062446933,0.44190735,0.5617802,0.49227428,0.374907,0.1042539,0.0,0.78621763,0.28177226,0.0,0.0725372,0.42301458,0.0,0.0,0.55254686,0.0,0.28540176,0.4201302,0.6639526,0.0,0.5671824,0.23808604,0.8062106,0.5443923,0.0,0.7783676,0.37047678,0.3866717,0.8100698,0.8367864,0.9772158,0.3657723,0.8347941,0.88823533,0.0,0.69085735,0.6935496,0.8219898,0.5638289,0.8299978,0.56471264,0.32189444,0.67187566,0.20982039
