movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.65801424,0.6372855,0.45831615,0.7672343,0.0,0.57705885,0.0,0.31165093,0.15139927,0.4788492,0.28069764,0.0,0.0,0.40681797,0.41436845,0.44927084,0.45346382,0.5582964,0.4604687,0.4110694,0.0,0.018793061,0.0,0.24614555,0.40964034,0.44892403,0.0,0.32884586,0.3511185,0.578681,0.37588727,0.23016056,0.46884298,0.31324872,0.7229719,0.7880317,0.28330207,0.43849823,0.0,0.0,0.60479,0.2120881,0.2698504,0.49075088,0.22875452,0.2600816,0.49691916,0.31506208,0.0,0.608809,0.38047498,0.6568715,0.2731847,0.0,0.58187497,0.30088642,0.2713809,0.1763527,0.4029104,0.40591303,0.67164993,0.6204701,0.42846158,0.22968552,0.5396985,0.0,0.5652075,0.0,0.7601228,0.61926425,0.17845592,0.17308402,0.19343394,0.0,0.31435603,0.4743571,0.337875,0.0,0.4984606,0.5479461
47metersdown,0.64930755,0.5058383,0.42377096,0.90290445,0.0,0.6917645,0.0,0.56386495,0.18508193,0.47016907,0.3537414,0.0,0.0,0.5554512,0.337515,0.7423436,0.37745634,0.4782837,0.40825132,0.7118348,0.0,0.0,0.0,0.6600963,0.24607141,0.600064,0.0,0.15142727,0.31167293,0.34280622,0.31372187,0.39994946,0.5592128,0.33726168,0.8891281,0.7897677,0.072501846,0.3523621,0.0,0.0,0.6363647,0.4758071,0.44225544,0.6359904,0.12913404,0.048920564,0.39395952,0.49214953,0.0,0.6168217,0.22830774,0.42603678,0.28135496,0.0,0.6726278,0.2634029,0.38172466,0.2594938,0.46909353,0.51211625,0.45730466,0.6629027,0.5827859,0.1483843,0.7275881,0.0,0.51031053,0.0,0.5858744,0.4881636,0.2127095,0.2322739,0.23589572,0.0,0.62335414,0.94931257,0.3234306,0.0,0.47537696,0.6218929
abeautifuldaymovie,0.46126413,0.40862364,0.28819436,0.5959629,0.0,0.5292296,0.0,0.28165853,0.19049485,0.45339194,0.35173383,0.0,0.0,0.24795818,0.32250047,0.42408517,0.36338532,0.37821123,0.3410851,0.5702077,0.0,0.0,0.0,0.38220426,0.4399682,0.3911992,0.0,0.0,0.19172755,0.44303095,0.3429998,0.19980481,0.37013003,0.3895123,0.4637677,0.6173533,0.06428956,0.36675164,0.0,0.0,0.58507293,0.10532883,0.22444606,0.5021785,0.08084157,0.28115475,0.31081748,0.34853527,0.0,0.4409685,0.104610056,0.59366465,0.21795423,0.0,0.4453113,0.18010339,0.35916808,0.20612693,0.3784858,0.34113875,0.26194066,0.44918606,0.2749409,0.17177011,0.51108867,0.0,0.4193493,0.0,0.4001509,0.46010578,0.271641,0.0824372,0.21225566,0.0,0.4913934,0.53732574,0.15409741,0.0,0.3691922,0.46499544
abominablemovie,0.7696484,0.57413316,0.80020535,1.1946347,0.0,0.7551463,0.0,0.2896748,0.33856112,0.8143323,0.2559039,0.0,0.0,0.41146624,0.7970599,0.7430956,0.6097865,0.33870733,0.34090406,0.8496524,0.052151978,0.13124418,0.0,0.5886491,0.8625839,0.6124259,0.0,0.24443975,0.20505801,1.0020559,0.43935665,0.15915976,0.9805532,0.42165554,0.6016981,1.0312573,0.25190204,0.54322296,0.0,0.0,0.67663974,0.22927737,0.35191604,0.7763045,0.0,0.66408545,0.9285646,0.52950794,0.0,0.7385384,0.1030142,0.9385919,0.28680718,0.0,0.66956365,0.2630882,0.60888004,0.3012675,0.315148,0.5866686,0.4140009,0.78486186,0.4346842,0.4673313,0.7942553,0.0,0.7059059,0.0,0.7100147,0.79813755,0.34930825,0.0,0.28151095,0.0,0.47131103,0.830353,0.4102379,0.0,0.85451937,0.40192178
adastramovie,0.3975095,0.42312244,0.37915853,0.4006491,0.0,0.21084774,0.0,0.26525673,0.24911435,0.35313535,0.23671474,0.0,0.0,0.17844644,0.276004,0.34822926,0.30044833,0.36721718,0.39965564,0.3433379,0.01727618,0.0,0.0,0.18936372,0.3740447,0.37915507,0.0,0.11504228,0.23210138,0.32036182,0.31541082,0.22880325,0.36567095,0.3073915,0.38784578,0.5012746,0.11535472,0.251491,0.0,0.0,0.38386524,0.0,0.26837465,0.2826978,0.15676385,0.13098635,0.21016635,0.34687614,0.0,0.31925327,0.07167433,0.49126935,0.21623316,0.0,0.30778956,0.18746372,0.3217044,0.24767014,0.2523435,0.36088923,0.36938864,0.428132,0.22547247,0.2109738,0.60438424,0.0,0.4515044,0.0,0.3205511,0.22537844,0.2700373,0.0,0.043659665,0.0,0.38557535,0.23173736,0.1493617,0.0,0.2995587,0.37503573
adogsjourneymovie,0.95915455,1.2097758,0.45100224,1.3607144,0.0,1.1129258,0.0,0.4111107,0.5535883,0.656306,0.3501613,0.0,0.0,0.7822018,0.7539919,1.0697689,0.54042304,0.6514315,0.95652914,1.1160014,0.0,0.0,0.0,1.0352393,0.9023441,0.5161383,0.0,0.39488408,0.89404404,1.0804,0.556237,0.6507237,1.1040887,0.3804448,1.3276856,1.1733502,0.6769621,0.83371544,0.0,0.0,1.4800583,0.7093255,0.68184143,0.7477642,0.73228776,0.55266273,0.88972116,0.15477008,0.0,0.7178119,0.6679893,1.2194207,0.28252926,0.0,0.8963896,0.2306601,0.39006528,0.2611004,0.5002745,0.6424738,1.4596872,1.3061076,0.626004,0.3405762,1.0334347,0.0,1.1598607,0.0,0.8004833,0.9938451,0.1059701,0.36897954,0.1981853,0.0,0.6801363,0.8032209,0.7362425,0.0,1.0474216,1.080301
aftermathmovie,0.34751225,0.44275764,0.37799346,0.5545446,0.0,0.43821856,0.0,0.3225054,0.15014489,0.28703442,0.16967295,0.0,0.0,0.38613215,0.39246553,0.3846967,0.3371264,0.34718707,0.32137793,0.35327035,9.642169e-05,0.0,0.0,0.20236185,0.35840783,0.3174471,0.0,0.05763096,0.3635078,0.4646433,0.24884835,0.20768614,0.4514914,0.2993303,0.41278726,0.680531,0.27738324,0.42408422,0.0,0.0,0.49119318,0.113151774,0.34274292,0.26080298,0.21270311,0.32316586,0.46599174,0.2947725,0.0,0.42671484,0.16186859,0.3847067,0.19519904,0.0,0.45681494,0.22310199,0.3669929,0.22614735,0.3291644,0.31397006,0.3765645,0.41378438,0.35584566,0.22361806,0.43007642,0.0,0.500755,0.0,0.43188667,0.48465466,0.19238669,0.15958089,0.253162,0.0,0.33300793,0.47873965,0.18364611,0.0,0.49275982,0.42165157
aftermovie,0.43834156,0.24511997,0.2156634,0.42422664,0.0,0.30965033,0.0,0.30917287,0.15471186,0.28150758,0.1758941,0.0,0.0,0.16506213,0.32818663,0.3087526,0.28720063,0.42844403,0.2881902,0.32880616,0.0,0.0,0.0,0.30499378,0.4070172,0.39224574,0.0,0.25722486,0.32857433,0.35521385,0.2555107,0.11485945,0.40591803,0.22781989,0.36401343,0.4955027,0.40564516,0.3503571,0.0,0.0,0.49560848,0.08353042,0.23209819,0.45377484,0.1838212,0.22561087,0.46231198,0.288993,0.0,0.45725426,0.09057972,0.4859619,0.25252542,0.0,0.33720776,0.100243315,0.29451776,0.14372483,0.43537638,0.30494472,0.52577233,0.5250646,0.38022825,0.22551154,0.50895953,0.0,0.46003845,0.0,0.28777358,0.34247717,0.17790148,0.076444864,0.31878728,0.0,0.51473933,0.48460162,0.27247897,0.0,0.37884045,0.3765409
ahiddenlifefilm,0.26579893,0.23167169,0.21313313,0.32552072,0.0,0.24963039,0.0,0.14839895,0.089436926,0.21584791,0.15672736,0.0,0.0,0.19514623,0.23695093,0.25343627,0.21672478,0.2189492,0.21835162,0.23007926,0.0,0.0,0.0,0.19169846,0.24589941,0.21543548,0.0,0.07857037,0.17551488,0.2526718,0.17663214,0.12553312,0.25832033,0.19492364,0.27654132,0.36461455,0.127379,0.18124126,0.0,0.0,0.2811174,0.08789083,0.18223457,0.2360957,0.12751359,0.15292545,0.20478134,0.19803172,0.0,0.23317176,0.110110834,0.31293386,0.14140023,0.0,0.23603737,0.1093099,0.20343281,0.11129591,0.1920931,0.1759614,0.24360922,0.2837272,0.19037095,0.12278554,0.29454032,0.0,0.25723544,0.0,0.26901668,0.2315876,0.12649488,0.07225488,0.11835889,0.0,0.2370577,0.2885561,0.13383132,0.0,0.25874567,0.24629438
alitamovie,0.62616795,0.42016503,0.48893946,0.5069855,0.0,0.6215395,0.0,0.39826155,0.3999696,0.48171774,0.358394,0.0,0.0,0.4113478,0.603385,0.46206304,0.33102632,0.4368642,0.35982278,0.6286272,0.15701027,0.0,0.0,0.40163985,0.80327195,0.24764308,0.0,0.08262944,0.10568489,0.63410515,0.41981697,0.30877697,0.54163873,0.39258152,0.5184846,0.75997686,0.18318738,0.4581112,0.0,0.0,0.68477327,0.0,0.41130003,0.63835967,0.31153932,0.3381774,0.44613004,0.49997142,0.0,0.43475595,0.06118686,0.78588396,0.5940359,0.0,0.65517926,0.019026753,0.63408554,0.47854295,0.57329786,0.4439076,0.2793301,0.57956314,0.24298999,0.17870748,0.81081325,0.0,0.58996886,0.0,0.59554416,0.48332125,0.37436646,0.12114689,0.2573174,0.0,0.52985334,0.47188008,0.33930534,0.0,0.35934252,0.5746081
