movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119
21bridgesmovie,0.39628822,0.13078998,0.6602832,0.052283857,0.0,0.35974288,0.6215437,0.48426417,0.40627012,0.40434444,0.0,0.0,0.13072437,0.23159127,0.32263154,0.26638728,0.071638346,0.44433898,0.35994977,0.035451706,0.34291583,0.29169503,0.6087345,0.37213027,0.31256804,0.3842751,0.2470149,0.24435191,0.5595356,0.42728803,0.31227183,0.23353462,0.1597519,0.1526848,0.35159156,0.33038616,0.5628924,0.4828071,0.10327176,0.2718329,0.43142003,0.0,0.0,0.0,0.05516367,0.27149004,0.2942833,0.19915512,0.35842368,0.43440917,0.5710599,0.5496676,0.40043578,0.29579917,0.5825113,0.0,0.2026343,0.3945979,0.3024322,0.28960705,0.5112014,0.22181079,0.48733932,0.07017948,0.52149683,0.0,0.53929794,0.29985633,0.66297674,0.5039761,0.11938672,0.3190154,0.0,0.29993525,0.40169322,0.42218062,0.45268285,0.08182255,0.3954791,0.36808753,0.23592265,0.5933672,0.025081433,0.0,0.0,0.534776,0.1722396,0.15334955,0.48170707,0.35355896,0.42770526,0.08200254,0.45162395,0.33222923,0.52639216,0.25010666,0.613324,0.0,0.0,0.0,0.339069,0.26109523,0.045898046,0.37796125,0.22540903,0.18692034,0.33924568,0.29481027,0.4346893,0.0,0.338026,0.34773874,0.0,0.4754919,0.3480305,0.69086814,0.45452276,0.18269128,0.3904189,0.6326855
47metersdown,0.49284238,0.28931424,0.6606807,0.16323885,0.0,0.3559644,0.70960337,0.45076084,0.5199544,0.1486893,0.0,0.0,0.42559034,0.338447,0.103246935,0.504314,0.29243737,0.58697337,0.31938756,0.14149898,0.37786537,0.2427012,0.80215997,0.797193,0.4355104,0.4696482,0.3433823,0.11589193,0.8582549,0.38089982,0.3333944,0.21289288,0.22473675,0.068153284,0.597106,0.56263757,0.5616834,0.72202575,0.17891578,0.34856418,0.39750224,0.0,0.0,0.0,0.0,0.20863879,0.29796317,0.325489,0.4818931,0.50118583,0.6704383,0.5337743,0.5157866,0.34360868,0.58398414,0.0,0.36469838,0.558968,0.28963447,0.3404177,0.32647073,0.17951274,0.4118482,0.26812184,0.7502392,0.0,0.4530861,0.35003972,0.44699073,0.84901875,0.46689424,0.44841024,0.0,0.45413122,0.49480703,0.35082594,0.7724829,0.17689006,0.40525737,0.27641553,0.30119035,0.48636827,0.13604265,0.38091338,0.0,0.52117753,0.0,0.38063425,0.27350038,0.12453039,0.29988223,0.015501918,0.38317665,0.4859917,0.5267978,0.54347754,0.5640497,0.0,0.0,0.0,0.52381945,0.23346758,0.12023197,0.24353231,0.0,0.24112712,0.36009723,0.46543407,0.33229664,0.037842773,0.52208716,0.59182703,0.0,0.6542012,0.4635231,0.6474515,0.4988635,0.24239495,0.4324456,0.30257165
abeautifuldaymovie,0.25016126,0.23753378,0.5200851,0.07547198,0.0,0.29472345,0.6967204,0.40531814,0.37014988,0.22278026,0.0,0.0,0.15748614,0.38186422,0.1327028,0.42334008,0.2120889,0.3099518,0.21370916,0.1435767,0.41798875,0.39447126,0.66363174,0.41035944,0.36934218,0.42855865,0.32494777,0.3087599,0.60536,0.5119793,0.35972348,0.23481779,0.25885648,0.3238431,0.36899585,0.5261814,0.38110352,0.44902217,0.129887,0.3124523,0.37938142,0.0,0.0,0.0,0.08374488,0.28805742,0.3085517,0.26504317,0.13549235,0.3270546,0.4129939,0.42964423,0.44542214,0.1503137,0.44066444,0.024191935,0.3134791,0.25268313,0.264955,0.25295478,0.31352994,0.30198935,0.3247524,0.2185681,0.45612434,0.0,0.38949803,0.35904738,0.5394824,0.39915496,0.1604345,0.5209412,0.0,0.28895992,0.47402927,0.3655195,0.53276014,0.009033546,0.22582078,0.37250298,0.21330395,0.34888914,0.0,0.0597766,0.0,0.4155291,0.18995954,0.25430423,0.24035767,0.18922287,0.18485245,0.17050311,0.27570274,0.52005243,0.35340372,0.25911286,0.5770074,0.0,0.0,0.0,0.17296256,0.34647736,0.19961973,0.2489988,0.1427578,0.21721295,0.24662988,0.2916524,0.3473051,0.011878829,0.26825336,0.4493201,0.0,0.41099766,0.33494824,0.5127723,0.3684736,0.21740127,0.3713596,0.35855225
abominablemovie,0.42474133,0.418385,0.65813226,0.2897372,0.0,0.54833674,0.63612294,0.5296398,0.67500484,0.23097768,0.0,0.0,0.37628916,0.16154507,0.37417063,0.33039108,0.0,0.49449143,0.19686714,0.30384478,0.5667659,0.42883196,0.70594513,0.7492488,0.278472,0.5962942,0.07456858,0.4445605,0.703814,0.7078762,0.5885376,0.0,0.32022363,0.3125979,0.60062,0.8173088,0.7039728,0.703379,0.033693947,0.511413,0.5722812,0.0,0.0,0.0,0.10383745,0.29584643,0.36641297,0.2278024,0.6280559,0.37989405,0.61247957,0.6834923,0.76974076,0.42766827,0.5828444,0.18571427,0.43185195,0.6192489,0.48537102,0.54285014,0.49408808,0.0897325,0.66314167,0.20889728,0.60199076,0.0,0.5192661,0.30599108,0.6928919,0.62066853,0.33378094,0.4432906,0.0,0.542451,0.5184242,0.5644521,0.6757593,0.079273656,0.505428,0.44063538,0.29087698,0.5568313,0.12914154,0.20159602,0.0,0.33037418,0.26727906,0.1532126,0.36245257,0.3770318,0.24545036,0.068064764,0.53144217,0.31937298,0.43621662,0.6068823,0.6794787,0.0,0.0,0.0,0.5028239,0.1282922,0.42400762,0.38535133,0.107119605,0.22888868,0.30007714,0.57986397,0.6415466,0.0,0.36212155,0.5429464,0.0,0.8311302,0.46652192,0.7420343,0.65610117,0.34280878,0.47010827,0.5901344
adastramovie,0.18627077,0.21889283,0.44554436,0.043577958,0.0,0.2260832,0.29066128,0.296478,0.30164716,0.15121661,0.0,0.0,0.20904757,0.17800625,0.2017939,0.30040294,0.15894087,0.3985771,0.27286333,0.12208837,0.35856307,0.35700735,0.5446219,0.4135208,0.16553673,0.356609,0.3980645,0.120880544,0.5309873,0.2882896,0.22574657,0.20832644,0.28635538,0.2164891,0.28707573,0.16699249,0.26170588,0.3358859,0.10074614,0.3224782,0.29387856,0.0,0.007344221,0.0,0.019271586,0.32549253,0.33645782,0.26440603,0.21629697,0.29344982,0.21368256,0.45913595,0.47378936,0.14760897,0.42822063,0.0,0.2178362,0.37732542,0.24954736,0.231158,0.30927017,0.18584254,0.42796975,0.29536074,0.3900323,0.0,0.45961872,0.24229798,0.5208297,0.49519145,0.19516876,0.23822023,0.0,0.2600404,0.36664015,0.35996065,0.45859045,0.14412731,0.18991138,0.40639865,0.2786271,0.42563257,0.116207026,0.0,0.0,0.30626026,0.11019108,0.21180639,0.37419283,0.2399828,0.22198169,0.13842903,0.33299643,0.31344113,0.3741807,0.2223448,0.4832294,0.0,0.0,0.0,0.34468094,0.33192345,0.28305334,0.1896219,0.0930502,0.13628386,0.27823704,0.24259172,0.37564066,0.0,0.2774941,0.22464618,0.0,0.47618926,0.30780327,0.43119788,0.26224235,0.2148624,0.44172436,0.36377066
adogsjourneymovie,0.8207033,0.48918262,0.9391605,0.032122526,0.0,0.6304588,1.4091022,1.0732726,1.1056018,0.27072167,0.0,0.0,0.4369646,0.7959821,0.36791384,0.45370084,0.12200402,0.7390474,0.5547757,0.3278641,0.48765644,0.7548132,1.4183328,1.0229737,0.7117543,0.6649983,0.60919994,0.5293705,1.2932702,0.9666223,0.7620069,0.2762489,0.5575769,0.65986913,0.8941826,1.0453788,1.0660955,1.0673376,0.036457546,0.40184072,0.7928375,0.0,0.0,0.0,0.09354081,0.35445204,0.8995327,0.42592603,0.21959394,0.67150086,0.94829065,0.7290614,0.88691336,0.8622181,1.2173214,0.0,0.34679905,0.8826244,0.5352466,0.6294801,0.9279372,0.73208773,1.2678537,0.2803372,0.92660695,0.0,1.0186195,0.5430919,1.3357208,1.1684321,0.18132392,0.9968278,0.0,0.5889629,1.1229419,0.8804613,0.8015764,0.30533472,0.83893424,0.32327783,0.57520694,0.997974,0.021939823,0.0,0.0,0.5565761,0.30704513,0.56426734,0.99528426,0.5989235,0.84034926,0.1660049,0.7612777,0.42863873,1.3049581,1.0993419,1.2762868,0.0,0.0,0.0,0.8348354,0.7805816,0.56607497,0.6012467,0.31611726,0.44756895,0.7921455,0.6113548,0.7747501,0.0,0.6729515,0.7440452,0.0,0.96522146,0.62238246,1.1044842,0.42302164,0.3000845,1.2238094,1.1645969
aftermathmovie,0.2928675,0.15351655,0.49365443,0.10376947,0.0,0.18415248,0.3884396,0.3566369,0.271842,0.2213408,0.0,0.0,0.13855639,0.21750358,0.18334119,0.2502843,0.16133624,0.35365134,0.3346921,0.031665854,0.41207623,0.16282135,0.4716941,0.3045135,0.21954273,0.3341116,0.22104369,0.22846784,0.40896928,0.24526802,0.29412863,0.17909266,0.26422894,0.17519265,0.42438635,0.3793802,0.38424504,0.3507215,0.0,0.29948273,0.47390348,0.0,0.0,0.0,0.0,0.18477035,0.32469234,0.16296615,0.2202707,0.28043625,0.29976293,0.43327957,0.28506127,0.16977817,0.46347126,0.0,0.14162718,0.32988194,0.30514959,0.20944156,0.35499194,0.053795245,0.32333523,0.18508463,0.40612534,0.0,0.4324856,0.16670087,0.37041077,0.42450404,0.2544529,0.16207413,0.0,0.2722111,0.39685726,0.31004712,0.51921344,0.058262557,0.22615689,0.2445048,0.25527224,0.41718695,0.055446573,0.009772596,0.0,0.40948159,0.007119363,0.14068504,0.39260626,0.14970064,0.30426523,0.0063387714,0.22103164,0.25811055,0.31463796,0.20977952,0.2982434,0.0,0.0,0.0,0.34666756,0.32051113,0.27071047,0.23617761,0.041078337,0.17736332,0.32636195,0.3481133,0.33912912,0.0,0.34376073,0.40308937,0.0,0.4402503,0.21733294,0.34475386,0.33607155,0.28331408,0.34345037,0.24794278
aftermovie,0.4017348,0.21066295,0.58581007,0.048965376,0.0,0.18886793,0.60403395,0.5350455,0.35146728,0.24936882,0.0,0.0,0.2885457,0.43284136,0.21740618,0.3391794,0.07775208,0.5697068,0.2740433,0.041254774,0.41288364,0.3193564,0.5819559,0.43919834,0.347373,0.28618205,0.30590868,0.12141293,0.49986905,0.2720533,0.09788369,0.25613326,0.36618465,0.19808836,0.29269722,0.46550095,0.4313746,0.4821434,0.14075342,0.4137137,0.42470455,0.0,0.0,0.0,0.019902222,0.38134462,0.215328,0.28960246,0.10671279,0.43251935,0.39119396,0.3727988,0.49516425,0.11859948,0.69525886,0.0,0.25349355,0.43508166,0.19516845,0.53730834,0.25077957,0.31436196,0.48383296,0.37343198,0.4365874,0.0,0.41449246,0.39277416,0.35342604,0.48006988,0.09922214,0.30527037,0.0,0.1699049,0.4329052,0.24701983,0.31354037,0.0,0.33248594,0.26671076,0.44632778,0.3494232,0.013199141,0.05496213,0.0,0.22331852,0.08308959,0.29463142,0.46729407,0.23633537,0.41852996,0.2908379,0.43969914,0.39489675,0.43396443,0.21911816,0.49612993,0.0,0.0,0.0,0.29840764,0.31252614,0.14657533,0.19202395,0.09960039,0.23323804,0.21280253,0.45149106,0.39713457,0.0,0.4141638,0.47269332,0.0,0.5383205,0.3861956,0.5444411,0.5744053,0.16096443,0.29635,0.36571938
ahiddenlifefilm,0.16243677,0.123717025,0.2782017,0.05042437,0.0,0.1274473,0.2706842,0.20433758,0.19788061,0.12143728,0.0,0.0,0.07166283,0.14264251,0.10121334,0.1372391,0.059731122,0.19007975,0.14423841,0.05430302,0.16137888,0.12946072,0.26771477,0.22281083,0.17215128,0.16989161,0.1408729,0.12179473,0.23840934,0.15577066,0.10165176,0.104224935,0.15330668,0.08405286,0.19978419,0.19371423,0.22529483,0.20810348,0.058294207,0.13397926,0.2127273,0.0,0.0,0.0,0.033216033,0.102688015,0.14493418,0.15512678,0.14132792,0.15014935,0.16893983,0.21921122,0.19561628,0.1104776,0.23546222,0.0,0.10192451,0.15859632,0.14627253,0.1508711,0.17146814,0.12426748,0.20656265,0.093978934,0.21370466,0.0,0.21398863,0.14653319,0.22968602,0.25262448,0.083934985,0.17856774,0.0,0.1197314,0.2193199,0.18816972,0.2127839,0.04620687,0.14431496,0.117246926,0.10942095,0.21377993,0.02763611,0.0017998079,0.0,0.21707337,0.057189703,0.11823052,0.19530274,0.11729759,0.14721498,0.06377842,0.15006219,0.17046985,0.20671928,0.11222783,0.2159143,0.0,0.0,0.0,0.18109947,0.14695615,0.10511087,0.11551459,0.053795096,0.10401179,0.15591156,0.15286106,0.17521316,0.0,0.15396994,0.21378069,0.0,0.23363307,0.17642032,0.22935665,0.17893831,0.10979894,0.19170249,0.21696518
alitamovie,0.22015883,0.052843545,0.7593518,0.0,0.0,0.39936233,1.0177541,0.56302536,0.7413717,0.40379465,0.0,0.0,0.22784992,0.5029622,0.45561418,0.5514638,0.10384689,0.37007454,0.4580184,0.21792564,0.56392413,0.3857583,0.87578696,0.7339021,0.33167267,0.5994964,0.17886877,0.19784693,0.630303,0.42825252,0.14305541,0.2420256,0.3816591,0.36794573,0.57022744,0.72539955,0.5339781,0.7743035,0.08981652,0.4649303,0.51423573,0.0,0.0,0.0,0.0,0.3482107,0.53707623,0.56868935,0.4661522,0.39104724,0.4456022,0.7725212,0.8208437,0.40326315,0.5493135,0.0,0.20417318,0.5225771,0.33789057,0.6464044,0.7428113,0.2445631,0.75916135,0.44602555,0.8299988,0.0,0.5887818,0.6035838,0.5770196,0.7352444,0.20440963,0.60070425,0.0,0.48992056,0.9481844,0.5133018,0.45743182,0.052322686,0.39341825,0.22397469,0.33178282,0.8654159,0.0,0.24768776,0.0,0.834269,0.0022508465,0.3222673,0.4983381,0.14922315,0.20264183,0.15997928,0.56994534,0.5817791,0.64277244,0.38241294,0.7138163,0.0,0.0,0.0,0.4870467,0.5206623,0.072974,0.24475934,0.49363926,0.29074678,0.36726907,0.33064833,0.5206886,0.0,0.41078016,0.6900661,0.0,0.82063943,0.38114363,0.7769487,0.37739602,0.67032707,0.485676,0.546395
