movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.0,0.0,0.8694514,0.73617315,0.08027038,0.69712806,0.17838156,0.47730428,0.7608484,0.18235886,0.6824298,0.19240113,0.69480264,0.0,0.37223607,0.87572813,0.62534934,0.6166888,0.74749714,0.58823127,0.25073272,0.0,0.6502137,0.6636871,0.62819386,0.5757573,0.74140316,0.36353776,0.24232353,0.6530453,0.96262604,0.87984616,0.29974863,0.92302895,0.22062603,0.6120819,0.7529078,0.53381383,0.7851079,0.9297889
47metersdown,0.0,0.0,0.99927247,0.7538163,0.0,0.7550549,0.064341635,0.5381536,0.55805147,0.32079506,0.5919423,0.0,0.5538178,0.0,0.65030867,0.9875448,0.408046,0.8506477,0.5978231,0.79227865,0.029170487,0.0,0.99307317,0.4355675,0.61598176,0.5962795,0.5486931,0.47955492,0.51345164,0.5624317,1.2715083,1.1173301,0.1593836,0.9049107,0.21736321,0.7726734,0.81794614,0.31684107,0.4552496,0.6609381
abeautifuldaymovie,0.0,0.0,0.66517425,0.42982656,0.2395525,0.645314,0.5185853,0.48004723,0.6817869,0.21332109,0.46333268,0.2509275,0.62474567,0.057624534,0.44397372,0.74858093,0.54841775,0.4593467,0.7550984,0.5390364,0.19980004,0.0,0.6177332,0.65059125,0.52626365,0.6611099,0.7111376,0.47440034,0.47500426,0.61962414,0.8317987,0.52209896,0.2553195,0.666468,0.31821704,0.65777624,0.9337711,0.42407253,0.5124388,0.76977944
abominablemovie,0.0,0.0,1.3433229,0.98675954,0.178797,0.6309275,0.395873,0.5438492,1.0468369,0.18555531,0.9622065,0.3697615,1.3448207,0.0,0.3908578,1.1388305,1.2888261,0.56730634,0.6315576,1.1227903,0.57607824,0.0,0.8524715,0.83726835,1.080027,0.6016412,1.0251487,0.3357123,0.46097618,1.0239755,0.8821789,1.239643,0.521402,1.2695476,0.5175082,1.0965512,1.331582,0.4290431,0.7421561,1.0512218
adastramovie,0.0,0.0,0.63831663,0.48703107,0.09073098,0.52253276,0.1958754,0.404122,0.61825967,0.29914138,0.5723597,0.17595558,0.4743677,0.2148027,0.36381167,0.7311909,0.526929,0.48000997,0.3032771,0.65344864,0.17557007,0.0,0.51153433,0.26968998,0.58302486,0.5721218,0.6128533,0.33620644,0.44592696,0.6329979,0.59256226,0.6598629,0.09029311,0.71188,0.22460917,0.3809457,0.6405802,0.44318736,0.5529774,0.6639557
adogsjourneymovie,0.0,0.0,1.1424778,1.2285006,0.0,0.9226873,0.8374329,0.7166785,1.045592,1.2879038,0.9795027,0.45895544,1.2302394,0.23049973,0.26209652,1.1009357,1.0701023,1.0187188,1.1397896,1.4866846,0.424759,0.0,1.3489935,1.1936232,1.2119159,0.8095745,1.1700221,0.8374844,1.026429,1.239057,1.7921841,1.1602175,0.78350145,1.2994779,0.4074296,1.6600645,1.5070864,0.19021276,0.68129253,1.536983
aftermathmovie,0.0,0.0,0.6622509,0.5732804,0.049675927,0.45355058,0.16051304,0.19976957,0.6170838,0.1934708,0.5100933,0.06458092,0.56932336,0.06882712,0.3110354,0.48954648,0.438701,0.45417756,0.4354941,0.3885271,0.24139886,0.0,0.40741065,0.2812727,0.4454993,0.47870994,0.5226177,0.30860114,0.29547077,0.50061643,0.58433586,0.4925869,0.07194085,0.5953224,0.14189552,0.5046213,0.56965995,0.30404726,0.41020846,0.5556411
aftermovie,0.0,0.0,0.7573304,0.64831084,0.08458342,0.38199258,0.13383606,0.2674455,0.6468073,0.18479332,0.66553587,0.26698944,0.41387087,0.0,0.27481622,0.56226397,0.49291143,0.5544366,0.5543563,0.4087289,0.2282952,0.0,0.49890903,0.3859021,0.7266014,0.49830645,0.62060136,0.33586583,0.21499698,0.43899265,0.50751895,0.5803965,0.16652665,0.5125419,0.16750404,0.37981257,0.76185656,0.3334849,0.3875452,0.72676724
ahiddenlifefilm,0.0,0.0,0.36056778,0.3464517,0.082382925,0.30971992,0.150026,0.20730689,0.32568932,0.12507656,0.26494616,0.11305588,0.32484433,0.021216407,0.1545063,0.3173481,0.33498546,0.26967922,0.304324,0.3011149,0.12081674,0.0,0.3176721,0.29192615,0.31398767,0.26048222,0.31778648,0.19297239,0.20838426,0.3164355,0.3832851,0.33278084,0.12754601,0.39184168,0.13728249,0.28382367,0.39760983,0.190415,0.26992506,0.349393
alitamovie,0.0,0.0,0.80255234,0.90863556,0.18912715,0.79281104,0.3158555,0.20489992,0.7327714,0.3402863,0.80282044,0.107090615,0.8684223,0.2099307,0.20522916,1.3004278,0.70319873,0.81706995,0.6129614,1.0317745,0.2685199,0.017285056,1.0249326,0.7453631,0.829589,0.8764325,0.83504814,0.56491596,0.8551257,1.1721153,1.2154622,0.83589417,0.2760592,1.0317806,0.43124914,0.4019716,0.8978536,0.6805203,0.9933858,0.9803367
angelhasfallen,0.0,0.0,0.9254594,0.8947503,0.023592606,0.7071337,0.3485603,0.67257494,0.93697596,0.29902473,0.882787,0.45895138,0.7369544,0.046773106,0.40624958,0.8203682,0.9665735,0.6385252,0.7448782,0.55597734,0.3643415,0.0,0.9945281,0.8725341,0.9327192,0.7142798,0.7140949,0.33591115,0.44999182,0.8226839,0.90085965,0.7881279,0.09117451,0.879678,0.258544,0.70041215,1.0473472,0.65662354,0.5470626,0.85973936
angrybirdsmovie,0.0,0.0,1.4859891,1.0884197,0.3347047,1.2676861,0.62184304,0.19327052,0.98536485,0.730387,0.5986655,0.8613606,1.4937536,0.15116331,0.760709,0.80459416,1.3415827,1.033293,1.476469,1.0312567,0.48079133,0.0,0.9289312,0.8741739,1.2020626,0.8865363,1.2233288,0.68404645,1.3004357,1.0698256,1.7373214,1.0104204,0.44389665,1.673942,0.3140765,1.3245448,1.5141945,0.7840135,0.6110806,1.8469677
annabellemovie,0.0,0.0,1.3991954,1.1899782,0.12910697,0.98289007,0.32293433,0.9055119,1.1850893,0.33306202,1.1193453,0.4209489,1.2708788,0.0,0.6069758,1.2261337,1.1365118,0.7296782,1.1321493,0.8382177,0.3841732,0.0,1.1310966,0.79190993,0.97712255,1.1999146,1.4116209,0.44726178,0.69926846,0.84342897,1.4368272,0.916932,0.30497408,1.2650856,0.46718135,0.8593823,1.4678735,0.90971947,0.94179606,0.9894058
annamovie,0.0,0.0,0.78717065,0.4964502,0.23271939,0.6435754,0.21108633,0.3518343,0.7615962,0.21163079,0.34594345,0.2796884,0.6047825,0.0,0.40077972,0.6025835,0.7280144,0.61442345,0.6403934,0.56060064,0.0,0.0,0.7941911,0.5977911,0.6983033,0.4280398,0.6829095,0.32661003,0.54901165,0.6809267,0.7238047,0.73484045,0.337606,0.82915527,0.24148628,0.44449124,0.6583915,0.25497624,0.412124,0.80612916
