movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.48890218,0.34619033,0.3218015,0.0,0.26400697,0.1164391,0.42091802,0.26735693,0.5123425,0.57080376,0.34875256,0.49224925,0.7105229,0.21066032,0.47323212,0.0,0.22838375,0.4693861,0.30531082,0.4798932,0.29544485,0.3662033,0.40550587,0.51295465,0.3989459,0.23158348,0.48565146,0.19767918,0.15858652,0.4839122,0.37687764,0.0,0.23833345,0.5389383,0.41459087,0.37648296,0.69825184,0.56715035,0.35308167,0.0,0.22268485,0.19762589,0.15412697,0.43919465,0.51997644,0.32701227,0.43665302,0.32972187,0.5317574,0.51980305,0.38537753,0.5482479,0.4370949,0.6175851,0.5631036,0.41358343,0.5661996,0.4375488,0.41993463,0.17691827,0.28819776,0.48763007,0.35797575,0.26275504,0.0,0.30547637,0.20458035,0.48414457,0.29058453,0.18882978
47metersdown,0.54773027,0.35864723,0.27618,0.0,0.5299906,0.31740248,0.62014955,0.3099021,0.7324254,0.54914397,0.5125309,0.8252945,0.6303024,0.3044396,0.7284037,0.0,0.24357659,0.51947105,0.2594589,0.7578461,0.54167,0.6853799,0.3722106,0.89123416,0.15280013,0.46600112,0.4770712,0.22321016,0.20005614,0.5015444,0.7034393,0.0,0.2015342,0.87261546,0.16839851,0.47745222,0.9815564,0.28423145,0.74492764,0.0,0.5531751,0.46636748,0.479595,0.7381567,0.73181784,0.5534204,0.2646709,0.33102742,0.67486435,0.332302,0.32220346,0.6970093,0.6704371,0.77593166,0.7338273,0.3257644,0.5226794,0.61292475,0.76372075,0.28130695,0.46638343,0.49229676,0.47128642,0.2694552,0.0,0.4744292,0.47268552,0.267849,0.30726963,0.0
abeautifuldaymovie,0.57504934,0.20853435,0.21625015,0.0,0.33876354,0.18070096,0.34981766,0.33078563,0.6687109,0.50532144,0.39795145,0.49553,0.35739487,0.26963276,0.38985088,0.0,0.16405557,0.63732916,0.27013502,0.40622866,0.21480647,0.41590694,0.38225913,0.52375203,0.1945712,0.1196087,0.4821042,0.11927521,0.07555348,0.5210904,0.51892203,0.0,0.19398133,0.37150314,0.21596853,0.1929554,0.58967733,0.33141565,0.37658527,0.0,0.12233925,0.25489497,0.068549044,0.52341676,0.4725427,0.3656038,0.20098181,0.41046977,0.45661575,0.17535812,0.35615352,0.27700952,0.691761,0.6346831,0.5202866,0.33773962,0.44976097,0.47189483,0.47808522,0.28747585,0.22021845,0.30161119,0.33460808,0.32996455,0.0,0.24048433,0.36767292,0.3326596,0.17616801,0.13728955
abominablemovie,0.6352345,0.5011971,0.4366535,0.0,0.8874686,0.38918245,0.65358824,0.7512473,1.0026337,0.600796,0.51957273,0.6375425,0.8880987,0.68422884,1.1497085,0.023092505,0.12995824,1.0941812,0.5433266,0.8125563,0.6996083,1.0605894,0.71115565,0.87969357,0.6861539,0.12857345,0.7888305,0.40293196,0.5414182,0.92423135,0.656092,0.0,0.15425749,0.7469852,0.7009685,0.41117132,0.72595155,0.64638644,0.73978084,0.0,0.23209327,0.64233446,0.34411657,0.8846472,0.917634,0.6010721,0.22115794,0.59662193,0.86659735,0.64593005,0.63610196,0.70969975,1.2127542,1.0827304,1.0380487,0.34110704,0.7595985,0.4787305,0.9794972,0.6223869,0.41276002,0.362625,0.5929335,0.36716673,0.0,0.7190876,0.42057586,0.6995899,0.58761394,0.05754652
adastramovie,0.69615483,0.29008907,0.29482326,0.0,0.35588065,0.17761181,0.31427658,0.376226,0.63059664,0.5476068,0.26493245,0.51369786,0.5180412,0.35905313,0.38493294,0.0,0.27849156,0.5421747,0.26553446,0.45687696,0.27883863,0.5102805,0.3928295,0.6258942,0.28314412,0.0,0.42420647,0.18802415,0.026000181,0.34086242,0.46017283,0.0,0.073924705,0.46746632,0.29611924,0.33601725,0.62597764,0.38153544,0.60710686,0.0,0.2491637,0.32413968,0.24960892,0.5009337,0.61942565,0.3719419,0.41067165,0.5034233,0.44856644,0.2350296,0.39166507,0.379512,0.66621625,0.53855973,0.50687784,0.17615278,0.30225396,0.5892584,0.5244018,0.35301107,0.13551879,0.22863236,0.38801187,0.33022445,0.0,0.267441,0.40426964,0.35470557,0.2586271,0.090321265
adogsjourneymovie,1.3358271,1.5355977,0.69870645,0.0,0.6335614,0.31734884,0.60861087,0.7409651,1.6029184,1.1362916,0.60122496,0.8059054,0.91679007,1.2161685,1.0333174,0.022431944,0.5125964,0.8481421,1.1370037,0.59898263,0.45390046,1.5839013,0.29467866,1.240217,0.97527504,0.11549232,0.9712865,0.06230904,0.4602505,1.2411932,0.7227183,0.0,0.32512408,1.5149083,0.60175943,0.5132038,1.0702085,0.44036588,1.4222074,0.0,0.41851947,0.6662,0.57594156,1.0722795,1.0895554,0.8841071,0.48276412,0.59674305,1.2143618,0.34365627,1.1411458,0.6901673,1.2739954,1.0836694,1.3932251,0.6074282,1.0379078,0.7282975,1.5507213,0.4024828,0.8017187,0.8087082,0.8294657,0.59425676,0.0,0.97683215,0.3825842,0.73574764,1.0346674,0.7465671
aftermathmovie,0.30897155,0.3660545,0.2026971,0.0,0.43883637,0.16278632,0.24522129,0.2210743,0.4716521,0.4676127,0.37982103,0.4462235,0.38548246,0.22938748,0.43243,0.0,0.15279776,0.2882547,0.23037022,0.25603816,0.25430694,0.4093947,0.360077,0.42330933,0.26073268,0.07258969,0.34098777,0.12651014,0.17799316,0.39602634,0.31227466,0.0,0.04309196,0.3730674,0.1775458,0.13931763,0.46308827,0.26460025,0.38416708,0.0,0.25639302,0.29497123,0.22306052,0.33870274,0.36337218,0.1366135,0.17560208,0.31138563,0.3627692,0.15947826,0.36901677,0.2832977,0.39576304,0.395019,0.3595265,0.298186,0.24365485,0.31313834,0.49464023,0.24927874,0.3368934,0.26560754,0.28857434,0.21706295,0.0,0.42819017,0.23683102,0.3013922,0.24207461,0.18301752
aftermovie,0.5189213,0.37020308,0.14227183,0.0,0.42994556,0.27370998,0.32258067,0.3331191,0.57155865,0.532991,0.20784229,0.47005284,0.44271484,0.2866676,0.52047694,0.0,0.3032167,0.33163,0.26262775,0.50794226,0.31426802,0.4085245,0.3465316,0.5114334,0.36935052,0.07366747,0.4271722,0.253272,0.26614168,0.48319873,0.2783391,0.0,0.32062197,0.41441467,0.2374234,0.34816545,0.7173262,0.43761238,0.48578414,0.0,0.17739186,0.40125,0.32524356,0.34878686,0.52784806,0.38575727,0.2504164,0.53360736,0.3274731,0.4220047,0.27607876,0.52433574,0.5546158,0.50674146,0.49062118,0.33701488,0.52589375,0.3127057,0.5082056,0.25192556,0.38922653,0.4136395,0.31544986,0.36424905,0.0,0.2703585,0.23819308,0.3554656,0.28194115,0.29257128
ahiddenlifefilm,0.22432625,0.16827308,0.110069424,0.0,0.18213317,0.1177647,0.19053417,0.16516897,0.26248765,0.23465991,0.13329478,0.21870205,0.22200236,0.16154262,0.23242302,0.0016796631,0.081863,0.23623218,0.14838433,0.20185891,0.14514169,0.25127652,0.1872411,0.23860815,0.15783915,0.053211518,0.20425685,0.09312028,0.10607376,0.22028388,0.16279459,0.0,0.0966696,0.24445906,0.12910429,0.14507586,0.27773812,0.17950672,0.23544559,0.0,0.07981998,0.17081231,0.11755982,0.23202293,0.241742,0.17738573,0.12727211,0.18187518,0.21894018,0.14472763,0.18650848,0.19728434,0.27011663,0.26986074,0.24538714,0.15567513,0.2017245,0.17697282,0.25178975,0.13123453,0.16760646,0.176339,0.16818503,0.13619326,0.0,0.16245654,0.12548797,0.17465217,0.14557323,0.082477175
alitamovie,0.7459737,0.3108494,0.459795,0.0,0.85538685,0.2540838,0.36991796,0.7960561,0.5773695,1.0132082,0.7363846,0.8723754,0.8573723,0.932464,0.8020912,0.22878236,0.46044654,1.0492253,0.7586209,0.680758,0.4496298,0.83575505,0.9890681,0.7309132,0.5901813,0.18595763,0.909099,0.3290034,0.11075911,0.67364395,0.6808168,0.0,0.36619684,0.74347615,0.244106,0.5266079,0.86277467,0.5792141,0.75403285,0.0,0.6553949,0.38845178,0.51592195,0.9252904,0.97614676,0.61631906,0.5226487,0.8407025,0.9392875,0.73507214,0.4875896,0.7391707,0.87981224,1.0985894,0.7404941,0.61380804,0.45262504,0.8714761,0.96516633,0.5031545,0.5911997,0.74407303,0.5558098,0.752746,0.0,0.47785506,0.43529987,0.65510464,0.4563118,0.0
