movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169
21bridgesmovie,0.0,0.26112765,0.45689243,0.35625488,0.35925168,0.17493829,0.0,0.38098237,0.11671122,0.0,0.2889041,0.25437725,0.30716854,0.3359752,0.33918545,0.40846244,0.34898868,0.0,0.49974313,0.13283579,0.43682343,0.26925945,0.0,0.17932083,0.23735347,0.32305068,0.5127104,0.28831333,0.37419483,0.4717609,0.11549828,0.4080239,0.29827508,0.0,0.31912994,0.2833914,0.05400085,0.0,0.13112971,0.36777505,0.32798216,0.36246738,0.36366293,0.20075078,0.3382318,0.3957732,0.24096468,0.32418287,0.47847107,0.0,0.45173562,0.19472057,0.37461966,0.116249725,0.0,0.40557274,0.24052742,0.3516404,0.36253902,0.30099306,0.33315688,0.34034154,0.34296656,0.0,0.0,0.19089296,0.0,0.5109375,0.0,0.510423,0.27862412,0.0,0.16645344,0.0,0.23324057,0.0,0.0,0.2795205,0.38709766,0.4705588,0.3641008,0.08557861,0.07356127,0.46860164,0.0,0.43290886,0.2663153,0.31912917,0.2235159,0.18774755,0.3285451,0.1218743,0.31268054,0.0,0.3338448,0.21868604,0.28889683,0.395477,0.1522072,0.13831925,0.45224312,0.2918022,0.15510882,0.38176018,0.21486655,0.14633958,0.223714,0.29204294,0.087015375,0.35762316,0.42026183,0.40674573,0.0,0.32817063,0.10160324,0.23788339,0.42886785,0.39711052,0.43216667,0.07080496,0.2794403,0.6810607,0.1992887,0.6569633,0.41503215,0.3748575,0.0,0.4385683,0.3580381,0.16951388,0.0,0.19835518,0.0,0.18255796,0.19969757,0.27860287,0.58655477,0.42955574,0.2730289,0.09825724,0.1721338,0.5166398,0.5599682,0.52184975,0.3845554,0.26483208,0.44612628,0.06475027,0.36711833,0.43942636,0.15600064,0.34269565,0.3441445,0.22046982,0.26890257,0.30975994,0.28851673,0.071491286,0.22907236,0.32978156,0.23846288,0.0,0.0,0.3423551,0.3860606,0.39957878,0.01250553,0.3619082,0.36740807,0.22514105
47metersdown,0.0,0.47340074,0.5053624,0.4333736,0.32241356,0.3686991,0.0,0.40301582,0.2715068,0.0,0.37161794,0.3651609,0.5315406,0.4810562,0.30847514,0.67795485,0.57103926,0.0,0.68672955,0.12150197,0.53700584,0.6110823,0.0,0.33203712,0.18400092,0.2495602,0.71898055,0.40210825,0.63406676,0.48283324,0.39685234,0.40071353,0.48762962,0.06686509,0.46372664,0.429333,0.3789201,0.0,0.2400588,0.55060303,0.4832672,0.4134039,0.6380646,0.18921645,0.38990015,0.52478683,0.53910387,0.41857877,0.5810622,0.0,0.5570196,0.16003348,0.5219607,0.33743566,0.0,0.49332735,0.21765943,0.5892804,0.41570362,0.4451461,0.27435684,0.5805622,0.27524003,0.047714602,0.0,0.15782827,0.0,0.90622777,0.0,0.48833245,0.34533066,0.0,0.115151346,0.0,0.18828966,0.0,0.0,0.5398197,0.49456066,0.4641047,0.48975405,0.2911763,0.21530268,0.62332284,0.0,0.81407493,0.2316845,0.25441498,0.11012516,0.23693469,0.45812124,0.0065870713,0.28193867,0.0,0.66821474,0.20131965,0.3534283,0.38979173,0.27912796,0.1776313,0.45586172,0.5083542,0.27835602,0.4506442,0.102963395,0.1275197,0.2856842,0.49270317,0.12907241,0.46155718,0.56112874,0.6070666,0.0,0.35335326,0.09596096,0.077066064,0.42396098,0.62636846,0.4367506,0.037595637,0.7053157,0.6210063,0.010027976,0.49696875,0.45577323,0.41893867,0.0,0.42638218,0.48915926,0.45063925,0.0,0.1937101,0.0,0.444283,0.46231714,0.35772443,0.5517445,0.605502,0.31671044,0.034141533,0.15979683,0.41259494,0.79142255,0.6335503,0.30776152,0.26574716,0.5275569,0.16092038,0.40736127,0.5154237,0.25519595,0.5137587,0.47275394,0.32791576,0.31393906,0.47202536,0.36868587,0.0011433545,0.24323855,0.3870807,0.4162003,0.0,0.09227905,0.3932622,0.64216447,0.512758,0.105336465,0.27297714,0.5116586,0.21388084
abeautifuldaymovie,0.0,0.23473458,0.42526987,0.3914361,0.30592835,0.10207071,0.0,0.33890238,0.12397666,0.0,0.3595288,0.36774608,0.32061088,0.2443308,0.3671805,0.39332223,0.3684684,0.0,0.4584307,0.111830935,0.28869975,0.3347435,0.0,0.27485436,0.24427128,0.2104163,0.4434386,0.2762701,0.5018779,0.3890703,0.1687161,0.4109124,0.29893243,0.020216968,0.18693873,0.30304304,0.2673762,0.0,0.21142341,0.50024384,0.2291177,0.30251953,0.36641464,0.19249065,0.35754883,0.46146998,0.45629323,0.2518867,0.5519414,0.0,0.41327888,0.21181889,0.49530715,0.24890375,0.0,0.23093152,0.22400683,0.50834566,0.3552368,0.42080298,0.30748588,0.23672979,0.32119173,0.030244298,0.0,0.2539521,0.0,0.5544117,0.0,0.33535248,0.26505217,0.0,0.10502744,0.0,0.25676015,0.0,0.0,0.29556218,0.40552193,0.50906783,0.49593705,0.20907658,0.0,0.497258,0.0,0.4390604,0.3009077,0.30514154,0.12675804,0.1318602,0.33750558,0.13774972,0.3931961,0.0,0.34633788,0.3337053,0.32238477,0.27177018,0.27621022,0.13612479,0.34379387,0.41011736,0.2469065,0.28891933,0.08866652,0.19642301,0.24660143,0.32634988,0.09766609,0.44068834,0.31217346,0.346426,0.0,0.3656072,0.16206771,0.35932976,0.3507341,0.5110049,0.4126208,0.12253464,0.31254533,0.4482619,0.016296294,0.40364566,0.42558736,0.4352402,0.0,0.46967304,0.3129945,0.21152043,0.0,0.07077515,0.0,0.19307753,0.17986767,0.37221998,0.53429943,0.3735745,0.30273938,0.2541856,0.27793536,0.439989,0.60873395,0.40909556,0.20941043,0.3867021,0.3884205,0.23724353,0.4354595,0.48850477,0.2881923,0.44686618,0.4541951,0.15194178,0.102353506,0.40070108,0.28403702,0.1996861,0.17590743,0.26128188,0.23501717,0.0,0.0,0.39384407,0.38348773,0.510974,0.06106587,0.24970384,0.3006218,0.308092
abominablemovie,0.0,0.61325514,0.3250162,0.6682257,0.7105647,0.28511888,0.0,0.618347,0.09350834,0.0,0.3708827,0.4809698,0.48969263,0.3736943,0.5956989,0.65461177,0.72020274,0.0,0.82224715,0.09706715,0.552194,0.6051013,0.0,0.36855784,0.27645904,0.43214157,0.7817955,0.51124096,0.8718033,0.757695,0.12568134,0.73654395,0.35552457,0.06167985,0.4270501,0.6314493,0.45978975,0.0,0.30021363,0.78463036,0.2234007,0.768214,0.5692967,0.2534218,0.17424913,0.6104086,0.9536512,0.577452,0.5735158,0.0,0.93039626,0.26951247,0.7038888,0.35800764,0.0,0.77140445,0.2678137,0.5146828,0.73227507,0.6119717,0.59353113,0.5967198,0.41972306,0.0,0.0,0.22787814,0.0,0.68450826,0.0,0.61359483,0.5243138,0.0,0.07895897,0.060719315,0.27174288,0.0,0.0,0.25756964,0.56210095,0.79603106,0.49453107,0.2621518,0.09170187,0.55686265,0.0,0.3341467,0.58969283,0.4183878,0.2489714,0.03612146,0.49668097,0.18390325,0.5089843,0.037085623,0.55667007,0.3764255,0.34050256,0.71739906,0.4370454,0.41581056,0.80412036,0.6819081,0.22019099,0.643944,0.26576602,0.22386011,0.3267471,0.6808176,0.0,0.68722034,0.6802953,0.48411608,0.0,0.39024314,0.0,0.47159028,0.9217608,0.5448373,0.689382,0.39313486,0.53852195,0.69563174,0.0,0.72800714,0.64484704,0.6859186,0.0,0.8538277,0.26284382,0.19706255,0.0,0.31009492,0.0,0.57531255,0.46781424,0.71881604,0.7815335,0.69743687,0.63873684,0.20894063,0.17555586,0.7692723,0.9222131,0.63593864,0.49754316,0.5493847,0.74592406,0.393004,0.88623035,0.5679798,0.59898794,0.68337274,0.48381436,0.0,0.11948719,0.32549563,0.51400596,0.0,0.40704706,0.47316554,0.26750568,0.0,0.0,0.7247833,0.5683113,0.6209768,0.2815374,0.4032197,0.72190243,0.44224256
adastramovie,0.0,0.31994256,0.14743704,0.4104915,0.40285647,0.19135118,0.0,0.29213855,0.08253467,0.0,0.24903414,0.3544863,0.20076829,0.24157657,0.32679117,0.14621538,0.3169235,0.0,0.37703913,0.02152363,0.3107521,0.48651686,0.0,0.1204549,0.17932297,0.23566404,0.40347892,0.31071395,0.4029865,0.28995895,0.098654285,0.2973603,0.18134284,0.039797116,0.2740149,0.25651073,0.31499162,0.0,0.16629952,0.40184394,0.24286266,0.46442407,0.34884503,0.1559861,0.14994635,0.26197904,0.36286858,0.25005424,0.3168399,0.0,0.49621886,0.30817088,0.21802923,0.11379479,0.0,0.21726353,0.18642074,0.37366116,0.24751139,0.31671402,0.3564557,0.27632833,0.14858596,0.0,0.0,0.13964307,0.0,0.5168459,0.0,0.359401,0.19155985,0.0,0.093633726,0.0,0.16759126,0.0,0.0,0.26141256,0.2808895,0.3567251,0.28679326,0.19406039,0.016114557,0.454621,0.0,0.17831244,0.23111904,0.22432017,0.17069176,0.15968421,0.29096943,0.0971958,0.23490322,0.0,0.3162116,0.1027762,0.2363979,0.21693178,0.18930563,0.075337,0.3844037,0.34486938,0.19505988,0.29261184,0.058330134,0.0758252,0.18403879,0.29599068,0.05225329,0.4182664,0.3396787,0.3374655,0.0,0.19975673,0.06422764,0.19327441,0.32380414,0.2915844,0.34670776,0.08138848,0.36619583,0.36966267,0.100797765,0.3933087,0.25913733,0.22055797,0.0,0.3760379,0.26090202,0.30177304,0.0,0.1273664,0.0,0.2855979,0.24423228,0.24676126,0.42333922,0.38223153,0.21710528,0.14648995,0.10737918,0.3369092,0.4519329,0.22215658,0.15050104,0.1626157,0.25699693,0.27481323,0.366493,0.36403188,0.1298825,0.3462467,0.32344982,0.14058861,0.11472889,0.16011745,0.3222566,0.12728818,0.05290062,0.33814204,0.18380745,0.0,0.0,0.3159815,0.28989983,0.20341259,0.044190064,0.17799242,0.2998021,0.22818157
adogsjourneymovie,0.0,0.8946041,0.5478134,0.7076007,0.578171,0.46082684,0.0,0.6946257,0.095767796,0.0,0.5552124,0.70145273,0.97935975,0.51357317,0.7536293,0.56519055,1.0495859,0.04790973,1.227798,0.0,1.1877,1.1106509,0.0,0.49711683,0.56999415,0.5911948,0.9299497,0.6382928,0.83994204,0.813822,0.45945966,0.5834038,0.5042542,0.0,0.58461004,0.60972166,0.47735062,0.0,0.30700785,0.775328,0.5086846,0.80437225,0.980299,0.50004584,0.8352556,0.59164566,0.7841855,0.7774409,0.94468355,0.0,0.82674825,0.12532784,1.1226006,0.58782095,0.0,0.8897608,0.40931877,1.101526,0.92632884,0.65426594,0.7797322,0.5443898,0.46571073,0.0,0.0,0.35210875,0.0,1.1905005,0.0,0.7431084,0.4862553,0.0,0.42853972,0.0,0.6330803,0.0,0.0,0.22591892,0.7409128,0.7294589,0.746677,0.30636466,0.0,0.968643,0.0,0.86141336,0.70260906,0.7297131,0.2717683,0.33445406,0.92983353,0.13708994,0.62258697,0.0,0.78034097,0.6837991,0.415874,0.56344813,0.6293414,0.0,0.8844687,0.6065723,0.66867065,0.8648413,0.0,0.2676104,0.6088757,0.6149306,0.0,0.8216046,0.7772958,0.77522385,0.0,1.089317,0.30848026,0.44778988,1.0762783,0.81675196,0.970949,0.30829057,0.5287897,0.78844416,0.22390233,0.96767205,1.0053369,0.78364736,0.0,0.9507914,0.6705161,0.12719078,0.0,0.19298476,0.0,0.384771,0.6562235,0.5577108,1.0879005,0.98112744,0.61407727,0.20495635,0.09798812,0.876974,0.9537477,0.80436456,0.6452828,0.5004177,0.89410084,0.3707142,0.7411558,0.9199089,0.34178266,0.7264931,1.0481031,0.30963928,0.33451143,0.9190884,0.57510674,0.0850408,0.38204366,0.52335805,0.36498362,0.0,0.0,0.79298276,1.2062222,0.7062494,0.08242933,0.3579524,0.65126604,0.7373323
aftermathmovie,0.0,0.1948649,0.08362063,0.31270596,0.18064976,0.21258062,0.0,0.24438395,0.039584197,0.0,0.2032859,0.23460577,0.23231307,0.30621108,0.20387481,0.2921876,0.22690536,0.0005619442,0.3221053,0.019349724,0.18836725,0.28996307,0.0,0.20730032,0.15477328,0.101608045,0.51800483,0.29762924,0.3252706,0.30317053,0.049095847,0.29095393,0.35794154,0.0,0.21599539,0.22322094,0.2230041,0.0,0.047458865,0.31487188,0.15767209,0.2539354,0.30295494,0.2044776,0.23687412,0.24182367,0.34742826,0.19728573,0.29202333,0.0,0.36807477,0.16708371,0.2843168,0.1279929,0.0,0.2996696,0.17665094,0.34168157,0.32205367,0.2983804,0.20541357,0.2848929,0.17873827,0.04810578,0.0,0.17259781,0.0,0.37862486,0.0,0.19137485,0.21486288,0.023243137,0.008351651,0.0,0.13157736,0.0,0.0,0.23402202,0.20853932,0.31824082,0.22092167,0.11554004,0.0,0.36691537,0.0,0.23320866,0.2692205,0.15071402,0.06410057,0.06562235,0.19334406,0.0,0.17331776,0.0,0.2118405,0.1841766,0.21311004,0.3132543,0.197846,0.14855629,0.30688304,0.24747685,0.13858296,0.25539494,0.17269653,0.11279013,0.22551984,0.2920722,0.039472125,0.37283084,0.23582876,0.34928837,0.0,0.24806294,0.082249835,0.12765794,0.29829875,0.27362868,0.25036222,0.13584232,0.2516973,0.3578886,0.05594711,0.23359543,0.21071674,0.32698083,0.0,0.34208846,0.16488531,0.15598089,0.009681899,0.14095838,0.0,0.1809592,0.1686588,0.16598688,0.3635607,0.2866013,0.10413727,0.09885224,0.07578945,0.3666772,0.35020107,0.2403357,0.2574164,0.17980018,0.28486636,0.31650814,0.32562217,0.28195646,0.24753556,0.26699546,0.24890536,0.09100279,0.09833209,0.19468881,0.3011133,0.06750318,0.1348265,0.2180104,0.23879595,0.0,0.0,0.26679063,0.1999679,0.19672745,0.14207725,0.21290936,0.17804226,0.17712551
aftermovie,0.0,0.36196366,0.25002694,0.32656685,0.41107512,0.26651177,0.0,0.35702273,0.09127909,0.0,0.26577657,0.2805225,0.19659701,0.18547633,0.3029738,0.17750004,0.42698178,0.0,0.34972495,0.0,0.30801916,0.25186974,0.0,0.1121069,0.13001074,0.16645744,0.44311038,0.31278902,0.5984403,0.40389648,0.07759317,0.28353894,0.16850954,0.0,0.3749286,0.31909683,0.14352496,0.0,0.19385424,0.40504447,0.17924312,0.43501946,0.38774768,0.25313488,0.21734701,0.28861135,0.26154587,0.23653597,0.43145517,0.0,0.38466772,0.14416966,0.34604475,0.27417806,0.0,0.28724563,0.19709852,0.47689888,0.39529976,0.35663942,0.3384009,0.26837224,0.33870164,0.0,0.0,0.1807374,0.0,0.42244962,0.0,0.31461328,0.18561792,0.0,0.021501105,0.07658948,0.22117846,0.0,0.0,0.37970242,0.26311004,0.3911577,0.4144287,0.18183282,0.00018569129,0.2833711,0.0,0.43491268,0.27240384,0.20967208,0.1361668,0.2120623,0.21291119,0.017472174,0.21881725,0.0,0.43687114,0.23430175,0.21994315,0.2997204,0.18434836,0.09752974,0.38308442,0.47119194,0.26342338,0.3247767,0.095949106,0.22273734,0.23384485,0.38270253,0.16744243,0.3617548,0.31329888,0.23310235,0.0,0.33416548,0.11592926,0.15550877,0.38118845,0.3946683,0.5060187,0.09015847,0.2983165,0.5453939,0.03467783,0.45088258,0.49014458,0.25803334,0.0,0.42951614,0.28690842,0.2246254,0.0,0.09632078,0.0,0.21884362,0.28705364,0.22609235,0.5286376,0.4702863,0.21317309,0.19035992,0.08944882,0.2427792,0.40667343,0.3631337,0.16457947,0.2823598,0.3032266,0.19218376,0.2802304,0.3975803,0.17083867,0.32418236,0.41571704,0.2652463,0.22416636,0.36436886,0.34085014,0.0,0.15665576,0.2910961,0.2954606,0.0,0.0,0.40279794,0.2705143,0.27168646,0.062043883,0.26879993,0.27521285,0.19436404
ahiddenlifefilm,0.0,0.120050356,0.09638991,0.13509913,0.1551847,0.09036954,0.0,0.12045379,0.047430836,0.0,0.12184238,0.12480851,0.121374555,0.13320428,0.14234442,0.13241956,0.15213369,0.0,0.17132784,0.008436747,0.14776301,0.16019785,0.0,0.10907863,0.084282815,0.106264114,0.22048582,0.13745514,0.17308605,0.17884263,0.039417926,0.12313409,0.1089526,0.0,0.117492735,0.113430634,0.08855648,0.0,0.07429157,0.178129,0.10929142,0.15650225,0.15797445,0.06732578,0.12657148,0.12327054,0.1584107,0.12421806,0.1578755,0.0,0.17736232,0.0870734,0.1467167,0.09991294,0.0,0.15354672,0.09437081,0.17627369,0.15336764,0.14620027,0.11375453,0.12556754,0.10541783,0.003720074,0.0,0.07992014,0.0,0.22377217,0.0,0.14075923,0.092142634,0.0,0.04932976,0.0,0.07858787,0.0,0.0,0.10750967,0.14296748,0.18781354,0.15173462,0.075016975,0.0,0.18139412,0.0,0.13921238,0.117496066,0.10652287,0.06931766,0.06304181,0.13344385,0.024867492,0.11932564,0.0,0.13926452,0.09539461,0.11077748,0.14010352,0.09382748,0.05456665,0.14657596,0.15067706,0.10316736,0.12896588,0.05685218,0.05722277,0.100528196,0.13229275,0.021430522,0.15891047,0.12500905,0.16019338,0.0,0.14679304,0.036605988,0.09757714,0.1571815,0.15574686,0.16684383,0.042873528,0.13496019,0.18695122,0.040478386,0.18099016,0.15457234,0.14472382,0.0,0.17991692,0.117701136,0.10039772,0.0,0.06517072,0.0,0.093311,0.11736533,0.11695753,0.18344389,0.18530327,0.10419918,0.071077205,0.058688797,0.16693413,0.18863381,0.15645751,0.109777495,0.1140653,0.17512178,0.10691094,0.1586971,0.16288067,0.0941324,0.1401709,0.15832055,0.07787499,0.0659187,0.11846535,0.14164783,0.030243728,0.06898275,0.103629164,0.09468734,0.0,0.0,0.14459936,0.14253095,0.12853093,0.02709326,0.101604715,0.109880894,0.10159706
alitamovie,0.0,0.4075612,0.19707921,0.5041357,0.52791536,0.15928721,0.0,0.1841801,0.20579149,0.0,0.45083606,0.50806797,0.5449665,0.3816414,0.53929746,0.44766665,0.42568496,0.09028674,0.6187583,0.12583406,0.31148154,0.54070514,0.0,0.21331497,0.17884098,0.34564072,0.7474197,0.43981636,0.81521124,0.6148437,0.04193223,0.5386862,0.27506524,0.016911553,0.32970858,0.43427598,0.35688975,0.0,0.18762709,0.5460125,0.46847263,0.54416674,0.43763605,0.22176917,0.18927161,0.42403916,0.508157,0.4263134,0.637352,0.0,0.723653,0.24083789,0.29599482,0.24789822,0.0,0.5056977,0.19889672,0.4378093,0.4344556,0.5299693,0.39922094,0.3265747,0.11484218,0.0,0.0,0.13850415,0.0,0.6979178,0.0,0.37502843,0.4223984,0.0,0.106093735,0.0,0.20560585,0.0,0.0,0.4490632,0.5100355,0.51485735,0.63099766,0.27979007,0.042304352,0.6185946,0.0,0.3393734,0.43090844,0.23813625,0.4828823,0.10563236,0.3961169,0.16113758,0.3830752,0.08615227,0.18057568,0.23779455,0.32870153,0.4689048,0.16294159,0.085853,0.58395225,0.47532502,0.28166696,0.4664709,0.27826214,0.0017361399,0.15297106,0.40127584,0.0,0.4689752,0.54415315,0.4254377,0.0,0.61297596,0.063353255,0.4833372,0.72828037,0.5877207,0.4544649,0.0016702511,0.44379404,0.51284426,0.0,0.54274637,0.65057886,0.34223476,0.0,0.66794395,0.36034432,0.41598907,0.0,0.2823138,0.0,0.43324667,0.31677115,0.24930155,0.69682246,0.67445034,0.4590845,0.12958811,0.07772587,0.5823111,0.76793617,0.3853508,0.25209993,0.42365295,0.5421777,0.43892276,0.7175167,0.49657196,0.51309586,0.5725808,0.35815257,0.19796525,0.12451438,0.24945128,0.44699574,0.0,0.39192584,0.36513615,0.4186141,0.0,0.0,0.7376352,0.55369204,0.25552577,0.06945869,0.28728145,0.3728806,0.28821543
